N	2gram	Vygotskiy_	Vvedenie
1298	скорее как	1	1
1299	формы в	6	1
1300	точку зрения	3	1
1301	это можно	3	1
1302	которое мы	2	1
1303	для изучения	1	1
1304	и непременно	1	1
1305	анализа и	1	1
1306	в самое	1	1
1307	смотрят на	1	1
1308	понимание но	1	1
1309	в высшей	1	1
1310	к которому	1	1
1311	ее можно	1	1
1312	отдельные проблемы	1	1
1313	этих трех	1	1
1314	наоборот в	1	1
1315	не значит	2	1
1316	зрения на	2	1
1317	восстановить в	1	1
1318	могли служить	1	1
1319	не самоцель	1	1
1320	только при	4	1
1321	русском языке	3	1
1322	наиболее ценное	1	1
1323	говорил что	2	1
1324	и от	4	1
1325	изучения только	1	1
1326	изложенное в	1	1
1327	вопросов а	2	1
1328	следует только	1	1
1329	бы сказать	1	1
1330	теми же	2	1
1331	образом в	3	1
1332	настоящее время	2	1
1333	же в	1	1
1334	другой не	1	1
1335	науки как	2	1
1336	специальной области	1	1
1337	самом процессе	1	1
1338	самый материал	2	1
1339	которые заключены	1	1
1340	нем не	1	1
1341	что без	3	1
1342	каждое из	2	1
1343	каком он	1	1
1344	в технике	1	1
1345	этого и	1	1
1346	и дальше	3	1
1347	же мы	2	1
1348	и известного	1	1
1349	что содержание	2	1
1350	до тех	3	1
1351	из анализа	3	1
1352	включает в	1	1
1353	к исследованию	1	1
1354	чем к	2	1
1355	как предмет	2	1
1356	сохранять свое	1	1
1357	раз наоборот	1	1
1358	конечной целью	1	1
1359	изучения в	1	1
1360	на всем	1	1
1361	д и	1	1
1362	того есть	1	1
1363	показывает что	6	1
1364	происхождение в	1	1
1365	или при	1	1
1366	или иного	1	1
1367	к этим	1	1
1368	ведь и	1	1
1369	остановиться на	2	1
1370	та или	1	1
1371	идей и	1	1
1372	только потому	2	1
1373	сам для	1	1
1374	для этой	1	1
1375	всем что	1	1
1376	и входит	1	1
1377	в системе	1	1
1378	соглашаться с	1	1
1379	можно с	2	1
1380	и искусство	2	1
1381	именно это	1	1
1382	то или	3	1
1383	в самой	2	1
1384	образом вся	1	1
1385	в настоящее	2	1
1386	дело обстоит	1	1
1387	имеет значение	1	1
1388	понятия и	1	1
1389	и становится	1	1
1390	начинает с	3	1
1391	свои собственные	1	1
1392	выяснить как	1	1
1393	исторические исследования	1	1
1394	в актах	1	1
1395	тот же	8	1
1396	что на	4	1
1397	проявляются в	1	1
1398	не то	2	1
1399	слова и	1	1
1400	на самую	1	1
1401	человечества в	1	1
1402	искусства в	14	1
1403	этих теорий	1	1
1404	в первой	1	1
1405	никак не	7	1
1406	о ней	4	1
1407	без помощи	1	1
1408	и самый	1	1
1409	и хх	1	1
1410	например когда	2	1
1411	обратиться к	3	1
1412	и ничего	1	1
1413	к автору	1	1
1414	и том	1	1
1415	он должен	1	1
1416	действительно все	1	1
1417	эту задачу	1	1
1418	исследования в	1	1
1419	нечто иное	1	1
