N	3gram	Tiupa_Anal	TeoriaLi
962	композиционных субъектов высказывания	1	1
963	одна вымышленная условная	1	1
964	имеющая порой место	1	1
965	созерцания может выступать	1	1
966	с объектной организацией	2	1
967	этой субсистемы художественных	1	1
968	не сделав хуже	1	1
969	чем это возможно	1	1
970	к жизненно смежному	1	1
971	и в любом	1	1
972	из того что	3	1
973	и спадов бенвенист	1	1
974	речевую генерализацию текста	1	1
975	рассказе чехова душечка	1	1
976	себя свою душу	1	1
977	эстетического отношения выступает	1	1
978	наиболее генерализованные кругозоры	1	1
979	движений текста наиболее	1	1
980	персонажей появление исчезновение	1	1
981	объект логический субъект	1	1
982	становится собственно литературным	1	1
983	субъективную предпосылку эстетического	1	1
984	генерализацию текста поскольку	1	1
985	наоборот созерцающий становится	1	1
986	как ценностного центра	2	1
987	в ритмическом ряду	2	1
988	с художественной идеологемой	1	1
989	составляет своего рода	3	1
990	на отдельные слова	1	1
991	воображаемого мира вокруг	1	1
992	взятое в аспекте	1	1
993	чувство себя самого	1	1
994	рода обогащает наш	1	1
995	средств осуществление которой	1	1
996	души личности более	1	1
997	художественное знание по	1	1
998	жизни по всеохватывающей	1	1
999	точка пересечения трех	1	1
1000	здесь также может	1	1
1001	люди но иностранцы	1	1
1002	творческого акта в	1	1
1003	нас самих состоят	1	1
1004	и т.п крайними	1	1
1005	из нас самих	1	1
1006	времени высказывания и	1	1
1007	лишь поименованное в	1	1
1008	изображающей и изображенной	1	1
1009	фундаментальных отношений личности	1	1
1010	восприятие определений таков	1	1
1011	быстрых движений бенвенист	1	1
1012	текста как система	1	1
1013	как содержание эстетической	1	1
1014	же художественное знание	1	1
1015	примет в осмысленном	1	1
1016	в том или	3	1
1017	дискредитирует духовность предшествующих	1	1
1018	литературного произведения состоит	1	1
1019	говорит о его	1	1
1020	насыщенный деталями кадр	1	1
1021	шею с темной	1	1
1022	в исходном своем	1	1
1023	ряда тем выше	1	1
1024	и больше нежели	1	1
1025	высшая форма целостности	1	1
1026	явлений между тем	1	1
1027	имеет место слияние	1	1
1028	не было и	1	1
1029	находится или движется	1	1
1030	этом синтаксических конструкций	1	1
1031	читательского внутреннего исполнения	1	1
1032	в этом случае	4	1
1033	в поле зрения	2	1
1034	это еще одна	2	1
1035	не ее оболочек	1	1
1036	мы родственные ему	1	1
1037	подобно кубикам то	1	1
1038	во всей своей	1	1
1039	ее художник вследствие	1	1
1040	человеческого бытия я-в-мире	1	1
1041	на уровне детализации	1	1
1042	сочетаться подобно кубикам	1	1
1043	своем составе столько	1	1
1044	речевых движений текста	1	1
1045	организатором коммуникативного события	1	1
1046	произведении искусства но	1	1
1047	такого кадра входит	1	1
1048	чище и прозрачнее	1	1
1049	и субъектной организации	1	1
1050	всеохватывающей своей широте	1	1
1051	а в том	1	1
1052	один равнопротяженный тексту	1	1
1053	выбор слова б	1	1
1054	розовые щеки на	1	1
1055	взаимоналожениях и взаимодействиях	1	1
1056	длиной ритмического ряда	2	1
1057	той мере в	2	1
1058	казалось бы место	1	1
1059	тем оно универсальнее	1	1
1060	с иными сознаниями	1	1
1061	конечном счете искусство	1	1
1062	пространственных и временных	1	1
1063	индивидуальный характер поступок	1	1
1064	можно сказать не	1	1
1065	произведения в ее	1	1
1066	это ни парадоксально	1	1
1067	к тому же	6	1
1068	зачины анакрусы и	1	1
1069	если глоссализация внутритекстовых	1	1
1070	высказывание принадлежит какому-нибудь	1	1
1071	сигналами границы эпизодов	1	1
1072	в ее взаимоналожениях	1	1
1073	упорядоченного движения бенвенист	1	1
1074	читательского восприятия в	1	1
1075	исходном значении этого	1	1
1076	способны запечатлевать самые	1	1
1077	стержень художественного восприятия	1	1
1078	утверждение о жизни	1	1
1079	наличии определенных языковых	1	1
1080	в творческом акте	2	1
1081	построение фразы выбор	1	1
1082	узкое и сосредоточенное	1	1
1083	не только на	1	1
1084	так же точно	1	1
1085	есть не что	4	1
1086	всегда имеется некоторая	1	1
1087	слогов относительно длины	1	1
1088	и формирующие тем	1	1
1089	эффект распределенности текста	1	1
1090	владеет сотворивший ее	1	1
1091	же время оно	1	1
1092	слова б построение	1	1
1093	начальные и заключительные	1	1
1094	внутреннего зрения герои	1	1
1095	знание по мысли	1	1
1096	могущие иметь место	1	1
1097	неологизмы и т.п	1	1
1098	включая и такие	1	1
1099	ставшие общеизвестными после	1	1
1100	повествования а читателем	1	1
1101	собственному я самоопределение	1	1
1102	это правило знает	1	1
1103	и в пределах	2	1
1104	событие индивидуальный характер	1	1
1105	является фундаментом всей	1	1
1106	сознания менталитетов жизненных	1	1
1107	и взаимодействиях с	1	1
1108	между автором и	1	1
1109	все прочие обобщения	1	1
1110	тексте длиной ритмических	1	1
1111	себя в своих	1	1
1112	в этих исключительных	1	1
1113	которой обладают некое	1	1
1114	к предмету речи	2	1
1115	социальных диалектов а	1	1
1116	поведения в принципе	1	1
1117	не умел высказать	1	1
1118	для воспринимающего сознания	1	1
1119	имеется некоторая возможность	1	1
1120	задана как более	1	1
1121	другого межличностная данность	1	1
1122	иметь место в	1	1
1123	как именовал аристотель	1	1
1124	текста поскольку подводит	1	1
1125	хемингуэя фиеста можно	1	1
1126	фундаментом всей субъектной	1	1
1127	между которыми располагается	1	1
1128	в воображении читателя	1	1
1129	в состав художественного	1	1
1130	результат тот что	1	1
1131	нечто движущееся изменчивое	1	1
1132	кадры повествования а	1	1
1133	эпизодов становится собственно	1	1
1134	осуществлено и введено	1	1
1135	проблема взаимоотношений изображающей	1	1
1136	фразы устанавливает задаваемый	1	1
1137	движущееся изменчивое текучее	1	1
1138	может выступать в	2	1
1139	объектной и субъектной	1	1
1140	на мягкую белую	1	1
1141	членения и размежевания	1	1
1142	различных речевых жанрах	1	1
1143	с гносеологическими понятиями	1	1
1144	факультативными сигналами границы	1	1
1145	варваризмы неологизмы и	1	1
1146	художественности а не	1	1
1147	мягким взглядом очень	1	1
1148	длине ритмического ряда	2	1
1149	и души личности	1	1
1150	или движется один	1	1
1151	детализирует их создает	1	1
1152	ряд эпизодов становится	1	1
1153	под каким диалогическим	1	1
1154	упорядоченности лексических синтаксических	1	1
1155	облекается в данный	1	1
1156	говорит и объектной	1	1
1157	на первый взгляд	1	1
1158	быть актуализировано на	1	1
1159	может служить знаком	1	1
1160	трех фундаментальных отношений	1	1
1161	в произведении искусства	3	1
1162	пересечения трех фундаментальных	1	1
1163	то же самое	3	1
1164	событии художественного творчества	1	1
1165	при этом как	1	1
1166	я уникально и	1	1
1167	для обозначения объектных	1	1
1168	внутреннего зрения б	1	1
1169	и в сущности	1	1
1170	как это случается	1	1
1171	движения бенвенист ритм	1	1
1172	родственные ему люди	1	1
1173	и неизбыточность явлений	1	1
1174	между тем в	1	1
1175	всякая фраза текста	1	1
1176	ее полные розовые	1	1
1177	входят в состав	1	1
1178	логический объект логический	1	1
1179	представить себе читатель	1	1
1180	искусство в том	1	1
1181	и рецептивного сознаний	1	1
1182	ближайшей событийной границей	1	1
1183	такого знания является	1	1
1184	иное логическое отношение	1	1
1185	внутреннее присутствие во	1	1
1186	соотносительности слов избранных	1	1
1187	предметом такого знания	1	1
1188	дискурса состоит в	1	1
1189	изначально владеет сотворивший	1	1
1190	психологии характера социального	1	1
1191	мира с позиций	1	1
1192	эстетической деятельности созерцания	1	1
1193	как искусства слова	1	1
1194	объектную и субъектную	1	1
1195	социального поведения в	1	1
1196	что даже в	1	1
1197	личность как внутреннее	1	1
1198	но всякий раз	1	1
1199	абзацы далеко не	1	1
1200	спадов бенвенист ритм	1	1
1201	способ духовного общения	1	1
1202	и заключительные в	1	1
1203	и т.п глоссализация	1	1
1204	и субъектную организации	1	1
1205	том или ином	4	1
1206	тайна внутреннего я	1	1
1207	более того личность	1	1
1208	характеризует говорящего иначе	1	1
1209	как говорит и	1	1
1210	что иное как	6	1
1211	и как говорит	1	1
1212	из перечисленных уровней	1	1
1213	граница между двумя	1	1
1214	в рассказе чехова	1	1
1215	ударениями чем выше	1	1
1216	голосов нормативная литературная	1	1
1217	это возможно в	1	1
1218	определений таков что	1	1
1219	одновременно универсально родственно	1	1
1220	внутреннего я во	2	1
1221	в художественном тексте	2	1
1222	других для него	1	1
1223	только такие специфические	1	1
1224	и что ж	1	1
1225	присутствия личности в	1	1
1226	математическая задача например	1	1
1227	равнопротяженный тексту слой	1	1
1228	совершенно особого рода	2	1
1229	обобщения могущие иметь	1	1
1230	не только такие	1	1
1231	места б времени	1	1
1232	ментального внутреннего слуха	1	1
1233	едва ли не	1	1
1234	автор литературного произведения	1	1
1235	сдвиг текста абзац	1	1
1236	всем потому что	1	1
1237	оно универсальнее вы	1	1
1238	ни убавить ни	1	1
1239	текста наиболее значимы	1	1
1240	могла бы послужить	1	1
1241	внутреннего я ядра	1	1
1242	в таких случаях	1	1
1243	организацию литературного произведения	1	1
1244	читателем зрителем слушателем	1	1
1245	социальные политические входят	1	1
1246	пределах кадрового единства	1	1
1247	число голосов представленных	1	1
1248	отвечая на вопрос	1	1
1249	вымышленная условная индивидуальность	1	1
1250	предпосылку эстетического отношения	1	1
1251	существования предметом такого	1	1
1252	сегментами субъектной организации	1	1
1253	выбор синтаксической конструкции	1	1
1254	эпизодов служат абзацы	1	1
1255	и конкретном целом	1	1
1256	внехудожественной действительности приобщение	1	1
1257	в присутствии другого	1	1
1258	кадры читательского восприятия	1	1
1259	духовного я есть	1	1
1260	что все люди	1	1
1261	и трагическое есть	1	1
1262	субъект и объект	1	1
1263	какое-то утверждение о	1	1
1264	представленных в тексте	1	1
1265	ритмического ряда и	1	1
1266	культурой художественного восприятия	2	1
1267	может быть признано	2	1
1268	к этим моментам	1	1
1269	только не умел	1	1
1270	основе весьма простых	1	1
1271	стилей социальных диалектов	1	1
1272	всем знакомее и	1	1
1273	в обыденной внехудожественной	1	1
1274	в ходе чтения	1	1
1275	не всякий сдвиг	1	1
1276	факультативные и более	1	1
1277	или иного рода	1	1
1278	появление исчезновение актантов	1	1
1279	а не только	2	1
1280	наиболее значимы при	1	1
1281	присутствия внутреннего я	1	1
1282	лицом эстетического объекта	1	1
1283	не более чем	4	1
1284	всего лишь одним	1	1
1285	состоит в соотносительности	1	1
1286	в тексте а	1	1
1287	формирующие тем самым	1	1
1288	взаимоотношений изображающей и	1	1
1289	текста даже самая	1	1
1290	эстетического отношения являются	1	1
1291	приобщение к знанию	1	1
1292	о прозе ближайшие	1	1
1293	один отдельный кадр	1	1
1294	дает ему известную	1	1
1295	и о чём	1	1
1296	время узкое и	1	1
1297	и способа высказывания	1	1
1298	присутствии эстетического субъекта	1	1
1299	субъектной кто говорит	1	1
1300	однако все они	1	1
1301	полноте и неизбыточности	1	1
1302	все без исключения	1	1
1303	художник вследствие этого	1	1
1304	известную цельность как	1	1
1305	читателя находится или	1	1
1306	мягкую белую шею	1	1
1307	автора и читателя	3	1
1308	слово литературной нормы	1	1
1309	я ядра личности	1	1
1310	взаимодействиях с объектной	1	1
1311	глубже зачерпнуть тем	1	1
1312	повествования а также	1	1
1313	цитатного типа как	1	1
1314	глоссализация текста делает	1	1
1315	прозе ближайшие к	1	1
1316	его романному герою	1	1
1317	или пожелает представить	1	1
1318	субъектную организацию литературного	1	1
1319	узнают себя свою	1	1
1320	сколько бы ни	1	1
1321	есть высшая форма	1	1
1322	созерцания направленной на	1	1
1323	и служит для	1	1
1324	крайними пределами этой	1	1
1325	это интересно всем	1	1
1326	полные розовые щеки	1	1
1327	между тем объектом	1	1
1328	что говорится и	1	1
1329	обыденной внехудожественной действительности	1	1
1330	б построение фразы	1	1
1331	пришвин это интересно	1	1
1332	могли бы быть	2	1
1333	кротким мягким взглядом	1	1
1334	начало нового эпизода	1	1
1335	коммуникативного события отсюда	1	1
1336	всем любая личность	1	1
1337	обогащает наш духовный	1	1
1338	вследствие этого словами	1	1
1339	имеем дело с	4	1
1340	объект и адресат	1	1
1341	или иных языковых	1	1
1342	только перед лицом	1	1
1343	статус самостоятельного голоса	1	1
1344	я другого межличностная	1	1
1345	некоторая возможность выбора	1	1
1346	письмо дневниковая запись	1	1
1347	особенно в сочетании	2	1
1348	было последовательно осуществлено	1	1
1349	принадлежит только целое	1	1
1350	генерализованные кругозоры героя	1	1
1351	адресата при этом	1	1
1352	что достоевский описывал	1	1
1353	задаваемый читателю ракурс	1	1
1354	б.о корманом объектную	1	1
1355	душевная характеристика душечки	1	1
1356	центра этого мира	2	1
1357	как бы личность	1	1
1358	свою душу чем	1	1
1359	в формах внутренней	1	1
1360	содержания лишь в	1	1
1361	более поверхностные психологические	1	1
1362	обладают некое событие	1	1
1363	своей широте на	1	1
1364	столь же значима	1	1
1365	в полной мере	3	1
1366	ними могут мыслиться	1	1
1367	тексте а не	1	1
1368	белую шею с	1	1
1369	высказывания смена субъекта	1	1
1370	ритм представляет собой	1	1
1371	медленных и быстрых	1	1
1372	референтную функцию текста	1	1
1373	в области литературы	1	1
1374	слова не разложимое	1	1
1375	и объект эстетического	1	1
1376	фразы выбор синтаксической	1	1
1377	являются неслиянными и	1	1
1378	вводятся автором в	1	1
