N	4gram	Tiupa_Anal	Hudozhes
805	кадры повествования а читателем	1	1
806	ближайшие к паузам ударения	1	1
807	ударных слогов относительно длины	1	1
808	вещи но и души	1	1
809	ритмические зачины анакрусы и	1	1
810	пастернака доверенной его романному	1	1
811	что он обращен к	1	1
812	воображая что все люди	1	1
813	сказать не спрашивай о	1	1
814	объект логический субъект и	1	1
815	текста даже самая тривиальная	1	1
816	не только целостность тела	1	1
817	лицах не только мы	1	1
818	то или иное логическое	1	1
819	я ядра личности а	1	1
820	и сосредоточенное в конечном	1	1
821	знаменуется переносом в пространстве	1	1
822	является специфическая целостность феноменов	1	1
823	пространственных и временных примет	1	1
824	можно сказать не спрашивай	1	1
825	по преимуществу внешнюю полноту	1	1
826	убавить ни изменить ничего	1	1
827	я есть точка пересечения	1	1
828	зрения читателя находится или	1	1
829	лишь в самом начале	1	1
830	в художественном произведении чище	1	1
831	что может или пожелает	1	1
832	меру обобщения личностного опыта	1	1
833	избранных для обозначения объектных	1	1
834	чтения в кадры читательского	1	1
835	в своих героях воображая	1	1
836	даже в этих исключительных	1	1
837	мы находим вне произведения	1	1
838	возможно в обыденной внехудожественной	1	1
839	медленных и быстрых движений	1	1
840	но всякий раз художественно	1	1
841	по отношению к иного	1	1
842	что ж результат тот	1	1
843	человеческое я есть точка	1	1
844	необязательны и неспецифичны собственно	1	1
845	к ролевому сверх-я сверхличная	1	1
846	самом наличии определенных языковых	1	1
847	описывал себя в своих	1	1
848	наш духовный опыт внутреннего	1	1
849	а выбор слова б	1	1
850	как чередование напряжений и	1	1
851	уникально и одновременно универсально	1	1
852	напряжение речевых движений текста	1	1
853	и неспецифичны собственно же	1	1
854	в этих исключительных лицах	1	1
855	его конструктивные членения и	1	1
856	повествования а читателем в	1	1
857	объектную и субъектную организации	1	1
858	голосов нормативная литературная речь	1	1
859	эпизодов служат абзацы далеко	1	1
860	его активность прежде всего	1	1
861	слова не разложимое а	1	1
862	письмо дневниковая запись документ	1	1
863	границы эпизодов служат абзацы	1	1
864	предмет созерцания оказывается эстетическим	1	1
865	как это ни парадоксально	1	1
866	сопоставлены или противопоставлены в	1	1
867	личностного присутствия во внешнем	1	1
868	в кадры читательского восприятия	1	1
869	неизбыточность явлений между тем	1	1
870	то же время оно	1	1
871	но в то же	2	1
872	диалектов а в том	1	1
873	проблема субъектной организации художественного	1	1
874	низа левого правого далекого	1	1
875	между тем художественная реальность	1	1
876	слова б построение фразы	1	1
877	произведения в ее взаимоналожениях	1	1
878	абзац знаменующий паузу в	1	1
879	персонажей появление исчезновение актантов	1	1
880	своем составе столько голосов	1	1
881	правило совпадает с абзацем	1	1
882	бахтина проблема взаимоотношений изображающей	1	1
883	может выступать и внутренняя	1	1
884	созерцания может выступать и	1	1
885	в тексте а не	1	1
886	произведения состоит в нелингвистической	1	1
887	типа как письмо дневниковая	1	1
888	и к жизненно смежному	1	1
889	свою душу чем глубже	1	1
890	голосов представленных в тексте	1	1
891	в нелингвистической упорядоченности лексических	1	1
892	переменой в составе персонажей	1	1
893	определений таков что душевная	1	1
894	все прочие его конструктивные	1	1
895	средней длине ритмического ряда	2	1
896	запечатлевать самые разнообразные в	1	1
897	пришвин это интересно всем	1	1
898	выбора лингвистических средств осуществление	1	1
899	если логический объект логический	1	1
900	содержания лишь в химическом	1	1
901	тексте а не все	1	1
902	прежде всего в композиции	1	1
903	изначально владеет сотворивший ее	1	1
904	длины ритмического ряда тем	1	1
905	с ним как с	1	1
906	конструктивные членения и размежевания	1	1
907	чем глубже зачерпнуть тем	1	1
908	шею с темной родинкой	1	1
909	действующего лица актанта повествователя	1	1
910	бы место лишь в	1	1
911	счастье существования предметом такого	1	1
912	приобретать статус самостоятельного голоса	1	1
913	всякая фраза текста даже	1	1
914	одним и тем же	1	1
915	целостность не только целостность	1	1
916	совпадает с абзацем это	1	1
917	как подчеркивал м.м бахтин	1	1
918	иного рода стилистике здесь	1	1
919	эпизода как правило совпадает	1	1
920	тройственным единством а места	1	1
921	этом синтаксических конструкций с	1	1
922	чище и прозрачнее чем	1	1
923	режиссёру спектакля облечён в	1	1
924	будучи принципом упорядоченного движения	1	1
925	своей широте на отдельные	1	1
926	это возможно в обыденной	1	1
927	есть рассказ о счастье	1	1
928	созерцания оказывается эстетическим объектом	1	1
929	приобщение к знанию такого	1	1
930	то же время они	1	1
931	какой бы то ни	2	1
932	имеется некоторая возможность выбора	1	1
933	что душевная характеристика душечки	1	1
934	том числе и трагическое	1	1
935	художественная реальность героя это	1	1
936	еще одна вымышленная условная	1	1
937	абзацем это правило знает	1	1
938	о счастье существования предметом	1	1
939	этой субсистемы художественных значимостей	1	1
940	самом начале этой цепочки	1	1
941	далеко не всякий сдвиг	1	1
942	собой речевую генерализацию текста	1	1
943	только целое текста смыслосообразно	1	1
944	могут мыслиться раздельно и	1	1
945	самих событий в проекции	1	1
946	паузами как чередование напряжений	1	1
947	некое событие индивидуальный характер	1	1
948	розовые щеки на мягкую	1	1
949	впечатления он состоит в	1	1
950	состав такого кадра входит	1	1
951	выступая под определенным диалогическим	1	1
952	внутреннего слуха и в	1	1
953	композиционных субъектов высказывания с	1	1
954	субъективную предпосылку эстетического отношения	1	1
955	карнавал переживаемый в одиночку	1	1
956	литературного произведения в ее	1	1
957	то субъект и объект	1	1
958	а места б времени	1	1
959	субъект объект и адресат	1	1
960	присутствия во внешнем мире	1	1
961	духовный опыт внутреннего личностного	1	1
962	обогащает наш духовный опыт	1	1
963	то есть его активность	1	1
964	ему принадлежит только целое	1	1
965	утверждение о жизни по	1	1
966	для обозначения объектных деталей	1	1
967	последовательно вводятся автором в	1	1
968	художественные тексты способны запечатлевать	1	1
969	ему люди но иностранцы	1	1
970	зачины анакрусы и ритмические	1	1
971	один равнопротяженный тексту слой	1	1
972	глубже зачерпнуть тем общее	1	1
973	единством субъекта и способа	1	1
974	пожелает представить себе читатель	1	1
975	правого далекого близкого замкнутого	1	1
976	число голосов представленных в	1	1
977	стилистическом отношении ибо и	1	1
978	конструкций с субъектом речи	1	1
979	относительно длины ритмического ряда	1	1
980	паузам ударения начальные и	1	1
981	отрезок времени в поле	1	1
982	узнают себя свою душу	1	1
983	место в событии художественного	1	1
984	эстетическим объектом только в	1	1
985	или иных языковых нормативов	1	1
986	начало нового эпизода как	1	1
987	при этом синтаксических конструкций	1	1
988	со-бытийному я другого межличностная	1	1
989	наоборот созерцающий становится эстетическим	1	1
990	произведении > мы встречаем	1	1
991	любая личность является таким	1	1
992	интимному самопониманию всех и	1	1
993	на основе весьма простых	1	1
994	что даже в этих	1	1
995	страхову что достоевский описывал	1	1
996	внехудожественной действительности приобщение к	1	1
997	все прочие обобщения могущие	1	1
998	неслиянными и нераздельными его	1	1
999	нового эпизода как правило	1	1
1000	возможность выбора лингвистических средств	1	1
1001	мы имеем дело с	4	1
1002	ибо и в пределах	1	1
1003	подобно кубикам то субъект	1	1
1004	художественном произведении чище и	1	1
1005	как бы не затрагивая	1	1
1006	или переменой в составе	1	1
1007	себя в своих героях	1	1
1008	тела вещи но и	1	1
1009	объекту речи такова специфика	1	1
1010	исключения столь же значима	1	1
1011	как внутреннее единство духовного	1	1
1012	присутствия внутреннего я во	1	1
1013	мыслиться раздельно и сочетаться	1	1
1014	душевная характеристика душечки постепенно	1	1
1015	внимание адресата к какому-нибудь	1	1
1016	в ритмическом ряду образующие	1	1
1017	психологии характера социального поведения	1	1
1018	восприятия в каждый малый	1	1
1019	оболочек психологии характера социального	1	1
1020	содержание эстетической деятельности созерцания	1	1
1021	жизни однако все они	1	1
1022	деятельности созерцания направленной на	1	1
1023	и состоит что он	1	1
1024	напряжений и спадов бенвенист	1	1
1025	я есть высшая форма	1	1
1026	так и не наступает	1	1
1027	он обращен к интимному	1	1
1028	взаимоотношений изображающей и изображенной	1	1
1029	эстетической деятельности созерцания направленной	1	1
1030	души личности более того	1	1
1031	тем общее всем знакомее	1	1
1032	позиций может быть актуализировано	1	1
1033	субъектной организации художественного текста	1	1
1034	систему голосов нормативная литературная	1	1
1035	объектной что говорится и	1	1
1036	в пределах кадрового единства	1	1
1037	определенным образом характеризует говорящего	1	1
1038	или иное логическое отношение	1	1
1039	имеет место слияние пространственных	1	1
1040	столько голосов сколько диалогически	1	1
1041	кто говорит и как	1	1
1042	отношения являются неслиянными и	1	1
1043	активность прежде всего в	1	1
1044	личности а не ее	1	1
1045	потому что из нас	1	1
1046	организация литературного произведения состоит	1	1
1047	показателей а выбор слова	1	1
1048	субъекта и способа высказывания	1	1
1049	добродушная жалостливая барышня с	1	1
1050	же время они существенно	1	1
1051	в состав художественного содержания	1	1
1052	вследствие этого словами гегеля	1	1
1053	стилистико-речевую определенность собственный голос	1	1
1054	последовательность медленных и быстрых	1	1
1055	как правило совпадает с	1	1
1056	нормативов актуальных для данного	1	1
1057	искусства но факультативные и	1	1
1058	даже самая тривиальная в	1	1
1059	ритм представляет собой речевую	1	1
1060	кадра входит лишь поименованное	1	1
1061	целостности доступной человеческому восприятию	1	1
1062	своему собственному я самоопределение	1	1
1063	восприятие определений таков что	1	1
1064	донна ставшие общеизвестными после	1	1
1065	фундаментальных отношений личности к	1	1
1066	произведение оригинальнее тем оно	1	1
1067	является фундаментом всей субъектной	1	1
1068	темной родинкой и т.д	1	1
1069	граница между двумя соседними	1	1
1070	эстетическим субъектом только перед	1	1
1071	литературы как искусства слова	1	1
1072	всякий раз художественно значимые	1	1
1073	целостность феноменов человеческого бытия	1	1
1074	субсистемы художественных значимостей являются	1	1
1075	полюсами предмет созерцания оказывается	1	1
1076	читателя находится или движется	1	1
1077	в ее взаимоналожениях и	1	1
1078	дж донна ставшие общеизвестными	1	1
1079	ним как с творцом	1	1
1080	о прозе ближайшие к	1	1
1081	результат тот что даже	1	1
1082	то же время узкое	1	1
1083	и больше нежели число	1	1
1084	полноту и неизбыточность явлений	1	1
1085	языковых стилей социальных диалектов	1	1
1086	пересечения трех фундаментальных отношений	1	1
1087	прозрачнее чем это возможно	1	1
1088	далекого близкого замкнутого разомкнутого	1	1
1089	изменить ничего нельзя не	1	1
1090	формирующие тем самым интонационные	1	1
1091	внешнюю полноту и неизбыточность	1	1
1092	понимая что говорит искусство	1	1
1093	интонирует всю субъектную организацию	1	1
1094	вводятся автором в кадры	1	1
1095	в том или ином	3	1
1096	целостность тела вещи но	1	1
1097	и формирующие тем самым	1	1
1098	бахтин дело не в	1	1
1099	времени или переменой в	1	1
1100	в ходе чтения в	1	1
1101	под определенным диалогическим углом	1	1
1102	внутреннего я ядра личности	1	1
1103	такого рода обогащает наш	1	1
1104	ядра личности а не	1	1
1105	таким образом с самим	1	1
1106	владеет сотворивший ее художник	1	1
1107	чего бы то ни	1	1
1108	и меньше и больше	1	1
1109	есть не что иное	4	1
1110	средств осуществление которой определенным	1	1
1111	самым интонационные оттенки ритма	1	1
