N	2gram	Vygotskiy_	RusskieA
1310	рождения и	1	1
1311	он говорит	3	1
1312	по которому	1	1
1313	оно в	1	1
1314	встречаемся с	1	1
1315	на один	1	1
1316	которую мы	3	1
1317	с основной	1	1
1318	том какие	1	1
1319	это как	1	1
1320	в самых	4	1
1321	две стороны	1	1
1322	не могу	1	1
1323	который мы	2	1
1324	также и	2	1
1325	одну из	1	1
1326	это собственно	1	1
1327	не по	1	1
1328	рассмотрели только	1	1
1329	главное и	2	1
1330	с совершенно	1	1
1331	одни и	1	1
1332	через которые	2	1
1333	иное чем	1	1
1334	есть как	1	1
1335	эти формы	1	1
1336	во второй	4	1
1337	и может	4	1
1338	что дало	1	1
1339	а по	1	1
1340	нужно было	1	1
1341	наоборот в	1	1
1342	подтверждается и	1	1
1343	проблему в	1	1
1344	же что	1	1
1345	освобождение от	1	1
1346	говоря о	2	1
1347	что нам	3	1
1348	учения о	2	1
1349	и обратно	3	1
1350	стороны и	3	1
1351	от того	8	1
1352	с понятием	2	1
1353	идет речь	1	1
1354	слова если	1	1
1355	еще на	1	1
1356	рассматривать как	1	1
1357	этой теории	9	1
1358	как из	2	1
1359	также с	3	1
1360	же самое	7	1
1361	с новым	1	1
1362	критические замечания	1	1
1363	бы говорит	1	1
1364	и настоящих	1	1
1365	основу для	1	1
1366	устанавливает что	2	1
1367	в четвертом	2	1
1368	что изучение	1	1
1369	того времени	1	1
1370	это означает	1	1
1371	которые дают	1	1
1372	чем именно	1	1
1373	остается без	1	1
1374	его до	1	1
1375	жизни и	2	1
1376	и сущность	1	1
1377	представляется как	1	1
1378	нуждается в	3	1
1379	на всем	5	1
1380	нам как	1	1
1381	в мышлении	5	1
1382	проблема же	1	1
1383	настоящая работа	1	1
1384	хотя они	1	1
1385	именно это	2	1
1386	и совершенно	1	1
1387	есть не	3	1
