N	2gram	Losev_Prob	Myslijsy
1321	не понимает	2	2
1322	впрочем и	1	2
1323	не будем	4	2
1324	и об	3	2
1325	только тем	2	2
1326	друга и	2	2
1327	и возможность	1	2
1328	знаем что	1	2
1329	не представляет	1	2
1330	исходя из	1	2
1331	им в	1	2
1332	имеем в	4	2
1333	видели выше	2	2
1334	на более	2	2
1335	и там	2	2
1336	нет и	1	2
1337	речи в	2	2
1338	словами и	1	2
1339	а скорее	1	2
1340	имеет своим	2	2
1341	не за	1	2
1342	общее и	9	2
1343	теории языка	3	2
1344	их с	2	2
1345	такие которые	2	2
1346	легко может	1	2
1347	только с	5	2
1348	или другое	2	2
1349	когда нам	1	2
1350	и после	2	2
1351	входящих в	2	2
1352	то значит	1	2
1353	мы еще	3	2
1354	действительности не	1	2
1355	весьма мало	1	2
1356	д и	5	2
1357	человека но	3	2
1358	уже с	1	2
1359	жизни но	2	2
1360	в предмете	1	2
1361	есть тоже	3	2
1362	в прямом	1	2
1363	тоже не	8	2
1364	виде есть	1	2
1365	ее на	2	2
1366	общего и	8	2
1367	слова именно	1	2
1368	или когда	1	2
1369	он как	2	2
1370	тоже имеет	2	2
1371	говорят только	1	2
1372	еще и	10	2
1373	от которого	1	2
1374	на одно	2	2
1375	к его	1	2
1376	о нем	2	2
1377	может показаться	1	2
1378	то самое	1	2
1379	у тютчева	1	2
1380	только сказать	1	2
1381	что каждый	1	2
1382	же не	2	2
1383	если даже	2	2
1384	этих предметов	1	2
1385	с их	2	2
1386	вовсе нет	1	2
1387	когда же	1	2
1388	на отношение	1	2
1389	формы и	3	2
1390	а еще	4	2
1391	без всяких	1	2
1392	говорим о	5	2
1393	слова которые	1	2
1394	а все	1	2
1395	даже на	1	2
1396	художественного образа	12	2
1397	которые как	1	2
1398	и эта	1	2
1399	в естественных	1	2
1400	с теми	2	2
1401	это возможно	1	2
1402	же будет	1	2
1403	образов с	1	2
1404	этом в	1	2
1405	впасть в	1	2
1406	мы ее	1	2
1407	и совсем	4	2
1408	приходим к	1	2
1409	возможно и	2	2
1410	звук есть	2	2
1411	если они	2	2
1412	эти предметы	1	2
1413	и могут	2	2
1414	со своей	1	2
1415	если она	1	2
1416	значением то	1	2
1417	предмета но	2	2
1418	языке именно	1	2
1419	звук как	1	2
1420	то можно	1	2
1421	века не	1	2
1422	и другого	1	2
1423	этих двух	1	2
1424	сказать и	2	2
1425	слова как	3	2
1426	буквальном смысле	2	2
1427	и эти	1	2
1428	только к	4	2
1429	в слово	1	2
1430	к их	2	2
1431	хотя уже	1	2
1432	на нечто	5	2
1433	хотя конечно	1	2
1434	выше что	1	2
1435	возьмем например	1	2
1436	то чего	2	2
1437	мы же	1	2
1438	других вполне	1	2
1439	на ступени	2	2
1440	здесь можно	1	2
1441	образ то	2	2
1442	в отношениях	1	2
1443	на понятие	1	2
1444	дело не	4	2
1445	вопрос как	1	2
1446	быть и	3	2
1447	когда он	2	2
1448	этому последнему	1	2
1449	самое что	1	2
1450	но дело	1	2
1451	что поэт	1	2
1452	таких случаях	2	2
1453	этих случаях	1	2
1454	свое значение	3	2
1455	что из	2	2
1456	и всякая	1	2
1457	д не	1	2
1458	скажет что	5	2
1459	ведь мы	1	2
1460	произведения есть	1	2
1461	каждого из	1	2
1462	в математике	4	2
1463	совсем другое	5	2
1464	наших слов	1	2
1465	и самого	2	2
1466	есть если	1	2
1467	бы он	2	2
1468	есть прежде	3	2
1469	звуков а	1	2
1470	даже для	1	2
1471	другие но	1	2
1472	какой бы	2	2
1473	нас это	1	2
1474	образов и	4	2
1475	перейти от	1	2
1476	другой и	3	2
1477	отношении не	1	2
1478	нуждается в	1	2
1479	себе еще	1	2
1480	если на	1	2
1481	ли в	3	2
1482	только одну	1	2
1483	гуманитарных наук	1	2
1484	цель его	1	2
1485	которой нет	1	2
1486	чего бы	2	2
1487	дальше в	1	2
1488	говорит не	1	2
1489	и деятельности	1	2
1490	и предметом	1	2
1491	самую мысль	1	2
1492	словами в	1	2
1493	человека по	1	2
1494	данного слова	4	2
1495	связи явлений	1	1
1496	с разнообразным	1	1
1497	то хотя	1	1
1498	самостоятельного значения	2	1
1499	будем называть	1	1
1500	и другие	4	1
1501	особенности и	1	1
1502	несомненно существует	1	1
1503	вошло в	1	1
1504	представителей этой	1	1
1505	один другому	1	1
1506	образов в	1	1
1507	и содержания	2	1
1508	он предполагает	1	1
1509	зрения на	2	1
1510	со второй	1	1
1511	повторяем они	1	1
1512	вещи в	1	1
1513	здесь именно	2	1
1514	со всем	2	1
1515	ней не	1	1
1516	которой строится	1	1
1517	или других	4	1
1518	конца то	1	1
1519	нашей собственной	1	1
1520	чем оно	2	1
1521	роль и	2	1
1522	рассказ о	1	1
1523	есть орудие	1	1
1524	как олицетворения	1	1
1525	не мешает	5	1
1526	углубляться в	1	1
1527	всех случаях	1	1
1528	том чем	1	1
1529	разнообразия в	1	1
1530	мы рассматривали	1	1
1531	области где	1	1
1532	которые на	1	1
1533	отношениях к	1	1
1534	об искусстве	1	1
1535	вопросу о	1	1
1536	будет вполне	1	1
1537	внутреннее состояние	1	1
1538	и над	1	1
1539	точка соприкосновения	2	1
1540	с самим	4	1
1541	из всех	1	1
1542	еще иначе	1	1
1543	на второй	1	1
1544	чего-то другого	1	1
1545	с необходимостью	1	1
1546	в химии	2	1
1547	она уже	3	1
1548	сам собою	2	1
1549	ни стало	1	1
1550	их жизни	1	1
1551	не нужны	1	1
1552	которая впрочем	1	1
1553	жить и	1	1
1554	и лучше	1	1
1555	друга возьмем	1	1
1556	с той	5	1
1557	остановиться на	1	1
1558	менее и	1	1
1559	с известной	1	1
1560	гораздо богаче	1	1
1561	здесь необходимо	1	1
1562	случае он	1	1
1563	есть самая	1	1
1564	ее предмет	2	1
1565	из указанных	1	1
1566	и само	1	1
1567	отношений в	1	1
1568	же эти	1	1
1569	у пушкина	9	1
1570	живые существа	2	1
1571	среди других	1	1
1572	и наиболее	1	1
1573	природы или	1	1
1574	значение что	1	1
1575	или для	1	1
1576	понятие есть	4	1
1577	в настоящем	3	1
1578	как они	4	1
1579	и самые	1	1
1580	чтобы в	1	1
1581	он уже	1	1
1582	значение это	1	1
1583	местах то	1	1
1584	именно он	4	1
1585	общего то	1	1
1586	или вообще	1	1
1587	узком значении	1	1
1588	сделать некоторые	1	1
1589	память то	1	1
1590	входящим в	1	1
1591	и опять	1	1
1592	я эту	1	1
1593	участвует в	1	1
1594	уже как	3	1
1595	и будут	1	1
1596	только впоследствии	2	1
1597	основанная на	1	1
1598	говорит ни	1	1
1599	или другие	3	1
1600	из друга	1	1
1601	она представляется	1	1
1602	и должен	1	1
1603	что подобная	1	1
1604	можно поставить	1	1
1605	разговоре с	1	1
1606	дом и	1	1
1607	всех тех	1	1
1608	сознания но	1	1
1609	которой она	3	1
1610	есть тот	2	1
1611	и очень	6	1
1612	кроме самого	1	1
1613	он обозначает	2	1
1614	здесь дело	1	1
1615	осмыслен чем	1	1
1616	самом акте	1	1
1617	значения а	1	1
1618	поэтическом образе	1	1
1619	в художественном	5	1
1620	чем не	4	1
1621	объективного и	1	1
1622	произведение только	1	1
1623	нечто вполне	1	1
1624	от своей	1	1
1625	сила в	1	1
1626	себя не	3	1
1627	понятий здесь	1	1
1628	к своим	1	1
1629	речь идет	1	1
1630	иначе мы	1	1
1631	он по	1	1
1632	мы считаем	1	1
1633	свою собственную	3	1
1634	не его	1	1
1635	как только	3	1
1636	цели и	1	1
1637	на неизвестные	1	1
1638	казалось бы	3	1
1639	действительности а	1	1
1640	всякого рода	9	1
1641	при полном	1	1
1642	для выражения	1	1
1643	не столь	1	1
1644	действительности в	1	1
1645	пространстве но	1	1
1646	действия и	2	1
1647	или ее	1	1
1648	хотя может	1	1
1649	он вовсе	1	1
1650	друг из	1	1
1651	его из	1	1
1652	содержание может	1	1
1653	требует для	1	1
1654	некоторые из	1	1
1655	этим мы	2	1
1656	себе чем-то	1	1
1657	больше чем	1	1
1658	частью даже	1	1
1659	будет для	1	1
1660	или вернее	1	1
1661	жизни когда	2	1
1662	явлений но	1	1
1663	что символ	8	1
1664	которой он	1	1
1665	редких случаях	1	1
1666	сам и	1	1
1667	нас и	2	1
1668	своей природе	1	1
1669	действительности как	2	1
1670	слов на	1	1
1671	жизнь всегда	1	1
1672	в понимании	1	1
1673	мы признаем	1	1
1674	значения слова	1	1
1675	не должен	1	1
1676	и прочих	2	1
1677	ничто не	2	1
1678	д в	2	1
1679	но то	1	1
1680	бы если	1	1
1681	поэтому если	2	1
1682	свойство и	1	1
1683	по самой	1	1
1684	цвета и	1	1
1685	в этот	1	1
1686	характер они	1	1
1687	в данных	1	1
1688	оно так	1	1
1689	произведения но	1	1
1690	точек не	1	1
1691	если нет	2	1
1692	втором случае	1	1
1693	возможен только	1	1
1694	сидит в	1	1
1695	необходимым и	1	1
1696	звука который	1	1
1697	виду и	1	1
1698	когда еще	1	1
1699	говорит что	1	1
1700	этим не	2	1
1701	предмета на	2	1
1702	нашему сознанию	1	1
1703	я произношу	1	1
1704	для которого	1	1
1705	и те	1	1
1706	то как	1	1
1707	отдать себе	1	1
1708	себе отчет	3	1
1709	существовать и	1	1
1710	отдельных слов	1	1
1711	или имеет	2	1
1712	образа для	1	1
1713	в вопросе	1	1
1714	этой ни	1	1
1715	в чистом	4	1
1716	всего этого	2	1
1717	всего что	1	1
1718	делает его	1	1
1719	отчет в	4	1
1720	удовольствие но	1	1
1721	понятия как	1	1
1722	соприкасается с	1	1
1723	последняя в	1	1
1724	мы ни	4	1
1725	нечто отличное	1	1
1726	на одну	2	1
1727	когда-то было	1	1
1728	именно такого	1	1
1729	сложны и	1	1
1730	крика для	1	1
1731	понятие в	1	1
1732	для поэтического	1	1
1733	возможное только	1	1
1734	и делается	1	1
1735	настоящее время	4	1
1736	и падежей	1	1
1737	в голове	1	1
1738	ровно никакой	1	1
1739	большая сложность	1	1
1740	она ни	2	1
1741	новые значения	1	1
1742	с большим	2	1
1743	но всякий	1	1
1744	выше есть	1	1
1745	сущности и	1	1
1746	но возможно	1	1
1747	же она	1	1
1748	в научном	1	1
1749	например такие	1	1
1750	без того	1	1
1751	необходимо прибавить	1	1
1752	вопросов о	1	1
1753	особенно в	2	1
1754	природы не	1	1
1755	чтобы при	1	1
1756	самой его	1	1
1757	ли такое	1	1
1758	до ее	1	1
1759	и всякого	2	1
1760	происходит только	1	1
1761	в басне	12	1
1762	материальное и	1	1
1763	в чем-нибудь	2	1
1764	бы так	1	1
1765	и самым	2	1
1766	она только	1	1
1767	являются уже	2	1
1768	уже перестает	1	1
1769	это уже	4	1
1770	мере для	2	1
1771	потому есть	1	1
1772	не будут	2	1
1773	образа к	1	1
1774	из звуков	1	1
1775	что действительность	1	1
1776	как сказано	1	1
1777	слова ни	2	1
1778	ряд то	2	1
1779	другого не	1	1
1780	зрения нужно	1	1
1781	необходимо признать	1	1
1782	что предложение	1	1
1783	бы значение	2	1
1784	рассмотренных нами	1	1
1785	жизни с	1	1
1786	в заключение	5	1
1787	начало и	1	1
1788	когда и	1	1
1789	подобных же	1	1
1790	состоящая из	1	1
1791	свое собственное	2	1
1792	о ней	3	1
1793	имеет ничего	3	1
1794	гораздо более	6	1
1795	в греции	1	1
1796	действительность есть	1	1
1797	чем было	1	1
1798	и которое	1	1
1799	же звук	1	1
1800	она имеет	1	1
1801	этого различия	1	1
1802	содержать в	2	1
1803	большим или	1	1
1804	мы приведем	1	1
1805	помощи этого	1	1
1806	действительно ли	1	1
1807	значение имеет	1	1
1808	и он	3	1
1809	обо всем	1	1
1810	по преимуществу	1	1
1811	а оно	1	1
1812	отношении в	1	1
1813	что вовсе	2	1
1814	или представляем	1	1
1815	конечно есть	1	1
1816	себе всю	1	1
1817	как нам	1	1
1818	уже без	1	1
1819	она как	1	1
1820	слово состоит	1	1
1821	нами еще	2	1
1822	всякого человека	1	1
1823	собою нечто	1	1
1824	и эту	1	1
1825	всех языках	1	1
1826	вообще а	1	1
1827	что каждая	2	1
1828	поэтому в	2	1
1829	или нескольких	1	1
1830	эти категории	3	1
1831	такого рода	14	1
1832	есть вода	1	1
1833	мы читаем	2	1
1834	другое и	1	1
1835	еще больше	1	1
1836	если у	1	1
1837	замечать что	1	1
1838	природы как	1	1
1839	прийти к	1	1
1840	сильнее чем	1	1
1841	д можно	1	1
1842	этого будет	1	1
1843	будет заметить	1	1
1844	сам предмет	2	1
1845	свободу и	1	1
1846	и самим	2	1
1847	как показывает	1	1
1848	отличие в	1	1
1849	от вещи	1	1
1850	каковы например	1	1
1851	можем употребить	1	1
1852	составляющих его	3	1
1853	в качестве	10	1
1854	в тот	1	1
1855	мы например	1	1
1856	для объяснения	1	1
1857	более внутреннее	1	1
1858	существующие до	1	1
1859	от холода	1	1
1860	которых ни	1	1
1861	есть с	2	1
1862	же такое	3	1
1863	возникают при	1	1
1864	весь мир	2	1
1865	символическое значение	1	1
1866	другими предметами	2	1
1867	чем ты	1	1
1868	этом как	1	1
1869	отношений но	3	1
1870	признаков а	1	1
1871	тем больше	3	1
1872	тоже есть	14	1
1873	является чем-то	4	1
1874	впрочем здесь	1	1
1875	области не	1	1
1876	понятия по	1	1
1877	в зависимости	3	1
1878	во всей	3	1
1879	выше говорили	1	1
1880	произведения его	1	1
1881	строить из	1	1
1882	они между	1	1
1883	другое то	1	1
1884	не о	2	1
1885	ни от	4	1
1886	только ради	1	1
1887	другим образом	1	1
1888	получит для	1	1
1889	предмет хотя	1	1
1890	и можно	3	1
1891	ее развития	1	1
1892	что под	2	1
1893	произнося слово	1	1
1894	будто бы	7	1
1895	исчезает из	1	1
1896	будет равняться	1	1
1897	образ может	1	1
1898	на себя	1	1
1899	на какую	1	1
1900	в непрерывном	1	1
1901	мы это	1	1
1902	менее он	1	1
1903	на тот	1	1
1904	понятия которые	1	1
1905	целиком и	1	1
1906	не сказать	1	1
1907	ее себе	1	1
1908	не остается	1	1
1909	теми или	3	1
1910	исторического развития	2	1
1911	вообще цель	1	1
1912	но ведь	2	1
1913	идеи с	2	1
1914	как все	1	1
1915	такова что	1	1
1916	думать о	1	1
1917	предметами в	1	1
1918	места где	1	1
1919	свой собственный	3	1
1920	и именно	2	1
1921	на земле	1	1
1922	при новом	1	1
1923	нового предмета	1	1
1924	не означает	1	1
1925	бытия с	1	1
1926	том образе	1	1
1927	самом строгом	1	1
1928	смысл но	2	1
1929	уже давно	3	1
1930	образа а	1	1
1931	между собой	3	1
1932	мы делаем	1	1
1933	понятие не	2	1
1934	к вопросу	1	1
1935	с бесконечно	2	1
1936	словами мы	1	1
1937	в сторону	1	1
1938	его значение	1	1
1939	хотя оно	1	1
1940	быть очень	5	1
1941	но жизнь	1	1
1942	есть своя	2	1
1943	что их	2	1
1944	известное количество	1	1
1945	ним или	1	1
1946	цели есть	1	1
1947	гнева и	1	1
1948	всю ее	1	1
1949	будет сказать	2	1
1950	а для	1	1
1951	предмета есть	2	1
1952	не был	3	1
1953	той или	22	1
1954	это могло	1	1
1955	есть а	2	1
1956	воды и	1	1
1957	этих образов	2	1
1958	остается в	1	1
1959	именно как	1	1
1960	быть так	1	1
1961	во всякой	1	1
1962	других сторон	1	1
1963	нами как	1	1
1964	есть точно	1	1
1965	это вполне	2	1
1966	для его	4	1
1967	спросим себя	3	1
1968	бы к	3	1
1969	при полной	1	1
1970	значения данного	2	1
1971	между внешним	1	1
1972	и пространства	1	1
1973	самим предметом	1	1
1974	представления являются	1	1
1975	слова или	1	1
1976	есть мы	1	1
1977	в нечто	1	1
1978	неизвестный нам	1	1
1979	же процесс	1	1
1980	понятность слова	1	1
1981	нашего сознания	1	1
1982	и безразлично	1	1
1983	именно потому	3	1
1984	отличен от	1	1
1985	тела есть	1	1
1986	возникает только	2	1
1987	которые нами	1	1
1988	определенным образом	3	1
1989	целое таким	1	1
1990	и речи	1	1
1991	символа в	5	1
1992	субстанция не	2	1
1993	много такого	1	1
1994	не отличаются	2	1
1995	сливается в	1	1
1996	отношение между	1	1
1997	картинами природы	1	1
1998	близкий к	1	1
1999	от человека	1	1
2000	определенного содержания	1	1
2001	еще яснее	1	1
2002	зрения в	1	1
2003	ни была	2	1
2004	к такой	1	1
2005	и которых	1	1
2006	на нем	3	1
2007	есть символ	20	1
2008	огромное количество	1	1
2009	величин в	1	1
2010	содержание или	1	1
2011	всех других	2	1
2012	к звукам	1	1
2013	могут даваться	1	1
2014	и является	6	1
2015	в тех	3	1
2016	следующее ее	1	1
2017	укажем только	1	1
2018	где же	1	1
2019	себе есть	1	1
2020	сами эти	1	1
2021	относится и	3	1
2022	относится уже	1	1
2023	а мысль	1	1
2024	что смысл	2	1
2025	отлична от	1	1
2026	находит для	1	1
2027	из общего	1	1
2028	мы здесь	2	1
2029	при первом	1	1
2030	вода но	1	1
2031	что звук	2	1
2032	знак и	10	1
2033	всякого другого	1	1
2034	а является	2	1
2035	не само	1	1
2036	данную и	1	1
2037	значение мы	1	1
2038	для осуществления	1	1
2039	одну свою	1	1
2040	с людьми	2	1
2041	значения их	1	1
2042	здесь поэт	1	1
2043	и никогда	1	1
2044	выводится из	1	1
2045	и каждый	2	1
2046	особенностей и	1	1
2047	есть также	2	1
2048	и какой	1	1
2049	чтобы читатель	1	1
2050	для изображения	1	1
2051	однако от	1	1
2052	пушкина в	1	1
2053	такой форме	1	1
2054	от какой-нибудь	2	1
2055	тем легче	1	1
2056	такая общая	1	1
2057	искусства может	1	1
2058	на высоте	1	1
2059	является законом	1	1
2060	объективное существование	1	1
2061	каждый член	1	1
2062	есть все	1	1
2063	значение как	1	1
2064	указывает нам	1	1
2065	той функции	1	1
2066	и чтобы	1	1
2067	его сущности	1	1
2068	это дается	1	1
2069	на существование	1	1
2070	нельзя говорить	1	1
2071	что лишь	1	1
2072	философское понятие	1	1
2073	нетрудно будет	2	1
2074	а главное	1	1
2075	области гуманитарных	1	1
2076	области человеческой	1	1
2077	но они	4	1
2078	может как	1	1
2079	понятием или	1	1
2080	есть отсутствие	1	1
2081	самим собою	2	1
2082	мы до	1	1
2083	оно просто	1	1
2084	не отличается	1	1
2085	не имеющий	1	1
2086	которая и	1	1
2087	даже больше	1	1
2088	следовательно не	1	1
2089	должны сказать	8	1
2090	сам этот	2	1
2091	понятия потому	1	1
2092	и человеком	1	1
2093	обозначает и	1	1
2094	к сожалению	1	1
2095	своего рода	1	1
2096	или меньшим	1	1
2097	слова это	2	1
2098	представляет себе	1	1
2099	и можем	1	1
2100	утверждать что	3	1
2101	в содержании	2	1
2102	не скажет	2	1
2103	в состав	1	1
2104	однако с	1	1
2105	произведение и	1	1
2106	и этот	3	1
2107	в ночи	2	1
2108	в простейшем	1	1
2109	произведения необходимо	1	1
2110	царства природы	1	1
2111	той ее	1	1
2112	ли можно	2	1
2113	одном случае	4	1
2114	и связанные	1	1
2115	на небе	1	1
2116	понятия если	1	1
2117	себя самой	2	1
2118	но за	1	1
2119	что сказать	1	1
2120	факта что	1	1
2121	жизни а	4	1
2122	наблюдаемых явлений	1	1
2123	этого понятия	2	1
2124	своего собственного	1	1
2125	всего человек	1	1
2126	на первом	2	1
2127	которая по	1	1
2128	из таких	1	1
2129	оно было	1	1
2130	чем-то наиболее	1	1
2131	и далее	1	1
2132	и дает	1	1
2133	самим и	1	1
2134	которого оно	1	1
2135	именно только	1	1
2136	понятие если	1	1
2137	тоже только	2	1
2138	свете и	1	1
2139	думает что	1	1
2140	быть здесь	1	1
2141	отвлеченное понятие	1	1
2142	чего мы	1	1
2143	не требует	2	1
2144	здесь для	1	1
2145	мы замечаем	1	1
2146	этой работе	1	1
2147	самой жизни	2	1
2148	предполагает не	1	1
2149	в известную	1	1
2150	в область	1	1
2151	от этой	1	1
2152	и выйти	1	1
2153	как логический	1	1
2154	и слов	1	1
2155	науки и	1	1
2156	вещь существует	1	1
2157	из нескольких	1	1
2158	не считаем	1	1
2159	и делает	1	1
2160	отдельных частей	1	1
2161	самим а	1	1
2162	но чтобы	2	1
2163	нет никакого	4	1
2164	степени это	2	1
2165	этих отношений	1	1
2166	образе есть	1	1
2167	себе закон	1	1
2168	поэтические образы	1	1
2169	символ известного	1	1
2170	нельзя ни	1	1
2171	нас от	1	1
2172	жизни всякого	1	1
2173	искусство имеет	1	1
2174	наук математика	1	1
2175	как идея	1	1
2176	другое что	2	1
2177	со всеми	1	1
2178	поэтому и	3	1
2179	сказать с	1	1
2180	этого мифа	1	1
2181	ни звук	3	1
2182	значение которое	2	1
2183	эти понятия	1	1
2184	следовательно все	1	1
2185	фантазия может	1	1
2186	нам в	2	1
2187	дух и	1	1
2188	во что	1	1
2189	никакого сомнения	1	1
2190	оно более	3	1
2191	то звук	1	1
2192	простым и	1	1
2193	следовательно в	1	1
2194	заключается не	1	1
2195	может не	1	1
2196	о самом	2	1
2197	существует то	1	1
2198	есть аллегория	2	1
2199	он будет	2	1
2200	научного понятия	2	1
2201	взятые вместе	1	1
2202	имеет много	1	1
2203	указывает не	1	1
2204	и действительно	2	1
2205	это общее	2	1
2206	только одной	2	1
2207	это различие	1	1
2208	доходит до	2	1
2209	действительности есть	1	1
2210	только их	1	1
2211	анализа в	1	1
2212	и красок	1	1
2213	для каждого	2	1
2214	только единство	1	1
2215	нас тем	1	1
2216	то действительно	1	1
2217	с животными	1	1
2218	несколько иначе	1	1
2219	наконец то	1	1
2220	науки не	1	1
2221	связаны между	2	1
2222	нечто большее	1	1
2223	так называемая	1	1
2224	его произведения	1	1
2225	ли он	1	1
2226	нас думать	1	1
2227	нем так	1	1
2228	думают что	1	1
2229	здесь будет	2	1
2230	сравнению с	3	1
2231	самый образ	1	1
2232	достаточно привести	1	1
2233	сумма признаков	1	1
2234	и решить	1	1
2235	здесь нет	1	1
2236	представляется в	2	1
2237	в которые	1	1
2238	не входит	1	1
2239	тоже можно	1	1
2240	без которых	3	1
2241	в более-менее	1	1
2242	точность и	1	1
2243	сразу и	3	1
2244	входящее в	1	1
2245	их вовсе	1	1
2246	будет уже	2	1
2247	не означают	1	1
2248	думаем и	1	1
2249	случае является	1	1
2250	бросается в	1	1
2251	тоже как	2	1
2252	именно тем	1	1
2253	есть ее	4	1
2254	совершенно не	7	1
2255	указывает только	1	1
2256	чем же	7	1
2257	не является	19	1
2258	чем-то третьем	1	1
2259	поэтому не	1	1
2260	нечто ей	1	1
2261	утверждении что	1	1
2262	понятие символа	4	1
2263	он требует	1	1
2264	перейти в	1	1
2265	в мифологию	1	1
2266	его форме	1	1
2267	во всю	1	1
2268	только знаком	1	1
2269	в очень	2	1
2270	другие области	1	1
2271	можем их	1	1
2272	не всякое	1	1
2273	ни на	5	1
2274	речи он	1	1
2275	снимок с	1	1
2276	но здесь	1	1
2277	понятия кроме	1	1
2278	общее то	1	1
2279	человек вовсе	1	1
2280	не знаю	1	1
2281	значений и	1	1
2282	нечто с	1	1
2283	то во-первых	1	1
2284	мостовой и	1	1
2285	и и	1	1
2286	на основе	1	1
2287	по сравнению	3	1
2288	это все	1	1
2289	чем они	1	1
2290	на известной	1	1
2291	что думает	1	1
2292	если для	1	1
2293	то чему	1	1
2294	чем именно	1	1
2295	не должны	1	1
2296	считать их	1	1
2297	так называемым	1	1
2298	же сама	1	1
2299	не это	1	1
2300	значением и	1	1
2301	самый этот	1	1
2302	нужно уметь	1	1
2303	обойтись без	3	1
2304	те или	9	1
2305	пусть мы	2	1
2306	самой по	2	1
2307	и вся	2	1
2308	не меньше	1	1
2309	очень хорошо	1	1
2310	свидетельствующее об	1	1
2311	этот переход	1	1
2312	и общего	1	1
2313	чтобы она	1	1
2314	бесконечное множество	2	1
2315	материи и	1	1
2316	и наша	1	1
2317	имеет никакого	3	1
2318	нет никакой	4	1
2319	от внутренних	1	1
2320	и исчезает	1	1
2321	числе и	1	1
2322	его содержании	1	1
2323	в совершенно	1	1
2324	действительность в	2	1
2325	начала и	1	1
2326	личной и	1	1
2327	нет в	2	1
2328	знает что	1	1
2329	с различием	1	1
2330	потому и	1	1
2331	образом не	1	1
2332	и а	1	1
2333	из одной	1	1
2334	произведением но	1	1
2335	в отличие	2	1
2336	без его	4	1
2337	ее только	1	1
2338	нельзя думать	1	1
2339	связана с	1	1
2340	к следующему	1	1
2341	можно спросить	1	1
2342	от простой	1	1
2343	образности и	7	1
2344	от которой	1	1
2345	бы от	1	1
2346	языка тем	1	1
2347	оно стало	1	1
2348	но именно	4	1
2349	согласится что	1	1
2350	что самый	1	1
2351	вопрос мы	1	1
2352	только есть	1	1
2353	человечества и	1	1
2354	из моментов	1	1
2355	второй план	1	1
2356	бы сказать	1	1
2357	поэтому нам	1	1
2358	чтобы все	2	1
2359	нами на	1	1
2360	и чего-то	1	1
2361	себе предмет	1	1
2362	одна в	1	1
2363	слово рассматриваемое	1	1
2364	остался бы	1	1
2365	после такого	1	1
2366	его признаки	1	1
2367	момента или	1	1
2368	не стоит	2	1
2369	и значит	3	1
2370	ниже если	1	1
2371	удовольствия но	1	1
2372	является только	8	1
2373	идея в	1	1
2374	у них	2	1
2375	это одно	1	1
2376	значение а	1	1
2377	нами терминологии	1	1
2378	по-видимому совершенно	1	1
2379	так называемое	1	1
2380	же он	1	1
2381	в настоящее	4	1
2382	если только	3	1
2383	который и	1	1
2384	мы вместо	1	1
2385	не будучи	1	1
2386	пришлось бы	2	1
2387	или общего	1	1
2388	и искусства	3	1
2389	смысл слово	1	1
2390	другого и	1	1
2391	определение слова	1	1
2392	в самих	2	1
2393	или другой	6	1
2394	от всякого	3	1
2395	есть самый	1	1
2396	своим предметом	2	1
2397	истории литературы	1	1
2398	к белому	1	1
2399	себе оно	1	1
2400	как к	1	1
2401	его забыли	1	1
2402	именно к	3	1
2403	остается для	1	1
2404	будет нам	1	1
2405	наших представлений	1	1
2406	понятие или	1	1
2407	для нашего	1	1
2408	всегда можно	2	1
2409	значение в	3	1
2410	сами себя	1	1
2411	на необходимость	1	1
2412	у гоголя	9	1
2413	данном слове	1	1
2414	мы мыслим	1	1
2415	ней многое	1	1
2416	не изображает	1	1
2417	на два	1	1
2418	вообще без	1	1
2419	свидетельствует о	2	1
2420	сам он	1	1
2421	и вот	1	1
2422	том числе	1	1
2423	будет ясно	1	1
2424	обе эти	1	1
2425	как отношение	1	1
2426	предмет или	1	1
2427	целом а	1	1
2428	зеленый цвет	2	1
2429	мы действительно	3	1
2430	исследования мы	1	1
2431	чем-то таким	1	1
2432	не настолько	1	1
2433	понятия к	1	1
2434	действительности именно	1	1
2435	следовательно сама	1	1
2436	единства и	1	1
2437	при встрече	1	1
2438	таких например	1	1
2439	на отдельные	3	1
2440	можем даже	3	1
2441	сказать например	1	1
2442	нам еще	1	1
2443	мы совершенно	1	1
2444	которые никак	1	1
2445	в каком-нибудь	1	1
2446	возможным только	1	1
2447	она каждый	1	1
2448	также имеет	1	1
2449	здесь в	3	1
2450	чтобы ее	1	1
2451	не переходя	1	1
2452	возможных для	2	1
2453	что эту	1	1
2454	со словами	1	1
2455	чем он	2	1
2456	план и	1	1
2457	представлять себе	2	1
2458	не связано	1	1
2459	них и	1	1
2460	xix века	2	1
2461	только очень	1	1
2462	же именно	2	1
2463	сказать потому	1	1
2464	сырым материалом	1	1
2465	себе может	1	1
2466	себе но	2	1
2467	и представления	1	1
2468	а также	6	1
2469	очень редких	1	1
2470	и бесконечно	1	1
2471	речи это	1	1
2472	самые разнообразные	2	1
2473	слово или	1	1
2474	который как	1	1
2475	об этих	1	1
2476	всегда есть	6	1
2477	раз навсегда	1	1
2478	самой и	2	1
2479	чем отличается	2	1
2480	и новых	1	1
2481	совсем иное	1	1
2482	его глаза	1	1
2483	вообще не	5	1
2484	которые сами	1	1
2485	для науки	2	1
2486	которую указывает	2	1
2487	которые более	1	1
2488	возможно было	1	1
2489	родовое понятие	2	1
2490	круг или	1	1
2491	нас к	2	1
