N	2gram	Propp_Isto	Morfolog
1291	не нужно	1	1
1292	встречается только	1	1
1293	требует специального	1	1
1294	держит в	2	1
1295	а он	1	1
1296	чаще однако	1	1
1297	случаях герой	1	1
1298	чего в	1	1
1299	в животное	8	1
1300	могло бы	1	1
1301	сих пор	7	1
1302	и вообще	3	1
1303	некоторый свет	1	1
1304	по спине	1	1
1305	три головы	1	1
1306	эти же	1	1
1307	я был	2	1
1308	специфическая особенность	1	1
1309	из головы	1	1
1310	герой например	3	1
1311	два случая	1	1
1312	этих двух	1	1
1313	имеют и	1	1
1314	лес или	1	1
1315	воды и	2	1
1316	в русской	8	1
1317	более простых	1	1
1318	морского царя	1	1
1319	они часто	1	1
1320	здесь как	3	1
1321	в пруду	1	1
1322	предположить что	3	1
1323	но такой	1	1
1324	быть объяснена	1	1
1325	того или	1	1
1326	его убивают	1	1
1327	братья и	1	1
1328	и хочет	1	1
1329	лесной избушке	1	1
1330	пока просто	1	1
1331	может иметь	2	1
1332	вошел в	2	1
1333	более чем	1	1
1334	из воды	4	1
1335	и эти	1	1
1336	д с	1	1
1337	что от	3	1
1338	тут и	1	1
1339	таким же	5	1
1340	с самого	1	1
1341	могут служить	1	1
1342	опускается и	1	1
1343	ковер-самолет и	1	1
1344	сравнительного материала	1	1
1345	отличие от	1	1
1346	такие же	1	1
1347	я тебе	1	1
1348	может совершаться	1	1
1349	играет роль	2	1
1350	само собой	1	1
1351	на корабле	2	1
1352	быть названа	1	1
1353	один случай	1	1
1354	в бочку	2	1
1355	то чего	2	1
1356	третий бой	1	1
1357	дороге и	1	1
1358	все остальные	1	1
1359	с избушкой	1	1
1360	служащие для	1	1
1361	и животным	1	1
1362	дубинка сама	1	1
1363	и ни	1	1
1364	на другой	1	1
1365	одну из	5	1
1366	в течение	2	1
1367	уже только	3	1
1368	иного характера	1	1
1369	перемещения героя	1	1
1370	тот момент	1	1
1371	но он	2	1
1372	села на	1	1
1373	не исчерпывают	1	1
1374	трех коней	1	1
1375	их происхождения	1	1
1376	мы опять	3	1
1377	так что	2	1
1378	вывод который	1	1
1379	остается на	1	1
1380	для тех	1	1
1381	на которых	1	1
1382	водой а	1	1
1383	одним словом	1	1
1384	что касается	2	1
1385	как объект	1	1
1386	к тем	1	1
1387	его не	3	1
1388	но она	1	1
1389	или герой	1	1
1390	как видно	1	1
1391	его головы	2	1
1392	же герой	1	1
1393	пор не	1	1
1394	как он	6	1
1395	поставлен вопрос	1	1
1396	форма есть	1	1
1397	кто же	1	1
1398	что данный	1	1
1399	ним как	1	1
1400	не дает	2	1
1401	оказывается что	2	1
1402	важно не	2	1
1403	почти всегда	1	1
1404	иметь в	1	1
1405	это наиболее	1	1
1406	же он	2	1
1407	все приведенные	1	1
1408	в нашей	2	1
1409	это то	2	1
1410	имеем здесь	3	1
1411	доходит до	1	1
1412	особого внимания	2	1
1413	отличать от	1	1
1414	к которой	1	1
1415	сказках о	1	1
1416	можно утверждать	1	1
1417	думать что	2	1
1418	или как	3	1
1419	как вообще	1	1
1420	с конями	1	1
1421	или иное	2	1
1422	он представляет	1	1
1423	очень важны	1	1
1424	змей в	6	1
1425	невесту и	1	1
1426	к хвосту	1	1
1427	рассматривать как	1	1
1428	на это	1	1
1429	другую страну	2	1
1430	очень велико	1	1
1431	функций которые	1	1
1432	расположенных по	1	1
1433	с ягой	2	1
1434	быть не	1	1
1435	море и	2	1
1436	в гости	1	1
1437	к первому	1	1
1438	не говорится	2	1
1439	других видов	1	1
1440	эту функцию	1	1
1441	этот может	1	1
1442	в тексте	1	1
1443	лишь некоторые	1	1
1444	возможно что	2	1
1445	герой теряет	1	1
1446	состоят в	1	1
1447	что подобные	1	1
1448	яги она	1	1
1449	быть рассмотрено	1	1
1450	и целые	1	1
1451	в систему	1	1
1452	со мной	1	1
1453	в огниве	1	1
1454	царство или	1	1
1455	друг другу	1	1
1456	затем он	1	1
1457	говорилось выше	1	1
1458	это видно	2	1
1459	отправляется на	2	1
1460	пасть от	1	1
1461	материала в	1	1
1462	и способ	1	1
1463	иногда это	3	1
1464	них не	2	1
1465	есть вторичное	1	1
1466	орла на	1	1
1467	сказке в	6	1
1468	дерево с	1	1
1469	же случай	1	1
1470	это означает	2	1
1471	он показывает	1	1
1472	то их	1	1
1473	категории уже	1	1
1474	взять его	1	1
1475	ей не	1	1
1476	в силу	7	1
1477	здесь также	2	1
1478	быть рассмотрена	1	1
1479	его имени	1	1
1480	такой же	3	1
1481	своих детей	2	1
1482	мы перейдем	2	1
1483	новые функции	1	1
1484	этот столб	1	1
1485	вход в	1	1
1486	из этого	3	1
1487	ее нужно	1	1
1488	заключению что	5	1
1489	при изучении	2	1
1490	в области	1	1
1491	его к	3	1
1492	хотя он	1	1
1493	все другие	2	1
1494	на дочери	1	1
1495	другой сказке	3	1
1496	если на	1	1
1497	показывает что	7	1
1498	конь и	4	1
1499	в окно	1	1
1500	что мотив	8	1
1501	происходит при	1	1
1502	может и	1	1
1503	для чего	2	1
1504	в него	5	1
1505	убивают его	1	1
1506	природой и	1	1
1507	всех этих	2	1
1508	он был	2	1
1509	на камне	1	1
1510	имеет свою	1	1
1511	дает ему	6	1
1512	или точнее	1	1
1513	в лице	2	1
1514	специфические помощники	1	1
1515	иных действий	1	1
1516	такое оживление	1	1
1517	в который	2	1
1518	мы скажем	1	1
1519	до его	2	1
1520	смогут быть	1	1
1521	и наконец	2	1
1522	некоторые черты	1	1
1523	еще одно	1	1
1524	царевны или	1	1
1525	сказка как	1	1
1526	есть не	2	1
1527	две функции	1	1
1528	где мы	1	1
1529	многие другие	1	1
1530	в полночь	1	1
1531	нужно однако	1	1
1532	здесь этот	1	1
1533	другой более	1	1
1534	быть поставлен	1	1
1535	вопросом о	1	1
1536	он или	2	1
