N	2gram	Losev_Prob	Komedia
1319	торжество и	1	1
1320	быть только	6	1
1321	дошедшего до	1	1
1322	что наш	1	1
1323	для аристофана	1	1
1324	есть вполне	1	1
1325	от какого-нибудь	1	1
1326	представлены в	1	1
1327	и по-видимому	1	1
1328	человек и	2	1
1329	он ни	1	1
1330	виде а	1	1
1331	не кто	2	1
1332	себе новый	1	1
1333	человек в	1	1
1334	он вместе	1	1
1335	цивилизации и	1	1
1336	не требовалось	1	1
1337	нам сейчас	1	1
1338	во главе	1	1
1339	иным как	3	1
1340	и являются	1	1
1341	и оказывается	1	1
1342	заодно и	1	1
1343	мудрости которые	1	1
1344	этом можно	1	1
1345	вполне закономерно	1	1
1346	древней греции	1	1
1347	в римской	1	1
1348	на свободу	1	1
1349	людьми и	1	1
1350	а только	5	1
1351	или из	1	1
1352	в бой	1	1
1353	ли кто-нибудь	2	1
1354	он сам	3	1
1355	и своей	2	1
1356	всю ее	1	1
1357	симпатии автора	1	1
1358	имел своим	1	1
1359	и м	1	1
1360	той или	5	1
1361	имеет ничего	2	1
1362	вошли в	1	1
1363	в русской	4	1
1364	же названием	1	1
1365	именно как	1	1
1366	могли бы	2	1
1367	гнев и	1	1
1368	о себе	3	1
1369	же все	1	1
1370	прямого предшественника	1	1
1371	в опере	1	1
1372	но как	3	1
1373	для его	1	1
1374	что же?	4	1
1375	из последних	2	1
1376	раздаются по	1	1
1377	где бы	1	1
1378	составных частей	1	1
1379	теперь на	1	1
1380	что само	1	1
1381	как истинного	1	1
1382	говорил о	1	1
1383	сын от	1	1
1384	с зевсом	6	1
1385	героя и	1	1
1386	свое место	1	1
1387	он его	1	1
1388	не дошло	1	1
1389	тот миг	1	1
1390	в наше	1	1
1391	называет его	1	1
1392	от брака	1	1
1393	человек совершает	1	1
1394	л в	1	1
1395	зрения в	1	1
1396	греческой и	1	1
1397	этого достаточно	1	1
1398	ее спальне	1	1
1399	как человек	1	1
1400	только об	1	1
1401	и судьба	1	1
1402	соответствует и	1	1
1403	остается на	2	1
1404	постепенно в	1	1
1405	и весьма	2	1
1406	и спрятать	1	1
1407	явления в	1	1
1408	на олимпе	1	1
1409	мысль что	1	1
1410	но зато	1	1
1411	надо сказать	1	1
1412	огромное количество	1	1
1413	не были	1	1
1414	подробно то	1	1
1415	в цельном	1	1
1416	то на	1	1
1417	включается в	1	1
1418	его жизнь	1	1
1419	имеет для	1	1
1420	еще два	1	1
1421	города и	1	1
1422	особого внимания	1	1
1423	не говорил	1	1
1424	однако сам	1	1
1425	характером и	1	1
1426	о связи	1	1
1427	мы здесь	2	1
1428	не дошли	1	1
1429	прикасается к	1	1
1430	значение и	2	1
1431	по домам	1	1
1432	нем и	2	1
1433	я в	4	1
1434	от человека	1	1
1435	почему же	1	1
1436	новой силой	1	1
1437	конца и	1	1
1438	крайней мере	8	1
1439	это вовсе	1	1
1440	то по	1	1
1441	что во	2	1
1442	и никогда	3	1
1443	время на	1	1
1444	его как	2	1
1445	и др	1	1
1446	побед над	1	1
1447	популярна в	1	1
1448	понимать не	1	1
1449	почти для	1	1
1450	не против	1	1
1451	лет для	1	1
1452	почти всех	1	1
1453	мы будем	2	1
1454	и повсюду	1	1
1455	впервые только	1	1
1456	расстаться с	1	1
1457	об этих	1	1
1458	похоже что	1	1
1459	еще остается	2	1
1460	показать ему	1	1
1461	своих детей	1	1
1462	храмы и	1	1
1463	там где	1	1
1464	поздней античности	1	1
1465	зевсом в	1	1
1466	алтари и	1	1
1467	следующем виде	1	1
1468	школе перипатетиков	1	1
1469	или иного	2	1
1470	насилия и	1	1
1471	фантастические но	1	1
1472	в него	1	1
1473	к выработке	1	1
1474	вполне сознательно	1	1
1475	разве только	1	1
1476	он должен	2	1
1477	вообще нет	2	1
1478	наконец едва	1	1
1479	еще с	1	1
1480	из глаз	1	1
1481	было с	1	1
1482	и самый	1	1
1483	и мелочный	1	1
1484	любви и	4	1
1485	можно только	1	1
1486	не выдерживает	1	1
1487	почему он	1	1
1488	в особенности	1	1
1489	принадлежал к	1	1
1490	проследить как	1	1
1491	хотя сам	2	1
1492	себе самом	1	1
1493	рабского труда	1	1
1494	и представителей	1	1
1495	преступления и	2	1
1496	вызывает у	1	1
1497	не нашел	2	1
1498	в защиту	1	1
1499	человеческой личности	1	1
1500	i р	1	1
1501	и против	1	1
1502	для античных	1	1
1503	и этот	1	1
1504	можно понять	2	1
1505	достаточно в	1	1
1506	прометей у	7	1
1507	они и	2	1
1508	от жизни	2	1
1509	он нисколько	1	1
1510	как с	2	1
1511	появились и	1	1
1512	то есть	38	1
1513	бы указать	1	1
1514	жизни а	1	1
1515	самой жизни	1	1
1516	до времени	1	1
1517	сообщением о	1	1
1518	смысле слова	12	1
1519	начале нашего	1	1
1520	вместе со	2	1
1521	и далее	1	1
1522	все на	1	1
1523	найти еще	1	1
1524	не находим	1	1
1525	сыном зевса	1	1
1526	всех других	1	1
1527	сам по	3	1
1528	будет этого	1	1
1529	не требует	1	1
1530	и философия	1	1
1531	здесь он	2	1
1532	с применением	1	1
1533	весь ее	1	1
1534	дает и	1	1
1535	представим себе	1	1
1536	задолго до	1	1
1537	разного рода	4	1
1538	была названа	1	1
1539	утверждает что	1	1
1540	xix в	4	1
1541	как говорят	1	1
1542	положенный срок	1	1
1543	здесь были	1	1
1544	разобраться в	2	1
1545	уже нет	1	1
1546	брак в	1	1
1547	и создает	1	1
1548	очень много	3	1
1549	и вполне	7	1
1550	заслугам на	1	1
1551	за это	6	1
1552	этот же	2	1
1553	под этим	1	1
1554	один человек	1	1
1555	дом и	1	1
1556	в я	1	1
1557	и сделать	1	1
1558	такого же	3	1
1559	за что	5	1
1560	дать в	1	1
1561	в отместку	1	1
1562	рукописи не	1	1
1563	поэтому и	4	1
1564	вышла из	1	1
1565	которому принадлежит	1	1
1566	но только	5	1
1567	если жизнь	1	1
1568	общественно-политической жизни	1	1
1569	находим у	1	1
1570	образом если	1	1
1571	ни о	1	1
1572	обходится без	1	1
1573	что угодно	1	1
1574	услышав от	1	1
1575	о своей	1	1
1576	себя с	1	1
1577	в ходу	1	1
1578	но вот	1	1
1579	веры в	1	1
1580	человека как	1	1
1581	и будет	1	1
1582	к будущему	1	1
1583	героев и	1	1
1584	во-вторых и	1	1
1585	же пытается	1	1
1586	можно назвать	2	1
1587	виде как	1	1
1588	к которым	1	1
1589	из тех	3	1
1590	смелого и	1	1
1591	это сообщение	1	1
1592	и они	3	1
1593	если принять	1	1
1594	находит возможным	1	1
1595	любовь по	1	1
1596	и iv	1	1
1597	меня я	1	1
1598	трагедии эсхила	3	1
1599	правда не	1	1
1600	же считает	1	1
1601	землю и	2	1
1602	к какому	1	1
1603	этому что	1	1
1604	мы имели	1	1
1605	у платона	1	1
1606	так называемая	2	1
1607	данном случае	5	1
1608	в нее	1	1
1609	этот образ	3	1
1610	они говорят	1	1
1611	эта последняя	2	1
1612	считал что	1	1
1613	всей своей	2	1
1614	на каждом	1	1
1615	его душой	1	1
1616	ничего общего	6	1
1617	этот поэт	1	1
1618	в художественном	2	1
1619	которую она	1	1
1620	следующий год	1	1
1621	выступает как	1	1
1622	по крайней	8	1
1623	жизни мы	1	1
1624	лучшие стороны	1	1
1625	к той	1	1
1626	к какой	1	1
1627	который и	2	1
1628	не давая	1	1
1629	в постоянной	2	1
1630	ни к	2	1
1631	принимает участие	1	1
1632	и довольно	2	1
1633	то он	2	1
1634	и нуждается	1	1
1635	всем этом	1	1
1636	с места	1	1
1637	в конкретной	1	1
1638	знает как	1	1
1639	бы с	2	1
1640	борется с	2	1
1641	и самой	2	1
1642	в очень	1	1
1643	в братьях	1	1
1644	богов а	1	1
1645	этого еще	1	1
1646	то были	1	1
1647	свет стоит	1	1
1648	первая из	1	1
1649	в роли	2	1
1650	задний план	1	1
1651	в значительной	3	1
1652	работах по	1	1
1653	власть и	1	1
1654	на друга	1	1
1655	дело доходило	1	1
1656	на основе	1	1
1657	последнего периода	1	1
1658	схолиаст к	3	1
1659	можно усмотреть	1	1
1660	у эсхила	8	1
1661	и тогда	4	1
1662	тот и	1	1
1663	в суть	2	1
1664	свою роль	1	1
1665	нашей работы	1	1
1666	развития и	2	1
1667	о сыне	1	1
1668	с большой	1	1
1669	событиям в	1	1
1670	справедливости с	1	1
1671	и вся	1	1
1672	принимает всерьез	1	1
1673	он хочет	2	1
1674	которого не	2	1
1675	является большой	1	1
1676	общины в	1	1
1677	и об	2	1
1678	и всеобщего	1	1
1679	о своем	2	1
1680	вы меня	1	1
1681	ее с	1	1
1682	трагедии так	1	1
1683	в мир	3	1
1684	только тем	1	1
1685	кого бы	1	1
1686	человека к	1	1
1687	в совершенно	1	1
1688	и находит	1	1
1689	при помощи	12	1
1690	стихов то	1	1
1691	над собой	1	1
1692	диких племен	1	1
1693	руки и	1	1
1694	им в	1	1
1695	борьба между	1	1
1696	но без	1	1
1697	кого-нибудь другого	1	1
1698	н а	1	1
1699	выше и	1	1
1700	автора в	1	1
1701	и а	4	1
1702	мне не	1	1
1703	к науке	1	1
1704	проявляется в	3	1
1705	которая обычно	1	1
1706	тот его	1	1
1707	что действия	1	1
1708	только одна	1	1
1709	среди этих	2	1
1710	бы от	1	1
1711	первой сцене	1	1
1712	виде и	2	1
1713	толкует как	1	1
1714	тот самый	1	1
1715	известное нам	1	1
1716	свое неудовольствие	1	1
1717	себя самого	3	1
1718	общества в	3	1
1719	нельзя было	1	1
1720	для уяснения	1	1
1721	и самих	2	1
1722	это указывает	1	1
1723	модели и	1	1
1724	он изображен	1	1
1725	отместку за	1	1
1726	этом свидетельствует	1	1
1727	однако едва	1	1
1728	другу их	1	1
1729	этого же	1	1
1730	стороны не	1	1
1731	культурной жизни	1	1
1732	не видит	1	1
1733	над землей	1	1
1734	только постепенно	1	1
1735	месте в	2	1
1736	из него	1	1
1737	в год	1	1
1738	в настоящее	7	1
1739	если только	2	1
1740	в м	2	1
1741	по заслугам	1	1
1742	поздно и	1	1
1743	или другой	1	1
1744	и каждый	2	1
1745	это новое	1	1
1746	которому он	1	1
1747	жизни но	1	1
1748	заставляет его	1	1
1749	окончательно и	1	1
1750	что похитил	1	1
1751	не знают	1	1
1752	остается для	1	1
1753	полной уверенностью	1	1
1754	значение в	1	1
1755	со мной	1	1
1756	после которого	1	1
1757	о помощи	1	1
1758	ему что	1	1
1759	мог быть	2	1
1760	не чувствуется	1	1
1761	его мать	1	1
1762	в коем	3	1
1763	человеком а	2	1
1764	для нового	1	1
1765	ни с	4	1
1766	пришли к	1	1
1767	которые никогда	1	1
1768	свидетельствует о	4	1
1769	в последней	1	1
1770	и вслед	1	1
1771	обе эти	1	1
1772	не будем	3	1
1773	для всякого	1	1
1774	и г	2	1
1775	нас здесь	1	1
1776	ничего кроме	1	1
1777	же мере	1	1
1778	жизнь самоубийством	1	1
1779	будет ли	1	1
1780	i в	1	1
1781	тоже в	1	1
1782	это ощущение	1	1
1783	как у	1	1
1784	легенде о	1	1
1785	был в	3	1
1786	из своих	1	1
1787	на самом	2	1
1788	если даже	1	1
1789	над человеком	1	1
1790	чем он	1	1
1791	кто бы	1	1
1792	разных ее	1	1
1793	от своих	3	1
1794	который так	1	1
1795	только очень	1	1
1796	только он	1	1
1797	убеждаемся в	1	1
1798	поскольку однако	3	1
1799	своего мужа	1	1
1800	жизни это	2	1
1801	войны о	1	1
1802	сильных мира	1	1
1803	самые разнообразные	1	1
1804	своей дочери	1	1
1805	не вижу	1	1
1806	дело в	4	1
1807	страстям и	1	1
1808	насколько можно	1	1
1809	здесь также	1	1
1810	свидетельствует что	1	1
1811	это вызывает	1	1
1812	и другое	6	1
1813	этих условиях	1	1
1814	когда все	1	1
1815	который с	1	1
1816	развития действия	1	1
1817	сама по	2	1
1818	поэтов в	1	1
1819	что этот	6	1
1820	афины и	1	1
1821	является по	2	1
1822	поведения и	1	1
1823	говорить об	1	1
1824	если и	4	1
1825	или даже	4	1
1826	говорят о	1	1
1827	в сборнике	1	1
1828	имеется в	1	1
1829	стремление к	1	1
1830	почти во	1	1
1831	мира и	5	1
1832	хорошо знает	2	1
1833	не от	1	1
1834	на одном	2	1
1835	с явным	1	1
1836	в такой	3	1
1837	остановимся на	2	1
1838	том в	1	1
1839	не знали	1	1
1840	и художественного	1	1
1841	но уже	3	1
1842	людям и	1	1
1843	его же	1	1
1844	бы этот	1	1
1845	а так	1	1
1846	к самой	1	1
1847	как результат	1	1
1848	в создании	1	1
1849	бы это	1	1
1850	мы к	1	1
1851	xx в	1	1
1852	стоит и	1	1
1853	и справедливости	3	1
1854	буквальном смысле	1	1
1855	достаточно для	1	1
1856	того или	3	1
1857	перестала быть	1	1
1858	хотел сказать	1	1
1859	идет по	1	1
1860	выразил в	1	1
1861	это конечно	2	1
1862	только к	1	1
1863	испытания в	1	1
1864	тут и	4	1
1865	о смерти	1	1
1866	по приказанию	1	1
1867	можем найти	1	1
1868	в предисловии	2	1
1869	прибегают к	1	1
1870	на задний	1	1
1871	за все	3	1
1872	на небо	8	1
1873	не могу	1	1
1874	будет со	1	1
1875	он принимает	1	1
1876	и почти	1	1
1877	от всяких	2	1
1878	и ни	4	1
1879	который мы	1	1
1880	у поэта	2	1
1881	также и	21	1
1882	более подробном	1	1
1883	о возможности	1	1
1884	но всегда	2	1
1885	его супруга	1	1
1886	из нас	1	1
1887	то случайное	1	1
1888	мы должны	1	1
1889	в искусстве	2	1
1890	быть и	1	1
1891	этого брака	1	1
1892	сатиры и	1	1
1893	я вас	2	1
1894	в прошлом	1	1
1895	одежду и	1	1
1896	всего его	1	1
1897	в науке	2	1
1898	из сочинений	1	1
1899	который тоже	2	1
1900	о похищении	3	1
1901	каждый раз	2	1
1902	ним как	1	1
1903	в трех	2	1
1904	не известно	1	1
1905	в пути	1	1
1906	этот факт	1	1
1907	в нашей	3	1
1908	греции как	1	1
1909	самого во	1	1
1910	против того	1	1
1911	иначе не	1	1
1912	x в	1	1
1913	этого образа	1	1
1914	нет не	1	1
1915	из трагедий	2	1
1916	красоты и	2	1
1917	дело доходит	1	1
1918	и римской	1	1
1919	хотя она	1	1
1920	и умер	1	1
1921	как то	1	1
1922	происходит от	1	1
1923	этому поводу	4	1
1924	как огонь	1	1
1925	в указанной	1	1
1926	и всех	2	1
1927	которых они	1	1
1928	искал утешения	2	1
1929	богами и	3	1
1930	преданий о	1	1
1931	другой в	1	1
1932	за этим	1	1
1933	но совершенно	1	1
1934	богу а	1	1
1935	по всей	1	1
1936	наконец что	1	1
1937	жил в	2	1
1938	и молодости	1	1
1939	как для	1	1
1940	можно сказать	10	1
1941	говорилось выше	1	1
1942	в лондоне	1	1
1943	и кончая	1	1
1944	в имени	1	1
1945	дня и	1	1
1946	их то	1	1
1947	по аналогии	1	1
1948	вся вторая	1	1
1949	в людях	1	1
1950	что хотел	1	1
1951	действительно не	1	1
1952	миф о	8	1
1953	отождествляется с	1	1
1954	или иной	4	1
1955	или другими	1	1
1956	считает необходимым	1	1
1957	писателей и	1	1
1958	а н	3	1
1959	для своих	1	1
1960	мест из	1	1
1961	и прежде	2	1
1962	но о	2	1
1963	отражение в	1	1
1964	сущность образа	1	1
1965	их на	1	1
1966	в два	2	1
1967	хотя он	1	1
1968	этой силы	1	1
1969	же это	1	1
1970	своего брата	2	1
1971	ведь и	1	1
1972	к совершенно	1	1
1973	и укрепить	1	1
1974	как ему	1	1
1975	и имел	1	1
1976	далеких от	1	1
1977	iv века	1	1
1978	и ничего	1	1
1979	переживаниями в	1	1
1980	веков до	1	1
1981	подтверждение в	1	1
1982	положительное отношение	1	1
1983	и наконец	4	1
1984	же рода	3	1
1985	иное как	3	1
1986	всех богов	3	1
