N	2gram	Propp_Isto	Myslijsy
1322	видоизменение уже	1	1
1323	сколько бы	1	1
1324	наше внимание	1	1
1325	эта форма	3	1
1326	как можно	1	1
1327	или чтобы	2	1
1328	в отдельные	1	1
1329	в зависимости	1	1
1330	бы думать	1	1
1331	потом становится	1	1
1332	быть решен	1	1
1333	в несколько	2	1
1334	этого момента	1	1
1335	в народных	1	1
1336	из приведенных	3	1
1337	и можно	1	1
1338	к миру	1	1
1339	есть своего	1	1
1340	его руках	1	1
1341	что под	1	1
1342	будто бы	1	1
1343	на себя	5	1
1344	мы это	2	1
1345	дано в	1	1
1346	менее он	1	1
1347	здесь же	1	1
1348	на тот	2	1
1349	он берет	1	1
1350	ее себе	1	1
1351	думать о	1	1
1352	встречается в	2	1
1353	им а	1	1
1354	всего он	1	1
1355	на земле	2	1
1356	которое и	1	1
1357	не означает	1	1
1358	животное или	3	1
1359	что никто	1	1
1360	и путем	1	1
1361	кругу явлений	3	1
1362	родом из	1	1
1363	уже давно	2	1
1364	между собой	2	1
1365	ясно отношение	1	1
1366	к вопросу	1	1
1367	был не	1	1
1368	в сторону	3	1
1369	птица или	2	1
1370	указывает ему	1	1
1371	по характеру	1	1
1372	а другой	1	1
1373	обращается в	1	1
1374	будет сказать	1	1
1375	гораздо чаще	1	1
1376	животное не	2	1
1377	как мифы	1	1
1378	если далее	1	1
1379	ясным почему	1	1
1380	это вполне	1	1
1381	есть цвет	2	1
1382	него а	2	1
1383	для его	1	1
1384	спросим себя	1	1
1385	почему именно	1	1
1386	волос и	2	1
1387	предполагается что	1	1
1388	они становятся	1	1
1389	которой и	1	1
1390	случаев в	2	1
1391	подобных случаев	1	1
1392	же процесс	1	1
1393	идут в	1	1
1394	говорит если	1	1
1395	чтобы он	3	1
1396	сказке о	6	1
1397	ради его	1	1
1398	как новое	1	1
1399	не видят	1	1
1400	это должно	1	1
1401	с какой	1	1
1402	быть объяснен	1	1
1403	превращенный в	1	1
1404	на самый	1	1
1405	еще яснее	2	1
1406	время своей	1	1
1407	на нем	4	1
1408	а у	2	1
1409	тесно связанные	1	1
1410	дают знать	1	1
1411	дома здесь	1	1
1412	и является	1	1
1413	в тех	3	1
1414	др в	1	1
1415	где же	2	1
1416	б в	1	1
1417	что объяснение	1	1
1418	чтобы их	1	1
1419	миру и	1	1
1420	в огонь	4	1
1421	это может	1	1
1422	над ним	1	1
1423	представлением которое	1	1
1424	как один	1	1
1425	мы здесь	7	1
1426	них только	1	1
1427	человеке на	1	1
1428	не раз	2	1
1429	сомнения что	2	1
1430	человек всегда	1	1
1431	на свет	1	1
1432	до известного	2	1
1433	какую они	1	1
1434	сходные с	1	1
1435	и предложение	1	1
1436	всегда имеет	1	1
1437	вера в	1	1
1438	найти в	1	1
1439	и каждый	1	1
1440	есть также	1	1
1441	за морем	3	1
1442	возводится к	1	1
1443	он сказал	1	1
1444	форм в	1	1
1445	о потере	1	1
1446	показывают что	1	1
1447	тесно связан	1	1
1448	еще никто	1	1
1449	всю жизнь	2	1
1450	представление об	1	1
1451	на место	1	1
1452	форму и	1	1
1453	нельзя говорить	1	1
1454	по нескольку	1	1
1455	но они	2	1
1456	следует за	2	1
1457	можно указать	2	1
1458	взят из	1	1
1459	мы до	1	1
1460	следовательно не	1	1
1461	говорить с	1	1
1462	известно из	1	1
1463	меня и	3	1
1464	с этих	1	1
1465	к сожалению	1	1
1466	своего рода	1	1
1467	его состав	1	1
1468	какой-нибудь одной	1	1
1469	§ в	1	1
1470	нет ли	1	1
1471	утверждать что	2	1
1472	бывает и	1	1
1473	круг явлений	1	1
1474	указывающих на	1	1
1475	и этот	2	1
1476	одном случае	5	1
1477	они и	3	1
1478	только те	1	1
1479	на небе	1	1
1480	всегда ли	1	1
1481	но за	1	1
1482	она с	1	1
1483	особенности этого	2	1
1484	они помогают	2	1
1485	человеческого тела	2	1
1486	лошадей и	1	1
1487	одна женщина	1	1
1488	которые он	1	1
1489	птица в	1	1
1490	здесь сам	1	1
1491	новый образ	1	1
1492	с развитием	1	1
1493	другие и	1	1
1494	с миром	3	1
1495	и дает	1	1
1496	связь на	1	1
1497	поэтому совершенно	1	1
1498	животным в	1	1
1499	мне и	1	1
1500	он на	2	1
1501	формы мышления	1	1
1502	в область	1	1
1503	не всю	1	1
1504	такое толкование	3	1
1505	два явления	1	1
1506	в германских	1	1
1507	то они	1	1
1508	когда его	2	1
1509	это или	1	1
1510	и делает	1	1
1511	его таким	1	1
1512	сознания человека	1	1
1513	не признает	1	1
1514	сводится к	1	1
1515	нет никакого	1	1
1516	он слышит	1	1
1517	там в	2	1
1518	со всеми	1	1
1519	на островах	6	1
1520	которому принадлежит	1	1
1521	не произошло	1	1
1522	этого одного	1	1
1523	никакого сомнения	2	1
1524	он так	1	1
1525	однако что	4	1
1526	любовь и	1	1
1527	и столь	1	1
1528	в предметах	1	1
1529	с целью	2	1
1530	животное в	3	1
1531	встречаются и	1	1
1532	это дом	1	1
1533	здесь связь	2	1
1534	в малом	1	1
1535	и действительно	5	1
1536	совершенно правильно	1	1
1537	они связаны	1	1
1538	это однако	1	1
1539	доходит до	2	1
1540	не знал	2	1
1541	мог быть	1	1
1542	чтоб он	1	1
1543	и такая	1	1
1544	на двор	1	1
1545	и также	1	1
1546	или гораздо	1	1
1547	находит что	2	1
1548	целое мы	1	1
1549	на эту	1	1
1550	в передаче	1	1
1551	труднее чем	1	1
1552	случаях связь	1	1
1553	никакой связи	1	1
1554	с животными	2	1
1555	впрочем эта	1	1
1556	правда не	1	1
1557	несколько иначе	1	1
1558	одной части	1	1
1559	или выражаясь	1	1
1560	приводит к	1	1
1561	кто такой	1	1
1562	отчего в	1	1
1563	связаны между	1	1
1564	сложное явление	1	1
1565	можно найти	8	1
1566	думают что	1	1
1567	сравнению с	2	1
1568	лес на	2	1
1569	а под	1	1
1570	с огнем	1	1
1571	религия в	1	1
1572	будем рассматривать	1	1
1573	или совершенно	1	1
1574	знакомый нам	1	1
1575	другие действия	1	1
1576	он мог	1	1
1577	не входит	1	1
1578	совершенно как	1	1
1579	в известных	1	1
1580	но их	1	1
1581	бросается в	1	1
1582	же приходит	1	1
1583	совершенно не	2	1
1584	чем же	1	1
1585	и многое	1	1
1586	он достигает	1	1
1587	не объясняет	1	1
1588	и разным	1	1
1589	этого она	1	1
1590	меня с	1	1
1591	хотел было	1	1
1592	как говорит	1	1
1593	их друг	1	1
1594	в очень	2	1
1595	и легче	1	1
1596	то где	1	1
1597	в земле	4	1
1598	совпадает с	1	1
1599	задний план	1	1
1600	но здесь	2	1
1601	большую роль	1	1
1602	в теснейшем	1	1
1603	не знаю	9	1
1604	бы теперь	1	1
1605	он основывает	1	1
1606	и и	6	1
1607	на основе	1	1
1608	по сравнению	2	1
1609	это все	1	1
1610	отче наш	1	1
1611	каждый в	1	1
1612	формы с	2	1
1613	а через	3	1
1614	тот и	1	1
1615	он относится	1	1
1616	от мира	1	1
1617	связана со	1	1
1618	способность говорить	1	1
1619	и спросим	1	1
1620	свою мать	1	1
1621	народов и	1	1
1622	об изменении	1	1
1623	и откуда	1	1
1624	этот переход	1	1
1625	и новые	2	1
1626	на столе	2	1
1627	в следующей	1	1
1628	а при	1	1
1629	одно лицо	1	1
1630	в мир	1	1
1631	если этот	1	1
1632	этой жизни	1	1
1633	необходимо указать	1	1
1634	в совершенно	1	1
1635	уже известно	2	1
1636	от животного	1	1
1637	вопрос можно	1	1
1638	в человека	2	1
1639	знает что	1	1
1640	есть необходимость	1	1
1641	связанных с	4	1
1642	принята в	1	1
1643	связанной с	2	1
1644	период когда	1	1
1645	с мечом	1	1
1646	потому и	1	1
1647	же становится	1	1
1648	это показывает	2	1
1649	в сказке	78	1
1650	видим в	3	1
1651	связана с	4	1
1652	событий в	1	1
1653	должны стать	1	1
1654	и вне	1	1
1655	своей жизни	1	1
1656	примеров можно	1	1
1657	что ее	3	1
1658	непременное условие	1	1
1659	на двенадцати	1	1
1660	есть период	1	1
1661	форма как	1	1
1662	того места	1	1
1663	может даже	1	1
1664	из моментов	1	1
1665	видел на	1	1
1666	и относится	1	1
1667	другие предметы	1	1
1668	еще другое	1	1
1669	незначительную часть	1	1
1670	его силы	1	1
1671	после такого	1	1
1672	когда эти	1	1
1673	мать и	2	1
1674	или какая-нибудь	1	1
1675	увидим ниже	4	1
1676	время ее	1	1
1677	у них	1	1
1678	это одно	1	1
1679	в корне	1	1
1680	но представляет	1	1
1681	дает в	1	1
1682	же он	3	1
1683	не будучи	1	1
1684	стороны он	1	1
1685	потому все	1	1
1686	другого и	1	1
1687	это совершенно	1	1
1688	внимание и	1	1
1689	никаких препятствий	1	1
1690	мы слышим	1	1
1691	меня не	4	1
1692	из этой	2	1
1693	новое к	1	1
1694	как к	2	1
1695	такой перемены	1	1
1696	именно к	1	1
1697	тогда в	1	1
1698	стоит на	3	1
1699	произошло бы	1	1
1700	новые формы	1	1
1701	и соответствует	1	1
1702	его нельзя	1	1
1703	положение мы	1	1
1704	берет на	2	1
1705	над всем	2	1
1706	животных так	1	1
1707	принадлежит и	1	1
1708	на два	1	1
1709	сам он	2	1
1710	представление по	1	1
1711	и вот	3	1
1712	том числе	1	1
1713	поле на	3	1
1714	вырастающих из	1	1
1715	предмет или	1	1
1716	этом основано	1	1
1717	состоящий в	1	1
1718	должно происходить	1	1
1719	он создается	1	1
1720	части его	1	1
1721	для всего	1	1
1722	нашей точки	1	1
1723	таких например	1	1
1724	довольно редких	1	1
1725	наука в	1	1
1726	с нашей	1	1
1727	одну общую	1	1
1728	видит что	1	1
1729	на одной	4	1
1730	также имеет	1	1
1731	чем перейти	2	1
1732	цвет и	1	1
1733	здесь в	2	1
1734	говорит и	2	1
1735	голову и	1	1
1736	что эту	1	1
1737	нет мы	2	1
1738	из форм	1	1
1739	появляется как	1	1
1740	однако она	1	1
1741	многое другое	1	1
1742	основана на	1	1
1743	не связано	1	1
1744	них и	1	1
1745	ее невозможно	1	1
1746	видит два	1	1
1747	xix века	1	1
1748	видим не	1	1
1749	же именно	1	1
1750	с небом	1	1
1751	иногда и	1	1
1752	напрасно будем	2	1
1753	таинственная связь	1	1
1754	появление его	1	1
1755	а также	5	1
1756	и действует	1	1
1757	к заключению	1	1
1758	одно окно	1	1
1759	право предположить	1	1
1760	даже из	1	1
1761	здесь все	2	1
1762	и тому	1	1
1763	ней в	2	1
1764	никаких следов	1	1
1765	человека при	1	1
1766	особенность его	1	1
1767	вообще не	2	1
1768	в страну	2	1
1769	более что	1	1
1770	в ряде	1	1
1771	далее мы	1	1
1772	огня с	1	1
1773	второе предположение	1	1
1774	можно предположить	1	1
1775	им и	2	1
1776	но нельзя	1	1
1777	говорят о	2	1
1778	однако это	4	1
1779	перед собой	1	1
1780	а иногда	1	1
1781	других племен	1	1
1782	видим что	7	1
1783	есть условие	1	1
1784	кто эти	1	1
1785	с животным	1	1
1786	а за	1	1
1787	с другом	2	1
1788	на руку	1	1
1789	знает еще	1	1
1790	можно утверждать	2	1
1791	хотя я	1	1
1792	связаны с	1	1
1793	совершенно ясно	2	1
1794	этой системы	2	1
1795	распространена и	1	1
1796	жизнь и	1	1
1797	с ног	1	1
1798	отношений которые	1	1
1799	ко мне	2	1
1800	бы его	1	1
1801	но его	1	1
1802	ко всему	1	1
1803	которые однако	1	1
1804	был связан	1	1
1805	за то	1	1
1806	они стали	1	1
1807	быть объяснены	1	1
1808	понятно почему	1	1
1809	другие примеры	1	1
1810	зрения нашего	1	1
1811	внимания то	1	1
1812	ребенку и	1	1
1813	две стороны	1	1
1814	огонь и	5	1
1815	к чему-то	1	1
1816	назвать его	1	1
1817	ребенка в	3	1
1818	непосредственной связи	1	1
1819	это был	1	1
1820	есть чисто	1	1
1821	хлеба и	1	1
1822	на поле	3	1
1823	которые были	1	1
1824	происходит здесь	1	1
1825	иду и	1	1
1826	это для	1	1
1827	тому подобных	1	1
1828	в мертвых	1	1
1829	исследования в	1	1
1830	везде где	1	1
1831	один шаг	1	1
1832	в частности	6	1
1833	а по	1	1
1834	выйти за	2	1
1835	связь не	1	1
1836	сами они	1	1
1837	по одним	1	1
1838	что образ	1	1
1839	оказывается что	2	1
1840	действительность но	2	1
1841	или его	2	1
1842	гора на	1	1
1843	уже существующих	1	1
1844	болезнь и	1	1
1845	в пределах	5	1
1846	дать ему	1	1
1847	останавливаться на	2	1
1848	так ясно	1	1
1849	меняются и	1	1
1850	же внешнее	1	1
1851	на всю	1	1
1852	на смерть	3	1
1853	этому поводу	1	1
1854	входить в	1	1
1855	духа если	1	1
1856	внутренняя связь	1	1
1857	и ту	1	1
1858	еще на	2	1
1859	материал как	1	1
1860	как животное	1	1
1861	в каких	1	1
1862	лесом и	1	1
1863	всего то	1	1
1864	животное и	3	1
1865	это происходит	2	1
1866	по той	2	1
1867	показывает как	2	1
1868	также с	1	1
1869	но самый	1	1
1870	найдем что	1	1
1871	и приобретает	1	1
1872	со своими	2	1
1873	все данные	1	1
1874	состоят в	2	1
1875	очень часто	4	1
1876	своей цели	2	1
1877	в доказательство	1	1
1878	здесь к	1	1
1879	лежит вне	1	1
1880	что изучение	1	1
1881	менее если	1	1
1882	можно ограничиться	1	1
1883	это видно	1	1
1884	это место	1	1
1885	в порядке	1	1
1886	это очевидно	1	1
1887	уж у	1	1
1888	же можно	2	1
1889	гораздо глубже	1	1
1890	по моему	1	1
1891	никому не	2	1
1892	связь эта	1	1
1893	право на	2	1
1894	какой же	1	1
1895	об этой	2	1
1896	доказывается тем	1	1
1897	чем та	1	1
1898	времена и	1	1
1899	черный цвет	1	1
1900	эти два	3	1
1901	или при	1	1
1902	не сам	1	1
1903	эти существа	1	1
1904	происшедшие от	1	1
1905	это подтверждается	1	1
1906	и обратно	1	1
1907	что такие	1	1
1908	известно но	1	1
1909	в лице	2	1
1910	некоторые черты	1	1
1911	в руках	1	1
1912	же название	1	1
1913	такие явления	1	1
1914	не подтверждает	1	1
