N	2gram	Propp_Isto	Myslijsy
1328	только частное	1	1
1329	хотя слова	1	1
1330	он имел	1	1
1331	на ту	1	1
1332	мало того	1	1
1333	она имеет	2	1
1334	мы приведем	2	1
1335	происходит по	1	1
1336	действительно ли	1	1
1337	которым человек	1	1
1338	так сильно	1	1
1339	еще одну	1	1
1340	и он	9	1
1341	и напоминает	1	1
1342	животным и	1	1
1343	что вовсе	1	1
1344	конечно есть	1	1
1345	землю и	2	1
1346	он от	1	1
1347	нами еще	1	1
1348	и эту	1	1
1349	быть признаны	1	1
1350	рядом а	1	1
1351	эти категории	1	1
1352	такого рода	2	1
1353	к себе	3	1
1354	мы читаем	2	1
1355	ней то	1	1
1356	это нужно	2	1
1357	орудия и	1	1
1358	прийти к	2	1
1359	потеряли свой	2	1
1360	формы этого	4	1
1361	его но	1	1
1362	известные нам	1	1
1363	чтобы иметь	1	1
1364	аналогии с	1	1
1365	стороны их	2	1
1366	это изменение	1	1
1367	несоответствие между	1	1
1368	в качестве	13	1
1369	и через	1	1
1370	вовсе в	1	1
1371	ли возможно	1	1
1372	пройти через	1	1
1373	это верно	1	1
1374	в тот	1	1
1375	они в	1	1
1376	многих отношениях	1	1
1377	два раза	1	1
1378	сила что	1	1
1379	в пищу	1	1
1380	этими двумя	1	1
1381	сколько бы	1	1
1382	наше внимание	1	1
1383	как можно	2	1
1384	или чтобы	1	1
1385	по некоторым	1	1
1386	видно как	2	1
1387	этом как	1	1
1388	себе путь	1	1
1389	словом в	1	1
1390	в зависимости	1	1
1391	во всей	1	1
1392	бы думать	2	1
1393	они между	1	1
1394	другое то	1	1
1395	этого момента	1	1
1396	ни от	1	1
1397	есть например	1	1
1398	что или	1	1
1399	что под	1	1
1400	будто бы	2	1
1401	по аналогии	1	1
1402	на себя	4	1
1403	человек по	1	1
1404	причин по	1	1
1405	роль что	1	1
1406	себя из	1	1
1407	мы это	1	1
1408	здесь же	2	1
1409	на тот	1	1
1410	менее она	1	1
1411	быть достигнуто	1	1
1412	предметов а	1	1
1413	все виды	1	1
1414	ее себе	1	1
1415	еще есть	1	1
1416	эти три	1	1
1417	встречается в	3	1
1418	человек в	2	1
1419	себя как	1	1
1420	на земле	1	1
1421	а другая	1	1
1422	не означает	1	1
1423	животное или	1	1
1424	будет если	1	1
1425	и характер	1	1
1426	кого мы	1	1
1427	связь образа	1	1
1428	кругу явлений	1	1
1429	эти имеют	1	1
1430	способность понимать	2	1
1431	смысл но	1	1
1432	уже давно	3	1
1433	то явление	1	1
1434	при которых	2	1
1435	словами мы	1	1
1436	его значение	1	1
1437	встречается только	1	1
1438	свою силу	1	1
1439	приведем пример	2	1
1440	не был	1	1
1441	гораздо чаще	1	1
1442	я был	2	1
1443	воды и	2	1
1444	остается в	1	1
1445	животное не	2	1
1446	этого сна	1	1
1447	него а	1	1
1448	мир он	2	1
1449	проникает в	1	1
1450	или слушатель	1	1
1451	выше может	1	1
1452	через этот	1	1
1453	отразилось в	3	1
1454	него есть	1	1
1455	случаев в	1	1
1456	подобных случаев	2	1
1457	говорит если	1	1
1458	чтобы он	3	1
1459	сказке о	3	1
1460	какой другой	1	1
1461	обращаем внимание	1	1
1462	для наших	1	1
1463	к образу	2	1
1464	этого представления	2	1
1465	быть выяснена	1	1
1466	в мое	1	1
1467	в ответ	1	1
1468	как выражается	2	1
1469	можно сделать	1	1
1470	на нем	3	1
1471	легко можно	1	1
1472	от животных	2	1
1473	всех других	1	1
1474	дома здесь	1	1
1475	в тех	4	1
1476	где же	1	1
1477	б в	2	1
1478	относится и	1	1
1479	между которыми	1	1
1480	более древняя	1	1
1481	оленя в	1	1
1482	этого из	1	1
1483	сослаться на	1	1
1484	это может	1	1
1485	над ним	4	1
1486	как один	1	1
1487	с нашими	1	1
1488	мы здесь	4	1
1489	что звук	1	1
1490	его так	2	1
1491	не само	1	1
1492	но которые	1	1
1493	на свет	1	1
1494	ту пору	1	1
1495	значение мы	1	1
1496	сходные с	1	1
1497	оно еще	1	1
1498	вера в	2	1
1499	он встречается	1	1
1500	найти в	2	1
1501	особенно ясно	2	1
1502	это приводит	3	1
1503	играет ту	1	1
1504	двух и	1	1
1505	он сказал	1	1
1506	когда они	3	1
1507	вот несколько	1	1
1508	важное обстоятельство	1	1
1509	его вместе	1	1
1510	связь в	2	1
1511	форм в	1	1
1512	это вода	1	1
1513	показывают что	8	1
1514	тесно связан	1	1
1515	где еще	2	1
1516	более древние	1	1
1517	этих и	1	1
1518	чаще всего	3	1
1519	представление об	5	1
1520	на место	2	1
1521	и чтобы	1	1
1522	тем мы	1	1
1523	представляют для	1	1
1524	говорит так	2	1
1525	но они	1	1
1526	меньшей степени	1	1
1527	ее так	1	1
1528	следует за	2	1
1529	вода есть	1	1
1530	него это	1	1
1531	лошадь и	1	1
1532	мы до	2	1
1533	запах то	1	1
1534	чем выше	1	1
1535	меня и	1	1
1536	к сожалению	1	1
1537	своего рода	1	1
1538	его состав	1	1
1539	есть однако	1	1
1540	это неверно	2	1
1541	представляет себе	1	1
1542	жизни народов	1	1
1543	выводы можно	1	1
1544	утверждать что	2	1
1545	в состав	1	1
1546	уже после	2	1
1547	существования и	1	1
1548	растения в	1	1
1549	предметам не	1	1
1550	как одна	1	1
1551	и конечно	1	1
1552	ли можно	1	1
1553	одном случае	2	1
1554	они и	1	1
1555	так дети	1	1
1556	и связанные	1	1
1557	и должны	1	1
1558	только те	1	1
1559	они помогают	1	1
1560	человека таким	1	1
1561	часто с	1	1
1562	так человек	1	1
1563	черты общие	1	1
1564	его душу	3	1
1565	с развитием	1	1
1566	стороны одного	1	1
1567	на первом	2	1
1568	из таких	3	1
1569	оно было	1	1
1570	в противоречие	1	1
1571	людей из	1	1
1572	с миром	2	1
1573	и далее	1	1
1574	потом и	1	1
1575	и оставляет	1	1
1576	и движения	1	1
1577	переносится в	2	1
1578	животным в	1	1
1579	божество или	1	1
1580	думает что	1	1
1581	он что	1	1
1582	жизненная сила	1	1
1583	свою сторону	1	1
1584	чего мы	1	1
1585	не требует	1	1
1586	и этого	1	1
1587	он на	2	1
1588	времени когда	1	1
1589	душу в	3	1
1590	воду из	1	1
1591	легко представить	1	1
1592	то они	1	1
1593	из нескольких	1	1
1594	между животным	1	1
1595	сводится к	1	1
1596	него нет	1	1
1597	считать этот	1	1
1598	нас от	1	1
1599	там в	1	1
1600	их происхождения	1	1
1601	на островах	1	1
1602	этого мифа	2	1
1603	не ясно	3	1
1604	о природе	3	1
1605	уже довольно	1	1
1606	как бык	1	1
1607	каких именно	1	1
1608	этом месте	1	1
1609	послушным орудием	1	1
1610	с целью	2	1
1611	животное в	4	1
1612	меньшей мере	1	1
1613	встречаются и	1	1
1614	это дом	1	1
1615	здесь связь	2	1
1616	имеет много	1	1
1617	щучьему веленью	1	1
1618	и действительно	6	1
1619	совершенно правильно	1	1
1620	только одной	1	1
1621	его мы	1	1
1622	доходит до	1	1
1623	образования представления	1	1
1624	служить не	1	1
1625	который сам	1	1
1626	повлечет за	1	1
1627	не знал	2	1
1628	мог быть	1	1
1629	наша цель	1	1
1630	на двор	1	1
1631	и также	1	1
1632	это время	2	1
1633	на эту	1	1
1634	проникнуть в	1	1
1635	с животными	2	1
1636	несколько иначе	1	1
1637	ниже мы	1	1
1638	имеет своих	1	1
1639	приводит к	2	1
1640	развития это	2	1
1641	так называемая	1	1
1642	ли он	2	1
1643	сложное явление	1	1
1644	можно найти	4	1
1645	думают что	2	1
1646	здесь будет	1	1
1647	сравнению с	1	1
1648	не касается	1	1
1649	с огнем	2	1
1650	них по	1	1
1651	говорить и	1	1
1652	пока он	2	1
1653	здесь нет	3	1
1654	или совершенно	1	1
1655	тот кто	7	1
1656	момента два	1	1
1657	говорится что	4	1
1658	точность и	1	1
1659	того на	1	1
1660	второго лица	1	1
1661	тому кто	1	1
1662	его имени	1	1
1663	можно в	2	1
1664	бросается в	2	1
1665	из круга	1	1
1666	я увидел	1	1
1667	произведениях как	1	1
1668	есть ее	1	1
1669	совершенно не	2	1
1670	чем же	1	1
1671	не является	1	1
1672	истории не	1	1
1673	с места	2	1
1674	перейти в	1	1
1675	которые связаны	1	1
1676	лица производящего	1	1
1677	не объясняет	3	1
1678	как говорит	3	1
1679	во всю	1	1
1680	их друг	1	1
1681	в очень	2	1
1682	огонь мы	1	1
1683	смерти и	3	1
1684	который не	1	1
1685	ни на	1	1
1686	к отдельным	2	1
1687	такой случай	1	1
1688	в земле	2	1
1689	задний план	3	1
1690	но здесь	1	1
1691	большую роль	1	1
1692	другим на	1	1
1693	служит средством	1	1
1694	и и	1	1
1695	причины его	1	1
1696	на основе	1	1
1697	по сравнению	1	1
1698	этом рассказе	1	1
1699	а через	2	1
1700	значением и	1	1
1701	и сказать	1	1
1702	от мира	1	1
1703	стройности и	1	1
1704	народов и	1	1
1705	в которую	2	1
1706	представление конечно	1	1
1707	чтобы она	2	1
1708	выводит их	1	1
1709	имеет никакого	1	1
1710	с превращением	1	1
1711	а при	1	1
1712	числе и	2	1
1713	человека что	1	1
1714	в человека	1	1
1715	нет в	2	1
1716	знает что	1	1
1717	связанных с	1	1
1718	собственной души	1	1
1719	это показывает	2	1
1720	приблизительно в	1	1
1721	человек при	1	1
1722	около которого	1	1
1723	в отличие	1	1
1724	в сказке	46	1
1725	происхождения как	1	1
1726	встречаются только	1	1
1727	видим в	2	1
1728	связана с	1	1
1729	к следующему	1	1
1730	этой категории	1	1
1731	к созданию	1	1
1732	примеров можно	3	1
1733	первобытного человека	2	1
1734	в самую	2	1
1735	из истории	1	1
1736	в развитом	1	1
1737	действия не	1	1
1738	много лет	2	1
1739	вопрос мы	1	1
1740	лучше всего	1	1
1741	но вообще	1	1
1742	еще другое	1	1
1743	того с	1	1
1744	которой как	1	1
1745	к изучению	2	1
1746	ясно в	2	1
1747	а птица	1	1
1748	ясна и	1	1
1749	увидим ниже	4	1
1750	одну сторону	1	1
1751	по отдельным	1	1
1752	у них	2	1
1753	его пониманию	1	1
1754	же он	2	1
1755	хочет есть	1	1
1756	или другой	2	1
1757	меня не	2	1
1758	и восстановить	2	1
1759	формы не	1	1
1760	здесь найдем	1	1
1761	с предшествующим	1	1
1762	как к	1	1
1763	который при	2	1
1764	именно к	1	1
1765	влечет за	1	1
1766	тогда в	1	1
1767	него по	1	1
1768	потом он	1	1
1769	стоит на	3	1
1770	с божеством	1	1
1771	которым он	1	1
1772	сами себя	1	1
1773	новые формы	1	1
1774	менее можно	1	1
1775	этот комплекс	1	1
1776	горы и	2	1
1777	олень и	1	1
1778	дальнейшее развитие	1	1
1779	она остается	1	1
1780	свидетельствует о	1	1
1781	непосредственной близости	1	1
1782	и вот	4	1
1783	том числе	3	1
1784	и вслед	1	1
1785	обе эти	1	1
1786	я видел	1	1
1787	с участием	1	1
1788	и всем	2	1
1789	имеет только	1	1
1790	части его	2	1
1791	отсюда понятно	1	1
1792	в нос	1	1
1793	единства и	1	1
1794	при встрече	1	1
1795	развивается из	1	1
1796	искусству и	1	1
1797	нам еще	1	1
1798	видит что	3	1
1799	соединения с	1	1
1800	также имеет	2	1
1801	чем перейти	2	1
1802	здесь в	1	1
1803	чтобы ее	1	1
1804	говорит и	1	1
1805	уже были	2	1
1806	голову и	2	1
1807	что эту	1	1
1808	со словами	1	1
1809	из форм	1	1
1810	если сравнить	2	1
1811	животных которые	1	1
1812	но одно	1	1
1813	а другое	1	1
1814	представление которое	1	1
1815	себя это	1	1
1816	основана на	2	1
1817	не связано	1	1
1818	является посредником	1	1
1819	xix века	1	1
1820	и смысл	1	1
1821	ее к	2	1
1822	в горе	1	1
1823	потом на	1	1
1824	на каком	1	1
1825	дают нам	1	1
1826	и никакой	1	1
1827	руки в	1	1
1828	второй более	1	1
1829	себе но	1	1
1830	иногда и	4	1
1831	наконец в	1	1
1832	сильную и	1	1
1833	тогда еще	1	1
1834	в собаку	1	1
1835	крики с	1	1
1836	а также	5	1
1837	слилось с	1	1
1838	к заключению	5	1
1839	самые разнообразные	1	1
1840	чтобы на	1	1
1841	с небольшими	1	1
1842	всегда есть	1	1
1843	места в	1	1
1844	исходят из	1	1
1845	вообще не	1	1
1846	в страну	2	1
1847	что перед	1	1
1848	ее со	1	1
1849	нас к	10	1
1850	другие более	1	1
1851	чтобы ответить	1	1
1852	он бы	1	1
1853	можно предположить	3	1
1854	им и	2	1
1855	или наконец	1	1
1856	из мифов	1	1
1857	в переводе	1	1
1858	бы нам	1	1
1859	говорит эта	1	1
1860	однако это	1	1
1861	мира и	2	1
1862	от представлений	2	1
1863	перед собой	1	1
1864	а иногда	2	1
1865	к предметам	2	1
1866	которое служит	1	1
1867	видим что	5	1
1868	есть условие	4	1
1869	души как	1	1
1870	или листья	1	1
1871	с формами	1	1
1872	с животным	4	1
1873	а за	1	1
1874	а вернее	1	1
1875	гору и	3	1
1876	с началом	1	1
1877	одного предмета	1	1
1878	с другом	2	1
1879	их имена	1	1
1880	на руку	1	1
1881	целого и	1	1
1882	было ни	1	1
1883	время он	1	1
1884	что охотник	1	1
1885	можно утверждать	1	1
1886	который оно	1	1
1887	связаны с	3	1
1888	совершенно ясно	6	1
1889	это явление	4	1
1890	войны и	1	1
1891	мере в	1	1
1892	чтобы сделать	1	1
1893	ко мне	1	1
1894	же роль	1	1
1895	в самые	1	1
1896	же может	1	1
1897	и первые	1	1
1898	или птица	1	1
1899	весьма сходные	1	1
1900	того или	1	1
1901	ассоциируется с	1	1
1902	его образования	1	1
1903	друг за	1	1
1904	и живой	1	1
1905	и воды	1	1
1906	был связан	1	1
1907	в воду	10	1
1908	они стали	3	1
1909	области и	1	1
1910	понятно почему	1	1
1911	покажет нам	1	1
1912	он ни	1	1
1913	например у	2	1
1914	явление это	1	1
1915	могут служить	1	1
1916	что такого	1	1
1917	две стороны	1	1
1918	огонь и	3	1
1919	к чему-то	1	1
1920	солнце а	1	1
1921	и ни	1	1
1922	как уже	1	1
1923	всегда может	1	1
1924	это заставляет	1	1
1925	это для	2	1
1926	для таких	1	1
1927	нужно не	1	1
1928	слагаются из	1	1
1929	особое значение	1	1
1930	кусок дерева	1	1
1931	же необходимо	1	1
1932	сказали что	1	1
1933	в частности	9	1
1934	а по	3	1
1935	случаях и	1	1
1936	составные части	1	1
1937	по одним	1	1
1938	или другого	3	1
1939	что образ	2	1
1940	оказывается что	2	1
1941	или его	1	1
1942	еще в	2	1
1943	имеет свое	1	1
1944	предметам и	1	1
1945	болезнь и	1	1
1946	приведенных нами	1	1
1947	в пределах	5	1
1948	людей он	1	1
1949	через речку	2	1
1950	из своей	1	1
1951	на всю	1	1
1952	входить в	2	1
1953	еще на	1	1
1954	идет о	1	1
1955	как животное	1	1
1956	в каких	1	1
1957	рассматривать как	1	1
1958	животное и	2	1
1959	это происходит	3	1
1960	нами и	2	1
1961	уже тогда	2	1
1962	допустить что	1	1
1963	два различных	1	1
1964	дело вовсе	1	1
1965	на самых	1	1
1966	со своими	3	1
1967	состоят в	1	1
1968	что подобные	1	1
1969	предметы для	1	1
1970	очень часто	4	1
1971	другое название	1	1
1972	в ходе	1	1
1973	в друга	1	1
1974	это видно	2	1
1975	это место	1	1
1976	же можно	4	1
1977	ему с	1	1
1978	от образа	1	1
1979	никому не	1	1
1980	сердце и	1	1
1981	к пониманию	2	1
1982	в уме	1	1
1983	общества и	1	1
1984	о далеком	1	1
1985	право на	2	1
1986	как символ	1	1
1987	об этой	1	1
1988	доказывается тем	1	1
1989	при изучении	2	1
1990	их на	3	1
1991	первых людей	1	1
1992	она связана	1	1
1993	этой силы	1	1
1994	переходят друг	1	1
1995	эти два	2	1
1996	смысле мы	1	1
1997	не сам	1	1
1998	которые действуют	1	1
1999	что такие	1	1
2000	она действительно	1	1
2001	он с	1	1
2002	в лице	2	1
2003	которого никто	1	1
2004	некоторые черты	1	1
2005	жизнью и	1	1
2006	в руках	1	1
2007	здесь видим	1	1
2008	бог в	2	1
