N	2gram	Bakhtin_Fr	Tvorches
1310	элемента в	1	1
1311	заметить что	1	1
1312	не совсем	2	1
1313	ее не	1	1
1314	гибкость и	1	1
1315	если мы	2	1
1316	и многих	1	1
1317	этой легенды	2	1
1318	представлениями о	3	1
1319	наглядно показывает	1	1
1320	принадлежит к	2	1
1321	него все	1	1
1322	значение имеет	1	1
1323	игра в	1	1
1324	на первый	2	1
1325	общества в	1	1
1326	в сознании	1	1
1327	его для	1	1
1328	метафорическом смысле	1	1
1329	логика наоборот	1	1
1330	этого слова	1	1
1331	этот последний	2	1
1332	этот диалог	1	1
1333	не имел	1	1
1334	город и	1	1
1335	легенды и	1	1
1336	свой первый	1	1
1337	в мировой	1	1
1338	с топографией	1	1
1339	это произведение	1	1
1340	и для	8	1
1341	в память	1	1
1342	христа у	1	1
1343	мир и	1	1
1344	в настоящее	1	1
1345	иногда в	3	1
1346	присутствие в	1	1
1347	они были	5	1
1348	в самих	1	1
1349	мире где	1	1
1350	светил и	2	1
1351	более усиливаются	1	1
1352	в метафорическом	1	1
1353	эпизод не	1	1
1354	характерен и	1	1
1355	мире так	1	1
1356	небесных светил	4	1
1357	такое же	2	1
1358	находятся в	2	1
1359	форм и	1	1
1360	в более	4	1
1361	эти годы	1	1
1362	вокруг него	1	1
1363	ему в	2	1
1364	и эпизоды	1	1
1365	ничем не	3	1
1366	сверху вниз	4	1
1367	конечно этот	1	1
1368	видим как	1	1
1369	они не	2	1
1370	и события	1	1
1371	и праведников	2	1
1372	отдельные подробности	1	1
1373	ряд других	1	1
1374	к гибели	1	1
1375	все ведущие	2	1
1376	того как	7	1
1377	в последней	6	1
1378	в первый	1	1
1379	сочетается с	1	1
1380	этот и	1	1
1381	мы имеем	2	1
1382	он бросает	1	1
1383	скрыты в	1	1
1384	знаменитое описание	1	1
1385	которых он	1	1
1386	одновременно в	1	1
1387	или два	1	1
1388	мире в	1	1
1389	только его	2	1
1390	и образах	1	1
1391	тайны и	1	1
1392	издевается над	1	1
1393	их они	1	1
1394	день и	1	1
1395	одну общую	1	1
1396	века они	1	1
1397	для нас	2	1
1398	легенде о	1	1
1399	и точно	1	1
1400	то мы	1	1
1401	на которой	3	1
1402	как нечто	2	1
1403	в ином	1	1
1404	однако не	1	1
1405	а на	4	1
1406	борьбу с	2	1
1407	искал в	1	1
1408	и проклятия	2	1
1409	века и	1	1
1410	что является	1	1
1411	со всем	1	1
1412	в стране	1	1
1413	а также	8	1
1414	к которым	1	1
1415	год с	1	1
1416	который как	1	1
1417	тесно связан	1	1
1418	движение в	8	1
1419	места в	2	1
1420	менее всего	1	1
1421	и эта	4	1
1422	построенная на	1	1
1423	вот это	1	1
1424	него далее	1	1
1425	вообще не	1	1
1426	заметил его	1	1
1427	ведь он	1	1
1428	такого понимания	1	1
1429	участие в	1	1
1430	жить в	2	1
1431	на голову	2	1
1432	один момент	1	1
1433	не подлежит	4	1
1434	есть в	9	1
1435	но по	3	1
1436	является не	1	1
1437	даже особую	1	1
1438	в окружении	1	1
1439	на улицах	1	1
1440	на фоне	1	1
1441	к концу	1	1
1442	а иногда	1	1
1443	по своему	3	1
1444	со своей	1	1
1445	от горя	1	1
1446	у древних	1	1
1447	это было	4	1
1448	и относительно	1	1
1449	больного как	1	1
1450	доказывая что	1	1
1451	этой главе	1	1
1452	котором все	1	1
1453	очень важную	1	1
1454	в гротескной	2	1
1455	а так	1	1
1456	традиционное представление	1	1
1457	тем более	1	1
1458	руки и	1	1
1459	и тела	1	1
1460	смерти и	1	1
1461	но конечно	2	1
1462	другом случае	1	1
1463	ему не	2	1
1464	из источников	1	1
1465	свобода и	1	1
1466	не была	1	1
1467	презрение к	1	1
1468	же деле	1	1
1469	из сновидений	1	1
1470	друг за	2	1
1471	и эти	2	1
1472	и сила	1	1
1473	что от	1	1
1474	эпизоде с	8	1
1475	возвращается к	1	1
1476	он понимал	1	1
1477	завершение в	1	1
1478	в предисловии	1	1
1479	в народе	1	1
1480	она должна	1	1
1481	в знаменитой	1	1
1482	и осмеяние	1	1
1483	души по	1	1
1484	это слияние	2	1
1485	они играют	1	1
1486	должно быть	4	1
1487	его не	1	1
1488	нашел в	1	1
1489	одну из	2	1
1490	еще одну	1	1
1491	из древнейших	2	1
1492	через которые	1	1
1493	характерный для	1	1
1494	другом месте	3	1
1495	вставные новеллы	1	1
1496	и произносит	2	1
1497	книгой в	1	1
1498	и внутренних	1	1
1499	же может	1	1
1500	свою жизнь	2	1
1501	как отрицание	2	1
1502	мы снова	1	1
1503	есть и	4	1
1504	плана в	1	1
1505	дает им	1	1
1506	здравому смыслу	1	1
1507	же что	2	1
1508	это была	4	1
1509	конечно в	2	1
1510	у кого	3	1
1511	за каждым	1	1
1512	в пределах	1	1
1513	стороны и	1	1
1514	и времени	2	1
1515	этого образа	2	1
1516	движения в	3	1
1517	время они	1	1
1518	реальное время	1	1
1519	стало быть	1	1
1520	к которой	1	1
1521	самых важных	1	1
1522	по вертикали	1	1
1523	повод для	2	1
1524	думать что	1	1
1525	на всю	2	1
1526	при всем	1	1
1527	в большинстве	9	1
1528	этому поводу	1	1
1529	признать что	1	1
1530	и часто	1	1
1531	на это	1	1
1532	и мыслей	2	1
1533	в отрыве	2	1
1534	берет в	1	1
1535	в чрезвычайно	1	1
1536	же самое	1	1
1537	им не	1	1
1538	средневекового человека	4	1
1539	явление в	3	1
1540	него и	2	1
1541	и самого	2	1
1542	и борьба	1	1
1543	которые в	2	1
1544	того времени	2	1
1545	в могилу	1	1
1546	литературе не	1	1
1547	пор еще	3	1
1548	или иной	1	1
1549	как наиболее	1	1
1550	образов и	4	1
1551	и прежде	2	1
1552	в период	1	1
1553	мы видели	7	1
1554	и сердце	1	1
1555	в эти	2	1
1556	определить как	1	1
1557	человек не	1	1
1558	само собой	1	1
1559	и самый	2	1
1560	ничего подобного	1	1
1561	для этого	2	1
1562	здесь они	1	1
1563	гротескной обстановке	1	1
1564	в каком-то	1	1
1565	для эпохи	1	1
1566	именно это	1	1
1567	ад и	3	1
1568	некоторые черты	1	1
1569	иное как	1	1
1570	одно тело	1	1
1571	в недра	1	1
1572	из своих	1	1
