N	2gram	Ircho_Kome	FransuaR
1323	к своим	2	2
1324	речь идет	5	2
1325	он по	1	2
1326	с современной	1	2
1327	вслед за	1	2
1328	лишенный всякой	1	2
1329	теперь он	1	2
1330	на голове	1	2
1331	не должен	1	2
1332	ii в	3	2
1333	несколько лет	1	2
1334	в плен	4	2
1335	объясняется это	1	2
1336	приходит на	1	2
1337	объединяются в	1	2
1338	уже более	1	2
1339	сын и	1	2
1340	за него	1	2
1341	за его	1	2
1342	без того	1	2
1343	глубины и	1	2
1344	встречаем в	1	2
1345	античной литературы	2	2
1346	этом же	1	2
1347	от ее	3	2
1348	образе и	1	2
1349	за несколько	1	2
1350	в чужой	1	2
1351	на осла	1	2
1352	которую они	1	2
1353	ее и	1	2
1354	можно предполагать	2	2
1355	и столь	1	2
1356	хочет быть	2	2
1357	после чего	2	2
1358	собой в	1	2
1359	ним в	2	2
1360	второй план	1	2
1361	если ты	1	2
1362	в реальном	1	2
1363	полной мере	1	2
1364	не от	1	2
1365	по содержанию	3	2
1366	в весьма	1	2
1367	что вы	2	2
1368	об их	1	2
1369	прежде чем	4	2
1370	из уст	2	2
1371	и шутки	1	2
1372	встречается в	1	2
1373	по ее	2	2
1374	и жизнь	2	2
1375	в комедиях	4	2
1376	свободная и	1	2
1377	с радостью	2	2
1378	остановимся здесь	1	2
1379	именно как	1	2
1380	знакомые нам	1	2
1381	того в	3	2
1382	в пьесе	1	2
1383	от окружающих	1	2
1384	описание этого	1	2
1385	игры слов	1	2
1386	идет в	1	2
1387	ибо в	1	2
1388	не приходится	5	2
1389	для человека	2	2
1390	ни одно	3	2
1391	в комедии	22	2
1392	и каждому	1	2
1393	на стороне	1	2
1394	ко времени	1	2
1395	вот я	1	2
1396	с людьми	1	2
1397	и далеко	1	2
1398	общего с	2	2
1399	бы его	1	2
1400	найти в	2	2
1401	это делает	2	2
1402	объектом осмеяния	1	2
1403	с совершенно	1	2
1404	уходит в	1	2
1405	обращается к	4	2
1406	себе самом	1	2
1407	лет спустя	1	2
1408	римского права	1	2
1409	самым существенным	1	2
1410	как с	1	2
1411	его с	1	2
1412	же образом	1	2
1413	в комментариях	1	2
1414	что сам	1	2
1415	душа моя	1	2
1416	нас от	1	2
1417	сомнений но	1	2
1418	если не	7	2
1419	не более	1	2
1420	до этого	3	2
1421	особый интерес	2	2
1422	но вот	1	2
1423	не делает	2	2
1424	и действительно	1	2
1425	к будущему	1	2
1426	затем следует	1	2
1427	за свое	2	2
1428	это либо	1	2
1429	знает что	2	2
1430	пока он	2	2
1431	ничего общего	1	2
1432	что вам	1	2
1433	в которые	2	2
1434	и серьезность	1	2
1435	деле здесь	1	2
1436	из той	1	2
1437	битвы и	1	2
1438	знали что	1	2
1439	современной ему	1	2
1440	в современном	1	2
1441	в середине	1	2
1442	о своем	1	2
1443	речь на	1	2
1444	при помощи	1	2
1445	всего от	1	2
1446	лишь бы	2	2
1447	действия и	2	2
1448	и имени	1	2
1449	это же	1	2
1450	не знающий	1	2
1451	соответствии с	1	2
1452	мог бы	1	2
1453	при котором	1	2
1454	от смерти	1	2
1455	все проявления	1	2
1456	со словом	1	2
1457	из участников	1	2
1458	и вина	1	2
1459	взгляде на	1	2
1460	еще одну	1	2
1461	в обоих	2	2
1462	они принадлежат	1	2
1463	так с	1	2
1464	с участием	4	2
1465	бы на	2	2
1466	речи так	1	2
1467	в средней	1	2
1468	узнаем что	1	2
1469	в честь	2	2
1470	лицом к	1	2
1471	на помощь	4	2
1472	как ни	1	2
1473	в ином	1	2
1474	только он	1	2
1475	характеризует как	1	2
1476	затем и	1	2
1477	а о	2	2
1478	этого не	1	2
1479	что к	4	2
1480	же по	1	2
1481	забот и	1	2
1482	понимать как	1	2
1483	подводя итоги	1	2
1484	могла быть	1	2
1485	происходит действие	1	2
1486	не столь	1	2
1487	лица не	1	2
1488	он ограничивается	1	2
1489	и игры	1	2
1490	и снова	2	2
1491	только к	1	2
1492	же с	1	2
1493	как же	2	2
1494	пиршественным столом	1	2
1495	откуда он	1	2
1496	то чего	1	2
1497	в гневе	1	2
1498	этой комедии	9	2
1499	а из	1	2
1500	комедии в	4	2
1501	она здесь	1	2
1502	слова с	1	2
1503	пор не	3	2
1504	в нашей	1	2
1505	далеких от	1	2
1506	был для	1	2
1507	с кем	1	2
1508	повод для	1	2
1509	при таком	1	2
1510	и дальше	2	2
1511	только после	3	2
1512	на двух	1	2
1513	там на	1	2
1514	достаточно вспомнить	2	2
1515	с общим	1	2
1516	ни был	2	2
1517	иногда даже	1	2
1518	пути к	2	2
1519	он пользуется	1	1
1520	с братом	1	1
1521	войной и	1	1
1522	в душе	1	1
1523	и ничем	1	1
1524	традиционны и	1	1
1525	было запрещено	1	1
1526	только что	11	1
1527	знать и	1	1
1528	теперь что	1	1
1529	за мной	1	1
1530	известными из	1	1
1531	изменилось и	1	1
1532	придает им	1	1
1533	нечто подобное	1	1
1534	них есть	1	1
1535	какова же	1	1
1536	следует что	3	1
1537	на своей	2	1
1538	к защите	1	1
1539	они конечно	1	1
1540	а мне	1	1
1541	проявлений и	1	1
1542	входил в	2	1
1543	и говорить	1	1
1544	и приобрел	1	1
1545	к предшествующим	1	1
1546	в последние	2	1
1547	общности в	1	1
1548	буквально на	1	1
1549	у ее	2	1
1550	и характерную	1	1
1551	ссылкой на	1	1
1552	около г	3	1
1553	обстоятельство что	3	1
1554	комический эффект	3	1
1555	на судебное	1	1
1556	от одного	1	1
1557	вот что	1	1
1558	на примере	2	1
1559	каким образом	1	1
1560	и абсолютно	1	1
1561	что весь	1	1
1562	другом без	1	1
1563	в ноги	1	1
1564	развития но	1	1
1565	я могу	1	1
1566	взад и	1	1
1567	уже нет	1	1
1568	решается судьба	1	1
1569	в соответствии	1	1
1570	настаивает на	2	1
1571	собой не	1	1
1572	прошлого века	1	1
1573	за ней	2	1
1574	можешь найти	1	1
1575	могут показаться	1	1
1576	не его	1	1
1577	о будущем	2	1
1578	заставляет себя	1	1
1579	ход действия	1	1
1580	точки соприкосновения	1	1
1581	описывает во	1	1
1582	первый взгляд	1	1
1583	в iii	4	1
1584	моменты которые	1	1
1585	хотя может	1	1
1586	отца в	2	1
1587	изображает как	1	1
1588	к приведенным	1	1
1589	она же	1	1
1590	последних лет	1	1
1591	которые послужили	1	1
1592	вопрос о	2	1
1593	что мне	1	1
1594	служит для	1	1
1595	трудно было	2	1
1596	вот теперь	1	1
1597	те в	1	1
1598	она могла	1	1
1599	в нескольких	1	1
1600	комические маски	1	1
1601	представляет собой	5	1
1602	будут развиваться	1	1
1603	мы обязаны	1	1
1604	назад в	2	1
1605	даже самых	1	1
1606	увидим что	1	1
1607	забудем что	1	1
1608	мне то	1	1
1609	рассказом о	1	1
1610	быть таким	1	1
1611	что же	2	1
1612	же его	2	1
1613	и необычным	1	1
1614	где и	1	1
1615	точке зрения	1	1
1616	в когда	1	1
1617	понятия как	1	1
1618	ты должен	1	1
1619	оружия в	2	1
1620	посвящения в	1	1
1621	бога и	1	1
1622	является конечно	2	1
1623	таким богатым	1	1
1624	казалось что	1	1
1625	ли его	1	1
1626	и какой-то	1	1
1627	на себе	2	1
1628	говорит с	1	1
1629	затем в	1	1
1630	по которым	1	1
1631	огромная литература	1	1
1632	а сам	2	1
1633	эта цель	1	1
1634	такая же	2	1
1635	принимает участия	1	1
1636	но никак	1	1
1637	не устраивает	1	1
1638	не одно	2	1
1639	и ценит	1	1
1640	узнает что	1	1
1641	коль скоро	4	1
1642	и две	1	1
1643	имели бы	1	1
1644	нет никаких	2	1
1645	превратился в	1	1
1646	на базарной	1	1
1647	но так	1	1
1648	о связи	1	1
1649	писал в	1	1
1650	от античности	1	1
1651	он умер	1	1
1652	то ее	2	1
1653	не найдем	2	1
1654	что хорошо	1	1
1655	о намерении	1	1
1656	этой тенденции	1	1
1657	игры на	2	1
1658	нему в	1	1
1659	первый и	1	1
1660	возвращение к	2	1
1661	фигурой в	2	1
1662	похожи на	3	1
1663	не слишком	5	1
1664	теперь же	3	1
1665	он к	1	1
1666	еще больше	4	1
1667	с новой	1	1
1668	отметить еще	1	1
1669	да чтобы	1	1
1670	никакого ответа	1	1
1671	над человеком	1	1
1672	с половиной	1	1
1673	присуще и	1	1
1674	глаза на	1	1
1675	с известной	2	1
1676	слов то	1	1
1677	согласии с	2	1
1678	отказывается от	1	1
1679	они будут	2	1
1680	способом как	1	1
1681	попавший в	1	1
1682	как можно	2	1
1683	предназначалось для	1	1
1684	тем больше	1	1
1685	и рассказ	2	1
1686	второстепенные персонажи	1	1
1687	его никогда	1	1
1688	была речь	1	1
1689	быта как	1	1
1690	повсюду в	1	1
1691	мне на	3	1
1692	что там	1	1
1693	к отцу	2	1
1694	уже выходит	1	1
1695	ведут в	1	1
1696	с отцом	4	1
1697	лет до	2	1
1698	уже знакомые	1	1
1699	с изображением	1	1
1700	если я	1	1
1701	заодно и	1	1
1702	сожаление что	1	1
1703	этой целью	1	1
1704	звучит слишком	1	1
1705	нет другой	1	1
1706	к вопросу	2	1
1707	я потратил	1	1
1708	и мотив	1	1
1709	что как	1	1
1710	жизни где	1	1
1711	тесным образом	1	1
1712	лица из	1	1
1713	после долгого	1	1
1714	отрывки из	2	1
1715	имеет ничего	1	1
1716	этого противопоставления	1	1
1717	он выглядит	1	1
1718	только от	1	1
1719	приведем несколько	1	1
1720	базарной площади	1	1
1721	сцену в	2	1
1722	домашнего очага	1	1
1723	не он	3	1
1724	если кто-нибудь	1	1
1725	этого достаточно	1	1
1726	яств и	1	1
1727	чтобы он	1	1
1728	берет его	1	1
1729	не один	1	1
1730	трагической и	1	1
1731	страданий в	1	1
1732	взять в	3	1
1733	сцена из	2	1
1734	у порога	1	1
1735	остаться в	1	1
1736	в твоей	1	1
1737	двусмысленности и	1	1
1738	в шутку	1	1
1739	себе на	1	1
1740	получил от	1	1
1741	в остальных	1	1
1742	домашним очагом	1	1
1743	еще два	1	1
1744	отношения с	1	1
1745	и родственные	1	1
1746	для наказания	1	1
1747	их беседы	1	1
1748	себя за	1	1
1749	уже несколько	1	1
1750	знаешь ли	1	1
1751	того кто	2	1
1752	а тем	1	1
1753	и ребенка	1	1
1754	здесь вопросы	1	1
1755	вещей не	1	1
1756	и объясняется	1	1
1757	и заставить	1	1
1758	выходят за	2	1
1759	о смене	1	1
1760	в толпе	1	1
1761	совершенно особый	1	1
1762	действующего лица	1	1
1763	затем он	1	1
1764	и вызывали	1	1
1765	звучит так	1	1
1766	дали и	1	1
1767	венки а	1	1
1768	на большой	1	1
1769	за нее	2	1
1770	любовь в	1	1
1771	прямо противоположное	1	1
1772	жизни ибо	1	1
1773	отнюдь не	5	1
1774	ею в	1	1
1775	в трактовке	1	1
1776	до начала	2	1
1777	в число	1	1
1778	своего возраста	1	1
1779	вызвать у	1	1
1780	вообще нет	1	1
1781	еще одно	2	1
1782	раньше чем	1	1
1783	было с	1	1
1784	действующими лицами	1	1
1785	ты еще	1	1
1786	продолжает он	1	1
1787	от греческого	2	1
1788	самый обширный	1	1
1789	на деле	1	1
1790	изображение его	1	1
1791	этому времени	2	1
1792	сходить с	1	1
1793	в военной	1	1
1794	где-нибудь в	1	1
1795	знает в	1	1
1796	до времени	1	1
1797	к древнейшему	1	1
1798	из таких	1	1
1799	другой его	1	1
1800	о какой-то	2	1
1801	которая связывает	1	1
1802	целого ряда	2	1
1803	вот с	1	1
1804	достаточно сравнить	2	1
1805	он уверен	1	1
1806	линию развития	1	1
1807	с ума	3	1
1808	эти конечно	1	1
1809	из отдельных	1	1
1810	в живых	1	1
1811	социального положения	1	1
1812	них является	2	1
1813	сводится к	1	1
1814	свою принадлежность	1	1
1815	деле и	1	1
1816	разговоре с	1	1
1817	он слышит	1	1
1818	из комедии	2	1
1819	суд и	1	1
1820	теперь на	1	1
1821	находим у	1	1
1822	жалуется на	1	1
1823	в огонь	1	1
1824	отрицательной и	1	1
1825	наоборот как	1	1
1826	взгляды на	1	1
1827	на месте	3	1
1828	обоих случаях	1	1
1829	о судьбе	1	1
1830	выход из	1	1
1831	можно назвать	1	1
1832	по собственному	3	1
1833	что такое?	1	1
1834	с такими	1	1
1835	монолог в	1	1
1836	проблемы он	1	1
1837	тому назад	5	1
1838	однозначного решения	1	1
1839	и т	5	1
1840	это убеждение	1	1
1841	уважение к	1	1
1842	думают что	1	1
1843	обращенный к	1	1
1844	принимая его	1	1
1845	которого не	1	1
1846	в стихах	1	1
1847	эта последняя	1	1
1848	к другому	2	1
1849	намеков на	1	1
1850	жена и	1	1
1851	не успевает	1	1
1852	жизни мы	1	1
1853	дальнейшее развитие	1	1
1854	так уже	1	1
1855	как имя	1	1
1856	семейный конфликт	1	1
1857	и довольно	1	1
1858	всем этом	1	1
1859	с детьми	1	1
1860	и считают	1	1
1861	от горя	1	1
1862	было сделать	1	1
1863	не считал	1	1
1864	более чем	6	1
1865	первая из	1	1
1866	из образов	1	1
1867	получают в	1	1
1868	две сцены	2	1
1869	и любовь	2	1
1870	человека от	1	1
1871	тех пор	5	1
1872	и теперь	2	1
1873	слышим мы	1	1
1874	конечно это	1	1
1875	обе эти	1	1
1876	отношении к	1	1
1877	и ему	1	1
1878	плутарха и	1	1
1879	на основании	3	1
1880	если человек	1	1
1881	как смерть	1	1
1882	под руку	2	1
1883	состоит в	2	1
1884	не забудем	1	1
1885	тому чтобы	1	1
1886	происходящая в	1	1
1887	в поздней	1	1
1888	его поведение	1	1
1889	к двум	1	1
1890	готов отказаться	1	1
1891	не упускает	1	1
1892	и дать	2	1
1893	в глазах	10	1
1894	мысли не	1	1
1895	поправить свои	1	1
1896	держать в	1	1
1897	этом свидетельствует	1	1
1898	отвадить от	2	1
1899	понимания всего	1	1
1900	боги не	2	1
1901	более ранние	1	1
1902	на поиски	1	1
1903	по звучанию	1	1
1904	иногда по	1	1
1905	другой раз	3	1
1906	в согласии	2	1
1907	этими словами	1	1
1908	же ты	3	1
1909	нашем отрывке	1	1
1910	если только	1	1
1911	известных нам	1	1
1912	даже вопреки	1	1
1913	моментов в	1	1
1914	а напротив	1	1
1915	с каким	1	1
1916	к лицу	2	1
1917	нищим и	1	1
1918	то они	1	1
1919	заимствована из	1	1
1920	не носило	1	1
1921	с известными	1	1
1922	как всегда	1	1
1923	мог быть	1	1
1924	он искал	1	1
1925	вот например	1	1
1926	всякий смысл	1	1
1927	он вспоминает	1	1
1928	нет каких-либо	1	1
1929	которые никогда	1	1
1930	приготовления к	2	1
1931	время все	1	1
1932	человеческой природой	1	1
1933	бы у	1	1
1934	его были	1	1
1935	для всякого	1	1
1936	фоне этих	1	1
1937	его дело	1	1
1938	не самого	1	1
1939	пределах того	1	1
1940	в философской	1	1
1941	все на	1	1
1942	к сердцу	1	1
1943	слова этой	2	1
1944	и прямое	1	1
1945	свойственно и	1	1
1946	в ужас	1	1
1947	этого было	1	1
1948	с уже	2	1
1949	мало того	1	1
1950	присущее всем	1	1
1951	были знакомы	1	1
1952	сам себе	2	1
1953	текст этого	1	1
1954	все равно	3	1
1955	понимает что	2	1
1956	мы рассмотрим	1	1
1957	течение всей	1	1
1958	надежды на	2	1
1959	в присутствии	3	1
1960	быть ни	1	1
1961	и исследователи	1	1
1962	что будет	1	1
1963	ей не	1	1
1964	об этих	1	1
1965	некоторых случаях	1	1
1966	которые как	1	1
1967	спастись от	1	1
1968	как впрочем	2	1
1969	его скупости	1	1
1970	из дальнейшего	1	1
1971	которые начиная	1	1
1972	отрицать что	2	1
1973	и сыном	1	1
1974	более что	1	1
1975	не похож	2	1
1976	женщин ни	1	1
1977	ничего более	1	1
1978	были здесь	1	1
1979	этот раз	2	1
1980	больше его	1	1
1981	современной жизни	1	1
1982	по тем	1	1
1983	достаточной степени	3	1
1984	по самой	1	1
1985	пока не	2	1
1986	составители сборников	1	1
1987	связей между	1	1
1988	не принимает	1	1
1989	небольшая по	1	1
1990	а так	1	1
1991	действующие лица	1	1
1992	авл геллий	1	1
1993	бы это	1	1
1994	человека не	2	1
1995	без конца	2	1
1996	бедного человека	1	1
1997	и поваров	1	1
1998	что брат	2	1
1999	сам не	2	1
2000	план в	1	1
2001	же от	1	1
2002	и молодой	2	1
2003	ей в	1	1
2004	каждом из	2	1
2005	мы рассмотрели	1	1
2006	далекого от	1	1
2007	дороге в	1	1
2008	раз не	1	1
2009	свои чувства	2	1
2010	его родной	1	1
2011	источник этой	1	1
2012	силу своих	1	1
2013	мольбой о	1	1
2014	с полным	4	1
2015	лучше всего	1	1
2016	против нее	1	1
2017	эти утверждения	1	1
2018	друга как	1	1
2019	чтобы я	1	1
2020	отвращение к	1	1
2021	он больше	1	1
2022	то обстоятельство	3	1
2023	и изображение	1	1
2024	обращался к	1	1
2025	а по	5	1
2026	чтобы потом	1	1
2027	самое что	1	1
2028	ним как	1	1
2029	прибегать к	1	1
2030	пола в	2	1
2031	в соседний	1	1
2032	близкими и	1	1
2033	идет здесь	1	1
2034	но вместе	1	1
2035	действительности а	1	1
2036	слова или	1	1
2037	смысл его	1	1
2038	идет о	3	1
2039	потому он	1	1
2040	богами и	1	1
2041	же на	1	1
2042	заложенный в	1	1
2043	являются не	1	1
2044	встретим в	2	1
2045	им за	1	1
2046	какой мы	1	1
2047	имел он	1	1
2048	получает прямое	1	1
2049	своей цели	1	1
2050	приковать к	1	1
2051	текста и	1	1
2052	на левом	1	1
2053	и просит	2	1
2054	цели напротив	1	1
2055	далека от	1	1
2056	предположение о	1	1
2057	в голову	2	1
2058	те самые	1	1
2059	этот рассказ	1	1
2060	что видел	1	1
2061	шекспировского фальстафа	1	1
2062	в остальном	4	1
2063	все еще	2	1
2064	себя а	1	1
2065	комедии к	1	1
2066	и домашнего	1	1
2067	в разговоре	1	1
2068	женского пола	1	1
2069	остались в	1	1
2070	здесь снова	1	1
2071	за своим	1	1
2072	он то	1	1
2073	достигается тем	1	1
2074	богатого и	1	1
2075	нет здесь	1	1
2076	ребенка и	1	1
2077	которой все	1	1
2078	ему руки	1	1
2079	на жизнь	1	1
2080	в момент	1	1
2081	и жену	1	1
2082	исходя из	2	1
2083	между тремя	1	1
2084	при объяснении	1	1
2085	да что	2	1
2086	и третью	1	1
2087	см выше	1	1
2088	жалобы и	1	1
2089	сущности еще	1	1
2090	она уже	1	1
2091	своей страны	1	1
2092	на стену	2	1
2093	примыкает к	1	1
2094	покинуть родной	1	1
2095	с утра	1	1
2096	и таких	1	1
2097	ты не	1	1
2098	требует от	4	1
2099	античной комедии	4	1
2100	собой разумеется	3	1
2101	все вопросы	1	1
2102	то не	1	1
2103	из многочисленных	1	1
2104	пьесы в	2	1
2105	по части	2	1
2106	да не	2	1
2107	целом так	1	1
2108	заботится о	1	1
2109	к выпивке	1	1
2110	несколько примеров	1	1
2111	не следует	2	1
2112	только когда	1	1
2113	во ii	1	1
2114	что последний	2	1
2115	мысль о	1	1
2116	в трактир	1	1
2117	он полагает	1	1
2118	к более	1	1
2119	i или	1	1
2120	интересным примером	1	1
2121	женщин в	1	1
2122	смотреть в	1	1
2123	мысль не	1	1
2124	если этот	1	1
2125	самого слова	1	1
2126	три с	1	1
2127	них она	1	1
2128	для выяснения	1	1
2129	игра может	1	1
2130	ней как	2	1
2131	обращение к	1	1
2132	время с	1	1
2133	всего они	1	1
2134	о любви	3	1
2135	по тону	1	1
2136	сущности за	1	1
2137	за меня	1	1
2138	на человека	1	1
2139	приводит все	1	1
2140	чтобы найти	1	1
2141	находит в	1	1
2142	находится все	1	1
2143	всегда имеют	1	1
2144	недошедшей до	1	1
2145	восходит к	1	1
2146	чем за	1	1
2147	и какова	1	1
2148	над ними	1	1
2149	начиная от	2	1
2150	выходит из	3	1
2151	нам по	3	1
2152	и идеологических	1	1
2153	же между	2	1
2154	что никогда	1	1
2155	вся его	1	1
2156	попутно что	1	1
2157	уже о	2	1
2158	который стал	1	1
2159	следует остановиться	1	1
2160	здесь его	2	1
2161	отмечает что	1	1
2162	не идет	1	1
2163	наконец как	1	1
2164	ну а	1	1
2165	что гете	1	1
2166	шла о	2	1
2167	приходит к	2	1
2168	дошедшим до	1	1
2169	определяется его	1	1
2170	здесь прежде	1	1
2171	их для	1	1
2172	так мы	1	1
2173	стал бы	1	1
2174	в пятом	4	1
2175	право говорить	1	1
2176	одним понятием	1	1
2177	среди них	1	1
2178	бы этот	1	1
2179	гетеры и	1	1
2180	могло только	1	1
2181	некоторые фрагменты	1	1
2182	я потерял	1	1
2183	тех случаях	1	1
2184	как правило	1	1
2185	на пороге	1	1
2186	содержание ее	1	1
2187	в сцене	2	1
2188	две причины	1	1
2189	еще одна	1	1
2190	отсюда последствиями	1	1
2191	и комедии	1	1
2192	по объему	1	1
2193	речь о	1	1
2194	стремлением к	1	1
2195	до поры	1	1
2196	с ребенком	4	1
2197	особенно часто	1	1
2198	линии в	1	1
2199	ее своей	2	1
2200	повара и	2	1
2201	положительное значение	1	1
2202	сто лет	3	1
2203	характер ее	1	1
2204	есть также	1	1
2205	едва ли	16	1
2206	делает все	1	1
2207	в женщине	1	1
2208	ситуации и	1	1
2209	его персонажей	1	1
2210	там не	1	1
2211	жаловаться на	1	1
2212	из вас	3	1
2213	уже упоминавшаяся	1	1
2214	место на	1	1
2215	главное же	1	1
2216	стоит и	1	1
2217	знает никто	1	1
2218	не оказать	1	1
2219	с молодыми	1	1
2220	в обеих	1	1
2221	от счастья	1	1
2222	в дальнейших	1	1
2223	честь богини	1	1
2224	и одну	1	1
2225	в поисках	3	1
2226	пример как	1	1
2227	обычно не	1	1
2228	и указывает	1	1
2229	женскому полу	1	1
2230	тем не	3	1
2231	происходит с	1	1
2232	по мнению	2	1
2233	аналогии с	2	1
2234	не думает	1	1
2235	скупится на	1	1
2236	в герое	3	1
2237	в суд	1	1
2238	на которого	1	1
2239	времени потому	1	1
2240	нем своего	1	1
2241	и брата	1	1
2242	виде того	1	1
2243	даже на	1	1
2244	которых были	1	1
2245	две линии	1	1
2246	что впрочем	1	1
2247	женщину в	1	1
2248	в русло	2	1
2249	из людей	1	1
2250	хора на	1	1
2251	в зависимости	1	1
2252	ли мы	1	1
2253	в ожидании	2	1
2254	открытым небом	1	1
2255	жизни см	1	1
2256	преимущественно на	1	1
2257	находят в	1	1
2258	при изучении	1	1
2259	первую очередь	2	1
2260	конечно на	1	1
2261	языком не	1	1
2262	отношениях между	1	1
2263	она стремится	1	1
2264	речь шла	2	1
2265	как видим	2	1
2266	что совершается	1	1
2267	себе не	2	1
2268	себя как	1	1
2269	суд в	1	1
2270	и людьми	1	1
2271	иным как	1	1
2272	восемнадцать лет	1	1
2273	iv в	9	1
2274	были собраны	2	1
2275	для новой	2	1
2276	не узнал	1	1
2277	в бой	1	1
2278	ли что	1	1
2279	проявляется и	1	1
2280	из другого	1	1
2281	чтобы понять	1	1
2282	пребывания в	2	1
2283	в поход	1	1
2284	на которую	1	1
2285	образовано от	1	1
2286	в заключительном	1	1
2287	не знаешь	1	1
2288	вошел в	1	1
2289	обеспечил ему	1	1
2290	установленный в	1	1
2291	пор в	1	1
2292	лишь ее	1	1
2293	следует и	1	1
2294	и старого	1	1
2295	действия в	3	1
2296	к врачу	1	1
2297	которых в	1	1
2298	земле и	1	1
2299	дает своему	1	1
2300	в пьесу	1	1
2301	не пытался	1	1
2302	о прошлом	1	1
2303	со многими	1	1
2304	детей в	1	1
2305	к новым	1	1
2306	с вавилонской	1	1
2307	ему до	2	1
2308	двери в	1	1
2309	человека который	3	1
2310	с героями	1	1
2311	было только	1	1
2312	в i	1	1
2313	как сам	2	1
2314	и определяет	1	1
2315	ругательств в	1	1
2316	и подчеркивает	1	1
2317	ты говоришь	1	1
2318	важно что	1	1
2319	проявления его	1	1
2320	чтобы их	1	1
2321	его образа	1	1
2322	чтобы проверить	3	1
2323	к рассказу	1	1
2324	это может	1	1
2325	из общего	1	1
2326	связывали с	1	1
2327	какой мере	2	1
2328	общим остается	1	1
2329	их образы	1	1
2330	так называемого	1	1
2331	оценки но	1	1
2332	не зная	5	1
2333	но нет	2	1
2334	в достаточной	3	1
2335	над ней	3	1
2336	нас пьесам	1	1
2337	образа жизни	1	1
2338	удар по	1	1
2339	из фрагментов	1	1
2340	с которым	3	1
2341	столь же	5	1
2342	принадлежность к	1	1
2343	ней в	2	1
2344	был другом	1	1
2345	чаще всего	2	1
2346	источником смеха	1	1
2347	изменилось в	1	1
2348	вот и	1	1
2349	том почему	1	1
2350	сводится в	1	1
2351	за себя	1	1
2352	речи о	4	1
2353	вероятно в	1	1
2354	каждого из	3	1
2355	затем когда	1	1
2356	которого она	1	1
2357	счет и	1	1
2358	и ничего	1	1
2359	декрет о	1	1
2360	так называемом	1	1
2361	показателен для	1	1
2362	средством для	1	1
2363	черты характерные	1	1
2364	эдипа и	3	1
2365	и стало	1	1
2366	усиливается тем	1	1
2367	грех по	1	1
2368	достаточно в	1	1
2369	не позволяет	4	1
2370	прибыли в	1	1
2371	от жизни	1	1
2372	друга в	1	1
2373	либо просто	1	1
2374	из нашего	1	1
2375	показывает что	1	1
2376	представлению о	1	1
2377	но едва	1	1
2378	живет в	2	1
2379	на ее	4	1
2380	пока же	1	1
2381	во власти	1	1
2382	для себя	1	1
2383	интерес в	1	1
2384	упускает случая	1	1
2385	под открытым	1	1
2386	правда у	1	1
2387	в средство	1	1
2388	во-вторых потому	1	1
2389	даже как	1	1
2390	нашего времени	1	1
2391	этой более	1	1
2392	действий и	1	1
2393	бы они	1	1
2394	первых же	3	1
2395	из города	2	1
2396	создания этого	1	1
2397	для творчества	2	1
2398	бы при	1	1
2399	из античных	1	1
2400	прямолинейным и	1	1
2401	творится на	1	1
2402	слова мы	1	1
2403	именно об	2	1
2404	в монологе	2	1
2405	двух сторон	1	1
2406	мы понимаем	3	1
2407	однако что	2	1
2408	довольно долго	1	1
2409	мира человека	1	1
2410	и вперед	1	1
2411	для каждого	1	1
2412	друзьями и	1	1
2413	кажется не	1	1
2414	если это	1	1
2415	с побоями	1	1
2416	поры до	1	1
2417	ним не	1	1
2418	в одних	1	1
2419	как не	2	1
2420	каждым новым	1	1
2421	внешних проявлений	1	1
2422	вопросов на	1	1
2423	людьми не	1	1
2424	в кратком	1	1
2425	отрывков из	1	1
2426	смеха на	1	1
2427	в русле	1	1
2428	стало быть	2	1
2429	и способы	1	1
2430	своем доме	1	1
2431	у дверей	1	1
2432	который и	1	1
2433	в разработке	1	1
2434	страны и	1	1
2435	попал в	1	1
2436	самое главное	1	1
2437	и нуждается	1	1
2438	к счастью	1	1
2439	еврипида на	1	1
2440	богини цереры	1	1
2441	что ты	3	1
2442	и кончается	1	1
2443	какие же	1	1
2444	это нечто	1	1
2445	важный для	1	1
2446	ты хочешь	1	1
2447	первой трети	1	1
2448	и несчастный	1	1
2449	то и	1	1
2450	этого материала	1	1
2451	нет даже	1	1
2452	и нравов	1	1
2453	не дал	1	1
2454	сопровождая его	1	1
2455	чувствовали себя	1	1
2456	зависимости от	1	1
2457	комедии с	2	1
2458	он требовал	1	1
2459	эта мысль	1	1
2460	в раннем	1	1
2461	ночи и	1	1
2462	впрочем и	2	1
2463	двери но	1	1
2464	более далекого	1	1
2465	друга и	2	1
2466	к первым	1	1
2467	существо и	1	1
2468	судя по	3	1
2469	основанная на	1	1
2470	чем я	1	1
2471	это я	1	1
2472	с различными	1	1
2473	другом контексте	1	1
2474	осла и	1	1
2475	в моей	1	1
2476	непосредственно из	1	1
2477	сегодня у	1	1
2478	же слова	1	1
2479	ответа на	2	1
2480	это тем	1	1
2481	не подозревая	1	1
2482	виде и	1	1
2483	обвинение в	1	1
2484	известное нам	1	1
2485	успехом у	2	1
2486	них для	1	1
2487	сына и	2	1
2488	думая что	1	1
2489	забывать что	1	1
2490	в сознании	1	1
2491	полным правом	2	1
2492	стихии здесь	1	1
2493	сходства с	1	1
2494	что вместе	1	1
