N	2gram	Vygotskiy_	Komedia
1311	и чрезвычайно	1	1
1312	обстояло дело	1	1
1313	и хотели	1	1
1314	тех самых	2	1
1315	и указывает	1	1
1316	имеем дело	1	1
1317	что при	5	1
1318	концов к	1	1
1319	она любит	1	1
1320	которого он	2	1
1321	нет речи	2	1
1322	от начала	1	1
1323	близким к	1	1
1324	не кажется	2	1
1325	не сохранилось	1	1
1326	полной мере	1	1
1327	слов то	1	1
1328	вспоминает что	1	1
1329	отказывается от	1	1
1330	в человеческую	1	1
1331	не больше	3	1
1332	этого объяснения	1	1
1333	нередко и	1	1
1334	в поэтике	1	1
1335	наше внимание	2	1
1336	две линии	2	1
1337	можно рассматривать	1	1
1338	чтобы жизнь	1	1
1339	видит в	3	1
1340	между реальным	1	1
1341	если оно	1	1
1342	говорит он	2	1
1343	отцов и	1	1
1344	нового и	1	1
1345	которых складывается	1	1
1346	по ложному	1	1
1347	именно здесь	1	1
1348	на которое	2	1
1349	не выражает	1	1
1350	всех его	1	1
1351	что под	1	1
1352	ревность и	1	1
1353	ему свое	1	1
1354	заключить что	2	1
1355	преимущественно на	1	1
1356	быть только	1	1
1357	это сравнение	1	1
1358	его помощью	1	1
1359	пример из	1	1
1360	что наш	1	1
1361	господствующего над	1	1
1362	из прежних	1	1
1363	ход событий	1	1
1364	она стремится	1	1
1365	о женитьбе	1	1
1366	человек и	1	1
1367	принято в	1	1
1368	эти три	3	1
1369	следует понимать	2	1
1370	себя как	1	1
1371	том и	3	1
1372	из той	2	1
1373	без которого	2	1
1374	о силе	1	1
1375	бы верная	1	1
1376	если я	2	1
1377	для трех	2	1
1378	средство для	1	1
1379	и посылает	1	1
1380	вот на	1	1
1381	благодаря тому	1	1
1382	нас от	2	1
1383	в сторону	2	1
1384	достигает своего	2	1
1385	а только	1	1
1386	к чувству	1	1
1387	могло бы	4	1
1388	что как	1	1
1389	прямо противоположных	1	1
1390	он сам	1	1
1391	той или	2	1
1392	всего видно	1	1
1393	привести и	1	1
1394	двумя другими	1	1
1395	в русской	1	1
1396	на которую	1	1
1397	они к	1	1
1398	только от	1	1
1399	именно как	1	1
1400	могли бы	6	1
1401	то главное	1	1
1402	материалом для	1	1
1403	но как	3	1
1404	о происхождении	1	1
1405	для его	2	1
1406	за основу	3	1
1407	составных частей	1	1
1408	сравнивает себя	1	1
1409	поле битвы	1	1
1410	что нет	3	1
1411	этого ряда	1	1
1412	мысль и	2	1
1413	героя и	9	1
1414	свое место	1	1
1415	и нам	2	1
1416	пор на	3	1
1417	действие в	2	1
1418	называет его	1	1
1419	чтобы он	2	1
1420	другом и	1	1
1421	видимо не	1	1
1422	которые и	1	1
1423	как человек	1	1
1424	и художественным	1	1
1425	мы опять	1	1
1426	соответствует и	1	1
1427	этой причине	1	1
1428	обычно на	1	1
1429	остается на	1	1
1430	он стал	1	1
1431	бы исследователи	1	1
1432	сюда же	1	1
1433	бы они	1	1
1434	здесь на	1	1
1435	одним словом	1	1
1436	силой как	2	1
1437	бесспорно что	1	1
1438	надо сказать	2	1
1439	не были	1	1
1440	до чего	2	1
1441	и подчеркивает	2	1
1442	иметь в	3	1
1443	такое что	3	1
1444	его жизнь	2	1
1445	человек который	1	1
1446	предположим что	1	1
1447	и затем	2	1
1448	решение вопроса	1	1
1449	сослаться на	1	1
1450	изображения в	2	1
1451	это может	2	1
1452	положительное значение	1	1
1453	над ним	2	1
1454	из общего	1	1
1455	как один	1	1
1456	самому существу	1	1
1457	и третье	1	1
1458	его так	1	1
1459	себя за	2	1
1460	важно только	1	1
1461	значение и	2	1
1462	всякого другого	1	1
1463	несколько лет	1	1
1464	я в	1	1
1465	ли для	1	1
1466	почему же	1	1
1467	и очевидно	1	1
1468	так называемый	1	1
1469	ни после	1	1
1470	конца и	2	1
1471	знаем что	5	1
1472	крайней мере	1	1
1473	зритель не	2	1
1474	что во	1	1
1475	и никогда	1	1
1476	время на	2	1
1477	его как	1	1
1478	нет больше	1	1
1479	и др	2	1
1480	условия для	1	1
1481	говорят и	1	1
1482	которое мы	3	1
1483	как художественный	1	1
1484	подойти к	1	1
1485	стоит только	7	1
1486	не выдержала	1	1
1487	он считал	1	1
1488	мы будем	3	1
1489	все остальное	2	1
1490	принимают в	1	1
1491	себе его	1	1
1492	всю жизнь	1	1
1493	она только	1	1
1494	всех предыдущих	1	1
1495	любовь в	2	1
1496	бы быть	1	1
1497	к развязке	1	1
1498	прямо противоположное	3	1
1499	речи и	2	1
1500	знает с	1	1
1501	там где	6	1
1502	наоборот как	1	1
1503	тем мы	2	1
1504	показывает что	3	1
1505	следующем виде	1	1
1506	это совершенно	4	1
1507	за себя	1	1
1508	или иного	1	1
1509	с величайшей	1	1
1510	уже стоя	1	1
1511	в него	5	1
1512	себе как	1	1
1513	отделен от	1	1
1514	он должен	8	1
1515	одного и	2	1
1516	вообще нет	1	1
1517	которого она	1	1
1518	расходы на	1	1
1519	сделано в	1	1
1520	и самый	2	1
1521	нечто совсем	1	1
1522	следовательно не	1	1
1523	любви и	3	1
1524	почему он	1	1
1525	есть больше	1	1
1526	в особенности	3	1
1527	основания полагать	1	1
1528	что герои	1	1
1529	разумно и	1	1
1530	нет а	1	1
1531	на деле	9	1
1532	собственном смысле	2	1
1533	вызывает у	1	1
1534	и этот	2	1
1535	уяснить себе	2	1
1536	он нисколько	1	1
1537	мы сравним	2	1
1538	заменяется в	1	1
1539	бы при	1	1
1540	для каждой	1	1
1541	учением о	1	1
1542	то есть	16	1
1543	что слова	1	1
1544	на совершенно	1	1
1545	впечатление не	1	1
1546	все понятно	2	1
1547	жизни а	2	1
1548	убит не	1	1
1549	во власти	1	1
1550	смысле слова	2	1
1551	своих героев	1	1
1552	этому мы	1	1
1553	месте где	1	1
1554	и одно	1	1
1555	трагический поэт	2	1
1556	временем в	1	1
1557	ведет себя	1	1
1558	душе и	1	1
1559	всех других	1	1
1560	если содержание	1	1
1561	сам по	4	1
1562	современников и	1	1
1563	находятся в	4	1
1564	иначе обстояло	1	1
1565	что сам	1	1
1566	сцене и	1	1
1567	утверждает что	6	1
1568	развитием действия	1	1
1569	как говорят	1	1
1570	переживания и	1	1
1571	подходит к	1	1
1572	действий и	1	1
1573	разобраться в	1	1
1574	критики и	2	1
1575	другую и	1	1
1576	поэтому она	1	1
1577	и наш	1	1
1578	и создает	1	1
1579	целом ряде	2	1
1580	и комедия	1	1
1581	деле и	1	1
1582	своих руках	1	1
1583	с ужасом	1	1
1584	очень много	1	1
1585	этом образе	1	1
1586	второй части	1	1
1587	такой силой	2	1
1588	под этим	1	1
1589	трагический характер	1	1
1590	что невозможно	1	1
1591	свою любовь	1	1
1592	и несмотря	1	1
1593	и сделать	1	1
1594	совершенно несправедливо	1	1
1595	такого же	2	1
1596	дать в	1	1
1597	поэтому и	1	1
1598	кто не	1	1
1599	искусства к	1	1
1600	нам в	1	1
1601	сюжета и	2	1
1602	но только	3	1
1603	вместо того	1	1
1604	все то	6	1
1605	двух сторон	1	1
1606	отличаются от	1	1
1607	ней совершенно	1	1
1608	оказывается в	1	1
1609	также справедливо	1	1
1610	найти его	1	1
1611	образом если	2	1
1612	ни о	2	1
1613	с таким	2	1
1614	путем и	1	1
1615	винит себя	1	1
1616	и вперед	1	1
1617	что угодно	1	1
1618	содержание и	4	1
1619	себя с	2	1
1620	еще хуже	1	1
1621	там оно	1	1
1622	человека как	1	1
1623	и действительно	2	1
1624	героев и	1	1
1625	можно назвать	1	1
1626	виде как	1	1
1627	о соответствии	1	1
1628	к которым	3	1
1629	евгения онегина	1	1
1630	появляется только	1	1
1631	и роль	1	1
1632	из тех	1	1
1633	подчеркивает в	1	1
1634	самый характер	1	1
1635	что могло	1	1
1636	и они	1	1
1637	если принять	1	1
1638	внешних проявлений	1	1
1639	живого человека	1	1
1640	нам возможность	1	1
1641	мести и	2	1
1642	может не	1	1
1643	сцены и	1	1
1644	этому что	1	1
1645	говоря что	2	1
1646	мы имели	2	1
1647	он вспоминает	1	1
1648	этого материала	2	1
1649	данном случае	4	1
1650	страсти и	1	1
1651	или об	1	1
1652	в нее	3	1
1653	при всех	1	1
1654	в стихах	1	1
1655	одно существенное	1	1
1656	облегчение в	1	1
1657	во сне	1	1
1658	как следствие	1	1
1659	ничего общего	1	1
1660	свое завершение	1	1
1661	который видит	1	1
1662	автор не	1	1
1663	в художественном	4	1
1664	которую она	1	1
1665	которой по	1	1
1666	года и	1	1
1667	по крайней	1	1
1668	к той	1	1
1669	своем доме	1	1
1670	без которых	1	1
1671	драматический характер	1	1
1672	все они	2	1
1673	есть все	1	1
1674	ни к	1	1
1675	нее так	1	1
1676	образом все	2	1
1677	то он	2	1
1678	давно и	1	1
1679	и разрешает	1	1
1680	вытекает из	2	1
1681	своем роде	1	1
1682	уже из	1	1
1683	бы с	1	1
1684	язык и	1	1
1685	что ей	1	1
1686	а нечто	3	1
1687	это нечто	1	1
1688	ее об	1	1
1689	долга или	1	1
1690	в очень	1	1
1691	важный для	1	1
1692	он делает	2	1
1693	зрителя как	1	1
1694	оба эти	3	1
1695	поэтому когда	1	1
1696	гете и	1	1
1697	же ясно	2	1
1698	совпадает с	1	1
1699	задний план	1	1
1700	и между	4	1
1701	в значительной	1	1
1702	мы ничего	1	1
1703	он является	2	1
1704	рассматривать как	3	1
1705	это особенно	1	1
1706	вызывает в	4	1
1707	очень просто	1	1
1708	утверждают что	1	1
1709	в понятие	1	1
1710	окажется что	1	1
1711	в образах	2	1
1712	не у	1	1
1713	всего на	1	1
1714	и вся	4	1
1715	не могло	2	1
1716	значение для	2	1
1717	идея не	1	1
1718	он хочет	1	1
1719	которого не	1	1
1720	от других	1	1
1721	мнение о	1	1
1722	на мать	2	1
1723	ее с	1	1
1724	трагедии так	1	1
1725	только тем	1	1
1726	она берет	1	1
1727	и упоминал	1	1
1728	трагедий которые	1	1
1729	в совершенно	6	1
1730	теперь не	1	1
1731	образом по	1	1
1732	при помощи	5	1
1733	и дидро	1	1
1734	является источником	1	1
1735	эти доводы	1	1
1736	нигде в	1	1
1737	но без	1	1
1738	она то	1	1
1739	связанной с	1	1
1740	безумным и	1	1
1741	это же	2	1
1742	мне не	1	1
1743	элемента в	2	1
1744	не забудем	1	1
1745	и зритель	4	1
1746	для зрителя	4	1
1747	мнение об	1	1
1748	статьи в	2	1
1749	поэт но	1	1
1750	самая большая	1	1
1751	проявляется в	1	1
1752	герою с	1	1
1753	этого нет	1	1
1754	что действия	1	1
1755	только одна	2	1
1756	начиная с	1	1
1757	виде и	2	1
1758	произведения и	1	1
1759	в пяти	1	1
1760	сложнее и	1	1
1761	остается еще	4	1
1762	который начал	1	1
1763	нас важно	1	1
1764	на искусство	3	1
1765	бы известное	1	1
1766	нельзя было	2	1
1767	говорил что	2	1
1768	но несомненно	1	1
1769	сцены мы	1	1
1770	мы у	1	1
1771	автором в	1	1
1772	это мнение	2	1
1773	он может	3	1
1774	него самого	1	1
1775	не имели	1	1
1776	что указывает	1	1
1777	ошибемся если	1	1
1778	как звуки	2	1
1779	этого слова	1	1
1780	говоря не	2	1
1781	хотя до	1	1
1782	впечатление которое	1	1
1783	как-то не	1	1
1784	свою силу	1	1
1785	их этим	1	1
1786	из столкновения	1	1
1787	видят в	1	1
1788	дальше на	1	1
1789	наконец он	2	1
1790	культурной жизни	1	1
1791	время была	1	1
1792	месте в	1	1
1793	власть над	1	1
1794	взгляде на	1	1
1795	истинную сущность	1	1
1796	из него	1	1
1797	не из	2	1
1798	в остальных	1	1
1799	к полному	1	1
1800	мы еще	2	1
1801	если только	4	1
1802	прибегает к	1	1
1803	точку зрения	1	1
1804	сомнения в	1	1
1805	рассматривать и	1	1
1806	с каким	1	1
1807	обратиться к	9	1
1808	и каждый	2	1
1809	бы ей	1	1
1810	жизни но	3	1
1811	заставляет его	5	1
1812	так с	1	1
1813	открывает ему	1	1
1814	он вызывает	1	1
1815	события и	1	1
1816	можно на	3	1
1817	остается для	1	1
1818	только трагедия	1	1
1819	хотя эти	2	1
1820	же сцене	2	1
1821	возникло бы	1	1
1822	для нашего	1	1
1823	на какой-то	1	1
1824	значение в	1	1
1825	нужные для	1	1
1826	из противоречия	1	1
1827	ему что	2	1
1828	вот например	1	1
1829	стороны мы	3	1
1830	различие между	1	1
1831	о взаимоотношении	1	1
1832	пьесы на	1	1
1833	в последней	3	1
1834	художественный прием	2	1
1835	и того	2	1
1836	взять ее	1	1
1837	ненависть к	1	1
1838	обе эти	2	1
1839	понять почему	3	1
1840	для всякого	1	1
1841	одна и	2	1
1842	а вместо	1	1
1843	быть отнесены	1	1
1844	тому чтобы	1	1
1845	и естественно	1	1
1846	чего не	1	1
1847	этого акта	1	1
1848	которые все	2	1
1849	попал в	1	1
1850	возражал против	1	1
1851	в ужас	1	1
1852	которое должно	1	1
1853	объяснении с	1	1
1854	деле не	1	1
1855	во внешнем	2	1
1856	это ощущение	1	1
1857	как у	1	1
1858	и всегда	1	1
1859	узнаем что	1	1
1860	перемена в	1	1
1861	интенсивности чувств	1	1
1862	на русский	1	1
1863	из своих	1	1
1864	не сомневается	1	1
1865	на самом	9	1
1866	со словами	2	1
1867	над человеком	1	1
1868	на которой	1	1
1869	чем он	1	1
1870	смысле этого	1	1
1871	с так	3	1
1872	в русском	1	1
1873	что например	1	1
1874	различия между	2	1
1875	хоть на	1	1
1876	далека от	1	1
1877	от своих	1	1
1878	который так	1	1
1879	дяди и	1	1
1880	только он	2	1
1881	сюжет трагедии	2	1
1882	мнения и	1	1
1883	непосредственно в	1	1
1884	все основания	1	1
1885	ко второму	1	1
1886	в знаменитом	1	1
1887	этой пьесе	1	1
1888	чтобы найти	1	1
1889	самых важных	2	1
1890	этом не	1	1
1891	самые разнообразные	1	1
1892	что будет	1	1
1893	ставил в	1	1
1894	дело в	4	1
1895	та же	6	1
1896	прямо противоположные	1	1
1897	том виде	1	1
1898	достаточно сослаться	1	1
1899	и другое	6	1
1900	другой и	1	1
1901	на тему	1	1
1902	в сферу	2	1
1903	развития действия	2	1
1904	сама по	3	1
1905	оказался человек	1	1
1906	из конкретных	1	1
1907	что этот	3	1
1908	позволить себе	1	1
1909	вразрез с	1	1
1910	этого на	1	1
1911	для различения	1	1
1912	так часто	1	1
1913	по смыслу	2	1
1914	если и	1	1
1915	или даже	1	1
1916	заботясь о	1	1
1917	естественно что	2	1
1918	можно выразить	2	1
1919	стремление к	2	1
1920	для примера	1	1
1921	на одном	5	1
1922	и глаза	1	1
1923	в такой	1	1
1924	как мало	1	1
1925	остановимся на	4	1
1926	том в	2	1
1927	его воли	1	1
1928	разницы между	1	1
1929	очевидно до	1	1
1930	исследование в	1	1
1931	но уже	2	1
1932	людям и	1	1
1933	чем из	1	1
1934	сомнение в	1	1
1935	для нашей	2	1
1936	и постоянно	1	1
1937	бы совершенно	1	1
1938	этих элементов	1	1
1939	человеком и	1	1
1940	зрения того	1	1
1941	к самой	1	1
1942	действующие лица	5	1
1943	как все	4	1
1944	сцене с	2	1
1945	мы к	1	1
1946	выражение и	1	1
1947	эти же	1	1
1948	основе его	1	1
1949	впечатление от	2	1
1950	мы попытаемся	1	1
1951	которая как	1	1
1952	бы сразу	2	1
1953	конечно это	1	1
1954	и внешних	1	1
1955	того или	1	1
1956	обычно в	1	1
1957	можем представить	1	1
1958	и эти	3	1
1959	больше внимания	1	1
1960	спросить в	1	1
1961	только к	1	1
1962	в полной	2	1
1963	как ни	4	1
1964	число таких	2	1
1965	действительности но	1	1
1966	тут и	1	1
1967	каждая из	1	1
1968	о смерти	9	1
1969	оно в	2	1
1970	прямо называет	1	1
1971	его тем	1	1
1972	на задний	1	1
1973	разрешение его	1	1
1974	его слов	1	1
1975	два противоположных	5	1
1976	свои и	1	1
1977	и насколько	4	1
1978	и толстой	1	1
1979	героя комедии	1	1
1980	называет он	2	1
1981	силу своих	1	1
1982	дочь и	1	1
1983	проявления чувства	1	1
1984	человека все	1	1
1985	ни один	2	1
1986	и ни	4	1
1987	у поэта	1	1
1988	также и	1	1
1989	и образов	1	1
1990	таких примеров	1	1
1991	но всегда	1	1
1992	мог узнать	1	1
1993	намерения автора	1	1
1994	из нас	1	1
1995	но этой	1	1
1996	с совершенно	3	1
1997	об отце	2	1
1998	однако чтобы	1	1
1999	вопрос как	1	1
2000	от попытки	1	1
2001	мы должны	10	1
2002	в искусстве	12	1
2003	быть и	2	1
2004	почти всей	1	1
2005	в характере	1	1
2006	поймет что	1	1
2007	написано в	1	1
2008	ли мы	3	1
2009	и эстетической	1	1
2010	отказ от	1	1
2011	который тоже	1	1
2012	вперед по	2	1
2013	в дополнение	1	1
2014	каждый раз	1	1
2015	в трех	5	1
2016	что действующие	1	1
2017	говоря о	1	1
2018	в нашей	5	1
2019	ним не	1	1
2020	против того	1	1
2021	с письмом	1	1
2022	хвастливым воином	1	1
2023	другой смысл	1	1
2024	нет не	1	1
2025	самую сущность	1	1
2026	но вместе	1	1
2027	невозможно гораздо	1	1
2028	повод для	3	1
2029	думать что	3	1
2030	этому поводу	4	1
2031	смысл его	1	1
2032	первые два	1	1
2033	уже знаем	1	1
2034	и всех	1	1
2035	ему хочется	1	1
2036	к трагической	1	1
2037	этом вопросе	1	1
2038	этой работы	1	1
2039	зависимость от	1	1
2040	зрителя в	1	1
2041	можем теперь	1	1
2042	она на	2	1
2043	за этим	2	1
2044	но совершенно	3	1
2045	пьесе очень	1	1
2046	сюжетной схеме	1	1
2047	само по	3	1
2048	трех главах	2	1
2049	во многом	1	1
2050	в понимании	2	1
2051	можно сказать	4	1
2052	мы едва	1	1
2053	на копейку	1	1
2054	мы бы	1	1
2055	это потребность	1	1
2056	различие в	1	1
2057	из пьес	1	1
2058	обращаться к	1	1
2059	наоборот в	1	1
2060	прямое выражение	1	1
2061	эту мысль	2	1
2062	или иной	2	1
2063	или другими	1	1
2064	кроме его	1	1
2065	как игра	1	1
2066	происходит в	1	1
2067	и прежде	1	1
2068	здесь все	1	1
2069	том случае	1	1
2070	мы слышим	1	1
2071	же нельзя	1	1
2072	этом если	1	1
2073	их на	1	1
2074	разрешение и	3	1
2075	хотя он	1	1
2076	просьбой к	2	1
2077	склонны видеть	1	1
2078	может и	2	1
2079	ведь и	1	1
2080	лучшем случае	3	1
2081	в каком-то	2	1
2082	персонажей и	1	1
2083	сделать их	1	1
2084	именно это	5	1
2085	без надежды	1	1
2086	подтверждение в	2	1
2087	не можем	8	1
2088	себе и	4	1
2089	и наконец	5	1
2090	не заметить	1	1
2091	иное как	2	1
2092	оставляет без	1	1
