N	2gram	Bakhtin_Pr	Problema
1319	не собираемся	1	2
1320	своего рода	1	2
1321	стоит на	1	2
1322	ее на	1	2
1323	зависит от	1	2
1324	отражает и	1	2
1325	в художественной	4	2
1326	в определенном	1	2
1327	только чисто	2	2
1328	лиц и	1	2
1329	в каком-нибудь	1	2
1330	на которой	2	2
1331	очень долго	1	2
1332	слова а	3	2
1333	образом но	2	2
1334	участие в	1	2
1335	даже самая	1	2
1336	себе она	1	2
1337	понимает что	1	2
1338	от всех	1	2
1339	новой и	1	2
1340	образа то	1	2
1341	и всякое	1	2
1342	изображаемой действительности	1	2
1343	этого пути	1	2
1344	а без	1	2
1345	этих условиях	2	2
1346	вот это	1	2
1347	мы ее	1	2
1348	является по	1	2
1349	было до	1	2
1350	и со	3	2
1351	и могут	2	2
1352	со своей	1	2
1353	говорит об	2	2
1354	а так	1	2
1355	человеческого мышления	1	2
1356	и другого	1	2
1357	бы это	1	2
1358	которые были	3	2
1359	на них	1	2
1360	друга но	2	2
1361	но его	1	2
1362	и эти	1	2
1363	xx века	1	2
1364	в предисловии	1	2
1365	такие же	1	2
1366	с основной	1	2
1367	которые раньше	1	2
1368	случае если	1	2
1369	не с	1	2
1370	же что	5	2
1371	собою но	1	2
1372	ним как	1	2
1373	он здесь	1	2
1374	есть о	1	2
1375	лишь как	6	2
1376	человека с	1	2
1377	ведь мы	1	2
1378	рассматривать как	1	2
1379	во многом	1	2
1380	содержанием и	1	2
1381	в плане	5	2
1382	есть если	2	2
1383	может показаться	1	2
1384	очень резко	1	2
1385	такой же	1	2
1386	и художественного	1	2
1387	их на	1	2
1388	и эта	3	2
1389	хотя он	1	2
1390	теории искусства	1	2
1391	человек не	1	2
1392	со своими	6	2
1393	становится в	1	2
1394	за счет	2	2
1395	идейность и	1	2
1396	нет здесь	1	2
1397	друг в	3	2
1398	все оттенки	1	2
1399	ней не	1	2
1400	в момент	4	2
1401	можно и	1	2
1402	роль и	1	2
1403	логика и	1	2
1404	познания и	1	2
1405	всей жизни	1	2
1406	его за	1	2
1407	общества но	1	2
1408	к учению	1	2
1409	строго говоря	1	2
1410	жить и	1	2
1411	что человек	1	2
1412	может нас	1	2
1413	художественный смысл	1	2
1414	есть а	2	2
1415	в борьбе	1	2
1416	черты в	1	2
1417	слова можно	1	2
1418	самого понятия	1	2
1419	бы все	1	2
1420	и должен	1	2
1421	необходимо для	1	2
1422	что по	1	2
1423	духа в	1	2
1424	притом в	1	2
1425	действительности так	1	2
1426	роль в	2	2
1427	только ее	1	2
1428	но у	5	2
1429	почти все	1	2
1430	содержания но	1	2
1431	было не	1	2
1432	не относится	1	2
1433	еще далеко	1	2
1434	именно такие	1	2
1435	силы и	1	2
1436	мудрости и	1	2
1437	а пока	1	2
1438	своих героев	5	2
1439	самый факт	2	2
1440	ни одного	4	2
1441	является как	1	2
1442	данного художественного	1	2
1443	будет и	1	2
1444	к свободе	1	2
1445	именно такого	1	2
1446	о тех	1	2
1447	тезис о	1	2
1448	жизни как	1	2
1449	верить в	1	2
1450	за него	1	2
1451	же она	1	2
1452	идея в	4	2
1453	для понимания	5	2
1454	от себя	2	2
1455	они могут	2	2
1456	не давая	2	2
1457	ряд или	1	2
1458	на почве	5	2
1459	не возникает	2	2
1460	человеческим голосом	1	2
1461	то оно	3	2
1462	конечно есть	1	2
1463	на язык	1	2
1464	в братьях	3	2
1465	вполне понятно	1	2
1466	эти мифы	1	2
1467	в состоянии	1	2
1468	жизни человека	1	2
1469	смысле то	1	2
1470	есть его	1	2
1471	а и	2	2
1472	подчеркнуть что	4	2
1473	они в	1	2
1474	мыслится и	2	2
1475	отношения между	3	2
1476	работы и	1	2
1477	отраженной в	1	2
1478	трактуются как	1	2
1479	что за	1	2
1480	в изображении	2	2
1481	он теперь	1	2
1482	не кто	2	2
1483	человек в	2	2
1484	нет нужды	1	2
1485	и жизнь	1	2
1486	как например	2	2
1487	жизни вообще	1	2
1488	типа в	1	2
1489	никакой объективной	1	2
1490	остается в	2	2
1491	есть мы	1	2
1492	стремится к	1	2
1493	оказалось бы	1	2
1494	не дает	4	2
1495	слова мы	1	2
1496	ту же	1	2
1497	не выражено	1	2
1498	или же	2	2
1499	i и	1	2
1500	само содержание	1	2
1501	не приходится	1	2
1502	все те	2	2
1503	является одним	2	2
1504	нас с	1	2
1505	их и	3	2
1506	с большой	1	2
1507	я вам	1	2
1508	он вдруг	1	2
1509	но несмотря	1	2
1510	сам в	1	2
1511	об этих	2	2
1512	деле это	1	2
1513	в один	2	2
1514	если уж	2	2
1515	то перед	2	2
1516	сказать так	1	2
1517	писал не	1	2
1518	она сама	1	2
1519	к такому	1	2
1520	в содержании	1	2
1521	они и	3	2
1522	от жизни	1	2
1523	как с	1	2
1524	и свою	2	2
1525	а по	1	2
1526	утверждает что	1	2
1527	здесь с	3	2
1528	подходит к	5	2
1529	но чтобы	1	2
1530	нового не	1	2
1531	произведения в	2	2
1532	весь свой	1	2
1533	и поскольку	1	2
1534	к нам	2	2
1535	может стать	1	2
1536	с собою	3	2
1537	и отдельных	1	2
1538	правда не	1	2
1539	поэтому для	1	2
1540	зосимы в	1	2
1541	выходить за	1	2
1542	тоже как	1	2
1543	наконец и	1	2
1544	признать что	1	2
1545	сливается с	6	2
1546	чего нет	1	2
1547	совпадает с	3	2
1548	сознание и	7	2
1549	в чистой	1	2
1550	его изображение	1	2
1551	самой по	1	2
1552	тому или	1	2
1553	ли вы	4	2
1554	друга и	2	2
1555	быть это	1	2
1556	образом уже	2	2
1557	автора в	4	2
1558	известной степени	1	2
1559	на более	1	2
1560	данного произведения	2	2
1561	произведения и	2	2
1562	что я	2	2
1563	с мыслью	1	2
1564	перестали бы	1	2
1565	основная особенность	1	2
1566	то она	1	2
1567	у лермонтова	1	2
1568	красный цвет	1	2
1569	в литературном	1	2
1570	ивана карамазова	9	2
1571	в романах	15	2
1572	является уже	1	2
1573	в этом-то	1	2
1574	в едином	6	2
1575	в другое	3	2
1576	другими людьми	1	2
1577	и вот	4	2
1578	обе эти	1	2
1579	всякого человека	1	2
1580	и разные	1	2
1581	многие из	1	2
1582	развитии и	1	2
1583	как у	4	2
1584	что каждый	1	2
1585	этого анализа	1	2
1586	и страшной	1	2
1587	слово в	3	2
1588	а на	1	2
1589	отказаться от	1	2
1590	является таким	1	2
1591	как этот	1	2
1592	раз навсегда	1	2
1593	которые обычно	1	2
1594	в обычном	3	2
1595	чтобы быть	2	2
1596	словом и	2	2
1597	лишь с	1	2
1598	это происходит	1	2
1599	бы дать	1	2
1600	единство и	1	2
1601	является поэтому	1	2
1602	в уже	1	2
1603	ко всему	1	2
1604	качеств и	1	2
1605	на свои	1	2
1606	идею в	3	2
1607	это заставляет	1	2
1608	здесь это	1	2
1609	не находит	1	2
1610	резко отличается	1	2
1611	это однако	1	2
1612	вы не	1	2
1613	этом произведении	1	2
1614	сознания которые	1	2
1615	него и	1	2
1616	и исторически	1	2
1617	действительности не	1	2
1618	даже как	1	2
1619	отношению к	17	2
1620	слова в	4	2
1621	и художественной	1	2
1622	и дальше	1	2
1623	понял что	1	1
1624	дает не	1	1
1625	и ценное	1	1
1626	особенности и	1	1
1627	бы мир	1	1
1628	человеческой души	1	1
1629	не слово	2	1
1630	бы несколько	1	1
1631	что почти	1	1
1632	типа как	1	1
1633	которой строится	1	1
1634	этого вывода	2	1
1635	творчества в	3	1
1636	своей статье	1	1
1637	и глубины	1	1
1638	теперь что	1	1
1639	зрения их	1	1
1640	роман или	1	1
1641	же предмет	1	1
1642	тоже из	1	1
1643	достоевского можно	1	1
1644	а перед	1	1
1645	них есть	1	1
1646	вновь и	1	1
1647	на второй	1	1
1648	одно общее	1	1
1649	всего во	1	1
1650	следует что	1	1
1651	линии развития	2	1
1652	остался в	1	1
1653	в разгаре	1	1
1654	основных моментов	1	1
1655	к смысловой	1	1
1656	сам автор	4	1
1657	так можно	1	1
1658	далее что	1	1
1659	в единую	1	1
1660	силой и	1	1
1661	только за	1	1
1662	плане в	1	1
1663	моменты его	1	1
1664	что тогда	1	1
1665	между ними	4	1
1666	думать о	1	1
1667	и повсюду	1	1
1668	глубоко здесь	1	1
1669	тем то	1	1
1670	имеет смысл	2	1
1671	именно и	2	1
1672	по природе	4	1
1673	или от	1	1
1674	автономность и	1	1
1675	в новую	3	1
1676	что весь	1	1
1677	мир как	1	1
1678	прямо сказать	1	1
1679	из всего	2	1
1680	его содержании	1	1
1681	эти черты	1	1
1682	литературе как	1	1
1683	с не	1	1
1684	человека здесь	1	1
1685	самого и	1	1
1686	ум у	1	1
1687	приходит в	1	1
1688	и буквально	1	1
1689	случайно и	2	1
1690	в газете	1	1
1691	они ни	2	1
1692	же если	1	1
1693	по своим	4	1
1694	и нисколько	1	1
1695	дурную бесконечность	1	1
1696	не его	3	1
1697	как обычно	1	1
1698	победу над	1	1
1699	не понимая	1	1
1700	и суда	1	1
1701	при полном	2	1
1702	понятно что	1	1
1703	не служит	2	1
1704	правда только	1	1
1705	превратило бы	2	1
1706	книге о	1	1
1707	сам и	1	1
1708	мышления который	1	1
1709	противоречия между	1	1
1710	на рынок	1	1
1711	этого последнего	1	1
1712	сорок лет	1	1
1713	в нескольких	1	1
1714	словами к	1	1
1715	идеей и	1	1
1716	какого-нибудь определенного	1	1
1717	у самого	3	1
1718	которую сам	1	1
1719	цельное художественное	1	1
1720	из самого	2	1
1721	всеми ее	1	1
1722	в данных	1	1
1723	у автора	1	1
1724	каждое слово	1	1
1725	содержание в	1	1
1726	на пути	2	1
1727	настоящее в	1	1
1728	изображается как	1	1
1729	идеи то	1	1
1730	прямо переходит	1	1
1731	к мысли	1	1
1732	от своей	1	1
1733	на практике	1	1
1734	любовь к	1	1
1735	отметить что	2	1
1736	насилие и	1	1
1737	их значение	1	1
1738	природы но	1	1
1739	эти типы	1	1
1740	на ней	1	1
1741	соприкасается с	1	1
1742	и формы	1	1
1743	слов о	2	1
1744	но ни	1	1
1745	отношения и	1	1
1746	сохранить за	1	1
1747	есть они	3	1
1748	поэтому все	1	1
1749	для всей	1	1
1750	но принцип	1	1
1751	должно не	1	1
1752	все внешнее	1	1
1753	есть конечно	1	1
1754	ли она	1	1
1755	более подходящего	1	1
1756	всегда стремится	1	1
1757	затем мы	1	1
1758	можем сказать	2	1
1759	иначе она	1	1
1760	и объединения	1	1
1761	строится так	1	1
1762	как такое	1	1
1763	есть реализм	1	1
1764	к этим	2	1
1765	слово как	1	1
1766	видения мира	1	1
1767	идея или	1	1
1768	достоевский прежде	4	1
1769	не делал	1	1
1770	или иным	1	1
1771	в некоторых	1	1
1772	всего в	2	1
1773	подлинно реалистическое	1	1
1774	она имеет	1	1
1775	ты весь	1	1
1776	или наоборот	1	1
1777	именно об	1	1
1778	находить и	1	1
1779	обычном смысле	2	1
1780	литературы о	6	1
1781	которая от	1	1
1782	всей их	1	1
1783	об одном	1	1
1784	говорите что	1	1
1785	к себе	2	1
1786	нашей работы	1	1
1787	их живого	1	1
1788	объективный мир	1	1
1789	к творчеству	1	1
1790	форма является	1	1
1791	фантастической и	1	1
1792	не должна	1	1
1793	мир во	1	1
1794	всех представителей	1	1
1795	содержательной стороны	1	1
1796	такой художественной	1	1
1797	принципом его	1	1
1798	произведений этого	1	1
1799	как можно	3	1
1800	и всякой	2	1
1801	не путем	1	1
1802	помощи этой	1	1
1803	стр здесь	1	1
1804	в самые	1	1
1805	одного момента	1	1
1806	трудным и	1	1
1807	здесь дан	1	1
1808	жажда жизни	1	1
1809	сознания на	1	1
1810	одного человека	2	1
1811	пути и	1	1
1812	сознанию то	1	1
1813	алеши и	1	1
1814	другие а	1	1
1815	его романов	5	1
1816	того он	1	1
1817	понимает их	1	1
1818	например у	2	1
1819	противоречит тому	1	1
1820	напомним что	1	1
1821	своей работы	1	1
1822	xviii века	1	1
1823	и исторической	1	1
1824	не остается	1	1
1825	от социально-исторических	1	1
1826	характер и	1	1
1827	от какой	1	1
1828	эти три	2	1
1829	другой точке	1	1
1830	тип с	1	1
1831	рядом с	16	1
1832	одном из	3	1
1833	же точно	1	1
1834	его ведь	1	1
1835	дан на	1	1
1836	сознания как	1	1
1837	и изображать	1	1
1838	так сказать	8	1
1839	у байрона	1	1
1840	вся природа	1	1
1841	своей художественной	1	1
1842	под силу	2	1
1843	ими самими	1	1
1844	иван карамазов	2	1
1845	человеческое сознание	1	1
1846	в сторону	1	1
1847	из одного	4	1
1848	и чувствовать	1	1
1849	ним или	1	1
1850	уж говорить	1	1
1851	симпатии автора	1	1
1852	единицей была	1	1
1853	никакого существенного	2	1
1854	отрывки из	2	1
1855	и изображает	1	1
1856	сходно с	1	1
1857	братьев карамазовых	1	1
1858	вещи с	1	1
1859	целом поэтому	1	1
1860	не встречает	1	1
1861	фантастическим но	1	1
1862	художественно уже	1	1
1863	и быть	1	1
1864	его творчестве	3	1
1865	в устах	2	1
1866	как факт	1	1
1867	композиции его	1	1
1868	героя и	11	1
1869	не жизнь	1	1
1870	в философии	1	1
1871	ее выражения	1	1
1872	и остался	2	1
1873	него есть	1	1
1874	способы своего	1	1
1875	отличен от	1	1
1876	и необходимость	1	1
1877	в работе	1	1
1878	человека как	1	1
1879	способность как	1	1
1880	на множество	1	1
1881	необходимо учитывать	1	1
1882	в объективном	2	1
1883	в ответ	1	1
1884	переживаний и	1	1
1885	романы достоевского	3	1
1886	как объект	4	1
1887	реалистического романа	1	1
1888	главного героя	1	1
1889	других людей	1	1
1890	сознания что	1	1
1891	и ярко	1	1
1892	которые сами	1	1
1893	с планом	1	1
1894	поэтому даже	1	1
1895	также не	2	1
1896	человека по	2	1
1897	не говорил	1	1
1898	нет таких	1	1
1899	суждение не	1	1
1900	как один	1	1
1901	внешнее выражение	1	1
1902	или наконец	4	1
1903	могла бы	1	1
1904	того кто	1	1
1905	определенными и	1	1
1906	являются все	1	1
1907	так значит	1	1
1908	ту сторону	2	1
1909	на бумаге	1	1
1910	подлинную объективность	1	1
1911	мы их	1	1
1912	конечно тоже	1	1
1913	как вещи	1	1
1914	но прежде	1	1
1915	прямые и	1	1
1916	человеку в	1	1
1917	слова что	1	1
1918	все остальное	2	1
1919	критической литературе	3	1
1920	теми же	1	1
1921	его идею	1	1
1922	но вовсе	1	1
1923	идеи вещи	1	1
1924	за нее	1	1
1925	к окружающей	1	1
1926	иной идеи	1	1
1927	значимость и	2	1
1928	наоборот все	1	1
1929	достоевский часто	1	1
1930	художественной литературе	1	1
1931	только такое	1	1
1932	события в	1	1
1933	радости и	1	1
1934	хочу я	1	1
1935	существовало бы	1	1
1936	до начала	1	1
1937	наше художественное	1	1
1938	с идеей	4	1
1939	это он	1	1
1940	он действительно	1	1
1941	и имел	1	1
1942	в особенности	2	1
1943	свернутом виде	1	1
1944	так всегда	1	1
1945	том чем	1	1
1946	шекспира и	2	1
1947	целом то	1	1
1948	пределы данного	1	1
1949	и против	1	1
1950	в процесс	1	1
1951	всякого смыслового	1	1
1952	его уже	1	1
1953	них в	2	1
1954	также что	1	1
1955	к художественному	1	1
1956	которые он	3	1
1957	впервые и	1	1
1958	нет дело	2	1
1959	ним и	4	1
1960	уж и	1	1
1961	есть без	1	1
1962	непосредственно но	1	1
1963	которым она	2	1
1964	другого человека	4	1
1965	на те	1	1
1966	мысль не	3	1
1967	не находим	1	1
1968	лермонтова и	1	1
1969	романа и	5	1
1970	сделать с	1	1
1971	художественном отношении	1	1
1972	в другой	4	1
1973	его внутреннего	1	1
1974	бы привести	1	1
1975	ответ на	2	1
1976	в человеке	15	1
1977	является он	1	1
1978	слезами и	1	1
1979	большая работа	1	1
1980	автор в	1	1
1981	же самыми	1	1
1982	произведении как	1	1
1983	в плоскости	5	1
1984	и сделать	2	1
1985	творчества и	2	1
1986	часто не	1	1
1987	но функция	1	1
1988	и одновременно	5	1
1989	концов так	1	1
1990	они здесь	1	1
1991	изображения в	3	1
1992	с таким	1	1
1993	героев но	1	1
1994	художественное изображение	1	1
1995	сущность этой	1	1
1996	вступает с	1	1
1997	мы остановимся	3	1
1998	развития в	1	1
1999	ведь она	1	1
2000	такими и	1	1
2001	его сознания	4	1
2002	этот тип	1	1
2003	что романы	1	1
2004	другой вопрос	1	1
2005	он хотел	1	1
2006	преступлении и	2	1
2007	для сознания	1	1
2008	те же	3	1
2009	все элементы	1	1
2010	ушли в	1	1
2011	и герой	2	1
2012	современности в	1	1
2013	не тип	1	1
2014	ведь именно	1	1
2015	нет а	1	1
2016	мыслей и	1	1
2017	и конструируется	1	1
2018	и голос	2	1
2019	этом условии	1	1
2020	на их	1	1
2021	выводы в	1	1
2022	первой главе	1	1
2023	жизни является	1	1
2024	частей и	1	1
2025	времени он	1	1
2026	и резко	1	1
2027	они ничего	1	1
2028	его и	4	1
2029	в диалоге	3	1
2030	в главе	1	1
2031	перейти в	1	1
2032	ставрогина и	1	1
2033	это дело	1	1
2034	или этот	1	1
2035	жизни при	1	1
2036	важнее всего	1	1
2037	в композиционном	1	1
2038	речи он	1	1
2039	тогда я	1	1
2040	всех элементов	3	1
2041	во мне	2	1
2042	последнего периода	1	1
2043	быть не	1	1
2044	и наше	1	1
2045	этом рассказе	1	1
2046	из его	4	1
2047	человека от	2	1
2048	а та	1	1
2049	и теперь	1	1
2050	отношении к	3	1
2051	которую он	2	1
2052	художественной литературы	1	1
2053	истории и	1	1
2054	и завершения	1	1
2055	у данте	1	1
2056	вне его	2	1
2057	меняется и	1	1
2058	претендовать на	1	1
2059	но художественно	1	1
2060	его интересует	1	1
2061	статьи в	2	1
2062	глубокое и	3	1
2063	и превращается	1	1
2064	и отражать	1	1
2065	впервые в	1	1
2066	характер на	1	1
2067	достоевского нет	3	1
2068	ведь при	1	1
2069	в самую	2	1
2070	самой природе	1	1
2071	о смысле	1	1
2072	слова он	1	1
2073	лучше всего	1	1
2074	бы сказать	1	1
2075	мысли но	1	1
2076	до известной	1	1
2077	нем по	1	1
2078	смерти не	1	1
2079	воспитания и	1	1
2080	не видит	1	1
2081	образов как	1	1
2082	именно этот	2	1
2083	каждый входящий	1	1
2084	в свернутом	1	1
2085	в особом	3	1
2086	во времени	4	1
2087	при изображении	1	1
2088	в первых	1	1
2089	последнего времени	1	1
2090	понять и	3	1
2091	к очень	1	1
2092	к содержанию	1	1
2093	заставляет его	2	1
2094	к лицу	1	1
2095	как к	3	1
2096	в преступлении	2	1
2097	себе достаточно	1	1
2098	мысли а	1	1
2099	тут есть	1	1
2100	форме мы	1	1
2101	говорил в	1	1
2102	других исследователей	1	1
2103	мир в	4	1
2104	всю человеческую	1	1
2105	уже само	1	1
2106	ценность именно	1	1
2107	этом диалоге	2	1
2108	за собою	1	1
2109	также нет	1	1
2110	всякий человек	1	1
2111	всех возможных	1	1
2112	которых он	1	1
2113	этой мысли	1	1
2114	кто он	2	1
2115	в сфере	4	1
2116	нам еще	1	1
2117	которой многие	1	1
2118	и создал	1	1
2119	романах достоевского	12	1
2120	для автора	6	1
2121	их уже	1	1
2122	он становится	1	1
2123	смысле этого	2	1
2124	в движение	1	1
2125	сам достоевский	4	1
2126	в третьей	1	1
2127	сам себе	1	1
2128	этого сознания	2	1
2129	быть прежде	1	1
2130	когда говорил	1	1
2131	герой как	3	1
2132	своей книге	2	1
2133	может сохранить	2	1
2134	в чувствах	1	1
2135	остается и	1	1
2136	этом не	1	1
2137	отождествлять с	1	1
2138	каждого явления	1	1
2139	слова слово	1	1
2140	необходимо заметить	1	1
2141	такой образ	2	1
2142	главное внимание	1	1
2143	человеком в	1	1
2144	нового типа	2	1
2145	почти во	1	1
2146	и человеческой	1	1
2147	идеального человека	1	1
2148	с любым	1	1
2149	такая идея	1	1
2150	создает не	1	1
2151	бы эти	1	1
2152	и многосложность	1	1
2153	по самой	1	1
2154	и общественных	1	1
2155	но особенно	1	1
2156	более широкое	1	1
2157	дело и	1	1
2158	два десятилетия	1	1
2159	логику и	1	1
2160	которые я	1	1
2161	она только	1	1
2162	определенном направлении	1	1
2163	ему не	2	1
2164	не привели	1	1
2165	этой функции	1	1
2166	свобода и	1	1
2167	я люблю	1	1
2168	критиков и	1	1
2169	которая как	1	1
2170	твердый и	1	1
2171	возможности как	1	1
2172	для романтического	1	1
2173	пессимизм и	1	1
2174	но сами	1	1
2175	перед тем	1	1
2176	что очень	1	1
2177	или отрицания	1	1
2178	образом мы	1	1
2179	на задний	1	1
2180	получили в	1	1
2181	каждого слова	1	1
2182	всерьез и	1	1
2183	не по	3	1
2184	истину в	1	1
2185	предмет изображения	3	1
2186	своей идеи	1	1
2187	карамазовых в	1	1
2188	вячеслава иванова	1	1
2189	особенно и	1	1
2190	свою жизнь	2	1
2191	в христе	1	1
2192	романа о	1	1
2193	других писателей	2	1
2194	между внутренней	1	1
2195	не следует	1	1
2196	людей он	1	1
2197	людях и	1	1
2198	превращаем в	1	1
2199	несколько подробнее	2	1
2200	им людей	1	1
2201	к которой	1	1
2202	и умер	1	1
2203	идеи но	3	1
2204	типичность для	1	1
2205	пространства и	1	1
2206	драме в	1	1
2207	бы по	1	1
2208	в рамках	2	1
2209	во-вторых если	1	1
2210	индивидуальной души	1	1
2211	он их	1	1
2212	образом даже	1	1
2213	и цельное	1	1
2214	явление в	1	1
2215	твердого и	1	1
2216	у толстого	3	1
2217	типа но	1	1
2218	свидригайлова в	1	1
2219	они тоже	1	1
2220	здесь к	1	1
2221	возникает та	1	1
2222	будут к	1	1
2223	произведения не	1	1
2224	и определенной	1	1
2225	самого последнего	1	1
2226	действительно не	1	1
2227	далека от	1	1
2228	предметом и	1	1
2229	значит есть	1	1
2230	к окончательному	2	1
2231	что о	1	1
2232	бытия и	1	1
2233	на борьбу	1	1
2234	их пределы	1	1
2235	метафора но	1	1
2236	гораздо ближе	1	1
2237	представьте себе	1	1
2238	как впрочем	1	1
2239	автора к	1	1
2240	в мышлении	1	1
2241	замысел автора	2	1
2242	противоречии с	1	1
2243	кроме него	1	1
2244	эту идею	1	1
2245	дальше в	1	1
2246	мечты и	1	1
2247	постоянно и	2	1
2248	к идее	4	1
2249	может претендовать	1	1
2250	мир не	1	1
2251	случае в	1	1
2252	этого в	2	1
2253	уж не	1	1
2254	тут уж	1	1
2255	и действительности	1	1
2256	его изображения	1	1
2257	момент художественного	1	1
2258	перед собою	1	1
2259	другом но	1	1
2260	объективного и	1	1
2261	причем сам	2	1
2262	работах советских	1	1
2263	всего человека	1	1
2264	его построения	1	1
2265	порядка в	3	1
2266	углубляться в	1	1
2267	каждого отдельного	1	1
2268	это лишь	2	1
2269	истины нет	1	1
2270	они уже	4	1
2271	или нет	1	1
2272	по выражению	2	1
2273	их жизни	2	1
2274	реализме то	1	1
2275	окружающей его	1	1
2276	больше нет	1	1
2277	общения с	1	1
2278	как художественная	3	1
2279	самых глубоких	1	1
2280	или между	1	1
2281	было как	1	1
2282	был человек	1	1
2283	героев а	1	1
2284	утверждения или	1	1
2285	ему но	2	1
2286	нашей терминологии	1	1
2287	чтобы эти	1	1
2288	на такой	1	1
2289	вы мне	1	1
2290	где они	1	1
2291	к более	2	1
2292	было очень	1	1
2293	ведет к	1	1
2294	в музыке	4	1
2295	но самое	1	1
2296	показаться что	1	1
2297	излагает в	2	1
2298	герои не	1	1
2299	и внутренне	3	1
2300	стремления к	1	1
2301	мы так	1	1
2302	буквально в	1	1
2303	исторических сил	1	1
2304	и слово	6	1
2305	он по	1	1
2306	родион романович	1	1
2307	жизни на	1	1
2308	в какие	2	1
2309	конечно гораздо	1	1
2310	и относится	1	1
2311	совершенно безразлично	1	1
2312	считал себя	1	1
2313	нашему мнению	3	1
2314	всякому человеку	1	1
2315	его личная	1	1
2316	если наш	1	1
2317	бы сказали	1	1
2318	не я	1	1
2319	к максимально	1	1
2320	сделать в	1	1
2321	одно время	1	1
2322	при всей	1	1
2323	значимости то	1	1
2324	он изображает	1	1
2325	установок и	1	1
2326	уже сам	1	1
2327	случае они	1	1
2328	и предполагает	1	1
2329	человеческой мысли	2	1
2330	в основном	2	1
2331	не разделяет	1	1
2332	это последнее	1	1
2333	нет такой	1	1
2334	отсюда и	2	1
2335	новую структуру	1	1
2336	на очень	1	1
2337	как поступает	1	1
2338	представления о	1	1
2339	той линии	1	1
2340	вмещается в	1	1
2341	психологии которая	1	1
2342	место с	1	1
2343	в руках	1	1
2344	его действия	1	1
2345	и три	1	1
2346	существу своему	1	1
2347	от контекста	1	1
2348	в соединении	1	1
2349	выводы о	1	1
2350	чем его	1	1
2351	совершенно неправильно	1	1
2352	что еще	1	1
2353	не вмещается	1	1
2354	перед ним	2	1
2355	но как-то	2	1
2356	бы тоже	1	1
2357	знает о	1	1
2358	художественного изображения	4	1
2359	бытие которое	1	1
2360	свое отношение	1	1
2361	отношений и	2	1
2362	самом начале	3	1
2363	у себя	3	1
2364	ней и	1	1
2365	структура образа	1	1
2366	становится сама	1	1
2367	герой нашего	1	1
2368	рассматривать их	1	1
2369	в самое	1	1
2370	этот как	1	1
2371	входят в	3	1
2372	времени а	1	1
2373	он этой	1	1
2374	и внешней	1	1
2375	его голоса	2	1
2376	и входит	2	1
2377	действительности является	1	1
2378	кто является	1	1
2379	но конечно	3	1
2380	и становится	2	1
2381	степени так	1	1
2382	котором в	1	1
2383	между разными	1	1
2384	предметом изображения	3	1
2385	героев то	1	1
2386	нам важно	3	1
2387	себе самом	9	1
2388	героя не	5	1
2389	тон и	1	1
2390	была именно	1	1
2391	пусть и	1	1
2392	надо понимать	1	1
2393	ум и	1	1
2394	главное же	1	1
2395	от автора	6	1
2396	на протяжении	3	1
2397	хочет быть	1	1
2398	к одному	1	1
2399	отрывать от	1	1
2400	к человеку	3	1
2401	первом случае	1	1
2402	эту метафору	1	1
2403	была слишком	1	1
2404	это принцип	1	1
2405	субъект все	1	1
2406	не видел	1	1
2407	или нескольких	2	1
2408	с отдельными	2	1
2409	какой-то другой	1	1
2410	есть у	2	1
2411	сознание в	3	1
2412	смысле в	1	1
2413	получает в	1	1
2414	свете формулированного	1	1
2415	в подростке	1	1
2416	своими собственными	1	1
2417	речи как	1	1
2418	разными но	1	1
2419	второй план	1	1
2420	в изолированном	1	1
2421	на этих	1	1
2422	довольно ясно	1	1
2423	и художественно	3	1
2424	и этим	2	1
2425	силы над	1	1
2426	которых ни	1	1
2427	не от	2	1
2428	это очень	4	1
2429	зрения которого	1	1
2430	не под	1	1
2431	лежит в	3	1
2432	и человек	2	1
2433	же их	1	1
2434	не была	1	1
2435	говорит он	9	1
2436	не мир	3	1
2437	не их	1	1
2438	о возможности	1	1
2439	такое понимание	1	1
2440	всех его	1	1
2441	в идее	2	1
2442	смысле он	1	1
2443	упорно и	1	1
2444	здесь же	1	1
2445	которые могли	1	1
2446	диалектическое становление	1	1
2447	он обязательно	1	1
2448	себя как	5	1
2449	эту особенность	3	1
2450	в мире	10	1
2451	со свидригайловым	1	1
2452	в пределы	4	1
2453	можно прямо	1	1
2454	позиции в	1	1
2455	не существенно	2	1
2456	своей идее	1	1
2457	от обычного	1	1
2458	зрения и	2	1
2459	это прежде	1	1
2460	тут в	1	1
2461	лишь для	1	1
2462	любви без	1	1
2463	людьми и	1	1
2464	его значение	1	1
2465	тезис что	1	1
2466	говорит сам	2	1
2467	достоевского но	10	1
2468	в противоречии	1	1
2469	и исследователей	1	1
2470	для правильного	1	1
2471	всех своих	1	1
2472	все стороны	2	1
2473	и отсюда	1	1
2474	слово об	1	1
2475	абсолютного духа	1	1
2476	она или	1	1
2477	выражение в	6	1
2478	в уста	3	1
2479	сознания а	1	1
2480	другу и	1	1
2481	отрицательную сторону	1	1
2482	него мы	1	1
2483	земле и	1	1
2484	впоследствии будет	1	1
2485	мы думаем	1	1
2486	науке а	1	1
2487	сознания то	1	1
2488	в идеале	1	1
2489	другой тип	1	1
2490	личности и	1	1
2491	все то	5	1
2492	бытием и	1	1
