N	2gram	Vinokur_Ku	Problema
1318	это действительно	2	2
1319	толковать как	1	2
1320	целом и	2	2
1321	язык не	2	2
1322	что есть	1	2
1323	когда они	1	2
1324	который был	1	2
1325	не думать	1	2
1326	не случайно	7	2
1327	вообще нет	1	2
1328	сам этот	1	2
1329	для самого	3	2
1330	возможна только	1	2
1331	своим предметом	1	2
1332	и возможно	1	2
1333	он уже	1	2
1334	является ее	2	2
1335	должны быть	4	2
1336	слов в	5	2
1337	большую роль	2	2
1338	по адресу	1	2
1339	что большинство	1	2
1340	его во	1	2
1341	содержанию своему	1	2
1342	том и	3	2
1343	равно не	1	2
1344	о природе	1	2
1345	языкознания и	1	2
1346	и элементарного	1	2
1347	смысл термина	1	2
1348	имел бы	1	2
1349	содержание и	5	2
1350	по отношению	9	2
1351	еще с	1	2
1352	обращается к	1	2
1353	к которым	1	2
1354	мы имели	1	2
1355	быть проще	1	2
1356	которого не	2	2
1357	идти дальше	1	2
1358	везде и	1	2
1359	братьях карамазовых	1	2
1360	но их	1	2
1361	сам он	1	2
1362	виду не	2	2
1363	для всякой	2	2
1364	в роли	1	2
1365	только такие	1	2
1366	на основе	2	2
1367	только мы	1	2
1368	если для	1	2
1369	время еще	1	2
1370	в значении	2	2
1371	в бесах	1	2
1372	которые можно	3	2
1373	языковедов и	1	2
1374	вслед за	1	2
1375	нечего делать	1	2
1376	например на	1	2
1377	не представляет	1	2
1378	на которые	1	2
1379	мне не	2	2
1380	широком смысле	5	2
1381	и там	2	2
1382	ее только	1	2
1383	в данной	1	2
1384	она может	1	2
1385	речи в	7	2
1386	имеет своим	1	2
1387	конца и	1	2
1388	и раньше	1	2
1389	чтобы все	1	2
1390	не имел	1	2
1391	так называемое	1	2
1392	хорошо что	1	2
1393	не из	1	2
1394	у вас	1	2
1395	известной мере	1	2
1396	своего рода	4	2
1397	в свое	4	2
1398	стоит на	1	2
1399	что ему	1	2
1400	зависит от	1	2
1401	например сказать	1	2
1402	нам не	5	2
1403	два дня	1	2
1404	вовсе нет	1	2
1405	и смысл	1	2
1406	это всегда	1	2
1407	говорят в	1	2
1408	слова которые	1	2
1409	за этим	2	2
1410	в стороне	2	2
1411	на фоне	3	2
1412	возникает необходимость	1	2
1413	и со	1	2
1414	со своей	1	2
1415	говорит об	1	2
1416	и таким	1	2
1417	а так	1	2
1418	как результат	1	2
1419	которые были	1	2
1420	на них	1	2
1421	когда есть	1	2
1422	будет очень	1	2
1423	и эти	3	2
1424	значение так	1	2
1425	xx века	1	2
1426	в предисловии	1	2
1427	такие же	2	2
1428	с основной	2	2
1429	случае если	3	2
1430	настолько глубоко	1	2
1431	во избежание	2	2
1432	здесь можно	2	2
1433	доказать что	3	2
1434	примеры из	1	2
1435	не с	4	2
1436	же что	1	2
1437	лишь как	3	2
1438	и всякая	1	2
1439	рассматривать как	1	2
1440	а самый	1	2
1441	во многом	2	2
1442	все больше	1	2
1443	может показаться	1	2
1444	значении слова	1	2
1445	такой же	1	2
1446	присутствуют в	1	2
1447	доказывает что	2	2
1448	становится в	1	2
1449	за счет	2	2
1450	этого стихотворения	1	2
1451	мы наблюдаем	2	2
1452	можно и	1	2
1453	самое понятие	1	2
1454	случае мы	1	2
1455	момента в	1	2
1456	которые хотя	1	2
1457	может нас	1	2
1458	приходит к	1	2
1459	возможен только	1	2
1460	в борьбе	1	2
1461	бы обратить	1	2
1462	вопрос этот	3	2
1463	самого понятия	1	2
1464	уже об	1	2
1465	само собою	1	2
1466	не сказано	1	2
1467	и должен	1	2
1468	необходимо для	1	2
1469	всегда в	2	2
1470	роль в	6	2
1471	но у	1	2
1472	относящихся сюда	1	2
1473	поэтому необходимо	2	2
1474	поставить вопрос	2	2
1475	и положительно	1	2
1476	ли не	4	2
1477	относиться к	1	2
1478	на все	3	2
1479	известно что	1	2
1480	и сейчас	3	2
1481	этого вопроса	3	2
1482	не относится	1	2
1483	и научная	1	2
1484	из других	1	2
1485	нужно понимать	1	2
1486	рассматриваться как	1	2
1487	революции здесь	1	2
1488	не должен	1	2
1489	ее элементы	1	2
1490	точно и	1	2
1491	что люди	1	2
1492	самый факт	2	2
1493	ни одного	2	2
1494	здесь прежде	1	2
1495	что ее	1	2
1496	даже с	1	2
1497	является как	1	2
1498	и остается	1	2
1499	бы совершенно	1	2
1500	о тех	1	2
1501	почему например	1	2
1502	тезис о	1	2
1503	бесчисленное количество	1	2
1504	за него	1	2
1505	есть это	1	2
1506	или очень	1	2
1507	особого труда	1	2
1508	революции и	2	2
1509	от себя	3	2
1510	бы так	1	2
1511	и свободу	1	2
1512	основное и	1	2
1513	же сколько	1	2
1514	значит в	1	2
1515	несколько слов	3	2
1516	на почве	2	2
1517	то оно	2	2
1518	на язык	4	2
1519	в братьях	1	2
1520	в состоянии	2	2
1521	мало и	1	2
1522	не теряет	1	2
1523	дошло до	1	2
1524	смысле то	1	2
1525	узком смысле	2	2
1526	и самым	1	2
1527	значение которое	1	2
1528	том случае	3	2
1529	значит не	1	2
1530	этого никак	1	2
1531	по образцу	1	2
1532	два раза	1	2
1533	в некоторой	2	2
1534	наше внимание	1	2
1535	что за	3	2
1536	одной категории	1	2
1537	как вполне	1	2
1538	также в	1	2
1539	человек в	1	2
1540	как например	3	2
1541	звука и	1	2
1542	здесь налицо	1	2
1543	слов или	1	2
1544	не дает	1	2
1545	слова мы	1	2
1546	ту же	6	2
1547	или же	3	2
1548	без особого	1	2
1549	не приходится	2	2
1550	все те	3	2
1551	в семье	1	2
1552	с большой	2	2
1553	т п	39	2
1554	нашего анализа	2	2
1555	я вам	1	2
1556	сам в	1	2
1557	деле это	1	2
1558	образом на	1	2
1559	которыми пользуется	2	2
1560	ни за	1	2
1561	если уж	1	2
1562	имеет дело	1	2
1563	а м	1	2
1564	себя но	1	2
1565	ознакомиться с	3	2
1566	к такому	2	2
1567	можно проследить	1	2
1568	представляет себе	1	2
1569	мы встречаем	1	2
1570	они и	1	2
1571	как с	2	2
1572	предметы и	1	2
1573	а по	1	2
1574	с и	1	2
1575	и никто	1	2
1576	но также	6	2
1577	утверждает что	1	2
1578	здесь с	1	2
1579	он несет	1	2
1580	здесь были	1	2
1581	вообще с	1	2
1582	отличаются от	1	2
1583	образом если	2	2
1584	в исконной	1	2
1585	например и	1	2
1586	живой речи	1	2
1587	к нам	1	2
1588	принцип этот	1	2
1589	может стать	1	2
1590	но уж	1	2
1591	слишком мало	1	2
1592	общем смысле	1	2
1593	в которые	2	2
1594	и творчество	1	2
1595	ведь даже	1	2
1596	наконец и	1	2
1597	признать что	1	2
1598	вообще а	2	2
1599	понимании этого	1	2
1600	мало чем	1	2
1601	совпадает с	1	2
1602	возможно также	1	2
1603	скажем несколько	1	2
1604	не должно	2	2
1605	и два	1	2
1606	здесь о	1	2
1607	нельзя понимать	1	2
1608	значение именно	1	2
1609	более и	1	2
1610	в новых	1	2
1611	быть это	1	2
1612	действия и	2	2
1613	и идей	1	2
1614	образом не	1	2
1615	на более	3	2
1616	и под	3	2
1617	одна от	1	2
1618	только одна	1	2
1619	среди этих	1	2
1620	что я	4	2
1621	эта и	1	2
1622	нам и	1	2
1623	то она	2	2
1624	в литературном	1	2
1625	русском языке	14	2
1626	не будучи	1	2
1627	пришлось бы	2	2
1628	в прямом	2	2
1629	на необходимость	1	2
1630	однако как	1	2
1631	и вот	4	2
1632	обе эти	4	2
1633	говорят только	1	2
1634	тому чтобы	2	2
1635	как у	2	2
1636	политической и	1	2
1637	представлять себе	1	2
1638	слово в	2	2
1639	по словам	1	2
1640	а на	3	2
1641	этого не	5	2
1642	наших дней	1	2
1643	раз навсегда	1	2
1644	и один	1	2
1645	где нет	2	2
1646	в обычном	3	2
1647	что представление	1	2
1648	чтобы быть	2	2
1649	лишь с	3	2
1650	звук есть	1	2
1651	последнее время	3	2
1652	может рассматриваться	1	2
1653	в уже	1	2
1654	достаточно для	1	2
1655	и необходима	1	2
1656	это у	1	2
1657	под ред	1	2
1658	здесь это	1	2
1659	то конечно	1	2
1660	нужно было	3	2
1661	бы например	2	2
1662	здесь очевидно	1	2
1663	говоря о	1	2
1664	даже при	1	2
1665	вы не	1	2
1666	именно здесь	1	2
1667	россии и	1	2
1668	и исторически	1	2
1669	были и	1	2
1670	отношению к	9	2
1671	слова в	7	2
1672	в узком	3	2
1673	языка с	1	2
1674	свидетельствуют о	2	2
1675	все более	2	2
1676	ради которого	1	2
1677	до полной	1	2
1678	речь здесь	1	1
1679	он пользуется	1	1
1680	они имеют	1	1
1681	и ценное	1	1
1682	знают что	2	1
1683	силу которого	1	1
1684	есть вещь	1	1
1685	будет достаточно	1	1
1686	этой проблеме	1	1
1687	логического порядка	1	1
1688	имеют уже	2	1
1689	на начало	1	1
1690	будто на	1	1
1691	можно встретить	2	1
1692	слова эти	4	1
1693	которых идет	1	1
1694	отношениях к	1	1
1695	вопросу о	4	1
1696	связанных между	1	1
1697	них есть	1	1
1698	на второй	1	1
1699	одно общее	1	1
1700	следует что	6	1
1701	развития языка	1	1
1702	решения вопроса	1	1
1703	воспоминания о	1	1
1704	писавшие о	1	1
1705	она стала	2	1
1706	они конечно	1	1
1707	все новое	1	1
1708	типа с	1	1
1709	сам автор	1	1
1710	далее что	1	1
1711	вообще однако	1	1
1712	такового в	1	1
1713	нужно однако	2	1
1714	между ними	2	1
1715	литературной речи	1	1
1716	просто забывает	1	1
1717	думать о	1	1
1718	языка этот	1	1
1719	значение это	1	1
1720	имеет смысл	1	1
1721	и чужой	1	1
1722	если еще	1	1
1723	поскольку здесь	1	1
1724	и пример	1	1
1725	некоторые другие	1	1
1726	по природе	1	1
1727	и опять	1	1
1728	каким образом	1	1
1729	не хотят	1	1
1730	ему присущи	1	1
1731	это те	1	1
1732	одно то	1	1
1733	в речи	5	1
1734	сомнений и	1	1
1735	что подобная	1	1
1736	чтобы можно	1	1
1737	нам нужно	1	1
1738	живом языке	1	1
1739	самого и	1	1
1740	только через	1	1
1741	помимо всего	1	1
1742	место и	1	1
1743	здесь дело	2	1
1744	покончить с	1	1
1745	в какое	1	1
1746	нужно чтобы	1	1
1747	случайно и	1	1
1748	этом можно	1	1
1749	они ни	1	1
1750	марта г	1	1
1751	по своим	2	1
1752	на известной	2	1
1753	языка то	3	1
1754	не прав	1	1
1755	также было	1	1
1756	что особенно	1	1
1757	на философию	1	1
1758	придают большое	2	1
1759	понятно что	1	1
1760	и дело	2	1
1761	книге о	1	1
1762	следовало бы	2	1
1763	не хуже	1	1
1764	бы отрицать	1	1
1765	но нам	1	1
1766	убеждаемся что	1	1
1767	многие теоретики	1	1
1768	трудно было	2	1
1769	эти проблемы	1	1
1770	обозначением и	1	1
1771	только эта	1	1
1772	обратный процесс	1	1
1773	у самого	1	1
1774	значение языка	1	1
1775	к своей	1	1
1776	слов но	1	1
1777	всегда так	1	1
1778	однако нет	1	1
1779	в данных	2	1
1780	у автора	1	1
1781	но может	1	1
1782	напрасно так	1	1
1783	с проблемой	2	1
1784	втором случае	2	1
1785	язык есть	7	1
1786	было то	1	1
1787	несколько примеров	1	1
1788	к мысли	1	1
1789	искусства это	1	1
1790	значение ее	1	1
1791	на практике	3	1
1792	любовь к	2	1
1793	отметить что	1	1
1794	их значение	1	1
1795	где и	1	1
1796	целей и	1	1
1797	за рамки	3	1
1798	о нашей	1	1
1799	есть основное	1	1
1800	смысл имеют	1	1
1801	устанавливать это	1	1
1802	слов о	2	1
1803	отношения и	2	1
1804	быть предметом	1	1
1805	она несомненно	1	1
1806	языка не	5	1
1807	тенденцию к	1	1
1808	известным образом	1	1
1809	которого они	1	1
1810	переход от	4	1
1811	поэтому все	1	1
1812	весьма и	1	1
1813	именно таковы	1	1
1814	своем языке	1	1
1815	даже самые	1	1
1816	нам право	1	1
1817	сущности и	1	1
1818	знать в	1	1
1819	как от	1	1
1820	следовательно это	1	1
1821	это что	1	1
1822	большая роль	1	1
1823	какое содержание	1	1
1824	и устойчивое	1	1
1825	имели бы	1	1
1826	слово как	1	1
1827	к ее	1	1
1828	приведем то	1	1
1829	но было	1	1
1830	русской классической	1	1
1831	или иным	1	1
1832	теперь ясно	1	1
1833	в некоторых	1	1
1834	всего в	2	1
1835	которую можно	2	1
1836	она имеет	1	1
1837	жизнь которой	1	1
1838	и оба	1	1
1839	сущность его	1	1
1840	есть ничто	1	1
1841	ни другое	1	1
1842	он уж	1	1
1843	с более	1	1
1844	с употреблением	2	1
1845	уже без	1	1
1846	похожи на	1	1
1847	представляющих собою	1	1
1848	где это	1	1
1849	к себе	4	1
1850	нам удалось	1	1
1851	мы знаем	3	1
1852	это я	1	1
1853	но слово	2	1
1854	в ресторане	1	1
1855	с тех	1	1
1856	ее можно	1	1
1857	для немецкого	1	1
1858	на поверхность	1	1
1859	я взял	1	1
1860	поскольку речь	1	1
1861	самих этих	1	1
1862	ведь каждый	1	1
1863	а вторая	1	1
1864	и существенное	1	1
1865	именно те	1	1
1866	при чем	1	1
1867	так по	1	1
1868	вместо него	1	1
1869	и индивидуальное	1	1
1870	совмещается с	1	1
1871	как можно	2	1
1872	г а	1	1
1873	и всякой	1	1
1874	обозначения для	1	1
1875	словом в	1	1
1876	вкуса и	3	1
1877	пушкина где	1	1
1878	же значение	1	1
1879	ее от	1	1
1880	своих врагов	1	1
1881	это один	1	1
1882	есть явление	1	1
1883	всего ее	1	1
1884	отделаться от	1	1
1885	июня г	1	1
1886	по аналогии	1	1
1887	к простому	1	1
1888	отдельных фраз	1	1
1889	стали бы	1	1
1890	xviii века	1	1
1891	предмет как	1	1
1892	другое не	1	1
1893	необходимости и	1	1
1894	этом последнем	1	1
1895	характер и	2	1
1896	на глаза	1	1
1897	одно только	1	1
1898	которое и	1	1
1899	а понятие	1	1
1900	для человеческого	1	1
1901	рядом с	7	1
1902	смысловой и	1	1
1903	так сказать	5	1
1904	революции у	1	1
1905	это путь	1	1
1906	свое содержание	1	1
1907	себе по	1	1
1908	в двух	1	1
1909	к вопросу	4	1
1910	в сторону	2	1
1911	из одного	3	1
1912	за другой	1	1
1913	по имени	1	1
1914	и законченных	1	1
1915	чтобы мы	2	1
1916	данного периода	1	1
1917	слово есть	1	1
1918	в устах	3	1
1919	под этой	1	1
1920	как факт	1	1
1921	в наше	3	1
1922	и философы	1	1
1923	принадлежит в	2	1
1924	как единство	1	1
1925	м и	1	1
1926	реальных вещей	1	1
1927	сюда же	3	1
1928	отличен от	1	1
1929	с какой	1	1
1930	осуществление и	1	1
1931	речи и	8	1
1932	в ответ	1	1
1933	он стал	1	1
1934	поэтому на	1	1
1935	языке как	5	1
1936	отношении они	1	1
1937	в периоды	1	1
1938	значение или	2	1
1939	соединении с	1	1
1940	не могла	1	1
1941	что некоторые	1	1
1942	человек который	1	1
1943	также не	1	1
1944	период революции	1	1
1945	и другая	1	1
1946	уж вовсе	1	1
1947	его так	2	1
1948	могла бы	2	1
1949	уже несколько	1	1
1950	того кто	1	1
1951	языке являются	1	1
1952	ни то	1	1
1953	и революции	1	1
1954	возможно что	1	1
1955	словарь и	1	1
1956	оно имеет	1	1
1957	видовые различия	1	1
1958	действительно могут	1	1
1959	но прежде	1	1
1960	откуда следует	1	1
1961	процессы в	1	1
1962	и гораздо	1	1
1963	и построение	1	1
1964	сомневаться что	1	1
1965	здесь я	1	1
1966	повседневной жизни	1	1
1967	слух и	1	1
1968	дальше по	1	1
1969	на место	1	1
1970	художественной литературе	1	1
1971	слой мы	1	1
1972	образом хотя	1	1
1973	события в	1	1
1974	об ином	1	1
1975	еще одно	3	1
1976	он действительно	1	1
1977	язык для	2	1
1978	как общее	1	1
1979	в особенности	6	1
1980	таких словах	3	1
1981	против этого	1	1
1982	с полной	1	1
1983	причин к	1	1
1984	в анализе	1	1
1985	так ли	2	1
1986	значения они	1	1
1987	он лишен	1	1
1988	то нам	2	1
1989	часто оказываются	1	1
1990	и против	2	1
1991	а теперь	1	1
1992	чтобы исследовать	1	1
1993	только количественно	1	1
1994	мы приходим	2	1
1995	также что	2	1
1996	который уже	2	1
1997	на анализе	1	1
1998	меня здесь	1	1
1999	литературы как	1	1
2000	на те	3	1
2001	пушкин и	2	1
2002	общее замечание	1	1
2003	значению и	1	1
2004	бы привести	3	1
2005	ответ на	2	1
2006	термин или	1	1
2007	однако решает	1	1
2008	области не	1	1
2009	фактов но	1	1
2010	оттого что	1	1
2011	автор в	1	1
2012	имеет отношение	1	1
2013	находит и	1	1
2014	в плоскости	2	1
2015	творчества и	1	1
2016	и неизбежной	1	1
2017	с этого	1	1
2018	с некоторыми	1	1
2019	но были	1	1
2020	и одновременно	1	1
2021	чем можно	1	1
2022	строгом смысле	1	1
2023	с таким	1	1
2024	слово со	1	1
2025	не художественной	1	1
2026	сущность этой	1	1
2027	мало для	1	1
2028	языков и	1	1
2029	предполагать что	1	1
2030	но никогда	1	1
2031	который на	1	1
2032	те же	1	1
2033	понятие а	1	1
2034	практически это	1	1
2035	названий и	1	1
2036	они доказывают	1	1
2037	себе совершенно	1	1
2038	все элементы	1	1
2039	недостаточно для	2	1
2040	я хочу	1	1
2041	языка есть	2	1
2042	это само	1	1
2043	поэзии и	1	1
2044	принадлежит весьма	1	1
2045	говорить и	2	1
2046	на их	1	1
2047	имеет здесь	1	1
2048	пр но	2	1
2049	в эволюции	1	1
2050	что вообще	1	1
2051	современной советской	1	1
2052	есть какая-то	1	1
2053	но мало	1	1
2054	его и	1	1
2055	в поэзии	1	1
2056	или романов	1	1
2057	был только	1	1
2058	на новые	1	1
2059	готов даже	1	1
2060	погоне за	1	1
2061	вспомним что	1	1
2062	что наши	1	1
2063	искусства для	1	1
2064	себе уже	1	1
2065	сознание что	1	1
2066	роли и	1	1
2067	в науку	1	1
2068	свидетельствуют хотя	1	1
2069	быть не	2	1
2070	и наше	1	1
2071	них как	1	1
2072	в понятие	1	1
2073	из его	1	1
2074	в школе	1	1
2075	считать их	1	1
2076	так называемым	2	1
2077	своим языком	2	1
2078	и теперь	1	1
2079	народов и	1	1
2080	в которую	1	1
2081	смысл который	1	1
2082	отношении к	1	1
2083	художественной литературы	1	1
2084	у других	1	1
2085	на примере	3	1
2086	слова с	2	1
2087	бродит по	1	1
2088	п тем	1	1
2089	истории и	1	1
2090	учит нас	1	1
2091	качестве основной	1	1
2092	так легко	1	1
2093	работу по	1	1
2094	невозможна в	1	1
2095	еще один	3	1
2096	его значением	1	1
2097	связанных с	2	1
2098	но без	1	1
2099	состоит в	4	1
2100	предмет но	1	1
2101	которому мы	1	1
2102	о таких	2	1
2103	конструкций в	1	1
2104	претендовать на	1	1
2105	касается истории	1	1
2106	возможность и	2	1
2107	протестовать против	2	1
2108	как некое	1	1
2109	почти целиком	2	1
2110	в погоне	1	1
2111	фактом в	1	1
2112	развития науки	1	1
2113	не всякую	1	1
2114	речи на	2	1
2115	бы сказать	3	1
2116	языкознания в	1	1
2117	к языковой	2	1
2118	этих примерах	1	1
2119	можно мыслить	2	1
2120	воспитания и	1	1
2121	культурной жизни	1	1
2122	речи с	2	1
2123	именно этот	3	1
2124	в систему	1	1
2125	природа лингвистического	1	1
2126	другое является	1	1
2127	на использовании	1	1
2128	с каким	1	1
2129	и том	1	1
2130	которому он	1	1
2131	языком как	1	1
2132	к лицу	1	1
2133	ли эти	1	1
2134	как к	2	1
2135	понимается совокупность	1	1
2136	мысли а	2	1
2137	понятие или	1	1
2138	своей первой	1	1
2139	который пытается	1	1
2140	их для	1	1
2141	уже само	1	1
2142	в последней	1	1
2143	пользования и	1	1
2144	не без	1	1
2145	на статью	1	1
2146	других областей	1	1
2147	условиях было	1	1
2148	и новой	1	1
2149	вот это-то	1	1
2150	же ли	1	1
2151	для данной	3	1
2152	в сфере	3	1
2153	мало того	2	1
2154	нам еще	1	1
2155	которые никак	1	1
2156	на русский	1	1
2157	смысле этого	5	1
2158	есть акт	1	1
2159	интерпретации и	1	1
2160	содержат в	1	1
2161	что действительно	1	1
2162	он конечно	1	1
2163	бы ничего	1	1
2164	своей книге	1	1
2165	внутреннюю форму	1	1
2166	от речи	2	1
2167	содержании и	1	1
2168	как сфера	1	1
2169	и тому	1	1
2170	такое слово	1	1
2171	за тем	1	1
2172	здесь возможны	1	1
2173	на память	1	1
2174	борьбы и	1	1
2175	делают их	1	1
2176	долгое время	1	1
2177	х годах	1	1
2178	усилия в	1	1
2179	стал богатым	1	1
2180	сталкиваемся с	1	1
2181	далеко еще	1	1
2182	для примера	2	1
2183	силу этого	1	1
2184	к нашей	1	1
2185	да здравствует	5	1
2186	что им	1	1
2187	вероятно не	1	1
2188	дать общую	1	1
2189	более широкое	2	1
2190	написанной под	1	1
2191	что законы	2	1
2192	например такие	1	1
2193	вопросе о	1	1
2194	не встречается	1	1
2195	под тем	1	1
2196	впрочем даже	1	1
2197	альфа и	1	1
2198	сказали бы	1	1
2199	частной инициативы	1	1
2200	и живой	1	1
2201	что очень	1	1
2202	связываются с	1	1
2203	не нужна	1	1
2204	поэт уже	1	1
2205	показывает что	1	1
2206	нечто совершенно	1	1
2207	здесь однако	1	1
2208	которых к	1	1
2209	в акте	1	1
2210	понимается в	1	1
2211	следующие строки	1	1
2212	но язык	2	1
2213	свою жизнь	1	1
2214	увы они	1	1
2215	отдельные члены	1	1
2216	он за	1	1
2217	возможно даже	1	1
2218	других писателей	1	1
2219	прочие стороны	1	1
2220	этот факт	1	1
2221	но дело	2	1
2222	не следует	6	1
2223	против того	1	1
2224	нет не	1	1
2225	не нравится	1	1
2226	это единственная	1	1
2227	которые всегда	1	1
2228	поскольку оно	2	1
2229	в рамках	5	1
2230	что можно	4	1
2231	терминологии в	1	1
2232	случае говорить	1	1
2233	и революция	2	1
2234	явление в	1	1
2235	их разрешения	1	1
2236	типа но	1	1
2237	еще их	1	1
2238	что указанные	1	1
2239	возникает та	1	1
2240	в лондоне	1	1
2241	в имени	1	1
2242	есть таким	1	1
2243	элемент речи	1	1
2244	действительно не	1	1
2245	под пером	1	1
2246	понять что	1	1
2247	мере об	1	1
2248	считает необходимым	1	1
2249	что о	1	1
2250	в германии	1	1
2251	для своих	1	1
2252	ступени культурного	1	1
2253	по законам	1	1
2254	себе всю	1	1
2255	указывали как	1	1
2256	но слишком	1	1
2257	является ли	2	1
2258	как впрочем	2	1
2259	для уничтожения	1	1
2260	противоречии с	2	1
2261	главным образом	3	1
2262	вопросом о	1	1
2263	языке есть	2	1
2264	е с	1	1
2265	упомянуть еще	1	1
2266	видели в	1	1
2267	и учение	1	1
2268	культурного развития	3	1
2269	и индивидуального	1	1
2270	или и	1	1
2271	случае в	1	1
2272	на редкость	1	1
2273	как форма	1	1
2274	уж не	2	1
2275	чтобы дать	2	1
2276	того еще	1	1
2277	известно и	1	1
2278	язык а	1	1
2279	перед собою	1	1
2280	перед вами	2	1
2281	языка что	3	1
2282	через несколько	1	1
2283	его определения	1	1
2284	в структуру	1	1
2285	каждого отдельного	1	1
2286	это лишь	1	1
2287	более абстрактным	1	1
2288	а вот	1	1
2289	очень простой	1	1
2290	что ныне	1	1
2291	или нет	1	1
2292	без применения	2	1
2293	отношение а	1	1
2294	данный тип	1	1
2295	в принципе	1	1
2296	быть заменено	2	1
2297	всем и	1	1
2298	смотрела на	1	1
2299	далее в	1	1
2300	в день	2	1
2301	быть может	1	1
2302	не стоило	1	1
2303	за которым	1	1
2304	по мере	3	1
2305	отношений в	3	1
2306	на наше	1	1
2307	среди других	1	1
2308	свое и	1	1
2309	такое словосочетание	1	1
2310	элементы в	1	1
2311	о революции	6	1
2312	чтобы эти	1	1
2313	значения в	2	1
2314	пользуясь своим	1	1
2315	содержание этой	1	1
2316	осознания а	1	1
2317	впрочем что	1	1
2318	эту точку	1	1
2319	к более	1	1
2320	ведет к	1	1
2321	общих и	1	1
2322	давно уже	2	1
2323	хождение в	1	1
2324	понимания слова	1	1
2325	оставляет нас	1	1
2326	совершенно одинаково	1	1
2327	этот закон	1	1
2328	встречаем например	1	1
2329	и слово	1	1
2330	произвели в	1	1
2331	которые ему	1	1
2332	понимания языка	1	1
2333	языковое сознание	1	1
2334	языка мы	1	1
2335	этого закона	1	1
2336	большей части	2	1
2337	одно время	2	1
2338	сказать как	1	1
2339	живого языка	2	1
2340	представляется возможным	1	1
2341	звук который	1	1
2342	ней на	1	1
2343	первым и	1	1
2344	в основном	1	1
2345	звука в	1	1
2346	точностью и	1	1
2347	и длинный	1	1
2348	и кое-что	1	1
2349	отсюда и	1	1
2350	слов на	2	1
2351	ii и	1	1
2352	были давно	1	1
2353	вообще являются	1	1
2354	как функции	1	1
2355	случае язык	1	1
2356	а когда	1	1
2357	об отношении	1	1
2358	представлением о	1	1
2359	правда и	1	1
2360	в различных	1	1
2361	связь между	1	1
2362	обращаясь к	1	1
2363	от контекста	1	1
2364	в соединении	1	1
2365	есть такие	1	1
2366	история науки	1	1
2367	что речь	1	1
2368	на своего	2	1
2369	что еще	1	1
2370	перед ним	1	1
2371	всякому известно	1	1
2372	языке вообще	2	1
2373	только помнить	1	1
2374	отношений и	1	1
2375	этих последних	1	1
2376	так совершенно	1	1
2377	мечтать о	1	1
2378	ничего нельзя	1	1
2379	наиболее яркие	1	1
2380	интересно здесь	1	1
2381	следующим образом	1	1
2382	известной ступени	1	1
2383	знак языка	1	1
2384	можно привести	1	1
2385	содержание его	1	1
2386	протестует против	1	1
2387	философию и	1	1
2388	на понимании	1	1
2389	дать возможность	1	1
2390	романтизма и	1	1
2391	работе и	1	1
2392	и н	1	1
2393	сомневаться не	1	1
2394	действительности по	1	1
2395	думаем о	1	1
2396	смысле но	1	1
2397	но конечно	1	1
2398	к языку	6	1
2399	этих знаков	1	1
2400	новое но	1	1
2401	и становится	3	1
2402	перестаем понимать	1	1
2403	иное значение	1	1
2404	начало и	1	1
2405	же звук	2	1
2406	очень многое	1	1
2407	значит также	1	1
2408	действительно ли	2	1
2409	где как	1	1
2410	стороны к	1	1
2411	и основные	1	1
2412	что язык	7	1
2413	на протяжении	1	1
2414	мы как	1	1
2415	хочет быть	1	1
2416	к одному	2	1
2417	эта настолько	1	1
2418	качестве основного	1	1
2419	vi в	1	1
2420	первом случае	1	1
2421	не видел	1	1
2422	чем но	1	1
2423	с отдельными	1	1
2424	смысле в	1	1
2425	получает в	1	1
2426	среди наших	1	1
2427	в воспитании	1	1
2428	при переводе	1	1
2429	речи как	1	1
2430	называет свой	1	1
2431	на этих	1	1
2432	не соответствует	1	1
2433	бессмысленное и	1	1
2434	науки в	1	1
2435	даже так	2	1
2436	что несмотря	1	1
2437	слово не	1	1
2438	в научном	1	1
2439	значений этого	1	1
2440	словами та	1	1
2441	же смысле	1	1
2442	здесь решительно	1	1
2443	так не	1	1
2444	лежит в	1	1
2445	говорит он	1	1
2446	словах как	2	1
2447	двух враждующих	1	1
2448	о возможности	2	1
2449	такое понимание	1	1
2450	чем собственно	1	1
2451	менее трудно	1	1
2452	д это	2	1
2453	сделать несколько	1	1
2454	с представлением	1	1
2455	давно не	1	1
2456	этого я	1	1
2457	это даже	1	1
2458	связанными с	1	1
2459	которые могли	1	1
2460	когда говорят	1	1
2461	такова что	2	1
2462	из чего	1	1
2463	из той	1	1
2464	все предыдущие	1	1
2465	действительно дает	1	1
2466	можно прямо	1	1
2467	из четырех	1	1
2468	постановка вопроса	2	1
2469	предложения и	1	1
2470	должно было	1	1
2471	и грамматической	1	1
2472	чем здесь	1	1
2473	звучит здесь	1	1
2474	индоевропейских языках	1	1
2475	совершенно по-иному	1	1
2476	мы перестаем	2	1
2477	вывод так	1	1
2478	но никто	1	1
2479	сожалению слишком	1	1
2480	и понимание	1	1
2481	в противоречии	2	1
2482	всех народов	1	1
2483	замечаем что	1	1
2484	как сказано	1	1
2485	последнем случае	1	1
2486	обращать внимание	1	1
2487	указывающий на	1	1
2488	выражение в	4	1
2489	в уста	1	1
2490	который выше	1	1
