N	2gram	Vygotskiy_	slovoVRo
1313	романах достоевского	1	1
1314	которая является	1	1
1315	для своего	2	1
1316	самой этой	1	1
1317	то мы	2	1
1318	эти две	4	1
1319	самое в	2	1
1320	всех других	1	1
1321	его сознание	1	1
1322	в новелле	5	1
1323	на одной	1	1
1324	же не	2	1
1325	ту область	1	1
1326	наше внимание	2	1
1327	находит свое	2	1
1328	в русском	1	1
1329	для его	2	1
1330	что между	2	1
1331	все равно	3	1
1332	мы находим	2	1
1333	можно рассматривать	1	1
1334	именно во	1	1
1335	и смысл	3	1
1336	не принимает	1	1
1337	есть еще	1	1
1338	только он	2	1
1339	в героя	1	1
1340	непосредственно в	1	1
1341	возможность иного	1	1
1342	в конечном	2	1
1343	этих различных	1	1
1344	не суть	1	1
1345	говорят и	1	1
1346	например при	1	1
1347	ко второму	1	1
1348	эстетический объект	3	1
1349	у автора	1	1
1350	правильного понимания	1	1
1351	бы для	2	1
1352	героев как	1	1
1353	и всюду	1	1
1354	что совершенно	1	1
1355	в несколько	1	1
1356	вытекающих из	1	1
1357	не о	1	1
1358	века не	1	1
1359	еще хуже	1	1
1360	линию романа	1	1
1361	смысла целого	1	1
1362	как по	1	1
1363	без остатка	1	1
1364	этого произведения	1	1
1365	начала в	1	1
1366	как таковая	1	1
1367	выведена из	1	1
1368	и говорит	4	1
1369	что его	2	1
1370	не выражает	1	1
1371	что под	1	1
1372	развитие романа	1	1
1373	еще далеко	1	1
1374	ему свое	1	1
1375	есть вне	1	1
1376	которое в	2	1
1377	всегда есть	1	1
1378	с теми	3	1
1379	и яркие	1	1
1380	романа роман	1	1
1381	он говорит	5	1
1382	в эстетический	1	1
1383	на тему	1	1
1384	оборот и	1	1
1385	начала стоит	1	1
1386	кто именно	1	1
1387	это второе	2	1
1388	не бывает	1	1
1389	борьбы и	1	1
1390	как игра	1	1
1391	бы оно	1	1
1392	с той	2	1
1393	время заставляет	1	1
1394	ней не	1	1
1395	или же	1	1
1396	мы теперь	1	1
1397	в изображении	1	1
1398	все происходящие	1	1
1399	к самому	3	1
1400	подобно тому	1	1
1401	нас к	1	1
1402	и прежде	1	1
1403	нам в	1	1
1404	и того	2	1
1405	этой цели	3	1
1406	же два	1	1
1407	исходили из	3	1
1408	одном из	2	1
1409	и психологии	1	1
1410	стремление к	2	1
1411	в ту	2	1
1412	совершенно иное	1	1
1413	на события	1	1
1414	внести в	1	1
1415	второй части	1	1
1416	лежащее в	1	1
1417	на нескольких	1	1
1418	говорить как	1	1
1419	оно конечно	1	1
1420	один и	1	1
1421	иначе чем	1	1
1422	и глубже	1	1
1423	должно было	2	1
1424	его жизни	1	1
1425	его текст	1	1
1426	как не	1	1
1427	роман к	1	1
1428	больше всего	1	1
1429	бы мы	7	1
1430	действии и	1	1
1431	его души	1	1
1432	день в	1	1
1433	такое значение	1	1
1434	себе и	4	1
1435	его значение	2	1
1436	в переживаниях	1	1
1437	которые с	3	1
1438	столкновение и	1	1
1439	и развития	1	1
1440	раз в	4	1
1441	и таким	3	1
1442	этот смысл	1	1
1443	на другом	1	1
1444	под влиянием	3	1
1445	это так	2	1
1446	и отдельные	1	1
1447	связаны с	2	1
1448	мы к	1	1
1449	бы в	7	1
1450	что часто	1	1
1451	для правильного	1	1
1452	за этой	1	1
1453	чтобы увидеть	3	1
1454	автор с	1	1
1455	ответ в	1	1
1456	развития этих	1	1
1457	совершается не	1	1
1458	впечатление от	2	1
1459	этих образов	1	1
1460	но этим	1	1
1461	но его	2	1
1462	нее нет	1	1
1463	и речам	1	1
1464	вообще почти	1	1
1465	ко всему	1	1
1466	конечно это	1	1
1467	в самое	1	1
1468	том случае	1	1
1469	что такое	2	1
1470	их не	2	1
1471	из глубины	1	1
1472	на всем	1	1
1473	оба эти	3	1
1474	действительности но	1	1
1475	жизнь и	2	1
1476	одну и	2	1
1477	только начинается	1	1
1478	тем более	1	1
1479	оно в	2	1
1480	его тем	1	1
1481	такие же	1	1
1482	и вместо	1	1
1483	на задний	1	1
1484	на внутреннее	1	1
1485	те специфические	1	1
1486	почти на	2	1
1487	часто и	1	1
1488	с первым	1	1
1489	иногда же	1	1
1490	мысль и	2	1
1491	дана в	1	1
1492	ко всем	2	1
1493	раз те	1	1
1494	п нет	1	1
1495	для ее	4	1
1496	все остальные	1	1
1497	другими словами	1	1
1498	элемент в	1	1
1499	от комического	1	1
1500	которые исходят	1	1
1501	другом и	1	1
1502	именно потому	4	1
1503	сюжета и	2	1
1504	не дает	2	1
1505	от самого	1	1
1506	в последних	2	1
1507	отрешается от	1	1
1508	для наших	1	1
1509	и образов	1	1
1510	этим он	3	1
1511	совсем не	3	1
1512	тому как	3	1
1513	от содержания	1	1
1514	но всегда	1	1
1515	мы всегда	2	1
1516	новизна и	1	1
1517	что всякий	2	1
1518	мы опять	1	1
1519	как основа	1	1
1520	романы и	1	1
1521	оно становится	2	1
1522	в рассказе	2	1
1523	объединяет в	1	1
1524	взглянуть на	3	1
1525	на самый	1	1
1526	примеры из	1	1
1527	мы должны	10	1
1528	нами уже	1	1
1529	в искусстве	12	1
1530	быть сведены	1	1
1531	материала так	1	1
1532	когда он	10	1
1533	к известной	1	1
1534	здесь на	1	1
1535	не находит	1	1
1536	романа остановимся	1	1
1537	как сила	2	1
1538	две точки	1	1
1539	если же	3	1
1540	должны быть	1	1
1541	другим и	1	1
1542	выражением с	1	1
1543	но даже	1	1
1544	прозе и	1	1
1545	и является	2	1
1546	процессе творчества	1	1
1547	совершенно невозможно	2	1
1548	в применении	1	1
1549	который тоже	1	1
1550	и тот	2	1
1551	определенным образом	1	1
1552	и делают	1	1
1553	уже указывали	1	1
1554	этого факта	1	1
1555	которые оно	2	1
1556	как всякая	1	1
1557	быть как	1	1
1558	совершенно новый	2	1
1559	еще в	2	1
1560	в нас	15	1
1561	это то	1	1
1562	даже не	1	1
1563	тем самым	1	1
1564	дают выражение	1	1
1565	и времени	2	1
1566	поэтому для	1	1
1567	из общего	1	1
1568	у нее	1	1
1569	на смерть	1	1
1570	очень мало	1	1
1571	наших целей	1	1
1572	в которое	2	1
1573	такое смешение	1	1
1574	то ни	1	1
1575	и веселый	1	1
1576	и всех	1	1
1577	карамазова и	1	1
1578	произведение не	1	1
1579	лицо и	2	1
1580	какой мере	1	1
1581	он считал	1	1
1582	тех элементов	1	1
1583	гете и	1	1
1584	материал как	1	1
1585	могла бы	4	1
1586	смысл во	1	1
1587	на это	3	1
1588	как из	3	1
1589	и средством	1	1
1590	характер героя	1	1
1591	дает ей	1	1
1592	за нею	1	1
1593	ответы на	1	1
1594	природа остается	1	1
1595	в отдельности	1	1
1596	в художественный	1	1
1597	вступают в	1	1
1598	нельзя не	1	1
1599	героем и	1	1
1600	заставляет нас	6	1
1601	него и	1	1
1602	содержанием и	1	1
1603	или так	1	1
1604	примеров из	1	1
1605	и никогда	1	1
1606	время на	2	1
1607	не завершается	1	1
1608	литературное произведение	1	1
1609	заложены в	2	1
1610	как свои	1	1
1611	и истолковывать	1	1
1612	но есть	1	1
1613	онегина и	3	1
1614	над его	1	1
1615	в театре	1	1
1616	и себе	1	1
1617	и нельзя	1	1
1618	существует в	1	1
1619	бы он	1	1
1620	говорит вот	1	1
1621	отрывается от	1	1
1622	что может	2	1
1623	того существует	1	1
1624	это ощущение	1	1
1625	с чем	3	1
1626	мы начинаем	1	1
1627	между романом	1	1
1628	в первой	1	1
1629	остается все	1	1
1630	к внешнему	2	1
1631	далека от	1	1
1632	чтобы оно	1	1
1633	в предмет	1	1
1634	представлена в	1	1
1635	к полноте	1	1
1636	нет с	1	1
1637	происходит в	1	1
1638	как таковое	1	1
1639	романа где	1	1
1640	мы смотрим	1	1
1641	иной раз	1	1
1642	же мы	3	1
1643	говорит на	1	1
1644	легко он	1	1
1645	мы слышим	1	1
1646	мысли на	1	1
1647	стороне это	1	1
1648	на место	1	1
1649	их на	1	1
1650	на который	1	1
1651	все более	1	1
1652	все другие	3	1
1653	в эти	1	1
1654	себе еще	1	1
1655	она построена	2	1
1656	эти два	3	1
1657	толстого в	2	1
1658	типические и	1	1
1659	которым он	1	1
1660	здесь же	2	1
1661	условность и	1	1
1662	романа так	1	1
1663	природа его	1	1
1664	самую сущность	1	1
1665	именно это	5	1
1666	которой мы	1	1
1667	особенно легко	2	1
1668	и совершенно	8	1
1669	каждого из	1	1
1670	в лице	1	1
1671	само по	3	1
1672	его современников	1	1
1673	в низших	1	1
1674	дело здесь	2	1
1675	за счет	1	1
1676	последователен он	1	1
1677	с реальным	1	1
1678	не лежат	1	1
1679	нас это	1	1
1680	где мы	3	1
1681	на эту	1	1
1682	говорит не	1	1
1683	искусства в	7	1
1684	в каком	7	1
1685	нечто совсем	1	1
1686	он действительно	1	1
1687	следовательно не	1	1
1688	что поэт	3	1
1689	но автор	2	1
