N	2gram	Vygotskiy_	slovoVRo
1309	нам в	3	1
1310	рассказу и	3	1
1311	и того	1	1
1312	есть именно	2	1
1313	поэтому его	1	1
1314	говорят о	1	1
1315	же два	1	1
1316	между прочим	1	1
1317	в мире	3	1
1318	линии где	1	1
1319	совершенно иное	1	1
1320	противном случае	1	1
1321	рассказ не	2	1
1322	так поступает	1	1
1323	к концу	4	1
1324	как ее	1	1
1325	лица которые	1	1
1326	лежащее в	1	1
1327	оно конечно	2	1
1328	один и	1	1
1329	как не	3	1
1330	бы мы	1	1
1331	этом как	1	1
1332	себе и	1	1
1333	был не	2	1
1334	степени что	1	1
1335	себе место	1	1
1336	свет на	1	1
1337	в переживаниях	1	1
1338	которые с	2	1
1339	раз в	7	1
1340	и таким	1	1
1341	перейти к	3	1
1342	они строятся	1	1
1343	это так	1	1
1344	вводит в	2	1
1345	бы в	3	1
1346	что часто	1	1
1347	за этой	1	1
1348	чтобы увидеть	5	1
1349	таков именно	1	1
1350	это остается	1	1
1351	впечатление от	3	1
1352	этих образов	1	1
1353	всех видов	1	1
1354	сказать и	1	1
1355	пользоваться всеми	1	1
1356	ни при	1	1
1357	ко всему	1	1
1358	поэтическое произведение	1	1
1359	том случае	4	1
1360	она или	1	1
1361	становится здесь	1	1
1362	что такое	2	1
1363	которого и	1	1
1364	языке с	1	1
1365	оба эти	4	1
1366	действительности но	1	1
1367	жизнь и	2	1
1368	простоты и	1	1
1369	тем более	2	1
1370	разоблачить его	1	1
1371	почти с	1	1
1372	этот новый	2	1
1373	такие же	1	1
1374	и вместо	3	1
1375	часто и	1	1
1376	случае и	1	1
1377	для выражения	1	1
1378	достаточно назвать	1	1
1379	мысль и	1	1
1380	дана в	1	1
1381	случае если	4	1
1382	в отдельных	1	1
1383	в наше	2	1
1384	для ее	1	1
1385	все остальные	1	1
1386	другими словами	1	1
1387	другом и	2	1
1388	сюжета и	2	1
1389	от самого	1	1
1390	и сказал	1	1
1391	на последующее	1	1
1392	этим он	1	1
1393	совсем не	3	1
1394	тому как	1	1
1395	что всякий	2	1
1396	и параллельно	1	1
1397	больших и	1	1
1398	мы опять	1	1
1399	степени не	2	1
1400	довольно часто	1	1
1401	области поэзии	2	1
1402	и благодаря	1	1
1403	оно становится	1	1
1404	в рассказе	9	1
1405	объединяет в	2	1
1406	на самый	1	1
1407	мы должны	3	1
1408	в искусстве	2	1
1409	на свой	1	1
1410	лежащую в	1	1
1411	когда он	8	1
1412	здесь на	1	1
1413	характерно для	1	1
1414	в известных	2	1
1415	если же	3	1
1416	от которых	2	1
1417	за ними	1	1
1418	его смысла	1	1
1419	есть и	1	1
1420	прозе и	1	1
1421	и является	1	1
1422	к литературному	1	1
1423	совершенно невозможно	1	1
1424	в применении	1	1
1425	и тот	1	1
1426	определенным образом	1	1
1427	уже указывали	1	1
1428	что образ	2	1
1429	который создан	1	1
1430	этого факта	1	1
1431	когда оно	1	1
1432	не определяют	1	1
1433	совершенно новый	2	1
1434	который мы	4	1
1435	в нас	7	1
1436	это то	4	1
1437	как автор	2	1
1438	располагает все	1	1
1439	даже не	1	1
1440	и меняет	1	1
1441	в действительном	1	1
1442	тем самым	4	1
1443	этого образа	1	1
1444	воспроизводит то	1	1
1445	говорили что	1	1
1446	из общего	1	1
1447	у нее	2	1
1448	утрачивают свою	1	1
1449	должны были	2	1
1450	и всех	1	1
1451	какой мере	3	1
1452	могла бы	6	1
1453	смысл во	1	1
1454	различной степени	1	1
1455	на это	6	1
1456	характер героя	1	1
1457	или еще	2	1
1458	в отдельности	2	1
1459	в художественный	1	1
1460	весь тот	1	1
1461	обнаружить в	1	1
1462	нельзя не	2	1
1463	заставляет нас	2	1
1464	найдем в	1	1
1465	на их	3	1
1466	дурака и	1	1
1467	и своим	2	1
1468	и никогда	2	1
1469	заложены в	1	1
1470	бы он	1	1
1471	дальше и	1	1
1472	этом и	1	1
1473	что может	1	1
1474	по аналогии	2	1
1475	мы начинаем	1	1
1476	быть его	2	1
1477	в первой	2	1
1478	до наших	1	1
1479	есть его	1	1
1480	они начинают	1	1
1481	человека это	1	1
1482	причем эти	1	1
1483	ряде случаев	1	1
1484	в общем	4	1
1485	этот рассказ	5	1
1486	что проблема	1	1
1487	этому жанру	1	1
1488	рассуждения и	1	1
1489	остается никаких	1	1
1490	себе ни	1	1
1491	же мы	2	1
1492	как слова	1	1
1493	каком направлении	1	1
1494	мы слышим	2	1
1495	которым это	1	1
1496	которая у	1	1
1497	в данный	1	1
1498	его к	2	1
1499	на который	2	1
1500	все более	4	1
1501	все другие	2	1
1502	и новые	1	1
1503	отнюдь не	2	1
1504	последние десятилетия	1	1
1505	развитие и	1	1
1506	эти два	4	1
1507	к совершенно	2	1
1508	говорит г	1	1
1509	отношение автора	1	1
1510	таким же	1	1
1511	самую сущность	1	1
1512	чтобы не	2	1
1513	именно это	3	1
1514	которой мы	4	1
1515	особенно легко	1	1
1516	раскрываются с	1	1
1517	и совершенно	9	1
1518	поэзия и	1	1
1519	каждого из	4	1
1520	снизу вверх	1	1
1521	отрешаются от	1	1
1522	или чаще	1	1
1523	за счет	1	1
1524	является конечно	1	1
1525	нас это	1	1
1526	где мы	1	1
1527	на эту	2	1
1528	говорит не	2	1
1529	искусства в	1	1
1530	в каком	8	1
1531	он действительно	2	1
1532	сказать так	1	1
1533	и ничего	2	1
1534	поэзия в	1	1
1535	по причине	1	1
1536	что поэт	4	1
1537	но автор	1	1
