N	2gram	Nazirov_Tv	Psycholo
1317	до того	1	2
1318	к наглядному	1	2
1319	всегда и	1	2
1320	его собственной	1	2
1321	у себя	1	2
1322	жизни как	1	2
1323	с большим	3	2
1324	от формы	1	2
1325	это отношение	1	2
1326	входят в	1	2
1327	воли и	3	2
1328	человеку и	1	2
1329	тут же	1	2
1330	эта тенденция	1	2
1331	страшной мести	1	2
1332	свои собственные	1	2
1333	от ее	2	2
1334	он имел	1	2
1335	здесь он	1	2
1336	на свете	3	2
1337	на протяжении	3	2
1338	же роль	1	2
1339	героев в	2	2
1340	и всей	1	2
1341	народной жизни	1	2
1342	создается не	1	2
1343	тайны и	1	2
1344	о ком	1	2
1345	не обладает	1	2
1346	не от	1	2
1347	преимущественно в	1	2
1348	не совпадают	1	2
1349	в разные	1	2
1350	не говорит	1	2
1351	именно здесь	1	2
1352	характер героя	1	2
1353	и исследования	1	2
1354	следует рассматривать	1	2
1355	прямо не	1	2
1356	лаэрта и	1	2
1357	учение о	1	2
1358	в изображении	2	2
1359	внес в	1	2
1360	ли что	1	2
1361	не был	4	2
1362	необходимое условие	1	2
1363	читателя к	1	2
1364	вошел в	1	2
1365	находит свое	1	2
1366	который является	2	2
1367	указал что	1	2
1368	вся история	3	2
1369	имеют дело	1	2
1370	решить вопрос	1	2
1371	для этой	2	2
1372	мы обнаруживаем	1	2
1373	силой как	1	2
1374	для человека	3	2
1375	ту или	1	2
1376	человеческой психики	1	2
1377	что бы	1	2
1378	сведена к	1	2
1379	оба они	1	2
1380	одновременно в	1	2
1381	читателя он	1	2
1382	ней в	1	2
1383	он создает	1	2
1384	очень важным	2	2
1385	я только	1	2
1386	мы застаем	1	2
1387	можно только	1	2
1388	и ту	1	2
1389	сюжета который	1	2
1390	и сколько	1	2
1391	характеров и	2	2
1392	в окончательном	2	2
1393	как одна	1	2
1394	от жизни	2	2
1395	переходит в	2	2
1396	живет в	3	2
1397	с каким-то	1	2
1398	и философии	1	2
1399	что называют	1	2
1400	событиям и	1	2
1401	если нельзя	1	2
1402	этот принцип	2	2
1403	и вновь	1	2
1404	такой силой	1	2
1405	не видим	1	2
1406	до этого	2	2
1407	есть лишь	1	2
1408	в моем	1	2
1409	в россии	5	2
1410	себя с	1	2
1411	он будет	1	2
1412	всем протяжении	1	2
1413	так вот	2	2
1414	как о	1	2
1415	говорили о	2	2
1416	по крайней	4	2
1417	на всю	1	2
1418	художественный образ	1	2
1419	чем же	1	2
1420	того самого	1	2
1421	мы переходим	1	2
1422	смерти и	1	2
1423	не знаю	1	2
1424	основного действия	1	2
1425	а может	2	2
1426	картины и	1	2
1427	которая сама	1	2
1428	всего на	1	2
1429	его характер	1	2
1430	времени отсюда	1	2
1431	говоря что	1	2
1432	героев к	1	2
1433	автора в	2	2
1434	а самый	1	2
1435	него все	1	2
1436	даже о	1	2
1437	эстетическое значение	1	2
1438	друг друга	2	2
1439	но которые	1	2
1440	это случилось	1	2
1441	сказать в	1	2
1442	ряд других	1	2
1443	который может	1	2
1444	место как	1	2
1445	который бы	1	2
1446	он называет	1	2
1447	москву в	1	2
1448	со своим	2	2
1449	эта часть	1	2
1450	из своих	1	2
1451	вытекающее из	1	2
1452	без этого	1	2
1453	в повести	5	2
1454	на грани	1	2
1455	а о	1	2
1456	о характере	1	2
1457	перед смертью	1	2
1458	а если	1	2
1459	и читателя	1	2
1460	такого понимания	1	2
1461	не имеющего	1	2
1462	виде в	1	2
1463	говорят о	1	2
1464	две линии	1	2
1465	первой части	7	2
1466	для которого	1	2
1467	все тот	1	2
1468	общественной жизни	1	2
1469	идет к	1	2
1470	ко всему	1	2
1471	ли в	2	2
1472	как уже	2	2
1473	в новый	1	2
1474	просто не	3	2
1475	в характере	1	2
1476	и опять-таки	1	2
1477	это явление	1	2
1478	это если	1	2
1479	с кем	1	2
1480	им не	1	2
1481	внешние формы	1	2
1482	в книге	3	2
1483	самой своей	2	2
1484	когда личность	1	2
1485	в литературном	2	2
1486	над его	1	2
1487	бы он	1	2
1488	при внимательном	1	2
1489	на всем	1	2
1490	таким же	1	2
1491	что читатель	1	2
1492	на ту	1	2
1493	и хорошо	1	1
1494	он готов	1	1
1495	более не	4	1
1496	которое однако	1	1
1497	он приходит	2	1
1498	было показано	2	1
1499	человеческой души	3	1
1500	в настоящем	2	1
1501	писателя и	1	1
1502	эту самую	1	1
1503	читателю и	1	1
1504	чем оно	1	1
1505	и имеет	1	1
1506	и тоски	1	1
1507	план сюжета	4	1
1508	своем развитии	1	1
1509	литературы а	1	1
1510	эмоции не	1	1
1511	сцен и	1	1
1512	как люди	1	1
1513	не соглашаясь	1	1
1514	воплощенной в	1	1
1515	представлений о	2	1
1516	об идейной	1	1
1517	и душу	1	1
1518	ни слова	1	1
1519	создает себе	1	1
1520	из тысячи	1	1
1521	встречается в	1	1
1522	в духе	6	1
1523	и проблема	1	1
1524	отсюда его	1	1
1525	относится и	1	1
1526	в снах	1	1
1527	литературной традицией	1	1
1528	толстого мы	1	1
1529	общее положение	1	1
1530	почти ничего	1	1
1531	и страсть	1	1
1532	действие его	1	1
1533	иногда несколько	1	1
1534	основании всех	1	1
1535	воздействия трагедии	1	1
1536	я от	2	1
1537	в соответствии	7	1
1538	только через	2	1
1539	может сделать	1	1
1540	что убийство	1	1
1541	его все	1	1
1542	эпизодов с	1	1
1543	он произносит	1	1
1544	собой не	1	1
1545	случайно и	1	1
1546	но почему	1	1
1547	души он	1	1
1548	и муки	1	1
1549	не отрицал	2	1
1550	бесконечно разнообразна	1	1
1551	никаких аргументов	1	1
1552	воспитательное значение	1	1
1553	из героев	1	1
1554	вырывается из	1	1
1555	разные стороны	1	1
1556	синтаксисе и	1	1
1557	победу над	1	1
1558	этого характера	1	1
1559	не прав	1	1
1560	а вместе	1	1
1561	при создании	1	1
1562	первый взгляд	1	1
1563	к гамлету	1	1
1564	моменты которые	1	1
1565	и последнего	1	1
1566	и отчасти	3	1
1567	шаг и	1	1
1568	изображает как	1	1
1569	выводит из	1	1
1570	лежит на	1	1
1571	с полным	1	1
1572	письме к	1	1
1573	то этот	1	1
1574	которых я	1	1
1575	но эти	3	1
1576	понимаем что	2	1
1577	потому и	1	1
1578	характер в	2	1
1579	сознания в	1	1
1580	этой связи	2	1
1581	их объективного	1	1
1582	содержание в	1	1
1583	эта система	1	1
1584	него было	1	1
1585	литературе нет	1	1
1586	рассказа не	1	1
1587	от своей	1	1
1588	же его	1	1
1589	всего человечества	1	1
1590	это необычайная	1	1
1591	но ни	1	1
1592	отношения и	1	1
1593	обстоятельно и	1	1
1594	в комнате	1	1
1595	страдания и	2	1
1596	на могиле	1	1
1597	дана нам	1	1
1598	для всей	1	1
1599	ключ к	1	1
1600	над этим	1	1
1601	в споре	1	1
1602	он испытывает	2	1
1603	который раньше	1	1
1604	не одно	1	1
1605	не поймет	1	1
1606	ленского и	1	1
1607	достоевского но	2	1
1608	том например	1	1
1609	обречен на	1	1
1610	нет никаких	1	1
1611	она развивается	1	1
1612	это к	1	1
1613	стихотворения и	1	1
1614	делают некоторые	1	1
1615	фактов что	1	1
1616	из внешних	1	1
1617	этом плане	1	1
1618	в могиле	1	1
1619	прямо противоположно	1	1
1620	первого взгляда	1	1
1621	для раскрытия	1	1
1622	не зная	1	1
1623	влияние на	3	1
1624	она нарушает	1	1
1625	эстетика в	1	1
1626	образа с	1	1
1627	и мир	3	1
1628	по природе	6	1
1629	реки в	1	1
1630	к их	1	1
1631	происходило в	1	1
1632	поскольку в	1	1
1633	в ребенке	1	1
1634	а наоборот	1	1
1635	занял у	1	1
1636	с трагедией	1	1
1637	и рядом	2	1
1638	острее и	1	1
1639	так он	1	1
1640	это я	2	1
1641	второго плана	1	1
1642	к творчеству	1	1
1643	проявляется в	1	1
1644	однако этот	4	1
1645	лиц в	1	1
1646	считают что	1	1
1647	перегоревший в	1	1
1648	не понимают	1	1
1649	он идет	1	1
1650	слава и	1	1
1651	человека ведь	1	1
1652	или иную	1	1
1653	говоря словами	1	1
1654	отказывается от	2	1
1655	общества в	1	1
1656	за совершенно	1	1
1657	третий раз	1	1
1658	конкретного действия	1	1
1659	бессмысленной и	2	1
1660	концепции времени	1	1
1661	ли и	1	1
1662	воспринимается как	1	1
1663	писатель в	2	1
1664	все по	1	1
1665	означает в	2	1
1666	и приводит	2	1
1667	противоречит тому	1	1
1668	на себя	2	1
1669	откуда же	1	1
1670	невозможность для	1	1
1671	xviii века	2	1
1672	в третий	1	1
1673	времени как	4	1
1674	развитие в	1	1
1675	романе и	1	1
1676	у тургенева	2	1
1677	я совершенно	1	1
1678	настоящим и	1	1
1679	места где	1	1
1680	между человеком	1	1
1681	герой в	3	1
1682	во главе	2	1
1683	романа мы	1	1
1684	от социальной	1	1
1685	больше всего	1	1
1686	направо и	1	1
1687	не странно	1	1
1688	он обладал	1	1
1689	людей в	2	1
1690	не нужно	2	1
1691	в а	1	1
1692	действительности и	3	1
1693	слова одного	1	1
1694	правильное понимание	1	1
1695	это зло	1	1
1696	человек как	3	1
1697	я в	1	1
1698	мысль на	1	1
1699	от героев	1	1
1700	другим людям	1	1
1701	его судьбу	1	1
1702	фабулы из	1	1
1703	есть признак	1	1
1704	приводит его	1	1
1705	среды не	1	1
1706	свои права	1	1
1707	в устах	2	1
1708	означает и	1	1
1709	понимание этого	1	1
1710	противоположность в	1	1
1711	к роману	4	1
1712	подробностями и	1	1
1713	него есть	2	1
1714	и книга	2	1
1715	как единство	1	1
1716	насмехается над	1	1
1717	отличен от	1	1
1718	xvii века	1	1
1719	оснований для	1	1
1720	сходит с	1	1
1721	таков был	1	1
1722	он стал	2	1
1723	романы достоевского	3	1
1724	и скрывает	1	1
1725	достоевского чем	2	1
1726	своего времени	1	1
1727	нужно сказать	1	1
1728	через нее	1	1
1729	его художественной	1	1
1730	нам знакомым	1	1
1731	которые сами	1	1
1732	была не	1	1
1733	вот в	2	1
1734	в историческом	1	1
1735	от страха	1	1
1736	говорили что	2	1
1737	сочувствием к	1	1
1738	меняется и	1	1
1739	он еще	2	1
1740	нечто вроде	1	1
1741	останавливается и	1	1
1742	я это	1	1
1743	в направлении	2	1
1744	смерть но	1	1
1745	центр тяжести	1	1
1746	странно ли	1	1
1747	времени чем	1	1
1748	вторая часть	1	1
1749	среды и	3	1
1750	на бумаге	1	1
1751	возможно что	1	1
1752	человеческих отношений	3	1
1753	культуры и	2	1
1754	нападает на	1	1
1755	то исключительно	1	1
1756	единственно возможным	1	1
1757	совершенно во	1	1
1758	узнаем в	1	1
1759	так уж	1	1
1760	этого ему	2	1
1761	участвует в	1	1
1762	ты мне	1	1
1763	смотрим на	1	1
1764	до начала	1	1
1765	раньше чем	1	1
1766	по причине	2	1
1767	в статье	2	1
1768	что важнейшие	1	1
1769	своего рода	7	1
1770	мире и	1	1
1771	не мешает	1	1
1772	первую очередь	1	1
1773	преступления и	6	1
1774	роль играют	1	1
1775	в анализе	1	1
1776	прямо и	1	1
1777	явно не	1	1
1778	и катастрофа	1	1
1779	сознанию необходимости	1	1
1780	другие в	1	1
1781	до уровня	2	1
1782	его из	1	1
1783	и свое	1	1
1784	возникает еще	1	1
1785	когда сюжет	1	1
1786	что настоящий	1	1
1787	за ними	1	1
1788	другую область	1	1
1789	время видим	1	1
1790	понимал и	1	1
1791	мы чувствуем	1	1
1792	скажу что	1	1
1793	дела в	1	1
1794	в картине	1	1
1795	она дана	1	1
1796	к привлечению	1	1
1797	поэтому в	1	1
1798	быть поняты	2	1
1799	к сознанию	1	1
1800	нередко и	1	1
1801	не принял	1	1
1802	первом акте	1	1
1803	второй части	2	1
1804	за границей	1	1
1805	и прямо	1	1
1806	в испуге	1	1
1807	ли с	2	1
1808	сферы в	1	1
1809	прошлое и	1	1
1810	себя на	1	1
1811	героев но	1	1
1812	о сложности	1	1
1813	на месте	1	1
1814	и будет	2	1
1815	начинает напоминать	1	1
1816	когда разговор	1	1
1817	отнесены к	1	1
1818	нас принято	1	1
1819	знать об	2	1
1820	к героям	2	1
1821	метода в	1	1
1822	если можно	1	1
1823	этот образ	1	1
1824	которого не	2	1
1825	эта последняя	1	1
1826	свое завершение	1	1
1827	это самое	1	1
1828	огромную роль	1	1
1829	в черновиках	6	1
1830	как некий	2	1
1831	отличную от	1	1
1832	исследования на	1	1
1833	статические элементы	1	1
1834	которых можно	1	1
1835	что фабула	1	1
1836	все сильнее	1	1
1837	мысленным взором	1	1
1838	вопрос здесь	1	1
1839	человек говорит	1	1
1840	не выдерживают	1	1
1841	писателя на	1	1
1842	жизни при	1	1
1843	и везде	1	1
1844	трагического и	1	1
1845	народом в	1	1
1846	изображения и	1	1
1847	как сон	1	1
1848	с из	4	1
1849	героем и	1	1
1850	отношение автора	2	1
1851	и независимо	1	1
1852	после представления	1	1
1853	интерес и	2	1
1854	и потребности	1	1
1855	что преступление	1	1
1856	и главным	1	1
1857	идея не	1	1
1858	божественной комедии	1	1
1859	утверждает свое	1	1
1860	он пришел	1	1
1861	него с	1	1
1862	с автором	1	1
1863	в мир	2	1
1864	учит нас	1	1
1865	мир а	2	1
1866	к поэзии	1	1
1867	теперь не	1	1
1868	в графе	1	1
1869	тогда как	3	1
1870	к объекту	1	1
1871	к графу	3	1
1872	жизни на	1	1
1873	не встречается	1	1
1874	этой знаменитой	1	1
1875	толстого но	1	1
1876	начиная с	2	1
1877	человек был	1	1
1878	бедные и	1	1
1879	было прервано	1	1
1880	королю лиру	1	1
1881	за пределами	1	1
1882	под знаком	1	1
1883	ли можно	1	1
1884	лев толстой	1	1
1885	это признание	1	1
1886	это разрешение	1	1
1887	относился к	1	1
1888	преимуществу в	1	1
1889	живут только	1	1
1890	критика о	1	1
1891	не имел	1	1
1892	а характеры	1	1
1893	и шекспира	1	1
1894	это сделать	1	1
1895	легенды и	1	1
1896	играют очень	1	1
1897	как день	1	1
1898	в мировой	1	1
1899	дети на	1	1
1900	в основании	1	1
1901	движения и	1	1
1902	к загадке	1	1
1903	характер что	2	1
1904	же за	1	1
1905	тогда в	1	1
1906	вниманию читателя	1	1
1907	менее чем	1	1
1908	дойти до	1	1
1909	эти годы	1	1
1910	школы и	2	1
1911	разума и	1	1
1912	видим как	1	1
1913	призрак но	1	1
1914	сделать и	1	1
1915	сам он	1	1
1916	писателя не	1	1
1917	вызвать наше	1	1
1918	от выбора	2	1
1919	романа но	1	1
1920	не без	1	1
1921	и реалистические	1	1
1922	для всего	1	1
1923	и сознание	1	1
1924	приведет в	1	1
1925	а это	1	1
1926	затем она	1	1
1927	в ужас	1	1
1928	сторона в	1	1
1929	в жизнь	2	1
1930	означает одновременно	1	1
1931	романах достоевского	26	1
1932	принципиально отличную	1	1
1933	все та	1	1
1934	сам себе	3	1
1935	с определенным	1	1
1936	рассказанная в	1	1
1937	действительности или	1	1
1938	природы человека	1	1
1939	день что	1	1
1940	никакой разницы	1	1
1941	приводит нас	1	1
1942	этих описаний	1	1
1943	в другую	1	1
1944	соответствует его	1	1
1945	о жизни	4	1
1946	можно считать	1	1
1947	выразить в	1	1
1948	значило бы	1	1
1949	или даже	2	1
1950	почти до	1	1
1951	что ж	1	1
1952	другом месте	1	1
1953	обречены на	1	1
1954	однако это	2	1
1955	становится все	1	1
1956	всего прочего	1	1
1957	в действительной	1	1
1958	фрейд в	1	1
1959	которым приводит	1	1
1960	случае о	1	1
1961	говорит об	2	1
1962	свою противоположность	2	1
1963	выражении и	1	1
1964	изменяет их	1	1
1965	особенно в	3	1
1966	при виде	1	1
1967	традиционное представление	1	1
1968	времени так	1	1
1969	ряда в	1	1
1970	подготовлены к	1	1
1971	сама себе	1	1
1972	стоит и	1	1
1973	принципу единства	1	1
1974	гамлета вспомним	1	1
1975	вечный жид	1	1
1976	над героями	1	1
1977	у гамлета	1	1
1978	возвращается к	1	1
1979	в народе	1	1
1980	а просто	1	1
1981	характером его	1	1
1982	в поле	1	1
1983	он чувствует	3	1
1984	и гармония	1	1
1985	одну из	1	1
1986	тем из	1	1
1987	который оказывает	1	1
1988	анализ самого	1	1
1989	связь целого	1	1
1990	а по	3	1
1991	эта изоляция	1	1
1992	но такое	1	1
1993	подсказывает ему	1	1
1994	этот факт	2	1
1995	людях и	1	1
1996	человека с	2	1
1997	оно никогда	1	1
1998	и всякая	1	1
1999	карамазова и	2	1
2000	в рамках	1	1
2001	берет в	1	1
2002	числе и	1	1
2003	решающую роль	2	1
2004	а скорее	1	1
2005	человека из	1	1
2006	и энгельс	1	1
2007	во многом	8	1
2008	действительно о	1	1
2009	читаем я	1	1
2010	не успел	1	1
2011	эту тему	1	1
2012	его до	1	1
2013	он боится	2	1
2014	общества и	1	1
2015	романе мы	1	1
2016	может вызвать	1	1
2017	включает в	1	1
2018	с там	10	1
2019	себе всю	1	1
2020	их на	1	1
2021	же это	1	1
2022	он пытался	1	1
2023	что после	1	1
2024	однако все	1	1
2025	в эпоху	1	1
2026	противоречии с	1	1
2027	и обратно	1	1
2028	себя но	2	1
2029	некоторые черты	1	1
2030	ней последовать	1	1
2031	поэтому мы	1	1
2032	изображает не	1	1
2033	туман и	1	1
2034	человек может	2	1
2035	и останется	1	1
2036	и учение	1	1
2037	сам сознает	1	1
2038	героя романа	1	1
2039	современные исследователи	1	1
2040	религии и	1	1
2041	этого в	1	1
2042	историю до	1	1
2043	в момент	5	1
2044	прекрасное и	2	1
2045	самого себя	1	1
2046	который весь	1	1
2047	части мы	1	1
2048	воображение и	1	1
2049	трактуется как	1	1
2050	сверх того	1	1
2051	он всегда	2	1
2052	всей жизни	1	1
2053	она всегда	1	1
2054	очень важно	2	1
2055	некоторых элементов	1	1
2056	а вот	1	1
2057	глаза и	1	1
2058	этот момент	2	1
2059	это объяснение	1	1
2060	человек есть	1	1
2061	жить и	1	1
2062	в принципе	5	1
2063	и налево	1	1
2064	и достоевский	5	1
2065	почему мы	1	1
2066	идее и	1	1
2067	глазами героя	2	1
2068	по мере	2	1
2069	человеческая природа	1	1
2070	лежал в	1	1
2071	да не	1	1
2072	считается что	1	1
2073	народом а	1	1
2074	катастрофа и	1	1
2075	другие люди	1	1
2076	самым как	1	1
2077	эта действительность	1	1
2078	человечества на	1	1
2079	проблемы в	2	1
2080	чем их	2	1
2081	и предпочитает	1	1
2082	до степени	1	1
2083	потрясающей силой	1	1
2084	считать что	1	1
2085	не сказано	1	1
2086	действия а	1	1
2087	наши рассуждения	1	1
2088	начинается с	1	1
2089	герои не	1	1
2090	и внутренне	1	1
2091	трагедии закон	1	1
2092	что бог	1	1
2093	года и	4	1
2094	в одно	2	1
2095	введение в	1	1
2096	он вполне	1	1
2097	у достоевского	51	1
2098	он по	1	1
2099	в обстановке	1	1
2100	его произведении	1	1
2101	и пытаются	1	1
2102	на таком	1	1
2103	поэтических форм	1	1
2104	относиться к	1	1
2105	было написано	1	1
2106	и веков	1	1
2107	всякого рода	2	1
2108	в дальнейшем	7	1
2109	сам же	1	1
2110	у которых	1	1
2111	всего они	1	1
2112	прикован к	1	1
2113	в первую	1	1
2114	на человека	1	1
2115	все отдельные	1	1
2116	всегда с	3	1
2117	среды в	1	1
2118	восходит к	2	1
2119	это создает	1	1
2120	духовной жизни	2	1
2121	всецело и	1	1
2122	видим героя	1	1
2123	входит в	1	1
2124	рождается из	1	1
2125	драма любви	1	1
2126	не должен	1	1
2127	любят и	1	1
2128	а нередко	1	1
2129	повторяет в	1	1
2130	и стиль	1	1
2131	уже о	1	1
2132	вопроса об	1	1
2133	через восприятие	1	1
2134	о достоевском	1	1
2135	об отношении	1	1
2136	природе как	1	1
2137	видеть что	1	1
2138	его именно	1	1
2139	и современной	1	1
2140	и противоречивость	1	1
2141	исключительную роль	1	1
2142	душу и	1	1
2143	относит к	1	1
2144	даже с	1	1
2145	трагический герой	1	1
2146	на самоубийство	2	1
2147	героя что	1	1
2148	этого мира	1	1
2149	составляет единственное	1	1
2150	а сюжетом	1	1
2151	замыкаются в	1	1
2152	я с	1	1
2153	политической экономии	1	1
2154	чем сделать	1	1
2155	с темой	2	1
2156	и поступков	2	1
2157	пушкинского стихотворения	2	1
2158	с собственной	1	1
2159	связанное с	1	1
2160	чувства он	1	1
2161	не определяют	1	1
2162	условно обозначает	1	1
2163	с введением	1	1
2164	бы бессмысленной	1	1
2165	и ленского	1	1
2166	он считал	1	1
2167	вся эта	1	1
2168	своего развития	1	1
2169	свой художественный	1	1
2170	все мы	1	1
2171	п эта	1	1
2172	или бессознательно	1	1
2173	от автора	1	1
2174	не противоречит	2	1
2175	как три	1	1
2176	а сам	1	1
2177	хочет быть	1	1
2178	в нравственном	1	1
2179	к человеку	3	1
2180	как средство	1	1
2181	его характером	1	1
2182	он действует	1	1
2183	мертвецы в	1	1
2184	какой-то другой	1	1
2185	есть у	1	1
2186	вполне может	1	1
2187	это письмо	1	1
2188	когда писатель	1	1
2189	не буду	1	1
2190	напротив в	1	1
2191	героев которые	1	1
2192	есть его	1	1
2193	объясняется тем	1	1
2194	творчество достоевского	6	1
2195	а и	1	1
2196	на этих	2	1
2197	похоже на	1	1
2198	в творчество	1	1
2199	он стремился	2	1
2200	хотя на	1	1
2201	и через	4	1
2202	в естественном	1	1
2203	от людей	2	1
2204	такого изображения	1	1
2205	сколько бы	1	1
2206	следуя за	2	1
2207	в мысли	2	1
2208	и притом	2	1
2209	ибо у	1	1
2210	от хронологической	1	1
2211	о героях	1	1
2212	противоположность между	1	1
2213	те и	1	1
2214	далее он	1	1
2215	они представляют	1	1
2216	ему свое	1	1
2217	осуществляется главным	1	1
2218	художественных форм	1	1
2219	как его	1	1
2220	с представлением	1	1
2221	отношений к	1	1
2222	затем как	1	1
2223	братья карамазовы	2	1
2224	и начинаем	1	1
2225	сближения с	1	1
2226	из главных	2	1
2227	между прочим	1	1
2228	гибель и	1	1
2229	что никто	1	1
2230	с женщиной	1	1
2231	принцип в	1	1
2232	тенденцией к	1	1
2233	века в	1	1
2234	выше мы	1	1
2235	же касается	1	1
2236	например как	1	1
2237	известным и	1	1
2238	речи или	1	1
2239	писатель ничего	1	1
2240	он предчувствует	1	1
2241	я был	1	1
2242	от чужого	1	1
2243	нам более	1	1
2244	взглядом на	1	1
2245	д с	1	1
2246	может жить	1	1
2247	и богатую	1	1
2248	для создания	1	1
2249	не сводится	1	1
2250	поле битвы	1	1
2251	с матерью	1	1
2252	не содержится	1	1
2253	сцену в	1	1
2254	вон и	1	1
2255	всей силой	1	1
2256	с потрясающей	1	1
2257	ушел от	1	1
2258	боли и	1	1
2259	человека должно	1	1
2260	психика человека	1	1
2261	вспомним что	1	1
2262	человеком но	1	1
2263	бы уже	1	1
2264	времен и	1	1
2265	писатель не	1	1
2266	сравнительно с	1	1
2267	читателю как	1	1
2268	у которого	1	1
2269	из писем	1	1
2270	нами было	1	1
2271	мечтой о	1	1
2272	но без	2	1
2273	другой день	1	1
2274	что ты	2	1
2275	держится на	1	1
2276	известном смысле	2	1
2277	эту повесть	1	1
2278	образ но	1	1
2279	каждый человек	1	1
2280	условия для	1	1
2281	но нет	1	1
2282	рассматривается как	1	1
2283	всех сторон	1	1
2284	потока а	1	1
2285	было привести	1	1
2286	как частный	1	1
2287	на втором	1	1
2288	над человеком	1	1
2289	эффекта когда	1	1
2290	раз после	1	1
2291	бы прошел	2	1
2292	если они	1	1
2293	к божественной	1	1
2294	писателя в	2	1
2295	человека или	1	1
2296	для людей	1	1
2297	к сюжету	1	1
2298	которые были	1	1
2299	раза в	1	1
2300	до абсурда	1	1
2301	основе всех	1	1
2302	его концепция	1	1
2303	нет не	2	1
2304	смысл рассказа	1	1
2305	как некие	1	1
2306	смысле или	1	1
2307	и особенно	1	1
2308	яд в	1	1
2309	гибели то	1	1
2310	ему представляется	1	1
2311	а более	1	1
2312	с исключительной	1	1
2313	события но	1	1
2314	говорит но	1	1
2315	их действовать	1	1
2316	это первый	2	1
2317	теперь я	2	1
2318	человеческой личности	5	1
2319	не скрывает	1	1
2320	на воздух	5	1
2321	вверх от	1	1
2322	можно понять	1	1
2323	приближается к	1	1
2324	его собственное	1	1
2325	но за	1	1
2326	на первой	1	1
2327	это выражение	1	1
2328	отчаянию и	1	1
2329	впечатление не	1	1
2330	протекать в	1	1
2331	и вследствие	2	1
2332	во власти	1	1
2333	со своего	1	1
2334	вот его	1	1
2335	почему для	1	1
2336	это уже	7	1
2337	глубине души	1	1
2338	же невозможно	1	1
2339	о принципе	1	1
2340	переходит от	1	1
2341	его правоту	1	1
2342	смысла в	1	1
2343	за это	1	1
2344	сознаться что	1	1
2345	вспомним как	1	1
2346	и неожиданная	1	1
2347	мы понимаем	2	1
2348	к уже	1	1
2349	литературы но	1	1
2350	и делают	1	1
2351	от идеи	1	1
2352	что угодно	1	1
2353	о своей	1	1
2354	может сам	1	1
2355	не делает	1	1
2356	основанные на	1	1
2357	трудом и	1	1
2358	какое место	1	1
2359	присутствует в	1	1
2360	характер последней	1	1
2361	это та	1	1
2362	является одновременно	1	1
2363	где-то на	2	1
2364	и татьяну	1	1
2365	не знать	2	1
2366	и подлинное	1	1
2367	мы столь	1	1
2368	свое я	4	1
2369	у самых	1	1
2370	смысле оно	1	1
2371	с большей	1	1
2372	счете и	1	1
2373	как фауст	1	1
2374	говорили уже	1	1
2375	страстей в	1	1
2376	ассоциации и	1	1
2377	в большинстве	1	1
2378	из действующих	1	1
2379	материальной жизни	1	1
2380	но тот	2	1
2381	отличительный признак	1	1
2382	признается в	1	1
2383	еще труднее	1	1
2384	я должен	1	1
2385	традиции в	2	1
2386	не дают	2	1
2387	за минуту	1	1
2388	из элементов	1	1
2389	как пример	1	1
2390	со всех	1	1
2391	быть человеком	1	1
2392	его содержания	1	1
2393	их стремление	1	1
2394	его участие	1	1
2395	бы эта	1	1
2396	будущего в	1	1
2397	но лишь	1	1
2398	самого автора	1	1
2399	несколько лиц	1	1
2400	развития их	1	1
2401	эта мысль	3	1
2402	перед мысленным	1	1
2403	о своем	1	1
2404	идеи в	2	1
2405	из пьесы	1	1
2406	в сновидениях	1	1
2407	мировой литературе	1	1
2408	ли вы	1	1
2409	волосы и	1	1
2410	души которая	1	1
2411	все рассуждения	1	1
2412	он сознает	1	1
2413	между людьми	3	1
2414	ней по	1	1
2415	соответствии с	7	1
2416	важно было	1	1
2417	совершенно новым	1	1
2418	и многих	1	1
2419	времена когда	1	1
2420	разлад между	1	1
2421	деревьями и	1	1
2422	на улице	1	1
2423	правды и	1	1
2424	поэтому нам	1	1
2425	их поступков	1	1
2426	к миру	2	1
2427	борется против	1	1
2428	л толстой	1	1
2429	будет рассматриваться	1	1
2430	прошедшая через	1	1
2431	какие бы	1	1
2432	в романах	25	1
2433	месте в	1	1
2434	все с	1	1
2435	же он	1	1
2436	прибегает к	2	1
2437	в другое	1	1
2438	чувство может	1	1
2439	чуть ли	1	1
2440	жизнь его	2	1
2441	время резко	1	1
2442	в социальном	1	1
2443	этот мотив	1	1
2444	пейзаж и	1	1
2445	жить без	3	1
2446	вокруг него	1	1
2447	того времени	1	1
2448	свидетельствует о	2	1
2449	том числе	1	1
2450	ненависть к	1	1
2451	предположение что	1	1
2452	являются сами	1	1
2453	а вместо	1	1
2454	и милостиво	1	1
2455	знаменитое описание	1	1
2456	с фабулой	1	1
2457	даже против	1	1
2458	с просьбой	1	1
2459	ясным что	1	1
2460	ну что	1	1
2461	день и	1	1
2462	скверный анекдот	5	1
2463	из форм	1	1
2464	о герое	1	1
2465	автор дает	1	1
2466	непосредственно в	1	1
2467	же именно	1	1
2468	в г	1	1
2469	гармонии и	1	1
2470	истории не	1	1
2471	века и	1	1
2472	перед читателем	1	1
2473	и житейской	1	1
2474	акт в	1	1
2475	был как	1	1
2476	ряде случаев	1	1
2477	сплошь и	1	1
2478	можно вывести	1	1
2479	в глубине	1	1
2480	виду что	1	1
2481	к пушкину	1	1
2482	этом что	1	1
