N	2gram	Vygotskiy_	Istorich
1314	те случаи	1	2
1315	со всей	5	2
1316	и вся	1	2
1317	от других	2	2
1318	себе ничего	1	2
1319	ее имя	1	2
1320	в силе	1	2
1321	как например	2	2
1322	связанной с	2	2
1323	ибо он	1	2
1324	и потом	1	2
1325	в избе	2	2
1326	нет и	1	2
1327	к двум	1	2
1328	в данной	1	2
1329	другие предметы	2	2
1330	относиться к	1	2
1331	сравнительно поздно	1	2
1332	черт и	1	2
1333	только потому	2	2
1334	приводят нас	3	2
1335	оно имеет	1	2
1336	обратиться к	1	2
1337	ли эти	1	2
1338	отношении что	1	2
1339	случаев когда	1	2
1340	для всего	2	2
1341	что одно	2	2
1342	это сходство	1	2
1343	что с	8	2
1344	способность к	1	2
1345	по совокупности	1	2
1346	задач с	1	2
1347	же кругу	1	2
1348	этом не	1	2
1349	за этим	1	2
1350	в ряде	4	2
1351	есть начало	1	2
1352	не создает	3	2
1353	те кто	1	2
1354	и таким	1	2
1355	и представляют	1	2
1356	встречаются в	3	2
1357	раньше и	1	2
1358	высокой ступени	2	2
1359	к одному	10	2
1360	в малой	1	2
1361	такие же	1	2
1362	в поле	1	2
1363	случае если	2	2
1364	случае можно	1	2
1365	один день	1	2
1366	с полным	3	2
1367	этой цели	1	2
1368	позволяет нам	1	2
1369	уже после	1	2
1370	то обстоятельство	4	2
1371	не следует	1	2
1372	как этот	1	2
1373	несколько подробнее	1	2
1374	при всем	2	2
1375	из представлений	1	2
1376	числе и	3	2
1377	на путь	1	2
1378	лицо и	1	2
1379	все больше	1	2
1380	в ходе	1	2
1381	имеет еще	2	2
1382	он открывает	1	2
1383	место в	3	2
1384	то их	1	2
1385	исторически и	1	2
1386	идет не	1	2
1387	мог возникнуть	1	2
1388	в мышлении	27	2
1389	к совершенно	2	2
1390	которой мы	1	2
1391	образов и	2	2
1392	себе а	1	2
1393	собой всю	1	2
1394	не связан	1	2
1395	это утверждение	2	2
1396	особого исследования	2	2
1397	более высокой	1	2
1398	с человеческим	1	2
1399	как здесь	1	2
1400	самого себя	2	2
1401	сама по	1	2
1402	глаза и	1	2
1403	которой они	2	2
1404	которые нужны	1	2
1405	социальной и	1	2
1406	что дело	1	2
1407	которые по	1	2
1408	другой с	1	2
1409	и другими	2	2
1410	от этих	2	2
1411	развития этого	1	2
1412	ступенях развития	1	2
1413	а во-вторых	1	2
1414	при какой	1	2
1415	к более	1	2
1416	свете наших	1	2
1417	предмет и	1	2
1418	одновременно и	1	2
1419	указание что	1	2
1420	различные формы	2	2
1421	рано в	1	2
1422	мы с	1	2
1423	нам нет	1	2
1424	случае они	1	2
1425	которые мы	3	2
1426	и история	1	2
1427	которая представляет	1	2
1428	одно целое	1	2
1429	рассматриваться как	4	2
1430	время от	1	2
1431	здесь у	1	2
1432	мы стоим	1	2
1433	настолько что	1	2
1434	и другой	4	2
1435	и остается	1	2
1436	с развитием	5	2
1437	поэтому мы	2	2
1438	с помощью	64	2
1439	говорить о	1	2
1440	правда и	1	2
1441	становится таким	3	2
1442	ребенок не	11	2
1443	непонятными и	1	2
1444	то к	1	2
1445	вернуться к	1	2
1446	и реже	1	2
1447	в нашем	2	2
1448	абстрактное понятие	3	2
1449	нам остается	2	2
1450	бы так	1	2
1451	это давно	1	2
1452	в картине	1	2
1453	если верно	1	2
1454	наблюдать как	2	2
1455	отношений которые	1	2
1456	него как	1	2
1457	то оно	1	2
1458	элемент в	1	2
1459	и функции	1	2
1460	сам начинает	1	2
1461	а тот	1	2
1462	того или	2	2
1463	от друга	2	2
1464	образ в	1	2
1465	этот пример	1	2
1466	по мнению	1	2
1467	наше внимание	1	2
1468	не о	1	2
1469	и можно	1	2
1470	всех его	1	2
1471	между этими	2	2
1472	смысле и	2	2
1473	первая ступень	1	2
1474	в мире	2	2
1475	служит для	1	2
1476	вне связи	1	2
1477	словами мы	1	2
1478	приведем пример	1	2
1479	остается в	2	2
1480	не имеющие	2	2
1481	и стоит	1	2
1482	для его	2	2
1483	что такого	1	2
1484	поскольку они	1	2
1485	может принять	1	2
1486	что исследователи	1	2
1487	примитивных народов	4	2
1488	в овладении	1	2
1489	других предметов	1	2
1490	мысль что	1	2
1491	в приведенном	1	2
1492	вопрос можно	1	2
1493	это вопрос	1	2
1494	на который	2	2
1495	общего с	3	2
1496	речь может	1	2
1497	поле и	1	2
1498	роль при	1	2
1499	почему нельзя	1	2
1500	часто с	1	2
1501	на дворе	1	2
1502	к целому	1	2
1503	в состав	1	2
1504	указывающих на	1	2
1505	безотносительно к	1	2
1506	мы назвали	1	2
1507	черты общие	1	2
1508	итак мы	1	2
1509	которых мы	2	2
1510	на ее	1	2
1511	же образом	2	2
1512	особенности этого	1	2
1513	в сущности	3	2
1514	формы мышления	10	2
1515	не исчерпывается	1	2
1516	из сознания	1	2
1517	подходит к	2	2
1518	от другого	2	2
1519	основной вопрос	1	2
1520	другие авторы	2	2
1521	нас от	1	2
1522	как с	4	2
1523	верно что	1	2
1524	и приобретает	1	2
1525	в самой	1	2
1526	есть нечто	1	2
1527	отличаются от	5	2
1528	предмет особого	1	2
1529	так называемый	1	2
1530	как при	1	2
1531	же этот	2	2
1532	это также	1	2
1533	так вот	1	2
1534	в процессе	33	2
1535	выражается в	2	2
1536	друг от	2	2
1537	всей своей	1	2
1538	ничего общего	4	2
1539	только одно	1	2
1540	этого они	1	2
1541	сама не	1	2
1542	соответствует действительности	1	2
1543	совпадает с	7	2
1544	находящихся в	1	2
1545	совпадают с	5	2
1546	или иных	1	2
1547	видим таким	5	2
1548	он есть	1	2
1549	только это	1	2
1550	представления у	1	2
1551	это вытекает	1	2
1552	историческая действительность	1	2
1553	показал как	2	2
1554	то она	1	2
1555	другим способом	1	2
1556	не стоит	2	2
1557	это значение	2	2
1558	силу того	2	2
1559	вопрос в	1	2
1560	материал и	2	2
1561	мы возьмем	1	2
1562	суть дела	1	2
1563	от более	1	2
1564	он пьет	1	2
1565	даже когда	1	2
1566	когда речь	1	2
1567	положение что	1	2
1568	и иначе	1	2
1569	этот процесс	4	2
1570	свидетельствует о	1	2
1571	однако как	1	2
1572	основе которого	1	2
1573	остается то	1	2
1574	тому чтобы	2	2
1575	не для	1	2
1576	легко заметить	1	2
1577	она будет	1	2
1578	с нашей	4	2
1579	задачи на	1	2
1580	со словами	2	2
1581	животных но	1	2
1582	как устанавливает	2	2
1583	видим с	1	2
1584	есть уже	1	2
1585	ступени к	1	2
1586	ей соответствует	1	2
1587	они будут	1	2
1588	все исследование	2	2
1589	что к	1	2
1590	и где	1	2
1591	случаях особенно	1	2
1592	случае не	1	2
1593	является также	1	2
1594	исходили из	1	2
1595	вверх и	1	2
1596	обе эти	5	2
1597	может рассматриваться	1	2
1598	и тех	2	2
1599	всем их	2	2
1600	все другие	2	2
1601	более чем	1	2
1602	первый план	5	2
1603	в прямой	2	2
1604	они играют	1	2
1605	нельзя не	2	2
1606	в новый	1	2
1607	могут дать	1	2
1608	и во-вторых	1	2
1609	не находит	1	2
1610	характерно для	1	2
1611	не видим	1	2
1612	если она	1	2
1613	оно встречается	1	2
1614	этого образа	1	2
1615	других животных	1	2
1616	время они	1	2
1617	из своей	1	2
1618	развивается в	1	2
1619	по окончании	1	2
1620	не выходит	1	2
1621	этот способ	1	2
1622	поздно в	2	2
1623	этом и	2	2
1624	связаны со	1	2
1625	на следующее	1	2
1626	этих форм	1	2
1627	к новому	1	2
1628	или несколько	1	2
1629	и конец	1	2
1630	чем к	1	2
1631	все более	2	2
1632	напомним что	1	2
1633	именно это	3	2
1634	говорит не	3	2
1635	совершается в	1	2
1636	они указывают	3	1
1637	беда только	1	1
1638	иногда просто	1	1
1639	с уверенностью	1	1
1640	приводящего к	3	1
1641	в настоящем	2	1
1642	ними мы	1	1
1643	языке и	1	1
1644	предметов а	2	1
1645	которые знакомы	1	1
1646	принимает на	1	1
1647	когда не	1	1
1648	ту или	1	1
1649	каковы же	1	1
1650	и животных	1	1
1651	переход ее	1	1
1652	группы по	1	1
1653	этот переходный	2	1
1654	почему-то не	1	1
1655	на второй	1	1
1656	различны и	1	1
1657	следует что	1	1
1658	ребенок как	2	1
1659	процесс образования	17	1
1660	другого процесса	1	1
1661	эта же	1	1
1662	речи эта	1	1
1663	имеют ничего	1	1
1664	так можно	1	1
1665	в приложении	1	1
1666	время не	1	1
1667	внешнее сходство	3	1
1668	в общей	2	1
1669	и пользуется	1	1
1670	на глаза	1	1
1671	будет ли	1	1
1672	которая только	1	1
1673	и второй	1	1
1674	установили что	1	1
1675	которое выражается	1	1
1676	в схематическом	1	1
1677	значение это	1	1
1678	предметов в	5	1
1679	на каждой	3	1
1680	ни одна	1	1
1681	эта ступень	2	1
1682	эта стадия	1	1
1683	мне кажется	1	1
1684	каким образом	1	1
1685	в новую	1	1
1686	с едва	1	1
1687	утверждению что	1	1
1688	не заставляет	1	1
1689	свое название	2	1
1690	иначе как	2	1
1691	является с	2	1
1692	параллель с	2	1
1693	всего с	1	1
1694	тем ближе	1	1
1695	мысли о	1	1
1696	эти исследования	3	1
1697	собой не	2	1
1698	других признаков	2	1
1699	является для	2	1
1700	с последующим	1	1
1701	и устанавливают	1	1
1702	является то	7	1
1703	формам но	1	1
1704	родстве с	1	1
1705	людей с	2	1
1706	остальные особенности	1	1
1707	происхождение этой	1	1
1708	можем видеть	1	1
1709	разных языках	1	1
1710	нам не	1	1
1711	в жизнь	1	1
1712	задачи связанные	1	1
1713	в объяснении	1	1
1714	человека не	1	1
1715	развитии этого	1	1
1716	языка в	1	1
1717	два момента	1	1
1718	и разнообразны	1	1
1719	известных условиях	1	1
1720	вообще невозможно	1	1
1721	если сказать	1	1
1722	что фактически	1	1
1723	чтобы убедиться	1	1
1724	действий и	1	1
1725	ничто не	1	1
1726	приобретает свое	1	1
1727	даже те	1	1
1728	ясно уже	1	1
1729	и дают	1	1
1730	итак анализ	1	1
1731	здесь нам	1	1
1732	что вся	2	1
1733	вообще как	2	1
1734	слова при	1	1
1735	мышлением или	1	1
1736	а должны	1	1
1737	настоящем смысле	1	1
1738	может служить	2	1
1739	для данного	1	1
1740	этот этап	1	1
1741	предметов с	2	1
1742	и ниже	1	1
1743	же его	1	1
1744	в толковании	2	1
1745	другие не	1	1
1746	указания на	1	1
1747	процессе развития	3	1
1748	ii в	1	1
1749	материала они	1	1
1750	в значительной	1	1
1751	отношения и	1	1
1752	приходят к	1	1
1753	замечает что	1	1
1754	места для	1	1
1755	чрезвычайно важные	1	1
1756	которого рождается	1	1
1757	будем говорить	1	1
1758	своем развитии	3	1
1759	большинством исследователей	1	1
1760	существенную черту	3	1
1761	можем сказать	1	1
1762	иным как	1	1
1763	этот вид	1	1
1764	первых дней	1	1
1765	понятие о	1	1
1766	являются для	2	1
1767	и живет	1	1
1768	уже по	2	1
1769	и стать	1	1
1770	не следуют	1	1
1771	эту черту	1	1
1772	стоящих на	1	1
1773	эту же	2	1
1774	на обычную	1	1
1775	но было	1	1
1776	мы скажем	1	1
1777	заключаются в	1	1
1778	иначе говоря	2	1
1779	говорит леви-брюль	1	1
1780	но едва	1	1
1781	происходит по	2	1
1782	каждый элемент	1	1
1783	автор что	1	1
1784	первый и	1	1
1785	обо всем	1	1
1786	действительно использовать	1	1
1787	о наличии	1	1
1788	я имел	1	1
1789	задачи при	2	1
1790	никакой связи	1	1
1791	в какую-нибудь	1	1
1792	и обратный	1	1
1793	схема которая	1	1
1794	общения с	3	1
1795	вверх а	1	1
1796	орудия и	1	1
1797	которого еще	1	1
1798	самых различных	3	1
1799	сам неоднократно	1	1
1800	и верно	1	1
1801	они действительно	3	1
1802	предметов которые	2	1
1803	быть распространено	1	1
1804	на особой	1	1
1805	или иному	4	1
1806	объяснения этого	1	1
1807	глаза на	1	1
1808	целом но	3	1
1809	или иную	1	1
1810	развития не	2	1
1811	самых общих	1	1
1812	это слово	1	1
1813	это вполне	1	1
1814	в следующем	4	1
1815	тем больше	1	1
1816	условно называем	2	1
1817	эти функции	2	1
1818	задач не	1	1
1819	мы на	1	1
1820	не представляется	1	1
1821	предметы на	1	1
1822	возрасте и	4	1
1823	что высказано	1	1
1824	первоначально оно	1	1
1825	к верному	1	1
1826	ее развития	1	1
1827	на которое	1	1
1828	ко всем	2	1
1829	по аналогии	1	1
1830	не исчерпываются	1	1
1831	была в	1	1
1832	определены как	1	1
1833	области как	1	1
1834	скажем в	1	1
1835	чтобы определить	1	1
1836	чрезвычайно важно	1	1
1837	другое не	1	1
1838	или иная	3	1
1839	развитие в	1	1
1840	и связи	1	1
1841	которые еще	1	1
1842	ребенок до	1	1
1843	ребенка его	2	1
1844	а здесь	1	1
1845	эту роль	1	1
1846	перехода от	1	1
1847	может привести	1	1
1848	того и	2	1
1849	ден штейнен	1	1
1850	которые имеют	1	1
1851	же иногда	1	1
1852	может совершаться	1	1
1853	не требует	1	1
1854	свою силу	2	1
1855	не производит	1	1
1856	действительности и	1	1
1857	когда является	1	1
1858	основные группы	1	1
1859	же слов	1	1
1860	мы указывали	3	1
1861	что хотя	1	1
1862	признак что	1	1
1863	не встречает	2	1
1864	этот в	1	1
1865	слово есть	1	1
1866	если оно	1	1
1867	мы говорили	5	1
1868	образом это	1	1
1869	дана в	1	1
1870	они становятся	1	1
1871	среди равных	1	1
1872	формы человеческого	2	1
1873	самый вопрос	1	1
1874	близко к	1	1
1875	не отличаются	1	1
1876	основе лежит	1	1
1877	рук не	1	1
1878	речи и	11	1
1879	не стоят	2	1
1880	это говорит	2	1
1881	бы они	2	1
1882	новых и	2	1
1883	и является	2	1
1884	вот что	1	1
1885	он связан	1	1
1886	в историческом	2	1
1887	над всеми	1	1
1888	верно и	1	1
1889	представляет для	2	1
1890	этот период	1	1
1891	где каждый	2	1
1892	целом и	2	1
1893	тот или	1	1
1894	заставляет нас	2	1
1895	след в	1	1
1896	связь по	1	1
1897	их возникновение	1	1
1898	важное обстоятельство	1	1
1899	что только	1	1
1900	что характер	1	1
1901	роль играет	1	1
1902	не исчерпывает	1	1
1903	основной формой	2	1
1904	вывод который	1	1
1905	играющие роль	1	1
1906	повседневной жизни	1	1
1907	время пребывания	1	1
1908	нам придется	1	1
1909	собой по	1	1
1910	правда для	1	1
1911	случаи такого	1	1
1912	выяснения этого	1	1
1913	первые же	1	1
1914	об ином	1	1
1915	себе как	1	1
1916	он построил	1	1
1917	решения задачи	8	1
1918	высшей степени	11	1
1919	и сами	1	1
1920	чем выше	1	1
1921	пути по	1	1
1922	круга представлений	1	1
1923	знаков и	1	1
1924	их дает	1	1
1925	ли то	1	1
1926	мы увидели	1	1
1927	голосом и	1	1
1928	также получает	1	1
1929	ступень от	1	1
1930	очень глубокие	1	1
1931	в земной	1	1
1932	он только	1	1
1933	отличное от	1	1
1934	идет путем	1	1
1935	отражены в	1	1
1936	и переноса	1	1
1937	которого оно	2	1
1938	в корне	2	1
1939	никакому сомнению	2	1
1940	его во	1	1
1941	предметов или	1	1
1942	к выводу	2	1
1943	в отношении	14	1
1944	нож и	1	1
1945	будет иметь	1	1
1946	или к	1	1
1947	деле и	1	1
1948	задачи все	1	1
1949	совершенно иное	1	1
1950	со всеми	9	1
1951	спрашивает как	1	1
1952	если попытаться	1	1
1953	тот способ	1	1
1954	этого процесса	10	1
1955	с данным	2	1
1956	речь до	1	1
1957	понятия но	3	1
1958	во-первых мы	1	1
1959	к исследованию	2	1
1960	ведущие к	1	1
1961	еще с	1	1
1962	сложный и	2	1
1963	лежащему в	1	1
1964	значения и	6	1
1965	такое явление	1	1
1966	принято называть	2	1
1967	смысле что	2	1
1968	мы наметили	1	1
1969	коровы или	1	1
1970	лишь позже	1	1
1971	не приводит	2	1
1972	авторы не	1	1
1973	нас интересует	2	1
1974	на наличие	1	1
1975	группы предметов	5	1
1976	до конца	2	1
1977	мышление не	2	1
1978	трех основных	1	1
1979	совершенно новой	1	1
1980	представляется в	2	1
1981	что наличие	2	1
1982	для сравнения	1	1
1983	ни на	3	1
1984	всем этом	2	1
1985	которыми они	1	1
1986	прямой зависимости	1	1
1987	несомненно в	1	1
1988	сейчас не	1	1
1989	поводом для	1	1
1990	оба эти	5	1
1991	постепенно и	1	1
1992	ряд отдельных	2	1
1993	всегда выполняет	1	1
1994	отправляясь от	1	1
1995	служит средством	1	1
1996	которые стоят	1	1
1997	один комплекс	2	1
1998	них как	1	1
1999	совершенно достаточно	1	1
2000	связь но	1	1
2001	быть установлена	1	1
2002	то все	1	1
2003	не связаны	2	1
2004	всего этого	1	1
2005	которую он	2	1
2006	эти связи	4	1
2007	случае с	1	1
2008	к чрезвычайно	1	1
2009	для выяснения	1	1
2010	собой никакой	1	1
2011	который позволяет	1	1
2012	совершенно иного	1	1
2013	при их	1	1
2014	в расчет	1	1
2015	и выражается	1	1
2016	не встречается	2	1
2017	на которые	3	1
2018	ли есть	1	1
2019	это сближение	1	1
2020	часто имеем	1	1
2021	может ли	2	1
2022	исследованию мы	1	1
2023	им всем	1	1
2024	неправильным выводам	1	1
2025	на две	2	1
2026	впервые в	1	1
2027	русском языке	1	1
2028	в развитом	1	1
2029	ли можно	1	1
2030	но чем	1	1
2031	достаточно напомнить	1	1
2032	приводящие к	1	1
2033	мы берем	1	1
2034	и образуется	1	1
2035	как различные	1	1
2036	во времени	1	1
2037	к употреблению	1	1
2038	исключительно в	1	1
2039	сколько с	1	1
2040	скажем только	1	1
2041	он оказался	1	1
2042	как основной	1	1
2043	нам известно	2	1
2044	и развивается	2	1
2045	мышления в	29	1
2046	от каждой	1	1
2047	может не	1	1
2048	было особенно	1	1
2049	о значении	1	1
2050	своей основной	1	1
2051	наших глазах	2	1
2052	иметь дело	1	1
2053	план выступает	1	1
2054	несколько отдельных	1	1
2055	предмет или	1	1
2056	случае этот	1	1
2057	на что	1	1
2058	народов как	1	1
2059	приложении к	1	1
2060	наблюдения над	1	1
2061	другом мы	1	1
2062	нашей точки	2	1
2063	с уже	2	1
2064	которых каждый	2	1
2065	с достаточной	2	1
2066	на чисто	1	1
2067	участвуют в	3	1
2068	отрицательном смысле	2	1
2069	другого но	1	1
2070	показывает исследование	2	1
2071	поэтому оно	1	1
2072	родство с	1	1
2073	без внимания	1	1
2074	что имеем	1	1
2075	перед исследователем	3	1
2076	это называется	2	1
2077	на несколько	1	1
2078	значительные трудности	1	1
2079	и вы	1	1
2080	а происходит	1	1
2081	и тому	6	1
2082	выводы к	1	1
2083	из совершенно	1	1
2084	достаточной ясностью	1	1
2085	и исследовать	1	1
2086	мы никогда	3	1
2087	ситуации которые	1	1
2088	указывающие на	2	1
2089	такие формы	1	1
2090	имеет никакого	1	1
2091	к единству	1	1
2092	каких-либо предметов	1	1
2093	с столь	1	1
2094	быть отнесена	1	1
2095	в условиях	1	1
2096	пользу этого	2	1
2097	которые с	1	1
2098	дело и	1	1
2099	у данного	1	1
2100	и другого	2	1
2101	бы это	1	1
2102	чем за	1	1
2103	возвращающихся из	1	1
2104	принципиальное значение	1	1
2105	бы принять	1	1
2106	быть наиболее	1	1
2107	как ни	1	1
2108	и образом	1	1
2109	тем мы	1	1
2110	лежит не	3	1
2111	основной вывод	6	1
2112	рассмотрение мы	1	1
2113	но всегда	2	1
2114	бы назвать	1	1
2115	один в	1	1
2116	одни и	3	1
2117	полового созревания	2	1
2118	как реальная	1	1
2119	известно из	2	1
2120	особенно ясным	1	1
2121	второй момент	1	1
2122	например к	1	1
2123	и ночь	1	1
2124	какой ситуации	1	1
2125	и приводят	1	1
2126	при известных	1	1
2127	происходит от	1	1
2128	стоят и	1	1
2129	элементы и	1	1
2130	идет о	2	1
2131	которые всегда	1	1
2132	или еще	1	1
2133	не хотел	1	1
2134	волшебной силой	1	1
2135	ясно не	1	1
2136	а самый	1	1
2137	в плане	2	1
2138	и самого	1	1
2139	имеем все	2	1
2140	огромное значение	3	1
2141	здесь возникает	1	1
2142	что цель	1	1
2143	сознание а	1	1
2144	а часто	1	1
2145	он о	1	1
2146	конечно совершенно	1	1
2147	или иной	3	1
2148	и язык	1	1
2149	эти предметы	2	1
2150	целого на	1	1
2151	установленным и	1	1
2152	к образованию	9	1
2153	остановимся в	1	1
2154	развития является	2	1
2155	не отличается	2	1
2156	могут не	1	1
2157	черный цвет	1	1
2158	которая и	1	1
2159	место уже	1	1
2160	в так	2	1
2161	и обратно	2	1
2162	могут совпадать	1	1
2163	не надо	1	1
2164	мы условно	2	1
2165	совместно с	1	1
2166	в той	2	1
2167	мы наблюдаем	3	1
2168	с основным	1	1
2169	получает свое	1	1
2170	человека при	1	1
2171	в возможности	1	1
2172	также указывает	1	1
2173	вещи в	1	1
2174	выводу что	4	1
2175	со вторым	1	1
2176	может послужить	1	1
2177	друга на	1	1
2178	вообще говоря	2	1
2179	три типа	2	1
2180	что ключ	1	1
2181	все реже	1	1
2182	характерную черту	2	1
2183	из авторов	2	1
2184	как показывает	4	1
2185	однако и	2	1
2186	к числу	1	1
2187	слова на	1	1
2188	нее в	2	1
2189	думаю что	1	1
2190	корова и	1	1
2191	для возникновения	4	1
2192	черту в	1	1
2193	же мысль	2	1
2194	самое важное	3	1
2195	есть средство	1	1
2196	нечто такое	1	1
2197	отношении друг	1	1
2198	они привели	1	1
2199	с более	2	1
2200	там этот	1	1
2201	же предметы	4	1
2202	дается в	1	1
2203	в глубь	1	1
2204	до наступления	3	1
2205	его развитии	3	1
2206	иначе чем	2	1
2207	ее основе	1	1
2208	образом часто	1	1
2209	обладает волшебной	1	1
2210	причины этого	1	1
2211	элементы в	1	1
2212	они относятся	2	1
2213	их основе	1	1
2214	которого можно	1	1
2215	высшей ступени	1	1
2216	этих существ	1	1
2217	и задачи	2	1
2218	ход развития	4	1
2219	правда эта	1	1
2220	друг к	1	1
2221	форме в	2	1
2222	в наиболее	1	1
2223	давно уже	1	1
2224	общее название	1	1
2225	в детских	1	1
2226	всегда в	1	1
2227	согласно которому	1	1
2228	чтобы вскрыть	1	1
2229	целым рядом	3	1
2230	функция которых	1	1
2231	его связи	1	1
2232	чем бы	1	1
2233	об отношении	2	1
2234	действительности в	1	1
2235	мире не	1	1
2236	видеть и	1	1
2237	говорит по	1	1
2238	всей группе	1	1
2239	имеет очень	1	1
2240	различны для	1	1
2241	слов на	1	1
2242	возникнуть и	3	1
2243	являются не	1	1
2244	одной общей	1	1
2245	которыми он	1	1
2246	с нашим	1	1
2247	той ступени	2	1
2248	имея в	1	1
2249	в случае	3	1
2250	анализ этого	1	1
2251	к проблеме	2	1
2252	в изучении	2	1
2253	отмечает что	1	1
2254	форму тогда	1	1
2255	не чем	1	1
2256	мы таким	1	1
2257	сходным с	1	1
2258	отдельных элементов	5	1
2259	что речь	4	1
2260	тому на	1	1
2261	как возникает	1	1
2262	чрезвычайно интересное	2	1
2263	я думаю	1	1
2264	так мы	2	1
2265	что основная	1	1
2266	он что	1	1
2267	этого племени	1	1
2268	двух лет	1	1
2269	оно все	2	1
2270	сказать относительно	1	1
2271	на наших	1	1
2272	самом начале	1	1
2273	совершенно иным	2	1
2274	попытку объяснить	1	1
2275	и несомненно	1	1
2276	ступени ее	2	1
2277	языка не	1	1
2278	развитие этого	1	1
2279	корни и	3	1
2280	тем кто	1	1
2281	например когда	1	1
2282	в самое	1	1
2283	одного какого-нибудь	1	1
2284	отношениях и	1	1
2285	своих признаков	1	1
2286	же слова	3	1
2287	ответ этот	1	1
2288	с ребенком	2	1
2289	на предмет	3	1
2290	по поводу	1	1
2291	какой степени	5	1
2292	оно одновременно	1	1
2293	другой по	1	1
2294	на втором	1	1
2295	дает возможность	1	1
2296	смысле как	1	1
2297	начало и	1	1
2298	что имеет	1	1
2299	быть с	1	1
2300	гораздо более	1	1
2301	создается впечатление	1	1
2302	редко а	1	1
2303	центральную и	1	1
2304	все известные	1	1
2305	к общему	2	1
2306	комплекс в	1	1
2307	часто так	1	1
2308	место на	1	1
2309	можно предполагать	1	1
2310	и столь	1	1
2311	мы как	1	1
2312	ниже и	1	1
2313	которое он	1	1
2314	многих исследователей	1	1
2315	нами еще	1	1
2316	зрения что	1	1
2317	стоит перед	1	1
2318	как средство	1	1
2319	он отличается	1	1
2320	чем на	1	1
2321	задача и	3	1
2322	можно пользоваться	1	1
2323	случай в	1	1
2324	обратить внимание	1	1
2325	смысле в	1	1
2326	сама же	1	1
2327	с конкретными	1	1
2328	и основной	2	1
2329	будем остановиться	1	1
2330	буквальном смысле	1	1
2331	в живых	1	1
2332	однако совершенно	1	1
2333	объяснить почему	1	1
2334	склонен думать	1	1
2335	возможностей не	1	1
2336	или значения	1	1
2337	говорить ниже	1	1
2338	значительной степени	1	1
2339	обратил внимание	1	1
2340	аналогии с	2	1
2341	в буквальном	1	1
2342	то станет	1	1
2343	согласно которой	1	1
2344	велико что	1	1
2345	образом каждый	1	1
2346	свет и	1	1
2347	всего эта	1	1
2348	ребенка при	1	1
2349	она вводится	1	1
2350	которому приводит	1	1
2351	и притом	1	1
2352	для социальных	1	1
2353	чем эта	1	1
2354	животных только	1	1
2355	ли мы	1	1
2356	с предметами	1	1
2357	удовлетворительно объяснить	1	1
2358	каждой группы	1	1
2359	теперь от	1	1
2360	же видит	1	1
2361	но один	2	1
2362	изучении их	1	1
2363	вещи не	1	1
2364	самое последнее	1	1
2365	бы сделать	1	1
2366	стороне которой	1	1
2367	первых слов	3	1
2368	он берет	1	1
2369	по мотивам	1	1
2370	он ни	1	1
2371	но ведь	1	1
2372	некоторых других	1	1
2373	первое что	2	1
2374	отметить только	1	1
2375	о которой	1	1
2376	находящегося на	1	1
2377	чем иным	1	1
2378	нас важно	1	1
2379	основная форма	1	1
2380	и характер	2	1
2381	постановка вопроса	1	1
2382	переходную ступень	2	1
2383	при понимании	1	1
2384	это общение	1	1
2385	тенденция но	1	1
2386	фон ден	2	1
2387	получили бы	2	1
2388	в психологическом	1	1
2389	границ между	1	1
2390	эти образования	1	1
2391	его значение	1	1
2392	бороро говорит	1	1
2393	по характеру	2	1
2394	она становится	1	1
2395	оставляя в	1	1
2396	совершенно прав	2	1
2397	речь имеют	1	1
2398	очень легко	2	1
2399	совершенно другой	1	1
2400	наступает тогда	1	1
2401	находит свое	2	1
2402	бы к	2	1
2403	для создания	1	1
2404	это были	1	1
2405	которые ссылается	1	1
2406	как происходит	1	1
2407	составных частей	1	1
2408	собой такое	1	1
2409	эта гипотеза	1	1
2410	предполагает что	1	1
2411	при превращении	1	1
2412	собой это	1	1
2413	в уме	1	1
2414	самый процесс	2	1
2415	происходит борьба	1	1
2416	когда я	1	1
2417	на характер	1	1
2418	аналогия между	2	1
2419	будем иметь	3	1
2420	отношение между	3	1
2421	представляя собой	1	1
2422	основных форм	2	1
2423	и одновременно	3	1
2424	еще у	1	1
2425	всей этой	1	1
2426	мы ограничимся	2	1
2427	не приходится	1	1
2428	для человека	2	1
2429	но только	3	1
2430	такое что	1	1
2431	бы уже	1	1
2432	этом смысле	7	1
2433	недостаточно для	3	1
2434	чтобы их	2	1
2435	позже и	1	1
2436	члены этого	1	1
2437	в новое	2	1
2438	исследования на	1	1
2439	как известно	7	1
2440	так велико	1	1
2441	фактического родства	1	1
2442	только первый	1	1
2443	между словом	3	1
2444	они принадлежали	1	1
2445	говорят и	1	1
2446	которое мы	2	1
2447	такой форме	1	1
2448	что может	1	1
2449	стоит только	1	1
2450	в первой	1	1
2451	у разных	1	1
2452	одной формы	1	1
2453	всем тем	1	1
2454	на м	6	1
2455	из сопоставления	1	1
2456	совершенно различным	2	1
2457	значение как	3	1
2458	не отметить	1	1
2459	на рыбу	1	1
2460	его затем	1	1
2461	или иного	2	1
2462	внешнего сходства	1	1
2463	быть различны	1	1
2464	отношении он	1	1
2465	существует связь	1	1
2466	затем когда	1	1
2467	почему при	1	1
2468	предположение о	1	1
2469	происходит а	1	1
2470	не приходит	1	1
2471	ли однако	1	1
