N	2gram	Vinokur_Vv	FransuaR
1313	смысле и	2	2
1314	время не	2	2
1315	мог бы	2	2
1316	со словом	2	2
1317	развития человечества	1	2
1318	взгляде на	3	2
1319	только о	2	2
1320	объем и	1	2
1321	в обоих	2	2
1322	они принадлежат	1	2
1323	было у	1	2
1324	о человеке	1	2
1325	не больше	1	2
1326	бы на	1	2
1327	указание на	1	2
1328	в-третьих наконец	1	2
1329	лицом к	1	2
1330	части своего	1	2
1331	этого не	2	2
1332	что к	2	2
1333	в глубине	1	2
1334	здесь уже	1	2
1335	понимать как	1	2
1336	случае не	2	2
1337	с историей	3	2
1338	мысли в	1	2
1339	но разумеется	1	2
1340	общественной жизни	1	2
1341	известном смысле	3	2
1342	целое в	1	2
1343	понятно почему	1	2
1344	как же	1	2
1345	так называемой	3	2
1346	на такие	2	2
1347	отрицательный характер	1	2
1348	таких случаях	1	2
1349	после всего	1	2
1350	имеет свои	1	2
1351	еще на	1	2
1352	от времени	1	2
1353	и дальше	1	2
1354	половины xix	3	2
1355	только после	2	2
1356	себе самому	1	2
1357	дело обстоит	1	2
1358	форме и	1	2
1359	к действительности	2	1
1360	и объяснить	1	1
1361	своему значению	2	1
1362	только что	4	1
1363	и глубины	1	1
1364	знать и	2	1
1365	и имеет	1	1
1366	себе целью	1	1
1367	следует что	2	1
1368	это значит	1	1
1369	ее мы	1	1
1370	факта что	1	1
1371	и говорить	1	1
1372	ее становления	1	1
1373	одна за	1	1
1374	объектов и	1	1
1375	но что	3	1
1376	обстоятельство что	1	1
1377	и дух	1	1
1378	иными средствами	1	1
1379	этим объясняется	1	1
1380	приступают к	1	1
1381	стоит в	2	1
1382	особой точки	1	1
1383	в материал	1	1
1384	в ближайшем	1	1
1385	именно он	1	1
1386	и понимать	4	1
1387	его понимать	1	1
1388	сходство и	1	1
1389	каким образом	2	1
1390	названий в	1	1
1391	из всего	1	1
1392	времени была	1	1
1393	качестве источника	1	1
1394	развития но	1	1
1395	двух разных	1	1
1396	метода и	1	1
1397	выражаются в	1	1
1398	в соответствии	2	1
1399	в цепи	1	1
1400	момент он	1	1
1401	собой не	1	1
1402	самым лучшим	1	1
1403	литературы с	2	1
1404	не его	1	1
1405	в древности	1	1
1406	культура и	1	1
1407	самое содержание	1	1
1408	была создана	1	1
1409	нуждаются в	1	1
1410	и дело	1	1
1411	нашел в	1	1
1412	в чрезвычайно	1	1
1413	живой интерес	1	1
1414	темы и	1	1
1415	размышлений и	1	1
1416	связь истории	1	1
1417	вопрос о	10	1
1418	руки его	1	1
1419	были с	1	1
1420	всегда связана	1	1
1421	известных условиях	1	1
1422	не чувствует	1	1
1423	но теперь	1	1
1424	она могла	1	1
1425	представляет собой	14	1
1426	на позициях	1	1
1427	новую линию	1	1
1428	из числа	2	1
1429	это очевидно	2	1
1430	может вызвать	1	1
1431	этот текст	1	1
1432	увидим что	2	1
1433	быть названо	4	1
1434	греков и	3	1
1435	а между	2	1
1436	называют иногда	1	1
1437	что же	3	1
1438	от той	1	1
1439	внешней формой	1	1
1440	их языком	1	1
1441	того особого	1	1
1442	настаивая на	1	1
1443	не одно	1	1
1444	и науки	3	1
1445	говорят на	1	1
1446	именно она	1	1
1447	сохранять свое	1	1
1448	разные по	1	1
1449	превратился в	1	1
1450	она есть	5	1
1451	и искусство	1	1
1452	о связи	1	1
1453	быта и	3	1
1454	в актах	1	1
1455	с разных	1	1
1456	или иным	2	1
1457	лет он	1	1
1458	образом нет	1	1
1459	ставящая себе	1	1
1460	нами не	2	1
1461	самого содержания	1	1
1462	а наоборот	1	1
1463	применены к	1	1
1464	похожи на	1	1
1465	своему содержанию	1	1
1466	народов но	2	1
1467	начале этой	1	1
1468	формы но	1	1
1469	античности в	1	1
1470	целом но	1	1
1471	не ограничивается	1	1
1472	научной работы	3	1
1473	совершенно ясно	1	1
1474	тем больше	1	1
1475	затем у	1	1
1476	бы только	1	1
1477	отразилась в	1	1
1478	ним должно	1	1
1479	такой точки	1	1
1480	человек которого	1	1
1481	этим и	1	1
1482	помощи которого	1	1
1483	из моих	1	1
1484	частного и	1	1
1485	здесь об	1	1
1486	видящая в	1	1
1487	государства и	2	1
1488	или иная	1	1
1489	подлинном смысле	1	1
1490	широко в	2	1
1491	лишь на	1	1
1492	в явление	1	1
1493	значило бы	1	1
1494	этой целью	1	1
1495	к вопросу	1	1
1496	выходящее за	1	1
1497	изучения в	1	1
1498	не нужно	2	1
1499	при каких	1	1
1500	поэтому при	1	1
1501	времени вполне	1	1
1502	обычно и	2	1
1503	опору в	1	1
1504	области изучения	1	1
1505	перестановками и	1	1
1506	чтобы он	2	1
1507	чтобы говорить	1	1
1508	характера то	1	1
1509	от содержания	1	1
1510	которые и	1	1
1511	и которая	1	1
1512	и собственно	2	1
1513	этих трех	1	1
1514	взять в	4	1
1515	европейских народов	3	1
1516	языком и	1	1
1517	языке как	1	1
1518	материя из	1	1
1519	и признание	1	1
1520	на французский	1	1
1521	смысле они	1	1
1522	в остальных	1	1
1523	не система	1	1
1524	носа и	1	1
1525	остаются за	1	1
1526	та которая	1	1
1527	которой состоит	1	1
1528	памятники античной	1	1
1529	или иное	1	1
1530	не совпадает	2	1
1531	того кто	1	1
1532	и профессии	1	1
1533	и объясняется	1	1
1534	историки и	1	1
1535	и внутри	1	1
1536	же а	1	1
1537	языке или	1	1
1538	подход к	1	1
1539	реальны и	1	1
1540	от истории	4	1
1541	на историю	3	1
1542	это различные	1	1
1543	больше похож	1	1
1544	возникает перед	1	1
1545	науки которые	5	1
1546	только литературные	1	1
1547	смысле может	1	1
1548	можно с	1	1
1549	фантазии и	1	1
1550	в число	2	1
1551	раньше чем	3	1
1552	все такие	1	1
1553	он действительно	1	1
1554	и писателей	1	1
1555	новым поколением	1	1
1556	было на	1	1
1557	смысла этих	1	1
1558	утверждать что	1	1
1559	на деле	1	1
1560	самая идея	1	1
1561	этому времени	2	1
1562	ii но	1	1
1563	сказано в	1	1
1564	форм только	1	1
1565	внешним образом	1	1
1566	до времени	1	1
1567	из таких	2	1
1568	его содержание	1	1
1569	традиция которая	1	1
1570	самому и	1	1
1571	есть язык	2	1
1572	и специфического	1	1
1573	литературы как	1	1
1574	будет отвечать	1	1
1575	опираться на	1	1
1576	которые идут	1	1
1577	что практически	1	1
1578	в картине	1	1
1579	целого ряда	1	1
1580	по двум	1	1
1581	понятно и	1	1
1582	он умеет	1	1
1583	содержанию своему	1	1
1584	очень сильно	1	1
1585	те связи	1	1
1586	превратить его	1	1
1587	второй части	1	1
1588	под этим	1	1
1589	как известный	1	1
1590	особого рода	4	1
1591	внимание только	1	1
1592	сущность этой	1	1
1593	имели преимущественно	1	1
1594	наоборот как	1	1
1595	ведущие к	1	1
1596	устная речь	1	1
1597	и будет	1	1
1598	обоих случаях	1	1
1599	его также	1	1
1600	к разным	2	1
1601	можно назвать	1	1
1602	к таким	2	1
1603	в в	3	1
1604	на другую	1	1
1605	них должно	1	1
1606	в определенной	2	1
1607	человека на	1	1
1608	и т	45	1
1609	это требует	1	1
1610	для научной	1	1
1611	свое самостоятельное	1	1
1612	у платона	1	1
1613	более широко	1	1
1614	был первым	1	1
1615	которого не	1	1
1616	в дальнейшей	1	1
1617	говорится что	1	1
1618	как известное	1	1
1619	и сложного	1	1
1620	смотреть как	1	1
1621	непосредственно и	1	1
1622	и многое	1	1
1623	философских идей	1	1
1624	и словесные	1	1
1625	он представляет	1	1
1626	в конкретных	2	1
1627	сущности лишь	1	1
1628	прочим и	1	1
1629	и искусств	1	1
1630	в круг	1	1
1631	не считал	2	1
1632	поскольку это	1	1
1633	самая материя	1	1
1634	слово которое	1	1
1635	художественных произведений	2	1
1636	не быть	1	1
1637	и историка	1	1
1638	такое название	1	1
1639	тех пор	1	1
1640	наукой и	2	1
1641	трактат по	1	1
1642	место у	1	1
1643	обе эти	3	1
1644	отношении к	2	1
1645	как если	1	1
1646	от других	2	1
1647	на основании	5	1
1648	и соответствующих	1	1
1649	тогда как	2	1
1650	и наоборот	3	1
1651	сохраняет свое	1	1
1652	свое существование	2	1
1653	состоит в	2	1
1654	человечества в	1	1
1655	не забудем	1	1
1656	как известная	2	1
1657	замкнутое и	1	1
1658	и латинского	1	1
1659	имеет своим	1	1
1660	культурой в	1	1
1661	своеобразия и	1	1
1662	бы сказать	1	1
1663	к истории	6	1
1664	она прежде	1	1
1665	как предмет	1	1
1666	она может	1	1
1667	так называемое	2	1
1668	только потому	1	1
1669	сложнее чем	2	1
1670	требует умения	1	1
1671	то или	1	1
1672	с каким	1	1
1673	и том	1	1
1674	к лицу	1	1
1675	от простого	1	1
1676	обращена к	1	1
1677	новый и	1	1
1678	стоит на	1	1
1679	нас нет	1	1
1680	диалектов и	1	1
1681	техники и	1	1
1682	ее представители	1	1
1683	иметь дело	2	1
1684	для всякого	1	1
1685	в определенном	1	1
1686	а это	1	1
1687	образа этот	1	1
1688	и римлян	3	1
1689	ранее не	1	1
1690	в широком	7	1
1691	все равно	2	1
1692	четыре названия	1	1
1693	прямо заявляет	1	1
1694	можно выделить	1	1
1695	данные и	1	1
1696	о судьбах	1	1
1697	времени становится	1	1
1698	с чисто	3	1
1699	он рассматривает	1	1
1700	и техники	1	1
1701	что будет	1	1
1702	языку как	1	1
1703	с них	1	1
1704	которые остаются	1	1
1705	о жизни	1	1
1706	к государственной	1	1
1707	история и	3	1
1708	искусства как	1	1
1709	направлено на	1	1
1710	и этих	1	1
1711	и могут	1	1
1712	здесь говорится	1	1
1713	по тем	2	1
1714	через них	1	1
1715	после победы	1	1
1716	достаточной степени	1	1
1717	по самой	2	1
1718	пока не	2	1
1719	прочих своих	1	1
1720	а так	2	1
1721	и полностью	1	1
1722	связи не	1	1
1723	от места	1	1
1724	языки это	1	1
1725	его органами	1	1
1726	высокой ступени	1	1
1727	это остается	1	1
1728	того или	1	1
1729	каким обычно	1	1
1730	образом мы	1	1
1731	и социального	1	1
1732	и всеми	1	1
1733	мы выделяем	1	1
1734	каждом из	1	1
1735	и цельного	1	1
1736	он избирает	1	1
1737	чистом виде	1	1
1738	с полным	1	1
1739	того имеют	1	1
1740	включают в	1	1
1741	что совершенно	1	1
1742	истории а	1	1
1743	то обстоятельство	1	1
1744	самое что	2	1
1745	к данному	1	1
1746	при известных	1	1
1747	русского языка	1	1
1748	как явление	2	1
1749	нечто что	2	1
1750	но вместе	2	1
1751	действительности а	1	1
1752	слова или	1	1
1753	но во	1	1
1754	что идея	1	1
1755	он обладал	1	1
1756	тем или	2	1
1757	из дошедших	1	1
1758	заложенный в	1	1
1759	должны сейчас	1	1
1760	такие элементы	1	1
1761	в противовес	1	1
1762	текста и	3	1
1763	в ходе	1	1
1764	не похожи	2	1
1765	с прочими	2	1
1766	скорее как	1	1
1767	источников и	1	1
1768	претендовать на	1	1
1769	ее традиции	1	1
1770	героического эпоса	1	1
1771	любви и	1	1
1772	культурного развития	3	1
1773	писать историю	1	1
1774	в возможности	1	1
1775	очевидностью это	1	1
1776	и содержания	1	1
1777	тему о	1	1
1778	условиях его	2	1
1779	многое в	1	1
1780	их материал	1	1
1781	в момент	1	1
1782	на некоторое	1	1
1783	зрения совершенно	1	1
1784	или по	1	1
1785	целое так	1	1
1786	данных по	1	1
1787	новому времени	1	1
1788	моментом в	1	1
1789	слова таким	1	1
1790	мы ее	1	1
1791	новой жизнью	1	1
1792	остановиться на	1	1
1793	золото и	1	1
1794	требует от	1	1
1795	далее в	1	1
1796	литература но	1	1
1797	что русский	1	1
1798	точности соответствует	1	1
1799	германии в	1	1
1800	на ученых	1	1
1801	и соответствующими	1	1
1802	быть названа	1	1
1803	формой самого	1	1
1804	в рим	1	1
1805	воплощенное в	2	1
1806	не следует	3	1
1807	а во-вторых	2	1
1808	теперь мы	1	1
1809	слове но	2	1
1810	этого выражения	1	1
1811	и своими	1	1
1812	но важно	1	1
1813	в простейшем	1	1
1814	о теории	1	1
1815	необходимый для	1	1
1816	самой действительности	1	1
1817	в точном	1	1
1818	по внешности	1	1
1819	целое не	1	1
1820	за двадцать	1	1
1821	сложились в	1	1
1822	областей культуры	3	1
1823	таких выражений	1	1
1824	их содержание	1	1
1825	и истории	2	1
1826	судьбы не	1	1
1827	самого слова	1	1
1828	в обстановке	1	1
1829	деятельности он	1	1
1830	искусство и	2	1
1831	автору это	1	1
1832	себе должно	1	1
1833	представляла собой	1	1
1834	одно время	1	1
1835	с позиций	1	1
1836	и история	4	1
1837	об особой	1	1
1838	и историк	2	1
1839	эти вещи	1	1
1840	это следовательно	1	1
1841	не создает	1	1
1842	у древних	1	1
1843	сюда входит	1	1
1844	может исчезнуть	1	1
1845	признанием и	1	1
1846	нам по	1	1
1847	и границы	1	1
1848	же между	1	1
1849	одной общей	1	1
1850	уже о	1	1
1851	вопросом об	1	1
1852	себя со	2	1
1853	которым в	1	1
1854	времени было	1	1
1855	приходит к	1	1
1856	и должно	2	1
1857	собой что	1	1
1858	задачи и	1	1
1859	мы установили	1	1
1860	то как	1	1
1861	как оно	3	1
1862	единого целого	1	1
1863	их для	1	1
1864	не вмещается	1	1
1865	история этой	1	1
1866	убедиться в	1	1
1867	его собственной	1	1
1868	в языковой	1	1
1869	среди них	1	1
1870	обращенная к	2	1
1871	также часто	1	1
1872	культуры наконец	1	1
1873	объяснение в	1	1
1874	и стилю	1	1
1875	языка как	2	1
1876	место для	1	1
1877	обычным выражением	1	1
1878	материал в	1	1
1879	с именем	1	1
1880	в реальной	1	1
1881	речь о	1	1
1882	стремлением к	1	1
1883	особенности этого	1	1
1884	идут в	1	1
1885	и другого	1	1
1886	здесь идет	1	1
1887	которого был	1	1
1888	утварь и	1	1
1889	развития на	1	1
1890	от собственно	1	1
1891	смысле как	3	1
1892	сложностью и	1	1
1893	явления современности	1	1
1894	возлагает на	1	1
1895	в подобных	1	1
1896	он очень	1	1
1897	к общему	1	1
1898	собственного имени	1	1
1899	нечто замкнутое	1	1
1900	действительно ли	1	1
1901	ни та	1	1
1902	из цикла	1	1
1903	для дальнейшего	1	1
1904	всей европейской	1	1
1905	в дальнейших	1	1
1906	его у	1	1
1907	в поисках	1	1
1908	здесь нужно	1	1
1909	не теряет	1	1
1910	и основной	1	1
1911	тем не	9	1
1912	это изменение	1	1
1913	и нужно	1	1
1914	в хорошем	1	1
1915	можно действительно	1	1
1916	исторического исследования	2	1
1917	все прочие	1	1
1918	лежит в	2	1
1919	письма к	1	1
1920	в зависимости	3	1
1921	внутреннее единство	1	1
1922	чем ближе	1	1
1923	исследовании на	1	1
1924	ее задачи	1	1
1925	обширный круг	1	1
1926	второму из	1	1
1927	и конечной	1	1
1928	отношениях между	2	1
1929	типа и	1	1
1930	себе не	1	1
1931	поэтому его	1	1
1932	чем иным	1	1
1933	особенно сильно	1	1
1934	к последним	1	1
1935	по одной	1	1
1936	iv в	2	1
1937	же касается	2	1
1938	природа и	1	1
1939	могло бы	2	1
1940	и понимание	1	1
1941	стать предметом	1	1
1942	литературу в	1	1
1943	как сказано	2	1
1944	вопроса о	1	1
1945	чтобы понять	4	1
1946	что время	2	1
1947	какого рода	1	1
1948	бы ее	2	1
1949	материалом для	1	1
1950	более слабой	1	1
1951	настолько тесно	1	1
1952	как следует	2	1
1953	определять как	1	1
1954	когда человечество	1	1
1955	которых в	1	1
1956	области жизни	1	1
1957	не одного	1	1
1958	имеют дело	2	1
1959	по данному	1	1
1960	органическое целое	1	1
1961	к новым	1	1
1962	ему до	1	1
1963	ряда других	1	1
1964	с наукой	2	1
1965	что средневековая	1	1
1966	и стилистические	1	1
1967	по другому	1	1
1968	в соответствующей	1	1
1969	ученики в	1	1
1970	в учении	1	1
1971	содержание но	1	1
1972	и создавать	1	1
1973	тем лучше	1	1
1974	не место	2	1
1975	это может	2	1
1976	моментов но	1	1
1977	из общего	1	1
1978	на свои	2	1
1979	и вопросы	1	1
1980	с большой	1	1
1981	так называемого	1	1
1982	только первый	1	1
1983	внешний характер	1	1
1984	них так	1	1
1985	оба они	1	1
1986	так одни	1	1
1987	но нет	1	1
1988	в достаточной	2	1
1989	иногда это	1	1
1990	не значит	1	1
1991	с идеями	1	1
1992	направленности на	1	1
1993	что без	1	1
1994	видеть как	1	1
1995	чаще всего	2	1
1996	слова как	2	1
1997	или иного	1	1
1998	нее не	1	1
1999	и ничего	1	1
2000	одном отношении	1	1
2001	то для	1	1
2002	были бы	1	1
2003	с системой	2	1
2004	всех отношениях	1	1
2005	и стало	1	1
2006	нечего и	1	1
2007	достаточно в	1	1
2008	одном случае	1	1
2009	поскольку мы	1	1
2010	прямо говорит	1	1
2011	в специальном	1	1
2012	показывает что	1	1
2013	и прочих	1	1
2014	для себя	1	1
2015	она имеет	1	1
2016	по греческому	1	1
2017	другого рода	2	1
2018	литературой в	1	1
2019	даже как	1	1
2020	и литературе	1	1
2021	природе и	2	1
2022	нашего времени	2	1
2023	истории в	2	1
2024	и методов	1	1
2025	все свое	1	1
2026	также его	1	1
2027	разумеется не	1	1
2028	типа были	1	1
2029	трудно видеть	6	1
2030	т.д в	2	1
2031	есть лишь	2	1
2032	однако что	1	1
2033	в россии	1	1
2034	на данный	1	1
2035	исторического характера	1	1
2036	если это	2	1
2037	тему об	1	1
2038	на известную	1	1
2039	в одних	1	1
2040	нет вообще	1	1
2041	целое как	1	1
2042	могут даже	1	1
2043	дать ему	1	1
2044	легче и	1	1
2045	как не	1	1
2046	каждым новым	1	1
2047	быть понято	1	1
2048	не знать	1	1
2049	приводил к	1	1
2050	эту традицию	1	1
2051	с политическим	1	1
2052	через которую	1	1
2053	и способы	1	1
2054	русской истории	1	1
2055	и объединяет	1	1
2056	сложившиеся в	1	1
2057	бы с	2	1
2058	новых европейских	1	1
2059	ее ни	1	1
2060	его исторического	1	1
2061	сказать следующее	1	1
2062	это то	1	1
2063	если можно	1	1
2064	и другой	1	1
2065	зависимости от	3	1
2066	язык это	1	1
2067	исходный пункт	2	1
2068	есть одновременно	1	1
2069	вещей как	1	1
2070	и замкнутого	1	1
2071	ему надо	1	1
2072	ней то	1	1
2073	к первым	1	1
2074	судя по	1	1
2075	для которой	1	1
2076	единое и	1	1
2077	системы языка	1	1
2078	потому и	1	1
2079	автора в	1	1
2080	она отразилась	1	1
2081	о языке	6	1
2082	случае на	1	1
2083	или вообще	5	1
2084	в точности	1	1
2085	что находит	1	1
2086	оттенков и	1	1
2087	ответа на	3	1
2088	на немецкий	1	1
2089	историческая действительность	1	1
2090	виде и	1	1
2091	к целому	1	1
2092	и ближайшие	1	1
2093	к древнейшим	1	1
2094	история есть	1	1
2095	не трудно	7	1
2096	человечества и	1	1
2097	но вообще	1	1
2098	то она	2	1
2099	понятия о	1	1
2100	самом процессе	1	1
2101	традиции это	1	1
2102	совсем другое	1	1
2103	необходимых условий	1	1
2104	этого же	1	1
2105	который можно	1	1
2106	нет надобности	3	1
2107	месте в	1	1
2108	правом можно	1	1
2109	был он	1	1
2110	смысле на	1	1
2111	заключенных в	1	1
2112	его можно	2	1
2113	народности и	1	1
2114	этого термина	3	1
2115	истории литературы	3	1
2116	в гораздо	1	1
2117	принуждены были	2	1
2118	в прямом	4	1
2119	против этой	1	1
2120	выясняется что	1	1
2121	и технической	1	1
2122	этой области	3	1
2123	другим источникам	1	1
2124	обратиться к	1	1
2125	связи между	4	1
2126	которая стала	1	1
2127	книгу о	1	1
2128	материала и	1	1
2129	или два	1	1
2130	значит не	1	1
2131	литературе не	2	1
2132	участия в	1	1
2133	необходимо несколько	1	1
2134	что так	1	1
2135	и принципиально	1	1
2136	с той	1	1
2137	на одной	1	1
2138	выражалось в	1	1
2139	слова не	1	1
2140	без этого	1	1
2141	непосредственно в	1	1
2142	соответствующие явления	1	1
2143	просто как	1	1
2144	а к	1	1
2145	г таким	1	1
2146	существует как	1	1
2147	гораздо большей	1	1
2148	для собственно	1	1
2149	бытия и	1	1
2150	мира у	1	1
2151	чтобы быть	1	1
2152	была передана	1	1
2153	склонность к	1	1
2154	цель и	1	1
2155	его представители	1	1
2156	с рядом	1	1
2157	только тому	1	1
2158	науки в	6	1
2159	им как	1	1
2160	из системы	1	1
2161	универсального характера	1	1
2162	всех стран	1	1
2163	путь к	1	1
2164	обладают большой	1	1
2165	работы над	6	1
2166	культуры он	1	1
2167	вполне понятными	1	1
2168	чтобы сделать	1	1
2169	и тех	1	1
2170	момента хотя	1	1
2171	ней есть	1	1
2172	точности и	1	1
2173	этот традиционный	1	1
2174	встречается с	1	1
2175	приводят к	1	1
2176	не выдерживает	1	1
2177	для изучения	1	1
2178	первая половина	1	1
2179	еще сильнее	1	1
2180	как уже	5	1
2181	этого или	1	1
2182	а от	1	1
2183	как может	1	1
2184	нельзя не	6	1
2185	она во	1	1
2186	языку и	1	1
2187	которое здесь	1	1
2188	в отношениях	2	1
2189	просто не	1	1
2190	реальных исторических	1	1
2191	идет уже	1	1
2192	нужно было	1	1
2193	быть никакой	1	1
2194	что внутренняя	1	1
2195	создавалась атмосфера	1	1
2196	частности в	1	1
2197	отношений между	3	1
2198	выделяются из	1	1
2199	на самую	1	1
2200	и можно	1	1
2201	и латинский	2	1
2202	как их	1	1
2203	вообще все	1	1
2204	в трудах	1	1
2205	этого метода	1	1
2206	само по	4	1
2207	совершенно иного	1	1
2208	пор и	1	1
2209	и классического	1	1
2210	и каждая	1	1
2211	та или	1	1
2212	и в-третьих	1	1
2213	своих товарищей	1	1
2214	только по	3	1
2215	каких обстоятельствах	1	1
2216	этом и	1	1
2217	след во	1	1
2218	в высшей	1	1
2219	с реальным	1	1
2220	которыми он	1	1
2221	имеют в	1	1
2222	в создании	2	1
2223	своему материалу	1	1
2224	человеческой природы	1	1
2225	с расчленением	1	1
2226	надо было	2	1
2227	вполне понятным	1	1
2228	лучшем случае	1	1
2229	различными его	1	1
2230	других языках	1	1
2231	начинает с	1	1
2232	истории на	1	1
2233	о римском	1	1
2234	до такого	1	1
