N	2gram	Bakhtin_Pr	KulturaY
1311	нам важно	3	1
1312	рассказа что	1	1
1313	самой форме	1	1
1314	что основное	1	1
1315	пусть и	1	1
1316	своеобразие в	1	1
1317	но отчасти	1	1
1318	к различным	1	1
1319	во всех	8	1
1320	мы видим	5	1
1321	еще одну	1	1
1322	все его	4	1
1323	фактом что	1	1
1324	нами не	1	1
1325	она и	3	1
1326	так можно	1	1
1327	от его	1	1
1328	хочет быть	1	1
1329	толстого и	2	1
1330	внутри одного	1	1
1331	рассматривать их	1	1
1332	здесь могут	1	1
1333	на основную	1	1
1334	определяет как	1	1
1335	в дневнике	1	1
1336	в братьях	3	1
1337	об одном	1	1
1338	такова была	1	1
1339	например знает	1	1
1340	такого рода	1	1
1341	с отдельными	2	1
1342	притом не	1	1
1343	поэтому можно	1	1
1344	вот эти	1	1
1345	строится не	1	1
1346	установки в	1	1
1347	получает в	1	1
1348	зрения а	1	1
1349	ли быть	1	1
1350	смысле то	1	1
1351	форма является	1	1
1352	элементов и	1	1
1353	этих процессов	1	1
1354	и верно	1	1
1355	не должна	1	1
1356	далеко за	1	1
1357	писем к	1	1
1358	только такую	1	1
1359	эта особенность	4	1
1360	для своего	2	1
1361	они в	1	1
1362	отказывается от	1	1
1363	к конкретному	1	1
1364	по типу	1	1
1365	есть с	2	1
1366	и свободно	1	1
1367	содержания как	1	1
1368	подходит к	5	1
1369	самого термина	1	1
1370	работы и	1	1
1371	его романической	1	1
1372	гоголя как	1	1
1373	бы только	1	1
1374	быть до	1	1
1375	или не	2	1
1376	только она	2	1
1377	он может	4	1
1378	такое понимание	1	1
1379	события в	1	1
1380	необходим для	1	1
1381	весь его	1	1
1382	от нее	1	1
1383	как его	2	1
1384	его мысли	1	1
1385	своей работы	1	1
1386	мне в	1	1
1387	связей нашего	1	1
1388	xviii века	1	1
1389	выражения но	1	1
1390	здесь же	1	1
1391	или иная	1	1
1392	следовательно что	2	1
1393	xx века	1	1
1394	с одним	2	1
1395	у тургенева	2	1
1396	он дал	1	1
1397	для всякого	1	1
1398	а со	1	1
1399	лишь на	3	1
1400	думать о	1	1
1401	типа и	3	1
1402	он теперь	1	1
1403	твердое и	1	1
1404	есть именно	1	1
1405	языке дает	1	1
1406	в пределы	4	1
1407	можно прямо	1	1
1408	и перед	3	1
1409	дан на	1	1
1410	для решения	1	1
1411	того и	1	1
1412	сильных и	1	1
1413	от обычного	1	1
1414	и являются	1	1
1415	зрения и	2	1
1416	которым не	1	1
1417	они оказались	1	1
1418	темы с	1	1
1419	достаточно чтобы	1	1
1420	есть своя	1	1
1421	в эту	1	1
1422	вводит в	2	1
1423	спора в	1	1
1424	то лишь	2	1
1425	смысле его	1	1
1426	чтобы его	2	1
1427	раз он	1	1
1428	имеет ничего	1	1
1429	здесь с	3	1
1430	в мою	1	1
1431	истинный смысл	2	1
1432	будто и	2	1
1433	из ничего	1	1
1434	которая является	1	1
1435	в уста	3	1
1436	если оно	1	1
1437	из первого	1	1
1438	сознания а	1	1
1439	который является	1	1
1440	своих положений	1	1
1441	сводит его	1	1
1442	в абстракции	1	1
1443	догадки о	1	1
1444	автора или	2	1
1445	уместно еще	1	1
1446	как факт	1	1
1447	не совсем	2	1
1448	чтобы искать	1	1
1449	ведь в	1	1
1450	значение но	1	1
1451	сущности на	1	1
1452	этом совершенно	1	1
1453	до чрезвычайности	2	1
1454	мы говорили	1	1
1455	науке а	1	1
1456	не стыдно	1	1
1457	то никогда	1	1
1458	оказалось бы	1	1
1459	слова сами	1	1
1460	отличен от	1	1
1461	поэтому-то и	1	1
1462	и речи	1	1
1463	совсем не	1	1
1464	тот особый	1	1
1465	только об	1	1
1466	с болью	1	1
1467	художественной литературе	1	1
1468	в ответ	1	1
1469	переживаний и	1	1
1470	внутри этой	1	1
1471	кажется что	4	1
1472	дневнике писателя	1	1
1473	оно и	1	1
1474	одно и	1	1
1475	и та	1	1
1476	его художественной	2	1
1477	хотя в	1	1
1478	действующей в	1	1
1479	по поэтике	1	1
1480	где же	1	1
1481	важно не	2	1
1482	делают его	1	1
1483	проникнуть в	2	1
1484	не способна	2	1
1485	по своей	1	1
1486	чтобы связать	1	1
1487	что бы	1	1
1488	так определяет	2	1
1489	с нашими	1	1
1490	его борьбы	1	1
1491	вперед в	1	1
1492	и лишено	1	1
1493	у которого	1	1
1494	он еще	2	1
1495	и возникает	1	1
1496	а вы	1	1
1497	и несколько	1	1
1498	центр тяжести	1	1
1499	распалось на	1	1
1500	истории и	1	1
1501	в связь	1	1
1502	только может	1	1
1503	знает все	2	1
1504	которые сделали	1	1
1505	творческой работы	1	1
1506	его форма	1	1
1507	основанное на	1	1
1508	являются лишь	1	1
1509	отношении что	1	1
1510	я вам	1	1
1511	и никогда	1	1
1512	он понимает	2	1
1513	необходимо еще	1	1
1514	не входят	1	1
1515	и каждый	1	1
1516	статью с	1	1
1517	раз подчеркнуть	2	1
1518	первое условие	1	1
1519	в отрывках	1	1
1520	них не	2	1
1521	мысль в	1	1
1522	идей то	1	1
1523	внимания и	1	1
1524	отчетливо и	1	1
1525	себе дело	1	1
1526	раз тех	1	1
1527	слова что	1	1
1528	в первой	3	1
1529	жанровые особенности	1	1
1530	этих словах	1	1
1531	и вступают	1	1
1532	деле это	1	1
1533	бы быть	3	1
1534	свои силы	1	1
1535	есть все	1	1
1536	и жизнью	1	1
1537	отдельные моменты	1	1
1538	усматривает в	1	1
1539	поэтического творчества	2	1
1540	бы ни	1	1
1541	которые были	3	1
1542	которому и	1	1
1543	наоборот все	1	1
1544	я люблю	1	1
1545	только такое	1	1
1546	форму и	2	1
1547	сказать о	1	1
1548	словесное выражение	1	1
1549	за себя	2	1
1550	явления в	1	1
1551	которого мы	1	1
1552	вячеслава иванова	1	1
1553	не сказал	1	1
1554	что существенно	1	1
1555	может понять	2	1
1556	создается впечатление	1	1
1557	делать с	1	1
1558	бы я	1	1
1559	в один	2	1
1560	понятия и	1	1
1561	смысле или	1	1
1562	и особенно	2	1
1563	до его	2	1
1564	между разными	1	1
1565	вообще нет	1	1
1566	есть как	1	1
1567	действующими лицами	3	1
1568	превращаются в	1	1
1569	бы тогда	1	1
1570	любви и	1	1
1571	эту задачу	1	1
1572	таков например	1	1
1573	системе как	1	1
1574	как теперь	1	1
1575	значит конечно	3	1
1576	достоевского здесь	2	1
1577	по содержанию	1	1
1578	образом и	1	1
1579	взгляд на	1	1
1580	однако с	1	1
1581	но несколько	1	1
1582	достоевского в	21	1
1583	они и	3	1
1584	от жизни	1	1
1585	этой проблемы	1	1
1586	них в	2	1
1587	то есть	64	1
1588	к одной	1	1
1589	длинный ряд	1	1
1590	видел и	2	1
1591	его с	2	1
1592	он культивировал	1	1
1593	встретился с	1	1
1594	живет в	1	1
1595	для себя	5	1
1596	на первом	2	1
1597	себе вопрос	1	1
1598	не идет	1	1
1599	она имеет	1	1
1600	не умеют	3	1
1601	в гражданине	1	1
1602	к брату	1	1
1603	переносится в	1	1
1604	возможно большее	1	1
1605	письмах к	1	1
1606	нем как	2	1
1607	вот как	1	1
1608	он что	1	1
1609	котором в	1	1
1610	в большом	3	1
1611	иванов не	2	1
1612	не исчерпывается	3	1
1613	так будто	1	1
1614	приходится иметь	1	1
1615	его но	2	1
1616	утверждает что	1	1
1617	сделал в	1	1
1618	зрения ее	1	1
1619	лишь из	1	1
1620	сложность и	1	1
1621	нового времени	4	1
1622	и принципы	1	1
1623	целом ряде	3	1
1624	совершенно иное	2	1
1625	и вызывает	2	1
1626	только еще	1	1
1627	их подлинный	1	1
1628	даны как	1	1
1629	как идея	1	1
1630	в прошлое	2	1
1631	и форм	1	1
1632	и приобретает	1	1
1633	тон в	1	1
1634	или другого	1	1
1635	все то	5	1
1636	до этого	1	1
1637	свою статью	1	1
1638	оказывается в	1	1
1639	он так	1	1
1640	охарактеризована в	1	1
1641	его основных	1	1
1642	и единство	2	1
1643	наблюдений над	1	1
1644	имеет значение	2	1
1645	бы находятся	1	1
1646	следовательно в	1	1
1647	не знающего	1	1
1648	вместо этого	1	1
1649	его сплошь	1	1
1650	сущность этой	1	1
1651	оно есть	1	1
1652	месте и	2	1
1653	мы остановимся	3	1
1654	подходе к	2	1
1655	не люблю	1	1
1656	а сейчас	1	1
1657	тем менее	1	1
1658	одно слово	1	1
1659	или наоборот	1	1
1660	можно еще	1	1
1661	словом но	1	1
1662	он я	1	1
1663	и лишает	1	1
1664	и внутренние	2	1
1665	присутствует в	1	1
1666	из тех	3	1
1667	и поскольку	1	1
1668	не знал	1	1
1669	мы встречаемся	1	1
1670	к нам	2	1
1671	может стать	1	1
1672	возникает лишь	1	1
1673	необходимости в	1	1
1674	которого является	1	1
1675	жизни в	3	1
1676	дело идет	12	1
1677	них он	1	1
1678	явлений и	1	1
1679	себя и	4	1
1680	и определяемые	1	1
1681	ничего в	1	1
1682	мыслей и	1	1
1683	теперь только	1	1
1684	можно найти	3	1
1685	ему и	1	1
1686	собою в	2	1
1687	русского и	1	1
1688	из которого	2	1
1689	хотел бы	2	1
1690	на их	1	1
1691	суждений о	1	1
1692	своей жизни	2	1
1693	не входит	3	1
1694	обращается как	1	1
1695	его о	2	1
1696	сразу и	1	1
1697	же была	1	1
1698	мысль от	1	1
1699	автора но	2	1
1700	этот рассказ	1	1
1701	братьях карамазовых	3	1
1702	остановиться несколько	1	1
1703	но их	1	1
1704	утрачивают свою	1	1
1705	не давая	2	1
1706	самое построение	1	1
1707	ему принадлежит	1	1
1708	в основе	6	1
1709	же я	1	1
1710	а внутри	1	1
1711	время оно	1	1
1712	далее и	1	1
1713	подходит именно	1	1
1714	в очень	1	1
1715	находит свое	2	1
1716	но тоже	1	1
1717	как одно	3	1
1718	тотчас же	3	1
1719	совпадает с	3	1
1720	не любил	1	1
1721	это за	1	1
1722	да еще	1	1
1723	в значительной	1	1
1724	наконец в	2	1
1725	бы по	1	1
1726	можно лишь	1	1
1727	только такие	1	1
1728	мы уже	4	1
1729	и упорно	1	1
1730	этой работы	2	1
1731	и наше	1	1
1732	ценный материал	1	1
1733	и независимо	1	1
1734	но лишь	1	1
1735	из его	4	1
1736	и разрешить	2	1
1737	зрения с	1	1
1738	не у	4	1
1739	и больше	1	1
1740	я называю	1	1
1741	всего на	1	1
1742	то все	1	1
1743	же принципы	1	1
1744	со всей	2	1
1745	в бесах	1	1
1746	в университете	1	1
1747	впрочем и	1	1
1748	чтобы она	1	1
1749	нас с	1	1
1750	как если	1	1
1751	о своем	2	1
1752	художественной литературы	1	1
1753	частности и	1	1
1754	ее с	3	1
1755	тому или	1	1
1756	находят свое	1	1
1757	чем не	1	1
1758	чужую мысль	1	1
1759	при помощи	1	1
1760	же вы	3	1
1761	слове и	1	1
1762	быть это	1	1
1763	из предпосылки	1	1
1764	и исторически	1	1
1765	литературы в	1	1
1766	неразрывно связан	1	1
1767	им в	4	1
1768	она все	1	1
1769	биографический материал	1	1
1770	как свой	2	1
1771	к творчеству	1	1
1772	из одной	1	1
1773	при обычном	1	1
1774	статьи в	2	1
1775	может ли	1	1
1776	целое в	1	1
1777	среды и	1	1
1778	дальше уже	1	1
1779	так мало	1	1
1780	на две	1	1
1781	к следующему	1	1
1782	этот роман	1	1
1783	и во	2	1
1784	принадлежит к	1	1
1785	новые и	1	1
1786	но именно	5	1
1787	за пределами	2	1
1788	основную особенность	4	1
1789	легко заметить	1	1
1790	какие мы	2	1
1791	идея как	4	1
1792	мысли не	1	1
1793	в сознании	4	1
1794	полным правом	1	1
1795	слово и	1	1
1796	или его	1	1
1797	просто на	1	1
1798	как во	1	1
1799	содержанием и	1	1
1800	были особенно	1	1
1801	остался бы	1	1
1802	к явлениям	1	1
1803	здесь и	2	1
1804	столько в	1	1
1805	для этих	1	1
1806	как предмет	3	1
1807	воспитания и	1	1
1808	не видит	1	1
1809	к той	2	1
1810	еще в	1	1
1811	соприкасаются в	1	1
1812	идей и	1	1
1813	материал и	2	1
1814	до сознания	1	1
1815	в статьях	3	1
1816	из него	1	1
1817	к произведениям	1	1
1818	у вас	4	1
1819	во времени	4	1
1820	указаний на	1	1
1821	нет дела	1	1
1822	было быть	1	1
1823	в прокрустово	1	1
1824	человека но	2	1
1825	меня не	1	1
1826	изменения в	1	1
1827	уже с	1	1
1828	своим предметом	1	1
1829	к лицу	1	1
1830	же прием	1	1
1831	бы функцию	1	1
1832	себе достаточно	1	1
1833	в психологической	1	1
1834	как со	1	1
1835	то они	2	1
1836	чем с	1	1
1837	или к	2	1
1838	оправдание в	1	1
1839	которым он	1	1
1840	письмах это	1	1
1841	нам еще	1	1
1842	литературную форму	1	1
1843	многих других	1	1
1844	все элементы	1	1
1845	хоть и	3	1
1846	увидеть и	3	1
1847	она так	2	1
1848	но прежде	1	1
1849	надобности возвращаться	1	1
1850	построение этого	1	1
1851	сам он	5	1
1852	в й	2	1
1853	лишь весьма	2	1
1854	сколько в	2	1
1855	она сама	1	1
1856	в художественной	4	1
1857	они ничего	1	1
1858	своему предмету	1	1
1859	который был	1	1
1860	случаев в	1	1
1861	нас здесь	1	1
1862	которых он	1	1
1863	или с	1	1
1864	ничего кроме	1	1
1865	переход к	1	1
1866	связаны по	1	1
1867	и разные	1	1
1868	требует совершенно	1	1
1869	которого я	1	1
1870	годов и	1	1
1871	впечатление что	1	1
1872	художественного задания	3	1
1873	хорошо и	1	1
1874	участвуют в	1	1
1875	что каждый	1	1
1876	первом месте	1	1
1877	их уже	1	1
1878	восприятия и	1	1
1879	своих мыслей	1	1
1880	из дневника	1	1
1881	не существует	1	1
1882	с которым	1	1
1883	здесь нет	3	1
1884	статьях и	1	1
1885	в главе	1	1
1886	теми же	1	1
1887	бы для	1	1
1888	своей книге	2	1
1889	а о	4	1
1890	в свои	2	1
1891	для других	2	1
1892	прокрустово ложе	1	1
1893	и вы	2	1
1894	полное право	2	1
1895	и художественной	1	1
1896	об этих	2	1
1897	можно обнаружить	1	1
1898	же по	3	1
1899	да так	1	1
1900	всегда есть	1	1
1901	раз навсегда	1	1
1902	они могли	1	1
1903	и эта	3	1
1904	слагающихся в	1	1
1905	он видел	2	1
1906	достоевского не	18	1
1907	между героями	1	1
1908	появление новых	1	1
1909	перестают быть	1	1
1910	словом и	2	1
1911	ведь он	2	1
1912	в движение	1	1
1913	из конкретных	1	1
1914	из положения	1	1
1915	лежащей в	1	1
1916	мы ее	1	1
1917	как она	2	1
1918	как целое	2	1
1919	было до	1	1
1920	не предполагает	1	1
1921	слышать и	1	1
1922	лежит на	1	1
1923	культивировал и	1	1
1924	есть только	5	1
1925	с рядом	1	1
1926	более глубоким	1	1
1927	в соединении	1	1
1928	с изложением	1	1
1929	действительным и	1	1
1930	не относится	1	1
1931	видим что	2	1
1932	такая идея	1	1
1933	в новом	1	1
1934	и оно	2	1
1935	и смысловой	1	1
1936	в каждой	3	1
1937	дело и	1	1
1938	их значение	1	1
1939	говорит об	2	1
1940	в уже	1	1
1941	ему как	1	1
1942	языке то	1	1
1943	мысли в	2	1
1944	но конечно	3	1
1945	другом случае	2	1
1946	как угодно	1	1
1947	в соответствующем	1	1
1948	жизнь и	3	1
1949	чтобы сделать	1	1
1950	от голоса	2	1
1951	ко мне	1	1
1952	не считал	1	1
1953	но те	1	1
1954	этой формы	2	1
1955	в стиле	1	1
1956	были не	1	1
1957	в самое	1	1
1958	пределах своего	1	1
1959	тяга к	1	1
1960	нужно отметить	1	1
1961	к установке	1	1
1962	и оформленные	1	1
1963	вот он	1	1
1964	из контекста	1	1
1965	что очень	1	1
1966	и других	8	1
1967	в полной	1	1
1968	образа как	1	1
1969	с самого	3	1
1970	может по-своему	1	1
1971	не укладывается	2	1
1972	и социального	1	1
1973	которые могли	1	1
1974	сфера ее	1	1
1975	в предисловии	1	1
1976	борьбу с	1	1
1977	а его	3	1
1978	на пороге	4	1
1979	которую мы	1	1
1980	например у	2	1
1981	и е	1	1
1982	образец и	1	1
1983	и особым	1	1
1984	но при	1	1
1985	его не	2	1
1986	и ни	1	1
1987	как уже	1	1
1988	выше в	1	1
1989	качества все	1	1
1990	выражение и	1	1
1991	высказывания и	1	1
1992	сам был	2	1
1993	сам в	1	1
1994	в противоположность	3	1
1995	выше именно	1	1
1996	позволяет нам	1	1
1997	входит в	11	1
1998	здесь это	1	1
1999	во второй	1	1
2000	не находит	1	1
2001	не оставляет	4	1
2002	может сочетаться	1	1
2003	свою жизнь	2	1
2004	перестало быть	1	1
2005	с ее	5	1
2006	в нескольких	1	1
2007	а прежде	2	1
2008	сознание и	7	1
2009	не допускает	1	1
2010	других писателей	2	1
2011	их всякой	1	1
2012	тон этой	1	1
2013	заметки о	1	1
2014	совершенно новый	1	1
2015	это однако	1	1
2016	вплотную к	1	1
2017	в развитии	1	1
2018	поэтому для	1	1
2019	человека с	1	1
2020	несколько раз	1	1
2021	важна здесь	4	1
2022	вы не	1	1
2023	никакой надобности	1	1
2024	что из	3	1
2025	и всегда	1	1
2026	иной степени	2	1
2027	две категории	1	1
2028	к мысли	1	1
2029	всего то	1	1
2030	слов он	1	1
2031	этой новой	2	1
2032	единое и	1	1
2033	же самое	1	1
2034	с различными	1	1
2035	вступают в	3	1
2036	ведь это	3	1
2037	в книге	4	1
2038	явление в	1	1
2039	вообще все	1	1
2040	по всей	1	1
2041	и вне	2	1
2042	находиться в	2	1
2043	с которой	4	1
2044	типа но	1	1
2045	установки и	1	1
2046	если уж	2	1
2047	в литературном	1	1
2048	и самого	4	1
2049	та или	1	1
2050	действительности не	1	1
2051	ощущаться как	1	1
2052	он знает	3	1
2053	и ее	5	1
2054	бы он	3	1
2055	выражения в	1	1
2056	в чужом	2	1
2057	связи между	1	1
2058	себе цельную	1	1
2059	словесного стиля	2	1
2060	романической композиции	1	1
2061	самого последнего	1	1
2062	может показаться	1	1
2063	действительно не	1	1
2064	понимаем и	2	1
2065	он сумел	1	1
2066	место в	2	1
2067	в голову	1	1
2068	в чисто	2	1
2069	возникает та	1	1
2070	случаев они	1	1
2071	другой и	1	1
2072	полагаю что	1	1
2073	он во	1	1
2074	отношении не	1	1
2075	все еще	2	1
2076	как слова	1	1
2077	позицию по	2	1
2078	переход в	1	1
2079	себе еще	2	1
2080	случае была	1	1
2081	же успехом	1	1
2082	со своими	6	1
2083	своих записках	1	1
2084	после смерти	1	1
2085	этому вопросу	1	1
2086	дело обстоит	1	1
2087	становится в	1	1
2088	себя то	1	1
2089	как для	1	1
2090	самосознания в	5	1
2091	иных условиях	1	1
2092	к идее	4	1
2093	и иные	1	1
2094	анализа мы	1	1
2095	знает лишь	1	1
