N	2gram	Losev_Dial	Tvorches
1316	как субъекта	1	1
1317	нет никакой	2	1
1318	цели а	1	1
1319	ее с	1	1
1320	ли вы	1	1
1321	к поэзии	1	1
1322	чем не	2	1
1323	незаметно для	1	1
1324	знаем что	2	1
1325	в обоих	1	1
1326	было и	1	1
1327	а лишь	3	1
1328	например на	1	1
1329	котором нет	1	1
1330	потому и	2	1
1331	жизни по	1	1
1332	мне не	2	1
1333	процесс и	1	1
1334	времени его	1	1
1335	заметить что	2	1
1336	личности человек	1	1
1337	дана в	4	1
1338	ее не	1	1
1339	если мы	3	1
1340	представлениями о	1	1
1341	при котором	1	1
1342	материалистов xviii	1	1
1343	даже о	1	1
1344	на первый	2	1
1345	может оказаться	2	1
1346	общества в	1	1
1347	в сознании	3	1
1348	идеи он	1	1
1349	даже без	1	1
1350	предмет а	2	1
1351	содержатся в	1	1
1352	говоря не	2	1
1353	такой что	1	1
1354	не лучше	2	1
1355	она будет	1	1
1356	месте в	1	1
1357	только потому	4	1
1358	и для	2	1
1359	для ясности	1	1
1360	же значит	1	1
1361	мир и	1	1
1362	этих восприятий	1	1
1363	то или	5	1
1364	категория в	1	1
1365	причем однако	1	1
1366	они были	2	1
1367	в самих	1	1
1368	порою же	1	1
1369	впечатление и	1	1
1370	не выдержал	1	1
1371	такое же	1	1
1372	ли или	1	1
1373	находятся в	1	1
1374	форм и	2	1
1375	пусть даже	1	1
1376	вокруг него	1	1
1377	ему в	1	1
1378	ничем не	4	1
1379	смысле что	3	1
1380	быть действительно	1	1
1381	видим как	1	1
1382	они не	3	1
1383	с своей	1	1
1384	в поэзии	8	1
1385	того как	3	1
1386	столкновение с	1	1
1387	и смеется	1	1
1388	в художественной	1	1
1389	сон это	1	1
1390	всего мира	1	1
1391	хома брут	2	1
1392	одна и	5	1
1393	мы имеем	4	1
1394	она его	1	1
1395	мы сами	2	1
1396	а это	2	1
1397	в основании	1	1
1398	это-то и	2	1
1399	ясным что	1	1
1400	совершенно не	13	1
1401	одну общую	1	1
1402	для нас	1	1
1403	интересно и	1	1
1404	то самое	1	1
1405	в полном	1	1
1406	не содержит	1	1
1407	то мы	2	1
1408	на одной	1	1
1409	бытие и	2	1
1410	против воли	1	1
1411	чем он	2	1
1412	а все	1	1
1413	как нечто	5	1
1414	вовсе нет	1	1
1415	без этого	4	1
1416	все равно	7	1
1417	они отличаются	1	1
1418	однако не	1	1
1419	а на	1	1
1420	сама себе	1	1
1421	и стремлений	1	1
1422	себе что	1	1
1423	со всем	2	1
1424	слились в	1	1
1425	а также	1	1
1426	то к	1	1
1427	этом не	1	1
1428	что ничего	1	1
1429	который как	1	1
1430	объекта и	2	1
1431	и начинается	1	1
1432	непримиримость и	1	1
1433	всегда есть	4	1
1434	менее всего	1	1
1435	и эта	3	1
1436	виду что	2	1
1437	он видел	1	1
1438	и другое	3	1
1439	бытия вообще	2	1
1440	вообще не	2	1
1441	наконец даже	1	1
1442	только два	1	1
1443	восприятие времени	2	1
1444	с той	2	1
1445	в какой	3	1
1446	жить в	1	1
1447	нас к	1	1
1448	и вовсе	1	1
1449	по смыслу	2	1
1450	есть в	2	1
1451	но по	1	1
1452	мы никогда	1	1
1453	и абсолютная	1	1
1454	является не	3	1
1455	нам эту	1	1
1456	в реальности	1	1
1457	себе я	1	1
1458	где-то в	1	1
1459	заметил что	2	1
1460	и временное	1	1
1461	становится все	1	1
1462	это происходит	1	1
1463	по своему	4	1
1464	должно стать	1	1
1465	крепко он	1	1
1466	как мировые	1	1
1467	это было	4	1
1468	разумеется тут	1	1
1469	точнее говоря	1	1
1470	ему как	1	1
1471	тем более	2	1
1472	к живой	1	1
1473	в меру	5	1
1474	бы это	1	1
1475	безнадежности и	1	1
1476	смерти и	1	1
1477	но конечно	2	1
1478	с первого	2	1
1479	другом случае	1	1
1480	ему не	1	1
1481	как формы	1	1
1482	не была	1	1
1483	как три	1	1
1484	же деле	2	1
1485	того или	1	1
1486	строй и	1	1
1487	и эти	2	1
1488	только к	2	1
1489	в полной	2	1
1490	ничуть не	2	1
1491	как ни	3	1
1492	силы и	1	1
1493	сопоставление с	1	1
1494	мы выделяем	1	1
1495	а просто	2	1
1496	она должна	2	1
1497	в поле	1	1
1498	каждом из	2	1
1499	души по	1	1
1500	должно быть	7	1
1501	могу быть	1	1
1502	образ на	1	1
1503	и почти	6	1
1504	его не	7	1
1505	этом кратком	1	1
1506	и ни	7	1
1507	о христе	1	1
1508	один день	2	1
1509	ту или	1	1
1510	поэтической аллегории	1	1
1511	одну из	1	1
1512	говорим о	1	1
1513	восприятие и	1	1
1514	что нужно	1	1
1515	так хорошо	1	1
1516	мы должны	6	1
1517	не о	5	1
1518	же может	2	1
1519	например к	1	1
1520	мыслей чувств	1	1
1521	свою жизнь	1	1
1522	а о	2	1
1523	есть и	11	1
1524	христианской мифологии	1	1
1525	же что	1	1
1526	от земли	2	1
1527	лермонтова три	1	1
1528	смотрит на	1	1
1529	когда оно	2	1
1530	или его	2	1
1531	резко отличается	1	1
1532	к чему	1	1
1533	стороны и	4	1
1534	и времени	4	1
1535	этого образа	1	1
1536	стало быть	17	1
1537	личность как	2	1
1538	говорили уже	1	1
1539	к которой	1	1
1540	его слуги	1	1
1541	думать что	3	1
1542	на всю	6	1
1543	при всем	1	1
1544	и всякая	1	1
1545	и часто	3	1
1546	власть в	1	1
1547	гете и	2	1
1548	еще на	3	1
1549	скорее наоборот	1	1
1550	на это	1	1
1551	этой теории	1	1
1552	всех времен	1	1
1553	времени ибо	2	1
1554	что будет	1	1
1555	же самое	3	1
1556	им не	1	1
1557	частный случай	1	1
1558	а самый	1	1
1559	явление в	1	1
1560	вообще все	1	1
1561	него и	1	1
1562	указывать на	1	1
1563	содержанием и	2	1
1564	у религиозных	1	1
1565	и самого	1	1
1566	к богу	3	1
1567	лежащая в	3	1
1568	или другом	1	1
1569	и борьба	1	1
1570	них нет	2	1
1571	не верит	1	1
1572	которые в	1	1
1573	в театре	1	1
1574	отличного от	1	1
1575	нас своими	1	1
1576	это можно	2	1
1577	г время	1	1
1578	тут он	1	1
1579	в характере	1	1
1580	отождествляется с	7	1
1581	в голову	2	1
1582	или иной	4	1
1583	бытия и	1	1
1584	общества и	1	1
1585	и нечто	3	1
1586	в схеме	4	1
1587	и дальше	1	1
1588	на ту	2	1
1589	на то	5	1
1590	об этой	2	1
1591	себе он	1	1
1592	не рождается	2	1
1593	которая дана	1	1
1594	и непосредственности	1	1
1595	является ли	1	1
1596	и самый	1	1
1597	искусство в	1	1
1598	ничего подобного	1	1
1599	всегда нечто	1	1
1600	для этого	2	1
1601	в каком-то	5	1
1602	именно это	1	1
1603	три года	1	1
1604	идею и	4	1
1605	она действительно	1	1
1606	этом что	1	1
1607	эпохи и	1	1
1608	построение и	1	1
1609	дальше в	2	1
1610	не можем	1	1
1611	к идее	1	1
1612	за их	1	1
1613	иное как	4	1
1614	а сама	1	1
1615	себе а	2	1
1616	реальностью и	3	1
