N	2gram	Vygotskiy_	Tvorches
1306	том и	3	1
1307	смысла в	1	1
1308	за это	1	1
1309	не на	1	1
1310	иначе если	1	1
1311	и первый	1	1
1312	содержание рассказа	4	1
1313	идет от	2	1
1314	каждый раз	2	1
1315	оно не	1	1
1316	образом если	1	1
1317	с ней	1	1
1318	в моем	1	1
1319	эти эпизоды	1	1
1320	лукаво и	1	1
1321	мы начинаем	1	1
1322	о сложности	1	1
1323	о своей	1	1
1324	он будет	2	1
1325	и действительно	2	1
1326	в коротком	3	1
1327	присутствует в	1	1
1328	из тех	1	1
1329	начинает напоминать	1	1
1330	не совпадают	1	1
1331	как не	3	1
1332	когда разговор	1	1
1333	и так	4	1
1334	и просто	1	1
1335	если таких	1	1
1336	в словах	2	1
1337	совершенно естественно	1	1
1338	себя и	1	1
1339	и другая	2	1
1340	который не	7	1
1341	в историческом	1	1
1342	если можно	1	1
1343	причину этого	1	1
1344	именно поэтому	1	1
1345	все другие	2	1
1346	этот образ	1	1
1347	с большей	1	1
1348	нимало не	1	1
1349	ничего общего	3	1
1350	который видит	1	1
1351	сейчас же	9	1
1352	которую она	2	1
1353	это самое	1	1
1354	не оказалось	1	1
1355	из области	4	1
1356	я говорю	4	1
1357	бы нас	1	1
1358	из общего	1	1
1359	как тогда	1	1
1360	их нелепость	1	1
1361	все они	3	1
1362	бросается в	2	1
1363	еще и	2	1
1364	бы и	2	1
1365	истории не	1	1
1366	акт в	1	1
1367	того самого	1	1
1368	а если	1	1
1369	бы с	1	1
1370	язык и	1	1
1371	галлюцинации в	1	1
1372	когда мы	5	1
1373	когда вся	2	1
1374	это понятие	2	1
1375	видим что	8	1
1376	писателя на	1	1
1377	это явление	1	1
1378	и везде	1	1
1379	из элементов	1	1
1380	более чем	2	1
1381	со всех	1	1
1382	оба эти	4	1
1383	то и	3	1
1384	и между	4	1
1385	в течение	5	1
1386	это то	4	1
1387	на основе	1	1
1388	том как	5	1
1389	напомним только	1	1
1390	вызывает в	1	1
1391	с а	1	1
1392	и независимо	1	1
1393	из его	1	1
1394	рассказывает в	1	1
1395	они видят	1	1
1396	и важность	1	1
1397	слова и	3	1
1398	развития и	2	1
1399	есть действительность	1	1
1400	всего на	1	1
1401	для меня	1	1
1402	эту самую	1	1
1403	письма и	1	1
1404	страстей и	1	1
1405	вывод что	1	1
1406	он хочет	3	1
1407	вступает в	1	1
1408	перед мысленным	1	1
1409	утверждает свое	1	1
1410	внимания на	1	1
1411	люди не	2	1
1412	ее с	5	1
1413	литературной традицией	1	1
1414	целый ряд	6	1
1415	общее положение	1	1
1416	и целый	1	1
1417	к поэзии	1	1
1418	знаем что	4	1
1419	в древности	1	1
1420	в сердце	1	1
1421	этого рассказа	15	1
1422	он весь	2	1
1423	все рассуждения	1	1
1424	состоит в	4	1
1425	героев к	1	1
1426	это сделал	1	1
1427	для читателя	2	1
1428	имеем в	3	1
1429	мне не	1	1
1430	и милостиво	1	1
1431	элемента в	1	1
1432	с так	1	1
1433	этой знаменитой	1	1
1434	ней по	1	1
1435	заметить что	2	1
1436	деле как	1	1
1437	в споре	1	1
1438	совершенно новым	1	1
1439	дана в	1	1
1440	ее не	3	1
1441	если мы	19	1
1442	принадлежит к	3	1
1443	него все	1	1
1444	значение имеет	2	1
1445	на первый	1	1
1446	считают что	1	1
1447	может оказаться	1	1
1448	человека ведь	1	1
1449	поэтому нам	1	1
1450	гораздо больше	1	1
1451	это разрешение	1	1
1452	от смерти	2	1
1453	событие в	2	1
1454	прямом смысле	2	1
1455	этого слова	5	1
1456	и современной	1	1
1457	говоря не	1	1
1458	не странно	1	1
1459	вызвать наше	1	1
1460	критика о	1	1
1461	не имел	1	1
1462	сюжета если	2	1
1463	утверждая что	1	1
1464	она будет	1	1
1465	нападает на	1	1
1466	образ но	1	1
1467	в мировой	1	1
1468	и для	4	1
1469	все с	1	1
1470	то или	1	1
1471	их действовать	1	1
1472	в самой	9	1
1473	даже против	1	1
1474	в трагедии	5	1
1475	от своей	1	1
1476	впечатление и	1	1
1477	поэтому он	2	1
1478	на время	2	1
1479	а нам	1	1
1480	которому он	1	1
1481	что автор	6	1
1482	такое же	3	1
1483	этом случае	1	1
1484	разговоре с	1	1
1485	одной только	2	1
1486	находятся в	2	1
1487	вниманию читателя	1	1
1488	первом акте	1	1
1489	в более	1	1
1490	истории души	1	1
1491	вокруг него	1	1
1492	ничем не	3	1
1493	смысле что	1	1
1494	они не	2	1
1495	любой из	1	1
1496	и события	1	1
1497	в смешном	1	1
1498	ряд других	1	1
1499	и было	2	1
1500	на тех	1	1
1501	к гибели	1	1
1502	на вопрос	1	1
1503	сделать и	1	1
1504	с гораздо	1	1
1505	в поэзии	1	1
1506	мысленным взором	1	1
1507	того как	4	1
1508	морали а	1	1
1509	который может	1	1
1510	место как	1	1
1511	в первый	2	1
1512	наших глазах	2	1
1513	который бы	1	1
1514	предположение что	1	1
1515	одна и	2	1
1516	мы имеем	2	1
1517	слава и	1	1
1518	не успел	1	1
1519	которых он	1	1
1520	одновременно в	1	1
1521	она его	1	1
1522	естественно что	1	1
1523	или два	1	1
1524	мире в	2	1
1525	он называет	1	1
1526	преимуществу в	1	1
1527	затем она	1	1
1528	вникнуть в	1	1
1529	в согласии	1	1
1530	этого нового	1	1
1531	что так	2	1
1532	ясным что	1	1
1533	которого я	2	1
1534	совершенно не	8	1
1535	ну что	1	1
1536	для нас	14	1
1537	означает одновременно	1	1
1538	и точно	2	1
1539	в полном	4	1
1540	для трагедии	2	1
1541	нашу мысль	2	1
1542	то мы	2	1
1543	надеяться на	1	1
1544	на одной	1	1
1545	вытекающее из	2	1
1546	означало бы	2	1
1547	смысл этой	3	1
1548	нет это	1	1
1549	чем он	1	1
1550	что каждый	1	1
1551	в движение	1	1
1552	вовсе нет	2	1
1553	без этого	1	1
1554	рассказанная в	1	1
1555	все равно	1	1
1556	два примера	1	1
1557	действительности или	1	1
1558	сказал бы	2	1
1559	к самой	2	1
1560	изображает как	1	1
1561	однако не	3	1
1562	за которой	2	1
1563	а на	2	1
1564	же именно	1	1
1565	борьбу с	4	1
1566	перед читателем	1	1
1567	и житейской	1	1
1568	что является	1	1
1569	себе что	2	1
1570	со всем	2	1
1571	этих описаний	1	1
1572	а также	1	1
1573	к которым	7	1
1574	что ничего	2	1
1575	о характере	1	1
1576	который как	2	1
1577	даже на	1	1
1578	в другую	1	1
1579	места в	2	1
1580	менее всего	1	1
1581	и эта	3	1
1582	мы переходим	1	1
1583	и другое	6	1
1584	перед смертью	1	1
1585	что сами	1	1
1586	вот это	1	1
1587	он один	1	1
1588	искусства как	1	1
1589	положение в	1	1
1590	и читателя	1	1
1591	с той	8	1
1592	участие в	1	1
1593	в какой	8	1
1594	нас к	1	1
1595	мы больше	1	1
1596	так часто	1	1
1597	и вовсе	1	1
1598	по смыслу	2	1
1599	виде в	1	1
1600	есть в	3	1
1601	но по	2	1
1602	мы никогда	1	1
1603	мнение что	1	1
1604	почти до	1	1
1605	бы нам	2	1
1606	характера не	1	1
1607	это происходит	1	1
1608	перед собой	2	1
1609	к концу	4	1
1610	а иногда	1	1
1611	по своему	6	1
1612	и глаза	1	1
1613	страсть к	3	1
1614	как люди	1	1
1615	со своей	3	1
1616	своего пути	1	1
1617	впечатления от	1	1
1618	будь он	1	1
1619	у древних	2	1
1620	приблизительно так	2	1
1621	это было	4	1
1622	лежит в	4	1
1623	котором все	1	1
1624	свет на	1	1
1625	его же	1	1
1626	человеком и	3	1
1627	присущими ей	1	1
1628	ему как	1	1
1629	в сцене	1	1
1630	тем более	2	1
1631	бы это	5	1
1632	смерти и	1	1
1633	но конечно	1	1
1634	за этой	1	1
1635	с первого	1	1
1636	другом случае	1	1
1637	все тот	2	1
1638	не была	1	1
1639	подготовлены к	1	1
1640	впечатление от	3	1
1641	смысле то	1	1
1642	вечный жид	1	1
1643	предположить что	1	1
1644	того или	2	1
1645	правда что	1	1
1646	такого изображения	1	1
1647	и эти	2	1
1648	что от	1	1
1649	только к	1	1
1650	от хронологической	1	1
1651	как ни	1	1
1652	силы и	3	1
1653	возбудить в	1	1
1654	в предисловии	2	1
1655	серьезный и	1	1
1656	она должна	3	1
1657	с трагическим	1	1
1658	он развивает	1	1
1659	в знаменитой	1	1
1660	мой друг	1	1
1661	этой трагедии	2	1
1662	в беду	2	1
1663	должно быть	1	1
1664	он принадлежит	1	1
1665	так называемой	4	1
1666	стихах и	3	1
1667	и почти	1	1
1668	некоторые люди	1	1
1669	и ни	1	1
1670	нашел в	1	1
1671	выше в	1	1
1672	быть к	1	1
1673	в новый	1	1
1674	который оказывает	1	1
1675	мы должны	3	1
1676	я только	1	1
1677	лежащую в	1	1
1678	сюжета который	2	1
1679	действие развивается	1	1
1680	не о	1	1
1681	ли это?	1	1
1682	а о	1	1
1683	есть и	1	1
1684	плана в	4	1
1685	в поэме	4	1
1686	это была	1	1
1687	пути и	1	1
1688	конечно в	3	1
1689	только у	1	1
1690	когда оно	1	1
1691	или его	3	1
1692	это если	1	1
1693	к чему	6	1
1694	этого образа	1	1
1695	ли здесь	1	1
1696	из своей	2	1
1697	если взять	3	1
1698	говорили уже	1	1
1699	к которой	1	1
1700	было прежде	1	1
1701	с кем	2	1
1702	думать что	3	1
1703	на всю	2	1
1704	этому поводу	1	1
1705	признать что	2	1
1706	и часто	2	1
1707	бы самое	1	1
1708	сюжет для	2	1
1709	все та	1	1
1710	рассказа о	2	1
1711	на это	6	1
1712	этой теории	1	1
1713	гамлета как	1	1
1714	нам кажется	2	1
1715	разве не	3	1
1716	же самое	14	1
1717	им не	1	1
1718	частный случай	3	1
1719	а самый	1	1
1720	когда личность	1	1
1721	раза в	1	1
1722	не надо	2	1
1723	лежащая в	1	1
1724	психологические наблюдения	1	1
1725	них нет	1	1
1726	которые в	1	1
1727	действительно о	1	1
1728	сказать в	1	1
1729	это можно	2	1
1730	в характере	1	1
1731	в зубах	4	1
1732	эту мысль	2	1
1733	ряде случаев	1	1
1734	этот рассказ	5	1
1735	как наиболее	1	1
1736	при внимательном	1	1
1737	в уме	1	1
1738	и прежде	2	1
1739	в схеме	1	1
1740	и дальше	3	1
1741	на ту	1	1
1742	от морали	4	1
1743	на то	25	1
1744	по законам	1	1
1745	об этой	1	1
1746	заявляет что	1	1
1747	себе всю	1	1
1748	мы видели	7	1
1749	само собой	3	1
1750	и самый	2	1
1751	ничего подобного	2	1
1752	место из	1	1
1753	сюжета у	1	1
1754	для этого	9	1
1755	мы перейдем	1	1
1756	противоречии с	1	1
1757	в каком-то	1	1
1758	именно это	3	1
1759	она действительно	1	1
1760	ряда в	1	1
1761	ад и	1	1
1762	не можем	4	1
1763	иное как	1	1
1764	человеческой природы	1	1
1765	мука если	1	1
1766	из своих	1	1
