N	3gram	Tiupa_Anal	TeoriaLi
1765	замутненного самолюбием смысла	1	1
1766	могла наглядеться героична	1	1
1767	становится его эстетической	1	1
1768	существенно связаны с	1	1
1769	напишут наши имена	1	1
1770	стих обретает интонацию	1	1
1771	осмеяние и свою	1	1
1772	или иначе внеположна	1	1
1773	представляет собой некий	1	1
1774	на сердце но	1	1
1775	миропорядка парадоксальное сочетание	1	1
1776	означала бы перевод	1	1
1777	с императивом поэтической	1	1
1778	ситуация ситуация диалогической	1	1
1779	по своему происхождению	2	1
1780	только самоценность но	1	1
1781	за это глаза	1	1
1782	ущербность своего объекта	1	1
1783	как рассказчик анекдота	1	1
1784	стихотворения муза выступает	1	1
1785	повтора следует признать	1	1
1786	эпохи сентиментализма принесло	1	1
1787	самоотрицания всего данного	1	1
1788	жизни приходят мотивы	1	1
1789	с оленькой противопоставляют	1	1
1790	одновременно усматривая свое	1	1
1791	в сравнении с	2	1
1792	материнской любви она	1	1
1793	не в состоянии	1	1
1794	тогда как поле	1	1
1795	невольному именно в	1	1
1796	бахтина внежизненно-активной позиции	1	1
1797	объекта или архитектонических	1	1
1798	сказания субъект дискурсии	1	1
1799	этом саморазрушении ничтожного	1	1
1800	облик беспрецедентного события	1	1
1801	когда мы строим	1	1
1802	исторически наиболее поздними	1	1
1803	смешивать с принадлежностью	1	1
1804	объекта и адресата	2	1
1805	границы то каждая	1	1
1806	ю.н тыняновым законом	1	1
1807	но и самоцельность	1	1
1808	в готовом стабильно	1	1
1809	наконец в полусне	1	1
1810	наизнанку глупость неуместность	1	1
1811	и персонажи сказания	1	1
1812	сверхличное метапоэтическое я	1	1
1813	строк многообразны выделить	1	1
1814	двух звуков но	1	1
1815	а трепетность объекта	1	1
1816	преимуществу ночной хронотоп	1	1
1817	героизирующий ситуацию ритмико-интонационный	1	1
1818	исчезает встречается лишь	1	1
1819	и любое произведение	1	1
1820	противоречием между внутренней	1	1
1821	тексте ахматовского стихотворения	1	1
1822	на репродуцирование сообщенный	1	1
1823	оторванности от миропорядка	1	1
1824	жизнь в которой	1	1
1825	острым осознанием этой	1	1
1826	которая восполняет ущербность	1	1
1827	отказ самосознания от	1	1
1828	безымянным весь его	1	1
1829	художественностью могут обладать	1	1
1830	и не возникает	1	1
1831	для сатирической художественности	1	1
1832	одной общей фонемы	1	1
1833	не прискорбно такая	1	1
1834	ответственность перед другим	1	1
1835	сюжетно-композиционный слой характеризуется	1	1
1836	его роли в	1	1
1837	в коммуникативной ситуации	1	1
1838	знаменующий крайне существенную	1	1
1839	бытия мысли индивидуальной	1	1
1840	для настоящей и	1	1
1841	ориентировано на непосредственную	1	1
1842	повествованию приходит диалог	1	1
1843	свое имя в	1	1
1844	о том что	7	1
1845	к встрече по	1	1
1846	это всеобъемлющая характеристика	1	1
1847	случаях обычно говорят	1	1
1848	писателя сюжетно-композиционный слой	1	1
1849	превращаемому ироником в	1	1
1850	дело не более	1	1
1851	художественности в былинах	1	1
1852	два эпизода лирического	1	1
1853	диалоге двух лирических	1	1
1854	пушкинское брожу ли	1	1
1855	говорил о героизации	1	1
1856	ряда принципиально новых	1	1
1857	трагизм а только	1	1
1858	свято дорожит люлькой	1	1
1859	отличие от сатирического	1	1
1860	типа возникает новая	1	1
1861	искусства это всеобъемлющая	1	1
1862	осмыслением того или	1	1
1863	воспоминании о котором	1	1
1864	карамазова в мире	1	1
1865	и внешней событийной	1	1
1866	способе существования который	1	1
1867	являет собой лишь	1	1
1868	не только вымышленные	1	1
1869	и татаро-монгольским нашествием	1	1
1870	миросозерцания в русской	1	1
1871	внутренняя форма может	1	1
1872	самоопределениями других эти	1	1
1873	дешифрующими этот ассонанс	1	1
1874	свое самобытное я	1	1
1875	монологизированного слова в	1	1
1876	непростительно то с	1	1
1877	своей причастностью к	1	1
1878	чаадаеву направляет самоопределение	1	1
1879	фактора художественных впечатлений	1	1
1880	и делает героя	1	1
1881	для возникновения искусства	1	1
1882	внешних предписаниях как	1	1
1883	внутренние уровни принадлежащие	1	1
1884	будет адекватным данному	1	1
1885	принято говорить сжимается	1	1
1886	и града чрънигова	1	1
1887	конструктивным преодолением субдоминантных	1	1
1888	звуки соседних слов	1	1
1889	оказывается объектом внимания	1	1
1890	пассивной его самоактуализации	1	1
1891	в мире без	1	1
1892	схематичностью своих построений	1	1
1893	несовпадения личности со	1	1
1894	диалога лирическое стихотворение	1	1
1895	нет не тебя	1	1
1896	знамение ясно говорит	1	1
1897	есть острота или	1	1
1898	как я подобно	1	1
1899	перечисляемых ценностей жизни	1	1
1900	лишает их частного	1	1
1901	потому наиболее пластичен	1	1
1902	сменой композиционных форм	1	1
1903	лирические формы высказывания	1	1
1904	его я всего	1	1
1905	ритмико-интонационного напряжения знаменующему	1	1
1906	жизни героя вытесненные	1	1
1907	дум избыток подобна	1	1
1908	вины за субъективную	1	1
1909	принципиально иного типа	1	1
1910	стихотворения легко обнаруживаются	1	1
1911	или иной позицией	1	1
1912	эстетической константой текста	1	1
1913	собе рекуще мы	1	1
1914	что непрерывности или	1	1
1915	обязательно сообщает нечто	1	1
1916	этих композиционно и	1	1
1917	служить например жалобная	1	1
1918	первый момент его	1	1
1919	исполнение ими служебного	1	1
1920	себя в другом	1	1
1921	к которому здесь	1	1
1922	состоит в придании	1	1
1923	целостности своего условного	1	1
1924	лирику к медитации	1	1
1925	оно живет в	1	1
1926	значимы прежде всего	1	1
1927	героического миросозерцания в	1	1
1928	состоит в полагании	1	1
1929	два спондея а	1	1
1930	если граница личностного	1	1
1931	субъектной организации феноменов	1	1
1932	иным модусом художественности	1	1
1933	в противоположность идиллическому	1	1
1934	любование этим поведением	1	1
1935	концепты героя и	1	1
1936	есть как бы	1	1
1937	интонационно-ритмически не размежеваны	1	1
1938	сверхличного и выводя	1	1
1939	ее в малом	1	1
1940	в ситуации произнесения	1	1
1941	отдаваться ему и	1	1
1942	внутренней свободе его	1	1
1943	границы и делает	1	1
1944	но основной аллитерирующей	1	1
1945	писавшего в одной	1	1
1946	европейской традиции пришел	1	1
1947	предстает субъектом личной	1	1
1948	грани между индивидуальными	1	1
1949	глядела всеми чувствами	1	1
1950	приятие чужого пафоса	1	1
1951	единственному пространственно-временному и	1	1
1952	стать я означает	1	1
1953	эта вписанность осуществляется	1	1
1954	данному жанру как	1	1
1955	условного мира распространяет	1	1
1956	рассчитан на репродуцирование	1	1
1957	лирического персонажа в	1	1
1958	глебовны свычая и	1	1
1959	граница личности восхищенное	1	1
1960	раз ответственность свободного	1	1
1961	ты и без	1	1
1962	и к субъекту	1	1
1963	ту гостью какой	1	1
1964	практически исчезает встречается	1	1
1965	форме определенной жанровой	1	1
1966	художественного целого это	1	1
1967	случайными чертами сатирический	1	1
1968	но лично для	1	1
1969	теснится тяжких дум	1	1
1970	жизни за пределами	1	1
1971	форма трагедии вполне	1	1
1972	чтобы именно в	1	1
1973	со сверхсхемным ударением	1	1
1974	ахматовой это малое	1	1
1975	неповторившихся мгновений тогда	1	1
1976	свою очередь членится	1	1
1977	это хронотоп уединения	1	1
1978	текст анекдота выбор	1	1
1979	содержания к видам	1	1
1980	ведет к преступлению	1	1
1981	литературе нового времени	1	1
1982	наиболее выделены в	1	1
1983	невымышленные анекдотические истории	1	1
1984	случайно за минуту	1	1
1985	мне бог сойти	1	1
1986	ты здесь странник	1	1
1987	карнавального отношения к	1	1
1988	своей неповторимой жизни	1	1
1989	ситуации административный ревизор	1	1
1990	чем собственно говоря	1	1
1991	расчлененность текста на	1	1
1992	это образная модель	1	1
1993	жизни как своей	1	1
1994	ничто не проходит	1	1
1995	скрытое под шелухой	1	1
1996	риторический предел до	1	1
1997	четвертого чем существенно	1	1
1998	собственно и составляющий	1	1
1999	бытийной компетенции персонажа	1	1
2000	умиротворение удовлетворенного ожидания	1	1
2001	модусом художественности способом	1	1
2002	романе достоевского где	1	1
2003	жизни не в	1	1
2004	протопопа аввакума и	1	1
2005	окказиональные впрочем достаточно	1	1
2006	ограничено лишь первой	1	1
2007	противостоянием не миропорядку	1	1
2008	элегической системе ценностей	1	1
2009	как слухи или	1	1
2010	оболочкой я ср	1	1
2011	я в миропорядке	1	1
2012	она глядела на	1	1
2013	с осознания неполного	1	1
2014	составе цитатные внестилевые	1	1
2015	свою собственную персону	1	1
2016	самоопределения стать я	1	1
2017	иными подробностями и	1	1
2018	такое слово анекдота	1	1
2019	авторской оценке его	1	1
2020	в ее внутренней	1	1
2021	восстановление распавшейся целостности	1	1
2022	в том-то и	1	1
2023	повествованию строки и	1	1
2024	случае мы имеем	1	1
2025	гибнущая самоубийственная личность	1	1
2026	и личной тайной	1	1
2027	божественной вести художественная	1	1
2028	лишено некоторого основания	1	1
2029	о о о	1	1
2030	не тебя так	1	1
2031	полноударных слов способных	1	1
2032	восходит к героическому	1	1
2033	не замутненного самолюбием	1	1
2034	выхода его за	1	1
2035	характерно однако что	1	1
2036	батальной зарисовки война	1	1
2037	ему не гляди	1	1
2038	десятилетий хх века	1	1
2039	притчи явственно солирует	1	1
2040	эстетическая позиция автора	1	1
2041	в искусстве от	1	1
2042	произволу могла отдаваться	1	1
2043	нем звучит один	1	1
2044	и составляющий морализаторскую	1	1
2045	на первой стопе	1	1
2046	весь целиком упаду	1	1
2047	почестей юности и	1	1
2048	выявляет безграничную внутреннюю	1	1
2049	участников коммуникативного события	3	1
2050	глоссализацией фонемы суть	1	1
2051	внешней сторонами я-в-мире	1	1
2052	скрывайся и таи	1	1
2053	типу так и	1	1
2054	канона элегии пушкиным	1	1
2055	версиях превращается в	1	1
2056	с принадлежностью к	1	1
2057	неизбежно принадлежит к	1	1
2058	который значительнее свободы	1	1
2059	описанный бахтиным идиллический	1	1
2060	в ритмическом отношении	1	1
2061	одной из своих	2	1
2062	в русской культуре	1	1
2063	рассказывания а не	1	1
2064	лице становится самоопределением	1	1
2065	литературу с эпохи	1	1
2066	живущим сопрягаемые в	1	1
2067	от его катастрофической	1	1
2068	героический персонаж не	1	1
2069	действительную роль в	1	1
2070	случаях эстетическая целостность	1	1
2071	всегда имплицитно присутствующего	1	1
2072	поэзии создается эффект	1	1
2073	впоследствии романтической стадиям	1	1
2074	слушающих общим знанием	1	1
2075	фоне ударных строк	1	1
2076	объект восхищенного любования	1	1
2077	есть чувство живой	1	1
2078	явления радикально меняется	1	1
2079	признание баратынского элегическое	1	1
2080	смятенность субъекта утрачивающего	1	1
2081	подвига самозванства или	1	1
2082	повторов звонкого д	1	1
2083	в нем отпечатывается	1	1
2084	преступлению переступанию границы	1	1
2085	не ту гостью	1	1
2086	поэт поэтов дант	1	1
2087	человеку субъективную свободу	1	1
2088	разность строф явление	1	1
2089	мира имеет обоюдоострую	1	1
2090	тексте строкой полноударного	1	1
2091	лишена сатирической патетичности	1	1
2092	художественного содержания к	1	1
2093	козацкого миропорядка парадоксальное	1	1
2094	приобретает определяющее значение	1	1
2095	к какому-либо типу	1	1
2096	других ожидаемых от	1	1
2097	как об архитектонических	1	1
2098	границ существования обретения	1	1
2099	за свою внешнюю	1	1
2100	чтобы резко активизироваться	1	1
2101	словами пришвина прикосновенный	1	1
2102	малым лирическим субъектом	1	1
2103	семантического субстрата между	1	1
2104	трагическое я есть	1	1
2105	не выбирают а	1	1
2106	героини заявленное лишь	1	1
2107	эстетической доминантой не	1	1
2108	только соответствующий тип	1	1
2109	только одно одинокое	1	1
2110	диады в уникальную	1	1
2111	с помощью временной	1	1
2112	явленная например чеховым	1	1
2113	отводимой воспринимающему сознанию	1	1
2114	подколесин в финале	1	1
2115	прозы самого пришвина	1	1
2116	ценностной позиции а	1	1
2117	таким образом аллитерационная	1	1
2118	не объектной организации	1	1
2119	в свое время	4	1
2120	или иной мере	1	1
2121	к собственной самобытности	1	1
2122	в.т зависит от	1	1
2123	героини обесценивающее привычные	1	1
2124	фактором художественного впечатления	1	1
2125	передает очевидное смятение	1	1
2126	не устраняемая ими	1	1
2127	ложным ожиданием истинный	1	1
2128	исключения персонажей ревизора	1	1
2129	внеположна миропорядку дурак	1	1
2130	лицом и маской	1	1
2131	дифференцированном и оцененном	1	1
2132	жизнь глазами анекдота	1	1
2133	глоссализации речевой ткани	1	1
2134	интонациями он оказывается	1	1
2135	в динамике становления	1	1
2136	событийной границы остающейся	1	1
2137	имени тебе моем	1	1
2138	забывъ чти и	1	1
2139	бывает в большинстве	1	1
2140	о в конце	1	1
2141	в современное литературоведение	1	1
2142	восполняет ущербность своего	1	1
2143	приводящего к самоотрицанию	1	1
2144	героев и их	1	1
2145	произведения фокализации и	1	1
2146	но раз-влекать их	1	1
2147	до которого анекдот	1	1
2148	которыми располагается я	1	1
2149	соответствии со сформулированным	1	1
2150	столь легкую безответственную	1	1
2151	внутренней форме всего	1	1
2152	заглядывая в глаза	1	1
2153	рекреативная компетентность предполагающая	1	1
2154	законным местом в	1	1
2155	и сам текст	1	1
2156	его за пределы	1	1
2157	момент свершения подвига	1	1
2158	мотивов связывающий эдипа	1	1
2159	внешняя граница личности	1	1
2160	рассказчика не только	1	1
2161	как у градоначальников	1	1
2162	в идиллике драматизм	1	1
2163	отчизна моя ты	1	1
2164	внутренне отстраняясь от	1	1
2165	ритмико-ассонансная субструктура стихотворения	1	1
2166	ритмически ключевых строк	1	1
2167	только не становится	1	1
2168	и свободы но	1	1
2169	резко активизироваться в	1	1
2170	моделируемая притчей напротив	1	1
2171	рамках которого ролевая	1	1
2172	состояний внутренней жизни	1	1
2173	совмещении внутренней данности	1	1
2174	общую с элегизмом	1	1
2175	скифа и героизирующий	1	1
2176	юмором в том	1	1
2177	фактически совпадает с	1	1
2178	события она явилась	1	1
2179	местоимения не только	1	1
2180	законом художественной целостности	1	1
2181	дело не в	1	1
2182	внимания внимательно взглянула	1	1
2183	внешних связей с	1	1
2184	я всего только	1	1
2185	или притчи явственно	1	1
2186	эхом стиха по	1	1
2187	черт ивана карамазова	1	1
2188	рекоша но от	1	1
2189	аналогичному адресату компетентность	1	1
2190	злата стола центр	1	1
2191	и передачи этого	1	1
2192	затруднено противоречием между	1	1
2193	прощальная краса пушкин	1	1
2194	повтором ч первоначально	1	1
2195	жанру как способу	1	1
2196	встреча не приносит	1	1
2197	глубинным семантическим субстратом	1	1
2198	мира становится его	1	1
2199	в частности два	1	1
2200	выраженное смятение но	1	1
2201	повторами согласных звуков	1	1
2202	уничтожается смехом как	1	1
2203	ирония фактически совпадает	1	1
2204	каждая его встреча	1	1
2205	как гостья завладевает	1	1
2206	коллизий эта встреча	1	1
2207	своей ролевой границей	1	1
2208	выше она названа	1	1
2209	поскольку единство места	1	1
2210	именно такого рода	2	1
2211	и внутренних человека	1	1
2212	поля глоссализации интонационно-ритмически	1	1
2213	никогда не ограничивается	1	1
2214	от риторической позы	1	1
2215	какие-то завинчивающиеся колышки	1	1
2216	усиленный сопровождающим повтором	1	1
2217	раз-влекать их предлагая	1	1
2218	защитника отчизны на	1	1
2219	ритмические модификации стопного	1	1
2220	целиком упаду на	1	1
2221	посрамление словесное кощунство	1	1
2222	очевидное смятение лирической	1	1
2223	тип героя и	1	1
2224	крепостiю своею и	1	1
2225	в лирике это	1	1
2226	целое представляет собой	1	1
2227	юность свобода не	1	1
2228	но не устраняемая	1	1
2229	приму мир весь	1	1
2230	меняется гостья оказывается	1	1
2231	видимостью своей причастности	1	1
2232	внутреннее и внешнее	1	1
2233	дистанцированной в сказании	1	1
2234	т.е возможности ухода	1	1
2235	и наделенного репродуктивной	1	1
2236	нечасто и по	1	1
2237	предначертанность судьбы а	1	1
2238	событийных границ жизни	1	1
2239	же время они	1	1
2240	способа присутствия я	1	1
2241	героизации наделяется обликом	1	1
2242	содержанию анекдота ни	1	1
2243	как бы в	1	1
2244	персонаж не отделен	1	1
2245	некий ролевой предел	1	1
2246	героя художественно не	1	1
2247	самая яркая индивидуальность	1	1
2248	ключевое место быта	1	1
2249	возникновения искусства слова	1	1
2250	новый модус взаимоотношений	1	1
2251	во вневренной хронотоп	1	1
2252	сливается с толпой	1	1
2253	знания даже будучи	1	1
2254	персонаж какова например	1	1
2255	модус художественности вместе	1	1
2256	при лапидарной простоте	1	1
2257	внежизненно-активной позиции исчезает	1	1
2258	ударного а повтор	1	1
2259	в целом ряде	1	1
2260	ритмической кульминацией текста	1	1
2261	ожидания к ситуации	1	1
2262	пиррихий на третьей	1	1
2263	ключевых строк снижение	1	1
2264	внешней границы то	1	1
2265	индивидуальность скрыта под	1	1
2266	же я в	1	1
2267	простейшее явление поэтической	1	1
2268	притчи не предполагается	1	1
2269	какой явилась перед	1	1
2270	риторическим стратегиям высказывания	1	1
2271	в чем собственно	1	1
2272	толпой столичных балетоманов	1	1
2273	креативная компетенция говорящего	1	1
2274	медитация в этой	1	1
2275	заданности отсюда внутренняя	1	1
2276	киевскому поход одновременно	1	1
2277	личности как субъекта	1	1
2278	ситуаций или героев	1	1
2279	представлен оживающим когда	1	1
2280	маскам так в	1	1
2281	отказаться и писать	1	1
2282	внутренней стороны бытия	1	1
2283	самом наличии определенных	1	1
2284	наивной и сентиментальной	1	1
2285	невольно проговариваясь о	1	1
2286	ее ролевой претензией	1	1
2287	сентиментализма принесло новый	1	1
2288	на непосредственную ответную	1	1
2289	на себя внимание	1	1
2290	герой идиллических по	1	1
2291	модификации стопного ямба	1	1
2292	сопрягаемые в индивидуальную	1	1
2293	нимало не дорожит	1	1
2294	тогда как финальная	1	1
2295	но эта неожиданность	1	1
2296	простым воспроизведением мифологемы	1	1
2297	к общенародной хвале	1	1
2298	жизнь и муза	1	1
2299	мира личности субъективного	1	1
2300	сказания исторически восходит	1	1
2301	фонема т доминировала	1	1
2302	данного стихотворения связывают	1	1
2303	а в организующем	1	1
2304	своих событийных границ	1	1
2305	природу художественной реальности	1	1
2306	начало которому было	1	1
2307	есть отказ самосознания	1	1
2308	административный ревизор чья	1	1
2309	в тексте ахматовского	1	1
2310	один из характернейших	1	1
2311	смятенного порыва и	1	1
2312	глазами анекдота это	1	1
2313	псевдоличностные самоопределения оказывающиеся	1	1
2314	собственной но лично	1	1
2315	миропорядка непростительно то	1	1
2316	все суть маски	1	1
2317	организующем ее способе	1	1
2318	хлестакову ничтожнейшими в	1	1
2319	как другая жизнь	1	1
2320	же существенная сторона	1	1
2321	границы присутствия я	1	1
2322	стихе представлено только	1	1
2323	анаграмматическое влияние преображающего	1	1
2324	сверх-я аллитерация с	1	1
2325	на свою жизнь	1	1
2326	наплънився ратнаго духа	1	1
2327	не менее чем	1	1
2328	стихотворение часто остается	1	1
2329	положении например начальные	1	1
2330	сгустившимся в строке	1	1
2331	и своя милыя	1	1
2332	делает в организации	1	1
2333	особенно личные в	1	1
2334	сердца своего мужествомъ	1	1
2335	и частной жизни	1	1
2336	звучит ритмическим эхом	1	1
2337	между этим малым	1	1
2338	сближает драматизм с	1	1
2339	не верифицируемым знанием	1	1
2340	с иными подробностями	1	1
2341	редукции оговоримся что	1	1
2342	что звуки и/ы	1	1
2343	мгновений тогда как	1	1
2344	не судьба или	1	1
2345	голос стыда за	1	1
2346	между индивидуальными жизнями	1	1
2347	как несомненно достоверному	1	1
2348	не только самоценность	1	1
2349	ни к каким	1	1
2350	трагедии вполне факультативна	1	1
2351	не случайно завершается	1	1
2352	в комедии вишневый	1	1
2353	ратнаго духа роковое	1	1
2354	употребления в первой	1	1
2355	личные в качестве	1	1
2356	личного странного любопытства	1	1
2357	чем существенно сглаживается	1	1
2358	является к поэтессе	1	1
2359	личности в мире	1	1
2360	временной локализации лирического	1	1
2361	и безударного слогов	1	1
2362	осуществляет субъективную карнавализацию	1	1
2363	персонажа организующая роль	1	1
2364	служением сверхличному ратному	1	1
2365	и оцененном мире	1	1
2366	не у-влекать слушателей	1	1
2367	индивидуальной жизненной практике	1	1
2368	метапоэтического сверх-я аллитерация	1	1
2369	действительность в ее	1	1
2370	ассонансная структура стихотворения	1	1
2371	а весь последующий	1	1
2372	туже на какие-то	1	1
2373	не пассивной его	1	1
2374	между жизнью явной	1	1
2375	свои преступления именно	1	1
2376	фамильярный контакт между	1	1
2377	в собственном сердце	1	1
2378	ему угрожает лишь	1	1
2379	отрекается от одних	1	1
2380	ударением во второй	1	1
2381	скамейки угол своего	1	1
2382	муза выступала сверхценным	1	1
2383	обращает на себя	1	1
2384	скобееве где плутовская	1	1
2385	ахматова самобытного я	1	1
2386	не составляет достаточного	1	1
2387	не только к	2	1
2388	поэтическими средствами лирики	1	1
2389	не будет адекватным	1	1
2390	означает самоопределиться открытие	1	1
2391	два эпизода эпизод	1	1
2392	героически с решимостью	1	1
2393	ивана карамазова в	1	1
2394	и всеволод сами	1	1
2395	бытия каждым живущим	1	1
2396	выделить ритмическую доминанту	1	1
2397	своего рода эстетическая	1	1
2398	диалоге это сопряжение	1	1
2399	и больше пальцы	1	1
2400	чувствами вся превратилась	1	1
2401	защита лужина обычно	1	1
2402	ее мышления фигура	1	1
2403	или преступается не	1	1
2404	о блудном сыне	12	1
2405	иронического я внешнему	1	1
2406	трагизма в русской	1	1
2407	тогда как драматическое	1	1
2408	добчинским а самозванство	1	1
2409	этой уготованной ему	1	1
2410	бывает случайной это	1	1
2411	покрывало несовместимое с	1	1
2412	в себе самом	1	1
2413	лирических я малого	1	1
2414	или притчи это	1	1
2415	обнаружение несводимости человека	1	1
2416	читатель может и	1	1
2417	всеволода и авторское	1	1
2418	что одна из	1	1
2419	только исполнитель передаваемого	1	1
2420	признаку доведенности или	1	1
2421	освоением именно такого	1	1
2422	и политического четко	1	1
2423	и его роли	1	1
2424	удовлетворенного ожидания последующие	1	1
2425	в организации кадров	1	1
2426	ситуации жизненного выбора	1	1
2427	раскрывают содержание судьбы	1	1
2428	и системы голосов	1	1
2429	предполагает иерархические отношения	1	1
2430	плясовая дудочка прозрачно	1	1
2431	эпизоду но в	1	1
2432	мандельштама может быть	1	1
2433	сторон чего еще	1	1
2434	пантеистическую тайну безличного	1	1
2435	с самим собою	1	1
2436	персонажей ревизора сатирик	1	1
2437	характеризует автобиографического героя	1	1
2438	ожидаемого в непредсказуемости	1	1
2439	лирическое я изначально	1	1
2440	повторам и стиха	1	1
2441	с языком ставят	1	1
2442	набокова защита лужина	1	1
2443	как это нередко	2	1
2444	становясь ее хозяйкой	1	1
2445	оказывается праздничная праздность	1	1
2446	сатирик их ведет	1	1
2447	художественной реальности исторически	1	1
2448	определяется предметом целью	1	1
2449	родного дома и	1	1
2450	мирного нег европейских	1	1
2451	принадлежащие тектоническому ядру	1	1
2452	оно анаграмматически средствами	1	1
2453	императивного монологизированного слова	1	1
2454	объектной организации лирического	1	1
2455	мыслится как миропорядок	1	1
2456	публицистикой нередко прибегающей	1	1
2457	утверждения ее самоценности	1	1
2458	оно стремится к	1	1
2459	под маской где	1	1
2460	самозабвенно олицетворяя собою	1	1
2461	устраняемая ими данный	1	1
2462	только к герою-объекту	1	1
2463	извлечения адресатом некоего	1	1
2464	смерти ивана ильича	1	1
2465	к одному из	1	1
2466	его лице становится	1	1
2467	истинное могло обнаружиться	1	1
2468	вдохновение и ирония	1	1
2469	лужина обычно это	1	1
2470	на себя наше	1	1
2471	мнения о себе	1	1
2472	полку игореве публицистически	1	1
2473	претерпевшего к тому	1	1
2474	иначе внеположна миропорядку	1	1
2475	на какие-то завинчивающиеся	1	1
2476	свою столь легкую	1	1
2477	от нудительной серьезности	1	1
2478	одиночку с острым	1	1
2479	воодушевление состоит в	1	1
2480	оказывается пустым звуком	1	1
2481	окказионального ситуативного диалогизированного	1	1
2482	божественной тайны эта	1	1
2483	различного рода многослойных	1	1
2484	с патетикой наконец	1	1
2485	бытуют как слухи	1	1
2486	страдания способность к	1	1
2487	постольку есть в	1	1
2488	картину своей неповторимой	1	1
2489	судьба или долг	2	1
2490	стиха тон в	1	1
2491	здесь как бы	1	1
2492	в лирическом сюжете	1	1
2493	поэзии весьма существенно	1	1
2494	первого эпизода ко	1	1
2495	есть нулевое я	1	1
2496	его божественные страницы	1	1
2497	в этих границах	1	1
2498	как целому человек	1	1
2499	своей эстетической практике	1	1
2500	но в таком	1	1
2501	в частности наличие	1	1
2502	своих поистине героически	1	1
2503	архетипичность музы прозрачна	1	1
2504	единственный в тексте	2	1
2505	героиня отрекается от	1	1
2506	отражению я либо	1	1
2507	эстетическая реакция читателя	1	1
2508	в центр художественного	1	1
2509	ситуации рассказывания поскольку	1	1
2510	благополучии а в	1	1
2511	имени тебе моем?	2	1
2512	ситуации явления радикально	1	1
2513	но свято дорожит	1	1
2514	творческим законом художественной	1	1
2515	встречи-разлуки ахматова самобытного	1	1
2516	выбора в качестве	1	1
2517	самосознания от своего	1	1
2518	второй и четвертой	1	1
2519	так пылко я	1	1
2520	ему и воздерживаться	1	1
2521	оказывается как этого	1	1
2522	и размежевывающая личность	1	1
2523	самоопределение лирического мы	1	1
2524	литературных произведений такого	1	1
2525	говорят о юморе	1	1
2526	ценностью и здесь	1	1
2527	в сторону его	1	1
2528	скрыто под покровом	1	1
2529	с его личным	1	1
2530	обретают лишь в	1	1
2531	нарушение запрета есть	1	1
2532	в догадке осенившей	1	1
2533	оказываясь тем самым	1	1
2534	контрастирующая с сатирической	1	1
2535	вдохновения в беспрецедентности	1	1
2536	иных модусов художественности	1	1
2537	жизни почести юность	1	1
2538	и героиню романа	1	1
2539	лирического персонажа фонетически	1	1
2540	мифологемы божественной вести	1	1
2541	последних двух веков	1	1
2542	чехова комический разрыв	1	1
2543	роль в миропорядке	1	1
2544	в древнерусской литературе	1	1
2545	случае ирония фактически	1	1
2546	фактический слушатель читатель	1	1
2547	как раз оказывается	1	1
2548	никакой трагической интонации	1	1
2549	рыцарской ролью в	1	1
2550	не только посещает	1	1
2551	впоследствии при виде	1	1
2552	собственной самобытности гоголевский	1	1
2553	жанровой схемы и	1	1
2554	полноценной рецептивной значимостью	1	1
2555	непрерывности или циклической	1	1
2556	с ее случайными	1	1
2557	а всеобщему бытию	1	1
2558	мухой и жаркая	1	1
2559	другие компетенции суть	1	1
2560	жизнью явной и	1	1
2561	характеристика художественного целого	1	1
2562	роль жена тараса	1	1
2563	персонажа чья роль	1	1
2564	самоценность но и	1	1
2565	явственно доминирует гласная	1	1
2566	третьей стопе в	1	1
2567	наиболее ощутимые сверхсхемные	1	1
2568	репродуктивной компетентностью последняя	1	1
2569	человека внутренняя граница	1	1
2570	к содержанию притчи	1	1
2571	сама или другая?	1	1
2572	ср державинское но	1	1
2573	статус границ внутреннего	1	1
2574	сверхсхемные ударения личные	1	1
2575	в финале замирают	1	1
2576	от всего самостного	1	1
2577	нами не как	1	1
2578	распределена ровно из	1	1
2579	города салтыкова-щедрина такого	1	1
2580	внутренних границ я	1	1
2581	то есть острота	1	1
2582	его встреча чревата	1	1
2583	наличие так называемого	1	1
2584	доминирующего повтора следует	1	1
2585	от сатирического малого	1	1
2586	ощущаться завершенная и	1	1
2587	строкой полноударного стопного	1	1
2588	безударного слогов при	1	1
2589	поход одновременно подвергается	1	1
2590	переиначивающего отношения к	1	1
2591	собой исторически продуктивный	1	1
2592	напротив медитативный образ	1	1
2593	сатирическому здесь самоотрицание	1	1
2594	обычно это равновесие	1	1
2595	повтор т усиленный	1	1
2596	не является ни	1	1
2597	за пределами сверхличной	1	1
2598	и противостоящего ей	1	1
2599	чья фигура могла	1	1
2600	исчезает чтобы резко	1	1
2601	ядру художественного смысла	1	1
2602	и героизирующий ситуацию	1	1
2603	личностность персонажа организующая	1	1
2604	в своей эстетической	2	1
2605	того что ничто	1	1
2606	него неприемлемой судьбы	1	1
2607	античности являли собой	1	1
2608	едины в своей	1	1
2609	и весело ее	1	1
