N	2gram	Tiupa_Anal	DiskursI
1256	как конститутивный	1	1
1257	не подчинение	1	1
1258	с другим	5	1
1259	автора первой	1	1
1260	научной мысли	1	1
1261	как совокупность	2	1
1262	этой сцены	2	1
1263	повести покойного	1	1
1264	этой связи	2	1
1265	и событие	1	1
1266	некое интерсубъективное	1	1
1267	должна была	2	1
1268	идет об	1	1
1269	таком взгляде	1	1
1270	греческое слово	1	1
1271	не об	1	1
1272	втором случае	1	1
1273	раз-общения которое	1	1
1274	соглашаясь с	1	1
1275	возникающей как	1	1
1276	состояние предшествующее	1	1
1277	и была	1	1
1278	вообще но	1	1
1279	множества преданий	1	1
1280	превращается в	3	1
1281	достигаемого в	1	1
1282	для своей	1	1
1283	его по	1	1
1284	тексте и	1	1
1285	и те	2	1
1286	и оценен	1	1
1287	не что	5	1
1288	последнюю роль	1	1
1289	именно таков	1	1
1290	и внутренней	1	1
1291	любому иному	1	1
1292	от своей	1	1
1293	так же	1	1
1294	и каждого	1	1
1295	мира вокруг	3	1
1296	что те	1	1
1297	и ответственности	2	1
1298	собственной и	1	1
1299	его собственной	1	1
1300	и остается	1	1
1301	же недостаточно	1	1
1302	место но	1	1
1303	и креативной	1	1
1304	не снимает	1	1
1305	не становится	3	1
1306	для литературоведения	1	1
1307	об отсутствии	1	1
1308	этим моментам	1	1
1309	с самим	3	1
1310	вернуться к	1	1
1311	и надежды	1	1
1312	напротив к	1	1
1313	впрочем в	1	1
1314	однако эти	1	1
1315	с фабульной	1	1
1316	с субъектом	2	1
1317	ключ к	2	1
1318	он создал	1	1
1319	в мировом	2	1
1320	блудный сын	1	1
1321	места для	1	1
1322	но всякий	1	1
1323	дайте перстень	1	1
1324	следующим образом	1	1
1325	романа как	1	1
1326	такая же	1	1
1327	быть в	1	1
1328	путь от	1	1
1329	художественного творчества	2	1
1330	изданные а.п	1	1
1331	как я	1	1
1332	как от	2	1
1333	символической смерти	1	1
1334	отношения в	1	1
1335	объект и	2	1
1336	его текста	1	1
1337	в пушкинской	1	1
1338	приобщения к	1	1
1339	все многообразие	1	1
1340	идентифицировать себя	1	1
1341	художественных высказываний	1	1
1342	а со	1	1
1343	оно представляет	1	1
1344	в текст	4	1
1345	отсутствии в	1	1
1346	состава актантов	1	1
1347	от них	1	1
1348	в противном	1	1
1349	от себя	4	1
1350	даже у	1	1
1351	говорят героя	1	1
1352	на котором	3	1
1353	новеллы и	1	1
1354	или нет	1	1
1355	к этим	1	1
1356	аспекты социальной	1	1
1357	в облике	3	1
1358	в системе	1	1
1359	современной передаче	1	1
1360	столкновения двух	1	1
1361	собственном значении	2	1
1362	событийной полноте	1	1
1363	дейк четко	1	1
1364	чем это	1	1
1365	в специфике	1	1
1366	писал в	2	1
1367	то о	1	1
1368	ни даже	1	1
1369	что происходило	1	1
1370	это своего	1	1
1371	ориентирован на	1	1
1372	но сама	1	1
1373	пришвин это	1	1
1374	сведено к	2	1
1375	того о	1	1
1376	восприятии и	1	1
1377	художественной реальности	22	1
1378	нередко именуют	1	1
1379	внутренней жизни	1	1
1380	представить себе	1	1
1381	художественного впечатления	24	1
1382	только не	6	1
1383	к позиции	1	1
1384	интерсубъективное пространство	1	1
1385	текста где	1	1
1386	автора тогда	1	1
1387	событию не	1	1
1388	новейшее время	1	1
1389	в повествовании	2	1
1390	как замечал	1	1
1391	от автора	1	1
1392	то оно	1	1
1393	как другие	1	1
1394	она и	1	1
1395	моего я	1	1
1396	менее в	1	1
1397	необходимой предпосылкой	1	1
1398	что иное	6	1
1399	диалогического отношения	1	1
1400	героев в	1	1
1401	колеблется между	1	1
1402	с мифологической	1	1
1403	не редкость	1	1
1404	искушенность в	1	1
1405	оказывается его	1	1
1406	одной лишь	1	1
1407	собой в	2	1
1408	автора слушающего	1	1
1409	иных случаях	1	1
1410	только лишь	1	1
1411	в состоянии	1	1
1412	текстом и	2	1
1413	в интерсубъективную	1	1
1414	вид сюжетных	1	1
1415	индивидуального смысла	1	1
1416	этом фоне	1	1
1417	в совершенно	1	1
1418	ним в	1	1
1419	миф в	1	1
1420	но от	1	1
1421	целого а	1	1
1422	несколько выше	1	1
1423	могло бы	1	1
1424	однако этот	1	1
1425	фабульной точки	1	1
1426	не должна	1	1
1427	которого он	1	1
1428	предполагает и	1	1
1429	рецептивной компетенции	2	1
1430	самому автору	1	1
1431	полном соответствии	1	1
1432	роль здесь	2	1
1433	рассматривать его	1	1
1434	второй в	1	1
1435	можно выявить	1	1
1436	и будет	1	1
1437	говоря словами	1	1
1438	согласно которому	1	1
1439	убедительно возводит	1	1
1440	смысла в	2	1
1441	о ком	2	1
1442	фигура не	1	1
1443	личности к	2	1
1444	в коммуникативных	1	1
1445	иными словами	1	1
1446	там и	1	1
1447	в уста	1	1
1448	совмещается с	1	1
1449	все прочие	3	1
1450	при-общения раз-общения	1	1
1451	качестве своих	1	1
1452	чтобы воцариться	1	1
1453	их личностные	1	1
1454	между я	1	1
1455	дискурс трактует	1	1
1456	входят в	1	1
1457	фигура адресата	1	1
1458	это обращение	1	1
1459	не совпадают	1	1
1460	в собственно	2	1
1461	ценностей данного	1	1
1462	эстетический объект	6	1
1463	не упускать	1	1
1464	субъект объект	1	1
1465	в художественном	4	1
1466	к статусу	1	1
1467	которая состоит	1	1
1468	диалог как	1	1
1469	сознания на	1	1
1470	не сделав	1	1
1471	как одну	1	1
1472	общественного сознания	1	1
1473	и отношения	1	1
1474	других сознаний	1	1
1475	не говорит	2	1
1476	руку его	1	1
1477	именно здесь	2	1
1478	уединенного сознания	8	1
1479	что его	1	1
1480	в изложении	2	1
1481	канонической жанровой	1	1
1482	персонажей не	1	1
1483	и устройству	1	1
1484	здравого смысла	1	1
1485	быть только	1	1
1486	может трактоваться	1	1
1487	но автор	1	1
1488	в понятии	1	1
1489	восходящего к	1	1
1490	научное сочинение	1	1
1491	первых слов	1	1
1492	в конце	4	1
1493	в таком	5	1
1494	и во-вторых	1	1
1495	времени как	1	1
1496	генетической памяти	1	1
1497	из мифа	1	1
1498	не остается	2	1
1499	потустороннего мира	1	1
1500	оно в	2	1
1501	человек и	2	1
1502	этом последнем	1	1
1503	учение о	1	1
1504	в связи	2	1
1505	с жизнью	1	1
1506	лишь на	1	1
1507	между ними	1	1
1508	не привносит	1	1
1509	встречается в	1	1
1510	я всегда	3	1
1511	любого дискурса	1	1
1512	мира эст	1	1
1513	чего бы	1	1
1514	конструктивная особенность	1	1
1515	себя как	1	1
1516	с объектной	2	1
1517	только его	1	1
1518	без которого	1	1
1519	событийности в	1	1
1520	из четырех	2	1
1521	бытия с	1	1
1522	сознания как	1	1
1523	следует думать	1	1
1524	во мраке	1	1
1525	быть ничего	1	1
1526	дважды в	1	1
1527	л.с выготский	1	1
1528	текста но	4	1
1529	это путь	2	1
1530	к мировому	1	1
1531	читательского воображения	1	1
1532	три момента	1	1
1533	в двух	4	1
1534	о невозможности	1	1
1535	мир оправдан	1	1
1536	воздействия на	1	1
1537	здесь ни	1	1
1538	в недискурсивных	1	1
1539	царских детях	1	1
1540	как героический	1	1
1541	из одного	1	1
1542	произведение есть	1	1
1543	теперь и	1	1
1544	но к	3	1
1545	социокультурного взаимодействия	1	1
1546	сих пор	1	1
1547	не принадлежащих	1	1
1548	к эффекту	1	1
1549	человека а	1	1
1550	встрече с	4	1
1551	целого состоит	1	1
1552	как сказано	1	1
1553	бы в	3	1
1554	на взгляд	1	1
1555	я другой	1	1
1556	пребывания в	1	1
1557	внутритекстовые дискурсы	1	1
1558	окружал человека	1	1
1559	равной мере	2	1
1560	ядро и	1	1
1561	что хотя	1	1
1562	описания и	1	1
1563	на которую	2	1
1564	в заключительном	1	1
1565	лучшую одежду	1	1
1566	следует однако	1	1
1567	к судьбе	1	1
1568	внешней и	1	1
1569	я его	2	1
1570	организация художественного	1	1
1571	как того	1	1
1572	однако так	1	1
1573	если оно	1	1
1574	не он	1	1
1575	не означает	2	1
1576	разрыв между	1	1
1577	предмету речи	2	1
1578	можно принять	1	1
1579	следует указать	1	1
1580	повествователя рассказчика	4	1
1581	сердце при	1	1
1582	делает его	1	1
1583	ослабляется и	1	1
1584	положения в	1	1
1585	количественное соотношение	1	1
1586	все остальные	1	1
1587	человеческого бытия	2	1
1588	в объеме	1	1
1589	для персонажа	1	1
1590	рецептивной и	1	1
1591	своей субъективности	1	1
1592	человека как	1	1
1593	этих трех	1	1
1594	для понятия	1	1
1595	два события	1	1
1596	композиционной форме	1	1
1597	споре с	1	1
1598	в ответ	2	1
1599	это по	1	1
1600	не мог	3	1
1601	случается в	1	1
1602	не будет	3	1
1603	однако эта	1	1
1604	на нем	1	1
1605	это впрочем	1	1
1606	эксцессов и	1	1
1607	полноты и	3	1
1608	внезакономерных явлениях	1	1
1609	дискурса не	1	1
1610	и является	4	1
1611	влэ как	1	1
1612	имеет отношение	1	1
1613	других людей	2	1
1614	в приведенном	1	1
1615	к ее	1	1
1616	научного знания	1	1
1617	его жизнь	1	1
1618	даже не	2	1
1619	этом смысле	3	1
1620	личностные и	1	1
1621	недискурсивной речи	1	1
1622	проникнуть в	1	1
1623	не способна	1	1
1624	из нас	1	1
1625	коммуникативном событии	1	1
1626	сказки как	1	1
1627	цепь необратимых	1	1
1628	то или	1	1
1629	целого но	2	1
1630	или иное	1	1
1631	произведение не	2	1
1632	как известно	4	1
1633	рода например	1	1
1634	частности писал	1	1
1635	и несколько	1	1
1636	например не	1	1
1637	не само	1	1
1638	сведена к	1	1
1639	перстень на	1	1
1640	здесь совершенно	2	1
1641	использован для	1	1
1642	личность человеческая	1	1
1643	исключительно в	1	1
1644	непосредственным участником	1	1
1645	белкина изданные	1	1
1646	его однако	1	1
1647	известном смысле	2	1
1648	событие произведения	1	1
1649	образ смерти	1	1
1650	это единая	1	1
1651	как миф	1	1
1652	действующего лица	1	1
1653	них обоих	1	1
1654	это приводит	1	1
1655	онегина и	1	1
1656	ведь ты	2	1
1657	некое событие	1	1
1658	но прежде	1	1
1659	выражению бахтина	3	1
1660	на отдельные	1	1
1661	даже если	1	1
1662	сюжетных сами	1	1
1663	так что	3	1
1664	жизни с	1	1
1665	образом в	1	1
1666	в человеческой	1	1
1667	в общем	1	1
1668	во внутреннюю	1	1
1669	форме например	1	1
1670	другие аспекты	1	1
1671	данного коммуникативного	1	1
1672	чувство себя	1	1
1673	из этого	2	1
1674	процесса и	1	1
1675	к человеку	1	1
1676	как система	6	1
1677	оно может	3	1
1678	трех говорящего	1	1
1679	особое внимание	1	1
1680	в окно	2	1
1681	его восприятия	1	1
1682	художественное восприятие	5	1
1683	во время	1	1
1684	нам только	1	1
1685	что существенно	1	1
1686	в сюжете	2	1
1687	эстетическое переживание	4	1
1688	меньшей степени	1	1
1689	означает что	3	1
1690	всех речевых	1	1
1691	к норме	1	1
1692	действительной жизни	1	1
1693	сюжета является	1	1
1694	круге феноменов	1	1
1695	необходимо войти	1	1
1696	не случайным	2	1
1697	как индивидуальное	1	1
1698	познания в	1	1
1699	критика критики	1	1
1700	самим собою	2	1
1701	искусства в	4	1
1702	отступающих от	1	1
1703	рода нередко	1	1
1704	аспект художественной	1	1
1705	диалога согласия	2	1
1706	были бы	1	1
1707	как коммуникативное	1	1
1708	социальные характеристики	1	1
1709	речь персонажа	1	1
1710	носителя и	1	1
1711	случилось однажды	2	1
1712	приобщаясь к	1	1
1713	от нее	1	1
1714	приобретают вид	1	1
1715	жизненная позиция	2	1
1716	со-общения при-общения	1	1
1717	однократных и	1	1
1718	так ли	1	1
1719	всем потому	1	1
1720	общения со-общения	1	1
1721	связи и	1	1
1722	как формулирует	1	1
1723	в коммуникативной	1	1
1724	в коммуникативном	1	1
1725	однако с	1	1
1726	до сих	1	1
1727	формах внутренней	2	1
1728	существования и	2	1
1729	он уже	1	1
1730	в тени	1	1
1731	от сознания	1	1
1732	ни малейшего	1	1
1733	и здесь	1	1
1734	внутренним субъективным	1	1
1735	и должны	1	1
1736	для русской	1	1
1737	ценностное уплотнение	2	1
1738	сами участвуем	1	1
1739	говорящий не	1	1
1740	а своего	1	1
1741	четко разграничивая	1	1
1742	и внезакономерных	1	1
1743	есть точка	1	1
1744	чужой и	1	1
1745	текст в	3	1
1746	на воспроизводимость	1	1
1747	системное единство	1	1
1748	выявляется в	1	1
1749	и дайте	1	1
1750	две неотождествимые	1	1
1751	с позицией	1	1
1752	ним и	2	1
1753	которая по	1	1
1754	есть без	1	1
1755	другие и	1	1
1756	событийна и	1	1
1757	принесите лучшую	1	1
1758	литературы как	2	1
1759	организации художественного	5	1
1760	смещения в	1	1
1761	событийную а	1	1
1762	своем составе	1	1
1763	о поэзии	1	1
1764	что это	1	1
1765	эпической прозы	1	1
1766	адресат в	1	1
1767	что бывает	1	1
1768	которую следует	1	1
1769	своей сущности	1	1
1770	с некоторым	1	1
1771	никак не	2	1
1772	сам по	1	1
1773	принципе не	3	1
1774	тестя к	1	1
1775	переходит от	2	1
1776	предполагает не	2	1
1777	первых двух	1	1
1778	этот не	1	1
1779	моральной ответственности	1	1
1780	упоминаемые в	1	1
1781	чужой стране	1	1
1782	специальном значении	1	1
1783	с начальной	1	1
1784	литературного развития	1	1
1785	ком или	1	1
1786	для них	1	1
1787	и причастность	1	1
1788	употребление языка	1	1
1789	связывается с	2	1
1790	мотивов в	1	1
1791	скрывает под	1	1
1792	мере и	1	1
1793	недискурсивных формах	1	1
1794	можно было	1	1
1795	под этим	1	1
1796	аномалий который	1	1
1797	подобная позиция	1	1
1798	быть сведено	3	1
1799	художественных построений	1	1
1800	как о	2	1
1801	событие о	1	1
1802	отсылает к	2	1
1803	норме и	1	1
1804	разговора о	1	1
1805	единств места	1	1
1806	так или	1	1
1807	дискурсивная практика	1	1
1808	референтной и	3	1
1809	с ними	2	1
1810	в некое	1	1
1811	субъекта к	1	1
1812	отличаются от	1	1
1813	до этого	1	1
1814	со времен	1	1
1815	сил и	1	1
1816	наблюдений над	1	1
1817	внутренней недискурсивной	1	1
1818	речевых жестов	1	1
1819	в особый	1	1
1820	молчание бахтин	1	1
1821	выбор слова	3	1
1822	с целью	2	1
1823	фрагментов а	1	1
1824	обозначить как	2	1
1825	гораздо точнее	1	1
1826	к чему-то	1	1
1827	речевого потока	2	1
1828	всем протяжении	1	1
1829	например и	1	1
1830	необходимой для	1	1
1831	жизненной драмы	1	1
1832	преображения и	1	1
1833	значения и	1	1
1834	архитектонику эстетического	1	1
1835	на наш	6	1
1836	заключительная фраза	1	1
1837	с целым	1	1
1838	однако могут	1	1
1839	в в	1	1
1840	анализа в	2	1
1841	и коммуникативной	1	1
1842	тексту в	1	1
1843	центральным же	1	1
1844	и актуализация	1	1
1845	в молчание	1	1
1846	фактов и	1	1
1847	который окружал	1	1
1848	не становясь	1	1
1849	текста акцентирует	1	1
1850	оба суть	1	1
1851	глубине и	1	1
1852	говорящего автора	1	1
1853	текстовой манифестации	1	1
1854	никто не	3	1
1855	и неизбыточности	3	1
1856	не последнюю	1	1
1857	в словах	2	1
1858	являлись они	1	1
1859	различных речевых	1	1
1860	в восприятии	2	1
1861	бы не	3	1
1862	установкой на	3	1
1863	вокруг я	2	1
1864	своего предмета	3	1
1865	воцариться в	1	1
1866	к зятю	1	1
1867	здесь выступает	1	1
1868	это всего	1	1
1869	и оденьте	1	1
1870	том как	1	1
1871	зависимости от	1	1
1872	его внимание	1	1
1873	в известном	2	1
1874	смерти ее	1	1
1875	есть она	1	1
1876	сколь угодно	2	1
1877	по отдельности	2	1
1878	в каком	1	1
1879	они трактовали	1	1
1880	и аномалий	1	1
1881	здесь средняя	1	1
1882	на отсутствие	1	1
1883	выступает как	1	1
1884	предстает уже	2	1
1885	от тестя	1	1
1886	который и	1	1
1887	к текстам	1	1
1888	их внутренней	1	1
1889	случайно напоминает	1	1
1890	творческой воли	1	1
1891	является для	1	1
1892	приобретает особый	1	1
1893	разграничение этих	1	1
1894	металингвистическое понимание	1	1
1895	смертью в	2	1
1896	нет ничего	2	1
1897	что наиболее	1	1
1898	между полюсами	1	1
1899	его и	3	1
1900	разные времена	1	1
1901	с данной	1	1
1902	выступает вследствие	1	1
1903	и мне	2	1
1904	бы и	1	1
1905	не допускает	1	1
1906	где по	1	1
1907	не учитывать	1	1
1908	чужого в	1	1
1909	сюжетного повествования	2	1
1910	в откровении	1	1
1911	все три	1	1
1912	коммуникативных стратегий	2	1
1913	является также	1	1
1914	реплики и	1	1
1915	произведение искусства	9	1
1916	слушающего читателя	1	1
1917	адекватное восприятие	1	1
1918	она была	1	1
1919	ставит себя	2	1
1920	пушкина как	2	1
1921	оба эти	1	1
1922	и композиционного	1	1
1923	в коммуникативное	1	1
1924	всей текстовой	1	1
1925	и заключается	2	1
1926	этих стадиально	1	1
1927	то и	2	1
1928	она обращена	1	1
1929	читателя но	1	1
1930	наконец в	1	1
1931	того чтобы	3	1
1932	и если	2	1
1933	бахтиным в	1	1
1934	к чужой	1	1
1935	слушающих их	1	1
1936	взаимодополнительности этих	1	1
1937	это только	2	1
1938	рассказа о	1	1
1939	котором рассказано	1	1
1940	этот аспект	1	1
1941	целого как	2	1
1942	и второй	1	1
1943	вступление в	1	1
1944	из его	2	1
1945	следует сказать	1	1
1946	ядра личности	1	1
1947	произведения составляет	2	1
1948	самого автора	1	1
1949	обойтись без	1	1
1950	прямой речи	1	1
1951	ритма и	1	1
1952	между ним	1	1
1953	то все	1	1
1954	героя а	1	1
1955	области литературы	1	1
1956	но о	3	1
1957	письма и	1	1
1958	или иных	3	1
1959	культурного феномена	1	1
1960	литературных произведений	1	1
1961	обращении к	1	1
1962	слов и	2	1
1963	чтобы всякий	1	1
1964	не наделен	1	1
1965	ключевую роль	1	1
1966	главным героем	1	1
1967	человека только	1	1
1968	субъект высказывания	1	1
1969	контакте с	1	1
1970	последнем мы	1	1
1971	в мир	1	1
1972	тому или	2	1
1973	и эмоциональной	1	1
1974	самих состоят	1	1
1975	качестве основных	1	1
1976	конструктивную роль	1	1
1977	с игрой	1	1
1978	реальности в	6	1
1979	чем говорят	1	1
1980	еще один	1	1
1981	и наоборот	3	1
1982	личности из	1	1
1983	другого он	1	1
1984	искусства слова	1	1
1985	воспринимающему знаковую	1	1
1986	повествованием в	1	1
1987	повествования а	2	1
1988	всех трех	1	1
1989	включающего в	1	1
1990	свидетельскую позицию	1	1
1991	событие которое	1	1
1992	мне не	1	1
1993	на что	1	1
1994	смысл целого	1	1
1995	субъекта высказывания	2	1
1996	и случай	1	1
1997	может ли	2	1
1998	следит за	1	1
1999	с текстом	3	1
2000	нет и	2	1
2001	он в	5	1
2002	в споре	2	1
2003	на две	1	1
2004	об однократных	1	1
2005	и неизбыточность	2	1
2006	выше уже	2	1
2007	и служит	1	1
2008	определено в	1	1
2009	дж фрэзером	1	1
2010	начиная с	1	1
2011	которые уже	1	1
2012	от луки	1	1
2013	анализ художественного	3	1
2014	самого героя	1	1
2015	сверхличного миропорядка	2	1
2016	нами два	1	1
2017	из первых	1	1
2018	в образе	1	1
2019	в глазах	1	1
2020	следует упускать	1	1
2021	в каждый	1	1
2022	не отдельных	1	1
2023	эпизодах и	1	1
2024	оденьте его	1	1
2025	том же	2	1
2026	утрачивает свою	2	1
2027	дискурса на	1	1
2028	реальной единицы	1	1
2029	с фабулой	1	1
2030	событие а	1	1
2031	к субъекту	1	1
2032	языка а	1	1
2033	литературы не	1	1
2034	откровения смысла	1	1
2035	но если	1	1
2036	здесь и	1	1
2037	в новейшее	1	1
2038	собственно же	1	1
2039	от воспринимающего	1	1
2040	как предмет	4	1
2041	в понимании	1	1
2042	о художественном	1	1
2043	сделав хуже	1	1
2044	включая в	1	1
2045	взаимодействие с	1	1
2046	другой личности	2	1
2047	теперь уже	1	1
2048	узнаем из	1	1
2049	взгляде на	3	1
2050	текста как	2	1
2051	размежевания и	1	1
2052	в классической	1	1
2053	оправдан существованием	1	1
2054	феноменов жизни	1	1
2055	точку зрения	1	1
2056	тот же	2	1
2057	человеческого я	3	1
2058	в своего	1	1
2059	внешнее и	1	1
2060	постановки вопроса	1	1
2061	человека но	1	1
2062	события событие	1	1
2063	способа высказывания	2	1
2064	истории литературы	4	1
2065	сильно билось	1	1
2066	читатель может	1	1
2067	обращена к	1	1
2068	продукт социального	1	1
2069	социального или	1	1
2070	актуальных для	1	1
2071	художественную практику	1	1
2072	от начала	1	1
2073	трактовали не	1	1
2074	касается самого	1	1
2075	не являлись	1	1
2076	так как	3	1
2077	объективным ни	1	1
2078	однако подобно	1	1
2079	любой из	1	1
2080	простейшим примером	1	1
2081	все еще	1	1
2082	участки текста	2	1
2083	в композиционной	1	1
2084	является сверхсложным	1	1
2085	этот процесс	1	1
2086	в поэзии	2	1
2087	формой которой	1	1
2088	парадоксальным образом	1	1
2089	второй половине	1	1
2090	присутствия я	1	1
2091	однако как	2	1
2092	сколько в	1	1
2093	авторской позиции	1	1
2094	и за	3	1
2095	из ключевых	1	1
2096	выступают как	1	1
2097	себе они	1	1
2098	образ автора	1	1
2099	цепь событий	2	1
2100	от которого	4	1
2101	однако здесь	2	1
2102	же мере	2	1
2103	для всего	1	1
2104	впечатления которая	1	1
2105	что одно	1	1
2106	об онтологической	2	1
2107	он и	3	1
2108	вне своего	1	1
2109	факторов художественного	9	1
2110	для искусства	1	1
2111	для данной	1	1
2112	видя в	1	1
2113	случае его	1	1
2114	ситуации в	1	1
2115	для нас	1	1
2116	где он	1	1
2117	научного описания	8	1
2118	не способен	1	1
2119	своей судьбы	3	1
2120	личностью в	1	1
2121	тейяр де	2	1
2122	из своих	2	1
2123	на самом	2	1
2124	изменить ничего	1	1
2125	как подчеркивал	1	1
2126	другой для	1	1
2127	в новелле	4	1
2128	участвуем как	1	1
2129	это именно	2	1
2130	слово в	1	1
2131	слова а	1	1
2132	в заключительной	1	1
2133	таком случае	5	1
2134	дискурса она	1	1
2135	манифестации внешнего	1	1
2136	в начальных	2	1
2137	быть признано	2	1
2138	героя или	1	1
2139	диалог в	2	1
2140	не адам	1	1
2141	в ином	2	1
2142	к эстетическому	1	1
2143	в виде	1	1
2144	раз в	1	1
2145	всех прочих	2	1
2146	высказывания необходимо	1	1
2147	в таких	1	1
2148	это слово	1	1
2149	художественных текстов	1	1
2150	к некоторому	1	1
2151	сюжета а	1	1
2152	сама в	1	1
2153	интересно всем	1	1
2154	этого не	1	1
2155	персонажа в	1	1
2156	быть ни	1	1
2157	как утверждает	1	1
2158	и социальные	1	1
2159	же в	1	1
2160	родину чтобы	1	1
2161	как художественного	2	1
2162	солидарности с	1	1
2163	композиционной формой	1	1
2164	составляют основу	1	1
2165	отца к	1	1
2166	возводит к	1	1
2167	с теми	1	1
2168	в глубине	2	1
2169	здесь принадлежит	2	1
2170	других к	1	1
2171	однако они	1	1
2172	о царских	1	1
2173	и свободы	1	1
2174	перед смертью	1	1
2175	о жизни	3	1
2176	сознания но	1	1
2177	себе в	2	1
2178	чтобы быть	1	1
2179	современной нарратологии	1	1
2180	развития действия	1	1
2181	для науки	3	1
2182	ударных слогов	2	1
2183	случае не	2	1
2184	не рассказывает	1	1
2185	данность чьего-то	1	1
2186	высказывания самого	1	1
2187	что этот	1	1
2188	является по	2	1
2189	покойного ивана	1	1
2190	исторически сложившихся	1	1
2191	сам является	1	1
2192	помнить что	1	1
2193	этот раз	1	1
2194	если и	1	1
2195	говоря мы	1	1
2196	но по	1	1
2197	и следовало	1	1
2198	значение здесь	1	1
2199	объект коммуникации	1	1
2200	в непредсказуемом	1	1
2201	противном случае	1	1
2202	науки в	1	1
2203	прямого адресата	1	1
2204	быть сведена	1	1
2205	спор между	1	1
2206	повествования на	1	1
2207	другого как	2	1
2208	объектной и	1	1
2209	его текст	1	1
2210	шире своих	2	1
2211	к личности	1	1
2212	первой части	2	1
2213	бы мы	1	1
2214	какой он	1	1
2215	войти в	1	1
2216	мысль об	1	1
2217	структуры текста	2	1
2218	вследствие этой	1	1
2219	обряда инициации	1	1
2220	человеческое я	1	1
2221	страны мертвых	1	1
2222	бесконечно репродуцируемых	2	1
2223	на руку	1	1
2224	должен быть	6	1
2225	и таким	1	1
2226	ничего нельзя	1	1
2227	целого и	1	1
2228	при изучении	2	1
2229	иное дело	1	1
2230	если не	2	1
2231	этом контексте	2	1
2232	воспроизводимость результата	2	1
2233	не все	3	1
2234	бахтин не	1	1
2235	ряда в	1	1
2236	чисто внутренним	1	1
2237	предстает в	2	1
2238	смерти и	1	1
2239	людей в	1	1
2240	живого голоса	1	1
2241	чисто внешним	1	1
2242	определенного типа	1	1
2243	человека к	4	1
2244	но его	1	1
2245	и рецептивного	1	1
2246	внутреннее событие	1	1
2247	читателя в	3	1
2248	как проявление	1	1
2249	сюжета в	1	1
2250	креативная компетенция	1	1
2251	дискурсивной практике	1	1
2252	событием коммуникативным	1	1
2253	на единой	1	1
2254	опыта присутствия	1	1
2255	и внутреннее	2	1
2256	с синтаксическим	2	1
2257	и эти	2	1
2258	автора не	1	1
2259	повествования о	1	1
2260	и субъект	1	1
2261	как пишет	2	1
2262	дневниковая запись	1	1
2263	первая часть	1	1
2264	и составляют	1	1
2265	единицы речевого	1	1
2266	утверждение о	1	1
2267	классического реализма	1	1
2268	субъекта с	1	1
2269	см ниже	3	1
2270	знаковую данность	1	1
2271	дробится на	1	1
2272	это как	2	1
2273	встрече сознания	1	1
2274	внутреннее единство	1	1
2275	как сам	1	1
2276	от процесса	1	1
2277	не могу	2	1
2278	т.п и	1	1
2279	ни изменить	1	1
2280	и актанта	1	1
2281	этого смысла	2	1
2282	они таковыми	1	1
2283	был фундаментально	1	1
2284	оно выступает	1	1
2285	однако если	1	1
2286	другой в	1	1
2287	события что	1	1
2288	субъекта и	4	1
2289	качестве своего	2	1
2290	одни и	2	1
2291	двоякой событийности	1	1
2292	мы узнаем	2	1
2293	нельзя назвать	1	1
2294	говорить не	1	1
2295	независимо от	2	1
2296	с языком	1	1
2297	у того	1	1
2298	в искусстве	2	1
2299	является таким	1	1
2300	де шарден	2	1
2301	казалось бы	2	1
2302	и композиция	1	1
2303	однажды но	1	1
2304	как актанта	1	1
2305	от отца	1	1
2306	в аналогичном	1	1
2307	одежду и	1	1
2308	всех этих	2	1
2309	интерес представляет	1	1
2310	его речи	1	1
2311	это была	2	1
2312	превращающегося в	1	1
2313	диалог согласия	1	1
2314	взаимодействия трех	1	1
2315	рода фундамент	1	1
2316	это также	1	1
2317	всего художественного	1	1
2318	даже при	1	1
2319	встречи сознаний	1	1
2320	события дискурса	1	1
2321	или иначе	2	1
2322	время они	1	1
2323	и иных	1	1
2324	стало быть	2	1
2325	личность как	1	1
2326	этих случаях	2	1
2327	данного текста	2	1
2328	с кем	1	1
2329	героя нашего	2	1
2330	что из	2	1
2331	слова или	1	1
2332	думать что	2	1
2333	что случилось	4	1
2334	с двумя	2	1
2335	является по-видимому	1	1
2336	на смерть	1	1
2337	в ремарках	1	1
2338	художественного мира	4	1
2339	повествователя о	1	1
2340	смысл высказывания	1	1
2341	чьего-то высказывания	1	1
2342	чего она	1	1
2343	составе персонажей	1	1
2344	художественный текст	5	1
2345	жизни однако	2	1
2346	наиболее существенные	2	1
2347	мифологического мышления	1	1
2348	быть выявлено	1	1
2349	данного произведения	3	1
2350	установки и	1	1
2351	и особенно	4	1
2352	героя это	2	1
2353	другому в	2	1
2354	литературное произведение	12	1
2355	и самого	3	1
2356	к моменту	1	1
2357	нарративную форму	1	1
2358	как сферы	1	1
2359	нас самих	2	1
2360	которые в	3	1
2361	говорилось выше	1	1
2362	собой лишь	2	1
2363	в театре	1	1
2364	художественного произведения	6	1
2365	не можем	1	1
2366	своего прямого	1	1
2367	легко прочитывается	2	1
2368	фраза текста	3	1
2369	ничего случайного	1	1
2370	это означает	3	1
2371	рассмотренных ранее	1	1
2372	мысленно его	1	1
2373	текста может	2	1
2374	конструктивную основу	1	1
