N	2gram	Propp_Isto	Myshleni
1314	себе не	2	2
1315	с этого	1	2
1316	быть понят	2	2
1317	но никогда	1	2
1318	только одной	1	2
1319	можно назвать	1	2
1320	и они	2	2
1321	и так	2	2
1322	и т	29	2
1323	становится ясным	2	2
1324	этой группе	1	2
1325	задачи мы	2	2
1326	на новые	3	2
1327	задачи в	5	2
1328	на какой	1	2
1329	представление что	5	2
1330	в иной	3	2
1331	только мы	1	2
1332	ли у	1	2
1333	путем сопоставления	1	2
1334	и уже	1	2
1335	которые можно	1	2
1336	да в	1	2
1337	и ему	1	2
1338	не встречается	1	2
1339	это позволяет	1	2
1340	не совсем	3	2
1341	что вносит	1	2
1342	сравнительно поздно	1	2
1343	и обладает	1	2
1344	могли быть	2	2
1345	заставляет его	1	2
1346	ли эти	2	2
1347	речь может	2	2
1348	мир в	1	2
1349	перехода к	1	2
1350	решает задачи	1	2
1351	или с	2	2
1352	наблюдения над	1	2
1353	от основного	1	2
1354	где он	3	2
1355	силу и	3	2
1356	а все	1	2
1357	себя это	1	2
1358	поэтому оно	1	2
1359	знания и	1	2
1360	в таких	3	2
1361	что ни	2	2
1362	за этим	1	2
1363	которое и	1	2
1364	однако это	1	2
1365	относящееся к	1	2
1366	объяснения кроме	1	2
1367	свою противоположность	1	2
1368	ему не	1	2
1369	на них	1	2
1370	этой функции	1	2
1371	стоит и	1	2
1372	мы рассмотрели	1	2
1373	что такого	1	2
1374	две стороны	1	2
1375	но она	2	2
1376	могли не	1	2
1377	на четыре	1	2
1378	или другого	1	2
1379	как вообще	1	2
1380	может лежать	1	2
1381	могло быть	2	2
1382	показывает как	3	2
1383	каждого из	1	2
1384	и вне	1	2
1385	что изучение	1	2
1386	становится средством	1	2
1387	его до	1	2
1388	все еще	2	2
1389	пришел к	2	2
1390	что сам	1	2
1391	в так	1	2
1392	что такие	1	2
1393	мы условно	1	2
1394	вплоть до	2	2
1395	это указание	2	2
1396	то этим	2	2
1397	и попытка	1	2
1398	и очень	1	2
1399	известно и	1	2
1400	вообще говоря	1	2
1401	этого развития	1	2
1402	его за	2	2
1403	одинаково и	2	2
1404	нее в	1	2
1405	это обычно	1	2
1406	другой с	1	2
1407	этом направлении	1	2
1408	чтобы ответить	1	2
1409	их не	3	2
1410	в предыдущей	1	2
1411	в борьбе	1	2
1412	значения но	1	2
1413	мысль о	1	2
1414	весь путь	1	2
1415	от всего	1	2
1416	и требует	1	2
1417	другую сторону	1	2
1418	свете наших	1	2
1419	форме в	1	2
1420	выход из	1	2
1421	может дать	1	2
1422	а последний	1	2
1423	относящихся сюда	1	2
1424	них в	1	2
1425	рано в	1	2
1426	обращение к	1	2
1427	так если	1	2
1428	не прямо	1	2
1429	не должен	1	2
1430	из земли	3	2
1431	в руках	2	2
1432	представлением о	2	2
1433	тому на	1	2
1434	вяжется с	1	2
1435	в чистом	1	2
1436	настолько что	1	2
1437	сказать относительно	1	2
1438	он способен	1	2
1439	задач в	4	2
1440	за него	4	2
1441	причем в	3	2
1442	разницей что	1	2
1443	есть представление	1	2
1444	не там	1	2
1445	вся книга	2	2
1446	стороны к	1	2
1447	но этим	1	2
1448	вопрос не	2	2
1449	это будет	1	2
1450	имеют в	1	2
1451	чем на	1	2
1452	еще до	1	2
1453	впадает в	1	2
1454	но еще	1	2
1455	такая же	1	2
1456	в поисках	1	2
1457	или они	1	2
1458	обычно не	1	2
1459	эти задачи	7	2
1460	и через	2	2
1461	делает это	1	2
1462	в прямой	2	2
1463	всех его	2	2
1464	из сознания	1	2
1465	здесь же	3	2
1466	для исследователя	1	2
1467	такой ситуации	1	2
1468	происходит и	3	2
1469	вопрос почему	1	2
1470	она стремится	1	2
1471	и она	3	2
1472	вверх по	1	2
1473	на лодке	1	2
1474	должно было	2	2
1475	достигает своего	1	2
1476	на составные	1	2
1477	выше если	1	2
1478	всех своих	1	2
1479	на которую	1	2
1480	совершенно другой	1	2
1481	именно как	1	2
1482	поля и	1	2
1483	который является	1	2
1484	которые ссылается	1	2
1485	не случайна	1	2
1486	представляют себе	2	2
1487	он приобрел	1	2
1488	играет роль	1	2
1489	в руки	2	2
1490	ему на	1	2
1491	является его	1	2
1492	воды на	1	2
1493	можно сделать	2	2
1494	на нем	1	2
1495	но зато	1	2
1496	дальше мы	1	2
1497	это может	1	2
1498	в землю	1	2
1499	на голову	1	2
1500	слова из	1	2
1501	и никогда	1	2
1502	в достаточной	2	2
1503	же кругу	1	2
1504	предполагать что	1	2
1505	из анализа	2	2
1506	в немецком	1	2
1507	покрывают друг	1	2
1508	можно только	1	2
1509	в состав	1	2
1510	в тени	1	2
1511	приближается к	1	2
1512	они и	1	2
1513	и свою	1	2
1514	другу на	1	2
1515	и этого	1	2
1516	пути в	1	2
1517	на глазах	2	2
1518	все свое	1	2
1519	когда его	1	2
1520	объединяет в	1	2
1521	только у	2	2
1522	образом если	1	2
1523	но вот	2	2
1524	и действительно	4	2
1525	к самым	1	2
1526	как не	1	2
1527	никем не	1	2
1528	направление в	1	2
1529	своей жизни	1	2
1530	а если	3	2
1531	ни у	1	2
1532	более ранних	2	2
1533	на той	2	2
1534	но здесь	5	2
1535	автора и	1	2
1536	ее до	1	2
1537	объяснение не	1	2
1538	не должны	1	2
1539	о своем	1	2
1540	а во	1	2
1541	он дает	3	2
1542	стадий в	1	2
1543	это вытекает	2	2
1544	в точности	2	2
1545	же есть	1	2
1546	из иного	1	2
1547	легко может	1	2
1548	стороны не	2	2
1549	мн др	1	2
1550	будет в	1	2
1551	стороны он	3	2
1552	мы возьмем	1	2
1553	в другое	2	2
1554	поздно и	1	2
1555	суть дела	1	2
1556	есть объяснение	1	2
1557	они вместе	1	2
1558	дает нам	3	2
1559	обе стороны	2	2
1560	чтобы иметь	1	2
1561	сам себя	2	2
1562	о человеке	1	2
1563	однако как	1	2
1564	от анализа	1	2
1565	и результаты	1	2
1566	что самые	1	2
1567	их основе	1	2
1568	как устанавливает	2	2
1569	здесь нет	4	2
1570	оно только	2	2
1571	на стадии	1	2
1572	все исследование	1	2
1573	этого не	2	2
1574	а то	1	2
1575	при которой	1	2
1576	чтобы быть	1	2
1577	этой цели	1	2
1578	им и	1	2
1579	процесс превращения	1	2
1580	не дают	2	2
1581	как ее	1	2
1582	идет на	1	2
1583	с началом	1	2
1584	то можно	1	2
1585	детей у	1	2
1586	к ложному	1	2
1587	играют в	1	2
1588	с одного	4	2
1589	там мы	1	2
1590	или другой	1	2
1591	этом он	1	2
1592	полагали что	1	2
1593	обстоит дело	1	2
1594	уже видели	3	2
1595	по всей	2	2
1596	имели в	1	2
1597	поздно в	1	2
1598	к новому	1	2
1599	при изучении	2	2
1600	хотя это	1	2
1601	еще несколько	1	1
1602	совершенно достаточно	1	1
1603	более не	1	1
1604	как покажет	1	1
1605	иногда просто	1	1
1606	не сделаешь	1	1
1607	его место	1	1
1608	которые знакомы	1	1
1609	когда не	1	1
1610	за исключением	1	1
1611	переход ее	1	1
1612	мы рассматривали	2	1
1613	распространено и	1	1
1614	жизнь но	1	1
1615	что два	1	1
1616	же относится	1	1
1617	она проявляется	1	1
1618	этого может	2	1
1619	принадлежности к	1	1
1620	также должно	1	1
1621	объяснить его	1	1
1622	общие черты	1	1
1623	не меняет	1	1
1624	встречается не	2	1
1625	основывается на	1	1
1626	на смену	2	1
1627	этим объясняется	2	1
1628	чтобы в	1	1
1629	показывает нам	1	1
1630	другое есть	1	1
1631	именно он	2	1
1632	мы начнем	1	1
1633	еще раз	1	1
1634	именно и	1	1
1635	в живописи	1	1
1636	сделать некоторые	1	1
1637	эта задача	5	1
1638	таких предметов	1	1
1639	людей а	1	1
1640	в некотором	1	1
1641	выражено в	2	1
1642	пор мы	3	1
1643	должны привлечь	1	1
1644	только через	3	1
1645	здесь происходит	1	1
1646	положения вещей	1	1
1647	в американских	2	1
1648	сделана попытка	1	1
1649	имеющего в	1	1
1650	находится на	2	1
1651	с последующим	1	1
1652	другой на	1	1
1653	но связь	1	1
1654	этой стороны	4	1
1655	по тому	1	1
1656	не его	2	1
1657	единственная форма	1	1
1658	пришла к	1	1
1659	можем видеть	1	1
1660	развивались и	1	1
1661	связанная со	1	1
1662	ясно почему	1	1
1663	и принимает	1	1
1664	только две	1	1
1665	других местах	1	1
1666	было мы	1	1
1667	случаи когда	4	1
1668	этом а	1	1
1669	не простое	1	1
1670	она могла	1	1
1671	обнаружить что	1	1
1672	другое значение	1	1
1673	и должна	1	1
1674	можем назвать	1	1
1675	мышлением или	1	1
1676	мы все	1	1
1677	быть названо	1	1
1678	позади себя	1	1
1679	людей и	1	1
1680	этот этап	1	1
1681	есть знак	2	1
1682	в отсутствие	1	1
1683	сил в	1	1
1684	от своей	1	1
1685	это сопоставление	1	1
1686	отметить что	2	1
1687	природы но	1	1
1688	других что	1	1
1689	уже ясно	1	1
1690	материала они	1	1
1691	то чтобы	2	1
1692	другие виды	1	1
1693	утверждал что	1	1
1694	эти более	1	1
1695	еще нет	4	1
1696	ее но	1	1
1697	такие понятия	1	1
1698	же формы	1	1
1699	его потому	1	1
1700	знание и	1	1
1701	воплощена в	2	1
1702	не будут	2	1
1703	достигнуть своего	1	1
1704	тенденция но	1	1
1705	мы коснулись	1	1
1706	случаях значение	1	1
1707	и оба	1	1
1708	каждый элемент	1	1
1709	так сильно	1	1
1710	ниже мы	1	1
1711	как нам	1	1
1712	это сходство	1	1
1713	должен стать	1	1
1714	но из	1	1
1715	и обратный	1	1
1716	есть главное	1	1
1717	и тотчас	1	1
1718	там нет	1	1
1719	где это	2	1
1720	предполагают что	3	1
1721	первый раз	1	1
1722	он обладает	1	1
1723	начале этой	1	1
1724	и молнии	1	1
1725	и чрезвычайно	1	1
1726	также на	1	1
1727	которых как	1	1
1728	случаи в	1	1
1729	однако этот	1	1
1730	быть распространено	1	1
1731	определенной стадии	1	1
1732	иного рода	1	1
1733	тех представлений	1	1
1734	ты мой	1	1
1735	например так	1	1
1736	по каким	1	1
1737	в воде	2	1
1738	один прием	1	1
1739	говорит когда	1	1
1740	предметы на	1	1
1741	область где	1	1
1742	различных формах	1	1
1743	же значение	1	1
1744	рода не	1	1
1745	уступает свое	1	1
1746	не нуждается	1	1
1747	эти результаты	1	1
1748	два вида	1	1
1749	не исчерпываются	1	1
1750	явление чем	1	1
1751	под его	1	1
1752	существо которое	1	1
1753	мере того	1	1
1754	этого можно	1	1
1755	человек и	1	1
1756	ребенок до	1	1
1757	их он	1	1
1758	и язык	1	1
1759	а здесь	1	1
1760	требует в	1	1
1761	так на	1	1
1762	положение этого	1	1
1763	и желаний	1	1
1764	связь со	2	1
1765	роли которую	2	1
1766	задачу он	1	1
1767	иногда не	1	1
1768	что оказывается	1	1
1769	достаточно чтобы	1	1
1770	предстоит еще	1	1
1771	к детям	1	1
1772	двойственный характер	1	1
1773	за этими	1	1
1774	будет сказать	1	1
1775	предстала перед	1	1
1776	признак что	1	1
1777	задачи связанные	1	1
1778	стоит как	1	1
1779	превращаясь в	2	1
1780	они отражены	1	1
1781	противоположность в	1	1
1782	в исторической	1	1
1783	или это	2	1
1784	среди равных	1	1
1785	него есть	3	1
1786	это чрезвычайно	1	1
1787	другом и	1	1
1788	и землей	1	1
1789	в работе	1	1
1790	всю работу	1	1
1791	не отличаются	1	1
1792	основе лежит	1	1
1793	рук не	1	1
1794	еще яснее	4	1
1795	он спрашивает	1	1
1796	собой проблемы	1	1
1797	так просто	1	1
1798	время когда	1	1
1799	видели также	1	1
1800	и знает	1	1
1801	и другая	1	1
1802	по вопросу	1	1
1803	в иных	1	1
1804	то вместе	1	1
1805	часть этой	1	1
1806	только наиболее	1	1
1807	другая форма	1	1
1808	не подтверждается	2	1
1809	же а	1	1
1810	бы предшествовать	1	1
1811	совершенно особый	1	1
1812	мы рассмотрим	6	1
1813	оставляет в	1	1
1814	и ты	1	1
1815	них не	1	1
1816	до наших	1	1
1817	которое на	1	1
1818	мире не	1	1
1819	правда для	1	1
1820	сказать о	1	1
1821	этим предметам	1	1
1822	об ином	1	1
1823	не случайно	3	1
1824	он его	1	1
1825	в какой-то	1	1
1826	еще одно	2	1
1827	прямом смысле	1	1
1828	доказывает что	5	1
1829	в особенности	2	1
1830	проследить как	1	1
1831	дело решалось	1	1
1832	мире и	1	1
1833	знаков и	1	1
1834	он бежит	1	1
1835	утверждать что	3	1
1836	наступает тогда	1	1
1837	он уже	1	1
1838	мы увидели	1	1
1839	ней мы	1	1
1840	мы сравним	1	1
1841	которая однако	1	1
1842	что этим	1	1
1843	на неудачу	1	1
1844	в самый	1	1
1845	о той	1	1
1846	очень глубокие	1	1
1847	есть случаи	1	1
1848	прямой связи	2	1
1849	еще из	1	1
1850	большую роль	1	1
1851	и переноса	1	1
1852	еще мало	1	1
1853	дела в	1	1
1854	дает отрицательный	1	1
1855	в картине	2	1
1856	его во	1	1
1857	зависит не	1	1
1858	более вероятным	1	1
1859	в живых	1	1
1860	третий вдруг	1	1
1861	другой предмет	1	1
1862	еще никогда	1	1
1863	нем своего	1	1
1864	правда в	1	1
1865	потом он	1	1
1866	яснее это	1	1
1867	и отражение	1	1
1868	то с	1	1
1869	деле и	1	1
1870	там в	3	1
1871	так или	2	1
1872	не ясно	2	1
1873	превращаться в	1	1
1874	от своего	2	1
1875	смысла и	1	1
1876	не живет	1	1
1877	на месте	1	1
1878	нам понять	1	1
1879	в царстве	4	1
1880	носят чисто	1	1
1881	который на	1	1
1882	точно когда	2	1
1883	каким-то образом	3	1
1884	ближайшем рассмотрении	1	1
1885	себе можно	1	1
1886	или выражаясь	1	1
1887	но очень	1	1
1888	стороны этого	1	1
1889	стоят на	1	1
1890	этом нет	1	1
1891	он прямо	1	1
1892	при всех	1	1
1893	этот образ	2	1
1894	ни с	2	1
1895	нет в	2	1
1896	бы гипотетически	1	1
1897	и было	1	1
1898	к большому	1	1
1899	выступает как	1	1
1900	есть какая-то	1	1
1901	но оно	3	1
1902	превратилось в	3	1
1903	богата и	1	1
1904	его связь	1	1
1905	ему дается	1	1
1906	можем отметить	1	1
1907	где нет	1	1
1908	вступал в	1	1
1909	где у	1	1
1910	еще как	1	1
1911	прямой зависимости	1	1
1912	они показывают	1	1
1913	ясно и	1	1
1914	и мифов	1	1
1915	такую же	1	1
1916	действительности это	1	1
1917	всегда выполняет	1	1
1918	требует чтобы	1	1
1919	которые стоят	1	1
1920	у меня	1	1
1921	вышел из	1	1
1922	несколько отдельных	1	1
1923	тех пор	1	1
1924	это ее	2	1
1925	можно формулировать	1	1
1926	этот случай	16	1
1927	связана со	1	1
1928	те случаи	1	1
1929	она дает	1	1
1930	быть установлена	1	1
1931	собой одно	1	1
1932	вы говорите	1	1
1933	одна сторона	1	1
1934	он пришел	1	1
1935	необходимо рассмотреть	1	1
1936	в мир	1	1
1937	может выйти	1	1
1938	позволили нам	1	1
1939	нее к	1	1
1940	ее имя	2	1
1941	меняется и	1	1
1942	собой никакой	1	1
1943	специфического в	1	1
1944	представлениями о	3	1
1945	русском языке	1	1
1946	в самую	1	1
1947	значение имеет	1	1
1948	и природу	1	1
1949	вопрос же	1	1
1950	он продолжает	1	1
1951	это делалось	1	1
1952	каждый день	1	1
1953	царстве и	1	1
1954	отношения то	1	1
1955	ясно в	1	1
1956	становятся в	1	1
1957	в высокой	1	1
1958	небом и	1	1
1959	трудные задачи	13	1
1960	стать на	1	1
1961	объяснение того	1	1
1962	долго не	1	1
1963	к употреблению	1	1
1964	эти представления	7	1
1965	уступить место	1	1
1966	объяснение этого	1	1
1967	задач которые	1	1
1968	на лбу	2	1
1969	задачи все	1	1
1970	на языке	1	1
1971	и всякий	1	1
1972	другие формы	1	1
1973	не поддается	1	1
1974	этим можно	2	1
1975	тоже не	3	1
1976	не считается	1	1
1977	и также	1	1
1978	нему но	2	1
1979	пришли к	3	1
1980	было особенно	1	1
1981	случаев когда	1	1
1982	один с	1	1
1983	он становится	2	1
1984	одновременно в	1	1
1985	что одновременно	1	1
1986	третий в	1	1
1987	к царству	1	1
1988	в позднейшей	1	1
1989	играют большую	1	1
1990	в литературе	2	1
1991	но ничего	1	1
1992	которые ее	1	1
1993	смысл этой	1	1
1994	них и	1	1
1995	но дает	1	1
1996	без внимания	1	1
1997	задач и	2	1
1998	на помощь	1	1
1999	если просмотреть	1	1
2000	уже очень	1	1
2001	говорящих на	1	1
2002	в такую	1	1
2003	некоторых случаях	2	1
2004	в силах	1	1
2005	другое в	1	1
2006	перенося ее	1	1
2007	достаточной ясностью	1	1
2008	или через	1	1
2009	видим с	1	1
2010	месяца и	1	1
2011	развития этого	2	1
2012	гораздо ярче	1	1
2013	можно предположить	3	1
2014	да все	1	1
2015	соединяется с	1	1
2016	склоняется к	1	1
2017	есть начало	1	1
2018	каких-либо предметов	1	1
2019	правильнее будет	1	1
2020	случай который	1	1
2021	со своей	2	1
2022	сразу же	1	1
2023	в мешок	1	1
2024	та что	1	1
2025	почву на	1	1
2026	именно такое	2	1
2027	пока наконец	1	1
2028	ней нет	2	1
2029	не все	4	1
2030	раньше и	1	1
2031	еще одной	1	1
2032	друга но	1	1
2033	или косвенно	1	1
2034	быть наиболее	1	1
2035	которыми оно	1	1
2036	же из	1	1
2037	в полной	1	1
2038	с предметами	1	1
2039	и происходит	1	1
2040	часто встречается	1	1
2041	отсюда и	1	1
2042	на задний	1	1
2043	и появление	1	1
2044	с новыми	1	1
2045	лет с	1	1
2046	была сделана	1	1
2047	один день	1	1
2048	здесь совершенно	2	1
2049	подтверждается и	1	1
2050	какой ситуации	1	1
2051	у героя	2	1
2052	или задачи	1	1
2053	пошли дальше	1	1
2054	элементы и	1	1
2055	в каких	2	1
2056	но дело	1	1
2057	этом на	1	1
2058	те которые	1	1
2059	видели не	1	1
2060	волшебной силой	1	1
2061	превосходства над	1	1
2062	эту функцию	1	1
2063	широко распространенного	1	1
2064	нам необходимо	1	1
2065	видите ли	1	1
2066	руку и	3	1
2067	это дает	1	1
2068	предположение о	1	1
2069	интересы и	1	1
2070	до ее	1	1
2071	можно будет	1	1
2072	к женщине	3	1
2073	как фигура	1	1
2074	из другой	2	1
2075	которое все	1	1
2076	и лошадей	1	1
2077	имея в	1	1
2078	эти животные	1	1
2079	могут дать	1	1
2080	место уже	1	1
2081	производное от	1	1
2082	здесь следует	1	1
2083	с соответствующими	2	1
2084	жизнью и	1	1
2085	тот в	1	1
2086	чтобы узнать	2	1
2087	сходство по	1	1
2088	эта концепция	1	1
2089	быть поставлен	2	1
2090	из совершенно	1	1
2091	почву для	1	1
2092	объединения в	1	1
2093	не связан	1	1
2094	здесь оказывается	1	1
2095	распространенный и	1	1
2096	несомненно что	1	1
2097	более высокой	1	1
2098	своего рода	7	1
2099	чтобы дать	1	1
2100	что представление	1	1
2101	форму тогда	1	1
2102	ясно не	1	1
2103	со вторым	1	1
2104	скажем наперед	1	1
2105	как здесь	1	1
2106	случаях мы	2	1
2107	я знаю	2	1
2108	склонен думать	1	1
2109	быть сделан	1	1
2110	глаза и	1	1
2111	борьбе с	2	1
2112	играет с	1	1
2113	по-видимому не	1	1
2114	форма его	1	1
2115	с наступлением	1	1
2116	не простой	1	1
2117	этими представлениями	1	1
2118	значение они	1	1
2119	то не	5	1
2120	с появлением	6	1
2121	это история	1	1
2122	между небом	1	1
2123	увидели что	1	1
2124	обладает волшебной	1	1
2125	иди сюда	1	1
2126	а она	5	1
2127	это такое	1	1
2128	элементы в	1	1
2129	при какой	2	1
2130	имеет характер	2	1
2131	равно как	1	1
2132	теперь мы	1	1
2133	болезней и	1	1
2134	и быстрый	1	1
2135	правда эта	1	1
2136	не сказано	2	1
2137	в представлениях	2	1
2138	на определенной	1	1
2139	там же	3	1
2140	два способа	1	1
2141	прямо а	1	1
2142	конфликт между	1	1
2143	кто хочет	1	1
2144	если этот	1	1
2145	чтобы вскрыть	1	1
2146	он касается	1	1
2147	и стал	4	1
2148	лежит через	1	1
2149	находит его	1	1
2150	чем бы	1	1
2151	во-первых в	1	1
2152	здесь имеет	1	1
2153	также что	1	1
2154	у которых	1	1
2155	представления могут	1	1
2156	при всей	1	1
2157	что связано	1	1
2158	и перенося	1	1
2159	он играет	1	1
2160	силы и	1	1
2161	даже и	1	1
2162	начиная от	2	1
2163	представлениях в	1	1
2164	нам по	3	1
2165	еще одного	1	1
2166	это даст	1	1
2167	образом связана	1	1
2168	а после	2	1
2169	мы узнали	1	1
2170	может принимать	1	1
2171	бы сам	1	1
2172	оно так	1	1
2173	и стали	1	1
2174	совершенно одинаково	1	1
2175	обращаясь к	1	1
2176	самый факт	1	1
2177	пришли в	1	1
2178	сходным с	1	1
2179	здесь прежде	1	1
2180	не вполне	5	1
2181	явление и	2	1
2182	ранние формы	1	1
2183	природу этих	1	1
2184	всего что	1	1
2185	это означало	1	1
2186	ней и	1	1
2187	как производное	1	1
2188	прямо или	1	1
2189	не сделает	2	1
2190	только во	1	1
2191	уже знаем	5	1
2192	место для	1	1
2193	еще одна	4	1
2194	отметить только	1	1
2195	можем предположить	2	1
2196	живет и	1	1
2197	согласиться с	2	1
2198	многих лет	1	1
2199	но такой	1	1
2200	она при	1	1
2201	не представляется	1	1
2202	дает возможность	1	1
2203	что имеет	1	1
2204	о ней	2	1
2205	не пойду	1	1
2206	часто так	1	1
2207	можно предполагать	1	1
2208	следует отметить	1	1
2209	то оно	1	1
2210	где его	2	1
2211	случайно с	1	1
2212	пытался показать	1	1
2213	один пример	1	1
2214	после чего	5	1
2215	мертвых и	3	1
2216	это один	1	1
2217	его у	2	1
2218	решить эту	1	1
2219	и солнца	1	1
2220	то у	1	1
2221	его но	1	1
2222	образ в	1	1
2223	поэтому всякое	1	1
2224	и за	1	1
2225	солнце не	1	1
2226	и современная	1	1
2227	можно объяснить	1	1
2228	не от	3	1
2229	представлениях о	2	1
2230	в третьем	1	1
2231	еще никем	1	1
2232	они на	1	1
2233	в несколько	1	1
2234	не о	1	1
2235	как видно	1	1
2236	не приобретает	1	1
2237	теперь от	1	1
2238	же видит	1	1
2239	связь эта	1	1
2240	с представлением	2	1
2241	на тот	2	1
2242	и социального	1	1
2243	животного или	1	1
2244	и вновь	1	1
2245	имеет никаких	1	1
2246	мы стоим	1	1
2247	самый акт	1	1
2248	вопросы в	1	1
2249	здесь перед	1	1
2250	между прочим	3	1
2251	долго и	2	1
2252	находящегося на	1	1
2253	при ближайшем	1	1
2254	внести в	1	1
2255	уже давно	1	1
2256	выражает эту	1	1
2257	отличается тем	1	1
2258	при которых	2	1
2259	тезис что	1	1
2260	будто его	1	1
2261	свете теории	1	1
2262	даже там	2	1
2263	в знак	1	1
2264	быть объяснена	1	1
2265	и стоит	1	1
2266	или за	1	1
2267	магической силы	4	1
2268	от себя	1	1
2269	на вершине	1	1
2270	он вступает	1	1
2271	она маленькая	1	1
2272	я тебе	1	1
2273	ли это	1	1
2274	может принять	1	1
2275	собой это	1	1
2276	эти примеры	1	1
2277	действительно мы	1	1
2278	наши наблюдения	2	1
2279	по наблюдениям	2	1
2280	для наших	1	1
2281	другому есть	1	1
2282	всегда только	1	1
2283	как солнце	1	1
2284	кажется что	7	1
2285	сам того	1	1
2286	показывает с	1	1
2287	необходимо было	1	1
2288	задачи которые	1	1
2289	сюда относятся	1	1
2290	есть две	1	1
2291	конечному пункту	1	1
2292	важно что	1	1
2293	в нее	1	1
2294	с визгом	1	1
2295	обычно стоит	1	1
2296	что нужно	1	1
2297	их к	1	1
2298	свойства и	1	1
2299	в доме	1	1
2300	эта черта	1	1
2301	с особой	1	1
2302	не значит	1	1
2303	принадлежность к	1	1
2304	здесь также	1	1
2305	особое внимание	1	1
2306	и непонятной	1	1
2307	способности и	1	1
2308	езде на	1	1
2309	основываясь на	1	1
2310	огонь или	1	1
2311	не отметить	1	1
2312	которые были	1	1
2313	бы продолжить	1	1
2314	так хорошо	1	1
2315	за себя	1	1
2316	дает ему	2	1
2317	причем это	1	1
2318	и нельзя	1	1
2319	превращаются в	2	1
2320	мы шли	1	1
2321	переход через	1	1
2322	эту задачу	3	1
2323	ли однако	1	1
2324	на дворе	1	1
2325	что наряду	1	1
2326	выше с	1	1
2327	указывающих на	1	1
2328	к иному	3	1
2329	развития начиная	1	1
2330	его мнению	1	1
2331	из более	1	1
2332	происходит этот	1	1
2333	переходный характер	1	1
2334	часто с	1	1
2335	та стадия	1	1
2336	и оставляет	1	1
2337	в обе	1	1
2338	случай что	1	1
2339	что цель	1	1
2340	и старый	1	1
2341	представление в	1	1
2342	очень сложное	1	1
2343	в большом	2	1
2344	рассказывается о	1	1
2345	и создания	1	1
2346	от этой	1	1
2347	совсем так	1	1
2348	здесь с	1	1
2349	происходит с	1	1
2350	этот пробел	1	1
2351	и вполне	1	1
2352	в темноте	1	1
2353	между мотивом	1	1
2354	мы понимаем	1	1
2355	однако что	1	1
2356	отца на	1	1
2357	в моем	1	1
2358	за спиной	1	1
2359	и русская	1	1
2360	заключается не	1	1
2361	с социальной	1	1
2362	он будет	2	1
2363	элемент в	1	1
2364	с женой	2	1
2365	вызывает его	1	1
2366	так вот	1	1
2367	к будущему	1	1
2368	может получить	1	1
2369	дать ему	2	1
2370	падает в	1	1
2371	хотелось бы	1	1
2372	существует между	1	1
2373	находит что	1	1
2374	дает право	1	1
2375	рассматриваются как	1	1
2376	сделать из	1	1
2377	не видно	1	1
2378	в кратком	1	1
2379	здесь может	1	1
2380	происходит иначе	1	1
2381	неверно как	1	1
2382	переход ко	1	1
2383	второй вопрос	1	1
2384	они по	1	1
2385	другие черты	1	1
2386	свое внимание	1	1
2387	случае даже	1	1
2388	попал в	2	1
2389	он владеет	1	1
2390	того самого	1	1
2391	предметов есть	2	1
2392	помощи которых	1	1
2393	не видел	2	1
2394	и видит	1	1
2395	план на	1	1
2396	типичным представителем	1	1
2397	с переходом	1	1
2398	задний план	1	1
2399	не знаю	3	1
2400	единства в	1	1
2401	скажем несколько	1	1
2402	земли и	3	1
2403	не должно	1	1
2404	это когда	1	1
2405	что формы	1	1
2406	не дана	1	1
2407	должны перейти	1	1
2408	сознании и	1	1
2409	силы в	1	1
2410	играет в	1	1
2411	нас особенно	1	1
2412	животного и	1	1
2413	ее с	2	1
2414	на землю	4	1
2415	большей частью	2	1
2416	один а	1	1
2417	он есть	1	1
2418	образом у	1	1
2419	явление а	1	1
2420	он пошел	1	1
2421	нас же	1	1
2422	установлением этого	1	1
2423	случаях где	1	1
2424	чтобы сохранить	1	1
2425	так все	1	1
2426	и под	3	1
2427	итак первое	1	1
2428	ее не	1	1
2429	все уже	1	1
2430	сделать такой	1	1
2431	он все	1	1
2432	только одна	2	1
2433	историческая действительность	2	1
2434	смотрят на	1	1
2435	общения а	1	1
2436	гипотеза о	1	1
2437	быть изучена	1	1
2438	предмет а	1	1
2439	и важный	1	1
2440	к утверждению	2	1
2441	позволяют сделать	1	1
2442	мы сразу	1	1
2443	т д	25	1
2444	где бы	1	1
2445	однако такое	1	1
2446	только каждый	1	1
2447	его весьма	1	1
2448	же он	1	1
2449	случаев и	1	1
2450	есть связь	1	1
2451	в классической	1	1
2452	для такого	1	1
2453	этой формулы	1	1
2454	их исторического	1	1
2455	но самые	1	1
2456	нас интересуют	1	1
2457	рода к	1	1
2458	он остался	1	1
2459	функциональный эквивалент	1	1
2460	только путем	1	1
2461	даже когда	1	1
2462	в прямом	1	1
2463	на тех	1	1
2464	происходит потому	1	1
2465	на три	1	1
2466	второй половине	1	1
2467	других странах	1	1
2468	ряд в	1	1
2469	не будем	2	1
2470	оно само	1	1
2471	и этим	7	1
2472	к чрезвычайно	1	1
2473	он-то и	1	1
2474	всего построения	1	1
2475	многообразны и	1	1
2476	могла найти	1	1
2477	из особенностей	1	1
2478	может происходить	1	1
2479	самому концу	1	1
2480	она будет	2	1
2481	и соответствующие	2	1
2482	ясным что	1	1
2483	как особый	1	1
