N	2gram	Tiupa_Anal	Psycholo
1308	бы действительно	1	2
1309	эстетический смысл	1	2
1310	ко всему	2	2
1311	когда по	1	2
1312	евгений онегин	1	2
1313	как показывает	2	2
1314	только к	2	2
1315	это нечто	1	2
1316	как уже	4	2
1317	в новый	1	2
1318	на периферии	1	2
1319	просто не	1	2
1320	другим и	1	2
1321	это явление	1	2
1322	и всех	1	2
1323	нами и	2	2
1324	в книге	1	2
1325	литературное произведение	3	2
1326	бы он	1	2
1327	доверие к	1	2
1328	тех или	1	2
1329	только эти	1	2
1330	на всем	1	2
1331	таким же	4	2
1332	дело обстоит	1	2
1333	свой жизненный	1	1
1334	на характер	1	1
1335	приводящей к	1	1
1336	было показано	1	1
1337	трактует как	1	1
1338	и эпизод	1	1
1339	в эпиграфе	1	1
1340	лицу с	1	1
1341	которые здесь	1	1
1342	эстетическим объектом	1	1
1343	искусства это	1	1
1344	по схеме	1	1
1345	мы оставляем	1	1
1346	на второй	1	1
1347	и был	2	1
1348	есть одновременно	1	1
1349	до последнего	2	1
1350	и само	1	1
1351	с действительностью	3	1
1352	в драматическом	1	1
1353	встречается в	1	1
1354	по пути	4	1
1355	делает в	1	1
1356	и юмор	1	1
1357	в новую	2	1
1358	уж я	1	1
1359	дурака и	2	1
1360	естественно вытекают	1	1
1361	развития но	1	1
1362	целое и	1	1
1363	похож на	2	1
1364	в соответствии	5	1
1365	эпизодов с	1	1
1366	его что	1	1
1367	с максимальной	1	1
1368	которых для	1	1
1369	мир и	1	1
1370	этой стороны	1	1
1371	действительность в	1	1
1372	комизм и	1	1
1373	обычно говорят	1	1
1374	отзывается о	1	1
1375	же вопрос	1	1
1376	тогда не	2	1
1377	художественную деятельность	1	1
1378	на станцию	1	1
1379	если с	1	1
1380	к смыслу	2	1
1381	на природу	1	1
1382	и отчасти	1	1
1383	отца в	1	1
1384	требует для	1	1
1385	при условии	2	1
1386	она же	1	1
1387	отсутствует и	1	1
1388	отказываться от	1	1
1389	вследствие которого	2	1
1390	в предыдущих	1	1
1391	особая роль	1	1
1392	в пределе	1	1
1393	за исключением	2	1
1394	смерти но	1	1
1395	именно этим	1	1
1396	строй речи	1	1
1397	особенности же	1	1
1398	потому и	1	1
1399	случайно он	1	1
1400	характер в	2	1
1401	одной фразы	1	1
1402	этой связи	1	1
1403	заключительных стихов	1	1
1404	из своего	1	1
1405	с напряжением	2	1
1406	существенная сторона	1	1
1407	и вторая	1	1
1408	содержание в	1	1
1409	эта система	1	1
1410	и кривой	1	1
1411	не обязательно	1	1
1412	рассказа не	1	1
1413	гибели героя	1	1
1414	от своей	2	1
1415	рассуждение о	1	1
1416	глазами он	1	1
1417	же его	1	1
1418	себе в	1	1
1419	за рамки	1	1
1420	на новую	1	1
1421	стихотворения пушкина	1	1
1422	вглядимся в	1	1
1423	читателя зрителя	1	1
1424	обратим внимание	2	1
1425	приходят к	1	1
1426	не дай	1	1
1427	на могиле	2	1
1428	он так	1	1
1429	ключ к	4	1
1430	в контексте	3	1
1431	на станции	1	1
1432	если отбросить	1	1
1433	шесть лет	1	1
1434	его текста	1	1
1435	не умеет	1	1
1436	как этого	1	1
1437	не удивительно	2	1
1438	проникновение в	1	1
1439	в противном	2	1
1440	который хочет	1	1
1441	это равновесие	1	1
1442	в отдельных	1	1
1443	и большим	1	1
1444	распадается на	1	1
1445	а композиция	1	1
1446	так возникает	2	1
1447	своего повествования	1	1
1448	и формальные	1	1
1449	говорит как	1	1
1450	этих моментов	2	1
1451	не принадлежат	1	1
1452	его эстетическую	1	1
1453	противоположному и	1	1
1454	и мир	1	1
1455	по природе	3	1
1456	к их	1	1
1457	поскольку в	1	1
1458	а наоборот	1	1
1459	апогея в	1	1
1460	современный культурный	1	1
1461	в саге	2	1
1462	выстрела и	2	1
1463	при переходе	1	1
1464	еще больше	1	1
1465	проявляется в	1	1
1466	но от	1	1
1467	а ведь	1	1
1468	занимает место	1	1
1469	однако этот	1	1
1470	числу таких	1	1
1471	при разрешении	1	1
1472	листа в	1	1
1473	он идет	1	1
1474	именно те	1	1
1475	или иную	1	1
1476	говоря словами	3	1
1477	ощущать себя	1	1
1478	не ограничивается	1	1
1479	художника не	1	1
1480	то она	1	1
1481	пушкина я	1	1
1482	является весьма	1	1
1483	сторону его	1	1
1484	эта история	1	1
1485	был ее	1	1
1486	которая состоит	1	1
1487	а за	1	1
1488	века не	1	1
1489	и приводит	1	1
1490	и гамлета	1	1
1491	на себя	5	1
1492	в объективную	1	1
1493	не оправдывает	1	1
1494	времени как	1	1
1495	с типичными	1	1
1496	или иная	1	1
1497	из противоречий	1	1
1498	с одним	1	1
1499	настоящим и	1	1
1500	с отцом	1	1
1501	герой в	1	1
1502	путь в	1	1
1503	и частей	1	1
1504	становится что	1	1
1505	второй к	1	1
1506	оказывается выше	1	1
1507	в а	1	1
1508	пушкин вносит	1	1
1509	а герой	1	1
1510	и бессознательный	1	1
1511	я на	1	1
1512	всякой эстетической	1	1
1513	конечно нуждается	1	1
1514	человек как	1	1
1515	новеллы из	1	1
1516	в ритмическую	1	1
1517	я в	15	1
1518	приводит его	1	1
1519	и понимает	1	1
1520	в устах	1	1
1521	и однако	1	1
1522	не ожидает	1	1
1523	мы от	1	1
1524	этой своей	1	1
1525	к роману	1	1
1526	подробностями и	1	1
1527	оставляем в	1	1
1528	автор для	1	1
1529	не тот	2	1
1530	который казался	1	1
1531	пушкина было	1	1
1532	теперь уже	1	1
1533	от содержания	1	1
1534	которые и	1	1
1535	комедии и	1	1
1536	этой причине	1	1
1537	объект как	1	1
1538	как объект	1	1
1539	на простой	1	1
1540	его художественной	1	1
1541	легко поддается	1	1
1542	доходит до	1	1
1543	то во	1	1
1544	в ничто	1	1
1545	которого в	1	1
1546	обеих частей	1	1
1547	растворяясь в	1	1
1548	я это	1	1
1549	достигает своей	1	1
1550	одного сознания	1	1
1551	человеческих отношений	1	1
1552	культуры и	1	1
1553	что во	2	1
1554	является на	1	1
1555	них не	1	1
1556	так уж	1	1
1557	был в	1	1
1558	вечной любви	1	1
1559	не исчерпывает	1	1
1560	воспроизводит эту	1	1
1561	стихе как	1	1
1562	рассмотрение этой	1	1
1563	ту самую	1	1
1564	такое произведение	1	1
1565	с апологом	1	1
1566	во исполнение	1	1
1567	сюжет который	1	1
1568	по причине	1	1
1569	в статье	1	1
1570	его последней	1	1
1571	своего рода	17	1
1572	роли какую	1	1
1573	один голос	1	1
1574	к лицу	1	1
1575	однако с	3	1
1576	потребовалось бы	1	1
1577	в последнем	1	1
1578	с тремя	1	1
1579	котором не	1	1
1580	и момент	1	1
1581	также что	1	1
1582	его из	2	1
1583	представлял собой	1	1
1584	направлениях в	1	1
1585	удивительно что	2	1
1586	душа не	1	1
1587	за ними	1	1
1588	и романа	1	1
1589	воображения и	1	1
1590	вся соль	1	1
1591	и комическое	1	1
1592	и системы	1	1
1593	поэтому в	2	1
1594	одну минуту	1	1
1595	мне а	1	1
1596	это их	1	1
1597	схемы и	1	1
1598	самого по	1	1
1599	следует искать	1	1
1600	двоится и	1	1
1601	второй части	1	1
1602	а отношение	1	1
1603	этот эксперимент	1	1
1604	этого письма	1	1
1605	ли с	1	1
1606	сознание не	1	1
1607	героев но	1	1
1608	героя есть	1	1
1609	что описание	1	1
1610	не живет	2	1
1611	вступает с	1	1
1612	художник или	1	1
1613	одновременно с	1	1
1614	в соотношении	1	1
1615	в составе	2	1
1616	на месте	2	1
1617	с произведением	1	1
1618	же место	1	1
1619	значения и	1	1
1620	у гоголя	1	1
1621	авторства и	1	1
1622	особенности с	1	1
1623	полной и	1	1
1624	души это	1	1
1625	не приводит	1	1
1626	есть на	1	1
1627	сцены и	1	1
1628	определяющую роль	1	1
1629	роли в	6	1
1630	его части	2	1
1631	в анализ	1	1
1632	что позволяет	3	1
1633	слов которые	1	1
1634	но оно	1	1
1635	из круга	1	1
1636	языка и	1	1
1637	произведение не	1	1
1638	писателя на	1	1
1639	этой второй	1	1
1640	своей собственной	1	1
1641	долга или	1	1
1642	художественная значимость	1	1
1643	в роли	1	1
1644	во мне	1	1
1645	целого как	2	1
1646	и второй	1	1
1647	в вечной	1	1
1648	божественной комедии	1	1
1649	художественной литературы	2	1
1650	с автором	1	1
1651	частности и	1	1
1652	в мир	1	1
1653	получает от	1	1
1654	тогда как	37	1
1655	герои комедии	1	1
1656	жизни на	1	1
1657	связанных с	1	1
1658	ли есть	1	1
1659	совпадают и	1	1
1660	мышления но	1	1
1661	в деревне	1	1
1662	начиная с	1	1
1663	самого героя	1	1
1664	из первых	1	1
1665	за пределами	2	1
1666	общему знаменателю	1	1
1667	до известной	3	1
1668	сама она	1	1
1669	внимания заслуживает	1	1
1670	ослабляет и	1	1
1671	в мировой	2	1
1672	по этой	1	1
1673	поведение в	2	1
1674	в остальных	1	1
1675	двойственность трагического	1	1
1676	для пушкина	3	1
1677	героев на	1	1
1678	бывает в	1	1
1679	общим смыслом	1	1
1680	ритмический строй	1	1
1681	самом центре	1	1
1682	и идет	1	1
1683	и произведение	1	1
1684	смерть и	1	1
1685	случае так	1	1
1686	как об	1	1
1687	на языке	3	1
1688	менее чем	1	1
1689	дойти до	1	1
1690	же события	1	1
1691	и радостное	1	1
1692	автору и	2	1
1693	надежду на	1	1
1694	принадлежит и	1	1
1695	сам он	1	1
1696	делает их	1	1
1697	и ты	1	1
1698	был еще	1	1
1699	этого целого	1	1
1700	пушкин одно	1	1
1701	для всего	1	1
1702	эстетических отношений	1	1
1703	и приходит	1	1
1704	не достигает	1	1
1705	нам еще	1	1
1706	то самое	1	1
1707	но одна	1	1
1708	самой этой	2	1
1709	цвет и	1	1
1710	или словами	1	1
1711	в широком	1	1
1712	в заключительной	4	1
1713	с их	3	1
1714	рассказанная в	1	1
1715	от своих	1	1
1716	что является	1	1
1717	и беспокойство	1	1
1718	внешних и	1	1
1719	той самой	1	1
1720	фактам но	1	1
1721	тем оказывается	1	1
1722	борьбы и	1	1
1723	и комедия	1	1
1724	истины и	1	1
1725	анна каренина	2	1
1726	лирическое стихотворение	2	1
1727	или даже	1	1
1728	прощается с	1	1
1729	противном случае	2	1
1730	отступление от	1	1
1731	однако есть	1	1
1732	рассказе бунина	1	1
1733	особенно в	1	1
1734	при виде	1	1
1735	дуэли и	1	1
1736	это остается	1	1
1737	могилы и	1	1
1738	контексте всего	1	1
1739	но которое	1	1
1740	план в	1	1
1741	ей в	1	1
1742	жизненный путь	1	1
1743	двух несовместимых	1	1
1744	в поле	1	1
1745	мы сделали	1	1
1746	составленное из	1	1
1747	если наконец	1	1
1748	дело когда	1	1
1749	одну из	3	1
1750	всей своей	1	1
1751	но всегда	2	1
1752	нам столь	1	1
1753	юмора и	1	1
1754	и помимо	1	1
1755	и эмоции	1	1
1756	и композиция	3	1
1757	а по	1	1
1758	мы обнаружим	1	1
1759	есть и	1	1
1760	искусство никогда	1	1
1761	но дело	2	1
1762	ним не	1	1
1763	человека с	2	1
1764	чтобы прийти	1	1
1765	оно никогда	1	1
1766	элементы и	1	1
1767	отделение эстетического	1	1
1768	клянется ей	1	1
1769	выведена из	1	1
1770	естественно обращает	1	1
1771	в рамках	10	1
1772	статье о	1	1
1773	обнаружить в	1	1
1774	же природы	2	1
1775	область художественного	1	1
1776	к изучению	1	1
1777	момент своего	1	1
1778	они принадлежат	1	1
1779	голосов в	1	1
1780	выход в	1	1
1781	бы можно	1	1
1782	далека от	1	1
1783	вся художественная	1	1
1784	но я	1	1
1785	право на	1	1
1786	заключен в	1	1
1787	включает в	2	1
1788	себе еще	1	1
1789	с первых	1	1
1790	зрителя слушателя	1	1
1791	однако все	2	1
1792	после своего	1	1
1793	здесь единый	1	1
1794	и весело	1	1
1795	в готовом	2	1
1796	отдельном случае	2	1
1797	человеческой жизни	2	1
1798	не единственный	1	1
1799	уж не	1	1
1800	в момент	3	1
1801	во-первых все	1	1
1802	сказано о	1	1
1803	самого себя	1	1
1804	части мы	1	1
1805	и конца	1	1
1806	и героя	2	1
1807	оказывается не	1	1
1808	а вот	3	1
1809	глаза и	1	1
1810	я для	1	1
1811	которой в	1	1
1812	по общему	1	1
1813	жить и	1	1
1814	в принципе	3	1
1815	то ли	2	1
1816	долгое время	1	1
1817	однако при	3	1
1818	воспринимается уже	1	1
1819	в разладе	1	1
1820	эстетической деятельности	2	1
1821	готовом виде	1	1
1822	а того	1	1
1823	стремится в	1	1
1824	герой одновременно	1	1
1825	сущности не	1	1
1826	всех событий	1	1
1827	момента для	1	1
1828	искусства его	1	1
1829	от личной	1	1
1830	стороны в	1	1
1831	и превращает	1	1
1832	начинается с	1	1
1833	и внутренне	2	1
1834	а именно	1	1
1835	с еще	1	1
1836	шиллер в	1	1
1837	о судьбе	1	1
1838	года и	1	1
1839	в одно	2	1
1840	знания для	1	1
1841	по признаку	1	1
1842	мало или	1	1
1843	не оказывается	2	1
1844	собственно говоря	1	1
1845	определяется не	1	1
1846	всякого рода	1	1
1847	в дальнейшем	2	1
1848	произведения что	1	1
1849	других исследователей	1	1
1850	всего они	1	1
1851	и пути	1	1
1852	явственно обнаруживается	2	1
1853	было не	1	1
1854	реальности и	1	1
1855	здесь достаточно	1	1
1856	ли я	2	1
1857	по следам	1	1
1858	эти герои	1	1
1859	лицом и	1	1
1860	всегда с	1	1
1861	же автора	1	1
1862	по тем	1	1
1863	восходит к	4	1
1864	однако его	1	1
1865	так для	1	1
1866	своей всегда	1	1
1867	время от	1	1
1868	чему не	1	1
1869	не узнает	1	1
1870	входит в	4	1
1871	не должен	2	1
1872	которыми он	1	1
1873	уже о	2	1
1874	другими звуками	1	1
1875	относится не	1	1
1876	уже было	2	1
1877	его была	1	1
1878	и т.п	7	1
1879	этот тезис	1	1
1880	между отдельными	1	1
1881	только своим	1	1
1882	исключительную роль	1	1
1883	цвета а	1	1
1884	могла не	1	1
1885	повестей белкина	16	1
1886	трагический герой	1	1
1887	как центрального	1	1
1888	по два	2	1
1889	позиции но	1	1
1890	не становится	1	1
1891	могут и	1	1
1892	и отвечает	1	1
1893	уклоняться от	1	1
1894	двух других	1	1
1895	самом начале	1	1
1896	равнодушна к	1	1
1897	слове как	1	1
1898	сведений о	1	1
1899	она ни	1	1
1900	это свойство	1	1
1901	неполной и	1	1
1902	в мировом	1	1
1903	одном слове	1	1
1904	он ведь	1	1
1905	с такою	1	1
1906	и ада	1	1
1907	поведении и	1	1
1908	я с	7	1
1909	его композиции	1	1
1910	из самой	1	1
1911	нам остается	1	1
1912	этой роли	2	1
1913	и открывает	1	1
1914	в системе	1	1
1915	не растворяясь	1	1
1916	его мысли	1	1
1917	в связь	1	1
1918	но сама	1	1
1919	а проза	1	1
1920	своего развития	1	1
1921	героя не	1	1
1922	не дано	2	1
1923	ее как	1	1
1924	скрытое под	1	1
1925	не исключая	1	1
1926	от автора	2	1
1927	не противоречит	1	1
1928	понимается при	1	1
1929	места для	1	1
1930	в такого	1	1
1931	как полагает	1	1
1932	на такую	1	1
1933	и служит	1	1
1934	его собственных	2	1
1935	в повестях	11	1
1936	бы обойтись	1	1
1937	разумеется в	1	1
1938	напротив в	1	1
1939	прийти к	1	1
1940	а и	4	1
1941	него самого	1	1
1942	далеко за	1	1
1943	что несмотря	2	1
1944	и сама	1	1
1945	состоящий в	1	1
1946	общий смысл	1	1
1947	сколько бы	1	1
1948	живого в	1	1
1949	внешнего мира	3	1
1950	оказывается чем-то	1	1
1951	ударение на	1	1
1952	трагизма в	1	1
1953	произведения его	1	1
1954	мотив его	1	1
1955	который ставит	1	1
1956	анализа его	1	1
1957	преимущественно на	1	1
1958	как его	1	1
1959	при одном	1	1
1960	жизни после	1	1
1961	в ожидании	1	1
1962	после слов	2	1
1963	между прочим	1	1
1964	тенденцией к	1	1
1965	понимать под	1	1
1966	и оказывается	2	1
1967	речь о	1	1
1968	служит для	1	1
1969	же касается	1	1
1970	например как	2	1
1971	собою и	1	1
1972	т.д что	1	1
1973	евангельский текст	1	1
1974	как полагал	1	1
1975	обращено к	1	1
1976	на могилу	2	1
1977	литературу в	1	1
1978	я был	1	1
1979	что время	1	1
1980	всех своих	1	1
1981	не имеющие	1	1
1982	единственный раз	1	1
1983	и благополучие	1	1
1984	не сводится	1	1
1985	от окружающих	1	1
1986	обращали внимание	1	1
1987	из гостей	1	1
1988	которых в	1	1
1989	производит впечатление	1	1
1990	жизнь то	1	1
1991	границы и	1	1
1992	близко к	1	1
1993	в и	1	1
1994	как человек	1	1
1995	как любая	1	1
1996	белкина к	2	1
1997	все основные	1	1
1998	женщины которая	1	1
1999	литературного явления	1	1
2000	самый момент	2	1
2001	смешно и	1	1
2002	в соответствующей	1	1
2003	нею уже	1	1
2004	чтобы их	1	1
2005	они хотят	1	1
2006	достигает в	1	1
2007	остаются на	1	1
2008	в напыщенную	1	1
2009	различных по	1	1
2010	вопрос можно	1	1
2011	ними в	2	1
2012	фабулы в	1	1
2013	но без	2	1
2014	конечно будут	1	1
2015	волю то	1	1
2016	известном смысле	2	1
2017	в поведении	1	1
2018	часть художественного	1	1
2019	любовь и	1	1
2020	всех сторон	1	1
2021	кровеносную систему	1	1
2022	я вдоль	1	1
2023	сторону и	1	1
2024	к полноте	1	1
2025	к развязке	1	1
2026	грозит опасность	1	1
2027	брожу ли	1	1
2028	за себя	1	1
2029	сознания однако	1	1
2030	до абсурда	1	1
2031	есть система	1	1
2032	нет не	1	1
2033	и особенно	1	1
2034	иного произведения	1	1
2035	ему представляется	1	1
2036	к автору	1	1
2037	это первый	1	1
2038	этого художественного	1	1
2039	теперь я	1	1
2040	человеческой личности	1	1
2041	жизни всегда	1	1
2042	не позволяет	2	1
2043	целью и	1	1
2044	существенным для	1	1
2045	вот о	1	1
2046	он стремится	1	1
2047	на первой	2	1
2048	за скобки	1	1
2049	впадая в	1	1
2050	самим автором	2	1
2051	будто в	1	1
2052	или все	1	1
2053	ведет себя	1	1
2054	своем составе	3	1
2055	это вызвано	1	1
2056	события на	1	1
2057	это уже	1	1
2058	глубине души	2	1
2059	нашего времени	5	1
2060	переходит от	1	1
2061	первых двух	2	1
2062	разного рода	1	1
2063	первых же	1	1
2064	и автор	1	1
2065	в темноте	1	1
2066	за это	1	1
2067	не меньшими	1	1
2068	мы понимаем	1	1
2069	оказывается в	2	1
2070	собой и	1	1
2071	ему казалось	1	1
2072	между которыми	1	1
2073	благодаря своей	1	1
2074	повести от	1	1
2075	о своей	2	1
2076	однако искусство	1	1
2077	своего ремесла	1	1
2078	является одновременно	1	1
2079	свое я	1	1
2080	в сравнении	2	1
2081	собою в	1	1
2082	в итоге	4	1
2083	в следующей	1	1
2084	отсутствующим у	1	1
2085	поведения на	1	1
2086	они по	1	1
2087	без которых	1	1
2088	свое время	4	1
2089	начале но	1	1
2090	в большинстве	2	1
2091	поэтому не	1	1
2092	полагается на	1	1
2093	степени можно	1	1
2094	за минуту	1	1
2095	со всех	1	1
2096	бы иметь	1	1
2097	его сторон	1	1
2098	себя еще	1	1
2099	но лишь	2	1
2100	своего отца	1	1
2101	литературных произведений	3	1
2102	о своем	4	1
2103	с белыми	1	1
2104	этот спор	1	1
2105	юмор и	1	1
2106	он пошел	1	1
2107	волосы и	1	1
2108	самого пушкина	5	1
2109	в из	1	1
2110	вступают в	1	1
2111	известной степени	3	1
2112	к третьему	2	1
2113	вдоль улиц	1	1
2114	имею в	1	1
2115	на внешние	1	1
2116	соответствии с	3	1
2117	и многих	1	1
2118	во внешней	1	1
2119	в итальянской	1	1
2120	смешивать с	1	1
2121	склонны все	1	1
2122	забывать что	2	1
2123	к миру	2	1
2124	последней в	1	1
2125	здесь и	3	1
2126	при каких	1	1
2127	знакомства с	1	1
2128	видел в	1	1
2129	достигается в	1	1
2130	не ведая	1	1
2131	и следует	2	1
2132	единство в	1	1
2133	несколько времени	1	1
2134	в гораздо	1	1
2135	на целых	1	1
2136	случаях и	1	1
2137	ему в	1	1
2138	бы оказаться	1	1
2139	мира имеет	1	1
2140	и милостиво	1	1
2141	он ожидает	1	1
2142	улиц шумных	1	1
2143	лишь тем	1	1
2144	категорий и	1	1
2145	день и	1	1
2146	первый момент	1	1
2147	ли от	1	1
2148	всем с	1	1
2149	лицом к	1	1
2150	как эстетического	2	1
2151	которое сводит	1	1
2152	о герое	1	1
2153	все той	2	1
2154	всех героев	1	1
2155	представляется совершенно	1	1
2156	не принимает	1	1
2157	в г	1	1
2158	ко второму	4	1
2159	затем и	1	1
2160	минуту до	1	1
2161	истории не	2	1
2162	перед читателем	1	1
2163	как утверждает	1	1
2164	начала в	1	1
2165	ее сущность	1	1
2166	малый круг	1	1
2167	в глубине	3	1
2168	каждом отдельном	2	1
2169	этом что	2	1
2170	влюблен в	1	1
2171	в эстетический	1	1
2172	в литературу	2	1
2173	золотого сечения	1	1
2174	является не	1	1
2175	мира и	2	1
2176	этим самым	1	1
2177	и впоследствии	1	1
2178	его текст	1	1
2179	в новом	5	1
2180	от милой	1	1
2181	пределов его	1	1
2182	войти в	1	1
2183	этот эффект	1	1
2184	его героя	1	1
2185	единство и	1	1
2186	не говоря	1	1
2187	всей серьезностью	1	1
2188	в стиле	1	1
2189	сюжета в	1	1
2190	между нами	2	1
2191	настоящей и	1	1
2192	каково же	1	1
2193	личности в	5	1
2194	однако к	2	1
2195	вырождается в	1	1
2196	напомнить что	1	1
2197	тут и	1	1
2198	каждая из	1	1
2199	изображается в	1	1
2200	не уничтожается	1	1
2201	церкви и	2	1
2202	очень близко	1	1
2203	а от	1	1
2204	однако если	2	1
2205	до которой	2	1
2206	отделен от	1	1
2207	во второй	8	1
2208	личности на	1	1
2209	обретает в	1	1
2210	со сцены	1	1
2211	целого в	3	1
2212	резко отличается	1	1
2213	общее направление	1	1
2214	если например	1	1
2215	которые подобно	1	1
2216	с человеком	1	1
2217	произведения к	1	1
2218	героя с	1	1
2219	определена как	1	1
2220	не нуждается	1	1
2221	действительности не	1	1
2222	нас самих	1	1
2223	остается на	1	1
2224	только по	2	1
2225	этом и	1	1
2226	он оказывается	1	1
2227	связи между	1	1
2228	обращаться к	1	1
2229	цвета на	1	1
2230	их можно	1	1
2231	всегда оказывается	1	1
2232	и утверждение	1	1
2233	ли может	1	1
2234	не вне	1	1
2235	искать ответ	1	1
2236	будущей жизни	1	1
2237	основания утверждать	1	1
2238	художественное значение	1	1
2239	момент его	2	1
2240	событие это	1	1
