N	2gram	Bakhtin_Fr	StatiiOP
1306	свою историческую	1	1
1307	с образом	1	1
1308	же образ	1	1
1309	как литературная	1	1
1310	две такие	1	1
1311	если оно	1	1
1312	своей части	3	1
1313	в современном	1	1
1314	его развития	6	1
1315	как они	1	1
1316	только путем	1	1
1317	с народной	8	1
1318	границы между	1	1
1319	был уже	1	1
1320	считать особым	1	1
1321	ведь в	1	1
1322	говоря в	1	1
1323	за границы	1	1
1324	бы она	1	1
1325	подобные же	1	1
1326	текста и	1	1
1327	с традициями	2	1
1328	на новый	2	1
1329	особого рода	1	1
1330	именно потому	1	1
1331	еще только	2	1
1332	других произведениях	2	1
1333	в работе	1	1
1334	не говорят	1	1
1335	тот общий	1	1
1336	его творчества	1	1
1337	какую-то особую	1	1
1338	прошлого и	1	1
1339	общения между	2	1
1340	человека который	1	1
1341	речи и	2	1
1342	это по	2	1
1343	европы в	1	1
1344	какой-то мере	1	1
1345	к самому	1	1
1346	год и	1	1
1347	них но	1	1
1348	и та	2	1
1349	свободные от	1	1
1350	в приведенном	1	1
1351	на стороне	1	1
1352	существовали и	2	1
1353	но основное	1	1
1354	временной формой	1	1
1355	важно лишь	1	1
1356	года то	2	1
1357	времен и	2	1
1358	перед лицом	2	1
1359	и другая	1	1
1360	выше в	1	1
1361	вот в	1	1
1362	по стилю	1	1
1363	резких и	1	1
1364	над ним	1	1
1365	должны были	1	1
1366	где почти	1	1
1367	мы здесь	4	1
1368	он еще	3	1
1369	могла бы	2	1
1370	почти каждый	1	1
1371	ренессанса и	3	1
1372	века из	1	1
1373	и объясняется	1	1
1374	не сливаются	1	1
1375	так называемого	1	1
1376	и глубоко	3	1
1377	ту сторону	1	1
1378	он в	2	1
1379	в вину	1	1
1380	жизнь как	1	1
1381	говорить как	1	1
1382	году в	3	1
1383	мы называем	1	1
1384	звучит в	1	1
1385	это приводит	1	1
1386	о его	1	1
1387	значение которых	2	1
1388	условиях и	1	1
1389	на отдельные	2	1
1390	это те	1	1
1391	был в	1	1
1392	форм в	2	1
1393	мы будем	4	1
1394	довольно часто	1	1
1395	итак в	3	1
1396	выдержанном в	1	1
1397	понимает как	1	1
1398	в силу	1	1
1399	в смене	1	1
1400	ней в	1	1
1401	существенная особенность	1	1
1402	этот элемент	1	1
1403	сказать но	1	1
1404	же мы	1	1
1405	в совершенно	2	1
1406	всей мировой	1	1
1407	традиции и	1	1
1408	печального образа	1	1
1409	виду его	1	1
1410	находили и	1	1
1411	это совершенно	1	1
1412	всенародный характер	2	1
1413	именно этой	1	1
1414	которого мы	2	1
1415	очень рано	1	1
1416	нам кажется	2	1
1417	вызвать у	1	1
1418	понять что	1	1
1419	при дворе	1	1
1420	можно только	5	1
1421	одной книжки	1	1
1422	показателен для	1	1
1423	люди в	1	1
1424	на деле	1	1
1425	собственном смысле	3	1
1426	была создана	1	1
1427	выше с	1	1
1428	но одновременно	3	1
1429	в последующих	7	1
1430	образом и	1	1
1431	и возможно	1	1
1432	уже решительно	1	1
1433	время но	1	1
1434	и конечно	1	1
1435	они и	1	1
1436	как с	1	1
1437	почти потому	1	1
1438	тридцатых годов	1	1
1439	них в	1	1
1440	какова их	1	1
1441	после выхода	1	1
1442	эти определения	1	1
1443	его современники	2	1
1444	в основном	4	1
1445	его душу	1	1
1446	которых мы	1	1
1447	на ее	1	1
1448	был бы	1	1
1449	большую роль	1	1
1450	например к	1	1
1451	на те	1	1
1452	освободиться от	2	1
1453	человек с	1	1
1454	содержит в	2	1
1455	чтобы стать	1	1
1456	первое издание	1	1
1457	с ним	6	1
1458	литературных явлений	1	1
1459	очень медленно	2	1
1460	в наиболее	2	1
1461	два основных	1	1
1462	никакому сомнению	2	1
1463	всегда были	1	1
1464	для борьбы	1	1
1465	нашего времени	1	1
1466	было связано	2	1
1467	на таких	1	1
1468	характер и	4	1
1469	пор еще	4	1
1470	в науке	1	1
1471	более глубокое	2	1
1472	числе конечно	1	1
1473	сама жизнь	3	1
1474	утверждает что	1	1
1475	они в	2	1
1476	но этого	1	1
1477	и дает	1	1
1478	и создает	1	1
1479	применить эти	1	1
1480	формам в	1	1
1481	власти и	2	1
1482	связанная с	3	1
1483	один человек	1	1
1484	редкими исключениями	1	1
1485	из текстов	1	1
1486	творчества и	1	1
1487	и самая	1	1
1488	этого процесса	4	1
1489	все то	1	1
1490	своего романа	1	1
1491	то на	1	1
1492	самим собой	1	1
1493	очень значительным	1	1
1494	сил и	1	1
1495	очень интересный	1	1
1496	смысла и	2	1
1497	чем как	1	1
1498	хорошо говорит	1	1
1499	свое яркое	1	1
1500	до сегодняшнего	1	1
1501	вокруг него	1	1
1502	и историки	1	1
1503	был связан	2	1
1504	подняться до	1	1
1505	рождению или	1	1
1506	и действительно	2	1
1507	значения и	1	1
1508	говорить в	1	1
1509	это относится	1	1
1510	не знал	1	1
1511	и силы	1	1
1512	и приобрели	1	1
1513	мир от	2	1
1514	можно даже	1	1
1515	за свое	1	1
1516	людовика xiv	1	1
1517	и отдельных	1	1
1518	вся литература	1	1
1519	правда не	1	1
1520	была и	1	1
1521	приводит к	2	1
1522	приводил к	1	1
1523	к какому	2	1
1524	отрывков из	1	1
1525	о некоторых	1	1
1526	говорили о	1	1
1527	сравнению с	2	1
1528	при всех	2	1
1529	формах не	1	1
1530	от всей	2	1
1531	литературе о	1	1
1532	знает что	1	1
1533	чтобы убедиться	1	1
1534	на своем	1	1
1535	и обратно	1	1
1536	вышедшая в	1	1
1537	это самое	1	1
1538	он мог	1	1
1539	строится в	1	1
1540	смысл этих	1	1
1541	которой был	1	1
1542	особый род	1	1
1543	но оно	1	1
1544	при всем	1	1
1545	тому кто	1	1
1546	нет ничего	3	1
1547	особенно для	1	1
1548	свое внимание	1	1
1549	ни к	2	1
1550	сторона этого	2	1
1551	нет тех	1	1
1552	его и	1	1
1553	наконец и	1	1
1554	воплощение в	1	1
1555	новую фазу	1	1
1556	сказано что	1	1
1557	по этим	1	1
1558	своем роде	1	1
1559	традиции следует	1	1
1560	характер его	1	1
1561	бы с	1	1
1562	сливается с	1	1
1563	которыми они	1	1
1564	совершенно иной	2	1
1565	дошедшие до	1	1
1566	мною если	1	1
1567	даже сказать	1	1
1568	ли он	1	1
1569	у одного	1	1
1570	но здесь	4	1
1571	не полно	1	1
1572	один только	1	1
1573	из потребности	1	1
1574	он часто	1	1
1575	это только	1	1
1576	творчестве самого	1	1
1577	вопросе о	1	1
1578	роста и	4	1
1579	на народной	3	1
1580	характер это	3	1
1581	наукой и	1	1
1582	в те	1	1
1583	в образах	1	1
1584	и больше	1	1
1585	не понимает	4	1
1586	только один	1	1
1587	со всей	1	1
1588	довольно сильны	1	1
1589	с первой	1	1
1590	подобного рода	1	1
1591	на примере	1	1
1592	и различные	1	1
1593	м с	1	1
1594	ряд новых	1	1
1595	друг от	1	1
1596	как какой-то	1	1
1597	образы не	1	1
1598	мотивы и	1	1
1599	борьба вокруг	1	1
1600	достигший своего	1	1
1601	далеки от	2	1
1602	не употребляет	1	1
1603	современников не	1	1
1604	по линии	1	1
1605	и своеобразное	1	1
1606	и критического	2	1
1607	современном смысле	1	1
1608	из наиболее	2	1
1609	о шекспире	2	1
1610	с текстом	1	1
1611	это позволяет	1	1
1612	и роста	1	1
1613	на две	1	1
1614	что совершается	1	1
1615	особой жизненной	1	1
1616	это тем	1	1
1617	народного творчества	3	1
1618	всегда в	3	1
1619	и смерть	1	1
1620	характерен для	1	1
1621	безусловно был	1	1
1622	котором мы	1	1
1623	в тенденции	2	1
1624	формы для	1	1
1625	всего к	1	1
1626	здесь и	5	1
1627	они подверглись	1	1
1628	наук и	1	1
1629	господствующей в	1	1
1630	где бы	1	1
1631	и пародия	1	1
1632	не одну	1	1
1633	неотделимо от	1	1
1634	именно этот	1	1
1635	друг друга	3	1
1636	дает в	3	1
1637	не из	1	1
1638	состояния духа	1	1
1639	же он	2	1
1640	в самой	5	1
1641	тесной связи	1	1
1642	стороны он	1	1
1643	связаны и	1	1
1644	протяжении всего	5	1
1645	формы как	1	1
1646	котором теперь	1	1
1647	формы и	7	1
1648	они были	6	1
1649	работа по	1	1
1650	не выдерживает	1	1
1651	на время	4	1
1652	вместе со	1	1
1653	в более	4	1
1654	на языке	2	1
1655	чисто литературным	1	1
1656	есть да	1	1
1657	к году	2	1
1658	несколько характерных	1	1
1659	премудрость и	1	1
1660	была чужда	1	1
1661	с начала	1	1
1662	не во	2	1
1663	на тех	2	1
1664	на три	1	1
1665	эта не	1	1
1666	второй половине	2	1
1667	с комедией	1	1
1668	не будем	1	1
1669	он становится	1	1
1670	тому чтобы	1	1
1671	только эту	1	1
1672	для всего	1	1
1673	и новой	1	1
1674	аналогии и	1	1
1675	себя самого	1	1
1676	в формах	3	1
1677	что одним	1	1
1678	о нем	4	1
1679	нам еще	1	1
1680	со своим	1	1
1681	форме это	1	1
1682	и классический	1	1
1683	смысл этой	1	1
1684	здесь в	14	1
1685	какой-то особой	1	1
1686	по ту	1	1
1687	последнее в	1	1
1688	черта в	1	1
1689	фазу своего	2	1
1690	к самой	1	1
1691	однако не	1	1
1692	и литературной	1	1
1693	от друга	1	1
1694	чтобы оно	1	1
1695	от всех	3	1
1696	временем и	1	1
1697	а о	2	1
1698	что элементы	1	1
1699	в свои	1	1
1700	с ними	2	1
1701	что к	1	1
1702	наших дней	1	1
1703	них всегда	1	1
1704	уже очень	2	1
1705	народному творчеству	1	1
1706	что будет	1	1
1707	и где	1	1
1708	и которая	1	1
1709	исторической действительности	1	1
1710	здесь все	1	1
1711	путешествие в	1	1
1712	в ту	2	1
1713	иллюстрации к	1	1
1714	отрицать что	1	1
1715	совпадения с	1	1
1716	т v	1	1
1717	история и	1	1
1718	очень много	1	1
1719	до наших	1	1
1720	написать историю	1	1
1721	к жизни	2	1
1722	и последующих	2	1
1723	и вовсе	5	1
1724	случаях когда	1	1
1725	лежит на	1	1
1726	и интерпретации	1	1
1727	переносит центр	1	1
1728	на фоне	4	1
1729	своего существования	2	1
1730	и понимания	1	1
1731	и со	3	1
1732	не относится	1	1
1733	чем мы	2	1
1734	этой борьбе	1	1
1735	поняли и	1	1
1736	не создает	1	1
1737	половины xix	2	1
1738	только и	1	1
1739	именно эта	2	1
1740	скромное место	1	1
1741	этой особой	1	1
1742	в условиях	15	1
1743	и смысл	2	1
1744	не стал	1	1
1745	которые с	1	1
1746	мысли в	1	1
1747	и довольно	1	1
1748	времени то	2	1
1749	связаны с	5	1
1750	длинных и	1	1
1751	смерти и	6	1
1752	великим писателем	1	1
1753	в раннем	1	1
1754	истории о	1	1
1755	ко всему	2	1
1756	этом утверждении	1	1
1757	и народа	1	1
1758	xx века	1	1
1759	первая часть	1	1
1760	и новым	1	1
1761	ведь именно	1	1
1762	вместо обычного	1	1
1763	например у	2	1
1764	совпадали с	1	1
1765	это вероятно	1	1
1766	это как	5	1
1767	значение но	1	1
1768	под ред	1	1
1769	но при	2	1
1770	характера в	1	1
1771	этого последнего	1	1
1772	и остаются	1	1
1773	и почти	3	1
1774	как уже	1	1
1775	одну из	2	1
1776	и образов	4	1
1777	а из	1	1
1778	так резко	1	1
1779	тому как	2	1
1780	силе и	1	1
1781	в разной	2	1
1782	на всех	5	1
1783	же цели	1	1
1784	этому и	1	1
1785	важна не	1	1
1786	индивидуальной личности	1	1
1787	просто не	1	1
1788	своего творчества	1	1
1789	и особый	1	1
1790	он смотрел	1	1
1791	в так	1	1
1792	на стиль	1	1
1793	не находит	1	1
1794	у народа	1	1
1795	характерно для	3	1
1796	культуры ее	2	1
1797	образа в	1	1
1798	о поэзии	1	1
1799	разработан в	1	1
1800	есть и	2	1
1801	говорит я	1	1
1802	понимает в	1	1
1803	было еще	2	1
1804	власть и	1	1
1805	но дело	1	1
1806	грамматике и	1	1
1807	только то	1	1
1808	особенность того	1	1
1809	здесь еще	3	1
1810	литературных оценок	1	1
1811	с кем	1	1
1812	на всю	4	1
1813	или как	1	1
1814	по сравнению	2	1
1815	в большинстве	2	1
1816	и всякая	2	1
1817	уходит в	1	1
1818	серьезная проблема	1	1
1819	означает что	1	1
1820	всякого отношения	1	1
1821	и т.д	2	1
1822	первоначально не	1	1
1823	площадной и	1	1
1824	этого нет	1	1
1825	сделал для	1	1
1826	на путь	1	1
1827	и самого	1	1
1828	нужно подчеркнуть	1	1
1829	к произведениям	1	1
1830	самый термин	1	1
1831	по плечу	1	1
1832	было быть	1	1
1833	конечно совершенно	1	1
1834	в узком	4	1
1835	этих форм	6	1
1836	память о	2	1
1837	же в	4	1
1838	всей нашей	1	1
1839	общества и	1	1
1840	идет не	1	1
1841	включает в	3	1
1842	комедии к	1	1
1843	в создании	1	1
1844	достаточно вспомнить	1	1
1845	известной степени	2	1
1846	некоторых из	2	1
1847	и живо	1	1
1848	эта концепция	1	1
1849	из библии	1	1
1850	его творчество	2	1
1851	в лице	1	1
1852	силу и	1	1
1853	за счет	1	1
1854	есть не	1	1
1855	и деятельности	1	1
1856	только таким	1	1
1857	и конец	2	1
1858	свое особое	1	1
1859	совершается в	1	1
1860	такие явления	1	1
1861	по нашему	1	1
1862	здесь этот	1	1
1863	более того	3	1
