N	2gram	Losev_Prob	Analitik
1301	на множество	1	1
1302	понимать и	2	1
1303	такой смысл	1	1
1304	и соответствующего	1	1
1305	на чем	2	1
1306	как объект	1	1
1307	если же	4	1
1308	должны быть	2	1
1309	за ними	1	1
1310	ничего нового	2	1
1311	содержания и	2	1
1312	уж я	1	1
1313	при такой	1	1
1314	над другими	1	1
1315	но только	3	1
1316	тем и	3	1
1317	весьма основательно	1	1
1318	доходит до	1	1
1319	решение вопроса	1	1
1320	то во	4	1
1321	носителя этого	1	1
1322	в нее	2	1
1323	присущи и	1	1
1324	как один	1	1
1325	литературы и	5	1
1326	в москве	2	1
1327	имеет значение	3	1
1328	должны были	3	1
1329	является ни	1	1
1330	никакой возможности	1	1
1331	фиксирует самый	1	1
1332	не совпадает	2	1
1333	работы на	1	1
1334	никоим образом	1	1
1335	ни то	1	1
1336	м в	1	1
1337	к языку	1	1
1338	например не	1	1
1339	из нее	1	1
1340	смыслу в	1	1
1341	но вполне	1	1
1342	мы их	1	1
1343	достаточной для	1	1
1344	я вам	2	1
1345	что для	4	1
1346	или о	3	1
1347	или лучше	1	1
1348	этот путь	1	1
1349	отнюдь еще	1	1
1350	но ее	3	1
1351	так уж	1	1
1352	случайна и	1	1
1353	лучше сказать	2	1
1354	с чем	1	1
1355	даже если	4	1
1356	с которым	1	1
1357	выстрела или	1	1
1358	крайний случай	1	1
1359	а завтра	3	1
1360	же мы	4	1
1361	к живому	1	1
1362	те кто	1	1
1363	не ее	2	1
1364	время он	1	1
1365	с с	1	1
1366	за себя	1	1
1367	отношении он	1	1
1368	отношении является	1	1
1369	а главное	3	1
1370	области гуманитарных	1	1
1371	есть система	1	1
1372	одно слово	1	1
1373	не сводим	1	1
1374	между собою	9	1
1375	в какой-то	3	1
1376	определения в	1	1
1377	действующих лиц	2	1
1378	вопрос может	1	1
1379	было только	1	1
1380	сливаются в	3	1
1381	познания в	1	1
1382	что до	1	1
1383	которая и	3	1
1384	по причине	1	1
1385	можно только	2	1
1386	для многих	1	1
1387	уже на	3	1
1388	она сама	1	1
1389	уже с	4	1
1390	знаков и	1	1
1391	собственном смысле	1	1
1392	а потому	2	1
1393	быть только	3	1
1394	бы мало	2	1
1395	жизни всегда	1	1
1396	он уже	1	1
1397	идет уже	1	1
1398	приведем один	1	1
1399	в науках	1	1
1400	без такого	2	1
1401	не мешает	2	1
1402	представить себе	1	1
1403	мысли так	1	1
1404	них в	1	1
1405	в самый	1	1
1406	но обязательно	1	1
1407	вещей но	2	1
1408	только ему	1	1
1409	в основном	1	1
1410	этого и	1	1
1411	он только	1	1
1412	его с	1	1
1413	уже содержит	1	1
1414	на ее	1	1
1415	есть без	1	1
1416	говорит нам	1	1
1417	не всякий	5	1
1418	действительность но	1	1
1419	к общему	1	1
1420	к установлению	1	1
1421	по собственному	1	1
1422	с некоторым	1	1
1423	предстают перед	1	1
1424	есть сама	1	1
1425	в область	3	1
1426	речи как	1	1
1427	с внешней	1	1
1428	актов сознания	6	1
1429	это их	1	1
1430	имеется еще	1	1
1431	к выводу	1	1
1432	смыслу и	1	1
1433	и все-таки	4	1
1434	случае так	1	1
1435	для них	5	1
1436	и делает	3	1
1437	однако он	1	1
1438	не ставит	1	1
1439	то с	9	1
1440	будет иметь	2	1
1441	не признает	1	1
1442	во-первых это	1	1
1443	и вполне	6	1
1444	мы встречаемся	2	1
1445	вне всякого	1	1
1446	за это	1	1
1447	не на	4	1
1448	и строго	2	1
1449	разговора о	1	1
1450	такого же	1	1
1451	о природе	2	1
1452	конечно и	1	1
1453	мы понимаем	1	1
1454	то на	4	1
1455	однако мы	1	1
1456	в наших	2	1
1457	в мрачном	1	1
1458	их и	1	1
1459	закономерно и	1	1
1460	вместо этого	1	1
1461	явлений в	1	1
1462	вещи но	3	1
1463	одновременно с	1	1
1464	нами не	4	1
1465	достаточно ясно	1	1
1466	споры о	1	1
1467	есть слово	1	1
1468	их фактического	3	1
1469	необходимой для	1	1
1470	же самый	1	1
1471	судить по	1	1
1472	и будет	2	1
1473	во-вторых он	1	1
1474	то время	2	1
1475	что обыкновенно	1	1
1476	никто о	1	1
1477	желтого цвета	1	1
1478	ту или	1	1
1479	относятся к	3	1
1480	из тех	1	1
1481	ценность которой	1	1
1482	всякий другой	1	1
1483	ни даже	1	1
1484	власти о	1	1
1485	в в	2	1
1486	как не	1	1
1487	конечно мы	1	1
1488	что такой	1	1
1489	мы ни	3	1
1490	или попросту	2	1
1491	и эмоции	1	1
1492	собственных глазах	1	1
1493	и так	2	1
1494	состоит из	1	1
1495	и жизни	1	1
1496	нового смысла	1	1
1497	дать ей	2	1
1498	в которых	4	1
1499	правда не	1	1
1500	слова это	2	1
1501	он есть	5	1
1502	в настоящий	1	1
1503	говорили о	2	1
1504	тему в	1	1
1505	том как	2	1
1506	эта внутренняя	1	1
1507	цветов и	2	1
1508	к человеку	1	1
1509	на их	1	1
1510	есть она	1	1
1511	нет в	1	1
1512	в анализ	1	1
1513	определенный и	1	1
1514	рассуждения о	1	1
1515	же есть	1	1
1516	ужаса и	1	1
1517	в любой	1	1
1518	к той	1	1
1519	случае как	1	1
1520	без которых	2	1
1521	их внутренней	1	1
1522	входящее в	1	1
1523	является для	3	1
1524	особенно для	1	1
1525	одним и	3	1
1526	художественный образ	9	1
1527	что наиболее	1	1
1528	мысли или	1	1
1529	ни на	5	1
1530	нет никакой	3	1
1531	или иное	2	1
1532	поэтому не	1	1
1533	развернута в	1	1
1534	а если	2	1
1535	после их	1	1
1536	сливается с	1	1
1537	анализ обнаруживает	1	1
1538	взятое в	1	1
1539	это понятие	1	1
1540	существующая в	1	1
1541	обращают на	1	1
1542	и содержит	1	1
1543	чего нет	1	1
1544	на том	5	1
1545	теории литературы	3	1
1546	только мы	2	1
1547	это все	1	1
1548	случайно при	1	1
1549	нас очень	1	1
1550	историческую действительность	1	1
1551	можно усмотреть	1	1
1552	если для	1	1
1553	а может	3	1
1554	уже встречались	1	1
1555	подпадающего под	1	1
1556	слова и	5	1
1557	и уже	4	1
1558	обойтись без	2	1
1559	есть он	2	1
1560	и теперь	1	1
1561	для меня	1	1
1562	только один	3	1
1563	то все	1	1
1564	есть то	5	1
1565	и вся	1	1
1566	нами как	2	1
1567	в это	2	1
1568	зрение и	1	1
1569	и об	1	1
1570	смысл в	1	1
1571	в следующей	1	1
1572	ни были	1	1
1573	в совершенно	1	1
1574	в истории	6	1
1575	в каком	7	1
1576	еще один	1	1
1577	однако само	1	1
1578	быть это	1	1
1579	через него	1	1
1580	постоянно меняется	1	1
1581	связанных с	1	1
1582	новое качество	2	1
1583	движении и	1	1
1584	потому и	2	1
1585	мир или	1	1
1586	имеем в	1	1
1587	же только	1	1
1588	претендовать на	1	1
1589	на что	3	1
1590	есть его	2	1
1591	между людьми	1	1
1592	что здесь	4	1
1593	переход от	1	1
1594	психический процесс	1	1
1595	в данной	2	1
1596	ее не	1	1
1597	акт и	1	1
1598	в сфере	1	1
1599	если мы	16	1
1600	если один	1	1
1601	общих понятий	1	1
1602	которые уже	1	1
1603	и символическое	1	1
1604	друга а	1	1
1605	может оказаться	1	1
1606	только при	1	1
1607	являются здесь	1	1
1608	содержащиеся в	1	1
1609	языка а	2	1
1610	смысла не	1	1
1611	моментов а	1	1
1612	что фонема	1	1
1613	а вовсе	1	1
1614	в и	2	1
1615	самих же	1	1
1616	это соотношение	2	1
1617	оба они	1	1
1618	так называемое	1	1
1619	и н	1	1
1620	друг друга	1	1
1621	из него	1	1
1622	то или	3	1
1623	не будучи	1	1
1624	имела бы	1	1
1625	д и	4	1
1626	указанием на	2	1
1627	или другой	6	1
1628	ниже в	1	1
1629	человека но	2	1
1630	людей не	1	1
1631	он должен	2	1
1632	этого героя	1	1
1633	прийти к	3	1
1634	к лицу	1	1
1635	связан с	1	1
1636	именно к	1	1
1637	и такой	1	1
1638	проникает в	1	1
1639	но оно	2	1
1640	но на	1	1
1641	в более	1	1
1642	что оно	4	1
1643	и всякий	1	1
1644	и многие	2	1
1645	мышления в	2	1
1646	содержания а	1	1
1647	когда речь	1	1
1648	у гоголя	1	1
1649	выходит за	1	1
1650	ничем не	2	1
1651	многих других	1	1
1652	объективным ни	1	1
1653	соотношении этих	1	1
1654	хоть и	1	1
1655	символ по	1	1
1656	не во	3	1
1657	на тех	1	1
1658	по сходству	1	1
1659	сам он	1	1
1660	того как	3	1
1661	мне не	1	1
1662	и уж	6	1
1663	не всякая	2	1
1664	смысл а	2	1
1665	он становится	1	1
1666	обстоятельств связанных	1	1
1667	и другая	1	1
1668	и никаких	2	1
1669	естественно что	2	1
1670	бы на	1	1
1671	этого определения	1	1
1672	когда имеет	1	1
1673	она будет	1	1
1674	как художественный	1	1
1675	простого и	1	1
1676	не значит	4	1
1677	i в	1	1
1678	эстетического сознания	1	1
1679	тут не	2	1
1680	и тут	1	1
1681	если вещь	1	1
1682	ее нет	1	1
1683	то мы	2	1
1684	однако дело	1	1
1685	несет в	1	1
1686	себя своего	2	1
1687	сознания и	4	1
1688	силу и	1	1
1689	чем он	1	1
1690	возможно только	2	1
1691	должно предшествовать	1	1
1692	что каждый	1	1
1693	ушедших в	1	1
1694	есть уже	1	1
1695	нуждающимся в	1	1
1696	научные и	1	1
1697	даже самая	1	1
1698	сказать не	1	1
1699	значение этих	1	1
1700	и побуждает	1	1
1701	для искусства	1	1
1702	себе может	1	1
1703	от друга	1	1
1704	смыкаются в	1	1
1705	отказаться от	2	1
1706	значение только	3	1
1707	бы ничего	1	1
1708	и представления	1	1
1709	не обладает	1	1
1710	слова которые	1	1
1711	него некоторого	1	1
1712	скорее в	1	1
1713	входить в	3	1
1714	на дуэль	1	1
1715	о причине	1	1
1716	произведение то	1	1
1717	пусть и	1	1
1718	здесь имеется	1	1
1719	на нее	2	1
1720	такое слово	1	1
1721	это возможно	2	1
1722	и другое	3	1
1723	в собственных	1	1
1724	чтобы быть	1	1
1725	бы оно	3	1
1726	как такая	1	1
1727	его практической	1	1
1728	сам является	1	1
1729	помнить что	3	1
1730	и вовсе	7	1
1731	которая оказывается	1	1
1732	этот раз	2	1
1733	если и	2	1
1734	говоря мы	2	1
1735	но по	2	1
1736	и само	3	1
1737	является не	4	1
1738	как можно	1	1
1739	имеется в	1	1
1740	о с	2	1
1741	это происходит	1	1
1742	как ее	2	1
1743	очевидно а	1	1
1744	сразу же	2	1
1745	никак невозможно	1	1
1746	который вообще	1	1
1747	которые обычно	2	1
1748	мы находим	2	1
1749	только и	5	1
1750	нисколько не	3	1
1751	именно эта	1	1
1752	что находится	1	1
1753	предмета но	3	1
1754	но уже	9	1
1755	идеи и	1	1
1756	для которого	4	1
1757	только ею	1	1
1758	от своих	1	1
1759	а так	1	1
1760	для языка	3	1
1761	и вообще	13	1
1762	от живого	1	1
1763	ему не	1	1
1764	и сознания	1	1
1765	на одни	2	1
1766	сказать и	3	1
1767	но его	1	1
1768	же деле	1	1
1769	в стиле	1	1
1770	самый предмет	1	1
1771	когда по	1	1
1772	том случае	2	1
1773	нас и	1	1
1774	сам не	1	1
1775	и других	1	1
1776	вероятно не	1	1
1777	наука о	1	1
1778	может претендовать	1	1
1779	тут и	3	1
1780	каждая из	1	1
1781	человеческого сознания	1	1
1782	xx века	2	1
1783	встречаемся с	1	1
1784	а его	2	1
1785	и появление	1	1
1786	она должна	3	1
1787	является к	1	1
1788	субъекта с	1	1
1789	на свои	1	1
1790	случае если	2	1
1791	это нечто	1	1
1792	предметом нашего	1	1
1793	лотман в	1	1
1794	семантики лингвистических	1	1
1795	своя особенная	1	1
1796	в обилии	1	1
1797	мечтает о	1	1
1798	отвечает требованиям	1	1
1799	в комедии	2	1
1800	который мы	2	1
1801	выше в	1	1
1802	здесь только	5	1
1803	бы всегда	1	1
1804	всего только	2	1
1805	что является	1	1
1806	нельзя назвать	1	1
1807	говорить не	1	1
1808	есть нечто	13	1
1809	в-третьих это	1	1
1810	есть как	2	1
1811	быть и	5	1
1812	есть всегда	1	1
1813	в него	3	1
1814	а по	1	1
1815	но она	3	1
1816	есть и	4	1
1817	здесь очевидно	1	1
1818	в науке	4	1
1819	отгородиться от	1	1
1820	но такое	2	1
1821	отношений между	2	1
1822	оказывается что	4	1
1823	в трех	1	1
1824	эту вещь	5	1
1825	только такие	1	1
1826	а свой	1	1
1827	факт что	1	1
1828	что нам	1	1
1829	желтый и	1	1
1830	некий общий	1	1
1831	веры в	1	1
1832	и своя	2	1
1833	стороны и	3	1
1834	только то	6	1
1835	к которой	1	1
1836	ведь если	5	1
1837	слова или	1	1
1838	на всю	2	1
1839	или как	4	1
1840	как то	1	1
1841	при всем	1	1
1842	вы видите	1	1
1843	признать что	1	1
1844	пределы этой	1	1
1845	л о	1	1
1846	оказывается вполне	1	1
1847	числе и	2	1
1848	вещи или	7	1
1849	к ней	1	1
1850	что если	5	1
1851	функционирует как	3	1
1852	со своими	1	1
1853	и вы	2	1
1854	требует для	4	1
1855	в понимании	2	1
1856	в плане	2	1
1857	самый смысл	1	1
1858	действительности не	1	1
1859	все больше	1	1
1860	личности героя	1	1
1861	в другую	1	1
1862	это также	1	1
1863	внутреннее и	2	1
1864	связи между	1	1
1865	но пожалуй	1	1
1866	основания для	1	1
1867	целая система	1	1
1868	потом к	1	1
1869	бытия сколько	1	1
1870	он вообще	4	1
1871	понять что	1	1
1872	их можно	1	1
1873	друг от	1	1
1874	что о	1	1
1875	их смысловой	1	1
1876	язык в	1	1
1877	с предметом	1	1
1878	здесь обязательно	1	1
1879	в виде	20	1
1880	момента и	1	1
1881	и отношений	1	1
1882	можно судить	2	1
1883	и эта	1	1
1884	нам как	1	1
1885	гораздо ближе	1	1
1886	определить как	1	1
1887	не отвечает	1	1
1888	это в	3	1
1889	само собой	3	1
1890	ли может	1	1
1891	эти два	1	1
1892	являются ни	1	1
1893	и меньше	1	1
1894	конце концов	11	1
1895	таковой и	1	1
1896	тоже вне	1	1
1897	красоты и	1	1
1898	как активного	1	1
1899	дело обстоит	1	1
1900	здесь по-видимому	1	1
1901	смысл что	1	1
1902	настоящего времени	3	1
1903	мертвого но	1	1
1904	само по	1	1
1905	по смежности	1	1
1906	вообще как	1	1
1907	а н	1	1
1908	а я	1	1
1909	является моделью	1	1
