N	2gram	Propp_Isto	Komedia
1319	здесь сквозит	1	1
1320	и необходимость	1	1
1321	детей из	1	1
1322	мне его	1	1
1323	хочет чтобы	1	1
1324	как человек	1	1
1325	том где	1	1
1326	в область	4	1
1327	он стал	2	1
1328	есть доля	1	1
1329	здесь на	2	1
1330	одним словом	4	1
1331	которому они	1	1
1332	надо сказать	4	1
1333	огромное количество	1	1
1334	ему придется	1	1
1335	вопрос откуда	1	1
1336	иметь в	2	1
1337	куда ты	4	1
1338	еще два	1	1
1339	предположим что	2	1
1340	и затем	1	1
1341	в современной	3	1
1342	о сохранении	1	1
1343	и плачет	1	1
1344	старик и	1	1
1345	это может	2	1
1346	говорили что	3	1
1347	как один	2	1
1348	однако если	1	1
1349	о связи	2	1
1350	мы здесь	8	1
1351	на руке	1	1
1352	себя за	2	1
1353	ее такой	1	1
1354	ведущая к	1	1
1355	значение и	2	1
1356	а тем	1	1
1357	отнестись к	1	1
1358	нем и	1	1
1359	и оказалось	1	1
1360	или меньшей	2	1
1361	ли для	1	1
1362	почему же	1	1
1363	превратилась в	1	1
1364	сил природы	1	1
1365	так называемый	2	1
1366	и далеко	1	1
1367	конца и	1	1
1368	знаем что	9	1
1369	мы их	1	1
1370	один в	1	1
1371	но чем	1	1
1372	что во	1	1
1373	экономического развития	1	1
1374	его как	2	1
1375	и др	11	1
1376	войну и	1	1
1377	этом они	1	1
1378	едой и	1	1
1379	в семью	1	1
1380	более поздней	1	1
1381	подойти к	2	1
1382	стоит только	1	1
1383	мы будем	5	1
1384	все остальное	1	1
1385	принимают в	1	1
1386	ты мне	2	1
1387	об этих	1	1
1388	в противном	1	1
1389	еще остается	1	1
1390	до наших	2	1
1391	бы быть	4	1
1392	уходит и	1	1
1393	своих детей	1	1
1394	мотивов которые	1	1
1395	дочь с	1	1
1396	они жили	2	1
1397	перед домом	1	1
1398	и сестру	1	1
1399	заключению что	1	1
1400	время он	1	1
1401	женится на	1	1
1402	там где	5	1
1403	показывает что	7	1
1404	отвечает что	1	1
1405	или иного	1	1
1406	в него	2	1
1407	себе как	1	1
1408	она занимает	1	1
1409	уходит в	1	1
1410	он должен	3	1
1411	раньше чем	6	1
1412	к подобным	1	1
1413	попадает наконец	1	1
1414	ты еще	1	1
1415	следовательно не	1	1
1416	можно только	1	1
1417	почему он	1	1
1418	в особенности	3	1
1419	там они	1	1
1420	огромная литература	1	1
1421	и этот	1	1
1422	вне дома	1	1
1423	уяснить себе	2	1
1424	одном случае	1	1
1425	они и	1	1
1426	он нисколько	1	1
1427	как с	1	1
1428	для каждой	1	1
1429	в шкуру	4	1
1430	при возвращении	1	1
1431	жизни а	1	1
1432	чтобы помочь	1	1
1433	других и	1	1
1434	из таких	2	1
1435	этому мы	1	1
1436	месте где	1	1
1437	сына он	1	1
1438	освободиться от	1	1
1439	все на	1	1
1440	населения и	1	1
1441	и должен	3	1
1442	он уверен	1	1
1443	сам по	1	1
1444	здесь он	2	1
1445	бы привести	2	1
1446	он действует	1	1
1447	бросает ему	1	1
1448	происходит с	1	1
1449	он признает	1	1
1450	с рук	1	1
1451	подходит к	1	1
1452	действий и	1	1
1453	место на	1	1
1454	уже нет	1	1
1455	в заточении	1	1
1456	и наш	1	1
1457	них то	1	1
1458	с ужасом	1	1
1459	очень много	10	1
1460	и вполне	2	1
1461	и страх	1	1
1462	он слышит	1	1
1463	за это	1	1
1464	существо в	1	1
1465	один человек	1	1
1466	имеет свои	1	1
1467	за что	1	1
1468	стран и	1	1
1469	вышла из	1	1
1470	и одной	2	1
1471	один вопрос	1	1
1472	нам в	1	1
1473	сюжета и	1	1
1474	вместо того	2	1
1475	чтобы установить	1	1
1476	союза не	1	1
1477	оказывается в	1	1
1478	жалуется на	1	1
1479	в обратном	2	1
1480	делится на	1	1
1481	на люди	1	1
1482	появлении в	1	1
1483	в безумие	1	1
1484	начало она	1	1
1485	сестру и	1	1
1486	о своей	1	1
1487	переходят к	1	1
1488	претендует на	1	1
1489	ведь она	1	1
1490	вернуться на	1	1
1491	еще хуже	1	1
1492	и будет	1	1
1493	совершает над	1	1
1494	все случаи	1	1
1495	во-вторых и	1	1
1496	затем следует	1	1
1497	можно назвать	3	1
1498	отправляется в	2	1
1499	из тех	1	1
1500	который сам	1	1
1501	и они	5	1
1502	начинаются с	1	1
1503	счастливо и	1	1
1504	у читателя	1	1
1505	живого человека	1	1
1506	которые могут	3	1
1507	упрек в	1	1
1508	дают своим	1	1
1509	этим в	2	1
1510	что таким	1	1
1511	современности в	1	1
1512	быть назван	2	1
1513	не видно	2	1
1514	к какому	1	1
1515	становится ясным	2	1
1516	может не	1	1
1517	говоря что	2	1
1518	так называемая	3	1
1519	у одного	1	1
1520	думают что	1	1
1521	в нее	2	1
1522	попавшего в	1	1
1523	этот образ	1	1
1524	они говорят	2	1
1525	в душу	1	1
1526	возникает вопрос	1	1
1527	всей своей	1	1
1528	на своем	2	1
1529	к браку	2	1
1530	конкретно и	1	1
1531	дом он	1	1
1532	автор не	1	1
1533	огромную роль	1	1
1534	жена и	1	1
1535	жизни мы	1	1
1536	в любой	1	1
1537	к какой	1	1
1538	который и	1	1
1539	все они	1	1
1540	против их	1	1
1541	в постоянной	1	1
1542	сына своего	1	1
1543	ни к	3	1
1544	для сравнения	1	1
1545	материальной жизни	1	1
1546	то он	2	1
1547	одежды и	2	1
1548	с детьми	1	1
1549	знает как	2	1
1550	вытекает из	1	1
1551	никто об	1	1
1552	бы с	1	1
1553	что ей	1	1
1554	из функций	1	1
1555	он проходил	1	1
1556	как начало	1	1
1557	более ранних	5	1
1558	в очень	4	1
1559	не имеют	1	1
1560	и видит	1	1
1561	он делает	2	1
1562	со всех	4	1
1563	в роли	1	1
1564	и между	3	1
1565	в значительной	1	1
1566	власть и	1	1
1567	на друга	1	1
1568	на основе	6	1
1569	можно усмотреть	2	1
1570	рассматривать как	2	1
1571	это особенно	1	1
1572	предполагают что	1	1
1573	утверждают что	1	1
1574	в понятие	2	1
1575	и тогда	3	1
1576	ими в	1	1
1577	окажется что	1	1
1578	сопоставлен с	1	1
1579	не у	1	1
1580	с большой	1	1
1581	ясна в	1	1
1582	и вся	1	1
1583	он хочет	1	1
1584	которого не	1	1
1585	и об	1	1
1586	при существовании	1	1
1587	от других	1	1
1588	разве не	2	1
1589	ее с	1	1
1590	и исчезает	1	1
1591	в мир	2	1
1592	если этот	1	1
1593	если человек	1	1
1594	только тем	1	1
1595	кого бы	1	1
1596	в совершенно	2	1
1597	свою дочь	4	1
1598	при помощи	2	1
1599	дому в	1	1
1600	своей социальной	1	1
1601	руки и	3	1
1602	в силе	1	1
1603	нигде в	1	1
1604	им в	1	1
1605	мне не	2	1
1606	без участия	2	1
1607	эти факты	2	1
1608	без его	1	1
1609	дома а	1	1
1610	до известного	1	1
1611	к двум	1	1
1612	был быть	1	1
1613	таких случаев	4	1
1614	же слова	1	1
1615	только одна	2	1
1616	в состояние	1	1
1617	долгих лет	1	1
1618	при котором	1	1
1619	среди этих	3	1
1620	всегда или	2	1
1621	виде и	1	1
1622	из леса	1	1
1623	свою жену	1	1
1624	до трех	1	1
1625	нельзя было	1	1
1626	для уяснения	1	1
1627	разве я	1	1
1628	к миру	1	1
1629	он может	2	1
1630	в северной	2	1
1631	этого слова	1	1
1632	содержатся в	1	1
1633	отрицательного отношения	1	1
1634	своей цели	1	1
1635	будь то	1	1
1636	менее и	1	1
1637	если ты	2	1
1638	говорится в	1	1
1639	культурной жизни	1	1
1640	появляется в	1	1
1641	не видит	3	1
1642	над землей	1	1
1643	только постепенно	1	1
1644	нельзя сказать	1	1
1645	власть над	4	1
1646	он увидел	1	1
1647	эти детали	1	1
1648	так построен	1	1
1649	не из	1	1
1650	мы еще	4	1
1651	точку зрения	3	1
1652	иногда в	1	1
1653	подземное царство	1	1
1654	другого и	1	1
1655	с того	3	1
1656	обратиться к	1	1
1657	на время	1	1
1658	окончательно и	1	1
1659	не знают	5	1
1660	однако о	1	1
1661	общественное мнение	3	1
1662	следить за	1	1
1663	попадает в	8	1
1664	на какой-то	1	1
1665	вокруг него	1	1
1666	со мной	2	1
1667	на необходимость	1	1
1668	здесь правда	1	1
1669	на дорогу	1	1
1670	знать и	1	1
1671	ни с	1	1
1672	свидетельствует о	1	1
1673	всех сторон	4	1
1674	в последней	1	1
1675	стороне в	1	1
1676	безумие и	1	1
1677	забота о	1	1
1678	отвращения к	1	1
1679	не будем	7	1
1680	для всякого	1	1
1681	состояла из	1	1
1682	как смерть	1	1
1683	остается то	1	1
1684	тому чтобы	1	1
1685	брат и	1	1
1686	при встрече	1	1
1687	народы в	1	1
1688	во-вторых из	1	1
1689	ты ее	1	1
1690	так здесь	1	1
1691	дома до	1	1
1692	из своих	1	1
1693	важные для	1	1
1694	на самом	3	1
1695	том который	1	1
1696	никуда не	1	1
1697	со словами	1	1
1698	дочерью или	1	1
1699	над человеком	1	1
1700	он же	1	1
1701	на которой	2	1
1702	чем он	1	1
1703	если сравнить	1	1
1704	смысле этого	2	1
1705	или через	1	1
1706	литературу и	1	1
1707	в русском	2	1
1708	особое значение	1	1
1709	что например	3	1
1710	быть вполне	1	1
1711	и большого	1	1
1712	непосредственно в	3	1
1713	жены или	1	1
1714	чтобы найти	1	1
1715	наших дней	2	1
1716	что уже	1	1
1717	то к	1	1
1718	этом не	1	1
1719	к заключению	1	1
1720	цель которая	1	1
1721	самые разнообразные	1	1
1722	своей дочери	2	1
1723	не вижу	1	1
1724	дело в	3	1
1725	та же	1	1
1726	те самые	1	1
1727	могут найти	1	1
1728	некоторых случаях	2	1
1729	виду что	1	1
1730	и другое	2	1
1731	исходят из	1	1
1732	из дальнейшего	1	1
1733	чтобы узнать	2	1
1734	видит теперь	1	1
1735	от рук	1	1
1736	словом и	1	1
1737	не вяжется	1	1
1738	впал в	1	1
1739	что этот	5	1
1740	свидетельствует об	1	1
1741	так часто	2	1
1742	старика при	1	1
1743	по смыслу	2	1
1744	или даже	3	1
1745	в весьма	1	1
1746	говорят о	3	1
1747	в сборнике	1	1
1748	же достаточно	1	1
1749	естественно что	1	1
1750	и мать	1	1
1751	общественных отношений	1	1
1752	имеется в	3	1
1753	стремление к	1	1
1754	противном случае	1	1
1755	мира и	1	1
1756	девушку в	1	1
1757	не пользуется	1	1
1758	третий раз	2	1
1759	готов в	1	1
1760	в такой	2	1
1761	лица не	1	1
1762	но уже	3	1
1763	они лишь	1	1
1764	или их	1	1
1765	то ясно	2	1
1766	свет на	4	1
1767	и представляют	1	1
1768	а так	2	1
1769	и популярных	1	1
1770	как должен	1	1
1771	и власть	2	1
1772	отношений которые	1	1
1773	стоит и	1	1
1774	от первого	1	1
1775	достаточно для	1	1
1776	с оружием	1	1
1777	того или	1	1
1778	идет по	2	1
1779	и меня	1	1
1780	отсюда же	1	1
1781	и эти	4	1
1782	это конечно	3	1
1783	они стали	1	1
1784	в полной	1	1
1785	напомнить что	1	1
1786	тут и	2	1
1787	по которому	1	1
1788	о смерти	7	1
1789	оно в	2	1
1790	в предисловии	1	1
1791	начать с	1	1
1792	мы рассмотрели	1	1
1793	на небо	1	1
1794	то чего	4	1
1795	в угол	1	1
1796	ни один	8	1
1797	в третий	2	1
1798	также и	3	1
1799	таких примеров	1	1
1800	уже только	1	1
1801	но всегда	1	1
1802	дело но	1	1
1803	об отце	1	1
1804	вопрос как	1	1
1805	уходя из	1	1
1806	в обычае	2	1
1807	мы должны	17	1
1808	быть и	1	1
1809	такой способ	1	1
1810	этого брака	1	1
1811	что там	1	1
1812	я вас	1	1
1813	поймет что	1	1
1814	и детей	1	1
1815	в прошлом	2	1
1816	одежду и	1	1
1817	несколько человек	1	1
1818	отказ от	2	1
1819	самое что	3	1
1820	здесь найдем	2	1
1821	безумием в	1	1
1822	этот факт	1	1
1823	в нашей	2	1
1824	стороны его	2	1
1825	своей среды	1	1
1826	иначе не	1	1
1827	из видов	3	1
1828	для исполнения	1	1
1829	не найдет	1	1
1830	но вместе	1	1
1831	как то	1	1
1832	в идеологии	1	1
1833	этому поводу	2	1
1834	уже знаем	3	1
1835	и всех	1	1
1836	ищут в	1	1
1837	меня то	1	1
1838	нам теперь	1	1
1839	или еще	1	1
1840	люди не	1	1
1841	же на	1	1
1842	за этим	1	1
1843	как их	1	1
1844	этих явлений	1	1
1845	главной пружиной	1	1
1846	в книге	4	1
1847	в тексте	1	1
1848	их разрешения	1	1
1849	девушек и	2	1
1850	будут развиваться	1	1
1851	на путь	1	1
1852	без нее	1	1
1853	само по	2	1
1854	своего ребенка	1	1
1855	в понимании	1	1
1856	пить и	1	1
1857	мы бы	1	1
1858	этот персонаж	1	1
1859	много у	1	1
1860	в могилу	2	1
1861	этого сюжета	2	1
1862	миф о	2	1
1863	попадают в	4	1
1864	или другими	1	1
1865	детей не	2	1
1866	происходит в	3	1
1867	и прежде	1	1
1868	том случае	1	1
1869	сведения об	1	1
1870	пор были	1	1
1871	очень трудно	1	1
1872	что сын	1	1
1873	просто как	2	1
1874	хотя он	2	1
1875	не получили	1	1
1876	другого материала	1	1
1877	в изложении	2	1
1878	этой силы	1	1
1879	человек не	1	1
1880	греческой литературе	1	1
1881	ведь и	1	1
1882	природой и	1	1
1883	как ему	1	1
1884	пример у	1	1
1885	с социальными	2	1
1886	именно это	2	1
1887	и ничего	1	1
1888	вот не	1	1
1889	а пока	2	1
1890	возникает не	1	1
1891	другом причем	1	1
1892	не можем	4	1
1893	и наконец	5	1
1894	или она	1	1
1895	образов и	2	1
1896	взять на	2	1
1897	развиваться события	1	1
1898	на мелкие	1	1
1899	иное как	3	1
1900	на весах	1	1
