N	2gram	Propp_Isto	RusskieA
1294	не есть	2	1
1295	даже не	2	1
1296	одном из	1	1
1297	животное или	2	1
1298	связь образа	1	1
1299	так сказать	3	1
1300	в исторической	7	1
1301	необходимо иметь	1	1
1302	круг изучения	1	1
1303	где уже	1	1
1304	из записей	1	1
1305	древней греции	1	1
1306	нам также	1	1
1307	связанным с	1	1
1308	вне связи	1	1
1309	материалы показывают	2	1
1310	в сторону	1	1
1311	хотя оно	1	1
1312	убивать стариков	1	1
1313	достаточно чтобы	1	1
1314	а другой	2	1
1315	то происхождение	1	1
1316	держит в	1	1
1317	важны две	1	1
1318	всех народов	1	1
1319	земли поэтому	1	1
1320	а потом	4	1
1321	верно что	1	1
1322	одевают в	1	1
1323	явление представляют	1	1
1324	остается в	1	1
1325	следы представлений	1	1
1326	проявляет себя	1	1
1327	в леса	1	1
1328	его убивают	1	1
1329	или за	1	1
1330	иногда из	1	1
1331	но некоторые	1	1
1332	нами как	2	1
1333	вошел в	1	1
1334	его благополучия	1	1
1335	ближе не	1	1
1336	встречается редко	1	1
1337	пор в	1	1
1338	тесно связаны	4	1
1339	показаний можно	1	1
1340	ему в	3	1
1341	пользуются особым	1	1
1342	к зиме	1	1
1343	его жена	1	1
1344	и питье	1	1
1345	религиозных верований	1	1
1346	одну сторону	2	1
1347	смерть есть	1	1
1348	магии и	1	1
1349	или это	1	1
1350	очень часто	7	1
1351	мы говорили	1	1
1352	под ними	1	1
1353	по данному	1	1
1354	в специальной	1	1
1355	и обычаев	1	1
1356	избы в	1	1
1357	эти слова	3	1
1358	культ мертвых	1	1
1359	меня пожалуй	1	1
1360	в сад	3	1
1361	по пути	2	1
1362	другим более	1	1
1363	и дети	1	1
1364	объяснить эту	1	1
1365	чтобы установить	1	1
1366	том где	1	1
1367	сторону в	1	1
1368	под ней	1	1
1369	с живыми	1	1
1370	эту связь	3	1
1371	это объяснит	1	1
1372	воду как	1	1
1373	не будет	1	1
1374	здесь на	2	1
1375	и деньги	1	1
1376	в детстве	1	1
1377	мы ограничимся	1	1
1378	должны быть	4	1
1379	имеем их	1	1
1380	и та	1	1
1381	он признает	1	1
1382	один раз	1	1
1383	не могла	2	1
1384	очень близки	1	1
1385	почти всегда	1	1
1386	глядит из	1	1
1387	видели также	1	1
1388	здесь многое	1	1
1389	и хотя	1	1
1390	по своей	2	1
1391	в нее	2	1
1392	несколько ниже	1	1
1393	по дням	1	1
1394	сама есть	1	1
1395	верно и	1	1
1396	как один	2	1
1397	вопрос можно	1	1
1398	сперва в	1	1
1399	не раз	1	1
1400	могла бы	3	1
1401	объяснит нам	3	1
1402	и несколько	1	1
1403	бросает свет	3	1
1404	случай встречается	1	1
1405	на печь	1	1
1406	он в	5	1
1407	и ищут	1	1
1408	ее также	1	1
1409	фольклоре в	1	1
1410	также как	1	1
1411	они там	1	1
1412	мужчин и	1	1
1413	на который	1	1
1414	однако в	2	1
1415	нас важны	1	1
1416	что во	1	1
1417	имеется очень	1	1
1418	солнца в	1	1
1419	найти в	1	1
1420	о его	1	1
1421	приводят к	1	1
1422	хлеб и	1	1
1423	говорит вот	1	1
1424	илье муромце	1	1
1425	есть вместе	1	1
1426	тех действий	1	1
1427	над ней	1	1
1428	них не	2	1
1429	с умершим	1	1
1430	и почему	3	1
1431	более поздней	1	1
1432	люди и	1	1
1433	наружу из	1	1
1434	материнства и	1	1
1435	это для	2	1
1436	и есть	5	1
1437	происхождение этих	1	1
1438	в баню	2	1
1439	относящиеся сюда	1	1
1440	изображали их	1	1
1441	до наших	2	1
1442	с того	3	1
1443	отражает земледельческие	1	1
1444	заключению что	1	1
1445	которые были	1	1
1446	очень редко	2	1
1447	и обряд	6	1
1448	сажают их	1	1
1449	происходит при	1	1
1450	еще менее	1	1
1451	нужно рассмотреть	1	1
1452	легче всего	1	1
1453	она состоит	1	1
1454	имеет свою	2	1
1455	сливаются в	1	1
1456	еще одно	1	1
1457	пришел к	1	1
1458	следовательно не	1	1
1459	об илье	1	1
1460	можно только	1	1
1461	она верна	1	1
1462	материалов достаточно	2	1
1463	том чем	1	1
1464	что еда	1	1
1465	бывает и	2	1
1466	ее а	1	1
1467	но хотя	1	1
1468	образом и	1	1
1469	еду и	1	1
1470	каждому из	1	1
1471	его нет	1	1
1472	раздаются в	1	1
1473	как одна	1	1
1474	день они	1	1
1475	сообщают что	1	1
1476	объяснить происхождение	1	1
1477	непосредственно не	1	1
1478	встречается у	1	1
1479	безотносительно к	2	1
1480	как показал	1	1
1481	почти не	4	1
1482	объясняется не	1	1
1483	этот миф	1	1
1484	видел и	1	1
1485	представлял собой	1	1
1486	античности и	2	1
1487	превратились в	1	1
1488	должна быть	5	1
1489	которых мы	1	1
1490	был бы	4	1
1491	они ее	1	1
1492	который его	1	1
1493	эти случаи	4	1
1494	оно было	1	1
1495	работа не	1	1
1496	и дает	2	1
1497	освободиться от	1	1
1498	мы получаем	1	1
1499	человек с	1	1
1500	природе и	1	1
1501	никак не	1	1
1502	землей и	1	1
1503	сам по	1	1
1504	здесь он	2	1
1505	он на	1	1
1506	формы мышления	1	1
1507	на лице	1	1
1508	совсем так	1	1
1509	показывают как	1	1
1510	с природой	2	1
1511	происходит с	1	1
1512	несколько человек	1	1
1513	ни в	2	1
1514	что после	1	1
1515	но этого	1	1
1516	она уходит	1	1
1517	и наш	1	1
1518	лес за	1	1
1519	случаи показывают	2	1
1520	и вновь	2	1
1521	или другого	1	1
1522	совершенно иное	1	1
1523	корабль с	1	1
1524	за это	1	1
1525	к еде	2	1
1526	не могут	3	1
1527	и вызывает	3	1
1528	нас от	1	1
1529	умершего в	1	1
1530	один человек	1	1
1531	поэтому формы	1	1
1532	займет нас	1	1
1533	от их	1	1
1534	усмотреть остаток	1	1
1535	на полу	1	1
1536	как акт	1	1
1537	более древних	1	1
1538	которое как	1	1
1539	особый интерес	1	1
1540	один вид	1	1
1541	на гору	1	1
1542	ты меня	1	1
1543	руке и	1	1
1544	женится на	1	1
1545	за волосы	2	1
1546	нет он	2	1
1547	приведенных выше	2	1
1548	делать не	2	1
1549	далее следует	1	1
1550	совершает над	1	1
1551	в царстве	1	1
1552	все на	1	1
1553	непосредственно а	1	1
1554	обряда не	1	1
1555	как о	2	1
1556	с такими	2	1
1557	меньшей мере	2	1
1558	рассмотрели некоторые	1	1
1559	которые могут	3	1
1560	каким-то образом	1	1
1561	в современной	3	1
1562	которого является	1	1
1563	состоит из	1	1
1564	много но	2	1
1565	дают своим	1	1
1566	и обычаями	1	1
1567	эта сила	1	1
1568	свидетельствует об	1	1
1569	на коне	1	1
1570	совершенно естественно	2	1
1571	форме а	1	1
1572	здесь еще	1	1
1573	на охоту	2	1
1574	есть на	2	1
1575	на русской	1	1
1576	ли он	3	1
1577	можно найти	2	1
1578	о котором	1	1
1579	существовал обычай	1	1
1580	в иное	8	1
1581	зависимости от	3	1
1582	они говорят	2	1
1583	из которого	1	1
1584	с большей	1	1
1585	со стороны	3	1
1586	знает что	1	1
1587	на берегу	1	1
1588	всей своей	1	1
1589	собой смерть	3	1
1590	некогда широко	1	1
1591	здесь нет	2	1
1592	редко и	2	1
1593	жена и	1	1
1594	в корыто	1	1
1595	то здесь	2	1
1596	из сказки	3	1
1597	в любой	1	1
1598	ниже что	1	1
1599	тому кто	2	1
1600	который он	1	1
1601	дома или	2	1
1602	она применялась	1	1
1603	составляют часть	1	1
1604	еще и	2	1
1605	этого делать	2	1
1606	разница в	1	1
1607	представления но	1	1
1608	одежды и	2	1
1609	один какой-нибудь	2	1
1610	масла и	1	1
1611	религии но	2	1
1612	бы с	1	1
1613	изучение покажет	1	1
1614	соответствует действительности	1	1
1615	что мы	9	1
1616	только тексты	2	1
1617	видим что	13	1
1618	в очень	4	1
1619	совершенно иной	1	1
1620	тех же	1	1
1621	примеров а	1	1
1622	праздник и	1	1
1623	такой случай	1	1
1624	в роли	1	1
1625	и между	3	1
1626	но здесь	1	1
1627	что самое	1	1
1628	в значительной	1	1
1629	на том	1	1
1630	приступая к	1	1
1631	это все	1	1
1632	было способствовать	1	1
1633	это только	1	1
1634	общей форме	1	1
1635	силами природы	1	1
1636	можно усмотреть	2	1
1637	внимание на	1	1
1638	а может	2	1
1639	не должны	1	1
1640	живых в	2	1
1641	другой вопрос	2	1
1642	у девушек	1	1
1643	как живой	3	1
1644	идти на	1	1
1645	и два	1	1
1646	очень хорошо	1	1
1647	этому обряду	1	1
1648	причем у	1	1
1649	и об	1	1
1650	говорят что	5	1
1651	иначе мы	1	1
1652	иной мир	7	1
1653	от других	1	1
1654	или один	1	1
1655	и наша	1	1
1656	у других	1	1
1657	вслед за	7	1
1658	большей частью	2	1
1659	если человек	1	1
1660	возвращается домой	2	1
1661	только тем	1	1
1662	ныне и	1	1
1663	в совершенно	2	1
1664	в истории	2	1
1665	при помощи	2	1
1666	не раньше	3	1
1667	знаем что	9	1
1668	себя от	1	1
1669	в каком	2	1
1670	еще один	3	1
1671	в силе	1	1
1672	которые производятся	1	1
1673	возвращаются в	1	1
1674	наши материалы	1	1
1675	подошел к	1	1
1676	затем уже	1	1
1677	при их	1	1
1678	он дает	2	1
1679	дворец и	1	1
1680	же только	1	1
1681	на более	6	1
1682	их нельзя	2	1
1683	хаты и	1	1
1684	подтверждается материалами	1	1
1685	в точности	3	1
1686	ним но	1	1
1687	и воду	1	1
1688	это позволяет	1	1
1689	в данной	2	1
1690	указывают на	1	1
1691	д т	1	1
1692	в тексте	1	1
1693	но девушка	1	1
1694	тем же	1	1
1695	таких случаев	4	1
1696	мог бы	3	1
1697	сил которые	1	1
1698	народные представления	1	1
1699	их с	1	1
1700	одной из	6	1
1701	устанавливается связь	1	1
1702	из первых	1	1
1703	при обряде	2	1
1704	и раньше	1	1
1705	некогда было	1	1
1706	только при	1	1
1707	коровы и	1	1
1708	он может	2	1
1709	не мертв	1	1
1710	в немецкой	4	1
1711	с деревом	1	1
1712	не названа	1	1
1713	к поздним	1	1
1714	над землей	1	1
1715	такая точка	1	1
1716	начать исследование	1	1
1717	описывает это	1	1
1718	с него	1	1
1719	русском материале	2	1
1720	мы еще	4	1
1721	в самой	1	1
1722	только о	2	1
1723	дальнейшего развития	1	1
1724	точку зрения	3	1
1725	сделать это	3	1
1726	не пользуются	1	1
1727	не сообщает	1	1
1728	обратиться к	1	1
1729	как раз	2	1
1730	брачной жизни	1	1
1731	уже с	2	1
1732	на время	1	1
1733	не знают	5	1
1734	лезет и	1	1
1735	связан с	4	1
1736	и смеются	1	1
1737	объяснение этого	1	1
1738	нас несколько	1	1
1739	другой материал	1	1
1740	и иначе	1	1
1741	из дома	10	1
1742	ничем не	2	1
1743	волшебную магическую	1	1
1744	или или	1	1
1745	может не	1	1
1746	к некогда	1	1
1747	свидетельствует о	1	1
1748	тридевять земель	2	1
1749	зависит от	3	1
1750	можно в	1	1
1751	вопроса в	1	1
1752	что значит	1	1
1753	быть включены	1	1
1754	которые приводят	1	1
1755	действий которые	1	1
1756	лесу они	1	1
1757	она его	3	1
1758	бы на	1	1
1759	легко заметить	1	1
1760	ниже пока	2	1
1761	что одно	1	1
1762	из задач	1	1
1763	а это	1	1
1764	он и	3	1
1765	они воскресают	1	1
1766	этом он	2	1
1767	о нем	5	1
1768	мало того	1	1
1769	заставить ее	1	1
1770	ее нет	1	1
1771	важные для	1	1
1772	на одной	1	1
1773	из форм	1	1
1774	из числа	1	1
1775	смысле этого	2	1
1776	их делали	1	1
1777	насильственной смертью	1	1
1778	слова а	1	1
1779	будем изучить	1	1
1780	правильнее будет	1	1
1781	быть вполне	1	1
1782	что девушки	1	1
1783	будто ничего	1	1
1784	но с	3	1
1785	силы природы	3	1
1786	относится например	2	1
1787	с наступлением	3	1
1788	у всех	1	1
1789	вот тебе	1	1
1790	что к	1	1
1791	в вятской	1	1
1792	наших дней	2	1
1793	ставит себе	1	1
1794	самые разнообразные	1	1
1795	не показывают	1	1
1796	некоторых случаях	2	1
1797	и эта	1	1
1798	например обряд	1	1
1799	со двора	1	1
1800	чтобы найти	1	1
1801	никаких следов	1	1
1802	с культом	2	1
1803	то это	9	1
1804	затем к	1	1
1805	ответ с	1	1
1806	где эти	1	1
1807	понимать как	1	1
1808	не вяжется	1	1
1809	совершенно точно	1	1
1810	как она	3	1
1811	еще прибавить	1	1
1812	имелись в	1	1
1813	уже своим	1	1
1814	но по	3	1
1815	эту точку	2	1
1816	говорят о	3	1
1817	является не	2	1
1818	и мать	1	1
1819	имеется в	3	1
1820	другом месте	2	1
1821	при таком	2	1
1822	стремление к	1	1
1823	однако это	3	1
1824	противном случае	1	1
1825	это происходит	3	1
1826	к концу	1	1
1827	ли не	1	1
1828	и могут	1	1
1829	что умерший	1	1
1830	этого вопроса	3	1
1831	в такой	2	1
1832	из дому	5	1
1833	умерла но	1	1
1834	приводило к	2	1
1835	мальчики и	1	1
1836	стоящие в	1	1
1837	и оно	2	1
1838	видно по	2	1
1839	это было	2	1
1840	она вводится	1	1
1841	чаще других	1	1
1842	пока не	5	1
1843	таких хозяев	1	1
1844	из разных	1	1
1845	и общественных	1	1
1846	путь изучения	1	1
1847	сами материалы	1	1
1848	и представляют	1	1
1849	а так	2	1
1850	разнообразны и	2	1
1851	на такое	1	1
1852	некоторые сведения	1	1
1853	с какими	1	1
1854	что часто	1	1
1855	нельзя было	1	1
1856	ему не	1	1
1857	на горе	1	1
1858	отсюда же	1	1
1859	ко мне	4	1
1860	стоит и	1	1
1861	они часто	2	1
1862	раз наоборот	1	1
1863	от первого	1	1
1864	и требования	1	1
1865	того или	1	1
1866	и хлеб	1	1
1867	искать в	1	1
1868	и задерживает	1	1
1869	и эти	4	1
1870	в полной	1	1
1871	покажет нам	1	1
1872	пр в	1	1
1873	забота о	1	1
1874	для исполнения	1	1
1875	он говорит	1	1
1876	по которому	1	1
1877	оно в	2	1
1878	ему нужно	1	1
1879	ей в	2	1
1880	которую мы	1	1
1881	по дороге	1	1
1882	тогда ее	1	1
1883	например у	2	1
1884	том какие	1	1
1885	будто действительно	1	1
1886	это приводило	1	1
1887	греко-римской античности	1	1
1888	и масла	1	1
1889	это как	1	1
1890	чтобы было	1	1
1891	в самых	1	1
1892	ни один	8	1
1893	не простое	1	1
1894	имеются и	1	1
1895	может считаться	1	1
1896	также и	3	1
1897	одну из	1	1
1898	не по	2	1
1899	с существом	1	1
1900	бы дать	3	1
1901	свиньями и	1	1
1902	ночь все	1	1
1903	на брак	1	1
1904	в умерщвлении	1	1
1905	что смерть	2	1
1906	перед домом	1	1
1907	затем вновь	1	1
1908	такой способ	1	1
1909	эти формы	3	1
1910	мертвые не	1	1
1911	и может	1	1
1912	в сопровождении	1	1
1913	не единичный	1	1
1914	а по	3	1
1915	могли иметь	1	1
1916	нужно было	2	1
1917	и детей	1	1
1918	власть над	4	1
1919	есть ли	1	1
1920	же что	2	1
1921	средство борьбы	1	1
1922	или его	1	1
1923	в нашей	2	1
1924	стороны его	2	1
1925	своей среды	1	1
1926	но дело	2	1
1927	стороны и	1	1
1928	до появления	1	1
1929	как явление	2	1
1930	таких случаях	4	1
1931	несколько подробнее	1	1
1932	к которой	2	1
1933	напоминают нам	1	1
1934	при всем	1	1
1935	и определить	1	1
1936	связано не	1	1
1937	к понятию	1	1
1938	именно здесь	1	1
1939	идет речь	2	1
1940	ищут в	1	1
1941	кого-нибудь из	1	1
1942	еще на	1	1
1943	же представление	1	1
1944	рассматривать как	2	1
1945	нам теперь	1	1
1946	как из	1	1
1947	имеем смешение	1	1
1948	дети или	1	1
1949	и дают	1	1
1950	люди не	1	1
1951	обряда становится	1	1
1952	же на	1	1
1953	же самое	3	1
1954	религия есть	1	1
1955	как указывает	1	1
1956	явление в	1	1
1957	мы устанавливаем	1	1
1958	сказке как	1	1
1959	со своими	1	1
1960	с новым	1	1
1961	царстве в	1	1
1962	по приведенным	1	1
1963	были и	1	1
1964	стол и	1	1
1965	или позднее	1	1
1966	устанавливает что	1	1
1967	и много	1	1
1968	некоторые следы	1	1
1969	и русским	1	1
1970	это видно	2	1
1971	по старому	1	1
1972	мы сейчас	2	1
1973	это означает	2	1
1974	те самые	1	1
1975	что некогда	2	1
1976	ясную картину	1	1
1977	можно напомнить	2	1
1978	к пониманию	1	1
1979	давал возможность	1	1
1980	мужчина и	1	1
1981	он во	1	1
1982	все еще	3	1
1983	особым образом	1	1
1984	сравнительно позднее	1	1
1985	только после	3	1
1986	них из	1	1
1987	нуждается в	1	1
1988	нам как	1	1
1989	также о	1	1
1990	надо было	1	1
1991	хотя они	1	1
1992	именно это	2	1
1993	в который	1	1
1994	есть не	2	1
1995	можно указать	2	1
