N	2gram	Bakhtin_Fr	Freidism
1300	что если	2	1
1301	него и	2	1
1302	чем она	1	1
1303	образы этого	1	1
1304	со своими	2	1
1305	одного из	3	1
1306	ибо все	1	1
1307	в высшую	1	1
1308	теоретическое выражение	3	1
1309	общего с	1	1
1310	культуры и	1	1
1311	что во	1	1
1312	и самого	2	1
1313	и борьба	1	1
1314	для такого	1	1
1315	и глубокое	2	1
1316	и благодаря	3	1
1317	и каждый	1	1
1318	этот путь	1	1
1319	которые в	2	1
1320	она находит	1	1
1321	когда они	1	1
1322	выражения в	1	1
1323	благодаря этому	3	1
1324	бы их	1	1
1325	всех основных	1	1
1326	по аналогии	1	1
1327	еще одно	1	1
1328	слова в	1	1
1329	в первой	4	1
1330	кровь от	1	1
1331	роль играет	3	1
1332	по этому	4	1
1333	мы будем	1	1
1334	время болезни	1	1
1335	память о	1	1
1336	же в	2	1
1337	странным и	1	1
1338	всем тем	1	1
1339	и необходимо	1	1
1340	положения на	1	1
1341	путь и	1	1
1342	иной раз	2	1
1343	как будто	1	1
1344	этой же	3	1
1345	мы слышим	1	1
1346	место которое	1	1
1347	бы ни	1	1
1348	коснемся только	1	1
1349	чувство не	1	1
1350	похожие на	2	1
1351	о болезни	1	1
1352	деле здесь	1	1
1353	нее нет	1	1
1354	определить как	1	1
1355	же это	1	1
1356	они так	3	1
1357	громадное количество	2	1
1358	может и	2	1
1359	длинный ряд	4	1
1360	при свете	1	1
1361	таким же	4	1
1362	от всего	1	1
1363	перевод на	1	1
1364	этому вопросу	2	1
1365	дает ему	2	1
1366	последнее и	1	1
1367	им не	1	1
1368	в лице	2	1
1369	и особенно	3	1
1370	происходит в	1	1
1371	что на	1	1
1372	со всяким	1	1
1373	есть не	2	1
1374	иное как	1	1
1375	и самый	2	1
1376	мира с	1	1
1377	превращаются в	3	1
1378	в знаменитом	4	1
1379	части этого	1	1
1380	котором он	1	1
