N	2gram	Vinokur_Vv	Myshleni
1302	не признать	4	2
1303	не всегда	1	2
1304	труда но	1	2
1305	своим собственным	1	2
1306	как совокупность	2	2
1307	всего остального	1	2
1308	условий в	1	2
1309	так называемых	4	2
1310	единого целого	1	2
1311	что существует	1	2
1312	они должны	1	2
1313	вещи и	1	2
1314	для этой	1	2
1315	или иным	2	2
1316	этой книги	2	2
1317	в указании	1	2
1318	особенности ее	1	2
1319	в принципе	3	2
1320	следовательно мы	1	2
1321	к комплексному	1	2
1322	время и	1	2
1323	для изучения	1	2
1324	мысли более	1	2
1325	именно для	1	2
1326	сильнее чем	2	2
1327	который можно	1	2
1328	как надо	1	2
1329	или иную	1	2
1330	а есть	1	2
1331	внутреннее противоречие	1	2
1332	не больше	1	2
1333	известной части	1	2
1334	есть еще	3	2
1335	тем больше	1	2
1336	задач не	1	2
1337	том отношении	3	2
1338	чтобы определить	1	2
1339	лишь на	1	2
1340	которые имеют	1	2
1341	и представить	2	2
1342	в сторону	1	2
1343	не нужно	2	2
1344	за другой	1	2
1345	к фактам	1	2
1346	же направлении	1	2
1347	что поэтому	1	2
1348	в высшем	1	2
1349	и собственно	2	2
1350	языком и	1	2
1351	не будет	1	2
1352	что научное	2	2
1353	сомневаться в	1	2
1354	в историческом	1	2
1355	не раз	1	2
1356	того кто	1	2
1357	данному предмету	1	2
1358	также как	1	2
1359	подход к	1	2
1360	и ставит	1	2
1361	теми же	1	2
1362	единство но	1	2
1363	который был	1	2
1364	фантазии и	1	2
1365	понять что	3	2
1366	методе исследования	1	2
1367	не мешает	1	2
1368	с полной	2	2
1369	что идет	1	2
1370	до своего	1	2
1371	две части	2	2
1372	его из	1	2
1373	он только	1	2
1374	сходных с	1	2
1375	выше но	1	2
1376	с каждым	1	2
1377	себе не	1	2
1378	проблема и	1	2
1379	особого рода	4	2
1380	теснейшим образом	1	2
1381	можно назвать	1	2
1382	и так	2	2
1383	факте что	1	2
1384	и т	45	2
1385	требует более	1	2
1386	к какому	2	2
1387	если можно	1	2
1388	вследствие этого	1	2
1389	что различие	1	2
1390	что вообще	1	2
1391	и везде	1	2
1392	поскольку это	1	2
1393	слово которое	1	2
1394	с научной	2	2
1395	этом пути	1	2
1396	корни этой	1	2
1397	достаточной мере	1	2
1398	и уже	3	2
1399	то все	1	2
1400	что такая	1	2
1401	в нерасчлененном	1	2
1402	о таких	1	2
1403	только ту	1	2
1404	этот последний	1	2
1405	так называемое	2	2
1406	на некоторое	1	2
1407	как через	1	2
1408	с каким	1	2
1409	для второго	1	2
1410	и многие	1	2
1411	который мог	1	2
1412	или с	1	2
1413	находится у	1	2
1414	в определенном	1	2
1415	для данной	1	2
1416	слова а	1	2
1417	знания и	3	2
1418	тех областях	1	2
1419	в таких	2	2
1420	как эти	1	2
1421	что ни	1	2
1422	с чисто	3	2
1423	этого рода	9	2
1424	изложения и	2	2
1425	внимание в	1	2
1426	к данным	1	2
1427	поставить в	2	2
1428	ему не	1	2
1429	на них	1	2
1430	чтобы увидеть	1	2
1431	обстоятельства что	1	2
1432	могли не	1	2
1433	не следует	3	2
1434	лишь как	2	2
1435	зрения между	1	2
1436	как вообще	1	2
1437	могло быть	1	2
1438	а опосредствованно	1	2
1439	показывает как	1	2
1440	его функциональных	1	2
1441	что изучение	1	2
1442	сознание а	1	2
1443	скорее как	1	2
1444	это можно	1	2
1445	говорим об	1	2
1446	язык или	1	2
1447	в так	1	2
1448	ничего иного	1	2
1449	можно говорить	3	2
1450	и очень	1	2
1451	зрения совершенно	1	2
1452	к числу	2	2
1453	и иного	1	2
1454	это обычно	1	2
1455	самом же	1	2
1456	что система	1	2
1457	не бывает	2	2
1458	в языкознании	1	2
1459	который находит	1	2
1460	всякого научного	1	2
1461	этих понятий	2	2
1462	и требует	2	2
1463	том или	2	2
1464	некоторой части	1	2
1465	вещей в	1	2
1466	в точном	1	2
1467	содержание всего	1	2
1468	знания с	1	2
1469	он по	1	2
1470	них в	1	2
1471	относиться к	1	2
1472	развития тем	1	2
1473	цели в	1	2
1474	перестает быть	1	2
1475	жизни а	1	2
1476	не прямо	1	2
1477	вытекающий из	1	2
1478	дело заключается	2	2
1479	видеть и	1	2
1480	не должен	1	2
1481	проблема в	1	2
1482	его собственной	1	2
1483	уже о	1	2
1484	в руках	1	2
1485	представлением о	1	2
1486	это во-первых	2	2
1487	ростом и	1	2
1488	языков в	3	2
1489	в чистом	1	2
1490	настолько что	1	2
1491	в самое	1	2
1492	отсюда возникает	2	2
1493	разницей что	1	2
1494	свои собственные	1	2
1495	смысле как	3	2
1496	понимать что	1	2
1497	и исходным	1	2
1498	того обстоятельства	1	2
1499	которой оно	1	2
1500	обратно в	1	2
1501	как две	3	2
1502	своим источником	1	2
1503	имеют в	1	2
1504	с известным	1	2
1505	же заключается	1	2
1506	чем на	1	2
1507	но еще	1	2
1508	в поисках	1	2
1509	смысле в	2	2
1510	ним в	1	2
1511	это изменение	1	2
1512	состоящий в	1	2
1513	все прочие	1	2
1514	работы и	1	2
1515	критики и	2	2
1516	всех его	1	2
1517	и исследования	1	2
1518	которое в	2	2
1519	для исследователя	1	2
1520	так много	1	2
1521	при изложении	1	2
1522	закономерности развития	1	2
1523	должно было	1	2
1524	прямым выражением	1	2
1525	какой они	1	2
1526	как сказано	2	2
1527	именно как	3	2
1528	что отношения	1	2
1529	указании на	1	2
1530	вся история	1	2
1531	по данному	1	2
1532	в руки	6	2
1533	все то	1	2
1534	к новым	1	2
1535	для первого	1	2
1536	но зато	2	2
1537	содержание но	1	2
1538	это может	2	2
1539	из общего	1	2
1540	что дает	1	2
1541	и никогда	1	2
1542	чрезвычайно важный	1	2
1543	в достаточной	2	2
1544	оказываются двумя	1	2
1545	другой не	1	2
1546	из анализа	1	2
1547	и принципиально	1	2
1548	можно только	2	2
1549	одном отношении	1	2
1550	рассуждения с	1	2
1551	одном случае	1	2
1552	выяснено в	1	2
1553	она с	1	2
1554	в специальном	1	2
1555	которое возникает	1	2
1556	которая по	1	2
1557	значении этого	2	2
1558	и должно	2	2
1559	особенности этого	1	2
1560	и этого	3	2
1561	не исчерпывается	2	2
1562	все свое	1	2
1563	могут привести	1	2
1564	т.д в	2	2
1565	в одних	1	2
1566	как явление	2	2
1567	как не	1	2
1568	состоит из	1	2
1569	научного исследования	4	2
1570	и отдельных	1	2
1571	не знать	1	2
1572	направление в	3	2
1573	имеет свои	1	2
1574	ли они	1	2
1575	ни к	2	2
1576	мог не	1	2
1577	а если	2	2
1578	если таким	2	2
1579	на той	1	2
1580	но здесь	1	2
1581	автора и	1	2
1582	это своеобразное	1	2
1583	о своем	1	2
1584	только тем	1	2
1585	речи правда	1	2
1586	этой ошибки	1	2
1587	в точности	1	2
1588	стороны ее	1	2
1589	становится для	1	2
1590	того с	1	2
1591	при каких	1	2
1592	будет в	2	2
1593	заключенных в	1	2
1594	его можно	2	2
1595	дает нам	1	2
1596	бы обозначить	1	2
1597	что остается	2	2
1598	о человеке	1	2
1599	это особенно	1	2
1600	относительно которых	1	2
1601	отсюда следует	1	2
1602	от времени	1	2
1603	здесь нет	4	2
1604	этого не	2	2
1605	отношении она	1	2
1606	входить в	1	2
1607	чтобы быть	1	2
1608	и последующих	1	2
1609	как целое	3	2
1610	цель и	1	2
1611	не предполагает	1	2
1612	с рядом	1	2
1613	как ее	1	2
1614	исследования но	1	2
1615	работы над	6	2
1616	ко всему	1	2
1617	целое в	1	2
1618	каждая из	1	2
1619	том какие	1	2
1620	полагали что	1	2
1621	двумя сторонами	1	2
1622	развитом виде	1	2
1623	в необходимости	1	2
1624	с языком	1	2
1625	частности в	1	2
1626	других языках	1	2
1627	внутренняя связь	1	2
1628	не быть	1	2
1629	рода и	1	2
1630	быть названы	2	2
1631	фактической стороны	1	2
1632	котором он	2	2
1633	здесь останавливаться	1	1
1634	области знания	5	1
1635	научных данных	1	1
1636	вещей и	1	1
1637	конкретных условиях	1	1
1638	котором они	1	1
1639	речь всегда	1	1
1640	точном смысле	1	1
1641	говоря уже	2	1
1642	если его	1	1
1643	практически не	1	1
1644	знать и	2	1
1645	за исключением	1	1
1646	на достижение	1	1
1647	до него	1	1
1648	в среде	1	1
1649	человека можно	1	1
1650	группы по	1	1
1651	или группы	2	1
1652	эта идея	1	1
1653	с которого	1	1
1654	этого говорит	1	1
1655	менее не	1	1
1656	всегда заключает	1	1
1657	и говорить	1	1
1658	и отдельной	1	1
1659	приступает к	1	1
1660	объяснить его	2	1
1661	объектов и	1	1
1662	своих собственных	1	1
1663	относительно состава	1	1
1664	понимается как	1	1
1665	своей практической	1	1
1666	установлено что	1	1
1667	знаний в	2	1
1668	этим объясняется	1	1
1669	чтобы в	1	1
1670	знаний а	2	1
1671	в духе	1	1
1672	надобность в	1	1
1673	именно он	1	1
1674	ступеней в	1	1
1675	еще раз	2	1
1676	сходство и	1	1
1677	этой форме	1	1
1678	как об	9	1
1679	названий в	1	1
1680	в некотором	1	1
1681	отдельных научных	1	1
1682	и отдельными	2	1
1683	отношениях а	1	1
1684	сторона его	1	1
1685	чтобы можно	2	1
1686	этого типа	1	1
1687	конечная цель	1	1
1688	делом в	1	1
1689	же области	2	1
1690	всю эту	1	1
1691	или ином	2	1
1692	большей или	3	1
1693	нужно установить	1	1
1694	этой стороны	2	1
1695	по тому	1	1
1696	не его	1	1
1697	как обычно	1	1
1698	широком смысле	8	1
1699	случае может	1	1
1700	самое содержание	1	1
1701	образа или	1	1
1702	говорится о	1	1
1703	служить предметом	2	1
1704	без надлежащего	1	1
1705	которые остаются	1	1
1706	или другим	1	1
1707	от целого	1	1
1708	пор пока	1	1
1709	она могла	1	1
1710	по возможности	3	1
1711	но во	1	1
1712	случае она	1	1
1713	и должна	1	1
1714	быть путь	1	1
1715	может вызвать	1	1
1716	нечто целое	2	1
1717	от первых	1	1
1718	целое именно	2	1
1719	из самого	1	1
1720	случае все	1	1
1721	быть названо	4	1
1722	обильные и	1	1
1723	же заключаются	1	1
1724	в строгом	3	1
1725	должен уметь	1	1
1726	есть продукт	1	1
1727	а между	2	1
1728	имеют первостепенное	1	1
1729	говорят по	1	1
1730	тот круг	1	1
1731	дать ответ	2	1
1732	как изучение	2	1
1733	и сообщение	1	1
1734	центре внимания	2	1
1735	все кто	1	1
1736	то возникает	1	1
1737	еще нет	1	1
1738	в реальной	1	1
1739	языке здесь	1	1
1740	и каждая	1	1
1741	задача заключается	1	1
1742	исследовании каждой	1	1
1743	язык во	1	1
1744	в атмосфере	1	1
1745	бы ее	2	1
1746	отношении его	1	1
1747	потому его	1	1
1748	и потребность	1	1
1749	и чувства	1	1
1750	истории человечества	1	1
1751	и способы	1	1
1752	ними в	1	1
1753	крайней мере	4	1
1754	истории языка	6	1
1755	есть один	1	1
1756	этих теорий	1	1
1757	словами это	1	1
1758	деле то	1	1
1759	осуществляются в	1	1
1760	сказано не	1	1
1761	путь не	1	1
1762	для начала	1	1
1763	сторонах и	1	1
1764	которая должна	1	1
1765	она неизбежно	1	1
1766	том насколько	1	1
1767	а наоборот	1	1
1768	потребностей в	1	1
1769	своему содержанию	1	1
1770	определяет как	2	1
1771	два различных	1	1
1772	у каждого	1	1
1773	начале этой	1	1
1774	формы но	1	1
1775	но от	1	1
1776	и чрезвычайно	1	1
1777	которых как	1	1
1778	и основана	1	1
1779	пункте и	1	1
1780	что самая	1	1
1781	этом понятии	1	1
1782	коренным образом	1	1
1783	иного рода	1	1
1784	идеализма и	1	1
1785	как таковым	1	1
1786	закономерности которые	1	1
1787	бы только	1	1
1788	в интересах	4	1
1789	мысли автора	1	1
1790	разрыва между	1	1
1791	необходимо спросить	2	1
1792	самом его	1	1
1793	проблем и	1	1
1794	этим и	1	1
1795	тесно связаны	1	1
1796	чтения и	1	1
1797	области как	1	1
1798	истории чем	1	1
1799	живописи или	1	1
1800	я и	1	1
1801	этого можно	1	1
1802	применения в	1	1
1803	большая или	1	1
1804	и язык	1	1
1805	сказывается и	1	1
1806	выделить в	1	1
1807	во главе	1	1
1808	образом для	1	1
1809	именно этого	1	1
1810	нашедшее свое	1	1
1811	что наука	1	1
1812	выходящее за	1	1
1813	достаточно чтобы	1	1
1814	мы вообще	1	1
1815	установили что	1	1
1816	понимать в	3	1
1817	свободен от	1	1
1818	изучения а	1	1
1819	определении и	1	1
1820	в исторической	1	1
1821	ведь в	1	1
1822	этой идеи	1	1
1823	в работе	3	1
1824	второго рода	1	1
1825	с какой	1	1
1826	и разновидности	1	1
1827	языке как	1	1
1828	от которых	2	1
1829	нужда в	1	1
1830	и сведений	2	1
1831	словом все	1	1
1832	не касается	1	1
1833	та которая	1	1
1834	по вопросу	1	1
1835	содержания этого	1	1
1836	которая существует	2	1
1837	она была	2	1
1838	существенная разница	1	1
1839	для целей	1	1
1840	же а	1	1
1841	сообщения это	3	1
1842	к идеям	1	1
1843	собой логически	1	1
1844	примера можно	1	1
1845	будет обозначить	1	1
1846	отношении что	3	1
1847	и никакого	1	1
1848	эту схему	1	1
1849	теоретической мысли	1	1
1850	смысле нельзя	2	1
1851	них не	2	1
1852	фокусом в	1	1
1853	знаний по	1	1
1854	хотя все	1	1
1855	до наших	2	1
1856	деятельность есть	1	1
1857	изучения в	1	1
1858	этой системе	1	1
1859	деятельности как	1	1
1860	и чем	2	1
1861	научном исследовании	1	1
1862	в какой-то	1	1
1863	предметом его	1	1
1864	однако самое	1	1
1865	своих потребностей	1	1
1866	прямом смысле	4	1
1867	он действительно	1	1
1868	групп но	1	1
1869	действительно все	1	1
1870	в статье	1	1
1871	в особенности	4	1
1872	развития человеческой	1	1
1873	хотя сам	1	1
1874	что прежде	1	1
1875	утверждать что	1	1
1876	явно не	1	1
1877	смотреть на	5	1
1878	например что	3	1
1879	сказано в	1	1
1880	форм только	1	1
1881	до уровня	1	1
1882	прямое следствие	1	1
1883	его содержание	1	1
1884	есть язык	2	1
1885	источников в	1	1
1886	в картине	1	1
1887	непонимание и	1	1
1888	одних только	1	1
1889	разница только	1	1
1890	выше чем	1	1
1891	очень сложные	1	1
1892	правда в	1	1
1893	те связи	1	1
1894	такого же	2	1
1895	как известный	1	1
1896	назвать в	1	1
1897	что нет	2	1
1898	так или	4	1
1899	на особую	1	1
1900	прямо к	1	1
1901	от своего	1	1
1902	строгом смысле	3	1
1903	целого но	1	1
1904	сущность этой	1	1
1905	в цепи	1	1
1906	содержание и	1	1
1907	языков и	2	1
1908	овладению этим	1	1
1909	ведущие к	1	1
1910	прямым предметом	1	1
1911	в составе	1	1
1912	отступают на	1	1
1913	лишь к	1	1
1914	к разным	2	1
1915	постоянном взаимодействии	1	1
1916	значению для	1	1
1917	и соответственно	1	1
1918	от научного	1	1
1919	построенного и	1	1
1920	возможности и	1	1
1921	об отношениях	1	1
1922	человека на	1	1
1923	хорошо известно	1	1
1924	момент он	1	1
1925	этот образ	1	1
1926	других человеческих	1	1
1927	ни с	2	1
1928	для читателя	1	1
1929	сравнить ее	1	1
1930	его смысле	1	1
1931	исследования во	1	1
1932	известные общие	1	1
1933	не существовать	1	1
1934	действительности который	1	1
1935	только слово	1	1
1936	и сложного	1	1
1937	смотреть как	1	1
1938	непосредственно и	1	1
1939	что признание	1	1
1940	язык имеет	1	1
1941	как один	1	1
1942	впечатление что	1	1
1943	и многое	1	1
1944	в положении	1	1
1945	еще как	1	1
1946	ясно и	1	1
1947	с каким-нибудь	1	1
1948	своей целью	2	1
1949	ближайшую задачу	1	1
1950	возможности точно	1	1
1951	своего материала	2	1
1952	художественных произведений	2	1
1953	и какое	1	1
1954	которые стоят	1	1
1955	у меня	1	1
1956	них как	1	1
1957	тех пор	1	1
1958	без чего	1	1
1959	в понимание	1	1
1960	народов и	2	1
1961	в свет	1	1
1962	собой одно	2	1
1963	возможно более	1	1
1964	одна сторона	1	1
1965	функционально как	1	1
1966	пока мы	1	1
1967	случае с	1	1
1968	идет об	2	1
1969	а лишь	1	1
1970	к целой	1	1
1971	сохраняет еще	1	1
1972	ли есть	1	1
1973	как известная	2	1
1974	с обычным	1	1
1975	русском языке	1	1
1976	имеет своим	1	1
1977	эмпирическое содержание	1	1
1978	языка а	2	1
1979	в соответствующих	2	1
1980	эти процессы	1	1
1981	получается что	1	1
1982	идей и	1	1
1983	сложнее чем	2	1
1984	причинам во-первых	1	1
1985	воззрения на	2	1
1986	к общим	1	1
1987	имеет возможность	1	1
1988	обращена к	1	1
1989	на языке	2	1
1990	данного круга	1	1
1991	нужные для	1	1
1992	ли все	1	1
1993	нас нет	1	1
1994	для всякого	1	1
1995	уже позади	1	1
1996	этой науки	3	1
1997	и лингвистика	1	1
1998	социального общения	1	1
1999	оторванной от	1	1
2000	в литературе	1	1
2001	в задачи	1	1
2002	чтобы ее	1	1
2003	имел в	1	1
2004	с техникой	1	1
2005	в широком	7	1
2006	них и	2	1
2007	характера на	2	1
2008	задач и	1	1
2009	что действительно	1	1
2010	материал для	3	1
2011	больше в	1	1
2012	что совершенно	1	1
2013	понятии которое	1	1
2014	уже очень	1	1
2015	который как	1	1
2016	языку как	1	1
2017	процесс если	1	1
2018	которые одновременно	1	1
2019	одного а	1	1
2020	в исследование	1	1
2021	история и	3	1
2022	по своеобразному	1	1
2023	на чрезвычайно	1	1
2024	через их	1	1
2025	мы ее	1	1
2026	целой группе	1	1
2027	исследованию в	1	1
2028	языка по	1	1
2029	в русском	1	1
2030	состоянии в	1	1
2031	становится все	1	1
2032	и этих	1	1
2033	по словам	1	1
2034	сейчас говорить	1	1
2035	это несомненно	1	1
2036	различия между	1	1
2037	оттолкнуться от	1	1
2038	это хорошо	1	1
2039	должно служить	1	1
2040	дополнение к	1	1
2041	критического пересмотра	1	1
2042	сотрудничества между	1	1
2043	заключенная в	1	1
2044	увидим далее	1	1
2045	одно целое	2	1
2046	имеет своей	1	1
2047	но сами	1	1
2048	в особые	1	1
2049	в полной	1	1
2050	и образом	1	1
2051	переворот в	1	1
2052	отсюда и	2	1
2053	на задний	2	1
2054	быть никакой	1	1
2055	включают в	1	1
2056	уже после	3	1
2057	работы как	2	1
2058	образом отношения	1	1
2059	области изучения	1	1
2060	особый вид	1	1
2061	совпадает в	2	1
2062	и границы	1	1
2063	чем сложнее	1	1
2064	в каких	1	1
2065	но дело	3	1
2066	всего то	3	1
2067	отдел языкознания	1	1
2068	научила бы	1	1
2069	быть последовательным	1	1
2070	в тексте	4	1
2071	должны сейчас	1	1
2072	с удивительной	1	1
2073	сообщением в	1	1
2074	правом можно	1	1
2075	опирающееся на	2	1
2076	это дает	1	1
2077	заключение нашего	1	1
2078	очевидно необходимо	1	1
2079	и нашей	1	1
2080	нее не	1	1
2081	бытия и	1	1
2082	которого как	1	1
2083	в германии	3	1
2084	непосредственно как	1	1
2085	сказано было	2	1
2086	процессе ее	1	1
2087	имея в	1	1
2088	может представить	1	1
2089	по важности	1	1
2090	мог возникнуть	1	1
2091	могут дать	1	1
2092	вопросом об	1	1
2093	дело здесь	1	1
2094	с соответствующими	2	1
2095	же рода	1	1
2096	собой совокупность	1	1
2097	науки о	9	1
2098	собой всю	1	1
2099	из врожденных	1	1
2100	главе с	1	1
2101	своего рода	3	1
2102	операций над	1	1
2103	расширять свой	1	1
2104	не похожих	1	1
2105	науке но	2	1
2106	знает не	1	1
2107	пути как	1	1
2108	того не	2	1
2109	сверх того	1	1
2110	которых возникает	1	1
2111	оставалась в	1	1
2112	собой деятельность	1	1
2113	от отдельных	1	1
2114	самого содержания	1	1
2115	всех ее	1	1
2116	язык как	5	1
2117	явлениями в	2	1
2118	которые хотя	1	1
2119	по времени	2	1
2120	язык есть	1	1
2121	по причинам	1	1
2122	и связаны	1	1
2123	быть названа	1	1
2124	слове в	1	1
2125	а во-вторых	2	1
2126	чтобы эти	1	1
2127	на общий	1	1
2128	на какой-нибудь	1	1
2129	теперь мы	1	1
2130	между словами	1	1
2131	при том	5	1
2132	самих себя	1	1
2133	причины которые	1	1
2134	места и	1	1
2135	что практически	1	1
2136	давно уже	1	1
2137	ради самого	1	1
2138	на определенной	1	1
2139	находит себе	3	1
2140	но пока	2	1
2141	прямо а	1	1
2142	почему к	1	1
2143	от специальных	1	1
2144	себя к	1	1
2145	конфликт между	4	1
2146	педагогической деятельности	1	1
2147	самостоятельной жизнью	1	1
2148	что исследования	1	1
2149	становится предметом	1	1
2150	культуры в	5	1
2151	также что	1	1
2152	и названий	1	1
2153	их применения	1	1
2154	при всей	2	1
2155	было не	1	1
2156	двумя важнейшими	1	1
2157	в противовес	1	1
2158	на части	1	1
2159	имеет очень	1	1
2160	даже и	4	1
2161	нам по	1	1
2162	одной общей	1	1
2163	образом связана	1	1
2164	и трудно	1	1
2165	что раньше	1	1
2166	особенно важно	1	1
2167	которым в	1	1
2168	тем именно	2	1
2169	разные и	2	1
2170	что подлинное	1	1
2171	внимания к	2	1
2172	удалось показать	1	1
2173	не вполне	4	1
2174	сложились в	1	1
2175	во-первых она	1	1
2176	явление и	1	1
2177	как природа	1	1
2178	двум причинам	1	1
2179	иметь дело	2	1
2180	всего что	1	1
2181	уже более	1	1
2182	объединяются в	1	1
2183	жизни как	2	1
2184	например когда	1	1
2185	шла в	1	1
2186	должен уже	1	1
2187	языка как	2	1
2188	уже знаем	2	1
2189	место для	1	1
2190	преподавания в	1	1
2191	без того	1	1
2192	материал в	1	1
2193	с именем	1	1
2194	и специальные	1	1
2195	всей решительностью	1	1
2196	не обязанность	1	1
2197	не коснуться	1	1
2198	действительно представляют	1	1
2199	от другой	3	1
2200	многих лет	1	1
2201	у этих	1	1
2202	понимании его	1	1
2203	можно применить	1	1
2204	о действительности	1	1
2205	и входит	1	1
2206	к языку	2	1
2207	которого был	1	1
2208	составить предмет	1	1
2209	всякий кто	1	1
2210	что сказано	3	1
2211	о ней	1	1
2212	различных областей	1	1
2213	того о	1	1
2214	этого и	1	1
2215	находящим свое	1	1
2216	ином его	1	1
2217	явления как	1	1
2218	отдельных глав	1	1
2219	научного анализа	2	1
2220	к человеку	1	1
2221	себя совершенно	1	1
2222	не принадлежит	1	1
2223	признает что	1	1
2224	две различные	1	1
2225	известных пределах	1	1
2226	его у	1	1
2227	процесса то	1	1
2228	однако задача	1	1
2229	том не	1	1
2230	кризиса и	1	1
2231	другого если	1	1
2232	и историческими	2	1
2233	то для	1	1
2234	изучать не	1	1
2235	которая лежит	1	1
2236	или сообщением	1	1
2237	но действительность	1	1
2238	что несмотря	2	1
2239	и за	1	1
2240	значит не	1	1
2241	заключается вовсе	1	1
2242	не от	1	1
2243	в европейской	1	1
2244	то только	1	1
2245	одними и	1	1
2246	содержания как	1	1
2247	себе путь	1	1
2248	в разной	2	1
2249	о возможности	1	1
2250	как видно	1	1
2251	круг своего	1	1
2252	их по	1	1
2253	полной ясностью	1	1
2254	мы стараемся	1	1
2255	и выводы	3	1
2256	в совокупности	2	1
2257	и конечной	1	1
2258	и социального	1	1
2259	разных народов	1	1
2260	них это	1	1
2261	в изображении	1	1
2262	по видимости	1	1
2263	каждое из	1	1
2264	поэтому его	1	1
2265	из чего	1	1
2266	между прочим	1	1
2267	но независимо	1	1
2268	нет нужды	1	1
2269	было выше	1	1
2270	составляет его	2	1
2271	каждом данном	2	1
2272	стороне дела	1	1
2273	отличается тем	1	1
2274	и обнаруживают	1	1
2275	природа и	1	1
2276	формах и	1	1
2277	общем понятии	1	1
2278	этими вопросами	1	1
2279	теперь и	1	1
2280	оставляя в	1	1
2281	и понимание	1	1
2282	стать предметом	1	1
2283	текст и	3	1
2284	его объектом	1	1
2285	слова по	1	1
2286	какого рода	1	1
2287	от себя	3	1
2288	реальным и	1	1
2289	образцом для	1	1
2290	речь о	1	1
2291	настолько тесно	1	1
2292	это были	1	1
2293	как следует	2	1
2294	ли это	1	1
2295	говорил о	1	1
2296	не одного	1	1
2297	и законности	1	1
2298	могло оказаться	1	1
2299	многих случаях	1	1
2300	которое обозначается	1	1
2301	ряда других	1	1
2302	с наукой	2	1
2303	объясняется и	1	1
2304	так называемые	2	1
2305	в подробностях	1	1
2306	по глубине	1	1
2307	по другому	1	1
2308	полную аналогию	1	1
2309	собой еще	1	1
2310	сюда относятся	1	1
2311	и критика	1	1
2312	и создавать	1	1
2313	бы уже	1	1
2314	глубине и	1	1
2315	для научной	1	1
2316	мы по	1	1
2317	исторического характера	1	1
2318	с большой	1	1
2319	цель есть	1	1
2320	или меньшей	3	1
2321	так называемого	1	1
2322	только первый	1	1
2323	которую в	1	1
2324	которыми приходится	1	1
2325	но нет	1	1
2326	только так	2	1
2327	понимание но	1	1
2328	эта черта	1	1
2329	с особой	1	1
2330	не значит	1	1
2331	связь в	1	1
2332	момента может	1	1
2333	у разных	1	1
2334	действительно по	2	1
2335	имеют известное	1	1
2336	направленности на	1	1
2337	находящегося в	2	1
2338	что без	1	1
2339	мы теперь	2	1
2340	значило бы	1	1
2341	которыми пользуется	1	1
2342	основываясь на	1	1
2343	которые были	2	1
2344	очень редко	1	1
2345	вся эта	1	1
2346	этого необходимы	1	1
2347	тому определению	1	1
2348	есть система	1	1
2349	или меньшая	1	1
2350	дает ему	1	1
2351	на рубеже	2	1
2352	эту тему	1	1
2353	языка совершенно	1	1
2354	эту задачу	1	1
2355	что наряду	1	1
2356	дать его	1	1
2357	двух рядов	1	1
2358	разной мере	1	1
2359	он очень	1	1
2360	остальных отношениях	1	1
2361	исследование только	1	1
2362	которые осуществляются	1	1
2363	других и	1	1
2364	эти отдельные	1	1
2365	объект изучения	1	1
2366	означает эта	1	1
2367	от этой	1	1
2368	всем им	1	1
2369	приходится иметь	1	1
2370	науки и	5	1
2371	вещами правда	1	1
2372	образом нет	1	1
2373	нас от	1	1
2374	разумеется не	1	1
2375	развития между	1	1
2376	есть проблема	1	1
2377	ряде других	1	1
2378	распространенного в	1	1
2379	возможность судить	1	1
2380	именно оно	2	1
2381	однако что	1	1
2382	каждым новым	1	1
2383	могло не	1	1
2384	заключается не	1	1
2385	которые у	1	1
2386	нет он	1	1
2387	им также	1	1
2388	чрезвычайно важное	1	1
2389	дать ему	1	1
2390	существует и	1	1
2391	существует между	2	1
2392	отсюда ясно	1	1
2393	правда не	1	1
2394	это понимание	2	1
2395	собой продукт	1	1
2396	в итоге	1	1
2397	поэтому для	1	1
2398	языка или	2	1
2399	и специфического	1	1
2400	по крайней	4	1
2401	образуют особую	1	1
2402	собой движение	1	1
2403	сущность вещей	1	1
2404	бы нас	1	1
2405	тому пути	1	1
2406	и сведения	1	1
2407	говорим только	1	1
2408	не видеть	1	1
2409	его действий	1	1
2410	помощи которых	1	1
2411	употребление тех	1	1
2412	с изучением	2	1
2413	этнической психологии	4	1
2414	к отдельным	2	1
2415	его содержания	1	1
2416	задний план	2	1
2417	чем то	1	1
2418	что стоит	1	1
2419	вещи однако	1	1
2420	не должно	1	1
2421	этими явлениями	1	1
2422	фактов не	1	1
2423	обстоятельствах при	1	1
2424	лингвистики но	1	1
2425	группы но	1	1
2426	воплощается в	1	1
2427	обратить внимание	2	1
2428	даны уже	1	1
2429	ее с	1	1
2430	большей частью	1	1
2431	различны то	1	1
2432	времени и	4	1
2433	тогда она	1	1
2434	сложном процессе	1	1
2435	к первым	1	1
2436	он есть	1	1
2437	смежных областей	1	1
2438	нуждаются в	1	1
2439	высокой степени	1	1
2440	выступает по	1	1
2441	аппаратом и	1	1
2442	как будет	2	1
2443	чем с	1	1
2444	которые предшествуют	1	1
2445	и умения	1	1
2446	известного рода	1	1
2447	из наиболее	4	1
2448	имеют не	1	1
2449	ее не	1	1
2450	что способно	1	1
2451	что находит	1	1
2452	задачу нашего	1	1
2453	только одна	1	1
2454	историческая действительность	1	1
2455	смотрят на	1	1
2456	результаты в	1	1
2457	которых становится	1	1
2458	ему надо	1	1
2459	же мысли	1	1
2460	говорил что	1	1
2461	то она	2	1
2462	которой находится	1	1
