N	2gram	Vygotskiy_	Vladivir
1307	в других	2	1
1308	действительности и	1	1
1309	вопрос что	2	1
1310	ли что	1	1
1311	до которых	1	1
1312	а для	1	1
1313	вопроса о	5	1
1314	деятельности и	1	1
1315	а потом	1	1
1316	последнем случае	1	1
1317	на которую	1	1
1318	остается в	1	1
1319	в каждом	1	1
1320	что никакое	1	1
1321	если действительно	1	1
1322	и ко	1	1
1323	находит свое	2	1
1324	сознания а	1	1
1325	уже сказано	3	1
1326	его развития	4	1
1327	а вовсе	1	1
1328	не означает	5	1
1329	как иначе	1	1
1330	перехода от	3	1
1331	в целях	2	1
1332	и невозможности	1	1
1333	письмо и	1	1
1334	изолированном виде	2	1
1335	бы она	1	1
1336	мы говорили	5	1
1337	тех и	6	1
1338	понимания его	1	1
1339	совершенно правильно	1	1
1340	в раннем	1	1
1341	что настоящее	1	1
1342	является только	1	1
1343	эти слова	1	1
1344	нашего сознания	1	1
1345	этой точки	7	1
1346	не дает	2	1
1347	на другой	1	1
1348	ту же	5	1
1349	основными и	1	1
1350	общими взглядами	1	1
1351	ограничиться только	1	1
1352	и теоретически	1	1
1353	на весь	1	1
1354	процесса в	3	1
1355	на чем	1	1
1356	на нем	2	1
1357	надо сказать	1	1
1358	если же	1	1
1359	возвращаясь к	1	1
1360	ничего нового	1	1
1361	с него	1	1
1362	и определяет	2	1
1363	для человека	1	1
1364	если все	1	1
1365	в истинном	1	1
1366	такое что	1	1
1367	доходит до	1	1
1368	это влияние	1	1
1369	сомневаться в	1	1
1370	этот вопрос	8	1
1371	миру и	1	1
1372	исторического понимания	1	1
1373	к кому	1	1
1374	то во	1	1
1375	не касается	1	1
1376	та которая	1	1
1377	отношения с	1	1
1378	над ним	1	1
1379	он представляет	2	1
1380	ребенка по	1	1
1381	своего поведения	1	1
1382	мысли от	3	1
1383	значение и	1	1
1384	есть развитие	5	1
1385	я это	3	1
1386	в направлении	1	1
1387	что дает	1	1
1388	собственного внутреннего	1	1
1389	известном смысле	7	1
1390	слова из	2	1
1391	друг другу	2	1
1392	нечто такое	2	1
1393	условия для	1	1
1394	и близкий	1	1
1395	навсегда данными	1	1
1396	рассматривается как	1	1
1397	существует в	2	1
1398	когда они	1	1
1399	приводят к	4	1
1400	с теоретической	3	1
1401	обратимся к	1	1
1402	в общих	1	1
1403	и почему	1	1
1404	не значит	1	1
1405	того существует	1	1
1406	участвует в	1	1
1407	способности к	1	1
1408	решения этой	1	1
1409	столь же	5	1
1410	всей истории	1	1
1411	это третье	1	1
1412	чему же	1	1
1413	разрыв но	1	1
1414	для построения	1	1
1415	это происходит?	1	1
1416	отдельные моменты	1	1
1417	делает и	2	1
1418	на который	2	1
1419	изучения в	1	1
1420	а как	1	1
1421	приходится признать	1	1
1422	же необходимо	1	1
1423	и ведет	2	1
1424	в него	1	1
1425	новое в	1	1
1426	можно с	1	1
1427	обратиться к	2	1
1428	очень рано	1	1
1429	выступает в	2	1
1430	в один	1	1
1431	поэтому он	2	1
1432	имеет дело	1	1
1433	раньше чем	8	1
1434	конца его	1	1
1435	именно что	1	1
1436	сказать так	1	1
1437	чистый и	1	1
1438	раннего овладения	1	1
1439	совпадают ли	1	1
1440	своего рода	1	1
1441	потому чтобы	1	1
1442	которые только	2	1
1443	вещи к	1	1
1444	которая никак	1	1
1445	связи и	2	1
1446	собственном смысле	2	1
1447	во втором	2	1
1448	фразы в	1	1
1449	о работе	1	1
1450	развитие должно	1	1
1451	этой проблемы	1	1
1452	и должны	1	1
1453	только те	1	1
1454	которую можно	1	1
1455	до окончания	1	1
1456	общих и	1	1
1457	из более	1	1
1458	его из	1	1
1459	в специальном	1	1
1460	своего собственного	3	1
1461	итак мы	1	1
1462	уже один	1	1
1463	со своего	1	1
1464	оно было	1	1
1465	у другого	1	1
1466	говорит нам	1	1
1467	иметь возможность	2	1
1468	в строгой	1	1
1469	считаться с	1	1
1470	источников в	1	1
1471	вообще без	1	1
1472	представляют собой	4	1
1473	опираться на	3	1
1474	своей общей	1	1
1475	еще мало	1	1
1476	природе и	1	1
1477	связанное с	2	1
1478	эти самые	1	1
1479	же невозможно	2	1
1480	оно всегда	1	1
1481	детьми в	1	1
1482	своего понимания	1	1
1483	времени когда	1	1
1484	самых существенных	3	1
1485	не исчерпывается	1	1
1486	говоря он	1	1
1487	этот принцип	1	1
1488	была посвящена	4	1
1489	к выводу	3	1
1490	их объединяет	1	1
1491	невозможно и	1	1
1492	и внешние	2	1
1493	представлено у	1	1
1494	неудачи и	1	1
1495	поэтому что	1	1
1496	нами с	1	1
1497	этих отношений	1	1
1498	и ничего	1	1
1499	же самые	6	1
1500	в плоскости	2	1
1501	связанная с	3	1
1502	строгой и	1	1
1503	между первым	1	1
1504	и сделать	1	1
1505	дать в	1	1
1506	и бесспорное	1	1
1507	начинается с	2	1
1508	можно дать	1	1
1509	нового не	1	1
1510	форм мысли	1	1
1511	двух сторон	2	1
1512	отличаются от	2	1
1513	до этого	1	1
1514	и одновременно	1	1
1515	оказывается в	2	1
1516	чем можно	1	1
1517	которое как	1	1
1518	и единство	2	1
1519	их и	2	1
1520	мы могли	16	1
1521	следовательно в	1	1
1522	и русская	1	1
1523	его теории	2	1
1524	мы говорим	4	1
1525	ближайшим образом	2	1
1526	с целью	1	1
1527	языков и	1	1
1528	предполагать что	1	1
1529	этом слове	1	1
1530	может сам	1	1
1531	делать не	1	1
1532	не делает	2	1
1533	же самый	2	1
1534	большое значение	1	1
1535	в процессе	37	1
1536	только одной	2	1
1537	подвести итог	1	1
1538	значении этого	1	1
1539	как понятие	3	1
1540	к которым	2	1
1541	с целым	1	1
1542	самую идею	2	1
1543	его сознании	1	1
1544	возможности и	1	1
1545	независимость от	1	1
1546	нам возможность	2	1
1547	в современной	3	1
1548	есть максимально	2	1
1549	никто не	2	1
1550	между и	1	1
1551	том смысле	1	1
1552	не находится	2	1
1553	ниже мы	1	1
1554	бы не	1	1
1555	понятий как	3	1
1556	становится ясным	1	1
1557	мы имели	4	1
1558	как процесс	4	1
1559	является продуктом	1	1
1560	на развитии	3	1
1561	зависимости от	3	1
1562	к категории	1	1
1563	свойственны только	1	1
1564	трех основных	1	1
1565	которая не	1	1
1566	на каждом	3	1
1567	из ничего	1	1
1568	сознательно и	3	1
1569	к годам	1	1
1570	отношения но	2	1
1571	время является	1	1
1572	означает того	1	1
1573	мы только	1	1
1574	показать как	1	1
1575	и черты	1	1
1576	что наличие	1	1
1577	самое время	1	1
1578	который он	1	1
1579	случае даже	1	1
1580	должны были	3	1
1581	попал в	1	1
1582	им из	1	1
1583	глубокий и	1	1
1584	еще большим	1	1
1585	весьма интересных	1	1
1586	возможно не	1	1
1587	образования и	2	1
1588	резкое расхождение	1	1
1589	первая и	1	1
1590	с изучением	1	1
1591	это понятие	3	1
1592	какой мере	1	1
1593	более ранних	1	1
1594	видим что	3	1
1595	его мышления	1	1
1596	несомненно в	1	1
1597	более чем	1	1
1598	этого общего	2	1
1599	относящихся к	1	1
1600	частным случаем	1	1
1601	чем то	1	1
1602	своем внутреннем	1	1
1603	установить только	1	1
1604	мы его	4	1
1605	связана с	2	1
1606	так чтобы	1	1
1607	что очевидно	1	1
1608	только мы	1	1
1609	мышление не	2	1
1610	понятия это	1	1
1611	не быть	1	1
1612	и второй	1	1
1613	остановиться только	1	1
1614	не должны	2	1
1615	оно является	4	1
1616	и тогда	1	1
1617	ими в	1	1
1618	в новой	5	1
1619	что понятие	5	1
1620	факты из	1	1
1621	теории в	2	1
1622	своей целью	1	1
1623	природе а	1	1
1624	в первых	1	1
1625	в известном	9	1
1626	вопроса и	1	1
1627	вслед за	3	1
1628	на примере	5	1
1629	целый ряд	5	1
1630	всеми своими	1	1
1631	существует ли	2	1
1632	развития так	2	1
1633	как невозможно	1	1
1634	этим мы	1	1
1635	может сделать	3	1
1636	и находит	1	1
1637	что когда	2	1
1638	определенного рода	2	1
1639	почти одновременно	1	1
1640	каждый из	1	1
1641	только это	1	1
1642	на первых	1	1
1643	является то	4	1
1644	никаких оснований	2	1
1645	с признанием	2	1
1646	связанных с	1	1
1647	выступает по	1	1
1648	как будет	1	1
1649	состоит в	11	1
1650	это разделение	1	1
1651	из одной	2	1
1652	эти факты	1	1
1653	и развита	1	1
1654	в точности	1	1
1655	ним но	2	1
1656	не предшествует	1	1
1657	но который	2	1
1658	котором до	1	1
1659	не касаясь	2	1
1660	и под	1	1
1661	в данной	2	1
1662	ко всей	2	1
1663	ответа на	1	1
1664	принадлежит к	2	1
1665	лет у	1	1
1666	при котором	1	1
1667	как тот	1	1
1668	которым мы	1	1
1669	эту теорию	1	1
1670	именно то	3	1
1671	в сознании	5	1
1672	развития эта	1	1
1673	каждый день	1	1
1674	мысли но	4	1
1675	до известной	1	1
1676	содержатся в	1	1
1677	не стоит	1	1
1678	вопрос в	1	1
1679	это одно	1	1
1680	из него	3	1
1681	дает в	1	1
1682	но которые	1	1
1683	более высоким	3	1
1684	точку зрения	1	1
1685	другого и	1	1
1686	доказал что	1	1
1687	действительно существует	1	1
1688	указанием на	1	1
1689	чуть ли	1	1
1690	разрешения которой	2	1
1691	высшей степени	3	1
1692	дает нам	1	1
1693	нам известно	3	1
1694	бы допустить	1	1
1695	мысли а	1	1
1696	из отдельных	1	1
1697	в гораздо	1	1
1698	что ему	2	1
1699	и многие	1	1
1700	ничего другого	2	1
1701	месте но	1	1
1702	изложение основных	1	1
1703	легко понять	1	1
1704	стороны мы	1	1
1705	различие между	4	1
1706	он выступает	1	1
1707	перехода к	1	1
1708	общего и	1	1
1709	он делает	3	1
1710	сколько в	1	1
1711	что значит	3	1
1712	о развитии	5	1
1713	это часто	1	1
1714	статье которая	1	1
1715	же мере	5	1
1716	что образование	1	1
1717	должно существовать	1	1
1718	замечания по	1	1
1719	требует совершенно	1	1
1720	теории а	1	1
1721	теперь ему	1	1
1722	такое же	2	1
1723	ясным что	1	1
1724	существовать в	1	1
1725	не способен	3	1
1726	мы сталкиваемся	2	1
1727	на которой	1	1
1728	делать это	1	1
1729	с определенным	1	1
1730	предметов как	2	1
1731	чем он	5	1
1732	а все	1	1
1733	деле если	2	1
1734	возможно только	2	1
1735	смысле этого	2	1
1736	более позднего	2	1
1737	который определяется	1	1
1738	и нашли	1	1
1739	внутреннего развития	5	1
1740	раз в	4	1
1741	которые я	1	1
1742	а на	1	1
1743	однако необходимо	1	1
1744	на каком	1	1
1745	ребенком и	2	1
1746	бы для	1	1
1747	говорим о	2	1
1748	существует таких	1	1
1749	себе что	1	1
1750	и слова	1	1
1751	столкнулся с	1	1
1752	просто как	1	1
1753	или в	1	1
1754	подтверждается и	1	1
1755	мы пользуемся	1	1
1756	относящиеся ко	1	1
1757	приводимая нами	1	1
1758	и ответов	1	1
1759	в руках	1	1
1760	на нее	2	1
1761	и начинается	1	1
1762	это еще	1	1
1763	том виде	1	1
1764	они имеют	1	1
1765	и другое	5	1
1766	свою несостоятельность	2	1
1767	в условиях	3	1
1768	способен к	1	1
1769	в сферу	2	1
1770	сама по	4	1
1771	такой мере	1	1
1772	словом и	2	1
1773	случае не	2	1
1774	середине и	1	1
1775	что перед	1	1
1776	прийти к	1	1
1777	вопросу необходимо	1	1
1778	как она	3	1
1779	этой цели	1	1
1780	или даже	2	1
1781	эту точку	1	1
1782	развитии не	1	1
1783	ли не	2	1
1784	этого вопроса	5	1
1785	пути в	1	1
1786	условиях нашего	1	1
1787	по самой	4	1
1788	даже что	1	1
1789	одного предмета	1	1
1790	и таким	1	1
1791	развитие от	1	1
1792	в одной	2	1
1793	раннее детство	1	1
1794	ней нет	1	1
1795	справедливо говорит	2	1
1796	с какими	1	1
1797	связаны с	1	1
1798	характера на	1	1
1799	мере в	5	1
1800	эти же	3	1
1801	оно может	2	1
1802	на место	2	1
1803	основанной на	1	1
1804	о сущности	1	1
1805	конечно это	1	1
1806	школьника и	2	1
1807	и внешних	2	1
1808	может иметь	3	1
1809	часто бывает	1	1
1810	в данную	1	1
1811	в разной	1	1
1812	и человека	2	1
1813	которую мы	3	1
1814	гласит что	1	1
1815	возможным и	1	1
1816	всю свою	1	1
1817	в основных	1	1
1818	что сущность	1	1
1819	он легко	1	1
1820	поводу этих	1	1
1821	и непосредственно	1	1
1822	он принадлежит	1	1
1823	может идти	3	1
1824	который мы	2	1
1825	знакомства с	1	1
1826	он объясняет	1	1
1827	доказать что	1	1
1828	для чего	1	1
1829	с совершенно	1	1
1830	в отношениях	1	1
1831	через которые	2	1
1832	не сказал	1	1
1833	ибо это	1	1
1834	от тех	1	1
1835	свою историю	1	1
1836	совершенно невозможно	1	1
1837	требует развития	1	1
1838	развития из	2	1
1839	конечно в	1	1
1840	на новом	1	1
1841	факт что	1	1
1842	учесть и	1	1
1843	то совершенно	1	1
1844	после всего	1	1
1845	если взять	1	1
1846	развития не	2	1
1847	признать что	1	1
1848	детском возрасте	3	1
1849	его отношение	3	1
1850	общий итог	1	1
1851	бы по	1	1
1852	как из	2	1
1853	последнее слово	1	1
1854	допустить что	3	1
1855	также с	3	1
1856	влияние не	1	1
1857	свое последнее	1	1
1858	общей проблемы	1	1
1859	с большой	1	1
1860	с научной	1	1
1861	старых и	1	1
1862	для обозначения	1	1
1863	в плане	2	1
1864	и сразу	1	1
1865	на года	2	1
1866	того чего	1	1
1867	того времени	1	1
1868	тем чтобы	1	1
1869	была в	1	1
1870	или иной	1	1
1871	вне всякой	1	1
1872	понятий но	2	1
1873	к высшему	1	1
1874	отношении не	1	1
1875	может вызвать	1	1
1876	из самых	1	1
1877	включает в	3	1
1878	и сущность	1	1
1879	чем та	1	1
1880	слова и	3	1
1881	все более	4	1
1882	нуждается в	3	1
1883	в изложении	1	1
1884	одно обстоятельство	1	1
1885	на учение	1	1
1886	ли может	1	1
1887	эти два	1	1
1888	сталкиваемся на	1	1
1889	для этого	3	1
1890	таким же	3	1
1891	это подтверждается	1	1
1892	именно это	2	1
1893	которые тоже	1	1
1894	чего я	2	1
1895	лет это	1	1
1896	в известной	3	1
1897	сейчас мы	2	1
1898	ничего принципиально	2	1
1899	и произвольном	1	1
1900	себе а	1	1
