N	2gram	Bakhtin_Pr	Komedia
1310	время на	1	1
1311	его как	3	1
1312	творчестве не	1	1
1313	позиций в	1	1
1314	и др	18	1
1315	условия для	1	1
1316	проникать и	1	1
1317	для изображения	1	1
1318	звучит так	1	1
1319	и ставит	1	1
1320	мысль в	1	1
1321	его поведения	1	1
1322	почти всех	1	1
1323	мы будем	3	1
1324	принадлежность к	1	1
1325	на весь	2	1
1326	от некоторых	1	1
1327	подходе к	3	1
1328	сущности к	1	1
1329	всю жизнь	1	1
1330	до наших	3	1
1331	бы быть	1	1
1332	вводное предложение	1	1
1333	речи и	3	1
1334	можем составить	1	1
1335	там где	3	1
1336	ориентированы на	1	1
1337	показывает что	1	1
1338	далекого от	1	1
1339	это совершенно	1	1
1340	отношении является	1	1
1341	в него	4	1
1342	они очень	1	1
1343	настало время	1	1
1344	уходит в	1	1
1345	отделен от	1	1
1346	затем когда	1	1
1347	вообще нет	1	1
1348	в пьянстве	1	1
1349	становится объектом	1	1
1350	еще с	1	1
1351	живет на	6	1
1352	и самый	6	1
1353	цитируются и	1	1
1354	говорить с	1	1
1355	и сами	1	1
1356	можно только	1	1
1357	в особенности	2	1
1358	что герои	1	1
1359	там они	1	1
1360	себе самом	2	1
1361	с полной	1	1
1362	преступления и	3	1
1363	собственном смысле	3	1
1364	в последующих	3	1
1365	своему стилю	1	1
1366	уже после	1	1
1367	на римской	1	1
1368	он уже	1	1
1369	характерная для	4	1
1370	имеют два	1	1
1371	опирается на	2	1
1372	всеми ее	1	1
1373	они и	3	1
1374	жанра и	3	1
1375	как с	1	1
1376	был очень	1	1
1377	друга в	1	1
1378	то есть	86	1
1379	жизни а	2	1
1380	самой жизни	2	1
1381	других и	2	1
1382	от моральных	1	1
1383	смысле слова	2	1
1384	этому мы	1	1
1385	с богатым	1	1
1386	и далее	1	1
1387	здесь нас	1	1
1388	освободиться от	1	1
1389	мысль не	1	1
1390	все на	1	1
1391	ведет себя	1	1
1392	населения и	1	1
1393	всех других	2	1
1394	совсем иной	1	1
1395	линию развития	1	1
1396	разного рода	1	1
1397	гораздо раньше	1	1
1398	теперь такой	1	1
1399	с каждым	1	1
1400	он почти	1	1
1401	переживания и	1	1
1402	творчества с	1	1
1403	невозможно представить	1	1
1404	себе представление	1	1
1405	замысла в	1	1
1406	уже нет	1	1
1407	несколько моментов	1	1
1408	человека если	1	1
1409	и создает	3	1
1410	них то	1	1
1411	очень много	1	1
1412	обычной колеи	2	1
1413	если эти	1	1
1414	в кругу	1	1
1415	один человек	1	1
1416	в загробное	1	1
1417	слова мы	1	1
1418	за что	1	1
1419	поэтому и	4	1
1420	всеми их	1	1
1421	и одной	1	1
1422	мое я	2	1
1423	нам в	1	1
1424	сюжета и	2	1
1425	но только	2	1
1426	все то	4	1
1427	находим у	1	1
1428	самим собой	1	1
1429	была здесь	1	1
1430	мы остановимся	5	1
1431	претендует на	1	1
1432	но вот	1	1
1433	ей жанры	1	1
1434	эстетики и	1	1
1435	взятые вместе	1	1
1436	сократа в	1	1
1437	общественного строя	1	1
1438	человека как	1	1
1439	с друзьями	1	1
1440	и действительно	3	1
1441	подсмотреть и	1	1
1442	чисто внешней	1	1
1443	героев и	1	1
1444	говорить в	1	1
1445	можно назвать	2	1
1446	к которым	1	1
1447	относятся к	1	1
1448	и роль	1	1
1449	примером этого	1	1
1450	пор еще	2	1
1451	самый характер	1	1
1452	что могло	2	1
1453	и они	4	1
1454	в шесть	1	1
1455	внешних проявлений	1	1
1456	весь город	1	1
1457	вопросов на	1	1
1458	кроме этих	1	1
1459	после первого	1	1
1460	в слове	2	1
1461	и звучит	1	1
1462	правда не	1	1
1463	современности в	1	1
1464	не такое	1	1
1465	землю и	1	1
1466	сцены и	1	1
1467	говоря что	1	1
1468	смеха на	1	1
1469	у платона	4	1
1470	так называемая	2	1
1471	нем только	2	1
1472	данном случае	1	1
1473	для героев	1	1
1474	беременна и	1	1
1475	в нее	1	1
1476	при всех	2	1
1477	этот образ	2	1
1478	но раз	1	1
1479	ему для	1	1
1480	в стихах	1	1
1481	чтобы убедиться	1	1
1482	возникает вопрос	1	1
1483	всей своей	2	1
1484	на каждом	1	1
1485	множественном числе	1	1
1486	во сне	7	1
1487	как следствие	1	1
1488	ничего общего	1	1
1489	высказывание в	1	1
1490	свое завершение	1	1
1491	автор не	2	1
1492	фрагменты но	1	1
1493	которую она	1	1
1494	распространение в	1	1
1495	дает повод	1	1
1496	по крайней	2	1
1497	в любой	1	1
1498	к той	1	1
1499	у дверей	2	1
1500	который и	1	1
1501	и родственные	2	1
1502	и сценических	1	1
1503	свое время	4	1
1504	взаимоотношения между	1	1
1505	друг против	1	1
1506	такое положение	1	1
1507	все они	2	1
1508	ли они	1	1
1509	во множественном	1	1
1510	есть все	1	1
1511	речей и	1	1
1512	и довольно	1	1
1513	что эту	1	1
1514	случаев мы	1	1
1515	как целое	1	1
1516	вернемся к	1	1
1517	сводника и	1	1
1518	жизни между	1	1
1519	своей собственной	1	1
1520	и самой	1	1
1521	в очень	2	1
1522	в братьях	4	1
1523	дошедшие до	1	1
1524	этой традиции	1	1
1525	и главное	2	1
1526	в слово	3	1
1527	знал бы	1	1
1528	в роли	2	1
1529	совпадает с	1	1
1530	и между	5	1
1531	на основе	4	1
1532	почти совсем	1	1
1533	здесь дается	1	1
1534	он является	2	1
1535	рассматривать как	1	1
1536	пока я	1	1
1537	и тогда	1	1
1538	тот и	2	1
1539	нашей работы	3	1
1540	обойтись без	1	1
1541	в образах	1	1
1542	с большой	3	1
1543	всего на	1	1
1544	и вся	4	1
1545	не могло	1	1
1546	значение для	5	1
1547	в дни	1	1
1548	в низком	1	1
1549	стилистических приемов	1	1
1550	и об	1	1
1551	главным героем	1	1
1552	и исчезает	1	1
1553	в мир	1	1
1554	приближаться к	1	1
1555	идеи в	2	1
1556	она берет	1	1
1557	накладывается на	1	1
1558	по инерции	1	1
1559	человека к	3	1
1560	образом по	1	1
1561	и дидро	4	1
1562	который почти	1	1
1563	над собой	2	1
1564	им в	1	1
1565	остальные персонажи	1	1
1566	но без	1	1
1567	в комическом	1	1
1568	в творчестве	8	1
1569	связанной с	1	1
1570	выше и	2	1
1571	это же	1	1
1572	в передней	3	1
1573	автора в	2	1
1574	и а	1	1
1575	о способах	1	1
1576	мне не	2	1
1577	элемента в	1	1
1578	и потом	1	1
1579	его художественного	3	1
1580	празднества и	1	1
1581	проявляется в	4	1
1582	пародия на	1	1
1583	еще вернемся	4	1
1584	что совершается	1	1
1585	начиная с	4	1
1586	других как	1	1
1587	в самую	1	1
1588	при котором	1	1
1589	произведения и	1	1
1590	и возрождения	1	1
1591	далекие от	1	1
1592	себя самого	3	1
1593	только здесь	1	1
1594	мы жили	1	1
1595	еще большее	1	1
1596	к миру	2	1
1597	он может	2	1
1598	эпохи возрождения	7	1
1599	на службу	2	1
1600	ошибемся если	1	1
1601	он снова	1	1
1602	этого слова	3	1
1603	а они	1	1
1604	этой разновидности	1	1
1605	с концами	1	1
1606	нельзя сказать	2	1
1607	из него	1	1
1608	же он	2	1
1609	случаев и	1	1
1610	наиболее адекватным	1	1
1611	мы еще	4	1
1612	если только	3	1
1613	и целых	1	1
1614	нее и	1	1
1615	особый характер	2	1
1616	точку зрения	1	1
1617	иногда в	2	1
1618	к несказанному	1	1
1619	внешнее и	1	1
1620	меня не	1	1
1621	всего творчества	2	1
1622	на опыт	2	1
1623	на время	2	1
1624	жизни но	1	1
1625	эпоху создания	1	1
1626	не знают	2	1
1627	соображение что	1	1
1628	близок к	2	1
1629	в эллинистической	1	1
1630	никакой необходимости	1	1
1631	литературе нового	2	1
1632	с площади	1	1
1633	широкое значение	2	1
1634	то они	1	1
1635	для нашего	1	1
1636	известные нам	1	1
1637	на какой-то	1	1
1638	с известными	2	1
1639	значение в	4	1
1640	как всегда	1	1
1641	выходит за	1	1
1642	о помощи	1	1
1643	человеком а	1	1
1644	знать и	1	1
1645	для нового	1	1
1646	ни с	1	1
1647	здесь есть	1	1
1648	из начал	1	1
1649	время все	1	1
1650	человеческой природой	1	1
1651	который назвал	1	1
1652	победа в	1	1
1653	в последней	1	1
1654	безумие и	1	1
1655	человек мог	1	1
1656	ну да	1	1
1657	обе эти	3	1
1658	не будем	4	1
1659	для всякого	1	1
1660	комедия и	1	1
1661	о развитии	1	1
1662	всех возможных	1	1
1663	нас здесь	2	1
1664	значение имеют	2	1
1665	одного произведения	1	1
1666	культуры в	1	1
1667	правды в	1	1
1668	катастрофы и	1	1
1669	истории европейской	1	1
1670	как у	5	1
1671	самое главное	1	1
1672	может показаться	1	1
1673	и всегда	2	1
1674	в каком-нибудь	1	1
1675	комический характер	1	1
1676	из своих	3	1
1677	на самом	2	1
1678	богатство и	1	1
1679	лицом к	1	1
1680	со словами	1	1
1681	на которой	2	1
1682	смысле этого	3	1
1683	очень важный	1	1
1684	литературу и	1	1
1685	особое значение	1	1
1686	различия между	1	1
1687	разумеется все	1	1
1688	от своих	2	1
1689	и литературной	1	1
1690	лиц здесь	1	1
1691	ко второму	2	1
1692	и прямое	1	1
1693	и родственных	1	1
1694	пределах одной	1	1
1695	и единственного	1	1
1696	в диалог	2	1
1697	быть ни	2	1
1698	три основных	1	1
1699	наших дней	3	1
1700	что уже	2	1
1701	этом не	2	1
1702	в кости	2	1
1703	этот рассказ	2	1
1704	дело в	3	1
1705	та же	1	1
1706	же по	1	1
1707	здесь также	2	1
1708	их взаимоотношения	2	1
1709	народ на	1	1
1710	с берегов	1	1
1711	наблюдение над	1	1
1712	на тему	1	1
1713	правом на	1	1
1714	сама по	2	1
1715	оказался человек	1	1
1716	в ряде	1	1
1717	словом и	2	1
1718	положение в	2	1
1719	можно отнести	1	1
1720	все вопросы	1	1
1721	поведения и	1	1
1722	влиянии на	1	1
1723	могла быть	1	1
1724	если и	1	1
1725	и хочу	1	1
1726	или даже	1	1
1727	служит теперь	1	1
1728	с сыном	1	1
1729	можно выразить	1	1
1730	нас дошли	2	1
1731	был направлен	1	1
1732	стремление к	1	1
1733	почти во	3	1
1734	мира и	3	1
1735	еще некоторых	1	1
1736	не пользуется	1	1
1737	и стать	1	1
1738	в такой	1	1
1739	остановимся на	5	1
1740	греческий источник	1	1
1741	широкое распространение	1	1
1742	против друга	1	1
1743	и художественного	1	1
1744	по самой	1	1
1745	в условиях	7	1
1746	но уже	2	1
1747	людям и	2	1
1748	вследствие чего	1	1
1749	литературного жанра	1	1
1750	более широкое	2	1
1751	для нашей	1	1
1752	его же	1	1
1753	человеком и	1	1
1754	зрения того	1	1
1755	он вел	1	1
1756	к самой	2	1
1757	как все	1	1
1758	загробное царство	1	1
1759	но конечно	3	1
1760	и власть	1	1
1761	друга у	1	1
1762	о состоянии	1	1
1763	основные источники	1	1
1764	которая как	1	1
1765	бы сразу	1	1
1766	этого он	1	1
1767	за всю	1	1
1768	и внешних	1	1
1769	обычно в	3	1
1770	это конечно	3	1
1771	только к	1	1
1772	действительности но	1	1
1773	план в	1	1
1774	не укладывается	1	1
1775	в предисловии	1	1
1776	служит здесь	1	1
1777	возможны и	3	1
1778	побуждает его	1	1
1779	лукиана у	1	1
1780	общественной и	1	1
1781	знакомые нам	1	1
1782	взглядами на	1	1
1783	не могу	3	1
1784	и почти	3	1
1785	и ни	1	1
1786	который мы	1	1
1787	также и	5	1
1788	и образов	2	1
1789	из среды	1	1
1790	форму а	1	1
1791	о возможности	1	1
1792	но всегда	1	1
1793	значении для	1	1
1794	характерен для	1	1
1795	все должно	1	1
1796	мы должны	4	1
1797	быть и	2	1
1798	только их	1	1
1799	сатиры и	4	1
1800	что там	1	1
1801	на меня	1	1
1802	тема в	1	1
1803	ли мы	1	1
1804	и детей	1	1
1805	все поведение	1	1
1806	всего его	2	1
1807	в науке	1	1
1808	его речи	1	1
1809	вопросов в	1	1
1810	каждый раз	1	1
1811	ним как	1	1
1812	пор они	1	1
1813	кажется не	1	1
1814	не найдет	1	1
1815	нет не	1	1
1816	сократ был	1	1
1817	и римской	1	1
1818	для определенного	2	1
1819	как то	1	1
1820	остались в	1	1
1821	уже знаем	1	1
1822	и всех	1	1
1823	главное не	1	1
1824	которых они	1	1
1825	последнее слово	2	1
1826	или еще	1	1
1827	по той	1	1
1828	с различными	2	1
1829	этих явлений	2	1
1830	по всей	1	1
1831	на уровне	1	1
1832	самой своей	2	1
1833	во многом	3	1
1834	как для	1	1
1835	определяется их	1	1
1836	можно сказать	12	1
1837	диалога с	2	1
1838	мы бы	1	1
1839	сделать и	1	1
1840	этом и	1	1
1841	с безумием	1	1
1842	речь и	1	1
1843	дни в	1	1
1844	люди по	1	1
1845	в чисто	2	1
1846	или иной	2	1
1847	путешествие в	1	1
1848	для своих	2	1
1849	остается один	1	1
1850	суда и	1	1
1851	и прежде	6	1
1852	делает возможным	1	1
1853	вышедшая из	1	1
1854	и относительно	1	1
1855	мы слышим	4	1
1856	которое все	1	1
1857	просто как	1	1
1858	хотя он	1	1
1859	человек не	1	1
1860	к совершенно	1	1
1861	для эпохи	1	1
1862	именно это	1	1
1863	вот не	1	1
1864	раннего творчества	1	1
1865	не можем	1	1
1866	себе и	2	1
1867	и наконец	4	1
1868	образов и	7	1
1869	иное как	1	1
1870	их изображения	1	1
1871	знать друг	1	1
