N	2gram	Losev_Dial	KulturaY
1317	реальное бытие	1	1
1318	чтобы была	1	1
1319	есть объект	5	1
1320	есть такие	1	1
1321	несколько примеров	1	1
1322	образом что	1	1
1323	не говорите	1	1
1324	науку и	1	1
1325	самого понятия	1	1
1326	природа и	1	1
1327	то как	5	1
1328	уже есть	1	1
1329	имеют для	1	1
1330	идти не	1	1
1331	как таковую	3	1
1332	перед ним	1	1
1333	или вообще	3	1
1334	зависит прежде	1	1
1335	на ней	1	1
1336	поэтического образа	1	1
1337	я думаю	2	1
1338	однако ясно	1	1
1339	не становится	1	1
1340	оно с	1	1
1341	рассчитана на	1	1
1342	как некую	1	1
1343	у себя	1	1
1344	за другой	1	1
1345	чтобы они	1	1
1346	тезис о	1	1
1347	него не	1	1
1348	и притом	10	1
1349	по которым	1	1
1350	признания и	1	1
1351	же указания	1	1
1352	но разве	2	1
1353	такому пониманию	1	1
1354	смысле не	4	1
1355	в основу	1	1
1356	сущности и	6	1
1357	отношениях и	1	1
1358	это отличие	1	1
1359	как от	1	1
1360	есть по	2	1
1361	отношении с	1	1
1362	объект и	2	1
1363	во всей	1	1
1364	они уже	1	1
1365	это что	1	1
1366	как результат	2	1
1367	он сам	1	1
1368	коем случае	4	1
1369	сомневаться не	1	1
1370	в идеале	1	1
1371	наука но	2	1
1372	к ее	2	1
1373	собственном значении	1	1
1374	то о	2	1
1375	себя в	3	1
1376	зрения чисто	2	1
1377	ни даже	1	1
1378	этих последних	3	1
1379	же сколько	1	1
1380	необходимо не	1	1
1381	начало и	2	1
1382	что обычно	1	1
1383	о ней	3	1
1384	перед нею	1	1
1385	эпохи с	1	1
1386	примеров где	2	1
1387	в подобных	1	1
1388	а кроме	1	1
1389	является наиболее	1	1
1390	и значением	1	1
1391	пусть и	1	1
1392	д все	1	1
1393	к общему	1	1
1394	не состоит	1	1
1395	представим себе	1	1
1396	во всех	2	1
1397	мы видим	4	1
1398	все его	2	1
1399	и понятно	1	1
1400	нами не	1	1
1401	мы как	2	1
1402	приведу еще	1	1
1403	что учение	2	1
1404	она и	3	1
1405	так можно	1	1
1406	а наоборот	1	1
1407	мы принуждены	1	1
1408	от его	2	1
1409	хочет быть	4	1
1410	сказать и	1	1
1411	отдельные его	1	1
1412	это будет	6	1
1413	есть одно	1	1
1414	он к	1	1
1415	она в	3	1
1416	факт как	1	1
1417	с отдельными	1	1
1418	в такие	1	1
1419	мало и	1	1
1420	не буду	5	1
1421	если к	1	1
1422	ли сказать	1	1
1423	логикой и	1	1
1424	говорю уже	1	1
1425	есть просто	7	1
1426	тогда и	2	1
1427	здесь говорить	1	1
1428	на нас	1	1
1429	с тех	2	1
1430	есть специфическая	1	1
1431	не должна	1	1
1432	история одной	1	1
1433	после этого	2	1
1434	чем у	1	1
1435	не кажется	1	1
1436	к необходимости	1	1
1437	будем говорить	1	1
1438	но во-первых	1	1
1439	для своего	1	1
1440	зрения законов	1	1
1441	они в	1	1
1442	или иную	1	1
1443	по типу	1	1
1444	есть с	1	1
1445	своей точки	1	1
1446	если есть	3	1
1447	есть очевидно	1	1
1448	от теории	1	1
1449	относятся такие	1	1
1450	и свободно	1	1
1451	проще и	1	1
1452	есть еще	4	1
1453	всегда все	1	1
1454	бы только	3	1
1455	что вы	1	1
1456	как таковом	2	1
1457	крестьян и	1	1
1458	или не	10	1
1459	столько же	1	1
1460	только она	1	1
1461	разве можно	1	1
1462	он может	2	1
1463	такое понимание	2	1
1464	от тех	1	1
1465	чем собственно	4	1
1466	к чему	2	1
1467	вообще этим	1	1
1468	себе следы	1	1
1469	что под	1	1
1470	необходим для	1	1
1471	это мы	1	1
1472	этого утверждения	1	1
1473	от нее	3	1
1474	нельзя например	1	1
1475	откуда же	1	1
1476	их абсолютно	1	1
1477	вещей и	6	1
1478	в научных	1	1
1479	конечно такое	2	1
1480	из реальной	1	1
1481	или иная	3	1
1482	следовательно что	1	1
1483	этом последнем	1	1
1484	как говорит	1	1
1485	для всякого	1	1
1486	же оно	1	1
1487	как видим	2	1
1488	как механизм	1	1
1489	лишь на	1	1
1490	по одному	3	1
1491	есть именно	6	1
1492	эта была	1	1
1493	позволило бы	1	1
1494	пр это	2	1
1495	оно превращается	1	1
1496	можно прямо	1	1
1497	смысловой и	1	1
1498	и надо	1	1
1499	народного просвещения	1	1
1500	того и	2	1
1501	говорят не	1	1
1502	зрения и	1	1
1503	вообще есть	1	1
1504	должно было	1	1
1505	определенной цели	1	1
1506	в свой	1	1
1507	которым не	2	1
1508	как иногда	1	1
1509	мы употребляем	1	1
1510	достаточно чтобы	1	1
1511	есть своя	1	1
1512	во-первых с	1	1
1513	деле есть	1	1
1514	не давать	1	1
1515	но к	1	1
1516	уже сама	2	1
1517	действительности и	1	1
1518	чтобы его	1	1
1519	и беспомощного	1	1
1520	понятий и	1	1
1521	скажу только	1	1
1522	стоит ли	1	1
1523	ли о	2	1
1524	только от	2	1
1525	есть свой	1	1
1526	что же?	1	1
1527	если оно	4	1
1528	еще одним	1	1
1529	его развития	1	1
1530	есть признак	1	1
1531	в абстракции	1	1
1532	европейского ученого	1	1
1533	как факт	1	1
1534	и нам	1	1
1535	вся история	1	1
1536	и философы	1	1
1537	когда я	1	1
1538	две формы	1	1
1539	а разве	1	1
1540	отличен от	2	1
1541	ему на	1	1
1542	очевидно не	2	1
1543	совсем не	1	1
1544	стану приводить	1	1
1545	но до	1	1
1546	то уже	2	1
1547	ли на	1	1
1548	процесса в	1	1
1549	языком и	1	1
1550	оно ничего	1	1
1551	имеет целью	1	1
1552	почему? потому	1	1
1553	оно и	1	1
1554	и чужой	1	1
1555	выражена и	1	1
1556	одно и	6	1
1557	только одним	1	1
1558	и та	4	1
1559	вообще ставить	1	1
1560	различных типов	1	1
1561	где же	4	1
1562	во-первых мы	1	1
1563	никогда нельзя	3	1
1564	проникнуть в	1	1
1565	по своей	1	1
1566	с головой	1	1
1567	что бы	2	1
1568	только теми	1	1
1569	с нашими	1	1
1570	будет у	1	1
1571	у которого	1	1
1572	бы было	1	1
1573	итак все	1	1
1574	борьба в	1	1
1575	движения и	3	1
1576	всякого другого	6	1
1577	пользуясь своим	1	1
1578	истории и	6	1
1579	почему же	3	1
1580	я предложил	1	1
1581	подлинном смысле	1	1
1582	всего некое	1	1
1583	значат то	2	1
1584	а живое	1	1
1585	отношении что	1	1
1586	и целые	1	1
1587	не видя	1	1
1588	культуры и	2	1
1589	необходимости создать	1	1
1590	говорит это	1	1
1591	и никогда	1	1
1592	время на	1	1
1593	оба они	2	1
1594	также стоит	1	1
1595	есть категория	1	1
1596	улице и	1	1
1597	чрезвычайно важный	1	1
1598	и никакого	4	1
1599	речь может	1	1
1600	ее а	1	1
1601	в одинаковых	1	1
1602	своего существа	1	1
1603	есть фикция	1	1
1604	в сердце	1	1
1605	бы быть	2	1
1606	оно действительно	1	1
1607	каком-то смысле	1	1
1608	действительно есть	3	1
1609	есть все	2	1
1610	не ее	1	1
1611	бы ни	1	1
1612	слове смысл	1	1
1613	я люблю	1	1
1614	форму и	1	1
1615	что кроме	1	1
1616	сказать о	1	1
1617	ни за	2	1
1618	признаки по	1	1
1619	явления в	1	1
1620	многое не	2	1
1621	таких примеров	2	1
1622	речи о	1	1
1623	вообще во	1	1
1624	которого мы	1	1
1625	остановиться на	1	1
1626	эти даны	1	1
1627	есть ли	8	1
1628	тогда нет	5	1
1629	бы я	1	1
1630	в один	2	1
1631	понятия и	2	1
1632	ко всякому	1	1
1633	в малом	1	1
1634	бы тогда	1	1
1635	таков например	1	1
1636	не выдерживает	1	1
1637	поскольку не	1	1
1638	можно сравнивать	1	1
1639	против этого	1	1
1640	не мешает	3	1
1641	с полной	3	1
1642	самое понятие	1	1
1643	можно получить	1	1
1644	до каких	1	1
1645	и стало	6	1
1646	за ее	1	1
1647	взгляд на	1	1
1648	это во	1	1
1649	мы вовсе	1	1
1650	не допускают	1	1
1651	ни малейшего	1	1
1652	и этот	1	1
1653	вещь без	1	1
1654	совершенно правильно	1	1
1655	достоевского в	1	1
1656	они и	1	1
1657	брать на	1	1
1658	в вопросах	1	1
1659	то есть	1	1
1660	прислушаться к	1	1
1661	факта что	1	1
1662	с и	1	1
1663	и который	1	1
1664	он только	1	1
1665	его с	1	1
1666	образа в	1	1
1667	для себя	2	1
1668	на первом	1	1
1669	себе вопрос	1	1
1670	она имеет	1	1
1671	и никто	1	1
1672	не умеют	1	1
1673	если о	1	1
1674	очень интересно	1	1
1675	нем как	1	1
1676	связанное с	1	1
1677	должны иметь	1	1
1678	думает что	1	1
1679	вот как	2	1
1680	же невозможно	2	1
1681	одном и	1	1
1682	истории в	1	1
1683	в чувстве	1	1
1684	равным образом	1	1
1685	разного рода	2	1
1686	сотни и	1	1
1687	утверждает что	3	1
1688	науки и	2	1
1689	гораздо большим	1	1
1690	ими не	1	1
1691	никем и	1	1
1692	при сем	1	1
1693	фактов но	1	1
1694	нового времени	2	1
1695	постольку поскольку	1	1
1696	лет тому	1	1
1697	она становится	2	1
1698	как идея	2	1
1699	не ясно	1	1
1700	о законах	2	1
1701	или другого	3	1
1702	в некое	2	1
1703	все то	1	1
1704	пойти дальше	1	1
1705	так говорят	1	1
1706	отлична от	1	1
1707	ни о	8	1
1708	имеет значение	1	1
1709	могло не	1	1
1710	оно есть	4	1
1711	точнее и	1	1
1712	значит уже	1	1
1713	претендует на	2	1
1714	нет он	1	1
1715	какая же	1	1
1716	еще с	1	1
1717	или наоборот	1	1
1718	судить по	1	1
1719	и будет	1	1
1720	и фактически	1	1
1721	знания от	1	1
1722	что всякие	1	1
1723	это выражение	1	1
1724	даже просто	1	1
1725	подлинное знание	2	1
1726	никто и	1	1
1727	но почти	1	1
1728	случае нельзя	1	1
1729	это относится	1	1
1730	понятие а	1	1
1731	принимая во	1	1
1732	от чего	7	1
1733	них получает	1	1
1734	это чувство	1	1
1735	себе совершенно	2	1
1736	которые могут	1	1
1737	однако чтобы	1	1
1738	жизни в	1	1
1739	становится тем	1	1
1740	них он	1	1
1741	оказалось что	2	1
1742	а один	1	1
1743	это само	1	1
1744	себя и	3	1
1745	чувство было	1	1
1746	не видно	2	1
1747	в историческом	1	1
1748	не знали	1	1
1749	задание и	1	1
1750	что необходимо	1	1
1751	этом его	1	1
1752	на их	1	1
1753	достаточно привести	1	1
1754	подходить к	1	1
1755	ну да	1	1
1756	прибегнуть к	1	1
1757	своей жизни	1	1
1758	везде и	1	1
1759	сейчас же	1	1
1760	говорят об	1	1
1761	от поэтического	1	1
1762	года и	1	1
1763	е таких	1	1
1764	в любой	1	1
1765	смысла когда	1	1
1766	будет очевидно	1	1
1767	к природе	3	1
1768	то я	1	1
1769	сразу и	1	1
1770	и живым	1	1
1771	о фактах	1	1
1772	того на	1	1
1773	нет ничего	14	1
1774	то ясно	3	1
1775	в основе	6	1
1776	же я	1	1
1777	думается что	1	1
1778	меня с	1	1
1779	исторический и	1	1
1780	в историю	1	1
1781	явления вообще	1	1
1782	и цельности	1	1
1783	как одно	1	1
1784	разумеется это	2	1
1785	тотчас же	3	1
1786	придется в	1	1
1787	совпадает с	2	1
1788	теперь же	1	1
1789	совсем другое	1	1
1790	да еще	1	1
1791	просто указать	1	1
1792	думал что	1	1
1793	силы которые	1	1
1794	наконец в	1	1
1795	бы по	1	1
1796	можно лишь	1	1
1797	мы уже	6	1
1798	только мы	3	1
1799	явления и	4	1
1800	которое не	2	1
1801	и наше	1	1
1802	чем именно	2	1
1803	и независимо	1	1
1804	но лишь	2	1
1805	слово пусть	1	1
1806	самых разнообразных	1	1
1807	от обстоятельств	1	1
1808	зрения с	1	1
1809	время есть	3	1
1810	и больше	5	1
1811	и лишь	1	1
1812	процесса но	1	1
1813	со всей	1	1
1814	и вся	1	1
1815	не носит	1	1
1816	есть часть	2	1
1817	же относятся	1	1
1818	здесь о	1	1
1819	чтобы она	3	1
1820	смысла как	1	1
1821	материи и	1	1
1822	о своем	1	1
1823	имеет никакого	3	1
1824	нет никакой	7	1
1825	разумно и	1	1
1826	мы хотим	2	1
1827	себе ничего	1	1
1828	как невозможно	1	1
1829	на изучение	1	1
1830	содержание которое	1	1
1831	чем не	1	1
1832	своих частей	2	1
1833	я хотел	1	1
1834	при помощи	6	1
1835	же вы	7	1
1836	должна уступить	1	1
1837	жизни это	1	1
1838	знания не	1	1
1839	и дурное	1	1
1840	одна на	1	1
1841	входить в	1	1
1842	формами и	1	1
1843	как свой	1	1
1844	он дает	2	1
1845	своим особенностям	1	1
1846	же должны	2	1
1847	должно дать	2	1
1848	же теперь	1	1
1849	эти факты	3	1
1850	может ли	4	1
1851	в совершенстве	2	1
1852	знать в	1	1
1853	к двум	1	1
1854	знание без	1	1
1855	из живой	1	1
1856	и механизм	5	1
1857	признаем что	1	1
1858	должна иметь	1	1
1859	и во	3	1
1860	только одна	3	1
1861	которым мы	1	1
1862	но именно	1	1
1863	должен обратиться	1	1
1864	и раньше	1	1
1865	именно то	1	1
1866	легко заметить	2	1
1867	идея как	1	1
1868	и историческое	1	1
1869	легко может	1	1
1870	он теряет	1	1
1871	чтобы все	1	1
1872	или его	1	1
1873	просто на	1	1
1874	ограничиться в	1	1
1875	различие и	1	1
1876	они еще	1	1
1877	в соответствующих	1	1
1878	быть настолько	1	1
1879	не видит	1	1
1880	это одно	1	1
1881	значении в	1	1
1882	материал и	1	1
1883	из него	1	1
1884	дает в	3	1
1885	же он	2	1
1886	у вас	2	1
1887	во времени	1	1
1888	если только	5	1
1889	мысли с	1	1
1890	не будучи	2	1
1891	относительно которых	1	1
1892	мимо цели	2	1
1893	указанием на	1	1
1894	обратиться к	1	1
1895	человека но	1	1
1896	уже с	1	1
1897	таком же	1	1
1898	необходимость не	1	1
1899	находятся в	1	1
1900	или к	2	1
1901	как понимается	1	1
1902	знать что	1	1
1903	что ему	1	1
1904	этого одного	1	1
1905	в старых	1	1
1906	бьют мимо	1	1
1907	как смысл	2	1
1908	может не	4	1
1909	в коем	4	1
1910	зависит и	1	1
1911	но прежде	1	1
1912	историю именно	1	1
1913	предмет его	1	1
1914	сам он	1	1
1915	нас не	1	1
1916	что существуют	2	1
1917	этот и	1	1
1918	например сказать	1	1
1919	она сама	1	1
1920	первом смысле	1	1
1921	этого у	1	1
1922	не без	1	1
1923	которых он	1	1
1924	это часто	1	1
1925	или с	1	1
1926	ничего кроме	1	1
1927	пор как	1	1
1928	заключается вовсе	1	1
1929	и разные	2	1
1930	значит еще	1	1
1931	мы нашли	1	1
1932	прямо в	1	1
1933	к прочим	1	1
1934	когда знаешь	1	1
1935	которых каждый	1	1
1936	не содержит	3	1
1937	день и	2	1
1938	кто его	1	1
1939	спасение в	1	1
1940	и точно	1	1
1941	есть но	2	1
1942	хорошо и	2	1
1943	на одной	1	1
1944	что каждый	1	1
1945	бытие и	3	1
1946	пришлось в	1	1
1947	с историческим	1	1
1948	есть акт	1	1
1949	взаимоотношения и	1	1
1950	вовсе нет	2	1
1951	социальной среды	1	1
1952	не существует	10	1
1953	этим мы	1	1
1954	что мне	2	1
1955	знания и	2	1
1956	полного и	1	1
1957	однако необходимо	1	1
1958	д словом	1	1
1959	оно только	1	1
1960	прекрасный пример	1	1
1961	ко второму	2	1
1962	нечто совершенно	1	1
1963	себе что	2	1
1964	что совершенно	1	1
1965	говорят в	1	1
1966	у всех	1	1
1967	в свои	1	1
1968	что к	1	1
1969	все ее	1	1
1970	первым и	1	1
1971	с научным	1	1
1972	другим фактам	1	1
1973	об этих	1	1
1974	объекта и	1	1
1975	всегда есть	5	1
1976	раз навсегда	2	1
1977	они могли	2	1
1978	и эта	1	1
1979	здесь принадлежит	1	1
1980	виду что	2	1
1981	не те	1	1
1982	ничего удивительного	1	1
1983	такое же	1	1
1984	на тему	1	1
1985	на завтра	1	1
1986	из общей	1	1
1987	для науки	3	1
1988	мы ее	1	1
1989	с формальной	1	1
1990	далее мы	1	1
1991	превратилась в	1	1
1992	как целое	3	1
1993	не предполагает	2	1
1994	но я	2	1
1995	по смыслу	2	1
1996	себя функции	3	1
1997	ясно из	1	1
1998	не дают	1	1
1999	ничего о	1	1
2000	есть только	13	1
2001	однако это	2	1
2002	своего существования	1	1
2003	свое изложение	2	1
2004	науки в	1	1
2005	которые известны	1	1
2006	или что	1	1
2007	и исторические	1	1
2008	видим что	3	1
2009	что например	1	1
2010	в новом	1	1
2011	когда же	2	1
2012	и оно	1	1
2013	действии и	1	1
2014	в каждой	1	1
2015	говорит об	1	1
2016	при его	3	1
2017	и таким	1	1
2018	метод и	1	1
2019	не нуждаются	1	1
2020	жизнь и	9	1
2021	в стиле	1	1
2022	лежат не	1	1
2023	часто бывает	1	1
2024	и необходима	1	1
2025	он был	1	1
2026	так рассуждает	1	1
2027	вне этой	1	1
2028	с самого	1	1
2029	выше и	2	1
2030	быть может	3	1
2031	предполагать что	1	1
2032	значит что	29	1
2033	а его	1	1
2034	а просто	1	1
2035	например у	1	1
2036	как антитеза	1	1
2037	как некое	1	1
2038	идеал и	1	1
2039	жизни для	1	1
2040	то чего	1	1
2041	но при	1	1
2042	или указ	1	1
2043	необходимо должен	1	1
2044	его не	3	1
2045	противоположность этому	1	1
2046	и ни	3	1
2047	ту или	1	1
2048	говорят пусть	1	1
2049	если стать	1	1
2050	субъекта и	5	1
2051	без знания	4	1
2052	для кого	1	1
2053	в противоположность	3	1
2054	вопрос как	1	1
2055	так хорошо	1	1
2056	что там	1	1
2057	составные части	1	1
2058	с ее	10	1
2059	совершенно невозможно	1	1
2060	сознание и	4	1
2061	самое что	1	1
2062	кто не	1	1
2063	и действительное	2	1
2064	не известно	1	1
2065	этот факт	1	1
2066	это однако	1	1
2067	наравне с	1	1
2068	конечно нет	1	1
2069	вы не	9	1
2070	всегда должна	1	1
2071	и живые	1	1
2072	слова об	1	1
2073	что из	1	1
2074	с понятием	1	1
2075	при всем	5	1
2076	его или	1	1
2077	и характере	1	1
2078	ли этот	1	1
2079	от прочих	1	1
2080	скажет что	1	1
2081	основании можно	1	1
2082	две категории	1	1
2083	зависимость от	1	1
2084	не говорю	3	1
2085	поэтому если	1	1
2086	есть подлинная	4	1
2087	нужно говорить	1	1
2088	те которые	1	1
2089	всего от	3	1
2090	же самое	1	1
2091	станет нам	1	1
2092	ведь это	2	1
2093	и сознательного	2	1
2094	по всей	1	1
2095	не делать	1	1
2096	и вне	3	1
2097	ступени его	1	1
2098	находиться в	1	1
2099	этому понятию	1	1
2100	с которой	2	1
2101	установки и	1	1
2102	диалектики и	2	1
2103	он очень	1	1
2104	нем можно	2	1
2105	место не	1	1
2106	и самого	1	1
2107	та или	4	1
2108	есть некая	2	1
2109	о каких	1	1
2110	и ее	8	1
2111	дальше и	1	1
2112	мало охотников	1	1
2113	ее из	1	1
2114	бы ему	1	1
2115	действительно не	2	1
2116	в эмпирической	1	1
2117	место в	2	1
2118	научной мысли	1	1
2119	в голову	1	1
2120	в чисто	2	1
2121	не претендует	1	1
2122	память о	1	1
2123	о каком	1	1
2124	его имени	1	1
2125	отношении не	1	1
2126	все еще	2	1
2127	право на	1	1
2128	в подлинном	1	1
2129	по законам	2	1
2130	должны признать	1	1
2131	что творится	1	1
2132	оно выражает	1	1
2133	можно утверждать	2	1
2134	же может	1	1
2135	могут не	2	1
2136	явлениями и	1	1
2137	само собой	1	1
2138	последнем основании	1	1
2139	естественное и	1	1
2140	тогда было	1	1
2141	и имеют	1	1
2142	которая имеет	2	1
2143	не это	1	1
2144	и обратно	1	1
2145	тут же	3	1
2146	он очевидно	1	1
2147	конечно нельзя	1	1
2148	она действительно	2	1
2149	и совершенно	2	1
2150	о какой	1	1
2151	и скоро	1	1
2152	себя но	2	1
2153	в лице	1	1
2154	себя то	2	1
2155	как для	1	1
2156	самосознания в	2	1
2157	с соответствующими	1	1
2158	для другого	1	1
2159	есть таким	3	1
