N	4gram	Tiupa_Narr	DiskursI
801	достоверным но не верифицируемым	1	1
802	речевой деятельности персонажа то	1	1
803	чистом виде целенаправленно устремленный	1	1
804	может и не занять	1	1
805	живое непредубежденное любопытство к	1	1
806	когда мы строим свою	1	1
807	при этом и сам	1	1
808	как это вообще свойственно	1	1
809	на индивидуальный опыт чужой	1	1
810	определена как регулятивная отношение	1	1
811	правило лишь в стилевых	1	1
812	там же сказания или	1	1
813	в этом последнем мы	1	1
814	событием не является зависит	1	1
815	понимание излагаемой жизни как	1	1
816	и предполагающем удовлетворение ожиданий	1	1
817	предначертанность судьбы а некий	1	1
818	притче универсального опыта к	1	1
819	к своему герою определяемое	1	1
820	на разных местах и	1	1
821	именно это ощущение составляет	1	1
822	к реальному человеческому существованию	1	1
823	к другому что касается	1	1
824	жанры существенно связаны с	1	1
825	сохранив весь былой инвентарь	1	1
826	свою жизненную позицию опираясь	1	1
827	недопустимая в сказании или	1	1
828	мы можем обозначить как	1	1
829	на свой опыт жизни	1	1
830	опыт запечатлеваемый и запечатлевающий	1	1
831	иными границами между вещами	1	1
832	в качестве свидетеля но	1	1
833	целое внеязыковое и потому	1	1
834	что касается ментальной и	1	1
835	герою определяемое отсутствием ценностной	1	1
836	комическая апофегма то есть	1	1
837	но обязательно курьезное любопытное	1	1
838	о.м фрейденберг был всем	1	1
839	и романного слова эта	1	1
840	себя и возможность иного	1	1
841	порой фактически точными они	1	1
842	с ее иносказательностью требует	1	1
843	но раз-влекать их предлагая	1	1
844	как притчу в принципе	1	1
845	морализаторскую премудрость притчевого назидания	1	1
846	жизни постоянно переходит к	1	1
847	неотделимо от его пристрастной	1	1
848	человеком неким ибо предметно-тематическое	1	1
849	тогда как притчу в	1	1
850	благодаря связи с наррацией	1	1
851	тематические и языковые с	1	1
852	рассказывания а не ценностно	1	1
853	в другом и другого	1	1
854	сказания не от своея	1	1
855	в мире это требует	1	1
856	существенно связаны с языком	1	1
857	языку поэтому жанры как	1	1
858	лишь в стилевых формах	1	1
859	и потому нейтральное к	1	1
860	видения мира романного образа	1	1
861	жанр в свою очередь	1	1
862	отношение слушателя к содержанию	1	1
863	а в интригуемости читателя	1	1
864	сознаний встречающихся в дискурсе	1	1
865	длительности и на разных	1	1
866	подготовившем почву для жизнеописания	1	1
867	не развившимся твердым композиционным	1	1
868	как правило лишь в	1	1
869	жанр как композиционно определенное	1	1
870	слова не сводится к	1	1
871	персонажи сказания не от	1	1
872	ожиданий порождаемых динамизмом произведения	1	1
873	от содержания сколько от	1	1
874	определенной жанровой схемы и	1	1
875	в его событийной полноте	2	1
876	для восприятия сказания или	1	1
877	острота или острота наизнанку	1	1
878	и как бы непосредственного	1	1
879	состоит именно в том	2	1
880	отрешиться от нудительной серьезности	1	1
881	которая в нем излагается	1	1
882	события на поучающего и	1	1
883	персонажи не выбирают а	1	1
884	в таком случае его	1	1
885	они неразрывно объединены в	1	1
886	неразрывно объединены в едином	1	1
887	и сам текст анекдота	1	1
888	запрета есть профанация священного	1	1
889	вид сюжетных сами по	1	1
890	чувства юмора умения отрешиться	1	1
891	индивидуальный опыт чужой жизненной	1	1
892	субъект объект и адресат	1	1
893	композиционно определенное в сущности	1	1
894	или субъектом инициативного самообнаружения	1	1
895	самоотождествление с человеком неким	1	1
896	повеленья сказание в известном	1	1
897	до сего времени сохранили	1	1
898	ни в мире императивной	1	1
899	случая непредсказуемое стечение обстоятельств	1	1
900	и даже не только	1	1
901	текст анекдота выбор лексики	1	1
902	из уст в уста	1	1
903	зародыши тематические и языковые	1	1
904	жизненный опыт запечатлеваемый и	1	1
905	предносится целое нашего высказывания	1	1
906	случайности полноценная биография возможна	1	1
907	поэтике здесь пока еще	1	1
908	над проблемой речевых жанров	1	1
909	несобственно-прямая речь включая разные	1	1
910	это игра случая непредсказуемое	1	1
911	столько от содержания сколько	1	1
912	опыта к индивидуальной жизненной	1	1
913	сказании или притче была	1	1
914	границами между вещами и	1	1
915	вещью действием существом словом	1	1
916	их свободного согласия за	1	1
917	особое отношение к своему	1	1
918	пассивным как к содержанию	1	1
919	наррацией которая его порождает	1	1
920	нечто смешное но обязательно	1	1
921	ибо предметно-тематическое содержание жизнеописания	1	1
922	не от отца к	1	1
923	адресат протороманного коммуникативного события	1	1
924	с еще не развившимся	1	1
925	ощущение составляет необходимый фон	1	1
926	называемого чувства юмора умения	1	1
927	слова эта возможность иного	1	1
928	мира которая своей карнавальной	1	1
929	повествование существует благодаря связи	1	1
930	ними здесь невозможно притчевое	1	1
931	можно припоминая и примеряя	1	1
932	принцип любого дискурса а	1	1
933	опыта в том числе	1	1
934	с кристаллизацией личного опыта	1	1
935	и прежде всего к	1	1
936	которое мы можем обозначить	1	1
937	в мире императивной нормы	1	1
938	а с прахудожественными речевыми	1	1
939	акте выбора осуществляется или	1	1
940	повествователя о ней установка	1	1
941	чего не требует анекдот	1	1
942	выходит новое и главное	1	1
943	своему герою определяемое отсутствием	1	1
944	свой опыт жизни а	1	1
945	строим свою речь нам	1	1
946	времени сохранили свою актуальность	1	1
947	непосредственной формой человеческого бытия	1	1
948	и примеряя ее содержание	1	1
949	приложение запечатленного в притче	1	1
950	неким ибо предметно-тематическое содержание	1	1
951	от героя окажется неадекватным	1	1
952	смыслов оно стремится к	1	1
953	речь нам всегда предносится	1	1
954	участвуем как слушатели-читатели события	1	1
955	его пристрастной интерпретации в	1	1
956	освоена в анекдоте подготовившем	1	1
957	мифа сделала его персонажем	1	1
958	ценностями иными соседствами именно	1	1
959	изобразителя жизни повествователя о	1	1
960	одного сознания к другому	2	1
961	авторитетное слово там же	1	1
962	они трактовали не об	1	1
963	система смыслов оно стремится	1	1
964	монолог в чистом виде	1	1
965	чужой экзистенциальный опыт присутствия	1	1
966	может ощущаться завершенная и	1	1
967	с прахудожественными речевыми жанрами	1	1
968	слову чего не требует	1	1
969	есть типическая форма высказывания	1	1
970	к однозначности и прежде	1	1
971	о поэтике здесь пока	1	1
972	с историей которая в	1	1
973	другом и другого в	1	1
974	дискурсу речевая маска биографа	1	1
975	лексики например в значительной	1	1
976	острота наизнанку глупость неуместность	1	1
977	определенное в сущности застывшее	1	1
978	разных местах и в	1	1
979	и слушающих общим знанием	1	1
980	хоровое слово общенародной хвалы	1	1
981	по себе они таковыми	1	1
982	принципе можно припоминая и	1	1
983	сюжетом но не самой	1	1
984	языковые с еще не	1	1
985	словесное кощунство и непристойность	1	1
986	ее тема тот свет	1	1
987	неприемлемо ни для рассказчика	1	1
988	проектировать свою жизненную позицию	1	1
989	необыкновенное в новелле есть	1	1
990	игра случая непредсказуемое стечение	1	1
991	адресата притчи может быть	1	1
992	таком случае его вступление	1	1
993	развития самоопределяющегося субъекта жизни	1	1
994	дискурса призван обладать проективной	1	1
995	отсутствием ценностной дистанции между	1	1
996	дискурс не является повествовательным	1	1
997	потому нейтральное к языку	1	1
998	в форме индивидуального речевого	1	1
999	позиция активного приятия не	1	1
1000	составляет необходимый фон романного	1	1
1001	то же время они	1	1
1002	связи с историей которая	1	1
1003	носителем и реализатором самобытного	1	1
1004	слова говорящий здесь только	1	1
1005	жанровые зародыши тематические и	1	1
1006	здесь присутствует как правило	1	1
1007	иной конкретной ценностно-смысловой картины	1	1
1008	к позиции изобразителя жизни	1	1
1009	божья повеленья сказание в	1	1
1010	это ощущение составляет необходимый	1	1
1011	значимого для кого-то деяния	1	1
1012	практике может быть осуществлено	1	1
1013	участников коммуникативного события на	1	1
1014	они в различные эпохи	1	1
1015	даже будучи порой фактически	1	1
1016	анекдота это игра случая	1	1
1017	поучающего и поучаемого это	1	1
1018	вполне самобытно но и	1	1
1019	формы междуязычны интернациональны в	1	1
1020	время они неразрывно объединены	1	1
1021	переходит к позиции изобразителя	1	1
1022	говорящий здесь только исполнитель	1	1
1023	рода механизмом активизации воспринимающего	1	1
1024	притчу в принципе можно	1	1
1025	в принципе можно припоминая	1	1
1026	а последнее принадлежит некоторому	1	1
1027	может быть осуществлено только	1	1
1028	и персонажи сказания не	1	1
1029	сложном событии которое мы	1	1
1030	и оценки и иных	1	1
1031	собой исторически продуктивный тип	1	1
1032	персонажем в акте выбора	1	1
1033	целенаправленно устремленный от одного	1	1
1034	является своего рода механизмом	1	1
1035	детях покидающих свою родину	1	1
1036	закон собственно и составляющий	1	1
1037	с языком ставят перед	1	1
1038	в разные времена различные	1	1
1039	дискурсе речевой акт притчевого	1	1
1040	жизненную позицию опираясь на	1	1
1041	слушающих общим знанием поэтому	1	1
1042	последовательности в какой перечислены	1	1
1043	бахтин может ощущаться завершенная	1	1
1044	смысле домонологично оно объединяет	1	1
1045	становящегося человека с его	1	1
1046	событие о котором рассказано	1	1
1047	приобщения к общенародной хвале	1	1
1048	кто говорит и кому	1	1
1049	нормы то есть событие	1	1
1050	будучи непосредственной формой человеческого	1	1
1051	притчевое нормативное самоотождествление с	1	1
1052	определяемое отсутствием ценностной дистанции	1	1
1053	и на разных местах	1	1
1054	задания реализуют в нем	1	1
1055	биографического слова не сводится	1	1
1056	нуждалась в опознании ее	1	1
1057	свободным как к содержанию	1	1
1058	в качестве значимого для	1	1
1059	коммуникативного события суть равнодостойные	1	1
1060	наличие так называемого чувства	1	1
1061	полноценная биография возможна только	1	1
1062	том что бывает всегда	1	1
1063	значительной степени зависим от	1	1
1064	возможность иного языка и	1	1
1065	в том или ином	2	1
1066	и непристойность необыкновенное в	1	1
1067	принадлежат самой ситуации рассказывания	1	1
1068	виде целенаправленно устремленный от	1	1
1069	вследствие которого он от	1	1
1070	разные формы скрытой полускрытой	1	1
1071	мире всеобщей межличностной соотносительности	1	1
1072	самому герою жизнеописания чего	1	1
1073	опыт жизни а также	1	1
1074	есть не что иное	1	1
1075	еще преждевременно поскольку мы	1	1
