N	2gram	Vygotskiy_	Narrotol
1305	по сходству	1	1
1306	о человеке	2	1
1307	того как	6	1
1308	перестает быть	1	1
1309	быть самим	1	1
1310	том числе	2	1
1311	уже в	3	1
1312	одним и	2	1
1313	сознании не	1	1
1314	связи между	11	1
1315	предположение что	1	1
1316	нам не	1	1
1317	лишь то	1	1
1318	процесс развития	2	1
1319	же мере	5	1
1320	естественно что	3	1
1321	для всего	2	1
1322	как за	1	1
1323	чем дело	3	1
1324	историю своего	1	1
1325	ее в	11	1
1326	видеть в	1	1
1327	в полном	1	1
1328	и смысловая	1	1
1329	может остаться	2	1
1330	возможность такого	1	1
1331	с их	2	1
1332	оказывается совершенно	1	1
1333	этой фразе	1	1
1334	слова не	1	1
1335	самое происходит	1	1
1336	внешней стороны	2	1
1337	речь но	1	1
1338	в учебниках	1	1
1339	является абсолютным	1	1
1340	зависеть от	1	1
1341	от друга	3	1
1342	что является	2	1
1343	что к	1	1
1344	и бесконечно	2	1
1345	слова но	3	1
1346	за этим	1	1
1347	и которая	1	1
1348	которые одновременно	1	1
1349	опыта и	2	1
1350	как нечто	1	1
1351	только два	1	1
1352	более что	1	1
1353	в стороне	1	1
1354	случае не	2	1
1355	что перед	1	1
1356	и без	2	1
1357	где у	1	1
1358	штаны но	1	1
1359	лишний раз	1	1
1360	нас к	10	1
1361	себя от	2	1
1362	случаях когда	1	1
1363	виде в	1	1
1364	анекдот в	1	1
1365	говорят о	1	1
1366	несомненно это	1	1
1367	является не	4	1
1368	при таком	2	1
1369	есть только	3	1
1370	и я	1	1
1371	в такой	6	1
1372	на всем	5	1
1373	остановимся на	1	1
1374	в новом	2	1
1375	не исключает	2	1
1376	и оно	1	1
1377	на его	3	1
1378	с другом	6	1
1379	то можно	1	1
1380	одинаковой степени	2	1
1381	вопроса как	1	1
1382	мы тем	1	1
1383	остается вне	1	1
1384	выражение и	1	1
1385	жизнь и	1	1
1386	как формы	1	1
1387	приведенном выше	1	1
1388	для мышления	1	1
1389	поскольку она	1	1
1390	показывает в	1	1
1391	интересующей нас	1	1
1392	еще до	1	1
1393	а те	1	1
1394	всю совокупность	1	1
1395	предположить что	1	1
1396	с самого	13	1
1397	выше и	1	1
1398	оно в	1	1
1399	и субъективных	1	1
1400	гласит что	1	1
1401	обращая внимания	1	1
1402	образцом для	1	1
1403	в самых	2	1
1404	другими словами	1	1
1405	как показывают	4	1
1406	а из	4	1
1407	все для	1	1
1408	среднее звено	1	1
1409	в акте	1	1
1410	другой в	1	1
1411	с совершенно	1	1
1412	в противоположность	1	1
1413	мы должны	7	1
1414	расчленяет его	1	1
1415	исследования в	3	1
1416	всей истории	2	1
1417	радикальным образом	1	1
1418	нужно было	4	1
1419	но она	1	1
1420	все не	1	1
1421	и их	7	1
1422	но даже	2	1
1423	плана в	3	1
1424	их себе	1	1
1425	к области	1	1
1426	отношений между	11	1
1427	слова во	1	1
1428	этого значения	1	1
1429	к анализу	4	1
1430	оказывается что	2	1
1431	кто не	1	1
1432	единство слова	1	1
1433	за спиной	1	1
1434	в нашей	4	1
1435	хотя ни	1	1
1436	но напротив	3	1
1437	или как	1	1
1438	как то	1	1
1439	достигается не	1	1
1440	нам о	2	1
1441	поставлены в	1	1
1442	его отношение	2	1
1443	еще на	1	1
1444	еще одного	1	1
1445	причем это	1	1
1446	что можно	2	1
1447	но совершенно	2	1
1448	него и	1	1
1449	самой своей	5	1
1450	в плане	3	1
1451	на других	1	1
1452	благодаря этому	3	1
1453	внутреннюю сторону	4	1
1454	и нашей	1	1
1455	детей не	1	1
1456	в одинаковой	3	1
1457	происходит в	2	1
1458	в период	2	1
1459	как внутренняя	1	1
1460	на двух	2	1
1461	в начальной	1	1
1462	интереса к	1	1
1463	же может	1	1
1464	нуждается в	5	1
1465	чисто внешней	1	1
1466	в разговоре	2	1
1467	может и	3	1
1468	не удалось	1	1
1469	для этого	4	1
1470	само по	1	1
1471	возможно это	1	1
1472	есть не	3	1
1473	же самым	2	1
1474	совершается в	5	1
1475	степени и	1	1
1476	его истории	1	1
1477	структура и	1	1
1478	мы переживаем	1	1
1479	более того	2	1
1480	котором он	1	1
