N	2gram	Vygotskiy_	KulturaY
1306	родной язык	3	1
1307	можно объяснить	1	1
1308	общих и	1	1
1309	если он	4	1
1310	отношением к	3	1
1311	бы все	2	1
1312	значительной степени	1	1
1313	но попробуем	1	1
1314	стороны в	1	1
1315	словах потому	2	1
1316	ведь когда	1	1
1317	уже указано	1	1
1318	показал что	6	1
1319	их в	3	1
1320	в соображение	1	1
1321	слов как	2	1
1322	убеждает нас	3	1
1323	только те	1	1
1324	понимания и	1	1
1325	не обладают	1	1
1326	крайние точки	1	1
1327	они ни	1	1
1328	конфликт между	1	1
1329	является для	2	1
1330	в природе	1	1
1331	почти без	1	1
1332	сознания как	1	1
1333	может дать	1	1
1334	развития одного	1	1
1335	изложены выше	1	1
1336	есть возможность	1	1
1337	положение согласно	1	1
1338	частью этого	1	1
1339	является то	4	1
1340	в письме	1	1
1341	что слова	2	1
1342	непонятное слово	2	1
1343	на первый	2	1
1344	развития науки	1	1
1345	к объекту	8	1
1346	гораздо больше	1	1
1347	даже с	1	1
1348	не прав	2	1
1349	этого закона	1	1
1350	самого начала	8	1
1351	сделать в	1	1
1352	моменты которые	1	1
1353	только между	2	1
1354	наша задача	1	1
1355	попробуем применить	1	1
1356	положение при	1	1
1357	как справедливо	1	1
1358	изучать в	1	1
1359	в центр	3	1
1360	значение только	1	1
1361	в силе	2	1
1362	которые мы	2	1
1363	к процессу	1	1
1364	звука в	1	1
1365	же следует	1	1
1366	уже до	1	1
1367	знал что	1	1
1368	тех слов	1	1
1369	выше мы	1	1
1370	которой он	1	1
1371	всякая такая	1	1
1372	это последнее	1	1
1373	зависимость между	2	1
1374	в ссср	2	1
1375	этих более	1	1
1376	эксперименты приводят	1	1
1377	говорим что	2	1
1378	в понимании	1	1
1379	обозначением и	1	1
1380	для разрешения	3	1
1381	развития с	3	1
1382	ii и	1	1
1383	часто в	1	1
1384	но во	1	1
1385	бы даже	1	1
1386	грамматика в	1	1
1387	это сделать?	1	1
1388	как между	1	1
1389	отношения эти	1	1
1390	и другой	2	1
1391	с другим	1	1
1392	суждения и	1	1
1393	которыми он	2	1
1394	вопроса об	2	1
1395	том простом	1	1
1396	в этот	4	1
1397	нас интересовать	1	1
1398	своих опытах	1	1
1399	одному тому	2	1
1400	есть прежде	1	1
1401	и действия	1	1
1402	речь отличается	1	1
1403	из наших	1	1
1404	если так	1	1
1405	один способ	1	1
1406	между двумя	4	1
1407	случае все	1	1
1408	развития когда	1	1
1409	и формы	1	1
1410	только на	3	1
1411	если ему	1	1
1412	правда и	1	1
1413	должен уметь	1	1
1414	осознанные и	2	1
1415	задачи и	1	1
1416	образом что	2	1
1417	самого понятия	2	1
1418	усвоить и	1	1
1419	то как	3	1
1420	является как	2	1
1421	идти не	1	1
1422	то его	1	1
1423	все почти	1	1
1424	перед ним	1	1
1425	которое его	1	1
1426	процессе развития	4	1
1427	эта проблема	4	1
1428	но этот	3	1
1429	другом отношении	1	1
1430	некоторых общих	1	1
1431	будут иметь	1	1
1432	как никто	1	1
1433	одним понятием	1	1
1434	приходят к	1	1
1435	отношений и	5	1
1436	тенденцию к	1	1
1437	за другой	2	1
1438	нас на	1	1
1439	и притом	2	1
1440	работы над	2	1
1441	по которым	1	1
1442	мы примем	1	1
1443	ниже а	1	1
1444	в основу	1	1
1445	следующим образом	1	1
1446	сущности и	1	1
1447	путь от	4	1
1448	их принадлежность	1	1
1449	есть по	1	1
1450	отношения в	1	1
1451	и значении	1	1
1452	та мысль	1	1
1453	во всей	3	1
1454	материал в	1	1
1455	не уничтожают	1	1
1456	они уже	1	1
1457	нашей воле	1	1
1458	каком отношении	1	1
1459	ним как	1	1
1460	теории и	4	1
1461	оказывается до	1	1
1462	быть поставлено	2	1
1463	он сам	2	1
1464	на общее	1	1
1465	речи все	1	1
1466	нам остается	2	1
1467	какой степени	2	1
1468	работе и	1	1
1469	особенности этого	1	1
1470	области является	2	1
1471	пути с	2	1
1472	относящееся к	1	1
1473	к этим	2	1
1474	еще у	1	1
1475	осознанию и	4	1
1476	идет дальше	2	1
1477	себя в	4	1
1478	они умеют	1	1
1479	является необходимым	1	1
1480	научного мышления	3	1
1481	что обычно	1	1
1482	эта работа	2	1
1483	образом на	1	1
1484	есть один	1	1
1485	к решению	1	1
1486	речи если	1	1
1487	имен существительных	1	1
1488	чем более	2	1
1489	и связей	1	1
1490	как нужно	1	1
1491	в строгой	1	1
1492	во всех	3	1
1493	равной мере	4	1
1494	влияние на	2	1
1495	непосредственное отношение	1	1
1496	мы видим	6	1
1497	все его	1	1
1498	первый и	2	1
1499	есть процесс	2	1
1500	этой задачи	1	1
1501	сравнительное изучение	2	1
1502	собой и	3	1
1503	что то	1	1
1504	например слово	1	1
1505	сейчас в	1	1
1506	к их	2	1
1507	листом бумаги	1	1
1508	от его	1	1
1509	эти внешние	1	1
1510	и эту	1	1
1511	это будет	2	1
1512	самое непосредственное	1	1
1513	при письменной	2	1
1514	известных пределах	1	1
1515	частная проблема	1	1
1516	есть одно	1	1
1517	такого рода	1	1
1518	она в	1	1
1519	и процесс	1	1
1520	первый раз	1	1
1521	при переходе	2	1
1522	принципиально нового	3	1
1523	возникают и	3	1
1524	и навыков	1	1
1525	что различные	1	1
1526	с конкретными	1	1
1527	отдельные функции	1	1
1528	процесса как	1	1
1529	и молнии	1	1
1530	есть просто	1	1
1531	этих процессов	4	1
1532	исследования не	1	1
1533	и омега	1	1
1534	таким специфическим	1	1
1535	письма в	1	1
1536	внимание то	1	1
1537	по мнению	2	1
1538	далеко за	4	1
1539	же ступени	1	1
1540	после этого	1	1
1541	и существенное	1	1
1542	развивается как	1	1
1543	согласно которой	2	1
1544	слово не	1	1
1545	для своего	1	1
1546	с особенностями	1	1
1547	время о	1	1
1548	значением слова	1	1
1549	по типу	4	1
1550	в обучении	8	1
1551	и развитие	20	1
1552	с пониманием	2	1
1553	как выражением	1	1
1554	и мимо	1	1
1555	и кстати	1	1
1556	на данной	2	1
1557	и свободно	1	1
1558	только специфические	1	1
1559	являются в	1	1
1560	в контекст	1	1
1561	которое дает	3	1
1562	что составляет	2	1
1563	при прохождении	1	1
1564	или не	2	1
1565	столько же	1	1
1566	только она	1	1
1567	он может	5	1
1568	и обучения	4	1
1569	от тех	1	1
1570	слова во	1	1
1571	и отношения	3	1
1572	это один	1	1
1573	целиком не	1	1
1574	ответ это	1	1
1575	в изложении	1	1
1576	в представлении	2	1
1577	не нуждается	1	1
1578	вообще в	2	1
1579	этим и	1	1
1580	это мы	3	1
1581	от нее	1	1
1582	как его	2	1
1583	чтобы попытаться	1	1
1584	его мысли	3	1
1585	данном частном	1	1
1586	и вторым	1	1
1587	факта а	1	1
1588	этого однако	1	1
1589	и связи	1	1
1590	отношениях между	2	1
1591	этом последнем	1	1
1592	как говорит	2	1
1593	для всякого	1	1
1594	как видим	1	1
1595	типа и	1	1
1596	предметом не	1	1
1597	их от	1	1
1598	же функцию	1	1
1599	по одному	5	1
1600	вопросы в	1	1
1601	из главных	1	1
1602	всякую возможность	4	1
1603	можно прямо	1	1
1604	виде так	1	1
1605	нового для	1	1
1606	само это	1	1
1607	для решения	2	1
1608	и характер	1	1
1609	образом для	1	1
1610	наблюдается в	1	1
1611	перехода от	3	1
1612	в употреблении	1	1
1613	зрения и	1	1
1614	более близка	1	1
1615	между собой	17	1
1616	не определяется	1	1
1617	нем подробнее	1	1
1618	совершенно по-иному	1	1
1619	что вместе	2	1
1620	связанным с	1	1
1621	такое объяснение	1	1
1622	непосредственное значение	1	1
1623	и навыки	1	1
1624	сомневаться в	1	1
1625	полагает что	1	1
1626	от условий	1	1
1627	в рабочей	1	1
1628	зрения согласно	1	1
1629	речи или	1	1
1630	но к	1	1
1631	уже сама	1	1
1632	не иначе	3	1
1633	действительности и	1	1
1634	совершенно прав	1	1
1635	ли что	1	1
1636	раз он	3	1
1637	последнем случае	1	1
1638	понятий и	22	1
1639	на действие	1	1
1640	следует однако	1	1
1641	не имеющие	1	1
1642	столь хорошо	2	1
1643	к речи	1	1
1644	речи еще	1	1
1645	из ничего	1	1
1646	если оно	1	1
1647	из первого	1	1
1648	сознания а	1	1
1649	уже сказано	3	1
1650	его развития	4	1
1651	простой причине	1	1
1652	случай но	1	1
1653	не совсем	2	1
1654	ведь в	1	1
1655	о предмете	1	1
1656	этом совершенно	1	1
1657	мы говорили	5	1
1658	речи необходимо	1	1
1659	самый процесс	3	1
1660	что мешает	1	1
1661	для правильной	1	1
1662	обучения так	1	1
1663	на другой	1	1
1664	бы она	1	1
1665	и речи	1	1
1666	совсем не	1	1
1667	нами была	1	1
1668	будем иметь	2	1
1669	сравнения и	1	1
1670	на весь	1	1
1671	близкий к	1	1
1672	процесса в	3	1
1673	языком и	1	1
1674	именно что	1	1
1675	от которых	1	1
1676	возвращаясь к	1	1
1677	бы никаких	1	1
1678	одно и	2	1
1679	только одним	2	1
1680	последовательное и	1	1
1681	сущности говоря	5	1
1682	хотя в	2	1
1683	той области	1	1
1684	один раз	3	1
1685	для человека	1	1
1686	между обоими	7	1
1687	соответствует ни	1	1
1688	это целиком	1	1
1689	языке все	1	1
1690	зрения так	1	1
1691	имел бы	2	1
1692	между обучением	15	1
1693	к своеобразным	1	1
1694	это влияние	1	1
1695	по своей	7	1
1696	известно по	1	1
1697	самому факту	1	1
1698	новое слово	1	1
1699	для техники	1	1
1700	их помощью	1	1
1701	должны были	3	1
1702	от внутренней	1	1
1703	на данном	1	1
1704	как новая	1	1
1705	и отличается	1	1
1706	систематизации и	1	1
1707	он еще	3	1
1708	мысли от	3	1
1709	должно явиться	1	1
1710	в школе	16	1
1711	движения и	1	1
1712	в связь	1	1
1713	на правильный	1	1
1714	предмет но	2	1
1715	заставляет нас	1	1
1716	грамматике и	1	1
1717	чем между	1	1
1718	всегда имеет	2	1
1719	что во	1	1
1720	и никогда	1	1
1721	словарь и	1	1
1722	чрезвычайно важный	1	1
1723	части в	1	1
1724	в достаточной	1	1
1725	обратимся к	1	1
1726	наиболее общим	1	1
1727	и почему	1	1
1728	внимания и	5	1
1729	раз тех	1	1
1730	слова что	1	1
1731	в первой	2	1
1732	это для	1	1
1733	оно слишком	1	1
1734	в одинаковых	1	1
1735	языков и	1	1
1736	оказываются таким	1	1
1737	из сопоставления	1	1
1738	для построения	1	1
1739	есть все	1	1
1740	отрицательный ответ	2	1
1741	отдельные моменты	1	1
1742	и история	2	1
1743	мысли на	1	1
1744	которые были	1	1
1745	постепенный переход	1	1
1746	очень редко	1	1
1747	к речевым	1	1
1748	сказать о	1	1
1749	явления в	1	1
1750	значения как	1	1
1751	которого мы	2	1
1752	остановиться на	3	1
1753	отношении является	1	1
1754	и ведет	2	1
1755	не имеющих	1	1
1756	не сказал	1	1
1757	своего развития	11	1
1758	может понять	1	1
1759	означает что	1	1
1760	в один	1	1
1761	понятия и	11	1
1762	обозначить как	1	1
1763	ко всякому	1	1
1764	очевидно из	1	1
1765	процесса образования	6	1
1766	имеет дело	1	1
1767	громы и	1	1
1768	раньше чем	8	1
1769	есть как	1	1
1770	он говорил	1	1
1771	мы определяем	1	1
1772	эту задачу	1	1
1773	в реальных	1	1
1774	системе как	1	1
1775	самое понятие	2	1
1776	законченным и	1	1
1777	представляет себе	3	1
1778	нужно если	1	1
1779	через другую	1	1
1780	хоть например	1	1
1781	образом и	1	1
1782	взгляд на	3	1
1783	от до	2	1
1784	находят себе	1	1
1785	школьной программе	1	1
1786	вопросы о	1	1
1787	совершенно правильно	1	1
1788	если за	1	1
1789	мы встречаем	2	1
1790	к единой	1	1
1791	постановке вопроса	1	1
1792	выполнялась бы	1	1
1793	этой проблемы	1	1
1794	еще делать	1	1
1795	к одной	1	1
1796	факта что	3	1
1797	о той	1	1
1798	вопрос который	1	1
1799	том какие	1	1
1800	для себя	1	1
1801	на первом	1	1
1802	не идет	1	1
1803	эти особенности	2	1
1804	говорит нам	1	1
1805	теперь в	1	1
1806	определенных отношениях	1	1
1807	первого взгляда	1	1
1808	видно из	1	1
1809	как через	2	1
1810	объект изучения	1	1
1811	речь как	2	1
1812	переносится в	1	1
1813	которые находят	1	1
1814	установить что	3	1
1815	опираться на	3	1
1816	стоит уже	1	1
1817	понятий если	1	1
1818	связанное с	2	1
1819	из одних	1	1
1820	он что	2	1
1821	же невозможно	2	1
1822	одном и	1	1
1823	своего понимания	1	1
1824	переходит от	2	1
1825	чтобы можно	1	1
1826	не исчерпывается	1	1
1827	дает и	1	1
1828	экспериментальным путем	1	1
1829	оно заключается	1	1
1830	равным образом	1	1
1831	была посвящена	4	1
1832	его но	1	1
1833	к выводу	3	1
1834	они пытаются	1	1
1835	на лбу	1	1
1836	области не	1	1
1837	путь непосредственного	1	1
1838	к данному	2	1
1839	знания в	1	1
1840	целом ряде	1	1
1841	этих отношений	1	1
1842	обучения есть	1	1
1843	и вызывает	2	1
1844	только еще	1	1
1845	между первым	1	1
1846	если сопоставить	1	1
1847	к предметному	2	1
1848	дать в	1	1
1849	необходимо должна	1	1
1850	эти понятия	2	1
1851	есть проблема	1	1
1852	пойти дальше	1	1
1853	до этого	1	1
1854	оказывается в	2	1
1855	функции и	3	1
1856	он так	1	1
1857	и единство	2	1
1858	является проблема	1	1
1859	принципиально иной	1	1
1860	следовательно в	1	1
1861	одновременно с	4	1
1862	самое существенное	1	1
1863	из примеров	1	1
1864	в специфическом	1	1
1865	устная речь	3	1
1866	и практической	1	1
1867	и будет	1	1
1868	они связаны	1	1
1869	процессе самого	1	1
1870	только одной	2	1
1871	подвести итог	1	1
1872	виде как	1	1
1873	к которым	2	1
1874	оно всегда	1	1
1875	речью не	1	1
1876	к таким	2	1
1877	самый характер	1	1
1878	который на	1	1
1879	это относится	1	1
1880	мы встречаемся	1	1
1881	грамматические формы	1	1
1882	может стать	2	1
1883	первый из	2	1
1884	себе совершенно	1	1
1885	меньшей мере	1	1
1886	система знаков	1	1
1887	которого является	2	1
1888	рассказывая о	1	1
1889	слово дом	1	1
1890	грамматикой в	1	1
1891	потому должно	1	1
1892	между и	1	1
1893	только более	1	1
1894	ниже мы	1	1
1895	себя и	2	1
1896	речевом общении	1	1
1897	стоят на	1	1
1898	мы имели	4	1
1899	непременно предполагает	1	1
1900	формам слова	1	1
1901	на их	3	1
1902	даст нам	1	1
1903	изучение родного	1	1
1904	прибегнуть к	1	1
1905	первого из	1	1
1906	сейчас же	2	1
1907	данную минуту	1	1
1908	он мог	1	1
1909	почему это	1	1
1910	положительный ответ	1	1
1911	того на	1	1
1912	вывод к	1	1
1913	такое положение	1	1
1914	нас интересует	3	1
1915	нет ничего	1	1
1916	как часть	1	1
1917	к нашему	1	1
1918	влечет за	1	1
1919	становится ясным	1	1
1920	бы свое	1	1
1921	образования и	2	1
1922	имеют в	1	1
1923	в основе	12	1
1924	гораздо большей	1	1
1925	думается что	5	1
1926	и состоит	1	1
1927	который с	2	1
1928	ошибочность этого	1	1
1929	есть основной	1	1
1930	исключает всякую	3	1
1931	далее и	1	1
1932	он понял	1	1
1933	в очень	1	1
1934	находит свое	2	1
1935	роль сыграла	1	1
1936	более сложные	5	1
1937	не всякое	1	1
1938	его первая	1	1
1939	обнаруживает свою	2	1
1940	этого общего	2	1
1941	чистом и	1	1
1942	такой случай	1	1
1943	и общие	1	1
1944	его деятельности	1	1
1945	своей целью	1	1
1946	основных положений	1	1
1947	совпадает с	4	1
1948	и между	7	1
1949	бы по	1	1
1950	то совершенно	1	1
1951	мы уже	4	1
1952	слово которое	1	1
1953	только мы	1	1
1954	протяжении этого	1	1
1955	предварительным условием	1	1
1956	чем именно	1	1
1957	в понятие	1	1
1958	и независимо	1	1
1959	из его	2	1
1960	мы хотели	1	1
1961	второй из	1	1
1962	прямой и	1	1
1963	сейчас мы	2	1
1964	в середине	1	1
1965	развития и	21	1
1966	факты из	1	1
1967	и больше	1	1
1968	эту фразу	1	1
1969	своему значению	2	1
1970	всего на	2	1
1971	со всей	1	1
1972	целым рядом	1	1
1973	находящихся в	2	1
1974	совпадают с	1	1
1975	в которую	1	1
1976	литературному языку	3	1
1977	природным законам	1	1
1978	этим словом	1	1
1979	чтобы она	1	1
1980	и наша	2	1
1981	имеет никакого	1	1
1982	мы хотим	1	1
1983	с более	3	1
1984	более и	3	1
1985	как невозможно	1	1
1986	находящиеся в	1	1
1987	учит нас	4	1
1988	что такая	1	1
1989	употребления тем	1	1
1990	при помощи	1	1
1991	навыков и	1	1
1992	свете которых	1	1
1993	знания не	1	1
1994	влияет на	5	1
1995	а во	1	1
1996	предполагает уже	1	1
1997	которому мы	2	1
1998	он дает	1	1
1999	из одной	2	1
2000	по линии	1	1
2001	эти факты	1	1
2002	может ли	2	1
2003	из наиболее	1	1
2004	деле как	1	1
2005	что выходит	1	1
2006	неизбежно должен	1	1
2007	к созданию	1	1
2008	и во	2	1
2009	принадлежит к	2	1
2010	новые и	3	1
2011	значение имеет	1	1
2012	его значения	1	1
2013	название для	1	1
2014	которым мы	1	1
2015	совершенно особая	1	1
2016	без всякой	2	1
2017	и наши	1	1
2018	целом в	1	1
2019	практического характера	1	1
2020	и крестьян	1	1
2021	именно то	3	1
2022	что самый	1	1
2023	задачи а	1	1
2024	на чем	1	1
2025	речь речь	1	1
2026	в сознании	5	1
2027	легко может	1	1
2028	которых говорит	1	1
2029	каждый день	1	1
2030	значительно более	1	1
2031	слово и	2	1
2032	как во	1	1
2033	это тогда	1	1
2034	моему убеждению	1	1
2035	в понятиях	2	1
2036	путь этот	1	1
2037	язык потому	1	1
2038	когда эти	1	1
2039	здесь и	1	1
2040	мышление в	2	1
2041	свою силу	2	1
2042	столько в	1	1
2043	фразы и	1	1
2044	на примерах	1	1
2045	значением это	1	1
2046	как совершается	1	1
2047	не видит	1	1
2048	между различными	1	1
2049	того факта	3	1
2050	состоящая в	1	1
2051	к той	1	1
2052	это одно	1	1
2053	к основной	1	1
2054	еще в	3	1
2055	что употребление	1	1
2056	материал и	1	1
2057	оно имеет	4	1
2058	и обучение	2	1
2059	из него	3	1
2060	дает в	1	1
2061	же он	1	1
2062	во времени	1	1
2063	мысли с	2	1
2064	моментов в	4	1
2065	сделать это	2	1
2066	мы возьмем	1	1
2067	с учителем	2	1
2068	внимание те	1	1
2069	во внутреннем	2	1
2070	указанием на	1	1
2071	с каким	2	1
2072	постановки вопроса	1	1
2073	обратиться к	2	1
2074	близкую к	1	1
2075	не автоматический	1	1
2076	речь это	1	1
2077	изменения в	1	1
2078	которому он	1	1
2079	речь есть	3	1
2080	к началу	5	1
2081	это речь	4	1
2082	существуют такие	1	1
2083	техники письма	1	1
2084	прав если	1	1
2085	хорошо известны	1	1
2086	находятся в	3	1
2087	понятие или	1	1
2088	что ему	2	1
2089	ему в	2	1
2090	школе и	3	1
2091	приводят к	4	1
2092	есть такой	1	1
2093	может не	3	1
2094	и нашим	1	1
2095	она так	1	1
2096	но прежде	2	1
2097	нам предстоит	1	1
2098	ли они	1	1
2099	как должны	1	1
2100	нас не	1	1
2101	что существуют	1	1
2102	сколько в	1	1
2103	к смысловому	1	1
2104	этого у	1	1
2105	который был	1	1
2106	которых он	2	1
2107	это часто	1	1
2108	ничего кроме	3	1
2109	переход к	3	1
2110	она способна	1	1
2111	невозможным однако	1	1
2112	требует совершенно	1	1
2113	мы нашли	2	1
2114	с достаточной	1	1
2115	усвоение техники	1	1
2116	целые фразы	1	1
2117	способности к	1	1
2118	возможным только	1	1
2119	выше не	1	1
2120	участвуют в	1	1
2121	подчинить себе	1	1
2122	на одной	1	1
2123	что каждый	1	1
2124	не умею	2	1
2125	первом месте	1	1
2126	эти другие	1	1
2127	не самую	1	1
2128	на помощь	1	1
2129	с определенным	1	1
2130	дана уже	1	1
2131	восприятия и	3	1
2132	чем он	5	1
2133	фразу в	1	1
2134	развития речи	1	1
2135	из дальнейшего	1	1
2136	через другие	2	1
2137	теоретическое значение	1	1
2138	эта функция	1	1
2139	вовсе нет	1	1
2140	доказательство того	2	1
2141	можно легко	1	1
2142	не существует	1	1
2143	этим мы	1	1
2144	эта речь	1	1
2145	знания и	2	1
2146	раз в	4	1
2147	с которым	2	1
2148	однако необходимо	1	1
2149	действительное значение	1	1
2150	на каком	1	1
2151	оно только	1	1
2152	и множество	1	1
2153	ко второму	1	1
2154	грамоте и	2	1
2155	он конечно	1	1
2156	это всегда	2	1
2157	бы для	1	1
2158	как указано	1	1
2159	себе что	1	1
2160	что совершенно	1	1
2161	упал и	2	1
2162	что к	2	1
2163	из других	1	1
2164	же по	3	1
2165	том виде	1	1
2166	раз навсегда	2	1
2167	который пытается	1	1
2168	и тому	2	1
2169	с теми	1	1
2170	не те	1	1
2171	такое же	2	1
2172	системы и	1	1
2173	внимание в	1	1
2174	из общей	2	1
2175	такой мере	1	1
2176	словом и	2	1
2177	имели целью	1	1
2178	в движение	1	1
2179	лежащей в	1	1
2180	за которым	1	1
2181	долгое время	1	1
2182	более широкую	1	1
2183	как она	3	1
2184	способности и	1	1
2185	чтобы ответить	1	1
2186	как целое	1	1
2187	не подлежит	2	1
2188	не предполагает	1	1
2189	этот раз	1	1
2190	по смыслу	3	1
2191	но по	1	1
2192	эту точку	1	1
2193	сталкиваемся с	1	1
2194	бы нам	2	1
2195	слова есть	1	1
2196	есть только	1	1
2197	которые являются	2	1
2198	своим происхождением	1	1
2199	наименьшего сопротивления	1	1
2200	развитии научного	1	1
2201	видим что	3	1
2202	когда же	1	1
2203	даже что	1	1
2204	та своеобразная	1	1
2205	характерным для	1	1
2206	указано в	1	1
2207	свет на	1	1
2208	его же	2	1
2209	говорит об	2	1
2210	звуки не	1	1
2211	и таким	1	1
2212	первостепенное значение	1	1
2213	научных и	10	1
2214	той областью	1	1
2215	мысли в	5	1
2216	говорили выше	2	1
2217	различных предметов	1	1
2218	с какими	1	1
2219	другом случае	2	1
2220	высокой ступени	2	1
2221	в соответствующем	1	1
2222	чтобы сделать	2	1
2223	поскольку слово	1	1
2224	бы установить	2	1
2225	типов мышления	1	1
2226	с процессом	1	1
2227	альфа и	1	1
2228	всю совокупность	1	1
2229	самый предмет	1	1
2230	были не	1	1
2231	реагирует на	1	1
2232	интересующих нас	1	1
2233	тем чем	2	1
2234	обычно в	1	1
2235	имеет своей	1	1
2236	часто бывает	1	1
2237	он был	1	1
2238	в разной	1	1
2239	и других	7	1
2240	в полной	1	1
2241	оба эти	5	1
2242	образцом и	1	1
2243	с самого	8	1
2244	существенное в	1	1
2245	встречаемся с	1	1
2246	предполагать что	1	1
2247	значит что	6	1
2248	а просто	2	1
2249	на пороге	4	1
2250	которую мы	3	1
2251	переходе от	3	1
2252	находит полное	1	1
2253	мы рассмотрели	2	1
2254	их развития	13	1
2255	на учение	1	1
2256	будет видно	1	1
2257	не решает	1	1
2258	может возникнуть	2	1
2259	предметом нашего	1	1
2260	он принадлежит	1	1
2261	нас вопрос	1	1
2262	но при	2	1
2263	как показывают	2	1
2264	чтобы овладеть	1	1
2265	самостоятельным и	1	1
2266	он различает	1	1
2267	его не	1	1
2268	которые нам	1	1
2269	как уже	5	1
2270	есть чисто	1	1
2271	знакомства с	1	1
2272	сталкиваемся на	1	1
2273	это собственно	1	1
2274	письменной и	2	1
2275	бы назвать	1	1
2276	в ход	1	1
2277	и письменной	5	1
2278	вопрос как	4	1
2279	внутренняя речь	7	1
2280	иное чем	1	1
2281	на периферии	1	1
2282	составляет главное	2	1
2283	позволяет нам	1	1
2284	входит в	1	1
2285	во второй	4	1
2286	новым понятиям	3	1
2287	я делаю	2	1
2288	в изменении	1	1
2289	что говорим	1	1
2290	составные части	1	1
2291	мере уже	1	1
2292	с ее	1	1
2293	совершенно невозможно	1	1
2294	отношения но	2	1
2295	сознание и	2	1
2296	самое что	2	1
2297	тех функций	2	1
2298	сказывается и	1	1
2299	кто не	2	1
2300	на новом	1	1
2301	этот факт	3	1
2302	одном ряду	1	1
2303	осознание это	1	1
2304	в развитии	45	1
2305	к проблемам	1	1
2306	область где	1	1
2307	после всего	1	1
2308	что отдельные	1	1
2309	поэтому для	1	1
2310	осознания языковых	1	1
2311	что из	1	1
2312	и всегда	1	1
2313	слова или	1	1
2314	с понятием	2	1
2315	подражания и	1	1
2316	слова потому	1	1
2317	всегда на	3	1
2318	сказать на	1	1
2319	к мысли	6	1
2320	этого основного	1	1
2321	функций которые	2	1
2322	иным путем	1	1
2323	которых в	1	1
2324	этот способ	1	1
2325	этой новой	1	1
2326	же самое	7	1
2327	самую мысль	1	1
2328	с различными	1	1
2329	частный случай	4	1
2330	своих известных	1	1
2331	вообще все	1	1
2332	с которой	2	1
2333	вопросе и	1	1
2334	оно должно	2	1
2335	он очень	1	1
2336	слов если	1	1
2337	доля правды	1	1
2338	нас интересуют	1	1
2339	степени к	1	1
2340	вопрос какие	1	1
2341	что изучение	1	1
2342	и ее	2	1
2343	бы он	1	1
2344	дальше и	2	1
2345	этом и	2	1
2346	имеет еще	1	1
2347	связи между	1	1
2348	ее из	1	1
2349	таков же	1	1
2350	что возникновение	1	1
2351	самого последнего	1	1
2352	означало бы	1	1
2353	место в	2	1
2354	научной мысли	2	1
2355	которые дают	1	1
2356	возникает та	1	1
2357	также как	1	1
2358	не самое	1	1
2359	явствует из	3	1
2360	отношении не	1	1
2361	правильной постановки	1	1
2362	речи ради	1	1
2363	возможностей в	2	1
2364	по законам	3	1
2365	чем к	1	1
2366	можно так	1	1
2367	само собой	3	1
2368	указано выше	1	1
2369	он пытался	1	1
2370	сущности к	1	1
2371	обучения письменной	1	1
2372	как ему	1	1
2373	и обратно	3	1
2374	об активности	1	1
2375	перевод на	1	1
2376	этому вопросу	3	1
2377	и совершенно	1	1
2378	чего я	2	1
2379	как для	1	1
2380	в устной	3	1
2381	проще говоря	1	1
2382	они приобретают	1	1
2383	на максимальную	1	1
2384	для образования	3	1
2385	ничего принципиально	2	1
2386	могло быть	1	1
2387	совершается в	4	1
2388	для другого	4	1
2389	практике в	1	1
2390	на известные	1	1
