N	2gram	Losev_Prob	RusskieA
1313	она будет	1	1
1314	он и	8	1
1315	но где	1	1
1316	i в	1	1
1317	в литературе	4	1
1318	о нем	3	1
1319	ее нет	1	1
1320	указание на	6	1
1321	со смертью	1	1
1322	этот цвет	1	1
1323	чтобы ее	3	1
1324	из числа	2	1
1325	как нечто	10	1
1326	живого существа	1	1
1327	что через	1	1
1328	таком случае	14	1
1329	есть уже	1	1
1330	быть вполне	1	1
1331	будто ничего	1	1
1332	полной уверенности	1	1
1333	но с	2	1
1334	их уже	1	1
1335	течение всей	1	1
1336	в свои	1	1
1337	что к	2	1
1338	как этот	1	1
1339	наших дней	1	1
1340	о причине	1	1
1341	изложения и	1	1
1342	некоторых случаях	1	1
1343	и эта	1	1
1344	слово в	2	1
1345	и самих	1	1
1346	то это	3	1
1347	вообще не	5	1
1348	сама по	6	1
1349	понимать как	2	1
1350	при исследовании	1	1
1351	настоящей работы	4	1
1352	но по	2	1
1353	говорят о	2	1
1354	является не	4	1
1355	имеется в	1	1
1356	поэтический образ	3	1
1357	при таком	2	1
1358	бы судить	1	1
1359	однако это	3	1
1360	это происходит	1	1
1361	этого вопроса	1	1
1362	в такой	3	1
1363	остановимся на	1	1
1364	действительности которая	1	1
1365	это было	3	1
1366	пока не	3	1
1367	еще очень	3	1
1368	и таким	1	1
1369	а так	1	1
1370	нельзя было	3	1
1371	ему не	1	1
1372	идет к	1	1
1373	словом или	1	1
1374	стоит и	2	1
1375	без всякой	7	1
1376	они все	3	1
1377	эту вещь	5	1
1378	сказать только	3	1
1379	когда по	1	1
1380	буквальном смысле	3	1
1381	того или	8	1
1382	все другие	4	1
1383	области и	2	1
1384	каждая из	1	1
1385	значение так	1	1
1386	он говорит	2	1
1387	оно в	1	1
1388	встречаемся с	1	1
1389	на один	2	1
1390	которую мы	1	1
1391	и цветущего	1	1
1392	многое для	1	1
1393	водой а	1	1
1394	ни один	1	1
1395	не простое	1	1
1396	и ни	7	1
1397	который мы	2	1
1398	может считаться	2	1
1399	также и	22	1
1400	не существуют	3	1
1401	бы дать	2	1
1402	как орудие	1	1
1403	взывает к	2	1
1404	иное чем	1	1
1405	очевидно в	1	1
1406	то эта	2	1
1407	есть как	2	1
1408	здесь это	1	1
1409	входили в	2	1
1410	и может	2	1
1411	ясности в	1	1
1412	а по	1	1
1413	нужно было	1	1
1414	и говорят	1	1
1415	есть ли	2	1
1416	в науке	4	1
1417	но такое	2	1
1418	говоря о	1	1
1419	или его	4	1
1420	в нашей	3	1
1421	что нам	1	1
1422	учения о	3	1
1423	не следует	1	1
1424	стороны и	3	1
1425	такое которое	2	1
1426	том кто	1	1
1427	таких случаях	2	1
1428	есть о	1	1
1429	от того	2	1
1430	человека с	2	1
1431	несколько подробнее	1	1
1432	к которой	1	1
1433	хотя она	1	1
1434	с понятием	3	1
1435	или как	4	1
1436	при всем	1	1
1437	к понятию	3	1
1438	идет речь	2	1
1439	еще на	1	1
1440	этой теории	4	1
1441	свою роль	1	1
1442	наблюдений так	1	1
1443	же самое	9	1
1444	случае на	1	1
1445	явление в	1	1
1446	мы устанавливаем	1	1
1447	со своими	1	1
1448	из центральных	1	1
1449	а лучше	1	1
1450	критические замечания	1	1
1451	содержанием и	2	1
1452	действительно когда-то	1	1
1453	брать ли	2	1
1454	о каких	2	1
1455	что изучение	2	1
1456	этого требуется	1	1
1457	и необходимое	1	1
1458	и значения	7	1
1459	мы сейчас	1	1
1460	чем именно	1	1
1461	исторически и	1	1
1462	мы указали	2	1
1463	жизни и	1	1
1464	были совершенно	1	1
1465	говорить об	2	1
1466	все еще	5	1
1467	только после	3	1
1468	значения не	1	1
1469	нам как	1	1
1470	ли в	1	1
1471	оставить в	1	1
1472	в мышлении	1	1
1473	однако все	2	1
1474	теперь еще	1	1
1475	смысл что	1	1
1476	веков в	1	1
1477	есть не	10	1
