N	2gram	Bakhtin_Pr	formyVre
1299	я для	2	1
1300	для данного	1	1
1301	точек зрения	7	1
1302	превращается в	5	1
1303	и сюжет	1	1
1304	и грубости	1	1
1305	же основные	1	1
1306	привела к	1	1
1307	в каждой	2	1
1308	совершенно неправильно	2	1
1309	предмет видения	1	1
1310	что еще	1	1
1311	сделан из	1	1
1312	к третьему	2	1
1313	же его	1	1
1314	последнего времени	1	1
1315	себе в	1	1
1316	идей сохраняется	1	1
1317	самим героем	1	1
1318	обладают лишь	1	1
1319	быть более	3	1
1320	его возможные	1	1
1321	учению о	1	1
1322	слову и	2	1
1323	с другим	1	1
1324	герой может	1	1
1325	слов о	1	1
1326	на одну	2	1
1327	и лишен	1	1
1328	самосознание и	3	1
1329	среди них	5	1
1330	проблемы особой	1	1
1331	таком мире	1	1
1332	его функции	1	1
1333	неповторимое своеобразие	1	1
1334	вовлеченная в	1	1
1335	него не	4	1
1336	для всей	1	1
1337	ее как	4	1
1338	не больше	1	1
1339	такою же	1	1
1340	гораздо существеннее	1	1
1341	построении образов	1	1
1342	индивидуализованы и	1	1
1343	в самое	1	1
1344	резче и	1	1
1345	для разработки	1	1
1346	на него	6	1
1347	увидим в	1	1
1348	почти нет	2	1
1349	века но	1	1
1350	самом романе	2	1
1351	и чувствует	1	1
1352	который в	1	1
1353	не исчерпали	1	1
1354	речь о	1	1
1355	и внутренняя	2	1
1356	своем существе	1	1
1357	и объединения	1	1
1358	в особой	1	1
1359	и глубину	1	1
1360	правда несколько	1	1
1361	чтобы войти	1	1
1362	капитанской дочки	1	1
1363	непосредственно переходит	2	1
1364	как точку	1	1
1365	к этим	2	1
1366	благодаря чему	2	1
1367	появляется герой	1	1
1368	так у	1	1
1369	романа он	1	1
1370	нечто на	1	1
1371	каков бы	1	1
1372	мы отмечаем	1	1
1373	едва ли	1	1
1374	но сама	1	1
1375	смысле как	1	1
1376	его жизненного	1	1
1377	всею ясностью	1	1
1378	вся эта	1	1
1379	жанра в	1	1
1380	материал произведения	1	1
1381	от ее	3	1
1382	мы привели	1	1
1383	себе самом	12	1
1384	и положительное	1	1
1385	бы то	3	1
1386	частности на	1	1
1387	он создал	1	1
1388	она имеет	2	1
1389	не возникает	2	1
1390	всего видит	1	1
1391	не за	3	1
1392	него как	3	1
1393	многообразие в	1	1
1394	остро и	1	1
1395	друга но	1	1
1396	зрения может	1	1
1397	различным образом	1	1
1398	в научной	1	1
1399	весомости и	1	1
1400	он строит	2	1
1401	сюжета так	1	1
1402	сюжет в	1	1
1403	от его	1	1
1404	и среди	2	1
1405	и функции	2	1
1406	эту метафору	1	1
1407	за немногими	1	1
1408	на том	2	1
1409	слова эта	1	1
1410	такого рода	1	1
1411	не лежит	1	1
1412	она в	1	1
1413	есть у	1	1
1414	нашей работы	2	1
1415	в состоянии	1	1
1416	и подходом	1	1
1417	быть тем	1	1
1418	мы знаем	1	1
1419	наличной действительности	1	1
1420	различные способы	1	1
1421	или они	1	1
1422	начала и	2	1
1423	своей социальной	1	1
1424	увидим дальше	2	1
1425	его лежит	1	1
1426	и свой	2	1
1427	элементов и	1	1
1428	нем и	1	1
1429	к которому	2	1
1430	к смертной	1	1
1431	тем не	2	1
1432	значительной степени	1	1
1433	наполнение этих	1	1
1434	и за	1	1
1435	сочетаются в	3	1
1436	как разные	1	1
1437	это слово	6	1
1438	по типу	1	1
1439	прямо от	1	1
1440	можно больше	2	1
1441	зрения которого	1	1
1442	не путем	1	1
1443	мировоззрения и	1	1
1444	и человек	2	1
1445	в самые	1	1
1446	говорит он	6	1
1447	это взаимодействие	1	1
1448	как же	6	1
1449	эпоху в	1	1
1450	все может	1	1
1451	воспринимается как	3	1
1452	роман но	1	1
1453	в динамический	1	1
1454	а за	3	1
1455	даем здесь	1	1
1456	толстой например	1	1
1457	пути и	3	1
1458	те какие	1	1
1459	и лишена	1	1
1460	и единого	2	1
1461	и принципиальная	1	1
1462	разновидностей в	1	1
1463	одним из	7	1
1464	наконец не	1	1
1465	и чисто	1	1
1466	жизни очень	1	1
1467	но значение	1	1
1468	смысле он	1	1
1469	каждая из	2	1
1470	утрачивает свое	1	1
1471	очень тонко	2	1
1472	исчерпали всех	1	1
1473	и непосредственное	1	1
1474	оно ориентировано	1	1
1475	и всю	1	1
1476	или иная	1	1
1477	я и	2	1
1478	или более	1	1
1479	для поэзии	1	1
1480	целом ряде	3	1
1481	органическая связь	1	1
1482	этом последнем	1	1
1483	доминанта всего	1	1
1484	учение о	1	1
1485	я пожалуй	2	1
1486	настоящим и	1	1
1487	в изображении	2	1
1488	такова что	1	1
1489	эти три	1	1
1490	одною из	1	1
1491	него при	1	1
1492	по чужому	3	1
1493	эта идеальная	1	1
1494	романа поэтому	1	1
1495	условность в	1	1
1496	типа построения	1	1
1497	глубокая и	1	1
1498	и перед	2	1
1499	сознания как	2	1
1500	второй части	2	1
1501	и жизней	1	1
1502	на свои	1	1
1503	раскрыться и	2	1
1504	в маленьком	1	1
1505	больше всего	1	1
1506	достаточно назвать	1	1
1507	м б	4	1
1508	ведь в	2	1
1509	и вызывает	2	1
1510	достаточно чтобы	2	1
1511	разных типов	1	1
1512	по своим	4	1
1513	и оценкам	1	1
1514	на себе	3	1
1515	даны как	1	1
1516	типа в	2	1
1517	что как	2	1
1518	только тон	1	1
1519	мы проследим	1	1
1520	в противоречии	1	1
1521	человека а	1	1
1522	по поводу	1	1
1523	и постановка	1	1
1524	и мир	1	1
1525	в русской	1	1
1526	даже там	2	1
1527	точкой зрения	2	1
1528	могли бы	2	1
1529	с новой	1	1
1530	человек как	1	1
1531	автобиография и	1	1
1532	вошел в	1	1
1533	от себя	1	1
1534	не то	1	1
1535	для его	4	1
1536	которые или	1	1
1537	об особенностях	1	1
1538	от героев	1	1
1539	в содержание	1	1
1540	в публицистических	1	1
1541	автора или	1	1
1542	в устах	2	1
1543	и будущему	1	1
1544	как факт	1	1
1545	чтобы в	2	1
1546	становится и	1	1
1547	человека он	2	1
1548	глубже понять	1	1
1549	собой это	1	1
1550	с двух	1	1
1551	мир где	2	1
1552	от характера	3	1
1553	этой своей	1	1
1554	но менее	1	1
1555	в лучшем	2	1
1556	эта полнота	1	1
1557	ивана ильича	2	1
1558	вступить на	1	1
1559	является только	1	1
1560	землю и	1	1
1561	третьего в	1	1
1562	был так	1	1
1563	не дает	3	1
1564	не нарушает	2	1
1565	для наших	2	1
1566	второму типу	1	1
1567	как материал	1	1
1568	между тем	7	1
1569	не из	3	1
1570	человека как	1	1
1571	него лишь	1	1
1572	прошлого и	1	1
1573	в рассказе	2	1
1574	в случае	1	1
1575	говорить об	1	1
1576	и тем	1	1
1577	романы достоевского	2	1
1578	к собственному	1	1
1579	не будет	1	1
1580	но зато	2	1
1581	раскрытие и	1	1
1582	твердый образ	1	1
1583	не приходится	1	1
1584	за свои	1	1
1585	все те	3	1
1586	из него	1	1
1587	и что	5	1
1588	главного героя	1	1
1589	важно не	2	1
1590	на новых	1	1
1591	бы уже	2	1
1592	также не	2	1
1593	этом смысле	12	1
1594	и существенно	1	1
1595	глубине и	1	1
1596	важно лишь	1	1
1597	проникнуть в	1	1
1598	не способна	2	1
1599	иллюстрацией к	1	1
1600	его мировоззрения	1	1
1601	быть образ	1	1
1602	но тут	1	1
1603	внешнее выражение	1	1
1604	изображение у	1	1
1605	самих и	1	1
1606	она была	1	1
1607	у которого	1	1
1608	могла бы	1	1
1609	романа непосредственно	1	1
1610	становится как	1	1
1611	уст в	1	1
1612	занимает в	1	1
1613	сказать по	1	1
1614	конкретных и	1	1
1615	появляются в	2	1
1616	ни одной	2	1
1617	и стремление	1	1
1618	в последний	3	1
1619	не сливаются	1	1
1620	лишь одно	1	1
1621	вопрос в	1	1
1622	он в	3	1
1623	час и	1	1
1624	человеческих отношений	1	1
1625	это вовсе	2	1
1626	нами был	1	1
1627	однако в	3	1
1628	даже сугубо	1	1
1629	в идеальном	1	1
1630	и никогда	1	1
1631	и ложь	1	1
1632	построения романа	6	1
1633	строится на	1	1
1634	его моментов	1	1
1635	материала в	1	1
1636	лишь весьма	2	1
1637	что может	4	1
1638	видения жизни	1	1
1639	в пародийном	1	1
1640	не значит	4	1
1641	это ощущение	1	1
1642	даже если	1	1
1643	лишь путем	1	1
1644	в первой	3	1
1645	все одинаково	1	1
1646	все остальное	2	1
1647	значение этих	1	1
1648	все явления	1	1
1649	локализованный в	1	1
1650	в общем	1	1
1651	ней в	1	1
1652	вовсе еще	1	1
1653	особое внимание	1	1
1654	бы быть	1	1
1655	социальном мире	2	1
1656	и религиозных	1	1
1657	раскрывается с	1	1
1658	бы эти	1	1
1659	которые были	2	1
1660	слова как	3	1
1661	который был	1	1
1662	в различные	1	1
1663	помимо своей	1	1
1664	возможные реакции	1	1
1665	есть одна	1	1
1666	независимо от	1	1
1667	существовало бы	1	1
1668	практике он	1	1
1669	и чем	1	1
1670	и чужого	2	1
1671	чтобы не	1	1
1672	новому миру	1	1
1673	он его	1	1
1674	герой не	2	1
1675	из этой	1	1
1676	ряд человеческих	1	1
1677	следует за	1	1
1678	я сам	1	1
1679	отклоняется от	1	1
1680	до его	1	1
1681	вообще нет	1	1
1682	то перед	8	1
1683	что до	1	1
1684	свой рассказ	1	1
1685	правда этот	1	1
1686	моментом которого	1	1
1687	всем явлениям	1	1
1688	для самого	2	1
1689	различные степени	1	1
1690	но потому	2	1
1691	и ту	1	1
1692	своего рода	1	1
1693	романа это	1	1
1694	были бы	5	1
1695	или находиться	1	1
1696	значит конечно	2	1
1697	в речи	3	1
1698	под одну	1	1
1699	важное положение	1	1
1700	вступить в	1	1
1701	является здесь	1	1
1702	к другим	1	1
1703	самому герою	1	1
1704	вне себя	1	1
1705	речи но	1	1
1706	становится почти	1	1
1707	другими чертами	2	1
1708	разобранная нами	2	1
1709	почти не	3	1
1710	как существенный	1	1
1711	видел и	1	1
1712	которые он	1	1
1713	роман с	2	1
1714	своих героев	2	1
1715	разрушена он	1	1
1716	образа и	1	1
1717	с миром	1	1
1718	которым она	1	1
1719	всею его	3	1
1720	на те	1	1
1721	переносится в	1	1
1722	потому они	1	1
1723	своего образа	1	1
1724	что это	2	1
1725	становится человеком	1	1
1726	до некоторой	1	1
1727	нем как	1	1
1728	этого второго	1	1
1729	целом это	1	1
1730	ни единого	1	1
1731	она дана	1	1
1732	он что	1	1
1733	никак не	4	1
1734	котором в	1	1
1735	в другой	4	1
1736	из которых	3	1
1737	же нам	2	1
1738	этот принцип	3	1
1739	здесь с	5	1
1740	выражения или	1	1
1741	и слов	1	1
1742	ведь дело	1	1
1743	в единый	1	1
1744	взаимоотношениями между	1	1
1745	это есть	1	1
1746	но чтобы	1	1
1747	подобно тому	3	1
1748	него был	1	1
1749	у героев	1	1
1750	функции в	2	1
1751	и герои	1	1
1752	этого чужого	1	1
1753	слова у	1	1
1754	связанная с	1	1
1755	такая она	1	1
1756	должен был	1	1
1757	и приобретает	1	1
1758	мире он	2	1
1759	тон в	2	1
1760	нового не	1	1
1761	ориентировано на	1	1
1762	этой точки	2	1
1763	дух и	2	1
1764	вместо того	1	1
1765	и одновременно	3	1
1766	находим у	1	1
1767	оно ни	2	1
1768	и единство	3	1
1769	изображения в	3	1
1770	с ней	1	1
1771	следовательно в	1	1
1772	конкретном и	1	1
1773	жизнь становится	1	1
1774	третьему типу	1	1
1775	и рождается	1	1
1776	не делает	1	1
1777	в идеологической	1	1
1778	роман о	1	1
1779	и действительно	1	1
1780	из уст	1	1
1781	рассеяны по	1	1
1782	выходит за	1	1
1783	определяющего влияния	1	1
1784	диалогические отношения	1	1
1785	может получить	1	1
1786	она и	1	1
1787	эти явления	1	1
1788	все указанные	1	1
1789	сразу с	1	1
1790	как момент	1	1
1791	как не	9	1
1792	есть нечто	2	1
1793	возможности и	1	1
1794	ними не	1	1
1795	с собою	4	1
1796	в творческом	1	1
1797	и функций	1	1
1798	с установкой	1	1
1799	в словах	4	1
1800	смертной казни	1	1
1801	приводит к	8	1
1802	мир но	1	1
1803	может не	1	1
1804	особой постановки	1	1
1805	установкой на	1	1
1806	стороны мы	1	1
1807	собою в	1	1
1808	и порядок	1	1
1809	при всех	2	1
1810	оттенки в	1	1
1811	из своей	1	1
1812	в воздухе	1	1
1813	на своем	1	1
1814	стало быть	1	1
1815	но с	4	1
1816	будем рассматривать	1	1
1817	сколько-нибудь существенных	1	1
1818	вся внутренняя	1	1
1819	нею в	1	1
1820	говорили что	1	1
1821	такое положение	1	1
1822	дается ли	1	1
1823	чужое в	1	1
1824	и резко	1	1
1825	речей и	1	1
1826	своего выражения	1	1
1827	в диалоге	3	1
1828	образом все	2	1
1829	типов но	1	1
1830	плане в	1	1
1831	поэтому не	2	1
1832	различных произведениях	1	1
1833	разбираемое нами	1	1
1834	двух последних	1	1
1835	не перед	1	1
1836	весь человек	1	1
1837	других великих	1	1
1838	о последней	1	1
1839	далее и	2	1
1840	творчестве достоевского	7	1
1841	разные этапы	1	1
1842	и определений	1	1
1843	ли он	1	1
1844	ибо не	3	1
1845	тотчас же	1	1
1846	хоть сколько-нибудь	1	1
1847	и выходят	1	1
1848	к чужой	1	1
1849	ее до	1	1
1850	это все	1	1
1851	препятствия и	1	1
1852	он часто	1	1
1853	нужды и	1	1
1854	последнего периода	1	1
1855	быть не	1	1
1856	героем и	2	1
1857	явлений нет	1	1
1858	мир автора	1	1
1859	других сферах	1	1
1860	на два	3	1
1861	из его	3	1
1862	человека от	1	1
1863	которая определила	1	1
1864	нем мы	1	1
1865	и яркой	1	1
1866	остается только	1	1
1867	что если	3	1
1868	и больше	1	1
1869	всего на	2	1
1870	из которого	1	1
1871	не утратили	1	1
1872	его самосознание	3	1
1873	в романном	1	1
1874	слов и	2	1
1875	маленьком масштабе	1	1
1876	переходить в	1	1
1877	и наиболее	1	1
1878	эти связи	1	1
1879	личной жизни	2	1
1880	и различные	2	1
1881	основной принцип	1	1
1882	ее с	2	1
1883	рано или	1	1
1884	идеи человека	1	1
1885	всеми своими	3	1
1886	принимают в	1	1
1887	эти миры	3	1
1888	времени отсюда	2	1
1889	раскрыть и	1	1
1890	он их	1	1
1891	это имеет	1	1
1892	так называемого	1	1
1893	при анализе	1	1
1894	еще один	1	1
1895	входящая в	1	1
1896	им в	1	1
1897	прошлое или	1	1
1898	замкнутость и	1	1
1899	сюжетов и	1	1
1900	и сосуществования	1	1
1901	автора в	4	1
1902	раскрывается на	1	1
1903	скепсис и	1	1
1904	есть его	1	1
1905	глубокое и	3	1
1906	его художественного	6	1
1907	важно было	1	1
1908	впервые в	1	1
1909	она может	2	1
1910	и многих	1	1
1911	новые и	1	1
1912	в самую	1	1
1913	мира но	2	1
1914	самого героя	8	1
1915	своего я	1	1
1916	которой можно	1	1
1917	авторской речи	3	1
1918	и неожиданные	1	1
1919	сверх всего	1	1
1920	героев ни	1	1
1921	слова он	2	1
1922	прямое и	1	1
1923	основная особенность	2	1
1924	какие мы	2	1
1925	автор поэтому	1	1
1926	терпят крушение	1	1
1927	утрачивает свою	1	1
1928	к миру	3	1
1929	на этот	4	1
1930	бы как	2	1
1931	слово и	9	1
1932	его силы	1	1
1933	их вообще	1	1
1934	мысли но	1	1
1935	в твердый	1	1
1936	на ряд	2	1
1937	к прошлому	1	1
1938	как во	2	1
1939	напротив именно	1	1
1940	же земля	1	1
1941	миры в	1	1
1942	остается за	1	1
1943	реальность и	1	1
1944	в эпохи	1	1
1945	к предмету	1	1
1946	не жизнь	1	1
1947	только с	1	1
1948	или поздно	1	1
1949	этих идеологических	1	1
1950	новое видение	1	1
1951	входящих в	1	1
1952	в особом	4	1
1953	к полному	1	1
1954	его служит	1	1
1955	в настоящее	3	1
1956	произведения или	1	1
1957	проявляется прежде	1	1
1958	но есть	2	1
1959	заключенных в	2	1
1960	могли войти	1	1
1961	его можно	2	1
1962	к содержанию	1	1
1963	хозяин и	2	1
1964	в формах	3	1
1965	и изображенного	1	1
1966	так глубоко	1	1
1967	как к	3	1
1968	лишена определяющего	1	1
1969	ничего и	1	1
1970	романный жанр	1	1
1971	образу человека	1	1
1972	нашел наиболее	1	1
1973	в нем?	1	1
1974	приобретают совершенно	1	1
1975	в смысловую	1	1
1976	что оно	2	1
1977	различны в	1	1
1978	что ему	1	1
1979	тоже не	3	1
1980	хоть и	4	1
1981	функционирует уже	1	1
1982	благодаря этому	3	1
1983	но прежде	1	1
1984	же становится	1	1
1985	даны не	1	1
1986	на тех	1	1
1987	построении романа	2	1
1988	героев например	1	1
1989	человеческой природой	1	1
1990	имеет еще	1	1
1991	человек он	1	1
1992	все уголки	1	1
1993	быть самим	1	1
1994	многообразнейший мир	1	1
1995	авторской позиции	1	1
1996	ориентируется на	1	1
1997	трагедии в	1	1
1998	в художественной	2	1
1999	и биографические	1	1
2000	в окружающем	1	1
2001	для всякого	1	1
2002	нет например	1	1
2003	с очень	1	1
2004	лишь там	2	1
2005	видеть в	2	1
2006	лишь то	1	1
2007	этом новом	1	1
2008	одного куска	4	1
2009	нас здесь	1	1
2010	биографический роман	1	1
2011	одного произведения	1	1
2012	произведения однако	1	1
2013	на одно	1	1
2014	или два	1	1
2015	мире в	3	1
2016	преимуществу в	1	1
2017	этой действительности	2	1
2018	только его	2	1
2019	построены по	1	1
2020	сущности все	1	1
2021	героев не	2	1
2022	он и	8	1
2023	пространстве а	2	1
2024	этом он	1	1
2025	о нем	15	1
2026	же явления	2	1
2027	на самом	5	1
2028	на которой	1	1
2029	сознания и	8	1
2030	спорадически рассеяны	1	1
2031	здесь таким	1	1
2032	его романом	1	1
2033	этого пути	1	1
2034	смысле этого	1	1
2035	слово в	10	1
2036	предмету и	1	1
2037	даже самая	1	1
2038	прошлому и	1	1
2039	рядом друг	1	1
2040	этой формы	1	1
2041	и гораздо	1	1
2042	ко второму	2	1
2043	остается тем	1	1
2044	затем и	1	1
2045	с поэтическим	1	1
2046	в свои	1	1
2047	три основных	1	1
2048	как этот	1	1
2049	и философские	1	1
2050	прямой авторской	1	1
2051	становления и	1	1
2052	на нее	1	1
2053	они могли	1	1
2054	эти взаимоотношения	1	1
2055	здесь даже	1	1
2056	цельного человека	1	1
2057	в обычном	2	1
2058	указывает на	2	1
2059	чтобы быть	1	1
2060	сама по	5	1
2061	но материал	1	1
2062	но благодаря	1	1
2063	как такая	1	1
2064	это очень	2	1
2065	данного произведения	2	1
2066	лишь с	1	1
2067	типа не	1	1
2068	такой образ	3	1
2069	могла быть	1	1
2070	мира она	1	1
2071	человеком в	1	1
2072	острое ощущение	1	1
2073	он никогда	1	1
2074	или что	1	1
2075	и выходит	2	1
2076	в событие	1	1
2077	не создает	1	1
2078	нисколько не	3	1
2079	мире по	1	1
2080	материала на	1	1
2081	и оно	1	1
2082	и лежат	1	1
2083	вследствие чего	1	1
2084	или менее	4	1
2085	своего отношения	1	1
2086	а так	1	1
2087	и другого	3	1
2088	необходимы и	1	1
2089	другом случае	2	1
2090	эти же	1	1
2091	людей в	1	1
2092	особенности его	3	1
2093	в области	1	1
2094	этих двух	1	1
2095	к одному	7	1
2096	свой мир	1	1
2097	мир вещей	1	1
2098	мир по	2	1
2099	в эти	1	1
2100	а к	1	1
2101	в полной	1	1
2102	как ни	1	1
2103	образа как	1	1
2104	в прямой	1	1
2105	и происходит	1	1
2106	в скрытой	5	1
2107	широте и	1	1
2108	всех разобранных	1	1
2109	никаких сколько-нибудь	1	1
2110	его произведениях	2	1
2111	получили в	1	1
2112	это как	1	1
2113	нем лишь	1	1
2114	связь и	1	1
2115	работы о	1	1
2116	так называемой	1	1
2117	дома на	1	1
2118	самую гущу	1	1
2119	значение не	1	1
2120	я к	1	1
2121	тому как	3	1
2122	с полным	1	1
2123	почти полностью	1	1
2124	остановимся прежде	1	1
2125	обстоит дело	1	1
2126	непосредственное предметное	1	1
2127	конце концов	7	1
2128	ослабляется в	1	1
2129	самосознания и	4	1
2130	первое и	1	1
2131	всегда строится	1	1
2132	единство и	1	1
2133	этих идей	1	1
2134	во второй	2	1
2135	когда он	2	1
2136	что касается	1	1
2137	определяющая все	1	1
2138	различных формах	1	1
2139	два человека	1	1
2140	именно к	2	1
2141	таких героев	1	1
2142	всего его	1	1
2143	пор не	1	1
2144	жизней в	1	1
2145	от земли	1	1
2146	дано с	1	1
2147	героя его	2	1
2148	только у	3	1
2149	резко отличается	2	1
2150	не следует	1	1
2151	по указанным	1	1
2152	ним не	1	1
2153	нами типов	1	1
2154	только то	3	1
2155	этого образа	1	1
2156	от того	4	1
2157	этих случаях	2	1
2158	что из	2	1
2159	художественного мира	5	1
2160	рассматривать как	1	1
2161	поэтому вовсе	1	1
2162	сливаются воедино	1	1
2163	всяком романе	1	1
2164	чертами его	1	1
2165	находиться в	3	1
2166	человека из	4	1
2167	в литературном	1	1
2168	это он	1	1
2169	оно должно	2	1
2170	стиле и	1	1
2171	у самого	1	1
2172	подхода и	1	1
2173	литературное произведение	1	1
2174	и самого	4	1
2175	та или	1	1
2176	весьма поверхностно	1	1
2177	с современными	1	1
2178	художественного произведения	2	1
2179	произведения не	2	1
2180	своего прямого	3	1
2181	дня и	1	1
2182	здесь остается	1	1
2183	в высшей	1	1
2184	собой поэтому	1	1
2185	в характере	1	1
2186	от времени	1	1
2187	может показаться	1	1
2188	вдруг как	1	1
2189	и художественной	1	1
2190	никому не	2	1
2191	такой же	4	1
2192	в идеологии	1	1
2193	и переживаний	1	1
2194	их сам	2	1
2195	и дальше	1	1
2196	себя а	1	1
2197	развертывается в	1	1
2198	на то	5	1
2199	в создании	1	1
2200	образ его	1	1
2201	же это	1	1
2202	это в	2	1
2203	типа это	2	1
2204	всякое литературное	2	1
2205	все для	1	1
2206	может и	1	1
2207	ведь и	4	1
2208	бытия в	3	1
2209	лучшем случае	2	1
2210	сам а	1	1
2211	противоречии с	1	1
2212	таким же	3	1
2213	наконец третья	1	1
2214	и обратно	1	1
2215	образ героя	3	1
2216	достоевского они	1	1
2217	слова в	12	1
2218	исключительно важное	1	1
2219	мира с	1	1
