N	2gram	Vygotskiy_	Komedia
1303	понятия например	1	1
1304	такое что	1	1
1305	с общим	1	1
1306	имеет для	1	1
1307	прямое подтверждение	1	1
1308	и затем	1	1
1309	чтобы их	2	1
1310	благодаря своей	1	1
1311	говорили что	3	1
1312	из общего	1	1
1313	о связи	1	1
1314	этот период	1	1
1315	значение и	1	1
1316	и ребенка	2	1
1317	так называемого	1	1
1318	своеобразное выражение	1	1
1319	для той	1	1
1320	тот или	1	1
1321	чем она	1	1
1322	так называемый	1	1
1323	знаем что	1	1
1324	свои первые	1	1
1325	последнего в	1	1
1326	один в	1	1
1327	но чем	1	1
1328	его как	1	1
1329	а находит	1	1
1330	и др	1	1
1331	говорят и	1	1
1332	которое мы	2	1
1333	этих линий	1	1
1334	подойти к	1	1
1335	это ни	1	1
1336	стоит только	1	1
1337	пользу такого	1	1
1338	отношения со	1	1
1339	совершенно исключительное	1	1
1340	способ которым	1	1
1341	мы будем	4	1
1342	в одинаковых	1	1
1343	оно коренится	1	1
1344	бы быть	2	1
1345	ибо в	1	1
1346	речи и	11	1
1347	там где	4	1
1348	в самих	1	1
1349	тем мы	1	1
1350	показывает что	9	1
1351	следующем виде	3	1
1352	или иного	2	1
1353	с величайшей	1	1
1354	отношении является	2	1
1355	в него	4	1
1356	себе как	1	1
1357	более других	1	1
1358	образом создается	1	1
1359	затем когда	1	1
1360	одного и	5	1
1361	предположение о	1	1
1362	еще с	1	1
1363	раньше чем	3	1
1364	наиболее часто	1	1
1365	встречающихся в	1	1
1366	не отличается	2	1
1367	моментов в	3	1
1368	и самый	1	1
1369	следовательно не	2	1
1370	и сами	1	1
1371	так называемом	1	1
1372	не выдерживает	1	1
1373	для самого	1	1
1374	хотя сам	1	1
1375	с полной	1	1
1376	на деле	6	1
1377	собственном смысле	12	1
1378	ли то	1	1
1379	уже после	1	1
1380	указывающих на	1	1
1381	характерная для	1	1
1382	и этот	1	1
1383	опирается на	3	1
1384	по форме	2	1
1385	как с	4	1
1386	друга в	1	1
1387	что слова	5	1
1388	она с	1	1
1389	условий и	1	1
1390	происходит нечто	1	1
1391	пути развития	3	1
1392	с развитием	5	1
1393	смысле слова	5	1
1394	наличие этой	1	1
1395	обладает всеми	1	1
1396	не идет	2	1
1397	ср с	1	1
1398	и менее	1	1
1399	он несомненно	1	1
1400	на выяснении	1	1
1401	этого мало	1	1
1402	сам по	2	1
1403	не требует	1	1
1404	в любых	1	1
1405	них нельзя	1	1
1406	с применением	1	1
1407	бы привести	1	1
1408	находятся в	1	1
1409	задолго до	2	1
1410	утверждает что	1	1
1411	как одного	1	1
1412	зрения ее	1	1
1413	сами они	1	1
1414	себе вопросы	1	1
1415	термин этот	1	1
1416	подходит к	2	1
1417	действий и	1	1
1418	место на	1	1
1419	другую и	1	1
1420	человека во	1	1
1421	обнаруживается и	1	1
1422	целом ряде	1	1
1423	деле и	1	1
1424	ставит в	1	1
1425	под этим	3	1
1426	слова мы	5	1
1427	но только	3	1
1428	отличаются от	5	1
1429	в заблуждение	1	1
1430	для завершения	1	1
1431	приобретает в	1	1
1432	с таким	4	1
1433	путем и	1	1
1434	и вперед	1	1
1435	стоит задача	2	1
1436	содержание и	1	1
1437	мы остановимся	2	1
1438	ведущие к	1	1
1439	и действительно	1	1
1440	чисто внешней	1	1
1441	другой как	1	1
1442	затем следует	1	1
1443	виде как	3	1
1444	к которым	8	1
1445	относятся к	4	1
1446	в одних	2	1
1447	самый характер	2	1
1448	в памяти	1	1
1449	и они	1	1
1450	если принять	2	1
1451	довольно долго	1	1
1452	которые могут	3	1
1453	в слове	3	1
1454	не приводит	2	1
1455	правда не	1	1
1456	других менее	1	1
1457	к какому	1	1
1458	может не	1	1
1459	мы имели	7	1
1460	так называемая	4	1
1461	этого материала	1	1
1462	данном случае	1	1
1463	или об	2	1
1464	этот образ	1	1
1465	чтобы убедиться	1	1
1466	всей своей	1	1
1467	на каждом	4	1
1468	ничего общего	4	1
1469	который видит	1	1
1470	дает повод	1	1
1471	к той	2	1
1472	без которых	1	1
1473	свое время	2	1
1474	или плохо	1	1
1475	все они	2	1
1476	для сравнения	1	1
1477	всем этом	2	1
1478	мог не	1	1
1479	решающая роль	1	1
1480	в конкретной	2	1
1481	он требует	1	1
1482	очевидно и	1	1
1483	вытекает из	2	1
1484	различных по	1	1
1485	не объясняет	1	1
1486	бы с	3	1
1487	язык и	1	1
1488	более ранних	1	1
1489	это нечто	1	1
1490	в очень	1	1
1491	себе никакого	1	1
1492	не имеют	2	1
1493	около двух	1	1
1494	и видит	1	1
1495	оба эти	5	1
1496	первая из	1	1
1497	в роли	4	1
1498	совпадает с	7	1
1499	задний план	1	1
1500	и между	4	1
1501	переходя от	2	1
1502	в значительной	1	1
1503	служит средством	1	1
1504	на друга	3	1
1505	на основе	29	1
1506	он является	1	1
1507	рассматривать как	1	1
1508	и независимо	1	1
1509	и тогда	2	1
1510	ими в	1	1
1511	нашей работы	1	1
1512	развития и	2	1
1513	общественную жизнь	1	1
1514	свойств и	1	1
1515	и лишь	1	1
1516	и вся	1	1
1517	не могло	1	1
1518	значение для	4	1
1519	от других	2	1
1520	речь на	1	1
1521	еще речь	1	1
1522	в мир	1	1
1523	случае с	1	1
1524	человека к	1	1
1525	в совершенно	5	1
1526	образом по	3	1
1527	к первым	1	1
1528	при помощи	3	1
1529	знак в	1	1
1530	составляют в	1	1
1531	времени значительно	1	1
1532	в силе	1	1
1533	никаких оснований	1	1
1534	основанная на	1	1
1535	собой никакой	1	1
1536	им в	3	1
1537	борьба между	1	1
1538	связанной с	2	1
1539	ко всей	1	1
1540	выше и	1	1
1541	уже известными	1	1
1542	это же	2	1
1543	как особая	1	1
1544	элемента в	1	1
1545	и потом	1	1
1546	может послужить	1	1
1547	которые шли	1	1
1548	до известного	4	1
1549	к двум	1	1
1550	ребенка это	4	1
1551	представляет его	1	1
1552	объединяются в	1	1
1553	же слова	3	1
1554	известная часть	1	1
1555	начиная с	2	1
1556	историческая действительность	1	1
1557	виде и	2	1
1558	тенденции к	1	1
1559	послужили основанием	1	1
1560	остается еще	1	1
1561	нас важно	1	1
1562	счет в	1	1
1563	нельзя было	1	1
1564	это мнение	1	1
1565	он может	1	1
1566	он овладел	1	1
1567	этого слова	13	1
1568	что вместе	1	1
1569	которым оно	2	1
1570	свою силу	2	1
1571	его место	1	1
1572	дальше на	1	1
1573	стороны не	1	1
1574	не видит	1	1
1575	присущими ему	1	1
1576	если только	2	1
1577	с на	1	1
1578	точку зрения	1	1
1579	последнего времени	1	1
1580	сомнения в	1	1
1581	с того	1	1
1582	другом не	1	1
1583	его можно	1	1
1584	обратиться к	1	1
1585	бы ей	1	1
1586	самое слово	2	1
1587	из реальных	1	1
1588	целому ряду	2	1
1589	им как	1	1
1590	благоприятные условия	1	1
1591	остается для	1	1
1592	постольку поскольку	2	1
1593	от более	1	1
1594	психологических свойств	1	1
1595	с известными	1	1
1596	значение в	5	1
1597	когда речь	1	1
1598	от каждой	1	1
1599	выходит за	1	1
1600	если речь	1	1
1601	человеком а	1	1
1602	стороны мы	1	1
1603	различие между	2	1
1604	для нового	1	1
1605	дальнейшее развитие	1	1
1606	свидетельствует о	1	1
1607	их происхождении	1	1
1608	и того	5	1
1609	что одна	1	1
1610	обе эти	5	1
1611	одна и	1	1
1612	о развитии	2	1
1613	остается то	1	1
1614	тому чтобы	2	1
1615	удалось установить	1	1
1616	же мере	1	1
1617	которые все	1	1
1618	речи так	1	1
1619	которое должно	1	1
1620	относительно которых	1	1
1621	будет ли	1	1
1622	деле не	1	1
1623	привлекает в	2	1
1624	как у	2	1
1625	поведения в	2	1
1626	узнаем что	1	1
1627	можем твердо	1	1
1628	со словами	2	1
1629	он становится	1	1
1630	на которой	2	1
1631	чем он	1	1
1632	смысле этого	10	1
1633	с так	1	1
1634	или через	1	1
1635	в русском	1	1
1636	без внимания	1	1
1637	все основания	2	1
1638	включаются в	1	1
1639	говорил он	2	1
1640	дальше так	1	1
1641	различию между	1	1
1642	что уже	3	1
1643	то к	1	1
1644	этом не	1	1
1645	самые разнообразные	2	1
1646	та же	3	1
1647	же по	2	1
1648	здесь также	1	1
1649	том виде	4	1
1650	и другое	7	1
1651	другой и	1	1
1652	положение между	1	1
1653	и новых	1	1
1654	своей функции	1	1
1655	сама по	1	1
1656	в ряде	4	1
1657	словом и	3	1
1658	положение в	2	1
1659	что этот	2	1
1660	является по	2	1
1661	в уме	1	1
1662	долгое время	2	1
1663	поведения и	2	1
1664	или даже	2	1
1665	можно выразить	1	1
1666	соединяется с	1	1
1667	для примера	1	1
1668	являющаяся одним	1	1
1669	человека чем	1	1
1670	и стать	1	1
1671	на одном	2	1
1672	еще к	1	1
1673	названия в	3	1
1674	в такой	3	1
1675	по условиям	1	1
1676	та или	3	1
1677	исследование в	1	1
1678	в условиях	1	1
1679	связей между	3	1
1680	свет на	1	1
1681	и представляют	1	1
1682	как результат	1	1
1683	человеческого мышления	1	1
1684	бы это	1	1
1685	в ситуацию	1	1
1686	содержащихся в	1	1
1687	отношений которые	1	1
1688	основе его	1	1
1689	которая как	1	1
1690	интересующей нас	4	1
1691	случай в	1	1
1692	и первые	1	1
1693	отказа от	1	1
1694	буквальном смысле	1	1
1695	достаточно для	1	1
1696	того или	2	1
1697	идет по	2	1
1698	можем представить	1	1
1699	и внутреннее	1	1
1700	равно что	1	1
1701	и эти	2	1
1702	только к	2	1
1703	они стали	2	1
1704	как ни	1	1
1705	напомнить что	1	1
1706	первоначальные формы	1	1
1707	план в	1	1
1708	по которому	3	1
1709	оно в	1	1
1710	который был	1	1
1711	на задний	1	1
1712	возникновения и	2	1
1713	два противоположных	1	1
1714	случае если	2	1
1715	слов только	1	1
1716	вызвать в	1	1
1717	он совершает	1	1
1718	между детьми	1	1
1719	он принимает	1	1
1720	и почти	1	1
1721	ни один	5	1
1722	случае можно	1	1
1723	который мы	2	1
1724	также и	3	1
1725	о возможности	1	1
1726	но всегда	2	1
1727	уже чем	1	1
1728	в ход	5	1
1729	однако чтобы	1	1
1730	обстоятельства что	1	1
1731	иное чем	2	1
1732	задачу не	1	1
1733	важную роль	4	1
1734	мы должны	15	1
1735	друга как	2	1
1736	и слова	1	1
1737	что там	3	1
1738	ли мы	1	1
1739	и детей	1	1
1740	его речи	1	1
1741	самое что	1	1
1742	вперед по	2	1
1743	говоря о	2	1
1744	этот факт	1	1
1745	в нашей	4	1
1746	стороны его	1	1
1747	наибольшей отчетливостью	1	1
1748	этого образа	1	1
1749	другой смысл	1	1
1750	примером такого	1	1
1751	самую сущность	1	1
1752	зрения между	1	1
1753	и способы	1	1
1754	слова или	5	1
1755	с понятием	4	1
1756	думать что	1	1
1757	является по-видимому	1	1
1758	происходит от	1	1
1759	этому поводу	4	1
1760	ли этот	1	1
1761	чтобы подойти	1	1
1762	пользуется словом	2	1
1763	лицо к	1	1
1764	значение слова	7	1
1765	или еще	1	1
1766	связей к	1	1
1767	за этим	1	1
1768	как их	2	1
1769	им за	1	1
1770	на уровне	1	1
1771	на путь	1	1
1772	которой можно	2	1
1773	само по	3	1
1774	как для	1	1
1775	в ходе	1	1
1776	можно сказать	2	1
1777	ребенка за	1	1
1778	этом и	2	1
1779	течение всего	1	1
1780	речь и	4	1
1781	различие в	1	1
1782	дня и	1	1
1783	по аналогии	1	1
1784	попадают в	1	1
1785	в чисто	2	1
1786	или иной	3	1
1787	поскольку все	1	1
1788	выставить на	1	1
1789	происходит в	1	1
1790	но о	1	1
1791	том случае	2	1
1792	делает возможным	1	1
1793	отражение в	2	1
1794	этого понятия	3	1
1795	на двух	1	1
1796	их на	1	1
1797	наиболее яркого	1	1
1798	склонны видеть	3	1
1799	принадлежали к	1	1
1800	являются у	1	1
1801	связана в	1	1
1802	место уже	1	1
1803	к совершенно	2	1
1804	с истинным	2	1
1805	кажется настолько	1	1
1806	она характеризуется	1	1
1807	именно это	3	1
1808	вторая группа	1	1
1809	не свободно	4	1
1810	не можем	4	1
1811	себе и	2	1
1812	ребенка не	1	1
1813	собой этот	1	1
1814	образов и	2	1
1815	автора и	1	1
1816	иное как	2	1
1817	а представляет	1	1
