N	2gram	Vygotskiy_	Problemy
1311	могло бы	4	1
1312	мы проследим	3	1
1313	это определение	1	1
1314	скорее на	1	1
1315	вопрос об	2	1
1316	от чисто	2	1
1317	и отсюда	1	1
1318	совершенно другой	1	1
1319	выступает только	1	1
1320	значение внутренней	1	1
1321	момент во	1	1
1322	вошел в	1	1
1323	него есть	1	1
1324	быть совершенно	1	1
1325	привело бы	1	1
1326	дана в	1	1
1327	собой это	1	1
1328	бы она	1	1
1329	мы думаем	1	1
1330	же речи	1	1
1331	у них	3	1
1332	определенным образом	1	1
1333	связь и	2	1
1334	слова так	1	1
1335	личности и	1	1
1336	группе в	1	1
1337	чтобы он	1	1
1338	противоречие и	1	1
1339	в случае	3	1
1340	языком и	1	1
1341	для слова	1	1
1342	и тем	8	1
1343	все основные	1	1
1344	как это	16	1
1345	не будет	2	1
1346	можно сделать	1	1
1347	всей этой	1	1
1348	придаточным предложением	1	1
1349	существенное для	1	1
1350	выступают особенно	1	1
1351	не были	1	1
1352	не тем	2	1
1353	не приходится	1	1
1354	никто не	1	1
1355	дает в	2	1
1356	в тех	2	1
1357	и тот	6	1
1358	часто не	3	1
1359	ни одна	1	1
1360	всей отчетливостью	2	1
1361	и создавать	1	1
1362	и хотя	1	1
1363	даже не	1	1
1364	функции слова	2	1
1365	проникнуть в	1	1
1366	чтобы их	2	1
1367	выше в	1	1
1368	все выше	1	1
1369	совершенно справедливо	1	1
1370	когда мы	2	1
1371	ними в	1	1
1372	не совпадает	1	1
1373	могла бы	1	1
1374	и какое	1	1
1375	объединенных в	2	1
1376	оно вообще	2	1
1377	в объективной	1	1
1378	так называемого	1	1
1379	предмет но	2	1
1380	вопрос в	1	1
1381	между словом	3	1
1382	в продолжение	1	1
1383	известном смысле	2	1
1384	самые формы	1	1
1385	главным образом	3	1
1386	след в	1	1
1387	последнего времени	1	1
1388	строится на	1	1
1389	в абстрактной	2	1
1390	связь по	1	1
1391	когда они	2	1
1392	приводят к	1	1
1393	и синтеза	2	1
1394	нового слова	1	1
1395	такой форме	1	1
1396	слова от	2	1
1397	связь в	1	1
1398	что только	1	1
1399	стоит только	1	1
1400	даже если	1	1
1401	которые ближе	1	1
1402	тенденции не	1	1
1403	особое внимание	1	1
1404	одной стороны	8	1
1405	поколения к	1	1
1406	анализируя этот	1	1
1407	и разновидности	1	1
1408	свободным в	1	1
1409	который был	1	1
1410	или иного	2	1
1411	и чем	1	1
1412	показывает нам	1	1
1413	определяется в	1	1
1414	следует за	1	1
1415	действительной жизни	1	1
1416	нам правильным	1	1
1417	корни его	1	1
1418	эту последнюю	1	1
1419	предположение о	1	1
1420	дальше что	1	1
1421	пришел к	1	1
1422	не отличается	2	1
1423	и самый	1	1
1424	построения всего	1	1
1425	бы тогда	1	1
1426	всем протяжении	1	1
1427	и ту	1	1
1428	пути по	1	1
1429	ведет к	1	1
1430	речи то	2	1
1431	своей фактической	1	1
1432	к такому	1	1
1433	не такая	1	1
1434	не самостоятельно	1	1
1435	материал на	1	1
1436	собственном смысле	12	1
1437	в частности	4	1
1438	плане своего	1	1
1439	является здесь	1	1
1440	этой проблемы	2	1
1441	речи но	3	1
1442	что слова	5	1
1443	сравнению со	2	1
1444	если в	3	1
1445	к одной	3	1
1446	в языке	3	1
1447	на ее	1	1
1448	слово для	1	1
1449	оно было	1	1
1450	не чем	1	1
1451	эти особенности	1	1
1452	которым она	1	1
1453	и менее	1	1
1454	говорит и	2	1
1455	и другим	2	1
1456	от нас	1	1
1457	особенности этого	1	1
1458	сделать с	1	1
1459	и из	1	1
1460	и единый	1	1
1461	он что	1	1
1462	котором в	1	1
1463	если именно	1	1
1464	самую существенную	2	1
1465	бы привести	1	1
1466	из отдельных	1	1
1467	с внешней	2	1
1468	по двум	1	1
1469	и структурном	1	1
1470	утверждает что	1	1
1471	зрения ее	1	1
1472	остальными и	1	1
1473	нельзя объяснить	1	1
1474	нож и	1	1
1475	этого типа	1	1
1476	это есть	1	1
1477	деле и	1	1
1478	речи от	2	1
1479	его ни	1	1
1480	и вновь	1	1
1481	чему бы	1	1
1482	в переходе	1	1
1483	этом как	1	1
1484	с совершенной	1	1
1485	связанная с	1	1
1486	она становится	1	1
1487	очень легко	2	1
1488	должен был	2	1
1489	и приобретает	1	1
1490	так или	1	1
1491	этого процесса	10	1
1492	другой здесь	1	1
1493	где же	1	1
1494	орудием в	1	1
1495	однако что	1	1
1496	слов не	1	1
1497	наблюдений над	2	1
1498	является одним	1	1
1499	определения и	2	1
1500	подходим к	1	1
1501	это положение	6	1
1502	более глубокой	1	1
1503	заключается в	22	1
1504	оно есть	1	1
1505	с целью	2	1
1506	видит с	1	1
1507	развития в	4	1
1508	тела и	1	1
1509	если это	2	1
1510	еще с	1	1
1511	над которой	1	1
1512	мы как	1	1
1513	значит для	1	1
1514	к которым	8	1
1515	может получить	1	1
1516	если принять	2	1
1517	самая постановка	1	1
1518	ними не	1	1
1519	возникает лишь	1	1
1520	которые могут	3	1
1521	не приводит	2	1
1522	нас интересует	2	1
1523	о котором	2	1
1524	сравнению с	4	1
1525	и дополнения	1	1
1526	со стороны	1	1
1527	в известном	6	1
1528	слова оно	1	1
1529	чтобы убедиться	1	1
1530	и переносит	1	1
1531	выводы в	1	1
1532	в каком	3	1
1533	ничего общего	4	1
1534	сейчас же	1	1
1535	то здесь	1	1
1536	уже вне	1	1
1537	только одно	1	1
1538	дальнейшее развитие	1	1
1539	можно в	1	1
1540	наконец и	1	1
1541	основной порок	1	1
1542	и действий	1	1
1543	очевидно и	1	1
1544	существует для	1	1
1545	такие разнородные	1	1
1546	слова со	1	1
1547	речь для	1	1
1548	что мы	18	1
1549	или этот	1	1
1550	в очень	1	1
1551	и видит	1	1
1552	из элементов	1	1
1553	речи он	1	1
1554	всеми остальными	3	1
1555	постепенно и	1	1
1556	его содержания	1	1
1557	своей основной	1	1
1558	это слияние	1	1
1559	может проявиться	1	1
1560	относится к	1	1
1561	лежат в	1	1
1562	на основе	29	1
1563	путь которым	1	1
1564	и поэтому	4	1
1565	том как	1	1
1566	основе этого	4	1
1567	и второй	1	1
1568	это когда	1	1
1569	и независимо	1	1
1570	речи не	5	1
1571	и тогда	2	1
1572	и птицы	1	1
1573	перейдем к	1	1
1574	дальше так	1	1
1575	направленных на	2	1
1576	речи именно	1	1
1577	назад и	1	1
1578	для нее	1	1
1579	только один	1	1
1580	но о	1	1
1581	совпадают с	5	1
1582	от других	2	1
1583	он пришел	1	1
1584	ближе всего	3	1
1585	первых словах	1	1
1586	эти связи	4	1
1587	выводом из	1	1
1588	тому или	4	1
1589	более и	1	1
1590	при определении	4	1
1591	в совершенно	5	1
1592	он их	1	1
1593	это имеет	1	1
1594	только это	1	1
1595	как особая	1	1
1596	им за	1	1
1597	на которые	3	1
1598	сохраняет свою	1	1
1599	чем с	1	1
1600	на более	3	1
1601	а путем	1	1
1602	элемента в	1	1
1603	между людьми	1	1
1604	может ли	2	1
1605	своими корнями	1	1
1606	бы невозможны	1	1
1607	и превращается	1	1
1608	на две	2	1
1609	в данной	1	1
1610	впервые в	1	1
1611	пока лишь	1	1
1612	все уже	1	1
1613	время был	1	1
1614	принадлежит к	1	1
1615	новые и	2	1
1616	большим количеством	1	1
1617	внимание исследователей	1	1
1618	только при	2	1
1619	в психологию	1	1
1620	не знаем	2	1
1621	показал как	2	1
1622	то она	1	1
1623	или иными	2	1
1624	это является	1	1
1625	внешних условий	1	1
1626	или более	1	1
1627	не стоит	2	1
1628	но если	2	1
1629	как установку	1	1
1630	можно сравнить	1	1
1631	именно этот	1	1
1632	и после	1	1
1633	речи однако	1	1
1634	свое истинное	1	1
1635	подойти к	1	1
1636	они были	1	1
1637	обратиться к	1	1
1638	бывает в	1	1
1639	выступают с	2	1
1640	без которого	2	1
1641	благоприятные условия	1	1
1642	и речью	4	1
1643	одних и	1	1
1644	на других	1	1
1645	находятся в	1	1
1646	представляют по	1	1
1647	мы могли	14	1
1648	даже когда	1	1
1649	с известными	1	1
1650	ему в	1	1
1651	и иначе	1	1
1652	тех конкретных	1	1
1653	все элементы	1	1
1654	из новых	1	1
1655	значения оно	1	1
1656	может не	1	1
1657	стороны мы	1	1
1658	и было	1	1
1659	как у	2	1
1660	нас не	2	1
1661	имеет непосредственное	1	1
1662	нашли бы	1	1
1663	этих слов	1	1
1664	в первый	2	1
1665	том числе	3	1
1666	своего мышления	2	1
1667	он становится	1	1
1668	мы имеем	6	1
1669	и объективные	1	1
1670	на что	1	1
1671	чем слово	1	1
1672	лишь случайно	1	1
1673	речь совершенно	1	1
1674	или с	1	1
1675	он начинает	2	1
1676	переход к	1	1
1677	речи которая	1	1
1678	к истории	3	1
1679	построены по	1	1
1680	развитии и	2	1
1681	мысли нет	1	1
1682	этом он	1	1
1683	всего нашего	2	1
1684	становятся все	1	1
1685	деле не	1	1
1686	а предмет	1	1
1687	полагаем что	1	1
1688	которых каждый	2	1
1689	нам еще	1	1
1690	указание на	1	1
1691	правда с	1	1
1692	то мы	2	1
1693	могут вступать	1	1
1694	их уже	2	1
1695	этого пути	1	1
1696	разнородные явления	1	1
1697	эта функция	2	1
1698	не развивается	1	1
1699	есть уже	1	1
1700	мы находим	3	1
1701	речь но	1	1
1702	это предположение	1	1
1703	в таких	1	1
1704	этому возникает	3	1
1705	остается тем	1	1
1706	говорил он	2	1
1707	и непосредственно	1	1
1708	что ни	1	1
1709	силу и	1	1
1710	этой реакции	1	1
1711	в присутствии	1	1
1712	речь с	1	1
1713	и более	4	1
1714	как этот	1	1
1715	не поддаются	1	1
1716	или иначе	2	1
1717	то к	1	1
1718	и которая	3	1
1719	же по	2	1
1720	это еще	1	1
1721	глубоко в	1	1
1722	и другое	7	1
1723	нет надобности	1	1
1724	хотя все	1	1
1725	своей речи	2	1
1726	одновременно к	1	1
1727	этому его	1	1
1728	лежащей в	1	1
1729	является по	2	1
1730	нас к	2	1
1731	отношении не	1	1
1732	сейчас увидим	1	1
1733	другое слово	1	1
1734	мышления которые	3	1
1735	страх и	1	1
1736	указывающие на	2	1
1737	для внутренней	1	1
1738	образ или	1	1
1739	с рядом	1	1
1740	сколько ему	1	1
1741	на все	2	1
1742	без этого	2	1
1743	именно благодаря	2	1
1744	эксперимент в	1	1
1745	по его	1	1
1746	не создает	3	1
1747	утверждения что	2	1
1748	и оно	1	1
1749	и приведенных	1	1
1750	котором все	1	1
1751	пор остается	1	1
1752	путь к	3	1
1753	говорит об	2	1
1754	анализ этого	1	1
1755	слова те	1	1
1756	тем более	2	1
1757	бы это	1	1
1758	или ином	1	1
1759	как средство	1	1
1760	человека к	1	1
1761	что эти	4	1
1762	принципиальное значение	1	1
1763	этой формы	1	1
1764	может иметь	1	1
1765	на всем	1	1
1766	равно что	1	1
1767	в особые	1	1
1768	за то	1	1
1769	и человека	1	1
1770	как ни	1	1
1771	в прямой	2	1
1772	мышления и	39	1
1773	план в	1	1
1774	выше и	1	1
1775	оно в	1	1
1776	и заключается	2	1
1777	такие же	1	1
1778	в разных	1	1
1779	которая может	1	1
1780	на один	5	1
1781	которую мы	5	1
1782	ибо они	1	1
1783	на свои	1	1
1784	аналогичные слова	1	1
1785	случае если	2	1
1786	другими словами	3	1
1787	каждого слова	1	1
1788	так называемой	1	1
1789	внимания здесь	1	1
1790	явлениям в	1	1
1791	он принимает	1	1
1792	как уже	8	1
1793	в сознание	1	1
1794	с полным	3	1
1795	нельзя не	2	1
1796	на всех	1	1
1797	здесь совершенно	1	1
1798	в новый	1	1
1799	включил его	1	1
1800	иное чем	2	1
1801	позволяет нам	1	1
1802	и может	4	1
1803	не находит	1	1
1804	место он	1	1
1805	не оставляет	1	1
1806	в человеческом	2	1
1807	тех же	2	1
1808	к области	2	1
1809	не видим	1	1
1810	заключает в	3	1
1811	соответствовала бы	1	1
1812	в это	1	1
1813	вплотную к	1	1
1814	слова вполне	1	1
1815	этого образа	1	1
1816	действительности неизбежно	1	1
1817	а этот	1	1
1818	из своей	1	1
1819	свое значение	2	1
1820	оказывается здесь	1	1
1821	при всем	2	1
1822	новое что	1	1
1823	и всякая	1	1
1824	с первого	3	1
1825	и часто	2	1
1826	суждений и	1	1
1827	слова если	1	1
1828	начала в	1	1
1829	еще на	1	1
1830	указывали в	1	1
1831	каковы бы	1	1
1832	рассматривать как	1	1
1833	на это	1	1
1834	может лежать	2	1
1835	и мыслей	1	1
1836	не хотел	1	1
1837	числе и	3	1
1838	за этим	1	1
1839	явление в	1	1
1840	которой можно	2	1
1841	к изучению	2	1
1842	самом его	1	1
1843	та или	3	1
1844	все больше	1	1
1845	этот высший	1	1
1846	состав и	2	1
1847	возникает та	1	1
1848	опирающееся на	1	1
1849	имеет еще	2	1
1850	дня и	1	1
1851	и характер	2	1
1852	понятиями в	2	1
1853	мы сейчас	1	1
1854	по этому	6	1
1855	место в	3	1
1856	них как	1	1
1857	конечно совершенно	1	1
1858	этих форм	1	1
1859	как увидим	1	1
1860	происходит в	1	1
1861	и дальше	1	1
1862	процессе его	1	1
1863	о своих	1	1
1864	лишь по	1	1
1865	в области	9	1
1866	их на	1	1
1867	тех или	1	1
1868	все другие	2	1
1869	более сложном	1	1
1870	и новые	1	1
1871	много примеров	1	1
1872	в мышлении	27	1
1873	того типа	2	1
1874	положения для	2	1
1875	именно это	3	1
1876	не надо	1	1
1877	больше лиц	1	1
1878	может ни	1	1
1879	в известной	1	1
1880	есть не	1	1
1881	образов и	2	1
1882	говорит не	3	1
1883	анализа мы	2	1
1884	совершается в	1	1
1885	степени и	1	1
1886	здесь этот	1	1
