N	2gram	Bakhtin_Pr	Marksizm
1290	их обычной	1	1
1291	основные особенности	4	1
1292	неповторимостью и	1	1
1293	не поймем	1	1
1294	между репликами	1	1
1295	и существеннее	1	1
1296	или иным	1	1
1297	может обойтись	1	1
1298	себе самом	2	1
1299	представить себе	1	1
1300	которую можно	4	1
1301	он очень	1	1
1302	несколько слов	3	1
1303	они глубоко	1	1
1304	герой и	3	1
1305	ту роль	1	1
1306	одного высказывания	1	1
1307	или наоборот	3	1
1308	и автор	1	1
1309	жизни совершенно	1	1
1310	так можно	2	1
1311	как нам	1	1
1312	землю и	1	1
1313	после того	1	1
1314	таковы все	1	1
1315	не дающей	1	1
1316	которая как	1	1
1317	сознания с	1	1
1318	в драме	1	1
1319	существенные различия	1	1
1320	включено в	1	1
1321	категорий мы	1	1
1322	языковые особенности	1	1
1323	внимание на	1	1
1324	следует сказать	1	1
1325	время в	2	1
1326	т.п то	1	1
1327	сущности вовсе	1	1
1328	слов в	1	1
1329	как нет	1	1
1330	подчеркнуть что	4	1
1331	близка к	1	1
1332	и изменчивым	1	1
1333	и герой	1	1
1334	не должна	2	1
1335	мы старались	3	1
1336	между элементами	2	1
1337	не соответствует	1	1
1338	творчества но	1	1
1339	характер носит	1	1
1340	строй и	2	1
1341	типичную для	1	1
1342	и через	5	1
1343	что самая	1	1
1344	смысловая граница	1	1
1345	скверный анекдот	1	1
1346	они в	1	1
1347	взаимоотношения и	1	1
1348	стихотворной речи	2	1
1349	это слово	1	1
1350	своего предела	1	1
1351	был сам	2	1
1352	материале например	1	1
1353	процессе их	1	1
1354	и один	1	1
1355	являются в	1	1
1356	в письменной	1	1
1357	ума и	2	1
1358	не опирается	1	1
1359	мировоззрения и	1	1
1360	не была	2	1
1361	второй вопрос	1	1
1362	мы касаемся	1	1
1363	первая часть	1	1
1364	стилизация пародия	2	1
1365	положение и	1	1
1366	заключение о	1	1
1367	контекста на	1	1
1368	до крайности	1	1
1369	в несколько	2	1
1370	живет и	1	1
1371	от тех	1	1
1372	утрачивает свою	2	1
1373	вопросов в	1	1
1374	это один	2	1
1375	ее развития	1	1
1376	сущности только	2	1
1377	проблем и	1	1
1378	на себя	3	1
1379	быть только	2	1
1380	xviii века	3	1
1381	и биографическим	1	1
1382	вещей и	1	1
1383	взятые в	1	1
1384	в беседе	2	1
1385	я и	2	1
1386	не укладывается	1	1
1387	них то	1	1
1388	человек и	2	1
1389	характер и	1	1
1390	же оно	1	1
1391	я не	6	1
1392	своей специфической	1	1
1393	даются в	2	1
1394	встречается в	1	1
1395	опираются на	2	1
1396	человек в	2	1
1397	отношения говорящего	1	1
1398	князя и	1	1
1399	здесь перед	3	1
1400	чем иным	1	1
1401	в мире	8	1
1402	в пределы	1	1
1403	диалогической речи	2	1
1404	характер но	2	1
1405	удельный вес	2	1
1406	уже давно	1	1
1407	века в	4	1
1408	роли которую	1	1
1409	письме к	1	1
1410	и героем	1	1
1411	дистанцию по	1	1
1412	о которых	2	1
1413	речь его	1	1
1414	в себя	8	1
1415	язык с	1	1
1416	что ведь	1	1
1417	к вопросу	1	1
1418	этой повести	1	1
1419	точек зрения	1	1
1420	людьми и	1	1
1421	и всякого	1	1
1422	образы его	1	1
1423	жанров на	1	1
1424	в эту	3	1
1425	что их	1	1
1426	могло бы	3	1
1427	типа в	3	1
1428	под влиянием	1	1
1429	свое место	1	1
1430	тем социальным	1	1
1431	они отказываются	1	1
1432	до нас	3	1
1433	вопроса о	1	1
1434	для правильного	3	1
1435	это очень	5	1
1436	на которую	1	1
1437	была первоначально	1	1
1438	общение и	1	1
1439	внешней и	2	1
1440	к речи	1	1
1441	материалом для	1	1
1442	вошел в	1	1
1443	словом это	1	1
1444	слова то	2	1
1445	нами случай	1	1
1446	сознания а	1	1
1447	высказыванием и	1	1
1448	для развития	1	1
1449	нет уже	1	1
1450	на этом	4	1
1451	к слову	3	1
1452	но между	1	1
1453	т.п все	2	1
1454	в исторической	1	1
1455	предполагает что	1	1
1456	и рождение	1	1
1457	положения в	3	1
1458	очень часто	4	1
1459	в наше	1	1
1460	он ничего	1	1
1461	по данному	2	1
1462	или во	1	1
1463	действие в	3	1
1464	для ее	3	1
1465	достоевского а	1	1
1466	с индивидуальной	1	1
1467	в структуре	4	1
1468	близко к	1	1
1469	органическое целое	1	1
1470	речью а	1	1
1471	очень хорошо	3	1
1472	данному вопросу	2	1
1473	для наших	1	1
1474	и третья	1	1
1475	встречи и	1	1
1476	xvii века	3	1
1477	широкое и	2	1
1478	как человек	2	1
1479	чем дальше	1	1
1480	он находится	1	1
1481	в простую	1	1
1482	иронии юмора	1	1
1483	сочетаться с	1	1
1484	различных языковых	1	1
1485	было только	1	1
1486	и существенно	1	1
1487	можно сделать	1	1
1488	на нем	1	1
1489	тем глубже	1	1
1490	содержания и	1	1
1491	важность для	1	1
1492	через нее	1	1
1493	диалога являются	1	1
1494	совершенно правомерно	1	1
1495	главного героя	2	1
1496	это описание	1	1
1497	уже указывали	1	1
1498	других людей	2	1
1499	в приведенном	1	1
1500	почти всегда	6	1
1501	себя на	1	1
1502	и знает	1	1
1503	и затем	1	1
1504	проникнуть в	2	1
1505	себе лишена	1	1
1506	притом именно	1	1
1507	та которая	1	1
1508	первого и	2	1
1509	говорили что	2	1
1510	стиль и	1	1
1511	не слышим	1	1
1512	равной степени	1	1
1513	в землю	1	1
1514	появляется впервые	1	1
1515	по-новому в	1	1
1516	зрения своей	1	1
1517	почти каждый	2	1
1518	или меньшей	6	1
1519	особенно на	2	1
1520	истории и	2	1
1521	лишь одно	1	1
1522	другом как	1	1
1523	но без	1	1
1524	диалогическом общении	1	1
1525	и глубоко	2	1
1526	он в	2	1
1527	эта область	1	1
1528	это вовсе	1	1
1529	такой который	1	1
1530	время на	1	1
1531	что для	1	1
1532	от диалога	1	1
1533	мысли как	1	1
1534	образы и	1	1
1535	как всегда	1	1
1536	что есть	1	1
1537	условия для	1	1
1538	его употребления	1	1
1539	о его	1	1
1540	в доме	1	1
1541	и глубокое	1	1
1542	к чисто	1	1
1543	эпохи в	1	1
1544	мысль в	1	1
1545	эта черта	1	1
1546	с элементами	1	1
1547	в осуществлении	1	1
1548	мы будем	3	1
1549	в силу	1	1
1550	и xix	3	1
1551	своего героя	1	1
1552	деле это	1	1
1553	до наших	3	1
1554	бы быть	1	1
1555	бы оно	1	1
1556	если они	1	1
1557	иной раз	1	1
1558	для построения	2	1
1559	лингвистика и	1	1
1560	этого реального	1	1
1561	и обычного	1	1
1562	свободой и	1	1
1563	нее нет	1	1
1564	но кроме	1	1
1565	неразрывно связана	2	1
1566	понимая под	1	1
1567	это совершенно	1	1
1568	второго типа	1	1
1569	и древнейшая	1	1
1570	для чего	1	1
1571	в последующем	2	1
1572	продуктивной для	1	1
1573	уходит в	1	1
1574	с идеей	2	1
1575	очень важным	1	1
1576	в один	3	1
1577	дает ему	1	1
1578	нам кажется	4	1
1579	вообще нет	1	1
1580	познания в	1	1
1581	кажется что	3	1
1582	наше время	1	1
1583	возможностей в	1	1
1584	нормального и	1	1
1585	не касаемся	2	1
1586	в те	1	1
1587	здесь это	1	1
1588	только их	1	1
1589	последний период	1	1
1590	начал он	1	1
1591	мире и	2	1
1592	стадии своего	2	1
1593	очень важно	1	1
1594	этого произведения	3	1
1595	прямо и	1	1
1596	никак нельзя	2	1
1597	образом и	3	1
1598	здесь на	3	1
1599	до всего	1	1
1600	и устойчивые	1	1
1601	за ним	1	1
1602	и конечно	2	1
1603	отношению ко	1	1
1604	высказывание а	1	1
1605	достоевского и	8	1
1606	них в	3	1
1607	если в	2	1
1608	на анализе	1	1
1609	своего собственного	1	1
1610	убедиться что	1	1
1611	нему не	1	1
1612	место среди	1	1
1613	его с	2	1
1614	на ее	2	1
1615	и символы	2	1
1616	возможен и	1	1
1617	оно было	1	1
1618	связан с	2	1
1619	вырабатывается в	1	1
1620	не чем	1	1
1621	и резкие	1	1
1622	связей с	1	1
1623	но тон	1	1
1624	другого человека	1	1
1625	освободиться от	1	1
1626	мысль не	1	1
1627	об чем	1	1
1628	на иной	1	1
1629	человек с	1	1
1630	этого второго	1	1
1631	чтобы стать	1	1
1632	делая его	1	1
1633	дан в	3	1
1634	все сколько-нибудь	1	1
1635	романа в	2	1
1636	и из	3	1
1637	определенных условиях	1	1
1638	и этого	1	1
1639	он на	1	1
1640	нашего времени	1	1
1641	самой жизни	2	1
1642	может развиваться	1	1
1643	могли возникнуть	1	1
1644	эти законы	1	1
1645	о которой	1	1
1646	от этой	1	1
1647	мы в	2	1
1648	из того	1	1
1649	более глубокое	3	1
1650	его но	1	1
1651	все может	1	1
1652	здесь с	1	1
1653	социального положения	1	1
1654	и слов	1	1
1655	языках и	1	1
1656	возрождения и	2	1
1657	через ряд	2	1
1658	невозможно представить	1	1
1659	и делает	1	1
1660	являются по	1	1
1661	то с	1	1
1662	себе не	1	1
1663	в идиоте	1	1
1664	него нет	1	1
1665	на слове	1	1
1666	этой позиции	1	1
1667	к самым	1	1
1668	она становится	1	1
1669	зрения этого	1	1
1670	лингвистики нет	1	1
1671	и форм	1	1
1672	творчества и	1	1
1673	за что	1	1
1674	и самая	1	1
1675	могут стать	1	1
1676	сказать с	1	1
1677	одну и	1	1
1678	целостности и	1	1
1679	эпохи просвещения	1	1
1680	индивидуальная и	1	1
1681	формы которые	1	1
1682	самим собой	1	1
1683	именно оно	1	1
1684	рассказчика как	1	1
1685	и единство	1	1
1686	строгом смысле	2	1
1687	с ней	4	1
1688	их и	1	1
1689	одного только	1	1
1690	так называемый	1	1
1691	в россии	1	1
1692	показать что	1	1
1693	вряд ли	2	1
1694	мы говорим	2	1
1695	знаком но	1	1
1696	с социальной	1	1
1697	подходе к	3	1
1698	был связан	1	1
1699	всем остальным	1	1
1700	а вне	1	1
1701	идет именно	1	1
1702	уже говорили	3	1
1703	большое значение	1	1
1704	говорить в	1	1
1705	только одной	1	1
1706	выходит за	1	1
1707	ее внутренними	1	1
1708	и мог	2	1
1709	и роль	1	1
1710	что могло	2	1
1711	будем останавливаться	1	1
1712	очень важный	1	1
1713	к пределу	1	1
1714	художественной прозы	7	1
1715	корней и	1	1
1716	и полнее	1	1
1717	связанные с	3	1
1718	что иное	1	1
1719	влияния на	1	1
1720	отчасти и	4	1
1721	чрезвычайно близка	1	1
1722	правда не	1	1
1723	эта тема	1	1
1724	о единстве	1	1
1725	тем которые	1	1
1726	возможности и	3	1
1727	он ее	1	1
1728	одном высказывании	1	1
1729	мыслей и	1	1
1730	построено на	2	1
1731	серьезного и	2	1
1732	сравнению с	6	1
1733	при всех	2	1
1734	известная доля	1	1
1735	на каждом	1	1
1736	индивидуальной и	1	1
1737	во сне	7	1
1738	их во	1	1
1739	к созданию	1	1
1740	же есть	1	1
1741	ощутить и	1	1
1742	сложные формы	1	1
1743	которую она	1	1
1744	укладывается в	1	1
1745	он снова	1	1
1746	не входит	1	1
1747	в любой	1	1
1748	самом слове	1	1
1749	только слово	1	1
1750	позиции по	1	1
1751	автора но	1	1
1752	это был	2	1
1753	но оно	1	1
1754	эта особенность	1	1
1755	слова например	1	1
1756	все они	2	1
1757	конечно все	1	1
1758	очень ярко	2	1
1759	ли они	1	1
1760	и резко	1	1
1761	можно в	1	1
1762	так уже	1	1
1763	легли в	1	1
1764	речей и	1	1
1765	в наиболее	1	1
1766	ни на	1	1
1767	мы переходим	1	1
1768	первая особенность	2	1
1769	и непререкаемой	1	1
1770	говорить здесь	2	1
1771	и заключается	2	1
1772	и социальной	2	1
1773	на некоторых	5	1
1774	мышкина перед	1	1
1775	в роли	2	1
1776	он соприкасается	1	1
1777	о котором	1	1
1778	бы по	1	1
1779	лежат в	1	1
1780	по сравнению	6	1
1781	слово по	2	1
1782	героем и	1	1
1783	ни одному	2	1
1784	бы ему	1	1
1785	а может	1	1
1786	становится как	1	1
1787	а через	1	1
1788	тот и	2	1
1789	глубже и	3	1
1790	все социальные	1	1
1791	обойтись без	1	1
1792	сознании и	1	1
1793	может войти	1	1
1794	но теперь	2	1
1795	диалога и	3	1
1796	идиот здесь	1	1
1797	всего на	1	1
1798	что уже	2	1
1799	значение для	5	1
1800	и два	1	1
1801	снова и	1	1
1802	в которую	1	1
1803	этим явлениям	1	1
1804	у каждого	1	1
1805	другими элементами	1	1
1806	его конкретной	1	1
1807	говорящего к	1	1
1808	и различные	1	1
1809	как воспринимается	1	1
1810	времени и	4	1
1811	идеи в	2	1
1812	получает в	1	1
1813	ее под	1	1
1814	внутренними и	1	1
1815	образом по	1	1
1816	и полно	1	1
1817	в обоих	1	1
1818	и принцип	1	1
1819	еще один	1	1
1820	над собой	2	1
1821	а лишь	2	1
1822	с различными	2	1
1823	достоевский в	3	1
1824	и там	1	1
1825	целое в	1	1
1826	соответствии с	2	1
1827	значение имеют	2	1
1828	важно было	1	1
1829	смысле и	3	1
1830	категории не	1	1
1831	и под	4	1
1832	другая в	2	1
1833	ее не	1	1
1834	еще вернемся	4	1
1835	создает их	1	1
1836	языка чтобы	1	1
1837	других как	1	1
1838	отвлекается от	1	1
1839	что я	2	1
1840	монологический контекст	1	1
1841	ведь язык	1	1
1842	в образе	3	1
1843	и появляется	1	1
1844	художественной структуре	1	1
1845	и глубоким	1	1
1846	к миру	2	1
1847	чужим и	1	1
1848	а уж	1	1
1849	знаком с	2	1
1850	характерное для	2	1
1851	одна в	1	1
1852	со словом	1	1
1853	имеет и	2	1
1854	здесь и	7	1
1855	и сложные	1	1
1856	манера мыслить	1	1
1857	а вовсе	1	1
1858	как всякий	1	1
1859	в произведениях	2	1
1860	стоящего на	2	1
1861	приема в	1	1
1862	материал и	1	1
1863	и углубленной	1	1
1864	в особом	2	1
1865	случаев и	1	1
1866	его влиянием	1	1
1867	развития именно	1	1
1868	во времени	1	1
1869	если только	3	1
1870	и целых	1	1
1871	только наиболее	1	1
1872	особый характер	2	1
1873	жизни не	2	1
1874	проявляется прежде	1	1
1875	слова от	1	1
1876	они были	1	1
1877	всего является	1	1
1878	из этой	1	1
1879	рождается и	1	1
1880	проследить эту	1	1
1881	индивидуальности и	1	1
1882	всего того	1	1
1883	и социальных	1	1
1884	которые в	3	1
1885	во внешних	1	1
1886	этот термин	1	1
1887	но на	2	1
1888	для нашего	1	1
1889	на какой-то	1	1
1890	общества его	1	1
1891	предметного значения	1	1
1892	тоже не	2	1
1893	ничем не	3	1
1894	слово но	1	1
1895	значения оно	1	1
1896	сам себя	1	1
1897	более широкая	1	1
1898	ведь именно	1	1
1899	письменной форме	1	1
1900	на тех	1	1
1901	время все	1	1
1902	и направлений	1	1
1903	высказывании как	1	1
1904	случаев мы	1	1
1905	за собою	1	1
1906	одной плоскости	2	1
1907	сохраняются в	1	1
1908	он как	2	1
1909	для всякого	1	1
1910	этапе развития	1	1
1911	всех возможных	1	1
1912	которых он	1	1
1913	то ведь	1	1
1914	только благодаря	1	1
1915	интересует только	1	1
1916	и соответствующие	2	1
1917	правды в	1	1
1918	воспринимается не	1	1
1919	и объединяет	1	1
1920	как особый	2	1
1921	очень важной	1	1
1922	лингвистика должна	1	1
1923	жанров определяется	1	1
1924	как у	5	1
1925	первый момент	1	1
1926	уже приходилось	2	1
1927	одной реплики	1	1
1928	приходилось говорить	1	1
1929	на которой	2	1
1930	можно ощутить	1	1
1931	от остальной	1	1
1932	здесь конечно	5	1
1933	с философским	1	1
1934	мы находим	8	1
1935	различия между	1	1
1936	уже самое	1	1
1937	установка по	1	1
1938	от своих	2	1
1939	самой границе	3	1
1940	рядом друг	1	1
1941	а на	2	1
1942	определяющее влияние	4	1
1943	ко второму	2	1
1944	века и	6	1
1945	ее нельзя	1	1
1946	же цели	1	1
1947	и родственных	1	1
1948	просто как	1	1
1949	чисто идеологическим	1	1
1950	этого не	1	1
1951	по типу	2	1
1952	сложная и	1	1
1953	и показать	2	1
1954	наших дней	3	1
1955	самой природы	1	1
1956	я вдруг	2	1
1957	у толстого	1	1
1958	ибо все	1	1
1959	здесь имеется	1	1
1960	в другую	1	1
1961	ему самому	1	1
1962	же по	1	1
1963	и начинается	1	1
1964	это еще	2	1
1965	и продолжают	2	1
1966	даже прямо	2	1
1967	является предметом	2	1
1968	по существу	7	1
1969	репликами диалога	1	1
1970	их взаимоотношения	2	1
1971	потому-то и	1	1
1972	дано на	1	1
1973	и сложнее	1	1
1974	человеком на	1	1
1975	он один	1	1
1976	в обычном	1	1
1977	в литературу	5	1
1978	и изучает	1	1
1979	очень много	1	1
1980	в ряде	1	1
1981	в равной	1	1
1982	и необходимо	1	1
1983	гоголя и	1	1
1984	и без	4	1
1985	не подлежит	1	1
1986	этой цели	1	1
1987	могла быть	1	1
1988	если и	1	1
1989	приближаться к	1	1
1990	почти до	3	1
1991	все особенности	1	1
1992	дистанцию между	1	1
1993	этого человека	1	1
1994	на фоне	1	1
1995	и носит	1	1
1996	и формирования	1	1
1997	и понимания	1	1
1998	те особенности	1	1
1999	по своему	6	1
2000	в подходе	2	1
2001	словом как	1	1
2002	и со	1	1
2003	смысле а	1	1
2004	находим здесь	1	1
2005	что им	1	1
2006	все равно	6	1
2007	разгадать и	1	1
2008	анализировать и	1	1
2009	нисколько не	1	1
2010	высказывание из	1	1
2011	и художественного	1	1
2012	предмета но	1	1
2013	и отношений	1	1
2014	свою внутреннюю	1	1
2015	конечно эта	1	1
2016	и другим	1	1
2017	в каждой	1	1
2018	в гостиной	1	1
2019	дело и	2	1
2020	рассудка и	2	1
2021	его же	1	1
2022	первостепенное значение	2	1
2023	особенно в	7	1
2024	тончайшие и	1	1
2025	необходимы и	1	1
2026	стилистически в	1	1
2027	но конечно	3	1
2028	известное значение	1	1
2029	людей в	2	1
2030	на большие	1	1
2031	особенности его	2	1
2032	автора как	1	1
2033	чтобы сделать	1	1
2034	отказываются от	1	1
2035	друга но	2	1
2036	сущности почти	2	1
2037	уже сказали	2	1
2038	между авторской	1	1
2039	принципиальное значение	1	1
2040	этого он	1	1
2041	в стиле	1	1
2042	и внешних	1	1
2043	всем их	2	1
2044	может иметь	1	1
2045	и мысли	4	1
2046	и снова	1	1
2047	языка если	1	1
2048	только к	1	1
2049	какого-нибудь одного	1	1
2050	план в	1	1
2051	он говорит	1	1
2052	и социального	1	1
2053	к прямой	1	1
2054	возможны и	3	1
2055	вот еще	1	1
2056	предыдущей главе	1	1
2057	на один	1	1
2058	которую мы	1	1
2059	каждом из	3	1
2060	философской и	1	1
2061	быть объектом	1	1
2062	строится как	1	1
2063	явлениям в	1	1
2064	себя здесь	1	1
2065	или типически	1	1
2066	произведениях достоевского	4	1
2067	конечно что	1	1
2068	здесь можно	1	1
2069	но всегда	1	1
2070	и направления	1	1
2071	в акте	1	1
2072	степени не	1	1
2073	повторяем в	1	1
2074	юмора и	1	1
2075	отделен от	1	1
2076	отдельного слова	1	1
2077	и может	1	1
2078	характерно для	1	1
2079	роль которую	1	1
2080	на меня	1	1
2081	то ее	1	1
2082	но она	3	1
2083	образа в	1	1
2084	личности в	1	1
2085	особый тип	2	1
2086	даны и	1	1
2087	совершенно невозможно	1	1
2088	к области	2	1
2089	так чтобы	1	1
2090	убеждение в	1	1
2091	тон этой	1	1
2092	ее формы	1	1
2093	но дело	1	1
2094	и жизни	3	1
2095	можно найти	1	1
2096	несколько подробнее	2	1
2097	этих случаях	1	1
2098	задают тон	1	1
2099	тех разнообразных	1	1
2100	человека и	10	1
2101	на всю	1	1
2102	у нее	1	1
2103	как то	1	1
2104	формулы и	1	1
2105	с человеком	3	1
2106	входить в	1	1
2107	и всех	1	1
2108	слова если	1	1
2109	скажем что	1	1
2110	на вид	1	1
2111	последнее слово	2	1
2112	вот несколько	1	1
2113	подходу к	1	1
2114	знает и	1	1
2115	или еще	1	1
2116	слову как	2	1
2117	что можно	1	1
2118	продуктом коллективного	1	1
2119	вступают в	3	1
2120	отношение к	14	1
2121	к ней	3	1
2122	самой своей	2	1
2123	в литературном	1	1
2124	были и	1	1
2125	в плане	3	1
2126	был он	1	1
2127	них нет	1	1
2128	отдельному слову	1	1
2129	ощущаться как	1	1
2130	чужого голоса	1	1
2131	дело в	3	1
2132	быть продуктом	1	1
2133	особое отношение	1	1
2134	можем прямо	1	1
2135	становится объектом	1	1
2136	быть раскрыты	1	1
2137	на следующее	1	1
2138	и художественной	2	1
2139	является чисто	1	1
2140	бытия и	5	1
2141	всей нашей	1	1
2142	с головой	1	1
2143	как будто	3	1
2144	чувствуем здесь	1	1
2145	все другие	1	1
2146	замещающего автора	1	1
2147	и быстро	1	1
2148	правда этот	1	1
2149	один миг	1	1
2150	ни был	1	1
2151	для этого	2	1
2152	здесь они	1	1
2153	и обратно	1	1
2154	такое слово	1	1
2155	хотя они	2	1
2156	именно это	1	1
2157	и совершенно	3	1
2158	он с	1	1
2159	в расположении	1	1
2160	как для	1	1
2161	особенно у	1	1
2162	не можем	1	1
2163	и живых	1	1
2164	в чисто	2	1
2165	героя но	2	1
2166	степени и	1	1
2167	и второго	1	1
