N	2gram	Bakhtin_Pr	FransuaR
1317	людей но	1	3
1318	же вы	3	3
1319	что каждый	1	3
1320	на равных	2	3
1321	все как	1	3
1322	от друга	2	3
1323	то новое	1	3
1324	слова но	2	3
1325	становления и	1	3
1326	он видел	2	3
1327	является не	3	3
1328	и понимания	3	3
1329	идет не	6	3
1330	все слова	1	3
1331	в уже	1	3
1332	свой мир	1	3
1333	нее нет	1	3
1334	тех или	1	3
1335	существует только	2	3
1336	друг за	1	3
1337	он это	1	3
1338	которую мы	1	3
1339	это слияние	1	3
1340	т.п и	1	3
1341	этим он	1	3
1342	воспринимается как	3	3
1343	в основной	1	3
1344	не находит	1	3
1345	с большою	1	3
1346	особый тип	2	3
1347	от земли	1	3
1348	лежат в	2	3
1349	эту идею	1	3
1350	утрачивают свою	1	3
1351	признать что	1	3
1352	но эту	1	3
1353	по всей	1	3
1354	и благодаря	2	3
1355	бы он	3	3
1356	выражения в	1	3
1357	не слышит	1	3
1358	и уже	3	3
1359	в сложном	1	2
1360	с которыми	2	2
1361	особенности и	1	2
1362	вы этому	1	2
1363	в настоящем	4	2
1364	к другу	4	2
1365	дальнейшем в	1	2
1366	нем в	2	2
1367	в последних	1	2
1368	очень хорошо	1	2
1369	с самим	3	2
1370	эта идея	1	2
1371	формы в	1	2
1372	линии развития	2	2
1373	в разгаре	1	2
1374	беседе с	1	2
1375	только за	1	2
1376	плане в	1	2
1377	моменты его	1	2
1378	и повсюду	1	2
1379	чтобы в	2	2
1380	как образ	2	2
1381	он остается	2	2
1382	на свою	1	2
1383	это небольшое	1	2
1384	всеми своими	2	2
1385	литературе как	1	2
1386	и оценить	2	2
1387	единого и	1	2
1388	этому как	1	2
1389	диалога в	2	2
1390	лица в	1	2
1391	они ни	2	2
1392	был совершенно	1	2
1393	несколько дальше	1	2
1394	от внешней	1	2
1395	в жизнь	1	2
1396	восприятия и	1	2
1397	в разобранном	1	2
1398	и свобода	1	2
1399	евангельские тексты	1	2
1400	этого последнего	1	2
1401	только как	1	2
1402	заключено в	1	2
1403	уже у	1	2
1404	строго говоря	1	2
1405	он сумел	1	2
1406	что вся	1	2
1407	должна была	4	2
1408	всего как	1	2
1409	за собой	3	2
1410	всего можно	1	2
1411	из одной	1	2
1412	можно ли	1	2
1413	от своей	1	2
1414	с последними	1	2
1415	любовь к	1	2
1416	нем нет	1	2
1417	за другом	1	2
1418	и новая	1	2
1419	он создал	2	2
1420	образом как	1	2
1421	чего он	1	2
1422	и чувствует	1	2
1423	можем сказать	2	2
1424	человека а	2	2
1425	модель мира	1	2
1426	благодаря этой	1	2
1427	на вопрос	2	2
1428	мы привели	1	2
1429	лишь там	2	2
1430	сводить к	2	2
1431	всех своих	1	2
1432	или наоборот	1	2
1433	и автор	2	2
1434	обычном смысле	2	2
1435	о двух	2	2
1436	но из	1	2
1437	определяет как	1	2
1438	поэтому можно	1	2
1439	потому не	1	2
1440	его произведения	1	2
1441	всех в	1	2
1442	противоречивое единство	1	2
1443	и всякой	2	2
1444	слово самого	1	2
1445	есть за	1	2
1446	которые так	1	2
1447	и единого	1	2
1448	как по	1	2
1449	и говорит	1	2
1450	как таковое	1	2
1451	огромная и	1	2
1452	человеке и	1	2
1453	слишком много	1	2
1454	и являются	1	2
1455	вся природа	1	2
1456	разделения на	1	2
1457	в сторону	1	2
1458	точкой зрения	3	2
1459	если оно	1	2
1460	приводит его	3	2
1461	он дал	1	2
1462	случаев в	1	2
1463	в работе	1	2
1464	прямых и	1	2
1465	понимает и	2	2
1466	должны быть	1	2
1467	я бы	1	2
1468	и является	1	2
1469	главного героя	1	2
1470	совершенно так	2	2
1471	и оценками	1	2
1472	живут и	1	2
1473	важно лишь	1	2
1474	к каждому	1	2
1475	по размерам	1	2
1476	в зеркале	1	2
1477	все остальное	2	2
1478	оно может	2	2
1479	их здесь	2	2
1480	и чем	1	2
1481	нам кажется	4	2
1482	понятия и	1	2
1483	в построении	5	2
1484	для самого	2	2
1485	раз он	1	2
1486	самое слово	2	2
1487	он уже	2	2
1488	их под	1	2
1489	друг к	4	2
1490	всеми ее	1	2
1491	традиционный характер	1	2
1492	последним словом	2	2
1493	вступил в	1	2
1494	жизни а	2	2
1495	героя в	9	2
1496	роман с	2	2
1497	уж и	1	2
1498	на те	1	2
1499	сердца и	1	2
1500	тон и	1	2
1501	хотя в	1	2
1502	единым и	1	2
1503	и делает	1	2
1504	но этого	1	2
1505	или к	2	2
1506	и завершителем	1	2
1507	том и	2	2
1508	функции в	1	2
1509	одинаково не	2	2
1510	что оно	2	2
1511	и внутренне	3	2
1512	земля в	1	2
1513	и рождается	2	2
1514	героев и	7	2
1515	мы встречаемся	1	2
1516	смерть не	1	2
1517	подхода к	2	2
1518	нет в	1	2
1519	к той	2	2
1520	нему и	2	2
1521	и видеть	1	2
1522	совершенно справедливо	2	2
1523	но у	5	2
1524	эту задачу	1	2
1525	здесь вовсе	1	2
1526	земли то	1	2
1527	есть он	2	2
1528	можем судить	1	2
1529	что если	4	2
1530	только один	2	2
1531	то все	1	2
1532	организации и	1	2
1533	художественной литературы	1	2
1534	этой проповеди	1	2
1535	кажется нам	1	2
1536	и земли	2	2
1537	вне его	2	2
1538	одностороннюю и	1	2
1539	глубокое и	3	2
1540	и превращается	1	2
1541	типичное для	1	2
1542	так мало	1	2
1543	новые и	1	2
1544	в самую	2	2
1545	как только	2	2
1546	самой природе	1	2
1547	за пределами	2	2
1548	деле в	1	2
1549	видят в	1	2
1550	и шекспира	1	2
1551	он воспринимает	2	2
1552	своего становления	1	2
1553	мира не	2	2
1554	входящих в	2	2
1555	внешнее и	1	2
1556	будто он	1	2
1557	именно к	2	2
1558	недопустимо сводить	2	2
1559	этом случае	1	2
1560	для второго	1	2
1561	быть самим	1	2
1562	разума и	1	2
1563	он делает	1	2
1564	другими образами	1	2
1565	участвуют в	1	2
1566	имел в	1	2
1567	их уже	1	2
1568	однако не	2	2
1569	романа все	1	2
1570	борьбу с	1	2
1571	что ни	1	2
1572	теми же	1	2
1573	и рассматривает	1	2
1574	иногда и	1	2
1575	новой и	1	2
1576	ибо все	1	2
1577	всегда есть	1	2
1578	всех сферах	1	2
1579	мира эти	1	2
1580	бы быть	3	2
1581	и построения	3	2
1582	является по	1	2
1583	может только	1	2
1584	это живое	1	2
1585	более широкое	1	2
1586	и положений	2	2
1587	не все	2	2
1588	основе его	1	2
1589	перед тем	1	2
1590	его произведениях	3	2
1591	а его	3	2
1592	свое выражение	1	2
1593	получили в	1	2
1594	одну особенность	1	2
1595	материал для	1	2
1596	части и	1	2
1597	мы должны	6	2
1598	которое только	1	2
1599	не с	1	2
1600	романа о	1	2
1601	же что	5	2
1602	встреча с	1	2
1603	сосредоточиться на	1	2
1604	он здесь	1	2
1605	несколько подробнее	2	2
1606	к которой	1	2
1607	или как	5	2
1608	уже очень	1	2
1609	пространства и	1	2
1610	статье о	1	2
1611	и всякое	1	2
1612	индивидуальной души	1	2
1613	но ни	1	2
1614	показывает как	1	2
1615	человеческих отношений	1	2
1616	для такого	2	2
1617	огромное значение	1	2
1618	и образам	1	2
1619	может показаться	1	2
1620	действительно не	1	2
1621	мы сейчас	1	2
1622	очень важная	1	2
1623	остановимся в	1	2
1624	очень интересный	1	2
1625	их на	1	2
1626	единой и	1	2
1627	может и	1	2
1628	если она	1	2
1629	становится в	1	2
1630	дальше в	1	2
1631	не надо	1	2
1632	не можем	1	2
1633	развертывается в	1	2
1634	мир не	1	2
1635	когда все	1	2
1636	случае в	1	2
1637	человеческой жизни	4	2
1638	существенных моментах	1	2
1639	эти главы	1	2
1640	перед собою	1	2
1641	большой и	1	2
1642	сверх того	1	2
1643	это лишь	2	2
1644	они уже	4	2
1645	художественного мировоззрения	1	2
1646	подымается до	1	2
1647	проникновения в	4	2
1648	никак нельзя	2	2
1649	построены в	2	2
1650	не являются	1	2
1651	в какой	2	2
1652	а и	2	2
1653	в рамки	2	2
1654	было как	1	2
1655	можно даже	1	2
1656	вовсе еще	1	2
1657	была для	3	2
1658	для романтизма	1	2
1659	в речах	2	2
1660	отличается от	3	2
1661	к своим	1	2
1662	он по	1	2
1663	вслед за	1	2
1664	и нет	2	2
1665	мир как	1	2
1666	он изображает	1	2
1667	очень важной	1	2
1668	человеческой мысли	2	2
1669	подчеркивает что	2	2
1670	силы и	1	2
1671	дает здесь	1	2
1672	формы его	2	2
1673	мудрости и	1	2
1674	и оно	2	2
1675	осмысления и	1	2
1676	только под	1	2
1677	правильно понять	1	2
1678	словесного стиля	2	2
1679	чем его	1	2
1680	что еще	1	2
1681	книг романа	1	2
1682	всего что	2	2
1683	вообще и	1	2
1684	объединяются в	1	2
1685	о тех	1	2
1686	за него	1	2
1687	в трактате	1	2
1688	говорит сам	2	2
1689	перед их	1	2
1690	и внешней	1	2
1691	гораздо более	1	2
1692	на почве	5	2
1693	громадное место	1	2
1694	к различным	1	2
1695	ее и	2	2
1696	ни того	2	2
1697	здесь так	1	2
1698	то оно	3	2
1699	хочет быть	1	2
1700	быть тем	1	2
1701	смысле в	1	2
1702	кризиса и	1	2
1703	не стремится	1	2
1704	в разрезе	5	2
1705	есть его	1	2
1706	второй план	1	2
1707	все новые	1	2
1708	и художественно	3	2
1709	что такое	1	2
1710	полной мере	1	2
1711	не от	2	2
1712	по содержанию	1	2
1713	такое понимание	1	2
1714	прежде чем	1	2
1715	в идее	2	2
1716	одном уровне	1	2
1717	вне их	2	2
1718	вы что	2	2
1719	выражение и	1	2
1720	художественная логика	1	2
1721	нему все	1	2
1722	души в	1	2
1723	и жизнь	1	2
1724	а только	3	2
1725	это тоже	1	2
1726	именно как	1	2
1727	они действительно	1	2
1728	этой замечательной	1	2
1729	которая является	1	2
1730	того в	1	2
1731	к слову	1	2
1732	две стороны	1	2
1733	не найдете	1	2
1734	образ не	1	2
1735	еще только	1	2
1736	но вовсе	1	2
1737	если б	1	2
1738	и воспринимать	1	2
1739	но зато	1	2
1740	ибо в	2	2
1741	не приходится	1	2
1742	ни одно	1	2
1743	они здесь	1	2
1744	где почти	1	2
1745	не сливаются	1	2
1746	вопрос в	1	2
1747	что может	2	2
1748	общего с	1	2
1749	я вам	1	2
1750	необходимо еще	1	2
1751	бы его	1	2
1752	найти в	2	2
1753	условия для	2	2
1754	он определяет	1	2
1755	звучит в	2	2
1756	это делает	2	2
1757	одновременно в	1	2
1758	третьей главе	1	2
1759	я лишь	1	2
1760	самые основы	2	2
1761	развития в	1	2
1762	плане и	1	2
1763	плоскости на	1	2
1764	в пространстве	3	2
1765	себе самом	9	2
1766	его нет	1	2
1767	аналогичные явления	1	2
1768	же мотив	1	2
1769	как с	1	2
1770	и свою	2	2
1771	его с	2	2
1772	иногда почти	2	2
1773	являются лишь	1	2
1774	дан в	1	2
1775	своей сущности	1	2
1776	и единый	1	2
1777	и наглядно	1	2
1778	что сам	1	2
1779	в науке	2	2
1780	нам важна	5	2
1781	внутреннюю свободу	1	2
1782	равных правах	3	2
1783	в единстве	7	2
1784	его формы	1	2
1785	сомнений но	1	2
1786	и сердце	1	2
1787	если не	2	2
1788	что должно	1	2
1789	до этого	1	2
1790	из величайших	1	2
1791	своим особым	1	2
1792	особый интерес	1	2
1793	не делает	1	2
1794	и действительно	1	2
1795	присутствует в	1	2
1796	своем произведении	1	2
1797	это та	1	2
1798	нашем смысле	1	2
1799	лежащие в	2	2
1800	она определяет	1	2
1801	знает что	1	2
1802	чтобы убедиться	1	2
1803	слове и	1	2
1804	ничего общего	1	2
1805	глубокое своеобразие	1	2
1806	время оно	1	2
1807	совпадает с	3	2
1808	мы его	2	2
1809	в зоне	2	2
1810	сравнение с	1	2
1811	современной ему	2	2
1812	но лишь	1	2
1813	и мыслей	1	2
1814	с большей	1	2
1815	о своем	2	2
1816	раскрыть и	2	2
1817	при помощи	1	2
1818	и церковь	1	2
1819	у данте	1	2
1820	дух и	1	2
1821	их значение	1	2
1822	смысле и	1	2
1823	время не	3	2
1824	он все	2	2
1825	лишь один	2	2
1826	мира где	1	2
1827	выход за	1	2
1828	художественной литературе	1	2
1829	стилем и	1	2
1830	со словом	1	2
1831	из участников	1	2
1832	выходить за	1	2
1833	современности и	1	2
1834	работы мы	1	2
1835	еще одну	1	2
1836	соприкосновение с	1	2
1837	новые формы	1	2
1838	многих других	1	2
1839	гораздо сложнее	1	2
1840	него были	1	2
1841	о человеке	2	2
1842	все ведущие	3	2
1843	не больше	1	2
1844	данте и	2	2
1845	мира но	2	2
1846	и разные	1	2
1847	в-третьих наконец	1	2
1848	сознания и	9	2
1849	лицом к	1	2
1850	только он	2	2
1851	и единственного	1	2
1852	а о	4	2
1853	же по	3	2
1854	приведенные нами	1	2
1855	их нельзя	1	2
1856	случае не	1	2
1857	мира а	1	2
1858	могла быть	1	2
1859	далее и	1	2
1860	обычной то	1	2
1861	с историей	1	2
1862	не столь	1	2
1863	мысли в	2	2
1864	остается вне	2	2
1865	другом случае	2	2
1866	особенности его	5	2
1867	они все	1	2
1868	известном смысле	1	2
1869	освобождаются от	1	2
1870	может иметь	1	2
1871	совершенно неправильно	1	2
1872	целое в	1	2
1873	только к	1	2
1874	как же	5	2
1875	борьбы за	1	2
1876	некоторых из	1	2
1877	вся жизнь	1	2
1878	раз подчеркнуть	2	2
1879	в разные	1	2
1880	важно подчеркнуть	1	2
1881	и особый	1	2
1882	есть как	1	2
1883	здесь это	1	2
1884	не существовало	1	2
1885	плана в	2	2
1886	книг и	1	2
1887	несколько раз	1	2
1888	важна здесь	4	2
1889	и оценивает	1	2
1890	всей его	2	2
1891	и всех	2	2
1892	еще на	1	2
1893	своих образов	1	2
1894	художественное творчество	1	2
1895	этот роман	1	2
1896	которой можно	2	2
1897	так можно	1	2
1898	мир где	1	2
1899	речь и	1	2
1900	она очень	1	2
1901	этих словах	1	2
1902	и дальше	1	2
1903	себе самому	3	2
1904	художественно-идеологического мышления	1	2
1905	ни был	2	2
1906	дело обстоит	1	2
1907	или точнее	2	2
1908	как для	1	2
1909	говорит не	1	2
1910	было так	1	1
1911	в органическое	1	1
1912	формы художественного	1	1
1913	сам был	2	1
1914	только из	1	1
1915	художественное открытие	1	1
1916	человеческой души	1	1
1917	в душе	1	1
1918	и жертвенное	1	1
1919	оценок как	1	1
1920	и праведники	1	1
1921	что почти	1	1
1922	для меня	2	1
1923	и социальный	1	1
1924	индивидуальном и	1	1
1925	только что	3	1
1926	в последнее	1	1
1927	они эти	1	1
1928	и глубины	1	1
1929	теперь что	1	1
1930	зрения их	1	1
1931	произведение очень	1	1
1932	и становятся	1	1
1933	изображены в	1	1
1934	формальное и	1	1
1935	и имеет	1	1
1936	же предмет	1	1
1937	могли конечно	1	1
1938	и вера	1	1
1939	они замкнуты	1	1
1940	романа эти	2	1
1941	них есть	1	1
1942	наличные в	1	1
1943	построены как	1	1
1944	следует что	1	1
1945	на своей	1	1
1946	этих своеобразных	1	1
1947	здесь дан	1	1
1948	его внешние	1	1
1949	является в	1	1
1950	основные особенности	1	1
1951	его он	1	1
1952	сам автор	4	1
1953	свою новую	1	1
1954	далее что	1	1
1955	страницы в	1	1
1956	он всецело	1	1
1957	всех существенных	1	1
1958	маленьком масштабе	1	1
1959	творческом мире	1	1
1960	и дух	1	1
1961	лишь попутно	1	1
1962	и необходимости	1	1
1963	стоит в	1	1
1964	в художественные	1	1
1965	в художественную	1	1
1966	в материал	1	1
1967	себе то	1	1
1968	всю историю	1	1
1969	и понимать	1	1
1970	такими же	1	1
1971	переломы в	1	1
1972	вот что	2	1
1973	героя как	2	1
1974	и жажда	1	1
1975	конкретных и	1	1
1976	и полное	1	1
1977	что весь	1	1
1978	взаимоотношение между	1	1
1979	в ткань	1	1
1980	романе вовсе	1	1
1981	уже на	1	1
1982	из всего	2	1
1983	и сколько	1	1
1984	времени была	1	1
1985	эти черты	1	1
1986	так это	1	1
1987	автор в	1	1
1988	самого и	1	1
1989	не становятся	2	1
1990	завершителем которой	1	1
1991	он произносит	1	1
1992	является для	2	1
1993	не умирают	1	1
1994	по этим	1	1
1995	уживается с	1	1
1996	плоскости как	1	1
1997	и полно	1	1
1998	из героев	1	1
1999	мы считаем	1	1
2000	не его	3	1
2001	обращения и	1	1
2002	смысл этого	1	1
2003	причем сам	2	1
2004	было быть	1	1
2005	содержания его	1	1
2006	вступая в	1	1
2007	первый взгляд	1	1
2008	сильных и	1	1
2009	нуждаются в	1	1
2010	был таким	1	1
2011	не служит	2	1
2012	рассказах и	1	1
2013	не философские	1	1
2014	совершенно в	1	1
2015	творчества в	3	1
2016	изображает как	1	1
2017	правда только	1	1
2018	можно не	1	1
2019	вопрос о	4	1
2020	свое личное	1	1
2021	земная жизнь	1	1
2022	начале романа	2	1
2023	не согласиться	1	1
2024	идеологических исканий	1	1
2025	их восприятия	1	1
2026	на рынок	1	1
2027	но теперь	1	1
2028	другу как	1	1
2029	такова концепция	1	1
2030	она все	1	1
2031	конечно что	3	1
2032	и каждое	1	1
2033	бы изнутри	1	1
2034	сорок лет	1	1
2035	в нескольких	1	1
2036	вовлекаются в	1	1
2037	мира на	1	1
2038	другу и	1	1
2039	было ничего	1	1
2040	т.п поэтому	1	1
2041	глава третья	1	1
2042	являются только	1	1
2043	действительности он	1	1
2044	объективное значение	1	1
2045	в даре	1	1
2046	этапы развития	1	1
2047	о целом	1	1
2048	мы подробно	1	1
2049	того она	1	1
2050	словах и	1	1
2051	он умел	5	1
2052	форма ее	1	1
2053	и разнообразный	1	1
2054	одновременно он	1	1
2055	ни его	2	1
2056	свете этого	1	1
2057	теперь все	1	1
2058	концов не	1	1
2059	мыслью в	1	1
2060	в неразрывное	1	1
2061	литературе нет	2	1
2062	и взаимная	1	1
2063	что же	5	1
2064	и многосмысленность	1	1
2065	от той	1	1
2066	найти и	3	1
2067	же его	1	1
2068	природы но	1	1
2069	эти типы	1	1
2070	час и	1	1
2071	играет громадную	1	1
2072	точке зрения	5	1
2073	единство не	1	1
2074	повсюду все	1	1
2075	милые и	1	1
2076	отношения и	1	1
2077	нет уж	1	1
2078	и правда	1	1
2079	форме но	1	1
2080	услышать и	2	1
2081	вы в	1	1
2082	на себе	2	1
2083	за самыми	1	1
2084	его слова	1	1
2085	а сам	1	1
2086	совершенно иных	1	1
2087	лишь абстрактный	1	1
2088	и вступает	1	1
2089	из трех	1	1
2090	это почти	1	1
2091	по нашей	1	1
2092	как такое	1	1
2093	роман как	1	1
2094	непосредственно переходит	1	1
2095	и живет	1	1
2096	нему к	1	1
2097	распадается на	1	1
2098	она есть	1	1
2099	его наружность	1	1
2100	они характеризуют	1	1
2101	нечто на	1	1
2102	чем это	1	1
2103	писал в	1	1
2104	голоса и	2	1
2105	ни даже	1	1
2106	он умер	1	1
2107	перед нею	1	1
2108	или иным	1	1
2109	этом плане	1	1
2110	мир все	1	1
2111	святые и	1	1
2112	она сама	1	1
2113	нему в	1	1
2114	себе систему	1	1
2115	и поверхностно	1	1
2116	по природе	4	1
2117	нами не	1	1
2118	тяга к	1	1
2119	у классицистов	1	1
2120	могут нести	1	1
2121	воплощенной в	2	1
2122	только отдельные	2	1
2123	него уже	1	1
2124	осознания и	1	1
2125	явления но	1	1
2126	еще больше	1	1
2127	даем здесь	1	1
2128	последующих эпох	1	1
2129	дистанции и	1	1
2130	элементов и	1	1
2131	художественной формы	6	1
2132	не должна	1	1
2133	мир во	1	1
2134	такого подхода	1	1
2135	впервые введенных	1	1
2136	становится здесь	2	1
2137	создается впечатление	1	1
2138	очень четко	1	1
2139	не способны	3	1
2140	отказывается от	1	1
2141	идее и	1	1
2142	по типу	1	1
2143	за отдельными	1	1
2144	стремится к	1	1
2145	основная ошибка	2	1
2146	воспринимает и	1	1
2147	как можно	3	1
2148	этом романе	1	1
2149	нам неверным	1	1
2150	и последнее	1	1
2151	одного момента	1	1
2152	находил и	1	1
2153	бы только	1	1
2154	более широких	1	1
2155	и всюду	1	1
2156	официальные и	1	1
2157	имел место	1	1
2158	одного человека	2	1
2159	выпадает из	1	1
2160	и позволяет	1	1
2161	своей работы	1	1
2162	в непрерывном	1	1
2163	ведут в	1	1
2164	или иная	1	1
2165	мы даем	1	1
2166	лишь на	3	1
2167	четко и	1	1
2168	и будущему	1	1
2169	проходящий через	1	1
2170	сам подчеркивает	1	1
2171	годах то	1	1
2172	сознания как	1	1
2173	романа мы	1	1
2174	и изображать	1	1
2175	правдой и	1	1
2176	и непосредственные	1	1
2177	не улавливает	1	1
2178	того и	1	1
2179	этой концепции	1	1
2180	три момента	1	1
2181	пределы обычного	1	1
2182	есть своя	1	1
2183	что как	1	1
2184	жизни где	1	1
2185	соответствующий отрывок	1	1
2186	проникновению в	1	1
2187	видение и	1	1
2188	отрывки из	2	1
2189	имеет ничего	1	1
2190	отношений они	1	1
2191	и изображает	1	1
2192	приведем несколько	1	1
2193	слова то	1	1
2194	опору в	1	1
2195	самом построении	2	1
2196	и принципиальным	1	1
2197	не он	2	1
2198	третий план	1	1
2199	причастности к	1	1
2200	незавершенность его	2	1
2201	образам и	1	1
2202	становится и	1	1
2203	такой подход	1	1
2204	люди и	1	1
2205	героя и	11	1
2206	и изображены	1	1
2207	сочувственно цитирует	1	1
2208	к какому-то	1	1
2209	четвертой главе	1	1
2210	трагической и	1	1
2211	этих трех	1	1
2212	их образ	1	1
2213	в рассказе	3	1
2214	внутри этой	1	1
2215	один существенный	1	1
2216	нашей терминологии	1	1
2217	мире на	1	1
2218	ее содержанием	1	1
2219	мир дан	1	1
2220	в европейском	1	1
2221	поэтому даже	1	1
2222	в особом	3	1
2223	и внешний	1	1
2224	неотделимы друг	1	1
2225	отношения с	1	1
2226	здесь действительно	2	1
2227	изобразил бы	3	1
2228	всею отчетливостью	1	1
2229	и лишено	1	1
2230	не совпадает	2	1
2231	или от	1	1
2232	или наконец	4	1
2233	того кто	1	1
2234	и воспринимали	1	1
2235	показал как	1	1
2236	делаются попытки	1	1
2237	совершенно особый	1	1
2238	подход к	2	1
2239	эпохе в	1	1
2240	его личности	4	1
2241	слово романа	1	1
2242	как вещи	1	1
2243	и вызывали	1	1
2244	всю человеческую	1	1
2245	значение этих	1	1
2246	такая организация	1	1
2247	всю жизнь	1	1
2248	за нее	1	1
2249	но благодаря	1	1
2250	сказать но	1	1
2251	героя является	2	1
2252	наоборот все	1	1
2253	тона в	1	1
2254	события в	1	1
2255	рассказ в	1	1
2256	до предела	1	1
2257	существенно нового	1	1
2258	в трактовке	1	1
2259	по нескольку	1	1
2260	до начала	1	1
2261	и попытался	1	1
2262	идея о	1	1
2263	вообще была	1	1
2264	мыслью и	1	1
2265	вообще нет	1	1
2266	действующими лицами	3	1
2267	которая и	1	1
2268	он действительно	1	1
2269	на слово	1	1
2270	слово о	8	1
2271	являются чем-то	1	1
2272	значит конечно	3	1
2273	только момент	1	1
2274	черты его	1	1
2275	и против	1	1
2276	него только	1	1
2277	он у	2	1
2278	деле нет	1	1
2279	его уже	1	1
2280	установить с	1	1
2281	и материал	1	1
2282	прием и	1	1
2283	к художественному	1	1
2284	и фиксирует	1	1
2285	как существенный	1	1
2286	впервые и	1	1
2287	мировоззрении и	1	1
2288	из таких	1	1
2289	есть без	1	1
2290	не умеют	3	1
2291	его содержание	1	1
2292	самому и	1	1
2293	их природы	1	1
2294	другого человека	4	1
2295	и куда	1	1
2296	завершено не	1	1
2297	художественного творчества	3	1
2298	и романа	1	1
2299	при самой	1	1
2300	как необходимый	1	1
2301	достаточно сравнить	1	1
2302	идея эта	2	1
2303	бы привести	1	1
2304	форме мы	1	1
2305	реалистического романа	1	1
2306	из отдельных	1	1
2307	мышления он	1	1
2308	определяет основную	1	1
2309	человека во	1	1
2310	сколько-нибудь полного	1	1
2311	опоры для	2	1
2312	живых уст	1	1
2313	позиции в	1	1
2314	необходимо для	1	1
2315	же самыми	1	1
2316	на минуту	1	1
2317	под этим	2	1
2318	в плоскости	5	1
2319	творчества и	2	1
2320	сами по	4	1
2321	материале других	1	1
2322	находим у	1	1
2323	остается нераскрытым	1	1
2324	непосредственная и	1	1
2325	принципу построены	1	1
2326	сущность этой	1	1
2327	идет именно	1	1
2328	подняться до	1	1
2329	вложена в	1	1
2330	его сознания	4	1
2331	напротив мы	1	1
2332	рассеяны по	1	1
2333	он хотел	1	1
2334	полной и	1	1
2335	насколько нам	1	1
2336	ней почти	1	1
2337	с такими	2	1
2338	вот все	2	1
2339	ее отношение	1	1
2340	человека на	1	1
2341	имеет под	1	1
2342	не приводит	1	1
2343	художественного мышления	2	1
2344	эта особая	1	1
2345	как позже	1	1
2346	таков отчасти	1	1
2347	литературе о	3	1
2348	только ее	1	1
2349	к другому	2	1
2350	и было	1	1
2351	вложенная в	1	1
2352	своем собственном	1	1
2353	что бы	1	1
2354	и целостной	2	1
2355	бы во	2	1
2356	то здесь	1	1
2357	строится в	1	1
2358	нею в	1	1
2359	ему очень	1	1
2360	который он	1	1
2361	дальнейшее развитие	2	1
2362	и резко	1	1
2363	с нашими	1	1
2364	они ничего	1	1
2365	и осмысленной	1	1
2366	перехода из	1	1
2367	и сочетаются	1	1
2368	а поэтому	1	1
2369	всем этом	1	1
2370	сумел увидеть	1	1
2371	контекста они	1	1
2372	он представляет	1	1
2373	не считал	1	1
2374	даже сказать	1	1
2375	тогда я	1	1
2376	всех элементов	3	1
2377	во мне	2	1
2378	романа носят	1	1
2379	особых художественных	1	1
2380	героем и	2	1
2381	состав и	1	1
2382	и независимо	1	1
2383	человека от	2	1
2384	и разрешить	2	1
2385	и теперь	1	1
2386	образа здесь	1	1
2387	я называю	1	1
2388	он переносит	1	1
2389	обе эти	1	1
2390	вступает в	5	1
2391	отношении к	3	1
2392	и ему	1	1
2393	говорят что	1	1
2394	как если	1	1
2395	от других	2	1
2396	ложь и	1	1
2397	ни были	2	1
2398	и стремление	1	1
2399	смысле образ	1	1
2400	тогда как	1	1
2401	стороны эта	1	1
2402	сохраняет свое	1	1
2403	при этих	2	1
2404	исключительная художественная	1	1
2405	неотделима от	2	1
2406	эту концепцию	1	1
2407	автором как	1	1
2408	к безусловному	1	1
2409	в данной	1	1
2410	в сфере	4	1
2411	проявляется очень	1	1
2412	самого героя	10	1
2413	он получил	1	1
2414	авторской речи	2	1
2415	основную особенность	4	1
2416	здесь остаются	1	1
2417	глубже чем	1	1
2418	в каждый	1	1
2419	бы сказать	1	1
2420	нелепо думать	1	1
2421	мысли не	1	1
2422	и собственная	1	1
2423	переход к	1	1
2424	к истории	1	1
2425	умирающему и	1	1
2426	нем по	1	1
2427	миры в	1	1
2428	как предмет	3	1
2429	она может	1	1
2430	это просто	1	1
2431	к свободе	1	1
2432	образов как	1	1
2433	определение его	1	1
2434	взаимодействие с	1	1
2435	как формы	1	1
2436	себе автор	1	1
2437	у этой	1	1
2438	а напротив	1	1
2439	другого и	1	1
2440	резко выделяются	1	1
2441	смерти как	1	1
2442	мире где	1	1
2443	т.п так	1	1
2444	началом его	1	1
2445	не собираемся	1	1
2446	к лицу	1	1
2447	автора а	2	1
2448	нам известно	1	1
2449	то они	2	1
2450	стоит на	1	1
2451	время сохраняя	1	1
2452	мышления в	1	1
2453	и подчинить	2	1
2454	не поддается	3	1
2455	этим можно	1	1
2456	автору и	1	1
2457	образы людей	1	1
2458	изображения все	1	1
2459	объяснения из	1	1
2460	действительно является	1	1
2461	также нет	1	1
2462	отражает и	1	1
2463	в художественной	4	1
2464	для всякого	1	1
2465	этом новом	1	1
2466	пределах того	1	1
2467	искать в	2	1
2468	в определенном	1	1
2469	и сознание	2	1
2470	своей не	1	1
2471	наблюдения над	1	1
2472	своем стремлении	1	1
2473	чисто отрицательными	1	1
2474	в вечности	1	1
2475	с уже	1	1
2476	из души	1	1
2477	которого я	1	1
2478	нам еще	1	1
2479	и создал	1	1
2480	истории как	1	1
2481	рядом со	1	1
