N	2gram	Bakhtin_Pr	Myslijsy
1315	всегда будет	1	1
1316	убедиться в	1	1
1317	всего этого	4	1
1318	делает его	1	1
1319	продолжает жить	2	1
1320	второй половины	2	1
1321	не меньшее	1	1
1322	мы ни	1	1
1323	мифа и	2	1
1324	на одну	1	1
1325	приходит на	2	1
1326	когда-то было	1	1
1327	принадлежащих к	1	1
1328	прозы в	2	1
1329	оно с	1	1
1330	бога и	2	1
1331	в голове	1	1
1332	такова например	2	1
1333	есть это	1	1
1334	только во	1	1
1335	же она	1	1
1336	есть конечно	1	1
1337	особенно в	7	1
1338	другой но	1	1
1339	связи со	1	1
1340	ведь здесь	1	1
1341	до ее	2	1
1342	положением которое	1	1
1343	и всякого	1	1
1344	но повторяем	1	1
1345	в царстве	2	1
1346	в чем-нибудь	1	1
1347	человеку и	1	1
1348	друг с	6	1
1349	являются уже	1	1
1350	это уже	2	1
1351	об остальных	1	1
1352	время мы	1	1
1353	теперь а	1	1
1354	и совершается	1	1
1355	вопрос и	1	1
1356	жизни как	4	1
1357	и тела	1	1
1358	жизнь языка	1	1
1359	сочетаниях и	1	1
1360	предания и	1	1
1361	в заключение	4	1
1362	о ней	1	1
1363	того о	1	1
1364	предметом или	1	1
1365	особенности его	2	1
1366	и могли	1	1
1367	всем людям	1	1
1368	даже по	1	1
1369	это два	1	1
1370	она имеет	1	1
1371	которую они	2	1
1372	значение имеет	2	1
1373	она проявляется	1	1
1374	себя им	1	1
1375	действует в	1	1
1376	и он	5	1
1377	и мир	1	1
1378	мысль а	1	1
1379	по преимуществу	1	1
1380	произведений и	1	1
1381	мы как	1	1
1382	человеку который	1	1
1383	как две	1	1
1384	жизни языка	1	1
1385	конечно есть	1	1
1386	как нам	1	1
1387	землю и	1	1
1388	и среди	1	1
1389	поэтому в	1	1
1390	очень далеко	1	1
1391	она изучает	1	1
1392	этого он	1	1
1393	к себе	8	1
1394	через это	2	1
1395	данное состояние	1	1
1396	формы этого	1	1
1397	его но	1	1
1398	это их	1	1
1399	пожалуй и	1	1
1400	в общей	1	1
1401	своей совокупности	1	1
1402	творчества но	1	1
1403	известные нам	1	1
1404	отличие в	1	1
1405	в качестве	1	1
1406	и через	5	1
1407	что самая	1	1
1408	будем говорить	2	1
1409	с собственно	1	1
1410	они в	1	1
1411	ее целом	1	1
1412	два раза	1	1
1413	стихотворной речи	2	1
1414	есть с	2	1
1415	начинается в	1	1
1416	еще довольно	2	1
1417	наше внимание	1	1
1418	как можно	1	1
1419	символическое значение	2	1
1420	по некоторым	1	1
1421	слово на	1	1
1422	с резкими	1	1
1423	отношений но	1	1
1424	является чем-то	1	1
1425	идеи во	1	1
1426	в зависимости	3	1
1427	во всей	5	1
1428	находятся и	1	1
1429	что вы	1	1
1430	заключение о	1	1
1431	об особенностях	1	1
1432	в несколько	2	1
1433	не о	2	1
1434	есть например	1	1
1435	на иных	1	1
1436	ее развития	1	1
1437	к миру	2	1
1438	на себя	3	1
1439	отношений к	1	1
1440	этого я	2	1
1441	самой природы	1	1
1442	менее он	1	1
1443	здесь же	1	1
1444	в ожидании	1	1
1445	в последних	2	1
1446	человека она	1	1
1447	конечно на	1	1
1448	исторического развития	1	1
1449	но ведь	3	1
1450	как все	1	1
1451	встречается в	1	1
1452	же при	1	1
1453	человек в	2	1
1454	себя как	2	1
1455	на земле	14	1
1456	если эти	1	1
1457	и характер	2	1
1458	почти на	1	1
1459	отвечать на	1	1
1460	уже давно	1	1
1461	между собой	1	1
1462	три момента	1	1
1463	к вопросу	1	1
1464	связанным с	1	1
1465	всякий язык	1	1
1466	он обладал	1	1
1467	в сторону	1	1
1468	хотя оно	1	1
1469	слово по	2	1
1470	быть очень	1	1
1471	мира все	1	1
1472	человеческой и	1	1
1473	что их	1	1
1474	нельзя не	1	1
1475	ему удается	1	1
1476	которая есть	1	1
1477	другим можно	1	1
1478	жизнь не	2	1
1479	живут по	1	1
1480	предмете в	1	1
1481	а для	2	1
1482	не был	3	1
1483	той или	2	1
1484	остается в	2	1
1485	роскошь и	1	1
1486	этого сна	1	1
1487	с мертвым	1	1
1488	точкой зрения	1	1
1489	именно как	3	1
1490	других сторон	1	1
1491	самое название	1	1
1492	нами как	1	1
1493	словом это	1	1
1494	это вполне	1	1
1495	сознания а	1	1
1496	взятые в	1	1
1497	тех сторон	1	1
1498	особенно на	2	1
1499	и пространства	2	1
1500	но между	1	1
1501	человека однако	1	1
1502	света как	1	1
1503	выразить так	2	1
1504	невозможны без	1	1
1505	именно потому	1	1
1506	знает но	1	1
1507	отличен от	2	1
1508	определенным образом	1	1
1509	для наших	1	1
1510	это должно	1	1
1511	сближаться с	1	1
1512	из слов	1	1
1513	чем дальше	1	1
1514	оснований для	1	1
1515	меняется в	1	1
1516	отношение между	1	1
1517	на самый	1	1
1518	становятся все	2	1
1519	можно сделать	1	1
1520	на нем	1	1
1521	а у	2	1
1522	теперь несколько	1	1
1523	всех других	2	1
1524	одни только	1	1
1525	и является	1	1
1526	в тех	2	1
1527	это описание	1	1
1528	др в	3	1
1529	содержание но	1	1
1530	относится и	1	1
1531	его жизнь	2	1
1532	в решение	1	1
1533	форма художественного	1	1
1534	это влияние	2	1
1535	та которая	1	1
1536	над ним	1	1
1537	как один	1	1
1538	мы здесь	4	1
1539	при первом	1	1
1540	свое развитие	1	1
1541	не совпадает	1	1
1542	не раз	1	1
1543	занимает в	1	1
1544	третьей то	1	1
1545	или меньшей	6	1
1546	это самая	1	1
1547	явлением и	1	1
1548	на свет	1	1
1549	для осуществления	1	1
1550	с людьми	1	1
1551	жизнь как	1	1
1552	его был	1	1
1553	такой который	1	1
1554	и никогда	2	1
1555	след в	1	1
1556	вера в	1	1
1557	и характеры	1	1
1558	многие и	1	1
1559	и глубокое	1	1
1560	характер ее	1	1
1561	его личности	1	1
1562	когда они	1	1
1563	теперь тем	1	1
1564	для изображения	1	1
1565	вот несколько	1	1
1566	истина не	1	1
1567	пушкина в	1	1
1568	эта черта	1	1
1569	по немногим	1	1
1570	всю жизнь	1	1
1571	пределы его	1	1
1572	чаще всего	1	1
1573	есть все	1	1
1574	можем составить	1	1
1575	форму и	1	1
1576	его сущности	1	1
1577	и выражены	1	1
1578	отрешиться от	1	1
1579	определенный образ	1	1
1580	по нескольку	1	1
1581	жизни таким	1	1
1582	а главное	3	1
1583	но они	5	1
1584	они очень	1	1
1585	нет не	1	1
1586	меньшей степени	6	1
1587	все идут	1	1
1588	в определенные	1	1
1589	смысле к	1	1
1590	самим собою	6	1
1591	говорить с	1	1
1592	чем выше	1	1
1593	меня и	1	1
1594	своего рода	7	1
1595	индивидуальности и	1	1
1596	составить себе	1	1
1597	в последующих	3	1
1598	уже после	1	1
1599	даны в	1	1
1600	и конечно	2	1
1601	отношению ко	1	1
1602	той ее	1	1
1603	они и	3	1
1604	и должны	1	1
1605	на небе	1	1
1606	но за	1	1
1607	особенности этого	5	1
1608	жизни а	2	1
1609	наблюдаемых явлений	1	1
1610	своего собственного	1	1
1611	которые он	1	1
1612	других и	2	1
1613	образов а	2	1
1614	на первом	1	1
1615	оно было	1	1
1616	и резкие	1	1
1617	самому и	1	1
1618	и далее	1	1
1619	связей с	1	1
1620	об чем	1	1
1621	которого оно	2	1
1622	романа и	4	1
1623	делая его	1	1
1624	и внешнюю	1	1
1625	может сосредоточиться	1	1
1626	и этого	1	1
1627	мне и	1	1
1628	он на	1	1
1629	она эта	1	1
1630	самой жизни	2	1
1631	эти законы	1	1
1632	в область	2	1
1633	от этой	1	1
1634	и народной	1	1
1635	более глубокое	3	1
1636	речи как	2	1
1637	и слов	1	1
1638	зрения истории	1	1
1639	то они	1	1
1640	творчества с	1	1
1641	и делает	1	1
1642	и ответа	1	1
1643	и ограничить	1	1
1644	не признает	1	1
1645	человека если	1	1
1646	чтоб не	1	1
1647	ли они	1	1
1648	этих отношений	1	1
1649	найдем и	3	1
1650	отрицания как	1	1
1651	него нет	1	1
1652	мере и	1	1
1653	начинается развитие	1	1
1654	считать этот	1	1
1655	же самые	1	1
1656	есть строго	1	1
1657	там в	1	1
1658	со всеми	8	1
1659	и самая	1	1
1660	поэтому и	4	1
1661	него но	1	1
1662	сказать с	1	1
1663	одну и	1	1
1664	мое я	2	1
1665	не произошло	1	1
1666	характер но	2	1
1667	нам в	1	1
1668	дух и	1	1
1669	широкое и	2	1
1670	происходящей в	1	1
1671	потому может	1	1
1672	именно оно	1	1
1673	романа который	1	1
1674	как чего-то	1	1
1675	мы выделили	1	1
1676	о самом	1	1
1677	говорим здесь	2	1
1678	он будет	1	1
1679	мысль также	1	1
1680	взятые вместе	1	1
1681	не делает	1	1
1682	содержание а	1	1
1683	и действительно	3	1
1684	истины в	1	1
1685	действительно были	1	1
1686	только одной	1	1
1687	стремятся к	1	1
1688	пор еще	2	1
1689	отдельного человека	1	1
1690	что могло	2	1
1691	чтоб он	1	1
1692	только их	1	1
1693	корней и	1	1
1694	и также	1	1
1695	другого может	1	1
1696	это время	1	1
1697	с собою	1	1
1698	ними не	1	1
1699	других искусств	1	1
1700	жизни в	4	1
1701	я хочу	1	1
1702	первому и	1	1
1703	проникнуть в	2	1
1704	правда не	1	1
1705	будет еще	1	1
1706	судит и	1	1
1707	с криком	1	1
1708	не такое	1	1
1709	тем которые	1	1
1710	мыслей и	1	1
1711	так называемая	2	1
1712	можно найти	1	1
1713	собою в	2	1
1714	сравнению с	6	1
1715	и дополнения	1	1
1716	известная доля	1	1
1717	но раз	1	1
1718	оттенки в	1	1
1719	здесь следовательно	3	1
1720	самый образ	1	1
1721	и широко	1	1
1722	здесь нет	2	1
1723	смысле это	1	1
1724	не входит	1	1
1725	на самую	1	1
1726	сделать и	1	1
1727	содержание здесь	1	1
1728	непосредственно и	1	1
1729	три основные	2	1
1730	можно в	1	1
1731	тоже как	1	1
1732	именно тем	2	1
1733	совершенно не	4	1
1734	чем же	1	1
1735	не является	1	1
1736	истории не	1	1
1737	перейти в	1	1
1738	по этим	1	1
1739	на лестницу	2	1
1740	и разным	1	1
1741	их самих	1	1
1742	отнести к	1	1
1743	их друг	1	1
1744	в очень	2	1
1745	смерти и	4	1
1746	знаем мы	1	1
1747	который не	2	1
1748	ни на	1	1
1749	к отдельным	1	1
1750	совпадает с	1	1
1751	но здесь	2	1
1752	на основе	4	1
1753	по сравнению	6	1
1754	это все	2	1
1755	литературных направлений	1	1
1756	есть человека	1	1
1757	других одновременно	1	1
1758	влияния то	1	1
1759	речи не	1	1
1760	а через	1	1
1761	тот и	2	1
1762	обойтись без	1	1
1763	последнее слово	2	1
1764	того об	1	1
1765	я называю	1	1
1766	всего на	1	1
1767	народов и	1	1
1768	и вся	4	1
1769	снова и	1	1
1770	в которую	1	1
1771	очень хорошо	3	1
1772	он именно	1	1
1773	в первых	1	1
1774	формой и	1	1
1775	с первой	2	1
1776	вопроса и	1	1
1777	в следующей	1	1
1778	говорящего к	1	1
1779	одно лицо	2	1
1780	и исчезает	1	1
1781	числе и	13	1
1782	человека что	1	1
1783	внимание поэтому	1	1
1784	в мир	1	1
1785	тень на	1	1
1786	этой жизни	1	1
1787	она берет	1	1
1788	необходимо указать	2	1
1789	есть определенный	1	1
1790	например для	1	1
1791	и полно	1	1
1792	законам и	1	1
1793	которому оно	1	1
1794	свободы в	1	1
1795	знает что	2	1
1796	связанных с	2	1
1797	связанной с	1	1
1798	потому и	1	1
1799	автора в	2	1
1800	и а	1	1
1801	мысли это	1	1
1802	однако нужно	1	1
1803	и идеи	7	1
1804	глубокое и	1	1
1805	в отличие	1	1
1806	его художественного	3	1
1807	связана с	3	1
1808	своей жизни	3	1
1809	что совершается	1	1
1810	к созданию	1	1
1811	в самую	1	1
1812	истины а	1	1
1813	нужно заметить	1	1
1814	она имела	1	1
1815	из-под власти	1	1
1816	отрывок из	1	1
1817	но именно	4	1
1818	у диккенса	1	1
1819	далекие от	1	1
1820	может даже	1	1
1821	человечества и	1	1
1822	и появляется	1	1
1823	второй план	1	1
1824	поэтому нам	1	1
1825	того с	1	1
1826	нами на	1	1
1827	человека я	1	1
1828	одна в	1	1
1829	ее вовне	1	1
1830	главное не	1	1
1831	к новой	1	1
1832	а они	1	1
1833	их имеет	1	1
1834	мы этим	1	1
1835	оба члена	1	1
1836	является только	1	1
1837	идея в	1	1
1838	от основного	1	1
1839	форму этого	1	1
1840	в корне	1	1
1841	же он	2	1
1842	возможности но	1	1
1843	если только	3	1
1844	который и	1	1
1845	это совершенно	1	1
1846	внимание и	1	1
1847	мы слышим	4	1
1848	меня не	1	1
1849	из этой	1	1
1850	высшей степени	1	1
1851	от всякого	1	1
1852	на время	2	1
1853	всего того	1	1
1854	последнее может	1	1
1855	истории литературы	1	1
1856	не знают	2	1
1857	во внешних	1	1
1858	оно дано	1	1
1859	хотя иногда	1	1
1860	и развивается	1	1
1861	для нашего	1	1
1862	значение в	4	1
1863	его нельзя	1	1
1864	мир в	1	1
1865	берет на	1	1
1866	гораздо сложнее	1	1
1867	над всем	1	1
1868	ли бы	2	1
1869	по сходству	1	1
1870	и вот	1	1
1871	том числе	15	1
1872	человек мог	1	1
1873	в художественной	1	1
1874	обе эти	3	1
1875	я видел	3	1
1876	общем не	1	1
1877	с участием	1	1
1878	условиях и	2	1
1879	смысле можно	1	1
1880	языком то	1	1
1881	того чем	1	1
1882	одного только	1	1
1883	нашей точки	1	1
1884	таких например	1	1
1885	положениях и	1	1
1886	с нашей	1	1
1887	знаю что	1	1
1888	тогда этот	1	1
1889	из предшествующего	1	1
1890	в каком-нибудь	1	1
1891	чем перейти	1	1
1892	здесь в	11	1
1893	богатство и	1	1
1894	а здесь	1	1
1895	что эту	1	1
1896	со словами	1	1
1897	нет это	1	1
1898	на высших	1	1
1899	зрения он	1	1
1900	из форм	1	1
1901	план и	1	1
1902	но особенности	1	1
1903	различия между	1	1
1904	xix века	2	1
1905	людей что	1	1
1906	потом на	1	1
1907	дают нам	1	1
1908	и никакой	1	1
1909	человеке а	1	1
1910	века и	6	1
1911	ее нельзя	1	1
1912	иногда и	3	1
1913	а о	1	1
1914	наконец в	3	1
1915	а также	4	1
1916	что ничего	1	1
1917	который как	1	1
1918	истина но	1	1
1919	всегда есть	1	1
1920	помнит свое	2	1
1921	и тому	2	1
1922	этого нельзя	1	1
1923	бы до	1	1
1924	наблюдение над	1	1
1925	идеи есть	1	1
1926	слова слово	1	1
1927	о жизни	1	1
1928	возвращаемся к	1	1
1929	вообще не	1	1
1930	которые сами	1	1
1931	в ряде	1	1
1932	ступени ее	1	1
1933	возможно было	1	1
1934	эта способность	1	1
1935	слышать и	1	1
1936	им и	1	1
1937	достигает своего	1	1
1938	а их	1	1
1939	можно выразить	1	1
1940	идеи не	1	1
1941	мира и	3	1
1942	перед собой	1	1
1943	а иногда	1	1
1944	те особенности	1	1
1945	он никогда	1	1
1946	и со	1	1
1947	должно стать	1	1
1948	сущности совершенно	1	1
1949	видим что	1	1
1950	первой части	1	1
1951	отсюда ясно	1	1
1952	и художественного	1	1
1953	только указывает	1	1
1954	эти стороны	1	1
1955	в условиях	7	1
1956	а за	2	1
1957	с другом	6	1
1958	для нашей	1	1
1959	речь но	1	1
1960	вовлекает в	1	1
1961	связаны с	3	1
1962	необходимы и	1	1
1963	он прежде	1	1
1964	людей в	2	1
1965	распространена и	1	1
1966	жизнь и	3	1
1967	чтобы сделать	1	1
1968	уже сказали	2	1
1969	которая как	1	1
1970	нее нет	1	1
1971	же может	1	1
1972	ко всему	1	1
1973	истории развития	1	1
1974	когда по	1	1
1975	творчества так	1	1
1976	слова словом	2	1
1977	жизни кроме	1	1
1978	ними нет	1	1
1979	и живой	2	1
1980	но сами	1	1
1981	был связан	1	1
1982	действительности но	1	1
1983	в прямой	1	1
1984	выше и	2	1
1985	он ни	1	1
1986	же от	1	1
1987	каждом из	3	1
1988	например у	3	1
1989	понимания мира	1	1
1990	явление это	1	1
1991	чисто внешней	1	1
1992	нужно сказать	2	1
1993	этот человек	1	1
1994	сходятся и	1	1
1995	в предшествующих	2	1
1996	явлениям в	1	1
1997	и ни	1	1
1998	как уже	1	1
1999	это был	2	1
2000	и образов	2	1
2001	в первые	1	1
2002	которые были	1	1
2003	жизни слова	4	1
2004	особое значение	1	1
2005	отделен от	1	1
2006	потому сами	1	1
2007	один шаг	1	1
2008	в частности	1	1
2009	а по	1	1
2010	то ее	1	1
2011	этими положениями	1	1
2012	зрения этого	1	1
2013	если такая	1	1
2014	дает им	1	1
2015	совершенно невозможно	1	1
2016	к области	2	1
2017	это была	2	1
2018	отчасти к	1	1
2019	что образ	1	1
2020	оказывается что	1	1
2021	конечно в	2	1
2022	еще в	1	1
2023	в пределах	8	1
2024	в xix	3	1
2025	останавливаться на	1	1
2026	лишь как	1	1
2027	из своей	3	1
2028	на всю	1	1
2029	при всем	3	1
2030	входить в	1	1
2031	и т.д	5	1
2032	и ту	2	1
2033	бы по	1	1
2034	рассматривать как	1	1
2035	человек как	1	1
2036	и особенности	1	1
2037	из жизни	1	1
2038	но теперь	2	1
2039	по той	1	1
2040	и время	5	1
2041	также с	1	1
2042	последнее и	1	1
2043	но самый	1	1
2044	не показывает	2	1
2045	дальнейшем развитии	3	1
2046	самой своей	2	1
2047	очень часто	4	1
2048	мысль так	1	1
2049	природу человека	1	1
2050	отдельному слову	1	1
2051	и которая	2	1
2052	в друга	2	1
2053	ней все	1	1
2054	от преобладания	1	1
2055	лежит вне	1	1
2056	всех слоях	2	1
2057	благодаря этому	1	1
2058	дух в	1	1
2059	этом и	1	1
2060	в друге	2	1
2061	и философскую	1	1
2062	проявляются в	1	1
2063	от образа	1	1
2064	гораздо глубже	1	1
2065	в словаре	1	1
2066	следовательно происходит	2	1
2067	общества и	1	1
2068	смысле а	1	1
2069	то стало	1	1
2070	и отношений	1	1
2071	процессе его	1	1
2072	и утверждение	1	1
2073	при изучении	1	1
2074	некоторых из	2	1
2075	исторической и	2	1
2076	смысле имеет	1	1
2077	переходят друг	1	1
2078	эти два	3	1
2079	и глубокий	1	1
2080	в так	1	1
2081	сильное и	1	1
2082	и обратно	1	1
2083	лицу и	1	1
2084	образа но	1	1
2085	где есть	1	1
2086	он с	1	1
2087	времени а	1	1
2088	с соответствующими	1	1
2089	в чисто	2	1
2090	глубокую внутреннюю	1	1
2091	в руках	1	1
2092	художественное значение	1	1
2093	совершается в	2	1
2094	степени и	1	1
2095	прорывается в	1	1
2096	он существует	1	1
2097	а смерть	1	1
2098	более того	9	1
2099	выраженное в	1	1
