N	2gram	Vygotskiy_	Narrotol
1299	его изложения	1	1
1300	моментов в	2	1
1301	тот же	7	1
1302	протяжении всего	2	1
1303	указанием на	1	1
1304	собой по	1	1
1305	поздно и	1	1
1306	или другой	2	1
1307	его можно	1	1
1308	человека но	1	1
1309	третий и	1	1
1310	независимой от	1	1
1311	не одним	1	1
1312	что есть	1	1
1313	к началу	1	1
1314	что автор	1	1
1315	рассматривать в	2	1
1316	мысль то	1	1
1317	как со	1	1
1318	находятся в	1	1
1319	постольку поскольку	2	1
1320	но на	4	1
1321	что оно	6	1
1322	и многие	1	1
1323	мышления в	17	1
1324	значение в	4	1
1325	тоже не	1	1
1326	ничем не	3	1
1327	так как	11	1
1328	мир в	2	1
1329	любой из	1	1
1330	может не	4	1
1331	вперед и	1	1
1332	ряд других	1	1
1333	того как	6	1
1334	наблюдения в	1	1
1335	перестает быть	1	1
1336	к детскому	1	1
1337	том числе	3	1
1338	уже в	8	1
1339	слово а	1	1
1340	связи между	3	1
1341	процесс развития	3	1
1342	основе которого	2	1
1343	свою главную	1	1
1344	же мере	3	1
1345	естественно что	2	1
1346	вообще наиболее	1	1
1347	для всего	3	1
1348	там теперь	1	1
1349	и восприятия	1	1
1350	собой или	1	1
1351	деле не	1	1
1352	для данной	1	1
1353	в жизнь	2	1
1354	от времени	1	1
1355	ее в	3	1
1356	где он	1	1
1357	новейшие исследования	1	1
1358	поведения в	1	1
1359	в полном	3	1
1360	указание на	4	1
1361	который ничего	1	1
1362	может остаться	1	1
1363	с их	2	1
1364	оказывается совершенно	2	1
1365	слова не	1	1
1366	видим не	1	1
1367	кризиса в	1	1
1368	мнения и	1	1
1369	всех прочих	2	1
1370	от друга	4	1
1371	и спонтанную	1	1
1372	что является	3	1
1373	скорей мы	1	1
1374	впрочем мы	1	1
1375	что к	1	1
1376	указывает и	1	1
1377	слова но	1	1
1378	корнями своими	1	1
1379	открывает перед	1	1
1380	изложения и	2	1
1381	и социальные	1	1
1382	полно и	1	1
1383	и которая	2	1
1384	том виде	1	1
1385	он видел	1	1
1386	раскрыть его	1	1
1387	опыта и	3	1
1388	как нечто	2	1
1389	как другая	2	1
1390	поэтому как	1	1
1391	более что	1	1
1392	в стороне	2	1
1393	случае не	2	1
1394	наглядным примером	1	1
1395	в предыдущих	2	1
1396	что перед	3	1
1397	и без	1	1
1398	он совершается	1	1
1399	нас к	10	1
1400	случаях когда	1	1
1401	говоря мы	1	1
1402	виде в	3	1
1403	является не	2	1
1404	направлено на	2	1
1405	однако это	1	1
1406	и утверждается	1	1
1407	и со	2	1
1408	и я	2	1
1409	в такой	4	1
1410	на всем	3	1
1411	не относится	1	1
1412	личности не	3	1
1413	остановимся на	1	1
1414	и глубже	1	1
1415	в новом	3	1
1416	нисколько не	2	1
1417	что находится	1	1
1418	и оно	1	1
1419	на его	1	1
1420	и смысловой	1	1
1421	которым приводит	2	1
1422	с другом	6	1
1423	сомнение в	1	1
1424	одинаковой степени	1	1
1425	самим как	1	1
1426	вопроса как	2	1
1427	как результат	1	1
1428	самое замечательное	1	1
1429	мы тем	1	1
1430	бы это	1	1
1431	связаны с	2	1
1432	обнаруживает свое	1	1
1433	еще одной	1	1
1434	ему не	1	1
1435	как полагает	1	1
1436	этой функции	1	1
1437	приведенном выше	1	1
1438	друга но	1	1
1439	вопрос не	2	1
1440	превратное представление	1	1
1441	всей полнотой	1	1
1442	которая как	1	1
1443	интересующей нас	6	1
1444	и оставаться	1	1
1445	и тех	1	1
1446	это исходное	1	1
1447	предположить что	2	1
1448	поскольку это	1	1
1449	он указывает	1	1
1450	сам называет	1	1
1451	может иметь	1	1
1452	на собеседника	1	1
1453	или косвенно	1	1
1454	же с	1	1
1455	освобождения от	1	1
1456	с самого	9	1
1457	выше и	2	1
1458	оно в	1	1
1459	которые могли	1	1
1460	конечный результат	1	1
1461	имя с	1	1
1462	первый способ	1	1
1463	гласит что	2	1
1464	лишь под	1	1
1465	в самых	4	1
1466	другими словами	1	1
1467	как показывают	1	1
1468	именно этим	1	1
1469	материал для	1	1
1470	говоря как	1	1
1471	с совершенно	1	1
1472	в противоположность	3	1
1473	сознания так	1	1
1474	мы должны	11	1
1475	о первичности	1	1
1476	исследования в	5	1
1477	нужно было	1	1
1478	эта сторона	1	1
1479	и их	5	1
1480	но даже	2	1
1481	всего его	3	1
1482	плана в	1	1
1483	к области	1	1
1484	отношений между	4	1
1485	к анализу	3	1
1486	оказывается что	1	1
1487	у кого	1	1
1488	только благодаря	1	1
1489	в нашей	1	1
1490	уже видели	2	1
1491	только то	2	1
1492	т.п но	1	1
1493	принять его	1	1
1494	или как	1	1
1495	нам о	1	1
1496	их по	1	1
1497	еще на	4	1
1498	задается вопросом	3	1
1499	перспективы в	1	1
1500	и б	1	1
1501	и время	1	1
1502	что можно	4	1
1503	оставляя за	1	1
1504	в книге	3	1
1505	по всей	2	1
1506	в плане	1	1
1507	крайней мере	1	1
1508	не центральной	1	1
1509	на других	2	1
1510	всей вероятности	1	1
1511	вызывает в	1	1
1512	может показаться	2	1
1513	иначе он	1	1
1514	в одинаковой	2	1
1515	речи окружающих	1	1
1516	целого на	1	1
1517	и относительно	1	1
1518	на двух	3	1
1519	к образованию	1	1
1520	читателя который	1	1
1521	можно так	1	1
1522	нуждается в	2	1
1523	вот этот	1	1
1524	чисто внешней	1	1
1525	не падает	2	1
1526	не удалось	2	1
1527	для этого	7	1
1528	само по	3	1
1529	есть не	3	1
1530	совершается в	1	1
1531	структура и	1	1
1532	более того	2	1
1533	появляются у	1	1
1534	ними но	1	1
