N	2gram	Bakhtin_Fr	Narrotol
1302	или косвенно	1	1
1303	в полной	1	1
1304	тут и	1	1
1305	с самого	3	1
1306	выше и	1	1
1307	существенное в	1	1
1308	и всеми	1	1
1309	в сатирическом	1	1
1310	история о	1	1
1311	своих высказываний	1	1
1312	на свои	1	1
1313	жизни для	1	1
1314	в самых	1	1
1315	раз того	1	1
1316	другими словами	3	1
1317	так называемой	1	1
1318	будущее время	1	1
1319	а из	1	1
1320	в акте	5	1
1321	которое здесь	1	1
1322	прямо как	1	1
1323	ведь и	3	1
1324	в искусстве	3	1
1325	всей истории	1	1
1326	он однако	1	1
1327	характерно для	3	1
1328	не существовало	1	1
1329	но затем	2	1
1330	нужно было	1	1
1331	но она	5	1
1332	и их	6	1
1333	всего его	2	1
1334	его словесная	1	1
1335	плана в	1	1
1336	были коллективными	1	1
1337	кто не	3	1
1338	конечно в	4	1
1339	века однако	1	1
1340	только благодаря	1	1
1341	и времени	2	1
1342	только то	1	1
1343	т.п но	1	1
1344	хотя она	1	1
1345	нам о	2	1
1346	чем они	1	1
1347	знает и	1	1
1348	эту тему	2	1
1349	в книге	2	1
1350	участвовал в	1	1
1351	в плане	5	1
1352	мировой литературы	1	1
1353	на других	1	1
1354	все содержание	1	1
1355	благодаря этому	3	1
1356	может показаться	1	1
1357	и вопреки	1	1
1358	в будущее	2	1
1359	не претендует	1	1
1360	происходит в	3	1
1361	свидетельствуют о	2	1
1362	в период	2	1
1363	на двух	1	1
1364	нуждается в	3	1
1365	художественная литература	1	1
1366	для характеристики	1	1
1367	человек не	1	1
1368	не падает	1	1
1369	в разговоре	1	1
1370	надо было	1	1
1371	не удалось	1	1
1372	для этого	2	1
1373	истина в	1	1
1374	виду что	1	1
1375	констатирует что	1	1
1376	именно это	2	1
1377	а я	1	1
1378	в лице	2	1
1379	особенно у	1	1
1380	есть не	1	1
1381	в готовом	1	1
1382	в декамероне	1	1
1383	более того	3	1
1384	котором он	1	1
1385	реальностью и	1	1
