N	4gram	Tiupa_Hudo	Literetu
791	так просто как это	1	1
792	назначение последнего отныне не	1	1
793	бы позволял ему ощутить	1	1
794	реальностью образам одного сознания	1	1
795	художественного языка на котором	1	1
796	собственно творческой стороны эстетического	1	1
797	героя ту или иную	1	1
798	факультативный признак искусства назначение	1	1
799	задания сколько креативное изобретение	1	1
800	в концепции авторства на	1	1
801	о явлениях самой жизни	1	1
802	мастер по фабрикации скрипок	1	1
803	сознанию в силу своей	1	1
804	основа не подвергаемого сомнению	1	1
805	строится авторский текст основа	1	1
806	на смену мастерству вкусу	1	1
807	художественное произведение обретает статус	1	1
808	трагедии шекспира или романистика	1	1
809	поскольку распространяет и на	1	1
810	воздействия на воспринимающее сознание	1	1
811	той или иной мере	1	1
812	классического реализма выдвигает откровение	1	1
813	материала и преобразовании его	1	1
814	столько владение словом сколько	1	1
815	не так просто как	1	1
816	бальзак реконструирующий скрытую внутреннюю	1	1
817	обобщающим принципом присутствия я	1	1
818	воспринимаются как недостаточно художественные	1	1
819	лишь оттесняет на второй	1	1
820	по-своему а иной раз	1	1
821	столь существенного скачка в	1	1
822	описанию но в силу	1	1
823	произведения оставался единым со	1	1
824	текста отождествляемая с мастерством	1	1
825	впервые осознается неэлиминируемым конститутивным	1	1
826	текст текст данного шедевра	1	1
827	просто как это может	1	1
828	деятельности оказывается не столько	1	1
829	единым со стороны субъекта	1	1
830	на котором строго говоря	1	1
831	сторону окружающей его жизни	1	1
832	романтизм явил собой художественную	1	1
833	автор читатель зритель слушатель	1	1
834	коммуникативного события автор герой	1	1
835	xix столетия предполагает высокую	1	1
836	свободный игровой характер самовыражения	1	1
837	со стороны субъекта художественной	1	1
838	быть устранены из искусства	1	1
839	близости людей заветная черта	1	1
840	предполагает высокую эстетическую культуру	1	1
841	поддается научному описанию но	1	1
842	эту энциклопедию всей духовной	1	1
843	от читателя также требуется	1	1
844	выступил основатель систематической эстетики	1	1
845	века при всем своем	1	1
846	фабрикации скрипок озабоченный вычислением	1	1
847	приобретать любые в частности	1	1
848	или знаковый материал текста	1	1
849	поскольку переживания составляющие содержание	1	1
850	однонаправленный и необратимый процесс	1	1
851	иной раз и лучше	1	1
852	достодолжную и вполне присущую	1	1
853	помысел гения никем не	1	1
854	индивидуума авторский текст становится	1	1
855	творческий акт художника оборачивается	1	1
856	о месте искусства в	1	1
857	свету остается неизвестен и	1	1
858	своих народных рассказов а	1	1
859	собой обретать внутреннюю свободу	1	1
860	наличии которой не остается	1	1
861	событие состоялось чтобы произведение	1	1
862	и преобразовании его в	1	1
863	к вымышленному персонажу автор	1	1
864	не столько правильностью сколько	1	1
865	в другом и другого	1	1
866	существенного скачка в области	1	1
867	самостоятельным внутренним высказыванием на	1	1
868	на воображаемого героя ту	1	1
869	мотивированная авторитетностью его классических	1	1
870	он же и страдивариус	1	1
871	относится как к настоящему	1	1
872	критерием художественности впервые становится	1	1
873	построению исторически обоснованной общей	1	1
874	осознание собственно творческой стороны	1	1
875	романистика рабле воспринимаются как	1	1
876	акт художника оборачивается вторжением	1	1
877	оставался единым со стороны	1	1
878	гениального индивидуума авторский текст	1	1
879	явил собой художественную культуру	1	1
880	художественного мышления и художественного	1	1
881	присваивая текст как пушкинская	1	1
882	как это может показаться	1	1
883	определяющим отношением художественности оказывается	1	1
884	о жизни по всеохватывающей	1	1
885	одним из существеннейших способов	1	1
886	всех модификаций рефлективного традиционализма	1	1
887	связанной так или иначе	1	1
888	читателем в сотворение мира	1	1
889	развитой способности усмотрения общечеловеческого	1	1
890	некоего гениального индивидуума авторский	1	1
891	парадигм художественности по одним	1	1
892	в мире эпоха классического	1	1
893	не поддается научному описанию	1	1
894	перемен трагедия остановилась приобретя	1	1
895	искусства назначение последнего отныне	1	1
896	жизни по всеохватывающей своей	1	1
897	особый язык язык поэзии	1	1
898	не несет в себе	1	1
899	техне на языке платона	1	1
900	целостностью при наличии которой	1	1
901	столетия предполагает высокую эстетическую	1	1
902	укрепление в общественном сознании	1	1
903	и будет аккумулировано последующими	1	1
904	так пылко я люблю	1	1
905	великий мастер по фабрикации	1	1
906	созидании яркая индивидуальность гения	1	1
907	обретает жизнь лишь в	1	1
908	из искусства но отошли	1	1
909	деятельность это работа с	1	1
910	искусство активизировало свое воздействие	1	1
911	для постсимволиста становится аксиомой	1	1
912	ищет и находит свой	1	1
913	татьяна которая в чужом	1	1
914	окружающей его жизни подобно	1	1
915	сырого прозаического речевого материала	1	1
916	м.л гаспарова вся поэтика	1	1
917	заявляя свою свободную волю	1	1
918	это работа с восприятием	1	1
919	художественности по одним и	1	1
920	гения никем не может	1	1
921	данности текста оно мыслится	1	1
922	образотворческом созидании яркая индивидуальность	1	1
923	научением мастерства в концепции	1	1
924	художественной реальностью образам одного	1	1
925	а иной раз и	1	1
926	на чужое сознание истинный	1	1
927	она поддается эстетическому обобщению	1	1
928	художественного произведения оставался единым	1	1
929	способность создать то чему	1	1
930	известной незавершенности открытости конструктивной	1	1
931	конструктивной неполноты целого располагающей	1	1
932	обретать внутреннюю свободу самобытной	1	1
933	всему свету остается неизвестен	1	1
934	эффективность воздействия на воспринимающее	1	1
935	не может быть постигнут	1	1
936	самобытной интерпретацией общего с	1	1
937	время искусство активизировало свое	1	1
938	не достаточно креативной творящей	1	1
939	тому как формирование текста	1	1
940	затем в xix веке	1	1
941	скрипок озабоченный вычислением пропорций	1	1
942	молчи скрывайся и таи	1	1
943	уникальном художественном языке авторского	1	1
944	много перемен трагедия остановилась	1	1
945	автор относится как к	2	1
946	людей заветная черта ее	1	1
947	мастерством его создателя исполнение	1	1
948	самого искусства реализатором коммуникативного	1	1
949	индивидуальной самобытностью аналогичен автору	1	1
950	по всеохватывающей своей широте	1	1
951	автору каждый человек в	1	1
952	чужого я в качестве	1	1
953	чтобы не остаться субъективным	1	1
954	сознании каждой новой такой	1	1
955	она лишь оттесняет на	1	1
956	лишь манифестацией эстетической игры	1	1
957	вторжением в суверенность чужого	1	1
958	свое воздействие на воспринимающее	1	1
959	познанием но собственно познавательной	1	1
960	когда адресат может по-своему	1	1
961	на реальное многообразие этих	1	1
962	авторитетностью его классических образцов	1	1
963	творческой стороны эстетического выражаемой	1	1
964	используются в качестве моделей	1	1
965	этой причине в рамках	1	1
966	в своем стремительном развитии	1	1
967	воспринимающего должно стать самостоятельным	1	1
968	толстой например организовывал тексты	1	1
969	неизвестен и который известен	1	1
970	текста оно мыслится субъективной	1	1
971	в воображении и самоутверждающаяся	1	1
972	реального адресата а не	1	1
973	жизни человека и общества	1	1
974	тексте ищет и находит	1	1
975	эстетической неклассичности известной незавершенности	1	1
976	частности прозаические формы текстуальности	1	1
977	с автором художественного задания	1	1
978	в той или иной	2	1
979	переживание воспринимающего должно стать	1	1
980	несмотря на реальное многообразие	1	1
981	оттесняет на задний план	1	1
982	сделаться художественной реальностью образам	1	1
983	фантазма творческого воображения такое	1	1
984	языка на котором строго	1	1
985	этом как историк современности	1	1
986	увидевший в деятельности художника	1	1
987	жизни некоего гениального индивидуума	1	1
988	чужом тексте ищет и	1	1
989	отрицается ориентация на какой	1	1
990	по этой причине в	1	1
991	реалистических произведений от читателя	1	1
992	реализма выдвигает откровение некоторой	1	1
993	внешнем мире художественная деятельность	1	1
994	тебя так пылко я	1	1
995	такое историческое состояние общественного	1	1
996	средств и т.д которая	1	1
997	другом и другого в	1	1
998	знаковый материал текста субъект	1	1
999	и сам своей индивидуальной	1	1
1000	но в то же	1	1
1001	приводит к тому что	2	1
1002	реализации своего собственного романа	1	1
1003	позволяет толковать о явлениях	1	1
1004	и развитием креативистской художественной	1	1
1005	неполноты целого располагающей к	1	1
1006	не могли быть устранены	1	1
1007	художественного сознания критериев художественности	1	1
1008	сознания доминировавшего в историческом	1	1
1009	должно явиться самобытной интерпретацией	1	1
1010	столько правильностью сколько красотой	1	1
1011	деятельности ее адресат а	1	1
1012	и страдивариус великий мастер	1	1
1013	месте искусства в жизни	1	1
1014	а не только на	1	1
1015	одним и тем же	1	1
1016	мыслится как созидающая в	1	1
1017	иной строй эстетической целостности	1	1
1018	своей широте на отдельные	1	1
1019	есть рассказ о счастье	1	1
1020	открытие эстетической природы искусства	1	1
1021	текст как совокупность факторов	2	1
1022	эстетическое переживание воспринимающего должно	1	1
1023	критериев художественности за такого	1	1
1024	своем отталкивании от романтизма	1	1
1025	какой бы то ни	1	1
1026	жар свои мечты означает	1	1
1027	индивидуальность гения чья деятельность	1	1
1028	работа с материалом а	1	1
1029	на воспринимающее сознание творческий	1	1
1030	правил игра с читателем	1	1
1031	духовно присваивая текст как	1	1
1032	только музыкант он же	1	1
1033	сотворчеству но в то	1	1
1034	в рамках романтической субпарадигмы	1	1
1035	может быть определена как	1	1
1036	его в особый язык	1	1
1037	качестве моделей или примеров	1	1
1038	его бытования несмотря на	1	1
1039	собственным воображением не могли	1	1
1040	правильностью сколько красотой то	1	1
1041	задачах возможностях и средствах	1	1
1042	на смену императиву мастерства	1	1
1043	общественном сознании каждой новой	1	1
1044	в осознании семиотической природы	1	1
1045	гения чья деятельность носит	1	1
1046	есть исключительной целостностью при	1	1
1047	деятельности впервые осознается неэлиминируемым	1	1
1048	духовной жизни некоего гениального	1	1
1049	которой не остается возможности	1	1
1050	в тексте необходима еще	1	1
1051	мастерства в концепции авторства	1	1
1052	становиться самим собой обретать	1	1
1053	стереотипов художественного мышления и	1	1
1054	хаотичности картины индивидуальных исканий	1	1
1055	написан один единственный текст	1	1
1056	оказывается не столько владение	1	1
1057	правила при всей хаотичности	1	1
1058	прозаические формы текстуальности включая	1	1
1059	в близости людей заветная	1	1
1060	питается радикальным открытием другого	1	1
1061	мы имеем дело с	1	1
1062	исходя из жизнеподобия реалистических	1	1
1063	формы текстуальности включая частные	1	1
1064	задания определяющим отношением художественности	1	1
1065	общества о его целях	1	1
1066	так толстой например организовывал	1	1
1067	не остается возможности заметить	1	1
1068	авторский текст становится для	1	1
1069	бытования несмотря на реальное	1	1
1070	в основе всех постсимволистских	1	1
1071	заметить в его организации	1	1
1072	рассказ о счастье существования	1	1
1073	повышенной чувствительностью эта природная	1	1
1074	как развитой способности усмотрения	1	1
1075	не сводится к объективной	1	1
1076	моментом самого искусства реализатором	1	1
1077	творческий помысел гения никем	1	1
1078	сам своей индивидуальной самобытностью	1	1
1079	опыта как это мыслилось	1	1
1080	мастерство но и вкус	1	1
1081	как это ни парадоксально	1	1
1082	как способность создать то	1	1
1083	позволял ему ощутить рассмотреть	1	1
1084	иначе с познанием но	1	1
1085	рассмотреть расслышать оценить эту	1	1
1086	эта природная одаренность ценится	1	1
1087	тому как ученый историк	1	1
1088	всегда всему свету остается	1	1
1089	рода действующая модель человеческого	1	1
1090	яркая индивидуальность гения чья	1	1
1091	не только музыкант он	1	1
1092	содержание первой парадигмы художественности	1	1
1093	открытое она лишь оттесняет	1	1
1094	во внешнем мире художественная	1	1
1095	ученый историк реконструирует скрытые	1	1
1096	правил по которым строится	1	1
