N	2gram	Tiupa_Narr	Analitik
1279	привыкли понимать	1	1
1280	человеческий способ	1	1
1281	в стороне	1	1
1282	читателя здесь	1	1
1283	на второй	1	1
1284	следует иметь	1	1
1285	точке соприкосновения	1	1
1286	именно она	1	1
1287	жизни есть	1	1
1288	событийного ряда	1	1
1289	в большей	1	1
1290	знаковой системы	1	1
1291	мысли и	1	1
1292	привести к	1	1
1293	язык как	2	1
1294	здоровая порядок	1	1
1295	своей истории	2	1
1296	в сегментировании	1	1
1297	что душевная	1	1
1298	нас в	2	1
1299	и весело	1	1
1300	например с	1	1
1301	как коммуникативное	1	1
1302	мы именуем	1	1
1303	результат а	1	1
1304	не годится	1	1
1305	персонажа и	4	1
1306	рассказано в	1	1
1307	случае он	2	1
1308	в различных	1	1
1309	героя о	1	1
1310	по способу	1	1
1311	необходимо отличать	1	1
1312	по мере	2	1
1313	с собой	2	1
1314	событие включая	1	1
1315	но перед	2	1
1316	креативное авторское	1	1
1317	бы место	1	1
1318	смысла а	1	1
1319	целом как	1	1
1320	как слушатели-читатели	2	1
1321	постепенно снята	1	1
1322	собственно художественной	1	1
1323	границы между	2	1
1324	предполагает в	1	1
1325	в предыдущей	1	1
1326	чтобы в	1	1
1327	произведений чехова	1	1
1328	трактует последний	1	1
1329	уровне сюжета	1	1
1330	как образ	2	1
1331	две другие	1	1
1332	эпизода как	1	1
1333	не речевой	1	1
1334	на свой	1	1
1335	персонажа наделенного	1	1
1336	но все	1	1
1337	ни одна	1	1
1338	срастаясь с	1	1
1339	молчание бахтин	1	1
1340	этих факторов	1	1
1341	открывается что	2	1
1342	значения в	1	1
1343	на мир	1	1
1344	героя которому	2	1
1345	и опять	2	1
1346	нарративного дискурса	6	1
1347	не возникнет	1	1
1348	и общечеловеческой	1	1
1349	зато в	1	1
1350	слова с	1	1
1351	субъекта самоопределения	3	1
1352	и полагает	1	1
1353	смыслом а	1	1
1354	тексте а	1	1
1355	не доказывает	1	1
1356	коммуникативная ситуация	2	1
1357	в.т и	1	1
1358	уровень фокализации	1	1
1359	голосом и	1	1
1360	себя лично	1	1
1361	принадлежат к	1	1
1362	вся его	1	1
1363	мира это	1	1
1364	давно уже	2	1
1365	это позиция	1	1
1366	его на	1	1
1367	бы стать	1	1
1368	отграниченная система	1	1
1369	мотивов в	1	1
1370	произведению следует	1	1
1371	стороны бытия	1	1
1372	усиленная следующим	1	1
1373	от первой	2	1
1374	в цепи	1	1
1375	следующем эпизоде	1	1
1376	мысли о	1	1
1377	которому все	1	1
1378	по форме	1	1
1379	главы и	1	1
1380	семиотический феномен	1	1
1381	его собственному	1	1
1382	ним например	1	1
1383	не обладают	1	1
1384	лица в	1	1
1385	разрыва с	1	1
1386	внимание что	1	1
1387	к бытию	1	1
1388	предмета и	1	1
1389	таком гипотетическом	1	1
1390	человека есть	2	1
1391	с действительной	1	1
1392	которое не	2	1
1393	я а	1	1
1394	мир и	2	1
1395	двумя полюсами	1	1
1396	места времени	1	1
1397	от событийной	1	1
1398	социальной ситуации	1	1
1399	статуса героя	1	1
1400	не подвергается	1	1
1401	значения общедоступные	1	1
1402	деталей в	1	1
1403	ценностной позиции	1	1
1404	себя героем	1	1
1405	воспоминаний героя	1	1
1406	радости не	1	1
1407	ситуации в	3	1
1408	здесь достаточно	1	1
1409	отца в	1	1
1410	во все	1	1
1411	уже давно	1	1
1412	и третий	1	1
1413	и ушел	1	1
1414	общеязыковом отношении	1	1
1415	рецептивного сознаний	1	1
1416	сказал я	1	1
1417	отсутствует тем	1	1
1418	характера легко	1	1
1419	и взаимодействия	1	1
1420	интерпретация в	1	1
1421	по тем	1	1
1422	сколько к	1	1
1423	устанавливает задаваемый	1	1
1424	никаких оснований	1	1
1425	такого персонажа	1	1
1426	в пределе	2	1
1427	реальности как	1	1
1428	личность это	1	1
1429	на следующем	1	1
1430	мы увидим	1	1
1431	персонажа к	2	1
1432	сводятся к	4	1
1433	именно этим	1	1
1434	бы состояться	1	1
1435	хранения и	2	1
1436	собой как	1	1
1437	деталями кадр	1	1
1438	но даже	1	1
1439	смысловую перспективу	1	1
1440	как будет	1	1
1441	т.п как	1	1
1442	оказывается и	2	1
1443	должна быть	2	1
1444	но то	1	1
1445	из жизни	1	1
1446	сохраняется и	1	1
1447	образ жизни	1	1
1448	начале рассказа	1	1
1449	этой смены	1	1
1450	и продукт	1	1
1451	о невозможности	1	1
1452	миф о	1	1
1453	движется один	1	1
1454	специфика кадропорождающих	1	1
1455	имея в	1	1
1456	коррелирующая с	1	1
1457	это организация	1	1
1458	что словно	1	1
1459	новейшего времени	2	1
1460	т.п в	1	1
1461	и событие	3	1
1462	а непосредственно	1	1
1463	последнего завершающего	1	1
1464	себя со	1	1
1465	рода но	1	1
1466	особое место	4	1
1467	а когда	1	1
1468	солнце и	1	1
1469	повествовательного дискурса	1	1
1470	имеет дело	1	1
1471	своих героев	2	1
1472	от событийности	1	1
1473	строго отграниченная	1	1
1474	о них	5	1
1475	души вдруг	1	1
1476	художественного шедевра	1	1
1477	точно так	2	1
1478	и вторая	1	1
1479	смерти чиновника	1	1
1480	главному герою	1	1
1481	е годы	2	1
1482	свое отражение	1	1
1483	эпизодах текста	1	1
1484	внимания к	1	1
1485	на своего	2	1
1486	что ее	1	1
1487	бахтина в	1	1
1488	и внутренней	2	1
1489	встречи креативного	1	1
1490	на практике	1	1
1491	современный человек	1	1
1492	не я	1	1
1493	ровным счетом	2	1
1494	первого лица	4	1
1495	второй половины	1	1
1496	но иного	1	1
1497	мы привыкли	1	1
1498	ни одного	2	1
1499	благодаря нашему	1	1
1500	принадлежащих к	1	1
1501	чужой голос	1	1
1502	заключительного телесного	1	1
1503	и еще	2	1
1504	само венчание	1	1
1505	говорящих и	1	1
1506	об отсутствии	1	1
1507	думал о	1	1
1508	поскольку обладает	2	1
1509	еще нет	1	1
1510	взглядом очень	1	1
1511	ее как	1	1
1512	на мягкую	1	1
1513	собственному признанию	1	1
1514	как для	2	1
1515	следующим образом	1	1
1516	такая же	1	1
1517	к фразе	1	1
1518	языка как	1	1
1519	свидетельствует не	1	1
1520	к некоторому	1	1
1521	отсюда столь	1	1
1522	слово не	1	1
1523	бедной лизы	1	1
1524	художественности к	1	1
1525	сколь и	1	1
1526	кадры читательского	1	1
1527	все время	2	1
1528	этого зеркала	1	1
1529	не умеет	1	1
1530	самоактуализации я	1	1
1531	идентифицировать себя	1	1
1532	живого я	1	1
1533	что крупный	1	1
1534	а со	1	1
1535	иным как	2	1
1536	по одной	1	1
1537	речь о	1	1
1538	и внутренняя	1	1
1539	не мыслится	1	1
1540	тем это	1	1
1541	говорит сам	1	1
1542	несут в	1	1
1543	под именем	1	1
1544	не два	1	1
1545	а мы	1	1
1546	говорят героя	1	1
1547	такого кадра	1	1
1548	замечания которому	1	1
1549	аспекты социальной	1	1
1550	и открывает	1	1
1551	отождествляют с	1	1
1552	по которой	1	1
1553	отрезок времени	2	1
1554	тоже могут	1	1
1555	кадропорождающих возможностей	1	1
1556	себе знать	1	1
1557	с настоящим	1	1
1558	была осознана	1	1
1559	быть использован	1	1
1560	ориентирован на	1	1
1561	тайны в	2	1
1562	к адресату	2	1
1563	жизни с	1	1
1564	обновления и	1	1
1565	пришвин это	1	1
1566	мастере и	1	1
1567	о ней	5	1
1568	перед нею	1	1
1569	того о	2	1
1570	существенно меняет	1	1
1571	провел с	1	1
1572	потенциального адресата	2	1
1573	частного мнения	1	1
1574	создает эффект	3	1
1575	хронотопа в	1	1
1576	в перспективе	1	1
1577	ударном положении	1	1
1578	путь не	1	1
1579	героя не	1	1
1580	собой некий	1	1
1581	порядке его	1	1
1582	во встрече	1	1
1583	не происходит	3	1
1584	фаза может	1	1
1585	в самую	2	1
1586	многочисленных примеров	1	1
1587	непосредственное восприятие	1	1
1588	и значимость	2	1
1589	есть выражение	1	1
1590	автора тогда	1	1
1591	и автор	1	1
1592	новейшее время	1	1
1593	все четыре	1	1
1594	собою все	1	1
1595	определений таков	1	1
1596	и автора	1	1
1597	повествовательного текста	4	1
1598	гипотетическом порядке	1	1
1599	хотелось бы	1	1
1600	отражение в	1	1
1601	личности ее	1	1
1602	последние десятилетия	1	1
1603	как полагает	1	1
1604	предшествующих характеристик	1	1
1605	этом все	1	1
1606	цикла что	1	1
1607	жизни так	3	1
1608	в ментальной	1	1
1609	маркированном положении	2	1
1610	х гг	2	1
1611	чем нам	1	1
1612	указать на	1	1
1613	символическая смерть	1	1
1614	быть использовано	1	1
1615	она в	3	1
1616	но еще	1	1
1617	автора слушающего	1	1
1618	это открытие	1	1
1619	что я	4	1
1620	самая тривиальная	1	1
1621	характера с	1	1
1622	смысл которого	1	1
1623	что сама	1	1
1624	говоря это	2	1
1625	начале этой	1	1
1626	искусстве слова	1	1
1627	с собачкой	17	1
1628	принадлежности к	1	1
1629	начала и	5	1
1630	однако такая	1	1
1631	другого для	1	1
1632	тихая добродушная	1	1
1633	не владеет	3	1
1634	она выявляется	1	1
1635	народной жизни	1	1
1636	подчеркнуть что	2	1
1637	нести в	2	1
1638	ведущая роль	1	1
1639	на статус	1	1
1640	двух наиболее	1	1
1641	лучше чем	1	1
1642	вновь как	1	1
1643	старуха которая	1	1
1644	коммуникации между	1	1
1645	чем у	1	1
1646	розовые щеки	1	1
1647	объединены в	1	1
1648	он идет	2	1
1649	и сама	2	1
1650	состоящий в	1	1
1651	это верно	1	1
1652	человек как	1	1
1653	первого эпизода	2	1
1654	сути своей	1	1
1655	текст не	1	1
1656	рода смех	1	1
1657	корнями своими	1	1
1658	стремится к	1	1
1659	не ограничивается	1	1
1660	самобытного я	2	1
1661	например так	1	1
1662	в европейской	1	1
1663	слова однако	1	1
1664	наше внимание	1	1
1665	оказывается всего	1	1
1666	богу не	1	1
1667	их личностные	1	1
1668	обоих персонажей	1	1
1669	если первая	1	1
1670	оделся и	1	1
1671	распространяется на	1	1
1672	сего времени	1	1
1673	первом эпизоде	2	1
1674	в разные	1	1
1675	от тех	1	1
1676	а за	2	1
1677	как по	2	1
1678	разграничивая употребление	1	1
1679	знаков а	1	1
1680	композиция и	1	1
1681	такая позиция	1	1
1682	сознания не	1	1
1683	кадра входит	1	1
1684	своего и	2	1
1685	установки и	2	1
1686	героя с	2	1
1687	произведение как	1	1
1688	своему коммуникативному	1	1
1689	адресата к	1	1
1690	по аналогии	2	1
1691	была в	1	1
1692	характера столь	1	1
1693	чеховского рассказа	1	1
1694	общедоступные для	1	1
1695	или хотя	1	1
1696	как рассказчик	1	1
1697	однако эпизод	1	1
1698	между этими	1	1
1699	в последних	1	1
1700	рецептивного сознания	2	1
1701	этом последнем	2	1
1702	характер и	3	1
1703	углубляемая вплоть	1	1
1704	в последние	2	1
1705	что ведет	1	1
1706	читаем это	1	1
1707	частности специфика	1	1
1708	как видим	1	1
1709	звучит как	1	1
1710	эти три	1	1
1711	как референтную	1	1
1712	с отцом	1	1
1713	имеется некоторая	1	1
1714	такой строй	1	1
1715	жизни других	1	1
1716	же как	2	1
1717	на земле	1	1
1718	большинстве случаев	1	1
1719	чем иным	2	1
1720	без которого	1	1
1721	событийности в	4	1
1722	в пределы	1	1
1723	их жизни	1	1
1724	выявляется благодаря	1	1
1725	сообщение о	1	1
1726	при соотнесении	1	1
1727	вольфа шмида	3	1
1728	маленький человек	1	1
1729	его событийной	1	1
1730	персонажами в	1	1
1731	его жизни	5	1
1732	и смертью	1	1
1733	все подробности	1	1
1734	существенным моментом	1	1
1735	собой нарративную	1	1
1736	лишь для	1	1
1737	производит впечатление	1	1
1738	нашему способу	1	1
1739	позволяя нам	1	1
1740	мягким взглядом	1	1
1741	себе и	2	1
1742	точек зрения	2	1
1743	был не	1	1
1744	рассказа не	1	1
1745	персонаж не	1	1
1746	на границе	1	1
1747	из одного	1	1
1748	героя из	2	1
1749	начало нового	1	1
1750	через индивидуальный	1	1
1751	однако подобное	1	1
1752	персонажей при	1	1
1753	делает его	1	1
1754	любимой дочери	1	1
1755	полагает что	1	1
1756	теперь и	2	1
1757	и у	4	1
1758	был назван	1	1
1759	а герой	1	1
1760	подобно многим	1	1
1761	как сказано	1	1
1762	личной тайной	2	1
1763	самой себе	1	1
1764	а поскольку	1	1
1765	этой своей	2	1
1766	выделенный в	1	1
1767	и усиленная	1	1
1768	в заключительном	1	1
1769	кто видит	2	1
1770	к ситуации	1	1
1771	точкой зрения	1	1
1772	контексте художественного	1	1
1773	рождается в	1	1
1774	высказывания смена	1	1
1775	системы эпизодов	2	1
1776	в этнографии	1	1
1777	личную тайну	2	1
1778	слово есть	1	1
1779	подробностями и	1	1
1780	находится или	1	1
1781	разрывом во	1	1
1782	не он	1	1
1783	повествования фиксирующего	1	1
1784	идет по	2	1
1785	в живой	1	1
1786	становится и	1	1
1787	движущей силой	1	1
1788	как субъект	1	1
1789	говорил о	2	1
1790	до нас	1	1
1791	персонажей с	1	1
1792	отдельный кадр	1	1
1793	не хотелось	1	1
1794	на страницах	1	1
1795	равнодушии к	1	1
1796	при отсутствии	2	1
1797	включая в	1	1
1798	т.п и	2	1
1799	мире толстого	1	1
1800	мире этот	1	1
1801	соотнесении с	1	1
1802	личностное я	1	1
1803	и передачи	1	1
1804	фокусирующих восприятие	1	1
1805	тривиальная в	1	1
1806	субъект высказывания	1	1
1807	за столом	2	1
1808	существенно не	1	1
1809	своей субъективности	1	1
1810	дословная передача	2	1
1811	отношение между	1	1
1812	два события	1	1
1813	человека который	2	1
1814	или особенно	1	1
1815	действительной жизнью	1	1
1816	на чем	1	1
1817	бы но	1	1
1818	самого рассказчика	1	1
1819	жалостливая барышня	1	1
1820	если же	2	1
1821	рассказывания в	6	1
1822	за ними	3	1
1823	его смысла	2	1
1824	вынесенное в	1	1
1825	последний как	1	1
1826	с кротким	1	1
1827	при такой	3	1
1828	ком или	1	1
1829	между жизнью	1	1
1830	жанровой природы	1	1
1831	в приведенном	1	1
1832	тем и	1	1
1833	очевидная граница	1	1
1834	где в	3	1
1835	не представляется	1	1
1836	в смерти	1	1
1837	в современной	4	1
1838	сознания героя	2	1
1839	из нас	3	1
1840	в нее	2	1
1841	известно по	1	1
1842	темной родинкой	1	1
1843	ходе чтения	1	1
1844	собственно и	3	1
1845	к природному	1	1
1846	крупным планом	1	1
1847	цепь необратимых	1	1
1848	отношения с	1	1
1849	читательского ожидания	3	1
1850	как один	1	1
1851	в москве	2	1
1852	должны были	1	1
1853	финальной фразе	1	1
1854	она была	2	1
1855	которого в	1	1
1856	парадоксальное сочетание	1	1
1857	того кто	2	1
1858	не само	1	1
1859	и рецептивного	2	1
1860	личного бытия	2	1
1861	как тому	1	1
1862	дамы с	7	1
1863	но вполне	1	1
1864	человеческих отношений	2	1
1865	позицию адресата	1	1
1866	один отдельный	1	1
1867	образ смерти	1	1
1868	что для	1	1
1869	разворачивает перед	1	1
1870	чувства любви	1	1
1871	или о	1	1
1872	этой поляризации	1	1
1873	внимание и	1	1
1874	и каждый	1	1
1875	было введено	1	1
1876	его личности	1	1
1877	двух и	1	1
1878	качестве одного	1	1
1879	знание языка	1	1
1880	неустранимо предполагает	1	1
1881	участников коммуникации	1	1
1882	социальные характеристики	1	1
1883	видения жизни	1	1
1884	героев для	1	1
1885	читателя он	1	1
1886	сопряжена с	1	1
1887	напряжения между	1	1
1888	быть определено	1	1
1889	увиденной как	1	1
1890	даже если	2	1
1891	естественно не	1	1
1892	с которым	1	1
1893	по замечанию	1	1
1894	актантной функцией	1	1
1895	которая на	1	1
1896	звучит один	1	1
1897	в человеческой	1	1
1898	чтобы осмыслить	1	1
1899	здесь также	1	1
1900	к полноте	1	1
1901	другие аспекты	1	1
1902	процесса и	1	1
1903	к сюжету	1	1
1904	авторской воли	1	1
1905	зрительный образ	2	1
1906	и любое	1	1
1907	к наррации	1	1
1908	тексте случай	1	1
1909	уходом из	1	1
1910	повествования о	1	1
1911	с с	1	1
1912	трех говорящего	1	1
1913	мира героев	1	1
1914	рассказ в	1	1
1915	к чьей-нибудь	1	1
1916	и отсутствие	1	1
1917	такого типа	1	1
1918	эпизоде герой	1	1
1919	за голову	1	1
1920	а главное	1	1
1921	нам только	1	1
1922	одно слово	1	1
1923	иначе не	1	1
1924	меньшей степени	2	1
1925	простейший пример	1	1
1926	душечки постепенно	1	1
1927	каждого из	2	1
1928	действующих лиц	8	1
1929	ее полные	1	1
1930	сливаются в	2	1
1931	частности значения	1	1
1932	которые могут	2	1
1933	может или	1	1
1934	к автору	1	1
1935	по причине	2	1
1936	себя но	2	1
1937	такого высказывания	1	1
1938	как отец	1	1
1939	она сама	2	1
1940	фабулы на	1	1
1941	текста всё	1	1
1942	и маргарите	1	1
1943	речь персонажа	1	1
1944	как теперь	1	1
1945	эта фраза	2	1
1946	знаков и	1	1
1947	на эпизоды	3	1
1948	теперь я	1	1
1949	жизни героя	4	1
1950	не обретает	1	1
1951	субъекта речи	1	1
1952	а потому	2	1
1953	в последующих	1	1
1954	от знания	1	1
1955	быть только	1	1
1956	в коммуникативном	2	1
1957	утрачивает способность	1	1
1958	воспринимающем сознании	1	1
1959	автор и	1	1
1960	он уже	3	1
1961	от сознания	2	1
1962	для участников	1	1
1963	с еще	1	1
1964	приближается к	1	1
1965	качестве нарративного	1	1
1966	ткань текста	1	1
1967	христианской культуры	1	1
1968	в последнем	1	1
1969	они и	2	1
1970	портрет пейзаж	1	1
1971	от ситуации	1	1
1972	жизни без	1	1
1973	по определению	3	1
1974	представить себе	3	1
1975	сами участвуем	2	1
1976	четко разграничивая	1	1
1977	самоопределения не	1	1
1978	знаменательно что	1	1
1979	них в	1	1
1980	в событии	3	1
1981	ориентируясь на	1	1
1982	и сейчас	1	1
1983	как содержание	1	1
1984	впадая в	1	1
1985	жизни а	4	1
1986	с креативной	1	1
1987	и вследствие	1	1
1988	другой а	1	1
1989	он только	1	1
1990	способу своего	1	1
1991	живет в	1	1
1992	и прочих	2	1
1993	на ее	2	1
1994	что соответствует	1	1
1995	и предельно	1	1
1996	глядя на	3	1
1997	единства фразы	1	1
1998	бытия именно	1	1
1999	говорит нам	1	1
2000	другого человека	2	1
2001	это весьма	2	1
2002	меня в	1	1
2003	это уже	3	1
2004	чеховского студента	1	1
2005	дейк четко	1	1
2006	к позиции	3	1
2007	этот не	1	1
2008	конструктивная основа	2	1
2009	а ван	2	1
2010	выше чем	1	1
2011	речи как	1	1
2012	эпизодов и	1	1
2013	это их	2	1
2014	разных сознаний	1	1
2015	кротким мягким	1	1
2016	их как	1	1
2017	того кого	1	1
2018	специальном значении	1	1
2019	не обходится	1	1
2020	для них	2	1
2021	кухни и	1	1
2022	высказывание повествователя	1	1
2023	и делает	1	1
2024	однако он	1	1
2025	употребление языка	1	1
2026	я все	1	1
2027	на практику	1	1
2028	относительно его	1	1
2029	другого что	1	1
2030	мы встречаемся	1	1
2031	выбирать между	1	1
2032	он лишь	1	1
2033	за это	1	1
2034	не на	1	1
2035	конструктивную основу	1	1
2036	как с	1	1
2037	событие о	1	1
2038	и строго	1	1
2039	обращено к	2	1
2040	из сказанного	1	1
2041	ситуации вследствие	1	1
2042	самого персонажа	1	1
2043	рассказа представляет	1	1
2044	говорящего и	2	1
2045	приобретает в	2	1
2046	фигуры и	1	1
2047	самом тексте	1	1
2048	читательское впечатление	1	1
2049	три слова	1	1
2050	этом месте	2	1
2051	пространство и	1	1
2052	миром и	1	1
2053	в квантовой	1	1
2054	персонажа как	3	1
2055	в отечественной	1	1
2056	себя с	1	1
2057	нами не	2	1
2058	том виде	1	1
2059	вот и	1	1
2060	речи повествователя	2	1
2061	и оцененном	1	1
2062	обращается к	3	1
2063	малый отрезок	1	1
2064	рассказчика и	1	1
2065	быть личностью	2	1
2066	жизненной драмы	1	1
2067	то время	1	1
2068	лишь к	1	1
2069	читательского восприятия	1	1
2070	или движется	1	1
2071	текстовая ткань	1	1
2072	у шекспира	1	1
2073	другой как	1	1
2074	задаваемый читателю	1	1
2075	которые к	1	1
2076	одна деталь	1	1
2077	к которым	1	1
2078	и событийного	1	1
2079	присутствует в	1	1
2080	сути дела	2	1
2081	также не	2	1
2082	ван геннепа	1	1
2083	всякий другой	1	1
2084	зрения или	1	1
2085	как не	1	1
2086	и коммуникативной	1	1
2087	солнца и	2	1
2088	проницательному читателю	1	1
2089	ее характера	1	1
2090	или попросту	1	1
2091	не становясь	1	1
2092	местоположением семантических	1	1
2093	до взгляда	1	1
2094	и так	1	1
2095	порой в	2	1
2096	так она	1	1
2097	говорящего автора	1	1
2098	в которых	1	1
2099	том смысле	1	1
2100	личностного бытия	1	1
2101	знаешь что	1	1
2102	рода ключ	1	1
2103	знание мира	1	1
2104	непременно должен	1	1
2105	душечка читаем	1	1
2106	так называемая	2	1
2107	он есть	1	1
2108	состоит как	1	1
2109	бахтин говорил	1	1
2110	пределах кадрового	1	1
2111	том как	3	1
2112	которого не	1	1
2113	ходе которого	1	1
2114	к человеку	1	1
2115	наиболее очевидным	1	1
2116	во взаимодополнительности	1	1
2117	соприкосновения разных	1	1
2118	полные розовые	1	1
2119	ни чем	2	1
2120	это бывает	1	1
2121	высказывание в	1	1
2122	рассуждения о	1	1
2123	взрослой жизни	1	1
2124	не слишком	1	1
2125	и всей	1	1
2126	аналогии с	1	1
2127	не входит	1	1
2128	смысла произведения	1	1
2129	к той	1	1
2130	без которых	1	1
2131	сказанное отнюдь	1	1
2132	которому казалось	1	1
2133	над ним	1	1
2134	то я	1	1
2135	к текстам	1	1
2136	в своего	2	1
2137	дифференцированном и	1	1
2138	личной жизни	1	1
2139	он выступает	1	1
2140	постепенно углубляемая	1	1
2141	дискурсии и	1	1
2142	обмен репликами	2	1
2143	без наличия	1	1
2144	что искусство	1	1
2145	одним и	1	1
2146	свое внимание	1	1
2147	щеки на	1	1
2148	достигается не	1	1
2149	разные времена	1	1
2150	литературе же	1	1
2151	в прозе	4	1
2152	не характер	1	1
2153	не умел	1	1
2154	была тихая	1	1
2155	в главе	1	1
2156	развернута в	1	1
2157	вытекает из	1	1
2158	есть от	1	1
2159	должен не	1	1
2160	взгляда этого	1	1
2161	время оно	1	1
2162	реплики и	1	1
2163	слушающего читателя	1	1
2164	душевная характеристика	1	1
2165	ни у	1	1
2166	крупный план	1	1
2167	создается местоположением	1	1
2168	от повествования	1	1
2169	поименованное в	1	1
2170	об одном	2	1
2171	оба эти	1	1
2172	комплекса мотивов	1	1
2173	его существования	1	1
2174	каждый малый	1	1
2175	зрения как	2	1
2176	не любил	1	1
2177	переносом в	1	1
2178	она обладает	1	1
2179	что можем	1	1
2180	из выделяемых	1	1
2181	на том	2	1
2182	произведении и	1	1
2183	радость жизни	1	1
2184	общении с	1	1
2185	слушающих их	1	1
2186	это все	1	1
2187	разговор о	1	1
2188	духовного самоопределения	1	1
2189	рассказа о	2	1
2190	котором рассказано	1	1
2191	соотнесенность с	1	1
2192	течения жизни	2	1
2193	следует идентифицировать	1	1
2194	рамках текста	1	1
2195	не до	1	1
2196	кадры повествования	1	1
2197	жениться на	1	1
2198	перемещается в	1	1
2199	креативную компетенцию	1	1
2200	слова и	1	1
2201	мягкую белую	1	1
2202	и уже	4	1
2203	на четвертую	1	1
2204	столько к	1	1
2205	прямой речи	1	1
2206	и теперь	1	1
2207	области литературы	1	1
2208	порядок фокусирующих	1	1
2209	и вся	1	1
2210	рамках этой	1	1
2211	в тэрнера	1	1
2212	не могло	3	1
2213	т.д иронически	1	1
2214	креативной компетенции	1	1
2215	лизы и	1	1
2216	отношении к	1	1
2217	специфически человеческий	2	1
2218	есть одновременно	1	1
2219	не наделен	1	1
2220	и наиболее	1	1
2221	как субъекта	2	1
2222	в следующей	3	1
2223	социального взаимодействия	1	1
2224	последнем мы	2	1
2225	целый ряд	1	1
2226	способов существования	1	1
2227	конце фразы	1	1
2228	случае с	2	1
2229	служит его	1	1
2230	смог бы	1	1
2231	завершенная и	1	1
2232	барышня с	1	1
2233	статус события	4	1
2234	от объективных	1	1
2235	взаимодействия персонажей	1	1
2236	чем говорят	1	1
2237	в каком	1	1
2238	однако само	1	1
2239	была страшная	1	1
2240	вдруг заслоняется	1	1
2241	жизни на	1	1
2242	возвращаясь к	1	1
2243	последовательно вводятся	1	1
2244	повествование в	1	1
2245	креативного и	1	1
2246	вот этот	1	1
2247	свидетельствующего о	2	1
2248	бы крайне	1	1
2249	зеркала души	1	1
2250	жизни по	1	1
2251	каком она	1	1
2252	о способах	1	1
2253	претендовать на	1	1
2254	волшебной сказки	1	1
2255	гибели героя	1	1
2256	есть его	1	1
2257	пары в	1	1
2258	между людьми	1	1
2259	самостоятельный эпизод	1	1
2260	позволил бы	1	1
2261	переход от	2	1
2262	психический процесс	1	1
2263	не совсем	1	1
2264	умирающего и	1	1
2265	событием самого	1	1
2266	уклоняется от	1	1
2267	в данной	2	1
2268	подробности и	1	1
2269	событий в	1	1
2270	в сфере	2	1
2271	не случаен	1	1
2272	индивидуальный характер	1	1
2273	рода механизмом	1	1
2274	смыслов и	2	1
2275	анекдот о	1	1
2276	она определяется	1	1
2277	функционирует в	1	1
2278	рассказа что	1	1
2279	видит не	1	1
2280	не за	1	1
2281	поехал в	1	1
2282	нами два	1	1
2283	и дискурс	1	1
2284	в образе	1	1
2285	отечественной традиции	1	1
2286	может оказаться	2	1
2287	событийной полноте	1	1
2288	не смог	1	1
2289	в каждый	1	1
2290	шею с	1	1
2291	своего персонажа	1	1
2292	в суде	1	1
2293	его референтной	1	1
2294	последней в	1	1
2295	литературного сюжета	1	1
2296	в ударном	1	1
2297	или читатель	1	1
2298	бахтин может	2	1
2299	бы постепенно	1	1
2300	служит общим	1	1
2301	обращение к	1	1
2302	со словом	1	1
2303	времен года	1	1
2304	отдельной личности	1	1
2305	сознания тогда	1	1
2306	о художественном	1	1
2307	нарративном дискурсе	1	1
2308	и н	1	1
2309	друг друга	2	1
2310	и после	3	1
2311	участия в	2	1
2312	и персонажи	1	1
2313	читателю ракурс	1	1
2314	что одно	2	1
2315	невместима в	1	1
2316	к однозначности	1	1
2317	глядела на	3	1
2318	нарративного высказывания	4	1
2319	повествователь не	1	1
2320	в классической	1	1
2321	исключительно в	3	1
2322	ни что	1	1
2323	точку зрения	3	1
2324	с толпой	1	1
2325	постановки вопросов	1	1
2326	указанием на	1	1
2327	адресата высказывания	1	1
2328	неизбежно принадлежит	1	1
2329	или другой	1	1
2330	следующим кадром	1	1
2331	человека но	1	1
2332	и быть	1	1
2333	людей не	1	1
2334	этого героя	1	1
2335	ощущаться завершенная	1	1
2336	или пожелает	1	1
2337	события событие	1	1
2338	и диалогическое	1	1
2339	может ощущаться	1	1
2340	героя при	1	1
2341	об их	1	1
2342	будто он	2	1
2343	по мнению	2	1
2344	с темной	1	1
2345	именно к	1	1
2346	не проходит	1	1
2347	обращена к	1	1
2348	продукт социального	1	1
2349	в любви	1	1
2350	социального или	1	1
2351	стабильно дифференцированном	1	1
2352	и фиксации	1	1
2353	но на	1	1
2354	в более	1	1
2355	иронически дискредитирует	1	1
2356	и всякий	1	1
2357	видения в	1	1
2358	мышления в	1	1
2359	в маркированном	2	1
2360	не поддается	1	1
2361	и ей	1	1
2362	жизни столь	1	1
2363	ничем не	1	1
2364	я верю	1	1
2365	выступающего в	2	1
2366	хоть и	1	1
2367	то вторая	1	1
2368	собой своего	2	1
2369	ракурс видения	1	1
2370	по сходству	1	1
2371	что термин	1	1
2372	церкви в	1	1
2373	того как	1	1
2374	за которую	1	1
2375	и уж	1	1
2376	голоса в	1	1
2377	рецептивную позицию	1	1
2378	бы себе	1	1
2379	слово а	1	1
2380	для повествователя	2	1
2381	образ автора	1	1
2382	одна и	1	1
2383	членится на	2	1
2384	под собой	1	1
2385	видит слышит	2	1
2386	которых он	1	1
2387	вести речь	1	1
2388	требования к	1	1
2389	и другая	2	1
2390	такая постановка	1	1
