N	2gram	Bakhtin_Fr	slovoVRo
1296	и события	1	1
1297	необходимо особо	1	1
1298	здесь нет	2	1
1299	на тех	1	1
1300	и всей	1	1
1301	нему и	1	1
1302	в англии	2	1
1303	так называемые	2	1
1304	всего как	1	1
1305	к формам	1	1
1306	в последней	1	1
1307	в первый	2	1
1308	о значении	1	1
1309	поэтому в	2	1
1310	как такие	1	1
1311	и вот	4	1
1312	и существенное	1	1
1313	она в	1	1
1314	притом не	1	1
1315	этого целого	2	1
1316	в состоянии	2	1
1317	для первой	1	1
1318	границ и	1	1
1319	культурной и	1	1
1320	в xviii	12	1
1321	первый раз	2	1
1322	он становится	2	1
1323	мы имеем	2	1
1324	нет места	1	1
1325	конца в	2	1
1326	оттенков и	1	1
1327	брань и	6	1
1328	правды с	1	1
1329	которых он	2	1
1330	основном на	1	1
1331	или с	1	1
1332	от современной	1	1
1333	обвинение в	1	1
1334	бы на	1	1
1335	его произведения	2	1
1336	речи так	2	1
1337	только его	1	1
1338	и задач	1	1
1339	он и	10	1
1340	не оказывать	1	1
1341	шагу ступить	1	1
1342	что так	1	1
1343	в формах	1	1
1344	уже от	1	1
1345	значение его	1	1
1346	xix веке	3	1
1347	способность к	1	1
1348	великие мастера	1	1
1349	этих слов	1	1
1350	с претензиями	1	1
1351	где он	2	1
1352	лиц и	3	1
1353	трудно найти	1	1
1354	понят и	1	1
1355	форм человеческого	1	1
1356	уже приходилось	1	1
1357	значит не	1	1
1358	и прямое	1	1
1359	для своего	1	1
1360	историческое значение	1	1
1361	важнейших разновидностей	1	1
1362	не способны	1	1
1363	сознания и	1	1
1364	степени но	1	1
1365	всех других	1	1
1366	же не	1	1
1367	звучать по-иному	1	1
1368	возрождения и	1	1
1369	участие в	1	1
1370	для его	1	1
1371	что между	1	1
1372	все равно	1	1
1373	мы находим	3	1
1374	замкнутым и	1	1
1375	в фамильярной	3	1
1376	не принимает	1	1
1377	знания и	1	1
1378	только он	1	1
1379	понимании и	1	1
1380	в конечном	1	1
1381	и грубее	1	1
1382	но с	1	1
1383	остается почти	1	1
1384	мы касаемся	1	1
1385	ко второму	2	1
1386	и притом	1	1
1387	нет это	1	1
1388	правильного понимания	4	1
1389	века и	5	1
1390	своей книге	3	1
1391	в несколько	1	1
1392	различных формах	1	1
1393	из форм	1	1
1394	и прямые	2	1
1395	века не	1	1
1396	как по	2	1
1397	основные линии	1	1
1398	прежде чем	2	1
1399	начала в	1	1
1400	к миру	1	1
1401	сущности только	3	1
1402	теоретическое выражение	1	1
1403	произведение как	1	1
1404	быту в	1	1
1405	знаем в	1	1
1406	опоры он	1	1
1407	места в	2	1
1408	романа рабле	13	1
1409	сервантес и	1	1
1410	с теми	1	1
1411	подвести под	1	1
1412	этих произведений	1	1
1413	совершался в	1	1
1414	последнем счете	1	1
1415	когда все	1	1
1416	он говорит	6	1
1417	в обычном	2	1
1418	приведенные нами	2	1
1419	на тему	2	1
1420	забывать при	2	1
1421	xvii веке	8	1
1422	образов с	1	1
1423	авторскому замыслу	1	1
1424	к абстрактному	1	1
1425	мы ее	1	1
1426	не риторическая	1	1
1427	образов этого	1	1
1428	и историческому	1	1
1429	с той	1	1
1430	однако отметить	1	1
1431	с жизнью	1	1
1432	перевода их	2	1
1433	или же	2	1
1434	в изображении	1	1
1435	долгое время	1	1
1436	к самому	1	1
1437	подобно тому	2	1
1438	свое и	1	1
1439	и прежде	4	1
1440	и того	1	1
1441	xx веков	1	1
1442	этой цели	1	1
1443	древнейших образов	1	1
1444	может только	1	1
1445	своем своеобразии	1	1
1446	и произведения	1	1
1447	всем своем	1	1
1448	говорят о	3	1
1449	между прочим	1	1
1450	в мире	6	1
1451	одном из	2	1
1452	поэтому такая	1	1
1453	они служат	2	1
1454	стремление к	1	1
1455	жизнью в	1	1
1456	в ту	8	1
1457	анализирует в	1	1
1458	к концу	1	1
1459	срастается с	2	1
1460	вернемся к	8	1
1461	один и	3	1
1462	иначе чем	1	1
1463	и глубже	5	1
1464	и смертью	4	1
1465	внешние признаки	1	1
1466	научной работы	1	1
1467	больше всего	1	1
1468	мира такой	1	1
1469	бы мы	1	1
1470	для освещения	1	1
1471	себе и	1	1
1472	людьми и	2	1
1473	знает ни	1	1
1474	сказать несколько	1	1
1475	но особенно	1	1
1476	много и	1	1
1477	граничащий с	1	1
1478	раз в	4	1
1479	лишь попутно	1	1
1480	в уже	2	1
1481	работы над	1	1
1482	целого и	1	1
1483	на другом	1	1
1484	под влиянием	2	1
1485	играют в	2	1
1486	королей и	1	1
1487	и отдельные	1	1
1488	наивной и	2	1
1489	в меру	1	1
1490	связаны с	6	1
1491	и динамический	1	1
1492	что часто	1	1
1493	для правильного	2	1
1494	это остается	1	1
1495	остановимся здесь	1	1
1496	с очень	1	1
1497	этих образов	1	1
1498	вообще очень	3	1
1499	но его	2	1
1500	же деле	1	1
1501	ко всему	2	1
1502	это значение	2	1
1503	и xx	1	1
1504	меру своей	1	1
1505	том случае	1	1
1506	содержание их	1	1
1507	что такое	1	1
1508	которого и	1	1
1509	понимание его	1	1
1510	раз это	1	1
1511	лица и	1	1
1512	входящие в	1	1
1513	ответственное и	1	1
1514	явлений не	1	1
1515	действительности но	1	1
1516	романом но	1	1
1517	жизнь и	2	1
1518	и далее	3	1
1519	таких случаях	1	1
1520	историческом аспекте	2	1
1521	такие же	1	1
1522	ибо они	1	1
1523	с санчо	1	1
1524	с первым	1	1
1525	глубокого понимания	1	1
1526	мысль и	1	1
1527	дана в	1	1
1528	они становятся	1	1
1529	оно до	1	1
1530	случае если	1	1
1531	ко всем	3	1
1532	в отдельных	1	1
1533	образ и	2	1
1534	все остальные	3	1
1535	с новыми	1	1
1536	другими словами	4	1
1537	время от	1	1
1538	элемент в	1	1
1539	каждая эпоха	1	1
1540	не дает	4	1
1541	моментов как	1	1
1542	от самого	1	1
1543	в художественную	1	1
1544	в последних	2	1
1545	и образов	4	1
1546	здесь только	3	1
1547	тому как	2	1
1548	от содержания	1	1
1549	и образа	1	1
1550	почти полностью	1	1
1551	с некоторыми	1	1
1552	больших и	1	1
1553	его речь	1	1
1554	довольно часто	1	1
1555	таких образов	1	1
1556	на весь	4	1
1557	не отделяет	1	1
1558	на самый	1	1
1559	примеры из	1	1
1560	явления в	1	1
1561	процесс формирования	1	1
1562	для рабле	7	1
1563	не входит	2	1
1564	бранное слово	1	1
1565	когда он	1	1
1566	его исторического	1	1
1567	и формами	1	1
1568	не находит	2	1
1569	и специфическое	1	1
1570	гаргантюа и	5	1
1571	характерно для	2	1
1572	и широкое	1	1
1573	двусмысленности и	1	1
1574	должны быть	2	1
1575	бытовые и	1	1
1576	за ними	2	1
1577	это игра	1	1
1578	свою жизнь	1	1
1579	его смысла	1	1
1580	но даже	2	1
1581	есть и	4	1
1582	самую гущу	1	1
1583	ее требования	1	1
1584	в применении	1	1
1585	самый момент	2	1
1586	церкви и	1	1
1587	и тот	4	1
1588	уже указывали	2	1
1589	что образ	1	1
1590	и благородными	1	1
1591	мире органически	1	1
1592	за каждым	2	1
1593	совершенно отсутствует	1	1
1594	совершенно новый	1	1
1595	еще в	4	1
1596	поэтому даже	1	1
1597	конечно все	1	1
1598	xvi веков	5	1
1599	др которые	1	1
1600	как явление	1	1
1601	тем самым	1	1
1602	в xix	3	1
1603	этого образа	2	1
1604	коснулись только	1	1
1605	находит для	1	1
1606	не касается	4	1
1607	характер автор	1	1
1608	важна здесь	1	1
1609	клеветы на	1	1
1610	говорили что	1	1
1611	он пишет	1	1
1612	очень мало	1	1
1613	на исторических	1	1
1614	то ни	1	1
1615	и веселый	2	1
1616	одни из	1	1
1617	лицо и	1	1
1618	вольтера они	1	1
1619	при известных	1	1
1620	могла бы	1	1
1621	восприятие и	1	1
1622	в отдельности	1	1
1623	различных видов	1	1
1624	как их	1	1
1625	нельзя не	1	1
1626	определенного и	1	1
1627	развиваются в	1	1
1628	героем и	1	1
1629	органически связаны	1	1
1630	найдем в	1	1
1631	него и	3	1
1632	никаких определенных	1	1
1633	лишь условно	1	1
1634	с новым	1	1
1635	есть между	1	1
1636	и историческое	2	1
1637	на их	4	1
1638	жил в	1	1
1639	речь эта	1	1
1640	большой литературы	1	1
1641	у этой	1	1
1642	изучения и	1	1
1643	над его	1	1
1644	и глубина	1	1
1645	на смертном	1	1
1646	и нельзя	1	1
1647	от эпохи	1	1
1648	бы он	1	1
1649	на определенных	1	1
1650	этом и	1	1
1651	как роман	1	1
1652	что может	1	1
1653	с элементами	1	1
1654	особое отношение	1	1
1655	своих произведений	1	1
1656	с глубокой	1	1
1657	поэтому речь	1	1
1658	в первой	3	1
1659	до наших	5	1
1660	здесь для	1	1
1661	лишнего ненужного	1	1
1662	которая разыгрывается	1	1
1663	и тщательно	1	1
1664	в общем	2	1
1665	этот рассказ	1	1
1666	например о	1	1
1667	жанров они	1	1
1668	слова конечно	1	1
1669	наконец некоторые	1	1
1670	происходит в	1	1
1671	характерны для	4	1
1672	видят и	1	1
1673	говорящего в	1	1
1674	мы слышим	8	1
1675	самые основы	2	1
1676	имеет существенное	1	1
1677	его к	3	1
1678	их на	1	1
1679	свободной и	1	1
1680	его влияние	1	1
1681	все более	1	1
1682	в эти	2	1
1683	и новые	1	1
1684	человек не	1	1
1685	если на	1	1
1686	отнюдь не	1	1
1687	и разнообразную	1	1
1688	эти два	1	1
1689	после своего	1	1
1690	в полное	1	1
1691	для эпохи	1	1
1692	таким же	1	1
1693	которой мы	1	1
1694	и совершенно	1	1
1695	дальше в	1	1
1696	или точнее	2	1
1697	каждого из	1	1
1698	случаев не	1	1
1699	само по	1	1
1700	его современников	4	1
1701	дело здесь	1	1
1702	за счет	3	1
1703	сервантеса рабле	1	1
1704	например вольтера	1	1
1705	жизнью и	4	1
1706	образов и	2	1
1707	не слышит	3	1
1708	где мы	1	1
1709	на эту	2	1
1710	за их	1	1
1711	развертывается в	1	1
1712	своей направленностью	1	1
1713	превращаются в	2	1
1714	важностью и	2	1
1715	и интонации	1	1
