N	2gram	Vinokur_Vv	Problema
1316	историк литературы	3	2
1317	например и	1	2
1318	и отдельных	1	2
1319	правда не	1	2
1320	слишком мало	1	2
1321	что предметы	1	2
1322	поэтому для	1	2
1323	общем смысле	1	2
1324	и специфического	1	2
1325	сливается с	3	2
1326	не должно	1	2
1327	стоять на	1	2
1328	вещей как	1	2
1329	в древности	1	2
1330	в обоих	2	2
1331	быть это	1	2
1332	автора в	1	2
1333	раз уж	1	2
1334	одна от	2	2
1335	только одна	1	2
1336	произведения и	2	2
1337	то она	2	2
1338	войны в	1	2
1339	русском языке	1	2
1340	месте в	1	2
1341	искусства в	1	2
1342	как указание	1	2
1343	в прямом	4	2
1344	выясняется что	1	2
1345	что остается	2	2
1346	цивилизации в	1	2
1347	и вот	3	2
1348	обе эти	3	2
1349	который хотя	1	2
1350	на одно	1	2
1351	что каждый	1	2
1352	из числа	2	2
1353	представлять себе	1	2
1354	слово в	1	2
1355	по словам	1	2
1356	этого не	2	2
1357	наших дней	2	2
1358	в глубине	1	2
1359	чтобы быть	1	2
1360	лишь с	1	2
1361	вообще он	1	2
1362	думать так	1	2
1363	человека к	1	2
1364	всякий акт	1	2
1365	ко всему	1	2
1366	достаточно для	1	2
1367	точности и	1	2
1368	это у	1	2
1369	на свои	2	2
1370	еще сильнее	1	2
1371	это заставляет	2	2
1372	просто не	1	2
1373	исследования в	1	2
1374	нечего и	1	2
1375	нужно было	1	2
1376	бы например	1	2
1377	частности в	1	2
1378	это однако	2	2
1379	после всего	1	2
1380	в который	2	2
1381	даже как	1	2
1382	отношению к	4	2
1383	слова в	1	2
1384	их можно	1	2
1385	языка с	2	2
1386	и дальше	1	2
1387	чем та	1	2
1388	все более	4	2
1389	и совершенно	2	2
1390	понимает под	1	2
1391	фактической стороны	1	2
1392	области знания	5	1
1393	был и	1	1
1394	в центре	4	1
1395	прошлом и	3	1
1396	определить что	1	1
1397	фактической истории	1	1
1398	и глубины	1	1
1399	с вещами	1	1
1400	вопросу о	2	1
1401	какими бы	1	1
1402	следует что	2	1
1403	она стала	1	1
1404	на другую	1	1
1405	а затем	2	1
1406	не понимать	1	1
1407	вообще между	1	1
1408	только за	1	1
1409	нужно однако	1	1
1410	между ними	3	1
1411	установили что	1	1
1412	вполне естественно	1	1
1413	и самые	1	1
1414	менее совершенно	1	1
1415	особой точки	1	1
1416	в ближайшем	1	1
1417	на картине	1	1
1418	понятным почему	1	1
1419	всяком выражении	1	1
1420	и внутри	1	1
1421	каким образом	2	1
1422	увидеть что	1	1
1423	различны то	1	1
1424	из всего	1	1
1425	его содержании	1	1
1426	развития но	1	1
1427	коснуться и	1	1
1428	чтобы можно	2	1
1429	понятно и	1	1
1430	случаях в	1	1
1431	работы в	3	1
1432	выражаются в	1	1
1433	помимо всего	1	1
1434	собой не	1	1
1435	это противопоставление	1	1
1436	языка то	1	1
1437	смысле только	1	1
1438	не его	1	1
1439	как обычно	1	1
1440	его материи	1	1
1441	перечислять все	1	1
1442	и наоборот	3	1
1443	понятно что	3	1
1444	и дело	1	1
1445	более широком	2	1
1446	осуществляется в	1	1
1447	и занимается	1	1
1448	логически не	1	1
1449	доходят до	1	1
1450	убеждаемся что	2	1
1451	такая общность	1	1
1452	по возможности	3	1
1453	нам говорят	1	1
1454	сложности и	1	1
1455	и должна	1	1
1456	это очевидно	2	1
1457	также ее	1	1
1458	может вызвать	1	1
1459	из их	1	1
1460	случае на	1	1
1461	самом своем	2	1
1462	целое именно	2	1
1463	в риме	1	1
1464	из самого	1	1
1465	у автора	1	1
1466	и преподавания	1	1
1467	втором случае	1	1
1468	язык есть	1	1
1469	к мысли	1	1
1470	и судьбы	1	1
1471	стороны как	1	1
1472	отдать себе	2	1
1473	на практике	1	1
1474	любовь к	4	1
1475	по также	1	1
1476	было сказано	3	1
1477	соприкасается с	1	1
1478	рассматривать только	1	1
1479	но какой	1	1
1480	греции и	3	1
1481	языка не	2	1
1482	тенденцию к	1	1
1483	то возникает	1	1
1484	в реальной	1	1
1485	во-вторых и	1	1
1486	в основу	2	1
1487	и возможна	1	1
1488	не одно	1	1
1489	русской литературы	1	1
1490	историю и	2	1
1491	потому его	1	1
1492	возникает и	2	1
1493	к этим	1	1
1494	как энциклопедии	1	1
1495	превратился в	1	1
1496	и искусство	1	1
1497	с разных	1	1
1498	явления действительности	1	1
1499	или иным	2	1
1500	в некоторых	1	1
1501	всего в	1	1
1502	которую можно	1	1
1503	в распоряжении	1	1
1504	и историк	2	1
1505	для начала	1	1
1506	она имеет	1	1
1507	отдельных представителей	1	1
1508	односторонне но	1	1
1509	в указании	1	1
1510	которая должна	1	1
1511	то очевидно	1	1
1512	находить и	1	1
1513	большой практической	1	1
1514	которая вырастает	1	1
1515	том насколько	1	1
1516	тот смысл	1	1
1517	похожи на	1	1
1518	этого все	1	1
1519	искусство в	1	1
1520	мы знаем	1	1
1521	сильнее чем	2	1
1522	вопрос мы	1	1
1523	д можно	1	1
1524	которых как	1	1
1525	или иными	1	1
1526	виде потому	1	1
1527	ее можно	1	1
1528	этом втором	1	1
1529	целом но	1	1
1530	при чем	1	1
1531	для объяснения	2	1
1532	с самими	1	1
1533	нельзя считать	1	1
1534	древним и	1	1
1535	не объект	1	1
1536	ее от	2	1
1537	читателя так	1	1
1538	на которое	1	1
1539	проблем и	1	1
1540	этим и	1	1
1541	мы вкладываем	1	1
1542	помощи которого	1	1
1543	например у	1	1
1544	еще при	2	1
1545	разбираться в	3	1
1546	дан нам	1	1
1547	которая содержит	1	1
1548	рода с	1	1
1549	не остается	1	1
1550	и язык	1	1
1551	рядом с	2	1
1552	например немцы	1	1
1553	во главе	1	1
1554	так сказать	1	1
1555	которые имеют	1	1
1556	к вопросу	1	1
1557	в сторону	1	1
1558	в а	1	1
1559	за другой	1	1
1560	ученым и	1	1
1561	с недоумением	1	1
1562	когда под	2	1
1563	поэтому при	1	1
1564	наук и	4	1
1565	области только	1	1
1566	что поэтому	1	1
1567	кто-нибудь может	1	1
1568	средние века	1	1
1569	предмет науки	1	1
1570	в работе	3	1
1571	которые и	1	1
1572	с какой	1	1
1573	и собственно	2	1
1574	взять в	4	1
1575	языком и	1	1
1576	языке как	1	1
1577	котором уже	1	1
1578	смысле они	1	1
1579	не могла	1	1
1580	себе есть	1	1
1581	уже потому	1	1
1582	не система	1	1
1583	что научное	2	1
1584	также не	1	1
1585	наконец с	1	1
1586	общая идея	1	1
1587	та которая	1	1
1588	которой состоит	1	1
1589	различны но	1	1
1590	как один	1	1
1591	эту формулу	1	1
1592	народов по	1	1
1593	и какое	1	1
1594	человечества на	1	1
1595	того кто	1	1
1596	и объясняется	1	1
1597	пониматься как	1	1
1598	оно имеет	1	1
1599	он встречается	1	1
1600	теоретической мысли	1	1
1601	зрения которой	1	1
1602	случае между	1	1
1603	теми же	1	1
1604	однако у	1	1
1605	нем то	1	1
1606	иной идеи	1	1
1607	университета в	1	1
1608	науки которые	5	1
1609	что сейчас	1	1
1610	те кто	2	1
1611	испытания в	1	1
1612	этой системе	1	1
1613	с идеей	1	1
1614	прямом смысле	4	1
1615	все такие	1	1
1616	он действительно	1	1
1617	и имел	1	1
1618	действительно все	1	1
1619	в особенности	4	1
1620	известное время	1	1
1621	с полной	2	1
1622	всякий языковой	1	1
1623	отношении гораздо	1	1
1624	ii но	1	1
1625	них в	1	1
1626	жизнь была	1	1
1627	также что	1	1
1628	который уже	1	1
1629	другой какие	1	1
1630	надо сказать	1	1
1631	которые он	1	1
1632	бы составить	1	1
1633	литературы как	1	1
1634	на те	1	1
1635	опираться на	1	1
1636	подлинном виде	1	1
1637	разных оттенков	1	1
1638	хорошо знакомых	1	1
1639	действительность как	1	1
1640	может пониматься	1	1
1641	двух разных	1	1
1642	разница только	1	1
1643	ответ на	4	1
1644	от собственного	1	1
1645	с каждым	1	1
1646	наоборот само	1	1
1647	этом сказано	1	1
1648	и фактов	1	1
1649	назвать в	1	1
1650	но были	1	1
1651	и соответствующего	1	1
1652	других отношений	1	1
1653	строгом смысле	3	1
1654	сущность этой	1	1
1655	мало для	1	1
1656	языков и	2	1
1657	в составе	1	1
1658	значении этого	2	1
1659	ли все	1	1
1660	и соответственно	1	1
1661	к таким	2	1
1662	что-нибудь общее	1	1
1663	в определенной	2	1
1664	что одним	1	1
1665	об отношениях	1	1
1666	целое как	1	1
1667	и вопрос	2	1
1668	создает и	1	1
1669	говорим только	1	1
1670	научные дисциплины	1	1
1671	они говорят	1	1
1672	для читателя	1	1
1673	что вообще	1	1
1674	это может	2	1
1675	не существовать	1	1
1676	из общего	1	1
1677	превратить его	1	1
1678	язык имеет	1	1
1679	его и	1	1
1680	и многое	1	1
1681	во-вторых с	1	1
1682	разумеется здесь	1	1
1683	в конкретных	2	1
1684	словом а	1	1
1685	важнее всего	1	1
1686	и народов	1	1
1687	в течение	5	1
1688	какая-нибудь связь	1	1
1689	отгородиться от	1	1
1690	чем они	2	1
1691	быть не	1	1
1692	по многим	1	1
1693	них как	1	1
1694	друга если	1	1
1695	из его	2	1
1696	место у	1	1
1697	своему значению	2	1
1698	но понимать	2	1
1699	народов и	2	1
1700	такое вообще	1	1
1701	отношении к	2	1
1702	что также	1	1
1703	художественной литературы	2	1
1704	и соответствующих	1	1
1705	пока мы	1	1
1706	как органе	1	1
1707	истории и	4	1
1708	этой стороны	2	1
1709	свое существование	2	1
1710	состоит в	2	1
1711	о таких	1	1
1712	претендовать на	1	1
1713	потом в	1	1
1714	много общего	1	1
1715	впервые в	1	1
1716	какой угодно	1	1
1717	общего характера	1	1
1718	рода примеры	1	1
1719	какой она	1	1
1720	она имела	1	1
1721	искусство и	2	1
1722	бы сказать	1	1
1723	невозможны без	1	1
1724	словами или	2	1
1725	мысли но	1	1
1726	и создающей	1	1
1727	говорится в	1	1
1728	культурной жизни	2	1
1729	не видит	1	1
1730	получается что	1	1
1731	воплощений с	1	1
1732	сложнее чем	2	1
1733	и цивилизации	1	1
1734	далеко выходящее	1	1
1735	с каким	1	1
1736	понять и	1	1
1737	области действительности	6	1
1738	и том	1	1
1739	к лицу	1	1
1740	не такие	1	1
1741	как к	1	1
1742	от простого	1	1
1743	это всякий	1	1
1744	данного круга	1	1
1745	их для	1	1
1746	общения в	1	1
1747	существует вообще	1	1
1748	уже само	1	1
1749	освободить от	1	1
1750	текст но	1	1
1751	который мог	1	1
1752	самую действительность	1	1
1753	которых он	1	1
1754	находится у	1	1
1755	ней только	1	1
1756	для данной	1	1
1757	более конкретно	1	1
1758	д мы	1	1
1759	здесь таким	1	1
1760	смысле этого	9	1
1761	них и	2	1
1762	страсть к	1	1
1763	различия между	1	1
1764	существует также	1	1
1765	тех областях	1	1
1766	что действительно	1	1
1767	это искусство	3	1
1768	когда говорил	2	1
1769	в сыром	1	1
1770	реальной действительности	1	1
1771	никакого своего	1	1
1772	и техники	1	1
1773	видели имеет	1	1
1774	изложения и	2	1
1775	научного построения	1	1
1776	содержании и	2	1
1777	что сами	1	1
1778	при исследовании	1	1
1779	впрочем не	1	1
1780	признаки и	1	1
1781	г но	1	1
1782	долгое время	1	1
1783	и значительным	1	1
1784	нового типа	2	1
1785	что находится	1	1
1786	по самой	2	1
1787	в какой-нибудь	1	1
1788	нем все	1	1
1789	поставить в	2	1
1790	быть вполне	1	1
1791	ему не	1	1
1792	которая как	2	1
1793	имеет своей	1	1
1794	но сами	1	1
1795	не установлено	1	1
1796	может выражаться	1	1
1797	образом мы	1	1
1798	своей природе	3	1
1799	и образом	1	1
1800	на задний	2	1
1801	а имеется	1	1
1802	русской науки	1	1
1803	чего нельзя	1	1
1804	показывает что	1	1
1805	не по	1	1
1806	для употребления	1	1
1807	новой европы	1	1
1808	с каким-нибудь	1	1
1809	в философском	1	1
1810	дошедших до	1	1
1811	только совокупность	1	1
1812	глубокого анализа	1	1
1813	понятия в	2	1
1814	самое что	2	1
1815	этот факт	1	1
1816	при любом	2	1
1817	но дело	3	1
1818	не следует	3	1
1819	нечто что	2	1
1820	но вместе	2	1
1821	превращаем в	1	1
1822	разумеется в	1	1
1823	от прочих	1	1
1824	чем сложнее	1	1
1825	что можно	2	1
1826	и цельное	1	1
1827	такие элементы	1	1
1828	ученого который	1	1
1829	однако история	1	1
1830	наук в	8	1
1831	любом его	1	1
1832	действительно не	1	1
1833	понять что	3	1
1834	и нашей	1	1
1835	предметом и	1	1
1836	бытия и	1	1
1837	которого как	1	1
1838	в германии	3	1
1839	говорим об	1	1
1840	ступени культурного	1	1
1841	этот текст	1	1
1842	гораздо ближе	2	1
1843	приходится в	1	1
1844	или при	1	1
1845	главным образом	1	1
1846	человеческой природы	1	1
1847	ничего иного	1	1
1848	е с	1	1
1849	культурного развития	3	1
1850	главе с	1	1
1851	операций над	1	1
1852	не похожих	1	1
1853	средних веков	2	1
1854	того не	2	1
1855	гомера в	1	1
1856	об искусстве	4	1
1857	к числу	2	1
1858	или нет	2	1
1859	без применения	1	1
1860	истолкования этого	1	1
1861	есть один	1	1
1862	от отдельных	1	1
1863	более выразительный	1	1
1864	в принципе	3	1
1865	по праву	1	1
1866	всех ее	1	1
1867	человеку из	1	1
1868	золото и	1	1
1869	стать не	1	1
1870	далее в	1	1
1871	как своего	1	1
1872	искусстве то	1	1
1873	по мере	4	1
1874	уж мы	1	1
1875	данности и	1	1
1876	именно искусство	1	1
1877	этих понятий	2	1
1878	та область	1	1
1879	и соответствующими	1	1
1880	а между	2	1
1881	на свой	1	1
1882	чтобы эти	1	1
1883	на какой-нибудь	1	1
1884	в простейшем	1	1
1885	о теории	1	1
1886	давно уже	1	1
1887	и творчества	2	1
1888	в многочисленных	1	1
1889	и внутренне	1	1
1890	такого содержательного	1	1
1891	в точном	1	1
1892	себя к	1	1
1893	был первым	1	1
1894	области в	1	1
1895	может оказаться	3	1
1896	да притом	1	1
1897	бы этого	1	1
1898	прочим и	1	1
1899	диалектического материализма	1	1
1900	судьбы не	1	1
1901	никаких художественных	1	1
1902	он по	1	1
1903	большей части	2	1
1904	одно время	1	1
1905	при всей	2	1
1906	исторической науки	6	1
1907	духовной жизни	3	1
1908	нет такой	1	1
1909	отсюда и	2	1
1910	вмещается в	1	1
1911	же между	1	1
1912	гораздо менее	1	1
1913	которыми он	1	1
1914	которых не	3	1
1915	уже было	2	1
1916	в руках	1	1
1917	случае язык	1	1
1918	об отношении	3	1
1919	представлением о	1	1
1920	в различных	5	1
1921	связь между	5	1
1922	притом еще	1	1
1923	и уметь	1	1
1924	есть такие	1	1
1925	и анализировать	1	1
1926	искусство что	1	1
1927	понять ее	2	1
1928	не вмещается	1	1
1929	самого только	1	1
1930	второй половины	3	1
1931	и эстетического	1	1
1932	в средние	1	1
1933	языке вообще	1	1
1934	различия но	1	1
1935	поэта и	1	1
1936	возможна ли	1	1
1937	это несомненно	1	1
1938	тем большее	1	1
1939	в самое	1	1
1940	и стилю	1	1
1941	прост и	1	1
1942	входят в	1	1
1943	отсюда возникает	2	1
1944	были в	1	1
1945	эпоху возрождения	1	1
1946	во франции	1	1
1947	словом если	1	1
1948	полезной и	1	1
1949	и входит	1	1
1950	к языку	2	1
1951	и становится	1	1
1952	свои собственные	1	1
1953	всякий кто	1	1
1954	степени так	1	1
1955	того о	1	1
1956	между разными	1	1
1957	считать не	1	1
1958	к общему	1	1
1959	действительно ли	1	1
1960	и основные	1	1
1961	ясного и	1	1
1962	на протяжении	2	1
1963	к человеку	1	1
1964	первом случае	2	1
1965	не принадлежит	1	1
1966	имеют в	1	1
1967	вида и	1	1
1968	очень далеко	1	1
1969	собой в	2	1
1970	от действительности	2	1
1971	его у	1	1
1972	смысле в	2	1
1973	именно из	1	1
1974	можно представить	2	1
1975	те области	1	1
1976	все памятники	1	1
1977	в работах	2	1
1978	науки в	6	1
1979	и художественно	1	1
1980	что несмотря	2	1
1981	конечно здесь	1	1
1982	и этим	1	1
1983	слово не	1	1
1984	возникающих в	1	1
1985	сказать следующее	1	1
1986	есть что-нибудь	1	1
1987	от языка	2	1
1988	не от	1	1
1989	в европейской	1	1
1990	лежит в	2	1
1991	и развития	2	1
1992	не была	1	1
1993	говорит он	2	1
1994	первом из	2	1
1995	о возможности	1	1
1996	чем собственно	1	1
1997	ту часть	1	1
1998	как видно	1	1
1999	всех его	1	1
2000	в идее	1	1
2001	но совершенно	1	1
2002	действительность только	1	1
2003	искусства обычно	1	1
2004	своих собственных	1	1
2005	но невозможно	1	1
2006	и по-видимому	1	1
2007	чтобы действительно	1	1
2008	существует никакой	1	1
2009	были только	1	1
2010	самое и	1	1
2011	из чего	1	1
2012	из четырех	1	1
2013	именно эту	1	1
2014	что содержание	1	1
2015	должно было	1	1
2016	это прежде	1	1
2017	древней греции	2	1
2018	в греческом	1	1
2019	цель которых	1	1
2020	и понимание	1	1
2021	то эти	1	1
2022	как сказано	2	1
2023	самой себе	1	1
2024	понятными и	1	1
2025	выражение в	2	1
2026	в уста	1	1
2027	реальным и	1	1
2028	в содержание	1	1
2029	это были	1	1
2030	иной области	1	1
2031	указании на	1	1
2032	имеют дело	2	1
2033	науке а	1	1
2034	в идеале	2	1
2035	греческом языке	1	1
2036	все то	1	1
2037	под ней	3	1
2038	так называемые	2	1
2039	явления в	1	1
2040	для первого	1	1
2041	и картина	1	1
2042	в форме	2	1
2043	искусства однако	1	1
2044	человеческой личности	1	1
2045	и создавать	1	1
2046	мифологического и	1	1
2047	глубине и	1	1
2048	как эта	1	1
2049	разной степени	1	1
2050	уже непосредственно	1	1
2051	оба они	1	1
2052	из поля	1	1
2053	условия для	1	1
2054	это делает	2	1
2055	эта черта	1	1
2056	такое язык	3	1
2057	с идеями	1	1
2058	с течением	7	1
2059	чаще всего	2	1
2060	очень редко	1	1
2061	приходится с	1	1
2062	есть система	1	1
2063	определения в	1	1
2064	данного рода	1	1
2065	познания в	1	1
2066	и материальную	1	1
2067	к целому	1	1
2068	всех отношениях	1	1
2069	науки на	4	1
2070	что наряду	1	1
2071	из возможных	1	1
2072	достоевского в	1	1
2073	поскольку мы	1	1
2074	исследование только	1	1
2075	прямо говорит	1	1
2076	факта что	1	1
2077	в специальном	1	1
2078	почти не	1	1
2079	человеческого общения	1	1
2080	именно только	1	1
2081	представляют собой	9	1
2082	особенности этого	1	1
2083	природе и	2	1
2084	и из	2	1
2085	одном и	1	1
2086	нашего времени	2	1
2087	не исчерпывается	2	1
2088	от этой	1	1
2089	и ученым	1	1
2090	все свое	1	1
2091	с внешней	1	1
2092	половины xviii	1	1
2093	привыкшая к	1	1
2094	могут даже	1	1
2095	данной науки	1	1
2096	науками в	1	1
2097	как не	1	1
2098	xviii в	6	1
2099	человеческой культуры	3	1
2100	на данный	1	1
2101	не приняты	1	1
2102	форме или	1	1
2103	что когда-то	1	1
2104	это выражение	1	1
2105	которые существуют	1	1
2106	легче и	1	1
2107	существует между	2	1
2108	отсюда ясно	1	1
2109	при более	1	1
2110	в xix	1	1
2111	не знать	1	1
2112	наук для	1	1
2113	речь в	4	1
2114	это понимание	2	1
2115	язык это	1	1
2116	термины эти	1	1
2117	свое время	3	1
2118	было у	1	1
2119	слова для	1	1
2120	тому кто	1	1
2121	полный отчет	1	1
2122	методе и	1	1
2123	усвоить себе	1	1
2124	является так	1	1
2125	утверждении что	1	1
2126	это как	1	1
2127	спрашивается как	1	1
2128	как целое	3	1
2129	тех же	1	1
2130	даже к	1	1
2131	как одно	1	1
2132	работы но	1	1
2133	относящихся к	4	1
2134	ее ни	1	1
2135	задний план	2	1
2136	чем то	1	1
2137	но здесь	1	1
2138	его исторического	1	1
2139	связана с	4	1
2140	автора и	1	1
2141	вещи однако	1	1
2142	если можно	1	1
2143	науки хотя	1	1
2144	самое существенное	1	1
2145	бы ему	1	1
2146	притом не	1	1
2147	наблюдалось в	1	1
2148	познание или	1	1
2149	своей работе	1	1
2150	от внутренних	1	1
2151	ее с	1	1
2152	народов но	2	1
2153	только общей	1	1
2154	образом по	2	1
2155	же время	6	1
2156	и ясной	1	1
2157	также например	1	1
2158	чем с	1	1
2159	есть сразу	1	1
2160	наука точнее	1	1
2161	так значило	1	1
2162	научной или	1	1
2163	к науке	1	1
2164	же язык	1	1
2165	что находит	1	1
2166	подойдя к	1	1
2167	не находятся	1	1
2168	говорил что	1	1
2169	человечества и	1	1
2170	он мог	3	1
2171	данного языка	1	1
2172	речи даже	1	1
2173	знания но	1	1
2174	этого же	1	1
2175	при каких	1	1
2176	действительно в	1	1
2177	д для	1	1
2178	но которые	1	1
2179	оно входит	1	1
2180	стало действительно	1	1
2181	точку зрения	1	1
2182	их исторического	1	1
2183	его можно	2	1
2184	истории литературы	3	1
2185	из человеческих	1	1
2186	природе языка	1	1
2187	его предметом	1	1
2188	можно поэтому	1	1
2189	в гораздо	1	1
2190	и прямо	1	1
2191	специфическое содержание	1	1
2192	при изложении	1	1
2193	различие между	1	1
2194	о человеке	1	1
2195	форме так	1	1
2196	вырастает на	1	1
2197	это особенно	1	1
2198	и в-третьих	1	1
2199	необходимо несколько	1	1
2200	механического соединения	1	1
2201	слова не	1	1
2202	когда оно	1	1
2203	становления и	1	1
2204	все вместе	1	1
2205	от нашего	1	1
2206	нужно только	1	1
2207	есть особого	1	1
2208	просто и	1	1
2209	романов достоевского	2	1
2210	на тему	2	1
2211	общим именем	1	1
2212	приходим к	5	1
2213	его представители	1	1
2214	повествованием о	1	1
2215	и понимания	1	1
2216	тех времен	1	1
2217	и бывают	1	1
2218	рассматривают в	1	1
2219	в новом	1	1
2220	кто занимается	1	1
2221	значение далеко	1	1
2222	работы над	6	1
2223	целого и	2	1
2224	руки и	1	1
2225	за этой	1	1
2226	своем предмете	1	1
2227	целое в	1	1
2228	понятно почему	1	1
2229	наука о	5	1
2230	преимущественно в	2	1
2231	каждая из	1	1
2232	или портрет	1	1
2233	встречается с	1	1
2234	жизни для	1	1
2235	не выдерживает	1	1
2236	в руки	6	1
2237	как уже	5	1
2238	эти науки	4	1
2239	а от	1	1
2240	и критики	1	1
2241	она во	1	1
2242	как орудие	2	1
2243	в отношениях	2	1
2244	могут дать	1	1
2245	более общего	2	1
2246	вечных стремлений	1	1
2247	идет уже	1	1
2248	вполне только	1	1
2249	быть никакой	1	1
2250	что внутренняя	1	1
2251	отношениями между	1	1
2252	совершенно невозможно	1	1
2253	к области	1	1
2254	и обратно	4	1
2255	дать ему	1	1
2256	с прошлым	3	1
2257	если например	1	1
2258	и способы	1	1
2259	совершенно то	1	1
2260	в трудах	1	1
2261	пор и	1	1
2262	самой своей	2	1
2263	и каждая	1	1
2264	связи между	4	1
2265	очень глубоком	1	1
2266	язык в	3	1
2267	момента и	1	1
2268	в создании	2	1
2269	их последовательности	1	1
2270	надо было	2	1
2271	вполне понятным	1	1
2272	именно это	1	1
2273	дело обстоит	1	1
2274	смысл что	2	1
2275	веков в	1	1
2276	с реальным	1	1
2277	со словом	2	1
2278	требует также	1	1
