N	2gram	Propp_Isto	Psycholo
1320	он подчинен	1	2
1321	она шла	1	2
1322	не был	1	2
1323	привести и	1	2
1324	вошел в	2	2
1325	она играет	1	2
1326	кульминационный пункт	1	2
1327	так называемые	1	2
1328	человека который	1	2
1329	которых это	1	2
1330	очень мало	1	2
1331	в которое	1	2
1332	друг другу	1	2
1333	роль при	1	2
1334	одновременно в	1	2
1335	ей не	1	2
1336	это рассказ	1	2
1337	тем мы	1	2
1338	говорит автор	1	2
1339	дает ему	6	2
1340	лошадь и	1	2
1341	можно только	1	2
1342	во втором	1	2
1343	как одна	1	2
1344	является тот	1	2
1345	превращение в	3	2
1346	переходит в	1	2
1347	живет в	6	2
1348	относятся к	1	2
1349	в науке	1	2
1350	да это	1	2
1351	и вновь	4	2
1352	не видим	1	2
1353	до этого	3	2
1354	не свойственно	1	2
1355	тела и	2	2
1356	какая же	1	2
1357	этой теорией	1	2
1358	как о	1	2
1359	к самым	1	2
1360	от его	1	2
1361	говорили о	1	2
1362	них по	1	2
1363	на всю	1	2
1364	чем же	1	2
1365	почти никогда	1	2
1366	язык и	2	2
1367	ни у	1	2
1368	их друг	1	2
1369	тех же	2	2
1370	смерти и	3	2
1371	задний план	3	2
1372	не играет	1	2
1373	функций которые	1	2
1374	или иных	1	2
1375	только тем	2	2
1376	он есть	1	2
1377	она все	1	2
1378	не за	1	2
1379	рыбу и	2	2
1380	легко может	1	2
1381	просто на	2	2
1382	наконец он	1	2
1383	по происхождению	1	2
1384	власть над	6	2
1385	друг друга	5	2
1386	через реку	4	2
1387	но которые	1	2
1388	мы возьмем	1	2
1389	формы как	1	2
1390	ряд других	2	2
1391	который может	1	2
1392	переход к	1	2
1393	искусству и	1	2
1394	никакого дела	1	2
1395	со своим	2	2
1396	на которой	4	2
1397	есть уже	2	2
1398	должны признать	1	2
1399	исходят из	1	2
1400	перед смертью	1	2
1401	а если	2	2
1402	еще прибавить	1	2
1403	виде в	1	2
1404	это происходит	3	2
1405	в воде	4	2
1406	обычно в	1	2
1407	он это	2	2
1408	ясно показывает	1	2
1409	туда и	2	2
1410	другими словами	4	2
1411	как уже	1	2
1412	сказали что	1	2
1413	пор не	1	2
1414	это явление	4	2
1415	только у	2	2
1416	быть как	1	2
1417	имеет свое	1	2
1418	с кем	2	2
1419	нами и	2	2
1420	в книге	3	2
1421	где эта	1	2
1422	речь и	1	2
1423	нас это	1	2
1424	и неожиданно	1	2
1425	таким же	5	2
1426	как для	1	2
1427	на ту	1	2
1428	интересно отметить	1	2
1429	все было	1	2
1430	и систему	1	1
1431	было обращено	1	1
1432	которое однако	1	1
1433	было так	1	1
1434	заметим что	1	1
1435	или он	3	1
1436	знаем как	1	1
1437	можно сопоставить	1	1
1438	тем меньше	1	1
1439	пытается убить	1	1
1440	и животных	1	1
1441	зверей и	2	1
1442	не видели	1	1
1443	не изображается	1	1
1444	некоторой степени	1	1
1445	и имеет	1	1
1446	куда она	1	1
1447	в египетской	1	1
1448	убивает его	7	1
1449	животным и	1	1
1450	вещи и	1	1
1451	или какую-нибудь	1	1
1452	представлений о	12	1
1453	часто даже	1	1
1454	оно уже	2	1
1455	первоначально человек	1	1
1456	как самая	1	1
1457	надо однако	1	1
1458	встречается в	3	1
1459	это делают	1	1
1460	в углах	1	1
1461	относится и	1	1
1462	некоторые другие	1	1
1463	течение которых	1	1
1464	которое по	1	1
1465	см в	1	1
1466	когда это	1	1
1467	как первая	1	1
1468	случаях в	1	1
1469	я от	1	1
1470	власти над	3	1
1471	стороны которые	1	1
1472	в соответствии	1	1
1473	его все	1	1
1474	таких случаев	2	1
1475	случайно и	1	1
1476	предмета и	1	1
1477	его что	2	1
1478	весь ход	1	1
1479	становится особенно	1	1
1480	вывода из	1	1
1481	мир и	1	1
1482	исчерпывающего ответа	1	1
1483	этой стороны	1	1
1484	раз когда	1	1
1485	широком смысле	1	1
1486	чтобы лучше	1	1
1487	однако сказать	1	1
1488	образом при	1	1
1489	женщин и	1	1
1490	если с	1	1
1491	и пришли	1	1
1492	эта душа	1	1
1493	ними и	1	1
1494	такие орудия	1	1
1495	и отчасти	1	1
1496	отца в	1	1
1497	сложных и	1	1
1498	что ключ	1	1
1499	в предыдущих	2	1
1500	с полным	1	1
1501	доходят до	1	1
1502	не сделал	1	1
1503	редких случаях	1	1
1504	в приведенных	5	1
1505	в лесу	3	1
1506	на крыльях	1	1
1507	но эти	4	1
1508	где не	1	1
1509	этой связи	1	1
1510	из своего	4	1
1511	что великое	1	1
1512	же говорит	1	1
1513	же эта	1	1
1514	него было	1	1
1515	он думает	1	1
1516	не обязательно	2	1
1517	он представляется	1	1
1518	его по	2	1
1519	если иметь	1	1
1520	что два	1	1
1521	себе в	3	1
1522	и начинает	3	1
1523	за тридевять	5	1
1524	процессе развития	1	1
1525	мы ни	1	1
1526	обратим внимание	2	1
1527	приходят к	1	1
1528	ключ к	1	1
1529	он испытывает	1	1
1530	никакого действия	1	1
1531	в непосредственной	1	1
1532	тот что	1	1
1533	нем не	1	1
1534	его сейчас	1	1
1535	смерти эта	2	1
1536	его роль	1	1
1537	нет никаких	1	1
1538	это животное	1	1
1539	что едва	1	1
1540	момент момент	2	1
1541	здесь что	1	1
1542	есть один	1	1
1543	на дне	2	1
1544	мы скажем	1	1
1545	в могиле	2	1
1546	к их	1	1
1547	мяса и	1	1
1548	ниже мы	1	1
1549	своему содержанию	1	1
1550	то будет	1	1
1551	как каждый	1	1
1552	об одном	2	1
1553	нет места	1	1
1554	орудия и	1	1
1555	которых как	1	1
1556	образом возникает	1	1
1557	известные нам	1	1
1558	здесь взят	1	1
1559	вовсе в	1	1
1560	имеет только	1	1
1561	хотел этим	1	1
1562	согласно которому	1	1
1563	по материалам	2	1
1564	сторону его	1	1
1565	перед тобой	1	1
1566	в котле	1	1
1567	шкуру с	1	1
1568	а за	1	1
1569	этому случаю	1	1
1570	из моря	2	1
1571	еще очень	1	1
1572	определены как	1	1
1573	на себя	4	1
1574	всем что	2	1
1575	еще при	1	1
1576	или иная	1	1
1577	бы допустить	1	1
1578	еще есть	1	1
1579	и связи	1	1
1580	очень ясно	2	1
1581	их он	1	1
1582	сказывается и	2	1
1583	между человеком	1	1
1584	д то	1	1
1585	женщина и	1	1
1586	герой в	5	1
1587	и надо	1	1
1588	на вершину	1	1
1589	будет если	1	1
1590	менее ясна	1	1
1591	во главе	1	1
1592	путь в	1	1
1593	особенности в	2	1
1594	которые будут	1	1
1595	связь со	1	1
1596	вообще есть	1	1
1597	том мотиве	1	1
1598	не нужно	1	1
1599	некоторое отношение	1	1
1600	же существо	1	1
1601	из каких-то	1	1
1602	от предмета	1	1
1603	а герой	2	1
1604	употребляются в	1	1
1605	они к	1	1
1606	в яму	1	1
1607	две черты	1	1
1608	же все	1	1
1609	других он	1	1
1610	центральный момент	1	1
1611	образом она	1	1
1612	всему сказанному	1	1
1613	дела мы	1	1
1614	они приносят	1	1
1615	него есть	1	1
1616	случаев в	1	1
1617	три раза	2	1
1618	не тот	1	1
1619	которые и	1	1
1620	работ мы	1	1
1621	уже к	1	1
1622	этого сюжета	1	1
1623	он стал	2	1
1624	изобразительном искусстве	2	1
1625	как объект	1	1
1626	не были	1	1
1627	в количестве	1	1
1628	где же	1	1
1629	уже потому	1	1
1630	она вошла	1	1
1631	доходит до	1	1
1632	раза когда	1	1
1633	нет но	1	1
1634	вот в	1	1
1635	он еще	1	1
1636	где каждый	1	1
1637	не само	1	1
1638	несколько лет	1	1
1639	центр тяжести	2	1
1640	возможно что	2	1
1641	что во	2	1
1642	в систему	1	1
1643	но есть	4	1
1644	строится на	2	1
1645	который так	1	1
1646	них не	2	1
1647	перестает играть	1	1
1648	ты мне	1	1
1649	наконец когда	1	1
1650	играющие роль	1	1
1651	как путем	1	1
1652	необходимо только	1	1
1653	таких примеров	2	1
1654	же необходимо	1	1
1655	говорит так	2	1
1656	же могут	1	1
1657	него это	1	1
1658	раньше чем	7	1
1659	героя он	2	1
1660	ее они	1	1
1661	другой более	1	1
1662	своего рода	1	1
1663	при жизни	1	1
1664	мире и	1	1
1665	не мешает	1	1
1666	и способность	2	1
1667	об орудиях	1	1
1668	доказал это	1	1
1669	если прежде	1	1
1670	он уже	1	1
1671	его это	1	1
1672	развитие сюжета	1	1
1673	такое утверждение	1	1
1674	в последнем	2	1
1675	с тремя	1	1
1676	и сопоставить	1	1
1677	мир мы	1	1
1678	также что	3	1
1679	интересно проследить	1	1
1680	вождем и	1	1
1681	детей и	1	1
1682	большую роль	1	1
1683	над зверем	1	1
1684	в изобразительном	2	1
1685	сюда относится	1	1
1686	они пытаются	1	1
1687	из нескольких	1	1
1688	нож и	1	1
1689	дальше идет	1	1
1690	и наш	1	1
1691	и создает	1	1
1692	совершенно так	3	1
1693	превращаться в	1	1
1694	героя есть	2	1
1695	этом месте	1	1
1696	одновременно с	2	1
1697	животное в	4	1
1698	опять имеем	1	1
1699	и начало	1	1
1700	на месте	1	1
1701	уже сейчас	1	1
1702	напоминает то	1	1
1703	и они	5	1
1704	наша цель	1	1
1705	его основных	1	1
1706	мы наметили	1	1
1707	рассказывают что	3	1
1708	не соответствуют	1	1
1709	отнесены к	1	1
1710	и легенды	1	1
1711	есть на	2	1
1712	связей мы	1	1
1713	текста для	1	1
1714	его зовут	2	1
1715	тем совершенно	1	1
1716	на другие	1	1
1717	оно означает	2	1
1718	ночью в	1	1
1719	самый общий	1	1
1720	того на	1	1
1721	только язык	1	1
1722	отсюда уже	1	1
1723	но оно	3	1
1724	которых можно	4	1
1725	из круга	1	1
1726	и пр	6	1
1727	попасть туда	1	1
1728	же функции	1	1
1729	в роли	4	1
1730	запаха или	1	1
1731	противоположность и	1	1
1732	служит средством	1	1
1733	героем и	2	1
1734	только способность	1	1
1735	и второй	1	1
1736	они видят	2	1
1737	убить его	1	1
1738	не сам	1	1
1739	работе о	1	1
1740	одна сторона	2	1
1741	верно но	1	1
1742	он пришел	1	1
1743	него с	1	1
1744	когда например	1	1
1745	получает от	1	1
1746	на камне	1	1
1747	мир а	1	1
1748	тогда как	1	1
1749	над собой	1	1
1750	жизни на	1	1
1751	стороны эта	1	1
1752	не представляет	2	1
1753	связанных с	1	1
1754	явно указывают	1	1
1755	затем уже	1	1
1756	можем только	1	1
1757	верно если	1	1
1758	в сказке	46	1
1759	которых с	2	1
1760	сделать из	2	1
1761	о смысле	1	1
1762	своими ногами	1	1
1763	за пределами	1	1
1764	ли можно	1	1
1765	не имели	3	1
1766	времена года	1	1
1767	формы для	1	1
1768	говорится в	2	1
1769	внимания заслуживает	1	1
1770	или другое	3	1
1771	который никогда	1	1
1772	другом это	2	1
1773	подобного рода	2	1
1774	черт он	1	1
1775	который непосредственно	1	1
1776	тогда в	1	1
1777	смерть и	2	1
1778	стоит на	3	1
1779	на языке	1	1
1780	знать что	1	1
1781	падали на	1	1
1782	души надо	1	1
1783	образом к	1	1
1784	сил с	1	1
1785	богом и	2	1
1786	и ты	1	1
1787	случаев когда	1	1
1788	которые приводят	1	1
1789	не без	1	1
1790	и борьбы	1	1
1791	под собой	1	1
1792	существа и	2	1
1793	и страшное	1	1
1794	народов как	1	1
1795	имеем только	1	1
1796	они входят	1	1
1797	а это	1	1
1798	единства и	1	1
1799	и приходит	1	1
1800	вода жизни	1	1
1801	курицу на	1	1
1802	которых каждый	1	1
1803	мало того	1	1
1804	нам еще	1	1
1805	и вслед	1	1
1806	участвуют в	1	1
1807	на дереве	3	1
1808	чем перейти	2	1
1809	все а	1	1
1810	в широком	1	1
1811	силу и	2	1
1812	из частей	1	1
1813	два примера	1	1
1814	ее к	2	1
1815	же явление	1	1
1816	указывали что	1	1
1817	как эти	1	1
1818	себе но	1	1
1819	их так	1	1
1820	иногда и	4	1
1821	здесь ясно	1	1
1822	приводит нас	5	1
1823	что половое	1	1
1824	в другую	2	1
1825	ему при	1	1
1826	с них	1	1
1827	есть источник	1	1
1828	одного а	1	1
1829	он один	1	1
1830	можно считать	1	1
1831	борьбы и	1	1
1832	служащее для	1	1
1833	ведь он	1	1
1834	а зачем	1	1
1835	ее со	1	1
1836	за которым	2	1
1837	чтобы ответить	1	1
1838	можно предположить	3	1
1839	или даже	1	1
1840	в переводе	1	1
1841	становится понятным	2	1
1842	обречены на	1	1
1843	однако это	1	1
1844	становится все	1	1
1845	и этих	1	1
1846	случай который	1	1
1847	нет у	1	1
1848	не создает	1	1
1849	быть отнесена	1	1
1850	которую дает	1	1
1851	он убрал	1	1
1852	этого животного	1	1
1853	что животные	1	1
1854	а он	1	1
1855	говорит об	2	1
1856	свою противоположность	2	1
1857	особенно в	2	1
1858	эти же	1	1
1859	играла в	1	1
1860	понимает что	1	1
1861	и воды	1	1
1862	в народе	1	1
1863	ей в	3	1
1864	по дороге	1	1
1865	котором говорится	1	1
1866	слов на	1	1
1867	встречей с	1	1
1868	из ряда	1	1
1869	и поражает	2	1
1870	одну из	5	1
1871	здесь можно	5	1
1872	уже только	3	1
1873	в китае	4	1
1874	время боя	3	1
1875	и небесный	1	1
1876	лишь через	1	1
1877	очевидно в	1	1
1878	но очевидно	1	1
1879	как таковые	2	1
1880	а по	3	1
1881	есть и	3	1
1882	форма есть	1	1
1883	рассмотреть те	1	1
1884	мы обратим	1	1
1885	или другого	3	1
1886	ним как	1	1
1887	рассматривается в	1	1
1888	этот факт	1	1
1889	но дело	2	1
1890	например и	1	1
1891	человека с	2	1
1892	происходит от	1	1
1893	всякого кто	1	1
1894	числе и	2	1
1895	особенно ярко	2	1
1896	дело вовсе	1	1
1897	сказке как	1	1
1898	состоят в	1	1
1899	во многом	1	1
1900	к изучению	2	1
1901	они тоже	1	1
1902	ведется от	1	1
1903	нам необходимо	2	1
1904	помощи и	1	1
1905	мы бы	1	1
1906	это видно	2	1
1907	он о	1	1
1908	достигает как	1	1
1909	и усиление	1	1
1910	тогда возникает	1	1
1911	происходит в	1	1
1912	общества и	1	1
1913	попали в	1	1
1914	право на	2	1
1915	принципы и	1	1
1916	их на	3	1
1917	же может	1	1
1918	и нож	1	1
1919	же это	1	1
1920	природой и	1	1
1921	после своего	1	1
1922	сходны с	1	1
1923	проста и	1	1
1924	сами и	1	1
1925	некоторые черты	1	1
1926	поэтому мы	1	1
1927	и попытка	1	1
1928	а какие	1	1
1929	что один	1	1
1930	человек может	2	1
1931	встречаются на	1	1
1932	не единственный	2	1
1933	чтобы дать	1	1
1934	над нами	2	1
1935	их из	1	1
1936	вещи в	1	1
1937	нами а	1	1
1938	они друг	2	1
1939	обладают и	1	1
1940	по лестнице	3	1
1941	в момент	1	1
1942	можно и	1	1
1943	в подлиннике	1	1
1944	тех кто	1	1
1945	он всегда	2	1
1946	жизнь ее	1	1
1947	это лишь	1	1
1948	или по	1	1
1949	некоторых элементов	1	1
1950	другой пример	2	1
1951	глаза и	1	1
1952	ссылаясь на	2	1
1953	связи в	1	1
1954	этот момент	2	1
1955	что ныне	1	1
1956	их было	1	1
1957	играет с	1	1
1958	это обычно	1	1
1959	которые нужны	1	1
1960	которые по	1	1
1961	непонятным и	1	1
1962	и свой	1	1
1963	всего мы	1	1
1964	процесс этот	2	1
1965	что данный	1	1
1966	по мере	4	1
1967	было расширено	1	1
1968	иначе чем	1	1
1969	гораздо чаще	1	1
1970	вошла в	1	1
1971	же являются	1	1
1972	подобных случаев	2	1
1973	он имеет	4	1
1974	на свой	1	1
1975	он призывает	1	1
1976	а во-вторых	1	1
1977	есть что-то	2	1
1978	всегда остается	2	1
1979	не нарушают	1	1
1980	морю и	1	1
1981	стороны в	1	1
1982	и превращение	1	1
1983	правда в	1	1
1984	уже выше	3	1
1985	смерть как	1	1
1986	сад и	1	1
1987	предмет и	1	1
1988	а именно	8	1
1989	в одно	2	1
1990	и никем	1	1
1991	он по	2	1
1992	поставить вопрос	2	1
1993	верно то	1	1
1994	лет но	1	1
1995	на таком	1	1
1996	начнем с	1	1
1997	всякого рода	3	1
1998	в дальнейшем	6	1
1999	он доходит	1	1
2000	большей части	1	1
2001	у которых	2	1
2002	греческой мифологии	1	1
2003	а чтобы	1	1
2004	между героем	1	1
2005	случае они	1	1
2006	ответить на	1	1
2007	на человека	1	1
2008	всего и	1	1
2009	на половое	1	1
2010	которая представляет	1	1
2011	как полагают	2	1
2012	он играет	1	1
2013	восходит к	1	1
2014	что земля	1	1
2015	как принцип	1	1
2016	имеет очень	1	1
2017	описывается как	2	1
2018	индивидуально а	1	1
2019	превратившись в	1	1
2020	этом мы	2	1
2021	входит в	5	1
2022	говорит самый	1	1
2023	он получает	3	1
2024	стороны формы	1	1
2025	старика и	1	1
2026	она тоже	1	1
2027	в различных	3	1
2028	образом из	1	1
2029	обращаясь к	1	1
2030	средства которые	1	1
2031	ясно из	1	1
2032	даже с	1	1
2033	на море	1	1
2034	быть признан	1	1
2035	включить в	1	1
2036	знает о	1	1
2037	и три	3	1
2038	героя что	1	1
2039	должны остаться	1	1
2040	его тянет	1	1
2041	люди боялись	1	1
2042	чтобы они	2	1
2043	по которой	2	1
2044	в мировом	1	1
2045	наконец его	1	1
2046	замыкаются в	1	1
2047	мы поступим	1	1
2048	момент в	1	1
2049	из самой	1	1
2050	следовать за	1	1
2051	знаете ли	1	1
2052	находимые в	1	1
2053	этого становится	1	1
2054	и входит	1	1
2055	души из	1	1
2056	в связь	2	1
2057	это она	1	1
2058	же представления	1	1
2059	цели мы	1	1
2060	ее как	1	1
2061	она представляет	1	1
2062	тебя и	1	1
2063	он умер	1	1
2064	места для	1	1
2065	вида не	1	1
2066	а сам	2	1
2067	героя могут	1	1
2068	спенсер и	1	1
2069	и служит	1	1
2070	не видел	2	1
2071	тогда они	1	1
2072	иное животное	1	1
2073	сам начинает	2	1
2074	смысле в	1	1
2075	а тот	2	1
2076	прийти к	2	1
2077	объясняется тем	1	1
2078	а и	1	1
2079	даже такие	1	1
2080	не соответствует	1	1
2081	выше о	1	1
2082	далеко за	1	1
2083	чтобы иметь	1	1
2084	это изменение	1	1
2085	и через	1	1
2086	и этим	6	1
2087	в тот	1	1
2088	он применяет	1	1
2089	сколько бы	1	1
2090	установить нельзя	1	1
2091	по обычаю	1	1
2092	здесь видим	1	1
2093	отметить то	1	1
2094	нужно не	1	1
2095	этим животным	1	1
2096	они представляют	1	1
2097	исходит от	1	1
2098	все наше	1	1
2099	с представлением	4	1
2100	и служить	1	1
2101	вопрос почему	1	1
2102	имеют никакого	1	1
2103	также в	2	1
2104	для души	1	1
2105	мы стоим	1	1
2106	прибавить что	2	1
2107	ни времени	1	1
2108	между прочим	2	1
2109	виде без	1	1
2110	с женщиной	1	1
2111	кругом и	1	1
2112	выше мы	2	1
2113	служит для	1	1
2114	и посылает	1	1
2115	стороне дела	1	1
2116	он жил	1	1
2117	при которых	2	1
2118	должны в	1	1
2119	мы проследим	2	1
2120	я был	2	1
2121	д с	1	1
2122	вообще с	1	1
2123	предполагает что	1	1
2124	с матерью	1	1
2125	может совершаться	1	1
2126	видим только	1	1
2127	играет роль	2	1
2128	через этот	1	1
2129	целое с	1	1
2130	жену и	1	1
2131	и немецкая	1	1
2132	так создаются	2	1
2133	для наших	1	1
2134	иного характера	1	1
2135	как человек	3	1
2136	его разрешения	1	1
2137	боли и	1	1
2138	вывод который	1	1
2139	он также	1	1
2140	труп в	1	1
2141	вспомним что	2	1
2142	так у	4	1
2143	бы уже	1	1
2144	несколько иначе	1	1
2145	собой две	1	1
2146	составит предмет	1	1
2147	корабля в	1	1
2148	в землю	2	1
2149	и выше	1	1
2150	строй в	1	1
2151	и анализ	1	1
2152	ответы на	1	1
2153	не говорится	2	1
2154	другой день	1	1
2155	что ты	1	1
2156	оно еще	1	1
2157	свете этих	2	1
2158	ясно так	1	1
2159	части в	1	1
2160	их к	1	1
2161	но нет	1	1
2162	рассматривается как	1	1
2163	с вами	1	1
2164	который впоследствии	1	1
2165	что жизнь	1	1
2166	в необычайном	1	1
2167	на втором	1	1
2168	форм в	1	1
2169	же случай	1	1
2170	у разных	1	1
2171	настолько очевидно	1	1
2172	он показывает	1	1
2173	человека или	1	1
2174	совершенно различным	1	1
2175	для людей	1	1
2176	но вот	2	1
2177	себя он	1	1
2178	существует связь	1	1
2179	вот пример	1	1
2180	свое особое	1	1
2181	один мог	1	1
2182	представляет себе	1	1
2183	может он	1	1
2184	стоим перед	1	1
2185	мотиве который	2	1
2186	этих предположений	1	1
2187	с душой	1	1
2188	приближается к	2	1
2189	одном случае	2	1
2190	самые отдаленные	1	1
2191	он стремится	1	1
2192	просто стремление	1	1
2193	к одной	1	1
2194	тогда его	1	1
2195	его своей	1	1
2196	во власти	2	1
2197	во вторую	1	1
2198	эти отдельные	1	1
2199	иллюстрацию к	1	1
2200	представления это	1	1
2201	до некоторой	1	1
2202	это уже	2	1
2203	он что	1	1
2204	чрезвычайно много	1	1
2205	показывают как	2	1
2206	здесь речь	1	1
2207	погибнет от	1	1
2208	от другого	1	1
2209	нельзя дать	2	1
2210	поэтому она	1	1
2211	него нет	1	1
2212	за это	3	1
2213	и вызывает	1	1
2214	оказывается в	1	1
2215	одного мотива	1	1
2216	орудием в	1	1
2217	между которыми	1	1
2218	наряду со	1	1
2219	понимать не	1	1
2220	увеличить число	1	1
2221	одновременно есть	1	1
2222	в различные	1	1
2223	даже при	1	1
2224	справедливо но	1	1
2225	чрезвычайно важное	1	1
2226	падает в	1	1
2227	уже видели	2	1
2228	дает право	1	1
2229	является одновременно	1	1
2230	вопросом о	1	1
2231	от образа	1	1
2232	не знать	1	1
2233	у самых	1	1
2234	работ в	1	1
2235	классового общества	1	1
2236	есть она	1	1
2237	предметы в	1	1
2238	дальше и	2	1
2239	них же	1	1
2240	о движении	1	1
2241	отца он	1	1
2242	их видит	1	1
2243	есть вопрос	1	1
2244	бы эту	1	1
2245	двух типов	1	1
2246	костей и	1	1
2247	попал в	3	1
2248	что эту	1	1
2249	чувства эти	1	1
2250	который с	1	1
2251	не объясняет	3	1
2252	традиции в	1	1
2253	необходимо установить	2	1
2254	души говорит	1	1
2255	новый момент	1	1
2256	наших целей	1	1
2257	сказано выше	1	1
2258	его тела	1	1
2259	же нельзя	1	1
2260	который часто	1	1
2261	народа и	1	1
2262	ввысь и	1	1
2263	находящихся в	2	1
2264	своего отца	1	1
2265	силы в	1	1
2266	с молитвой	1	1
2267	чтобы совершенно	1	1
2268	ли вы	1	1
2269	ногами и	1	1
2270	только это	1	1
2271	и легко	1	1
2272	в человека	1	1
2273	он пошел	4	1
2274	подошел к	1	1
2275	или своего	1	1
2276	это сделал	1	1
2277	это показывает	2	1
2278	вступают в	1	1
2279	на более	2	1
2280	обращаются с	1	1
2281	соответствии с	1	1
2282	неба и	3	1
2283	мы чтобы	1	1
2284	него можно	1	1
2285	могиле и	1	1
2286	эти категории	1	1
2287	творчества а	1	1
2288	могли служить	1	1
2289	того с	1	1
2290	которой как	1	1
2291	другими формами	1	1
2292	в свой	3	1
2293	здесь и	2	1
2294	свою силу	1	1
2295	отсюда становится	1	1
2296	замуж за	1	1
2297	видел в	1	1
2298	когда нам	1	1
2299	категории и	1	1
2300	же он	2	1
2301	только наиболее	1	1
2302	в другое	2	1
2303	и следует	1	1
2304	можно вычитать	1	1
2305	нечто вторичное	1	1
2306	реке тогда	1	1
2307	близок к	1	1
2308	неба с	1	1
2309	этот мотив	10	1
2310	три сестры	1	1
2311	не указывает	1	1
2312	или просто	2	1
2313	можно себе	1	1
2314	случаях и	1	1
2315	даже когда	1	1
2316	вокруг него	3	1
2317	ему в	3	1
2318	свидетельствует о	1	1
2319	тридевять земель	4	1
2320	том числе	3	1
2321	человека за	2	1
2322	предположение что	3	1
2323	и всем	2	1
2324	он ожидает	1	1
2325	части его	2	1
2326	она его	1	1
2327	например вместо	1	1
2328	уже были	2	1
2329	чтобы получить	1	1
2330	из форм	1	1
2331	о герое	2	1
2332	переносятся на	2	1
2333	истории не	1	1
2334	можно установить	1	1
2335	самые разнообразные	1	1
2336	же выводы	1	1
2337	в глубине	1	1
2338	виду что	1	1
2339	теперь с	1	1
2340	случаях особенно	2	1
2341	помощи которых	1	1
2342	быть определены	1	1
2343	эти соображения	1	1
2344	что перед	1	1
2345	понятным что	1	1
2346	подобное же	1	1
2347	один момент	1	1
2348	не хватает	2	1
2349	нее он	1	1
2350	могла быть	1	1
2351	что звук	1	1
2352	мира и	2	1
2353	цель и	1	1
2354	об особом	1	1
2355	войти в	1	1
2356	не стал	1	1
2357	то можно	1	1
2358	свет на	1	1
2359	рассмотренные нами	1	1
2360	ему как	1	1
2361	чего в	1	1
2362	при изучении	2	1
2363	повлиять на	1	1
2364	объясняет этот	1	1
2365	действует не	1	1
2366	как эта	1	1
2367	два случая	1	1
2368	даже берет	1	1
2369	в стиле	1	1
2370	ясно все	1	1
2371	гораздо шире	1	1
2372	искать в	1	1
2373	они стали	3	1
2374	такую же	2	1
2375	тут и	1	1
2376	покажет нам	1	1
2377	там мы	1	1
2378	же ее	1	1
2379	прекращается и	1	1
2380	тянут за	2	1
2381	его тем	1	1
2382	еще можно	1	1
2383	гораздо меньше	1	1
2384	и социальной	1	1
2385	на несчастную	1	1
2386	по воздуху	5	1
2387	так ты	1	1
2388	языку и	1	1
2389	очень наивно	1	1
2390	для таких	1	1
2391	эти формы	1	1
2392	момент когда	1	1
2393	стихии не	1	1
2394	уже у	1	1
2395	анализ его	1	1
2396	этих работ	2	1
2397	частности в	1	1
2398	основа и	1	1
2399	болезнь и	1	1
2400	этого образа	1	1
2401	с человеком	2	1
2402	еще на	1	1
2403	идущее от	1	1
2404	героя с	1	1
2405	переходит на	2	1
2406	него и	6	1
2407	со своими	3	1
2408	что подобные	1	1
2409	остается на	1	1
2410	только по	1	1
2411	что хотел	1	1
2412	же можно	4	1
2413	их можно	1	1
2414	стороны может	1	1
2415	ему с	1	1
2416	таких животных	1	1
2417	как этот	1	1
2418	как наиболее	1	1
2419	убил его	1	1
2420	явствует из	1	1
2421	об этой	1	1
2422	дел и	1	1
2423	в эти	1	1
2424	если на	1	1
2425	делается для	1	1
2426	иногда даже	4	1
2427	она действительно	1	1
2428	в лице	2	1
2429	и сказать	1	1
2430	героя но	2	1
2431	почему эта	1	1
2432	здесь этот	1	1
2433	вот эту	1	1
