N	2gram	Vygotskiy_	Myslijsy
1318	зависимости от	9	2
1319	во сне	1	2
1320	как следствие	1	2
1321	искусства то	1	2
1322	тесной связи	1	2
1323	необходимых для	1	2
1324	образуется не	1	2
1325	принадлежит ему	1	2
1326	это и	7	2
1327	ни к	1	2
1328	его и	2	2
1329	нас не	2	2
1330	уже из	1	2
1331	его частей	1	2
1332	чем то	1	2
1333	что самое	6	2
1334	совсем другой	1	2
1335	и форма	1	2
1336	слов можно	1	2
1337	из его	4	2
1338	как из	3	2
1339	нельзя же	1	2
1340	своего происхождения	1	2
1341	а искусство	1	2
1342	не понимает	1	2
1343	ни одно	1	2
1344	этим явлениям	1	2
1345	мы получим	2	2
1346	убеждение в	1	2
1347	котором она	1	2
1348	переходит к	1	2
1349	целый ряд	5	2
1350	только тем	1	2
1351	теперь не	1	2
1352	что когда	2	2
1353	не раньше	1	2
1354	знаем что	5	2
1355	каждый из	2	2
1356	только это	1	2
1357	другому и	2	2
1358	не представляет	1	2
1359	исходя из	7	2
1360	раз когда	1	2
1361	именно из	2	2
1362	словах и	1	2
1363	имеем в	1	2
1364	и там	2	2
1365	нет и	2	2
1366	в сфере	1	2
1367	речи в	1	2
1368	словами и	1	2
1369	бы очень	1	2
1370	их с	1	2
1371	бы на	2	2
1372	двух противоположных	8	2
1373	легко может	1	2
1374	только с	3	2
1375	имеет и	2	2
1376	душевная жизнь	1	2
1377	силу того	1	2
1378	власть над	1	2
1379	в остальных	1	2
1380	различны но	1	2
1381	в систему	1	2
1382	мы еще	2	2
1383	они были	3	2
1384	д и	1	2
1385	и следует	1	2
1386	нам только	4	2
1387	пример в	1	2
1388	единство в	1	2
1389	уже с	2	2
1390	жизни но	3	2
1391	душа не	1	2
1392	и прямо	1	2
1393	есть тоже	1	2
1394	нужные для	1	2
1395	и было	2	2
1396	этот процесс	1	2
1397	ее на	1	2
1398	наших глазах	1	2
1399	он как	2	2
1400	из основных	1	2
1401	еще и	1	2
1402	тому чтобы	1	2
1403	не для	4	2
1404	дошел до	1	2
1405	или с	2	2
1406	к его	2	2
1407	может объяснить	1	2
1408	которое должно	1	2
1409	не достигает	1	2
1410	о нем	3	2
1411	видеть что	1	2
1412	как у	1	2
1413	где он	1	2
1414	то самое	1	2
1415	что каждый	1	2
1416	же не	2	2
1417	том в	2	2
1418	все черты	1	2
1419	а на	1	2
1420	непосредственно в	1	2
1421	в г	1	2
1422	формы и	4	2
1423	ко второму	1	2
1424	совершенно верно	8	2
1425	без всяких	1	2
1426	для других	1	2
1427	этом не	1	2
1428	которые как	1	2
1429	и эта	2	2
1430	с теми	3	2
1431	это возможно	2	2
1432	которое было	2	2
1433	приходим к	2	2
1434	входящий в	2	2
1435	возможно и	1	2
1436	если они	1	2
1437	мнение что	2	2
1438	и могут	1	2
1439	с однако	1	2
1440	на чувство	2	2
1441	возможно для	1	2
1442	века не	1	2
1443	чего в	1	2
1444	чувства которые	3	2
1445	ему не	1	2
1446	оно может	2	2
1447	два случая	1	2
1448	этих двух	8	2
1449	какое значение	1	2
1450	всю совокупность	1	2
1451	показать в	1	2
1452	в самое	1	2
1453	п и	1	2
1454	можем представить	1	2
1455	и эти	3	2
1456	только к	1	2
1457	к их	1	2
1458	с первым	1	2
1459	связь и	2	2
1460	кажется вполне	1	2
1461	здесь можно	1	2
1462	бы назвать	1	2
1463	на такие	1	2
1464	вопрос как	1	2
1465	связано с	1	2
1466	может понять	1	2
1467	быть и	2	2
1468	от всех	1	2
1469	когда он	10	2
1470	но такое	1	2
1471	не видим	1	2
1472	но дело	1	2
1473	что поэт	3	2
1474	на которые	2	2
1475	не станет	1	2
1476	во времени	2	2
1477	развивается в	1	2
1478	сказано выше	1	2
1479	встречаем и	1	2
1480	могло быть	2	2
1481	причины почему	1	2
1482	каждого из	1	2
1483	еще все	1	2
1484	причины не	1	2
1485	человека из	1	2
1486	чувства не	3	2
1487	на других	1	2
1488	слов к	1	2
1489	бы он	1	2
1490	сказать в	1	2
1491	того времени	1	2
1492	какой бы	3	2
1493	эту мысль	2	2
1494	к известным	1	2
1495	нас это	1	2
1496	другой и	1	2
1497	должны признать	2	2
1498	нуждается в	3	2
1499	себе еще	1	2
1500	ли в	1	2
1501	может и	2	2
1502	говорит не	1	2
1503	самую мысль	2	2
1504	как чувственный	1	2
1505	он пользуется	1	1
1506	высшие процессы	1	1
1507	чтобы легче	1	1
1508	они указывают	2	1
1509	это на	2	1
1510	что один	1	1
1511	к действительности	1	1
1512	в особенности	3	1
1513	и другие	3	1
1514	как художник	1	1
1515	только чтобы	1	1
1516	первой и	1	1
1517	ребенка и	1	1
1518	мы найдем	5	1
1519	и содержания	1	1
1520	существа которые	1	1
1521	действующее лицо	3	1
1522	и гармонию	1	1
1523	усомниться и	1	1
1524	здесь именно	1	1
1525	ней не	1	1
1526	мысль как	1	1
1527	нельзя как	1	1
1528	чем оно	1	1
1529	тяжестью и	1	1
1530	роль и	2	1
1531	будто на	2	1
1532	объяснить нам	1	1
1533	следует ли	1	1
1534	решение этой	1	1
1535	образом достигает	1	1
1536	фактам но	1	1
1537	он считает	1	1
1538	которые на	2	1
1539	любовь к	1	1
1540	который должен	1	1
1541	заключают в	1	1
1542	в известное	1	1
1543	из всех	1	1
1544	этом заключается	1	1
1545	видели в	1	1
1546	как черная	1	1
1547	полное соответствие	1	1
1548	предмет это	1	1
1549	не имеющее	1	1
1550	с которого	1	1
1551	человеком который	1	1
1552	или статуи	1	1
1553	почему из	1	1
1554	взаимная связь	1	1
1555	не вызывает	2	1
1556	кажется лучшим	1	1
1557	него в	1	1
1558	с той	2	1
1559	остановиться на	1	1
1560	остается при	2	1
1561	но каким	1	1
1562	с мы	4	1
1563	видеть не	1	1
1564	в действие	2	1
1565	своих собственных	1	1
1566	для психологии	4	1
1567	бы перед	1	1
1568	как если	1	1
1569	из ее	1	1
1570	как живопись	1	1
1571	которой все	2	1
1572	о силе	1	1
1573	не заключено	1	1
1574	у пушкина	1	1
1575	общее что	1	1
1576	их соединение	1	1
1577	внимание с	1	1
1578	природы или	1	1
1579	было как	1	1
1580	разговора с	2	1
1581	состоит именно	1	1
1582	основывается на	1	1
1583	значение что	1	1
1584	на задний	1	1
1585	как они	3	1
1586	тесно ассоциировались	1	1
1587	мы поймем	1	1
1588	он имеет	1	1
1589	именно он	2	1
1590	выражении посредством	1	1
1591	жизнь если	1	1
1592	во взаимной	1	1
1593	и опять	1	1
1594	нам это	1	1
1595	внимания к	1	1
1596	весь этот	1	1
1597	пути которые	2	1
1598	в построении	1	1
1599	почти ничего	1	1
1600	его особенности	1	1
1601	систему и	1	1
1602	имеет еще	1	1
1603	нем представление	1	1
1604	выражено в	1	1
1605	оно заключает	1	1
1606	поэзии на	1	1
1607	места и	2	1
1608	она представляется	1	1
1609	последних словах	2	1
1610	так это	1	1
1611	обозначает только	1	1
1612	открывает в	1	1
1613	власти над	1	1
1614	что существуют	1	1
1615	есть тот	1	1
1616	и очень	5	1
1617	здесь дело	2	1
1618	его все	1	1
1619	где она	1	1
1620	он произносит	1	1
1621	того значения	2	1
1622	поводу этой	1	1
1623	в художественном	4	1
1624	чем не	2	1
1625	впечатление которое	1	1
1626	но природа	1	1
1627	в степени	1	1
1628	же после	4	1
1629	целым рядом	2	1
1630	он вполне	1	1
1631	простейшем виде	1	1
1632	речь идет	1	1
1633	иначе мы	1	1
1634	что оба	1	1
1635	мы считаем	1	1
1636	деятельности на	1	1
1637	в письме	2	1
1638	лица но	1	1
1639	как только	5	1
1640	цели и	1	1
1641	сколько же	1	1
1642	искусств в	1	1
1643	казалось бы	11	1
1644	обыденной жизни	1	1
1645	малейшего сомнения	1	1
1646	живописи и	1	1
1647	равнодушие к	1	1
1648	можем видеть	1	1
1649	понять как	3	1
1650	что обе	1	1
1651	нас всегда	1	1
1652	действия и	5	1
1653	мы вместе	3	1
1654	при тех	1	1
1655	в жизнь	1	1
1656	воображении и	1	1
1657	все и	2	1
1658	затем чтобы	2	1
1659	с движениями	1	1
1660	его из	1	1
1661	и отчасти	1	1
1662	искусству мы	1	1
1663	это с	1	1
1664	некоторые из	1	1
1665	больше чем	3	1
1666	чтобы найти	1	1
1667	только одному	1	1
1668	совершенно в	2	1
1669	он находит	1	1
1670	или вернее	4	1
1671	уже до	1	1
1672	существование и	1	1
1673	не согласиться	1	1
1674	которой он	1	1
1675	редких случаях	1	1
1676	на фантазию	1	1
1677	только шаг	1	1
1678	человек если	1	1
1679	противоречия между	1	1
1680	он был	3	1
1681	нас и	2	1
1682	сам не	2	1
1683	силы и	1	1
1684	и составляют	1	1
1685	из принципа	1	1
1686	другу как	1	1
1687	который играет	1	1
1688	понимания с	1	1
1689	говорить не	1	1
1690	дуб и	1	1
1691	в понимании	2	1
1692	должен обозначать	1	1
1693	в нескольких	1	1
1694	не должен	1	1
1695	для чувств	1	1
1696	заключено в	1	1
1697	ничто не	1	1
1698	но то	1	1
1699	бы если	4	1
1700	и должна	1	1
1701	лицо в	1	1
1702	свой круг	1	1
1703	существенное значение	1	1
1704	действительно так	2	1
1705	были вызваны	1	1
1706	и т.п	1	1
1707	нужно перенести	1	1
1708	всякого внимания	1	1
1709	другое впечатление	1	1
1710	исследования и	1	1
1711	каждое слово	1	1
1712	и выражение	1	1
1713	распространить на	1	1
1714	говорит что	13	1
1715	этим не	1	1
1716	мы таким	1	1
1717	своей особенности	1	1
1718	для которого	1	1
1719	неприятное чувство	1	1
1720	то как	1	1
1721	со старой	1	1
1722	восприятия не	1	1
1723	зависимость что	1	1
1724	и психологии	1	1
1725	страстей в	1	1
1726	найти и	1	1
1727	это значило	1	1
1728	чем во	1	1
1729	в вопросе	1	1
1730	перед ним	2	1
1731	и музыке	1	1
1732	средством к	1	1
1733	события и	1	1
1734	убедиться в	1	1
1735	всего что	1	1
1736	того не	2	1
1737	и произвольный	1	1
1738	сила и	1	1
1739	постоянно в	1	1
1740	не упоминает	1	1
1741	мы ни	1	1
1742	но ни	1	1
1743	более сложное	1	1
1744	обратим внимание	1	1
1745	которому искусство	1	1
1746	двух других	1	1
1747	на наших	2	1
1748	одного рода	1	1
1749	чувств в	1	1
1750	сказано только	1	1
1751	одному только	1	1
1752	сказать даже	1	1
1753	ли нам	1	1
1754	общий закон	1	1
1755	мы примем	3	1
1756	с большим	1	1
1757	нетрудно найти	1	1
1758	зрения можно	1	1
1759	сил если	1	1
1760	объяснение в	1	1
1761	увидим в	1	1
1762	которое я	1	1
1763	в научном	1	1
1764	никакого определенного	2	1
1765	двух линий	1	1
1766	нигде не	2	1
1767	проч с	1	1
1768	тот что	1	1
1769	каком отношении	5	1
1770	правильны и	1	1
1771	нашей речи	1	1
1772	и всякого	1	1
1773	в басне	2	1
1774	узнает что	2	1
1775	наш глаз	1	1
1776	впадаем в	1	1
1777	вернее сказать	3	1
1778	и самым	2	1
1779	друг с	6	1
1780	она только	1	1
1781	не имело	2	1
1782	это уже	1	1
1783	идеального и	1	1
1784	себя что	1	1
1785	время разговора	1	1
1786	содержанием и	1	1
1787	и оригинальность	1	1
1788	посмотреть на	1	1
1789	весь характер	1	1
1790	жизни как	1	1
1791	в высших	1	1
1792	какое бы	1	1
1793	который они	1	1
1794	необходимо признать	1	1
1795	дает возможность	1	1
1796	жизни с	3	1
1797	в заключение	1	1
1798	мысли ни	1	1
1799	что сказано	1	1
1800	о ней	2	1
1801	не имеющим	1	1
1802	хотя некоторые	1	1
1803	дает то	1	1
1804	перед нашим	1	1
1805	гораздо более	3	1
1806	мы забываем	1	1
1807	голубой цвет	1	1
1808	передается и	1	1
1809	он имел	1	1
1810	мало того	1	1
1811	ее понимание	1	1
1812	привело к	1	1
1813	помощи этого	1	1
1814	значение имеет	2	1
1815	вносим в	1	1
1816	и он	7	1
1817	по преимуществу	2	1
1818	вызывает не	1	1
1819	как нам	2	1
1820	внутри одного	1	1
1821	она как	1	1
1822	мы ожидали	1	1
1823	и читатель	2	1
1824	всегда заключает	1	1
1825	и эту	3	1
1826	быть признаны	1	1
1827	пока оно	1	1
1828	эти категории	1	1
1829	знали что	1	1
1830	искусство в	2	1
1831	к себе	1	1
1832	прием который	1	1
1833	делается не	1	1
1834	всю эстетическую	1	1
1835	раздражение и	1	1
1836	это нужно	2	1
1837	указали выше	1	1
1838	факта с	1	1
1839	эстетическое значение	2	1
1840	это их	1	1
1841	смысл для	2	1
1842	по справедливости	1	1
1843	нам совершенно	2	1
1844	ее можно	1	1
1845	в общей	1	1
1846	душевных сил	2	1
1847	мы зная	1	1
1848	это изменение	1	1
1849	в качестве	2	1
1850	что самая	1	1
1851	это верно	1	1
1852	пути по	1	1
1853	для объяснения	1	1
1854	легко можем	1	1
1855	не замечает	2	1
1856	отказывается от	1	1
1857	два раза	1	1
1858	остаются для	1	1
1859	о ком	1	1
1860	есть с	1	1
1861	в некоторой	2	1
1862	что истинная	1	1
1863	как есть	1	1
1864	наше внимание	2	1
1865	сложное художественное	1	1
1866	поэзии не	1	1
1867	основании что	1	1
1868	словом в	1	1
1869	в зависимости	7	1
1870	человеческого и	1	1
1871	в полной	2	1
1872	организма в	1	1
1873	состоянии объяснить	2	1
1874	находятся между	1	1
1875	фактов которые	1	1
1876	в несколько	1	1
1877	не о	1	1
1878	состояние в	1	1
1879	основная ошибка	1	1
1880	как по	1	1
1881	на иных	1	1
1882	мы привыкли	1	1
1883	и можно	2	1
1884	ее развития	1	1
1885	наконец в-третьих	1	1
1886	что под	1	1
1887	будто бы	3	1
1888	есть вне	1	1
1889	следует рассматривать	1	1
1890	и посмотрим	1	1
1891	ту минуту	1	1
1892	ее цвета	1	1
1893	был у	1	1
1894	противоречия не	1	1
1895	дано в	1	1
1896	здесь же	2	1
1897	на тот	1	1
1898	он берет	1	1
1899	в последних	2	1
1900	не остается	1	1
1901	основанного на	1	1
1902	хотим сказать	1	1
1903	себя те	1	1
1904	который дает	1	1
1905	но ведь	2	1
1906	идеи с	1	1
1907	как все	4	1
1908	на поверхности	2	1
1909	точке в	1	1
1910	места где	1	1
1911	эти три	3	1
1912	следует понимать	2	1
1913	и именно	8	1
1914	тона и	1	1
1915	себя как	1	1
1916	на земле	1	1
1917	же точно	11	1
1918	будет если	1	1
1919	если искусство	1	1
1920	картины или	1	1
1921	они как	1	1
1922	почти на	2	1
1923	в употреблении	1	1
1924	внесена в	1	1
1925	уже давно	4	1
1926	явление с	1	1
1927	существуют только	1	1
1928	между собой	2	1
1929	больше и	1	1
1930	чувство с	2	1
1931	мы делаем	1	1
1932	которым не	1	1
1933	его души	1	1
1934	при которых	1	1
1935	в сторону	2	1
1936	его значение	2	1
1937	а другой	2	1
1938	чувство есть	3	1
1939	обе они	1	1
1940	свою силу	1	1
1941	что их	2	1
1942	эстетических чувств	1	1
1943	нельзя не	1	1
1944	что невольно	1	1
1945	а для	1	1
1946	не был	1	1
1947	той или	2	1
1948	гораздо чаще	1	1
1949	я был	1	1
1950	это могло	1	1
1951	этих образов	1	1
1952	и отсюда	3	1
1953	совершенно другой	2	1
1954	с мертвым	1	1
1955	именно как	1	1
1956	взглядом на	1	1
1957	который весь	1	1
1958	во всякой	2	1
1959	нами как	3	1
1960	утверждая что	1	1
1961	это вполне	1	1
1962	в уста	3	1
1963	находит свое	2	1
1964	для его	2	1
1965	психологической стороны	1	1
1966	возникает из	3	1
1967	бы к	1	1
1968	если припомним	1	1
1969	тесно связаны	1	1
1970	понимание этого	1	1
1971	противоположность в	1	1
1972	независим от	1	1
1973	представления являются	1	1
1974	мы от	1	1
1975	в нечто	1	1
1976	психологии и	2	1
1977	все яснее	1	1
1978	выразить так	1	1
1979	что настоящее	1	1
1980	так мы	4	1
1981	чтобы он	2	1
1982	тень но	1	1
1983	другом и	1	1
1984	именно потому	4	1
1985	определенным образом	1	1
1986	связь представлений	1	1
1987	то сам	1	1
1988	для наших	1	1
1989	чтобы довести	1	1
1990	это должно	1	1
1991	и речи	1	1
1992	пробуждает в	1	1
1993	жалобам на	1	1
1994	от содержания	1	1
1995	мы всегда	2	1
1996	и вероятно	1	1
1997	будем иметь	3	1
1998	себе то	1	1
1999	противоречие и	1	1
2000	нашего существа	1	1
2001	не мешают	1	1
2002	всякое движение	1	1
2003	наша собственная	1	1
2004	на самый	1	1
2005	от прежних	1	1
2006	наконец самый	1	1
2007	вызывать в	2	1
2008	в ответ	2	1
2009	решить вопрос	2	1
2010	нашем сознании	1	1
2011	первого акта	1	1
2012	имеет целью	2	1
2013	можно сделать	1	1
2014	на нем	1	1
2015	отвечает в	1	1
2016	такая противоположность	1	1
2017	всех других	1	1
2018	и является	2	1
2019	в тех	3	1
2020	всегда он	1	1
2021	др в	1	1
2022	где же	1	1
2023	так потому	1	1
2024	предмета при	1	1
2025	содержание но	1	1
2026	искусство берет	1	1
2027	его жизнь	2	1
2028	спрашивать не	1	1
2029	нас с	2	1
2030	ошибок в	1	1
2031	сослаться на	1	1
2032	это может	2	1
2033	над ним	2	1
2034	из общего	1	1
2035	как один	1	1
2036	с нашими	1	1
2037	и веселый	1	1
2038	при первом	1	1
2039	его так	1	1
2040	не раз	2	1
2041	своего материала	2	1
2042	дает ей	1	1
2043	за нею	1	1
2044	всякого другого	1	1
2045	ее смысл	1	1
2046	а является	1	1
2047	количестве в	1	1
2048	но которые	2	1
2049	смерть но	1	1
2050	ко времени	1	1
2051	должно непременно	1	1
2052	жизнь как	1	1
2053	оно еще	1	1
2054	должны отказаться	1	1
2055	чувства которое	1	1
2056	только материал	1	1
2057	и никогда	1	1
2058	какого требует	1	1
2059	инстинкта и	1	1
2060	и каждый	2	1
2061	характер ее	1	1
2062	это приводит	1	1
2063	существует в	1	1
2064	когда они	2	1
2065	они содействуют	1	1
2066	от какой-нибудь	1	1
2067	произведения быть	1	1
2068	искусства может	1	1
2069	стоит только	7	1
2070	роль играет	1	1
2071	к внешнему	2	1
2072	показывают что	1	1
2073	мы помним	1	1
2074	всю жизнь	1	1
2075	любовь в	2	1
2076	есть все	1	1
2077	указывает нам	1	1
2078	мысли на	1	1
2079	на место	1	1
2080	и чтобы	3	1
2081	чувств и	6	1
2082	первое из	1	1
2083	по первому	1	1
2084	происходит так	2	1
2085	тем мы	2	1
2086	она построена	2	1
2087	гораздо большее	1	1
2088	мыслей в	1	1
2089	можно с	1	1
2090	говорит так	1	1
2091	но они	2	1
2092	нет не	1	1
2093	особенно легко	2	1
2094	от воли	1	1
2095	искусства в	7	1
2096	чувства следовательно	1	1
2097	нечто совсем	1	1
2098	даже больше	1	1
2099	забвения и	1	1
2100	части но	1	1
2101	следовательно не	1	1
2102	любви и	3	1
2103	но вместо	1	1
2104	с дело	1	1
2105	с этих	1	1
2106	их при	1	1
2107	к сожалению	2	1
2108	против этого	1	1
2109	каждую минуту	2	1
2110	ее вовсе	1	1
2111	составить себе	1	1
2112	круг явлений	1	1
2113	в состав	3	1
2114	нет такого	1	1
2115	однако с	1	1
2116	с объективной	1	1
2117	и этот	2	1
2118	даны в	2	1
2119	мы одинаково	1	1
2120	и конечно	3	1
2121	отношению ко	1	1
2122	смотреть на	3	1
2123	и должны	1	1
2124	то окажется	1	1
2125	распространить и	1	1
2126	только те	1	1
2127	пробуждаются в	1	1
2128	в свойствах	1	1
2129	и свою	1	1
2130	но за	1	1
2131	возможность не	1	1
2132	мускулов с	1	1
2133	человеческого тела	1	1
2134	факта что	1	1
2135	жизни а	2	1
2136	и который	1	1
2137	которые он	4	1
2138	может при	1	1
2139	самое произведение	1	1
2140	оно было	1	1
2141	в противоречие	1	1
2142	и дает	3	1
2143	одном акте	1	1
2144	поэтому совершенно	2	1
2145	они скорее	1	1
2146	что рядом	1	1
2147	романа и	2	1
2148	думает что	2	1
2149	быть здесь	1	1
2150	произведение а	1	1
2151	же невозможно	1	1
2152	мы замечаем	1	1
2153	слове на	1	1
2154	понимать что	1	1
2155	прозе и	1	1
2156	от этой	3	1
2157	два ряда	2	1
2158	нашу мысль	1	1
2159	бы показать	3	1
2160	данные в	1	1
2161	не подозревает	1	1
2162	выражение лица	2	1
2163	внешнему миру	1	1
2164	когда его	2	1
2165	поэтом и	1	1
2166	чувством в	1	1
2167	показать на	1	1
2168	сводится к	7	1
2169	нет никакого	2	1
2170	или со	1	1
2171	на читателя	1	1
2172	него нет	1	1
2173	вызвало бы	1	1
2174	противоречие если	1	1
2175	как каждое	1	1
2176	быть сведены	1	1
2177	с это	2	1
2178	же самые	2	1
2179	нас от	2	1
2180	искусство имеет	2	1
2181	другое что	1	1
2182	но стоит	1	1
2183	определенного чувства	2	1
2184	и сделать	1	1
2185	совершенно несправедливо	1	1
2186	и самая	1	1
2187	самого ощущения	1	1
2188	внешние причины	1	1
2189	поэтому и	1	1
2190	и казалось	1	1
2191	одну и	2	1
2192	значение которое	1	1
2193	не пробуждаются	1	1
2194	особенным образом	1	1
2195	искусства к	1	1
2196	этого одного	1	1
2197	прибавим к	1	1
2198	нам в	1	1
2199	широкое и	1	1
2200	от игры	1	1
2201	тот язык	1	1
2202	к сложным	1	1
2203	пример мы	1	1
2204	за его	1	1
2205	потому может	1	1
2206	которое как	2	1
2207	месте но	1	1
2208	найти его	1	1
2209	однако что	1	1
2210	сходство в	1	1
2211	психологической точки	2	1
2212	следовательно в	2	1
2213	может не	1	1
2214	о самом	1	1
2215	любовь и	1	1
2216	за ходом	1	1
2217	содержание и	4	1
2218	с целью	1	1
2219	себя с	2	1
2220	наоборот как	1	1
2221	книг и	1	1
2222	не делает	1	1
2223	ничего такого	1	1
2224	и действительно	2	1
2225	совершенно правильно	3	1
2226	они связаны	1	1
2227	это однако	1	1
2228	должна существовать	1	1
2229	себе говорит	1	1
2230	искусство на	2	1
2231	это различие	2	1
2232	не вносит	1	1
2233	что могло	1	1
2234	своих свойств	1	1
2235	внутренние противоречия	1	1
2236	минуту своего	1	1
2237	и бессознательное	1	1
2238	для каждого	1	1
2239	воздуха и	1	1
2240	вот все	1	1
2241	не принимая	1	1
2242	это время	1	1
2243	самое явление	1	1
2244	уже что	1	1
2245	на эту	1	1
2246	других искусств	1	1
2247	и просто	3	1
2248	понимание однако	1	1
2249	насколько это	1	1
2250	и поменялись	1	1
2251	несколько иначе	1	1
2252	ниже мы	1	1
2253	приводит к	2	1
2254	говоря и	1	1
2255	и были	1	1
2256	мыслей хотя	1	1
2257	этому что	1	1
2258	сравнению с	4	1
2259	больше что	1	1
2260	здесь нет	1	1
2261	который видит	1	1
2262	себе чем	1	1
2263	значит если	1	1
2264	тот кто	1	1
2265	представляется в	1	1
2266	в которые	1	1
2267	орудие в	1	1
2268	он мог	3	1
2269	которую не	1	1
2270	говорится что	2	1
2271	без которых	1	1
2272	ему может	1	1
2273	экономия сил	2	1
2274	в психологии	3	1
2275	пределов его	1	1
2276	совершенно не	11	1
2277	отличительный признак	1	1
2278	своими словами	1	1
2279	не является	3	1
2280	поэтому не	1	1
2281	первые два	1	1
2282	разуметь под	1	1
2283	он достигает	1	1
2284	в положении	2	1
2285	ему необходимо	1	1
2286	этого она	1	1
2287	как говорит	6	1
2288	прямой зависимости	1	1
2289	отнести к	1	1
2290	это нечто	1	1
2291	скажем ли	1	1
2292	их друг	1	1
2293	в очень	1	1
2294	другие области	1	1
2295	это напоминает	1	1
2296	смерти и	1	1
2297	ни на	3	1
2298	и легче	1	1
2299	их стремление	1	1
2300	проявления чувства	1	1
2301	совпадает с	1	1
2302	задний план	1	1
2303	но каждый	1	1
2304	один только	1	1
2305	с из	1	1
2306	именно язык	1	1
2307	себе сравнить	1	1
2308	бы почти	1	1
2309	по сравнению	4	1
2310	сверх этого	2	1
2311	не быть	1	1
2312	можно различить	1	1
2313	кажутся нам	1	1
2314	предположения что	1	1
2315	самое движение	1	1
2316	каждый в	1	1
2317	а через	1	1
2318	может произойти	1	1
2319	можем приписать	1	1
2320	некоторое сходство	1	1
2321	картины и	1	1
2322	искусства имеет	1	1
2323	картины но	1	1
2324	те или	1	1
2325	в вечной	1	1
2326	всего на	1	1
2327	гораздо труднее	1	1
2328	и вся	4	1
2329	ясно как	1	1
2330	те препятствия	1	1
2331	идея не	1	1
2332	не меньше	1	1
2333	очень хорошо	2	1
2334	следует отличать	1	1
2335	формой и	3	1
2336	смысл в	2	1
2337	и наша	1	1
2338	нет никакой	2	1
2339	в следующей	1	1
2340	на картине	2	1
2341	определенные но	1	1
2342	она берет	1	1
2343	существует ли	1	1
2344	принимают в	1	1
2345	которое необходимо	1	1
2346	в совершенно	6	1
2347	незаметно для	1	1
2348	подходит и	2	1
2349	на противоречие	2	1
2350	достигает того	1	1
2351	человека там	1	1
2352	нет в	2	1
2353	знает что	2	1
2354	могут достигнуть	1	1
2355	забываем его	1	1
2356	связанной с	1	1
2357	с мечом	1	1
2358	выражения лица	1	1
2359	понимания этой	1	1
2360	приблизительно в	1	1
2361	вещь а	1	1
2362	психологическому значению	1	1
2363	в отличие	3	1
2364	сердце в	1	1
2365	что шекспир	8	1
2366	видим в	2	1
2367	связана с	1	1
2368	событий в	2	1
2369	к следующему	2	1
2370	или действие	1	1
2371	и вне	2	1
2372	к созданию	1	1
2373	от простой	1	1
2374	что ее	1	1
2375	от которой	1	1
2376	но от	1	1
2377	сложнее и	1	1
2378	но именно	1	1
2379	почему бы	1	1
2380	того места	1	1
2381	лучше всего	1	1
2382	которые все	2	1
2383	бы сказать	3	1
2384	образом три	1	1
2385	это кажется	2	1
2386	его силы	1	1
2387	организма и	1	1
2388	как звуки	2	1
2389	после такого	1	1
2390	к чувству	1	1
2391	трудно решить	1	1
2392	мать и	2	1
2393	при каких	1	1
2394	чувство но	1	1
2395	и значит	1	1
2396	какие бы	1	1
2397	мы с	3	1
2398	мы этим	1	1
2399	является только	1	1
2400	у них	1	1
2401	по этой	1	1
2402	в корне	2	1
2403	видеть это	1	1
2404	с совершенною	1	1
2405	если только	4	1
2406	попытка уяснить	1	1
2407	стороны он	4	1
2408	и искусства	1	1
2409	с поэтому	1	1
2410	обстановки в	1	1
2411	это совершенно	4	1
2412	высшего порядка	1	1
2413	мы слышим	1	1
2414	из этой	2	1
2415	в ухе	1	1
2416	впечатление и	1	1
2417	высшей степени	1	1
2418	своей конечной	1	1
2419	действие искусства	1	1
2420	истории литературы	1	1
2421	образом для	2	1
2422	как к	1	1
2423	от простого	1	1
2424	представления как	1	1
2425	новый и	1	1
2426	только человек	1	1
2427	остается для	1	1
2428	мысль то	1	1
2429	влечет за	2	1
2430	его находится	1	1
2431	хотя эти	2	1
2432	для нашего	1	1
2433	чувствами и	2	1
2434	которым он	1	1
2435	значение в	1	1
2436	язык которым	1	1
2437	понятно и	2	1
2438	и напряженность	1	1
2439	гораздо сложнее	1	1
2440	видим как	1	1
2441	вот например	1	1
2442	стороны мы	3	1
2443	близким к	1	1
2444	не изображает	1	1
2445	она остается	1	1
2446	сам он	1	1
2447	художник в	1	1
2448	народом в	1	1
2449	и вот	7	1
2450	быть оставлен	1	1
2451	речи которые	1	1
2452	противоречия и	1	1
2453	обе эти	2	1
2454	начало исследования	1	1
2455	состоящий в	1	1
2456	безразличны для	1	1
2457	тени и	1	1
2458	воли в	1	1
2459	одной его	1	1
2460	отсюда понятно	2	1
2461	неизмеримо более	2	1
2462	мы нашли	3	1
2463	наука есть	1	1
2464	тому которое	1	1
2465	верно потому	1	1
2466	деле не	1	1
2467	столько сколько	1	1
2468	форму в	1	1
2469	день и	1	1
2470	мы совершенно	4	1
2471	видит что	4	1
2472	чтобы играть	1	1
2473	которые никак	1	1
2474	образом все	2	1
2475	той теории	1	1
2476	и вытекает	1	1
2477	на одной	1	1
2478	здесь в	2	1
2479	самое в	2	1
2480	ли я	1	1
2481	со словами	2	1
2482	закона с	1	1
2483	чем он	1	1
2484	план и	1	1
2485	чувства на	1	1
2486	основана на	2	1
2487	возникают из	2	1
2488	различия между	2	1
