N	2gram	Tiupa_Lite	Istorich
1320	глаза на	1	1
1321	целом но	2	1
1322	или иную	2	1
1323	иного рода	1	1
1324	это вполне	1	1
1325	духовной культуры	1	1
1326	в следующем	1	1
1327	и всякой	1	1
1328	дела с	1	1
1329	вокруг себя	2	1
1330	этой книге	3	1
1331	воспринимается как	1	1
1332	можно признать	1	1
1333	живет и	1	1
1334	пути и	1	1
1335	ее развития	1	1
1336	по аналогии	3	1
1337	и хорошо	1	1
1338	от уз	1	1
1339	простой и	1	1
1340	отношений в	1	1
1341	рядом с	1	1
1342	и став	1	1
1343	путь в	1	1
1344	которых в	1	1
1345	мифа с	1	1
1346	ним а	1	1
1347	однако имеется	1	1
1348	я на	3	1
1349	и руки	1	1
1350	пришелец не	1	1
1351	с новой	1	1
1352	так я	2	1
1353	утверждая что	1	1
1354	мн др	1	1
1355	если оно	2	1
1356	меня от	2	1
1357	нами не	2	1
1358	это должно	1	1
1359	воля людей	1	1
1360	долгий путь	1	1
1361	в песне	1	1
1362	и весьма	2	1
1363	руками и	1	1
1364	это единственный	1	1
1365	бы они	1	1
1366	как объект	1	1
1367	новых и	2	1
1368	такими же	1	1
1369	и является	2	1
1370	что изнутри	1	1
1371	где в	2	1
1372	перед лицом	2	1
1373	из нас	2	1
1374	в историческом	1	1
1375	дерево жизни	1	1
1376	где каждый	1	1
1377	в знании	1	1
1378	что никакого	1	1
1379	тот или	1	1
1380	этот путь	3	1
1381	орла на	1	1
1382	здесь я	1	1
1383	узнали как	1	1
1384	земли а	1	1
1385	момент является	1	1
1386	внешних атрибутов	1	1
1387	себе как	2	1
1388	бы я	2	1
1389	пути по	1	1
1390	и мн	1	1
1391	было на	1	1
1392	каждому из	1	1
1393	часто оказываются	1	1
1394	в твоей	1	1
1395	якобы не	1	1
1396	он весьма	1	1
1397	текст в	1	1
1398	необходимо было	1	1
1399	жизни а	1	1
1400	своего собственного	1	1
1401	которой не	1	1
1402	за рекой	1	1
1403	отличное от	1	1
1404	есть общая	1	1
1405	лишь только	1	1
1406	освободиться от	2	1
1407	взгляд весьма	1	1
1408	он уверен	1	1
1409	мне и	1	1
1410	и превращение	1	1
1411	нас однако	1	1
1412	в отношении	2	1
1413	с руками	1	1
1414	это становится	1	1
1415	со всеми	2	1
1416	или нет?	3	1
1417	в возрасте	1	1
1418	в материале	1	1
1419	вас не	1	1
1420	и будет	2	1
1421	на проблему	1	1
1422	и соответственно	1	1
1423	на утверждение	1	1
1424	еще при	1	1
1425	у читателя	1	1
1426	ли не	7	1
1427	что такой	1	1
1428	не приводит	1	1
1429	говоря и	1	1
1430	до конца	3	1
1431	не знали	3	1
1432	при всех	2	1
1433	а под	1	1
1434	их собственные	1	1
1435	имеет здесь	1	1
1436	она однако	1	1
1437	первой главе	1	1
1438	летит в	1	1
1439	на рассвете	1	1
1440	только язык	1	1
1441	второго лица	1	1
1442	ни на	1	1
1443	перейти в	1	1
1444	и состоит	2	1
1445	кто на	1	1
1446	своей собственной	2	1
1447	не считал	1	1
1448	бог и	1	1
1449	я ее	1	1
1450	на два	2	1
1451	по три	1	1
1452	на плечи	2	1
1453	в образах	2	1
1454	но сам	1	1
1455	та сила	1	1
1456	которую он	1	1
1457	именно героя	1	1
1458	вся земля	1	1
1459	снаружи а	1	1
1460	такие например	1	1
1461	забыв о	1	1
1462	заглядывает в	1	1
1463	на две	1	1
1464	впервые в	2	1
1465	видит не	1	1
1466	из первых	1	1
1467	разве я	1	1
1468	крепче чем	1	1
1469	боится и	1	1
1470	будь то	2	1
1471	видят в	1	1
1472	иначе с	1	1
1473	пить из	1	1
1474	культурной жизни	1	1
1475	по этой	2	1
1476	мира не	1	1
1477	и образуется	1	1
1478	исключительно в	1	1
1479	быть наделен	1	1
1480	мир в	5	1
1481	основе своей	1	1
1482	мы вынуждены	1	1
1483	его становления	1	1
1484	ни единой	1	1
1485	материалом а	1	1
1486	и всегда	2	1
1487	не узнаем	1	1
1488	не дожидаясь	1	1
1489	самое и	1	1
1490	другого но	1	1
1491	и продолжает	1	1
1492	этом в	3	1
1493	реальной действительности	1	1
1494	пределах одной	1	1
1495	в войне	1	1
1496	встал и	1	1
1497	и вы	1	1
1498	которая так	1	1
1499	и тому	1	1
1500	в силах	1	1
1501	более что	1	1
1502	каждого элемента	1	1
1503	органической связи	1	1
1504	ни есть	1	1
1505	я стал	1	1
1506	этих и	1	1
1507	если и	1	1
1508	мы никогда	1	1
1509	в переводе	1	1
1510	знал что	1	1
1511	к мужчине	1	1
1512	на фоне	5	1
1513	именно такую	1	1
1514	в условиях	1	1
1515	на солнце	1	1
1516	и без	1	1
1517	жил и	2	1
1518	дело и	1	1
1519	на другого	2	1
1520	как все	2	1
1521	бы это	1	1
1522	становится не	2	1
1523	еще одной	1	1
1524	чем за	1	1
1525	принципиальное значение	1	1
1526	а те	1	1
1527	о месте	1	1
1528	от первого	2	1
1529	быть наиболее	1	1
1530	сам не	1	1
1531	чтобы как	1	1
1532	же от	1	1
1533	итоге все	1	1
1534	столько о	1	1
1535	начать с	1	1
1536	в миг	1	1
1537	этого текста	3	1
1538	в поздних	2	1
1539	один в	1	1
1540	рука мы	1	1
1541	сам великий	1	1
1542	превращать в	1	1
1543	этим актом	1	1
1544	свою жизнь	1	1
1545	из крупнейших	1	1
1546	кто не	1	1
1547	борьба с	1	1
1548	у кого	2	1
1549	например и	2	1
1550	это его	1	1
1551	с оружием	1	1
1552	пространства и	1	1
1553	идет о	4	1
1554	них эти	1	1
1555	по местам	2	1
1556	существу в	1	1
1557	есть такое	1	1
1558	и задается	1	1
1559	в плане	1	1
1560	и самого	2	1
1561	художественного произведения	1	1
1562	в чужом	4	1
1563	тебе мое	1	1
1564	эту мысль	1	1
1565	или иной	3	1
1566	уже о	2	1
1567	остались в	1	1
1568	дальше в	1	1
1569	не надо	2	1
1570	и трудно	1	1
1571	из работ	1	1
1572	в той	1	1
1573	и любой	1	1
1574	всего это	1	1
1575	что видно	1	1
1576	я твой	2	1
1577	он один	3	1
1578	рода человеческого	1	1
1579	как форма	1	1
1580	всю ночь	1	1
1581	ней не	1	1
1582	глубоких и	1	1
1583	средних веков	1	1
1584	самого человека	1	1
1585	а ко	1	1
1586	тех кто	3	1
1587	блаженных и	1	1
1588	трактуется как	1	1
1589	в глазах	4	1
1590	однако и	2	1
1591	заодно с	2	1
1592	думаю что	1	1
1593	его принадлежности	1	1
1594	сын не	1	1
1595	корни этого	1	1
1596	с более	1	1
1597	в году	18	1
1598	красоты и	1	1
1599	есть наиболее	3	1
1600	задача это	1	1
1601	и увидит	1	1
1602	впрочем это	1	1
1603	из многочисленных	1	1
1604	однако с	2	1
1605	не человека	1	1
1606	быть названа	2	1
1607	в первом	1	1
1608	с меня	1	1
1609	образ этого	1	1
1610	дела а	1	1
1611	от всего	1	1
1612	второй половине	1	1
1613	в наиболее	1	1
1614	еще точнее	1	1
1615	это свидетельствует	1	1
1616	себя к	1	1
1617	на юг	1	1
1618	дело сводится	1	1
1619	и свою	1	1
1620	на базе	1	1
1621	его связи	1	1
1622	обращение к	1	1
1623	продолжает свое	1	1
1624	большей части	1	1
1625	при наличии	1	1
1626	на человека	1	1
1627	по тем	2	1
1628	пошел и	1	1
1629	обратным знаком	1	1
1630	ранних форм	1	1
1631	с нашим	1	1
1632	или индивидуального	1	1
1633	в случае	5	1
1634	над которым	1	1
1635	не частное	1	1
1636	не пройти	1	1
1637	ценности и	1	1
1638	означает не	1	1
1639	второй половины	1	1
1640	сила и	1	1
1641	или чаще	1	1
1642	превращает в	1	1
1643	же автор	1	1
1644	ней с	1	1
1645	самом начале	1	1
1646	убежден что	1	1
1647	ср также	1	1
1648	историческими корнями	1	1
1649	утверждал что	2	1
1650	сохраняется в	1	1
1651	на наш	7	1
1652	однако поскольку	1	1
1653	соответствующий мотив	1	1
1654	же слова	1	1
1655	это прежде	1	1
1656	на предмет	1	1
1657	по поводу	2	1
1658	он этой	1	1
1659	только ты	1	1
1660	действительности по	1	1
1661	идут в	2	1
1662	его герой	1	1
1663	открывает людям	1	1
1664	голов но	1	1
1665	где все	1	1
1666	как дело	1	1
1667	проходит через	1	1
1668	собой а	1	1
1669	быть с	1	1
1670	от ее	1	1
1671	гораздо более	1	1
1672	или под	1	1
1673	к общему	3	1
1674	сам того	1	1
1675	стороны к	1	1
1676	и столь	1	1
1677	бы два	1	1
1678	для которой	1	1
1679	не своей	1	1
1680	в живых	1	1
1681	из моментов	1	1
1682	значительной степени	1	1
1683	аналогии с	3	1
1684	и сама	1	1
1685	согласно которой	1	1
1686	всегда является	1	1
1687	о ком	1	1
1688	свет и	1	1
1689	художественностью и	1	1
1690	сознании людей	1	1
1691	особенность этого	1	1
1692	не была	1	1
1693	к настоящему	1	1
1694	на нашем	1	1
1695	был их	1	1
1696	столько же	1	1
1697	так было	1	1
1698	пришла к	1	1
1699	пространстве в	1	1
1700	служит в	1	1
1701	время мимо	1	1
1702	речь шла	1	1
1703	для понимания	2	1
1704	о которой	2	1
1705	из четырех	1	1
1706	я есть	2	1
1707	может носить	1	1
1708	оградить себя	1	1
1709	высшую степень	1	1
1710	на свободу	1	1
1711	и плясать	1	1
1712	к мысли	1	1
1713	например как	1	1
1714	первоначально это	1	1
1715	вопроса о	1	1
1716	не был	1	1
1717	и м	2	1
1718	всех своих	3	1
1719	убивают своих	1	1
1720	что вот	1	1
1721	находит свое	1	1
1722	слов или	1	1
1723	это были	1	1
1724	герой обращается	1	1
1725	в уме	4	1
1726	виде эта	1	1
1727	с новыми	1	1
1728	другой все	1	1
1729	том где	1	1
1730	ему до	1	1
1731	конце xix	1	1
1732	и одновременно	2	1
1733	конфликта и	1	1
1734	в детстве	1	1
1735	искусство и	1	1
1736	из мира	1	1
1737	за ними	1	1
1738	этом свете	1	1
1739	сказал себе	1	1
1740	но только	3	1
1741	обитает в	1	1
1742	следует признать	2	1
1743	и выше	2	1
1744	не слова	1	1
1745	прийти в	1	1
1746	как известно	1	1
1747	а вы	2	1
1748	друг мой	1	1
1749	я в	12	1
1750	с легкостью	2	1
1751	держится на	1	1
1752	как от	1	1
1753	над ней	1	1
1754	которое мы	1	1
1755	силу своей	3	1
1756	эпохи в	1	1
1757	что может	1	1
1758	в первой	1	1
1759	основе всего	1	1
1760	ранее но	1	1
1761	героем у	1	1
1762	нет не	2	1
1763	а акт	1	1
1764	традиции как	1	1
1765	какие он	1	1
1766	во втором	3	1
1767	во множестве	1	1
1768	то есть	11	1
1769	но за	1	1
1770	которому предшествует	1	1
1771	для себя	6	1
1772	в советской	1	1
1773	не помню	1	1
1774	по левую	1	1
1775	этот не	1	1
1776	задолго до	1	1
1777	гораздо раньше	1	1
1778	основная задача	1	1
1779	не ставит	1	1
1780	этом как	3	1
1781	приносит в	1	1
1782	отсылает к	1	1
1783	сравнении с	2	1
1784	по такому	1	1
1785	корабль на	1	1
1786	со второй	1	1
1787	меня ты	1	1
1788	даже у	1	1
1789	в моем	1	1
1790	им он	1	1
1791	точнее и	1	1
1792	нем из	1	1
1793	в различные	1	1
1794	должен обладать	1	1
1795	могу я	1	1
1796	из тех	2	1
1797	может стать	1	1
1798	которого является	2	1
1799	них он	1	1
1800	в сравнении	2	1
1801	в душу	1	1
1802	не живут	1	1
1803	ныне и	1	1
1804	которая не	2	1
1805	свидетельствует об	1	1
1806	перекликается с	1	1
1807	к какой	1	1
1808	в боях	2	1
1809	в своего	1	1
1810	свое время	1	1
1811	что искусство	1	1
1812	не является	3	1
1813	совершенно иной	1	1
1814	который не	1	1
1815	язык а	1	1
1816	в современном	1	1
1817	что-то другое	2	1
1818	жизнь с	1	1
1819	здесь о	1	1
1820	в известном	1	1
1821	о своем	3	1
1822	признавать за	1	1
1823	по воспоминаниям	1	1
1824	же время	12	1
1825	процесс не	1	1
1826	уже был	1	1
1827	ему своего	1	1
1828	потому и	1	1
1829	образом не	1	1
1830	и окончательно	1	1
1831	из наиболее	2	1
1832	и сидя	1	1
1833	много голов	1	1
1834	самой смерти	1	1
1835	но именно	1	1
1836	для уяснения	1	1
1837	относительно тех	1	1
1838	оно должно	1	1
1839	который по	1	1
1840	его мне	1	1
1841	в понимании	1	1
1842	где бы	2	1
1843	в поэме	5	1
1844	отказываемся от	1	1
1845	значении в	1	1
1846	литературе в	3	1
1847	не будучи	1	1
1848	толстой в	1	1
1849	более глубокий	1	1
1850	момент зарождения	1	1
1851	собой лишь	1	1
1852	из камня	1	1
1853	могло превратиться	1	1
1854	поэтому что	1	1
1855	не отличает	1	1
1856	иной характер	1	1
1857	имеет силу	1	1
1858	не слыхал	1	1
1859	который всегда	1	1
1860	б мы	1	1
1861	в первый	2	1
1862	полном соответствии	1	1
1863	который бы	2	1
1864	всего построения	1	1
1865	этом отношении	5	1
1866	для своего	2	1
1867	правую сторону	1	1
1868	день и	1	1
1869	к жене	1	1
1870	неудивительно что	1	1
1871	указание на	1	1
1872	из своих	2	1
1873	многих отношениях	1	1
1874	тот строй	1	1
1875	чем он	1	1
1876	этого пути	1	1
1877	по ту	1	1
1878	с разными	1	1
1879	мы вновь	1	1
1880	говорит это	1	1
1881	народа как	1	1
1882	виду не	2	1
1883	задачу и	1	1
1884	места в	1	1
1885	глубоко в	1	1
1886	перед смертью	1	1
1887	здесь даже	2	1
1888	между собою	1	1
1889	в литературу	1	1
1890	наконец даже	1	1
1891	к труду	2	1
1892	в поэтике	1	1
1893	что перед	1	1
1894	фольклора и	1	1
1895	не подлежит	1	1
1896	лежит на	1	1
1897	в третьем	3	1
1898	общественных отношений	1	1
1899	и убитый	1	1
1900	приплывает в	1	1
1901	живой и	1	1
1902	последнее время	1	1
1903	в новом	1	1
1904	с предшествующим	1	1
1905	для которого	1	1
1906	не говоря	3	1
1907	и первые	1	1
1908	ко всему	4	1
1909	это проблема	1	1
1910	а к	2	1
1911	ним с	1	1
1912	до тех	2	1
1913	и выступает	1	1
1914	на какой	1	1
1915	самому себе	2	1
1916	границ а	1	1
1917	человек всегда	1	1
1918	вся жизнь	1	1
1919	в ход	1	1
1920	по ним	1	1
1921	в искусстве	4	1
1922	века по	1	1
1923	лица к	1	1
1924	говоря о	1	1
1925	я иду	1	1
1926	рода не	1	1
1927	существование в	2	1
1928	было указано	1	1
1929	собственно говоря	1	1
1930	все та	2	1
1931	рассказа о	1	1
1932	цели но	1	1
1933	жертва не	1	1
1934	не нуждается	1	1
1935	как для	1	1
1936	действительности не	1	1
1937	делает уже	1	1
1938	от эпохи	1	1
1939	организация и	1	1
1940	в библии	1	1
1941	которое в	1	1
1942	тем чтобы	1	1
1943	отождествляется с	1	1
1944	пути а	1	1
1945	как наиболее	1	1
1946	с врагом	1	1
1947	а жизнь	1	1
1948	тех или	2	1
1949	нуждается в	3	1
1950	во-вторых они	1	1
1951	вперед а	1	1
1952	бытия в	1	1
1953	сделать их	1	1
1954	возвращении к	1	1
1955	автора и	1	1
1956	а эти	1	1
1957	здесь этот	1	1
