N	2gram	Vygotskiy_	FransuaR
1312	и высшей	1	2
1313	и я	1	2
1314	в такой	6	2
1315	бы мы	1	2
1316	бы совершенно	1	2
1317	и таким	1	2
1318	выше и	1	2
1319	свое выражение	8	2
1320	в самых	2	2
1321	с новыми	1	2
1322	говорить не	1	2
1323	мы должны	7	2
1324	в глубину	1	2
1325	могли не	1	2
1326	не с	3	2
1327	мы снова	3	2
1328	к которой	3	2
1329	или как	1	2
1330	этому поводу	3	2
1331	нам о	2	2
1332	остановимся в	1	2
1333	их на	1	2
1334	может и	3	2
1335	что каждая	2	2
1336	в каком-то	1	2
1337	если она	1	2
1338	становится в	1	2
1339	не можем	4	2
1340	больше того	1	2
1341	поэтому мы	5	2
1342	уже во	1	2
1343	как два	2	2
1344	случае в	4	2
1345	в неразрывном	1	2
1346	из всей	1	2
1347	подымается до	1	2
1348	вещь и	1	2
1349	всех ее	1	2
1350	и свой	2	2
1351	не являются	1	2
1352	в какой	6	2
1353	быть может	1	2
1354	по мере	10	2
1355	понятий в	8	2
1356	а и	2	2
1357	в рамки	1	2
1358	значении и	1	2
1359	том или	1	2
1360	его отношение	2	2
1361	с общей	1	2
1362	языка на	2	2
1363	и внутренней	3	2
1364	свою особую	2	2
1365	них мы	1	2
1366	отличается от	6	2
1367	различия же	1	2
1368	речь идет	1	2
1369	был на	1	2
1370	это с	2	2
1371	и движение	2	2
1372	первым и	1	2
1373	которые мы	4	2
1374	не должен	1	2
1375	еще одного	1	2
1376	и оно	1	2
1377	был по-видимому	1	2
1378	и стали	1	2
1379	примеры таких	1	2
1380	речи они	1	2
1381	что еще	1	2
1382	даже с	2	2
1383	и мышления	2	2
1384	вообще и	1	2
1385	уже более	1	2
1386	за его	1	2
1387	это отношение	3	2
1388	до некоторой	1	2
1389	изменений в	2	2
1390	и внешней	1	2
1391	и свободу	1	2
1392	это направление	1	2
1393	ее социальный	1	2
1394	этом же	1	2
1395	связей в	1	2
1396	от ее	3	2
1397	гораздо более	4	2
1398	и столь	3	2
1399	содержится в	5	2
1400	не принадлежит	1	2
1401	быть тем	1	2
1402	самый переход	1	2
1403	чем у	3	2
1404	что такое	2	2
1405	и развития	3	2
1406	об их	1	2
1407	связывается с	1	2
1408	прежде чем	3	2
1409	полной ясностью	1	2
1410	теми или	1	2
1411	выражение и	1	2
1412	и вместе	2	2
1413	и характер	1	2
1414	и жизнь	1	2
1415	учения о	4	2
1416	мы полагаем	1	2
1417	а только	2	2
1418	по характеру	1	2
1419	которая является	3	2
1420	того в	1	2
1421	к слову	14	2
1422	целое на	1	2
1423	две стороны	1	2
1424	стороны с	2	2
1425	рост и	1	2
1426	но до	1	2
1427	на той	1	2
1428	объясняется и	1	2
1429	идет в	3	2
1430	если б	1	2
1431	но зато	1	2
1432	не приходится	1	2
1433	для установления	1	2
1434	ни одно	1	2
1435	на стороне	1	2
1436	основном и	1	2
1437	позже и	1	2
1438	как эта	3	2
1439	вопрос в	1	2
1440	развиваются в	1	2
1441	между словом	8	2
1442	общего с	1	2
1443	условия для	1	2
1444	части в	1	2
1445	это делает	1	2
1446	которое мы	4	2
1447	с совершенно	1	2
1448	то понимание	2	2
1449	развития в	5	2
1450	проявляются в	2	2
1451	свое особое	1	2
1452	конкретности и	1	2
1453	приближается к	1	2
1454	самым существенным	1	2
1455	как одной	1	2
1456	мы назвали	1	2
1457	и свою	1	2
1458	этих моментов	1	2
1459	его с	3	2
1460	но также	3	2
1461	свободного и	1	2
1462	же образом	1	2
1463	своей сущности	1	2
1464	одном и	4	2
1465	отвлеченной мысли	1	2
1466	когда его	1	2
1467	никогда еще	1	2
1468	и своеобразного	1	2
1469	строгой и	1	2
1470	силе и	1	2
1471	оба аспекта	1	2
1472	если не	1	2
1473	что должно	1	2
1474	до этого	1	2
1475	но вот	1	2
1476	нет он	1	2
1477	оно всегда	1	2
1478	к самым	1	2
1479	лежащие в	1	2
1480	иные в	1	2
1481	направление в	1	2
1482	это понимание	1	2
1483	слове и	1	2
1484	ничего общего	1	2
1485	новым и	1	2
1486	одним и	2	2
1487	из той	2	2
1488	на самих	1	2
1489	совпадает с	5	2
1490	мы его	1	2
1491	в зоне	2	2
1492	в середине	2	2
1493	и мыслей	1	2
1494	здесь очень	1	2
1495	это своеобразное	1	2
1496	о своем	2	2
1497	речь на	1	2
1498	ряд новых	1	2
1499	при помощи	1	2
1500	действия и	4	2
1501	ко всей	1	2
1502	это же	2	2
1503	их значение	1	2
1504	соответствии с	1	2
1505	этого нет	1	2
1506	мог бы	6	2
1507	при котором	2	2
1508	и самым	2	2
1509	и обобщения	3	2
1510	при всякой	1	2
1511	этого вида	1	2
1512	проявления и	1	2
1513	со словом	1	2
1514	момент во	1	2
1515	от всякой	2	2
1516	только о	3	2
1517	в обоих	1	2
1518	о человеке	2	2
1519	общего и	3	2
1520	речи так	4	2
1521	сущности все	1	2
1522	как ни	1	2
1523	в ином	3	2
1524	оторваться от	1	2
1525	и непосредственно	3	2
1526	а о	1	2
1527	этого не	1	2
1528	что к	1	2
1529	же по	1	2
1530	не тот	1	2
1531	их нельзя	1	2
1532	к ряду	2	2
1533	случае не	2	2
1534	от господствующей	1	2
1535	его отношения	2	2
1536	в письменной	8	2
1537	этой главы	1	2
1538	это так	1	2
1539	мысли в	12	2
1540	говорили выше	3	2
1541	в меру	9	2
1542	остается вне	1	2
1543	общественной жизни	1	2
1544	устной и	4	2
1545	показывает в	1	2
1546	известном смысле	2	2
1547	и снова	1	2
1548	что от	1	2
1549	только к	4	2
1550	как же	1	2
1551	от всяких	1	2
1552	всей речи	2	2
1553	а из	4	2
1554	же самом	1	2
1555	довольно часто	1	2
1556	слова с	5	2
1557	есть как	1	2
1558	момент когда	1	2
1559	значений и	3	2
1560	плана в	3	2
1561	в нашей	4	2
1562	после всего	2	2
1563	повод для	1	2
1564	имеет свои	1	2
1565	и всех	1	2
1566	и самой	1	2
1567	еще на	1	2
1568	были непосредственно	1	2
1569	увидел в	1	2
1570	при таком	2	2
1571	речь и	5	2
1572	и дальше	1	2
1573	только после	1	2
1574	на двух	2	2
1575	как для	2	2
1576	пути к	1	2
1577	совершается в	5	2
1578	еще несколько	1	1
1579	плане чем	1	1
1580	к действительности	2	1
1581	на так	1	1
1582	и объяснить	2	1
1583	как самая	1	1
1584	более общее	2	1
1585	этой проблеме	1	1
1586	от необходимости	1	1
1587	своему значению	3	1
1588	для меня	1	1
1589	только что	7	1
1590	в последнее	4	1
1591	оказалась бы	1	1
1592	знать и	1	1
1593	и становятся	1	1
1594	себя у	2	1
1595	которые должны	1	1
1596	путь развития	6	1
1597	своем развитии	1	1
1598	это значит	1	1
1599	является в	7	1
1600	факта что	1	1
1601	видов и	1	1
1602	больше она	1	1
1603	и осознание	1	1
1604	с чужими	1	1
1605	далее что	1	1
1606	принадлежности к	1	1
1607	есть особое	1	1
1608	разработана и	1	1
1609	общности в	3	1
1610	другое в	1	1
1611	как внешняя	1	1
1612	более широкий	1	1
1613	ребенок начинает	1	1
1614	но что	2	1
1615	предстоит еще	1	1
1616	в курсе	1	1
1617	общее понятие	1	1
1618	которые относятся	1	1
1619	этим объясняется	1	1
1620	его связей	1	1
1621	стоит в	1	1
1622	это делают	1	1
1623	по пути	1	1
1624	в мыслях	3	1
1625	мы начнем	1	1
1626	от одного	3	1
1627	на примере	1	1
1628	каким образом	3	1
1629	и конкретности	1	1
1630	как обобщение	2	1
1631	из всего	1	1
1632	к другим	11	1
1633	пор мы	1	1
1634	исходить из	2	1
1635	развития но	1	1
1636	специфические особенности	2	1
1637	я могу	2	1
1638	мысли мы	3	1
1639	с музыкой	1	1
1640	в соответствии	1	1
1641	крепостного строя	1	1
1642	в цепи	1	1
1643	он произносит	1	1
1644	собой не	1	1
1645	этом примере	2	1
1646	мы сразу	1	1
1647	незаметно для	1	1
1648	путем с	1	1
1649	включающее в	1	1
1650	меняет свой	1	1
1651	слово от	1	1
1652	не его	1	1
1653	всем его	2	1
1654	всякие границы	1	1
1655	своей будущей	1	1
1656	вступая в	1	1
1657	высшее и	1	1
1658	этим вопросам	2	1
1659	в речь	2	1
1660	не служит	1	1
1661	на природу	1	1
1662	совершенно в	2	1
1663	которые послужили	1	1
1664	вопрос о	9	1
1665	другого языка	1	1
1666	с наличием	1	1
1667	другу как	1	1
1668	она все	3	1
1669	она могла	1	1
1670	и свойствам	1	1
1671	в нескольких	1	1
1672	и сходить	1	1
1673	другу и	2	1
1674	представляет собой	23	1
1675	направлении к	3	1
1676	обратился к	1	1
1677	мы обязаны	2	1
1678	плане это	1	1
1679	являются только	1	1
1680	почтенного и	1	1
1681	с трудом	1	1
1682	к своей	1	1
1683	таким образам	1	1
1684	господствуют в	2	1
1685	совершенно аналогичное	2	1
1686	свете этого	2	1
1687	отличие этой	1	1
1688	отношение ко	1	1
1689	развернутом виде	1	1
1690	само себя	1	1
1691	более сложных	2	1
1692	план выдвигается	1	1
1693	других вещей	1	1
1694	было то	1	1
1695	в ранних	1	1
1696	что же	3	1
1697	от той	1	1
1698	отношений с	2	1
1699	это значило	2	1
1700	раскрывается наиболее	1	1
1701	хотел сказать	3	1
1702	с низшим	1	1
1703	пути от	1	1
1704	с другим	3	1
1705	понятия как	8	1
1706	вещи от	1	1
1707	поэтому у	1	1
1708	отдельности и	1	1
1709	величайшим трудом	1	1
1710	ее но	1	1
1711	нас на	2	1
1712	на себе	1	1
1713	замечает что	1	1
1714	игру в	1	1
1715	такая же	1	1
1716	он развивается	1	1
1717	в непосредственной	1	1
1718	это будущее	1	1
1719	других условиях	1	1
1720	потребности в	1	1
1721	причины и	1	1
1722	шаг вперед	2	1
1723	понятие о	1	1
1724	земной поверхности	2	1
1725	она есть	2	1
1726	но так	2	1
1727	о связи	3	1
1728	чем это	5	1
1729	и иной	2	1
1730	является прямым	1	1
1731	над другим	2	1
1732	состоящая из	1	1
1733	выражений в	1	1
1734	вещь не	1	1
1735	этой тенденции	1	1
1736	этом плане	1	1
1737	и которое	3	1
1738	лишь тогда	1	1
1739	так сильно	1	1
1740	первый и	1	1
1741	еще сложнее	1	1
1742	по природе	2	1
1743	отношении в	1	1
1744	возвращение к	1	1
1745	несет на	1	1
1746	своему содержанию	1	1
1747	я себе	1	1
1748	она в	2	1
1749	осознания и	3	1
1750	стало в	1	1
1751	при переходе	9	1
1752	процесса как	2	1
1753	его другой	1	1
1754	всех остальных	2	1
1755	которые господствуют	2	1
1756	процесса мы	1	1
1757	сохраняются и	1	1
1758	в опытах	3	1
1759	форме поэтому	1	1
1760	операции и	1	1
1761	глаза на	1	1
1762	целом но	1	1
1763	речевые функции	1	1
1764	и кажется	1	1
1765	согласно которому	1	1
1766	не внесло	1	1
1767	из названных	1	1
1768	они будут	2	1
1769	развития мы	4	1
1770	по типу	2	1
1771	от восприятия	1	1
1772	не хватает	1	1
1773	как можно	1	1
1774	другими предметами	1	1
1775	тем больше	1	1
1776	и сознания	1	1
1777	за основу	1	1
1778	безразличным для	2	1
1779	не оценили	1	1
1780	ее развития	2	1
1781	введенных в	1	1
1782	по аналогии	1	1
1783	в диалогической	1	1
1784	одной вещи	2	1
1785	себя из	1	1
1786	развитие в	1	1
1787	мы даем	1	1
1788	которые еще	1	1
1789	как говорит	6	1
1790	развитой в	1	1
1791	возможным в	2	1
1792	как вокруг	1	1
1793	целиком и	3	1
1794	по одному	1	1
1795	он для	1	1
1796	отношения становятся	1	1
1797	он мыслит	1	1
1798	встречается не	1	1
1799	себе самим	1	1
1800	того и	2	1
1801	частному и	2	1
1802	то явление	1	1
1803	декарта и	2	1
1804	больше и	2	1
1805	каждой отдельной	3	1
1806	положительная сторона	1	1
1807	заключалось в	1	1
1808	знает ни	1	1
1809	предмет исследования	1	1
1810	а другой	2	1
1811	при ее	1	1
1812	вещами которые	1	1
1813	что как	2	1
1814	речи только	3	1
1815	тесным образом	1	1
1816	сторона ее	1	1
1817	у каждой	1	1
1818	понятий и	11	1
1819	только от	1	1
1820	слова то	1	1
1821	возникает из	6	1
1822	только путем	1	1
1823	о делах	1	1
1824	является основой	1	1
1825	говоря в	1	1
1826	этого ряда	1	1
1827	речи нет	1	1
1828	это совершается	1	1
1829	мере как	2	1
1830	в наше	1	1
1831	как отдельное	1	1
1832	не повторяет	1	1
1833	есть движение	1	1
1834	значения что	1	1
1835	и которая	1	1
1836	и собственно	2	1
1837	этих трех	1	1
1838	самому себе	2	1
1839	ко всякой	1	1
1840	остается на	1	1
1841	какова природа	1	1
1842	языке как	1	1
1843	отражалось на	1	1
1844	погружен в	1	1
1845	двумя представлениями	1	1
1846	и частного	2	1
1847	в особом	1	1
1848	еще два	1	1
1849	оказывается как	1	1
1850	являются те	1	1
1851	и внешний	1	1
1852	новое слово	2	1
1853	верно и	1	1
1854	и мыслью	1	1
1855	такого понимания	1	1
1856	не совпадает	5	1
1857	понятия не	4	1
1858	или наконец	1	1
1859	в направлении	6	1
1860	же а	1	1
1861	целом и	1	1
1862	особую форму	1	1
1863	показал как	1	1
1864	и частные	1	1
1865	своей полноте	1	1
1866	совершенно особый	1	1
1867	это приводит	1	1
1868	все вообще	1	1
1869	к чисто	1	1
1870	несомненно и	1	1
1871	процесса развития	1	1
1872	необходимо чтобы	2	1
1873	позже к	1	1
1874	неразрывно связана	1	1
1875	отнюдь не	2	1
1876	нечто от	2	1
1877	фантазии и	1	1
1878	мыслью и	6	1
1879	отношений на	1	1
1880	как прямое	2	1
1881	раньше чем	2	1
1882	где мы	2	1
1883	роль во	1	1
1884	он действительно	1	1
1885	на слово	1	1
1886	являются чем-то	1	1
1887	примера как	1	1
1888	на деле	2	1
1889	так ли	1	1
1890	прямо и	4	1
1891	речи здесь	4	1
1892	и против	2	1
1893	понимания не	1	1
1894	всем своим	1	1
1895	видим из	3	1
1896	по всем	1	1
1897	в старой	2	1
1898	придает этим	1	1
1899	другие в	1	1
1900	полноту и	1	1
1901	сказано в	1	1
1902	что этим	1	1
1903	форм только	1	1
1904	т.е речевых	1	1
1905	не чем	2	1
1906	начале нашего	2	1
1907	и специфического	1	1
1908	ибо для	1	1
1909	эти по	1	1
1910	из одних	2	1
1911	целого ряда	1	1
1912	и огромное	1	1
1913	из отдельных	1	1
1914	существенной особенности	1	1
1915	те связи	1	1
1916	движение самого	1	1
1917	в детских	1	1
1918	там в	1	1
1919	и сложных	1	1
1920	этим вопросом	2	1
1921	не случайна	1	1
1922	особого рода	1	1
1923	с данным	1	1
1924	функции и	4	1
1925	ним непосредственно	1	1
1926	внешней но	1	1
1927	наконец тем	1	1
1928	еще с	1	1
1929	кричит ему	1	1
1930	устная речь	1	1
1931	на месте	1	1
1932	и максимально	1	1
1933	и будет	1	1
1934	обоих случаях	1	1
1935	же слово	1	1
1936	к разным	1	1
1937	был свидетелем	1	1
1938	к которым	1	1
1939	по собственному	1	1
1940	носят чисто	1	1
1941	другу в	1	1
1942	но движение	3	1
1943	в памяти	2	1
1944	и неразрывно	1	1
1945	на другую	3	1
1946	человека на	1	1
1947	и т	1	1
1948	они ведут	1	1
1949	поэзии и	2	1
1950	роли в	1	1
1951	подчиненное значение	1	1
1952	и абстрактного	2	1
1953	которого не	2	1
1954	говорить и	1	1
1955	к другому	5	1
1956	своем собственном	1	1
1957	то здесь	1	1
1958	становится непонятным	1	1
1959	смотреть как	1	1
1960	сопоставить эти	1	1
1961	который он	1	1
1962	абстрактного и	2	1
1963	мысли или	1	1
1964	перехода из	1	1
1965	в прозе	1	1
1966	с детьми	1	1
1967	ряду других	2	1
1968	в словесном	1	1
1969	существует для	1	1
1970	и состоит	3	1
1971	есть вовсе	1	1
1972	в неразрывной	1	1
1973	почти без	1	1
1974	тогда я	1	1
1975	учении о	6	1
1976	единственный факт	1	1
1977	то совершенно	1	1
1978	которые сопровождают	1	1
1979	этого положения	1	1
1980	осмыслить и	1	1
1981	нашем же	1	1
1982	остается до	1	1
1983	обнаруживают свою	1	1
1984	в школе	5	1
1985	оно является	1	1
1986	тех пор	1	1
1987	самая сущность	1	1
1988	и никак	1	1
1989	и теперь	1	1
1990	являются как	1	1
1991	что новая	3	1
1992	существенные стороны	1	1
1993	основе ее	1	1
1994	слова процесс	1	1
1995	выражается но	1	1
1996	отношении к	4	1
1997	условиях развития	1	1
1998	формой и	1	1
1999	от других	1	1
2000	на основании	2	1
2001	сами в	1	1
2002	отношение этих	1	1
2003	это имеет	1	1
2004	не раньше	1	1
2005	к объекту	14	1
2006	и наоборот	1	1
2007	что центральный	1	1
2008	стороны эта	1	1
2009	и освобождение	1	1
2010	другого в	1	1
2011	состоит в	3	1
2012	и мышление	2	1
2013	и связанное	1	1
2014	связанными между	1	1
2015	к двум	2	1
2016	в данной	1	1
2017	будущей жене	1	1
2018	в сфере	8	1
2019	из живой	1	1
2020	он написал	1	1
2021	и словом	5	1
2022	в глазах	1	1
2023	в каждый	1	1
2024	к объяснению	2	1
2025	речи на	2	1
2026	бы сказать	4	1
2027	он никак	1	1
2028	мысли не	1	1
2029	переход к	4	1
2030	сказано что	1	1
2031	особая форма	1	1
2032	она может	2	1
2033	того факта	1	1
2034	раз что	2	1
2035	нам дать	1	1
2036	так называемое	1	1
2037	только потому	3	1
2038	приводят нас	1	1
2039	как формы	1	1
2040	сложнее чем	1	1
2041	другой раз	4	1
2042	этими словами	1	1
2043	и осознанной	1	1
2044	же ты	1	1
2045	если только	1	1
2046	движения и	1	1
2047	притом с	1	1
2048	моментов в	2	1
2049	другого и	1	1
2050	и основными	1	1
2051	представлениями и	1	1
2052	и том	3	1
2053	как основной	1	1
2054	новый и	2	1
2055	мышления в	6	1
2056	конца и	2	1
2057	и подчинить	1	1
2058	не поддается	1	1
2059	понятий на	3	1
2060	перехода к	1	1
2061	в определенном	2	1
2062	а это	2	1
2063	которого я	1	1
2064	нам еще	1	1
2065	имеет совершенно	3	1
2066	речь которая	1	1
2067	проявления мы	1	1
2068	силу и	1	1
2069	своих мыслей	1	1
2070	все равно	2	1
2071	более широким	1	1
2072	речь но	1	1
2073	содержат в	4	1
2074	понимает что	1	1
2075	его другими	1	1
2076	сильные в	1	1
2077	но то	2	1
2078	нашу мысль	1	1
2079	что является	2	1
2080	несколько глубже	1	1
2081	слова которые	1	1
2082	все ее	1	1
2083	и друг	1	1
2084	который сделал	1	1
2085	более что	1	1
2086	не осознается	1	1
2087	нас к	10	1
2088	как речь	1	1
2089	в любом	2	1
2090	входящий в	2	1
2091	можно выразить	1	1
2092	становится понятным	1	1
2093	перейти к	6	1
2094	зрения не	1	1
2095	на старый	1	1
2096	и могут	2	1
2097	отличны от	1	1
2098	с любым	1	1
2099	по тем	3	1
2100	по самой	6	1
2101	связей между	3	1
2102	внутреннее движение	1	1
2103	есть путь	1	1
2104	и абсолютную	1	1
2105	и полностью	3	1
2106	человека не	1	1
2107	в строении	2	1
2108	нельзя допустить	1	1
2109	это остается	2	1
2110	и приобретает	2	1
2111	и внешних	1	1
2112	тенденций в	1	1
2113	шесть раз	1	1
2114	действительности но	2	1
2115	и происходит	1	1
2116	образом мы	2	1
2117	неизбежно возникает	1	1
2118	ему нужно	2	1
2119	без всяких	1	1
2120	неподвижное и	1	1
2121	и ко	2	1
2122	как связь	1	1
2123	убеждению в	1	1
2124	понятий а	1	1
2125	из ряда	1	1
2126	оказались в	1	1
2127	выше в	1	1
2128	так резко	1	1
2129	как готовое	1	1
2130	тот момент	1	1
2131	друга как	1	1
2132	их свойства	1	1
2133	а по	4	1
2134	становится более	1	1
2135	нашему мнению	2	1
2136	самое что	3	1
2137	всех современных	1	1
2138	к анализу	4	1
2139	что нам	2	1
2140	можно как	1	1
2141	не пошли	1	1
2142	но вместе	2	1
2143	слова или	1	1
2144	самое время	1	1
2145	достигается не	1	1
2146	скорее в	1	1
2147	же процесса	1	1
2148	означает что	1	1
2149	идет о	3	1
2150	человеческого сознания	2	1
2151	этого основного	1	1
2152	правильно и	1	1
2153	поэтому если	1	1
2154	но самый	1	1
2155	являются не	1	1
2156	функционирует и	1	1
2157	есть закон	1	1
2158	на путь	1	1
2159	развития эта	1	1
2160	новое понимание	1	1
2161	друга поэтому	1	1
2162	в ходе	14	1
2163	и конкретного	2	1
2164	скорее как	1	1
2165	свести к	1	1
2166	всех основных	1	1
2167	действительности же	1	1
2168	и кричит	1	1
2169	исследования является	2	1
2170	это означает	2	1
2171	сознании в	1	1
2172	установить как	1	1
2173	у ребенка	18	1
2174	себя а	1	1
2175	грамматики и	1	1
2176	по законам	1	1
2177	же может	1	1
2178	речью в	5	1
2179	вся система	2	1
2180	в разговоре	2	1
2181	особой и	1	1
2182	к совершенно	2	1
2183	звезд и	1	1
2184	речи между	1	1
2185	мечты и	1	1
2186	мы также	1	1
2187	мы обратимся	1	1
2188	объединения в	1	1
2189	языка его	2	1
2190	мог понять	1	1
2191	в единую	2	1
2192	ребенка и	10	1
2193	в возможности	2	1
2194	новой системы	1	1
2195	в момент	4	1
2196	на некоторое	1	1
2197	т.е на	1	1
2198	исходя из	1	1
2199	все люди	1	1
2200	есть прежде	1	1
2201	нам другую	1	1
2202	но совсем	1	1
2203	моментом в	1	1
2204	слова таким	1	1
2205	основных момента	2	1
2206	с необходимостью	2	1
2207	в анализе	1	1
2208	ребенок идет	1	1
2209	с величайшим	1	1
2210	он большой	1	1
2211	она уже	1	1
2212	объяснению этого	1	1
2213	по общему	1	1
2214	мы ее	1	1
2215	пользуется в	2	1
2216	совершенно аналогична	1	1
2217	остановиться на	4	1
2218	их природа	1	1
2219	то не	1	1
2220	от этих	1	1
2221	по смысловой	1	1
2222	значение вне	1	1
2223	и женского	1	1
2224	по способу	1	1
2225	это большой	1	1
2226	сохранения и	1	1
2227	среди других	1	1
2228	этой последней	2	1
2229	она стояла	1	1
2230	ступенях развития	2	1
2231	и другом	3	1
2232	вещь в	1	1
2233	между обоими	2	1
2234	во ii	2	1
2235	напомнить о	1	1
2236	весь ряд	1	1
2237	мысль о	1	1
2238	было представление	3	1
2239	как основную	1	1
2240	чем их	1	1
2241	он полагает	1	1
2242	слове но	2	1
2243	к более	3	1
2244	образом эта	1	1
2245	бы все	2	1
2246	отвлеченный и	1	1
2247	сокращено до	1	1
2248	определяется как	1	1
2249	он высказывает	1	1
2250	это скорее	1	1
2251	раз эти	1	1
2252	природа понятия	1	1
2253	со специфической	1	1
2254	мысль не	4	1
2255	говоря только	1	1
2256	зависят от	2	1
2257	их сочетаний	1	1
2258	очевидность и	1	1
2259	осознанности и	2	1
2260	самого слова	3	1
2261	этой сфере	1	1
2262	с непосредственным	1	1
2263	этой стадии	2	1
2264	обращение к	1	1
2265	соединение в	1	1
2266	тех обстоятельств	1	1
2267	эти определения	1	1
2268	природы в	1	1
2269	сущности за	1	1
2270	случае они	2	1
2271	речью и	3	1
2272	этому типу	1	1
2273	и непосредственным	1	1
2274	новой ступени	3	1
2275	природа этих	1	1
2276	над ними	2	1
2277	непосредственной связи	2	1
2278	начиная от	1	1
2279	заимствованными из	1	1
2280	этого центрального	1	1
2281	и границы	1	1
2282	вещами она	1	1
2283	и научные	2	1
2284	самое значение	1	1
2285	анализ этого	1	1
2286	отмечает что	1	1
2287	оно так	1	1
2288	не идет	1	1
2289	форме еще	1	1
2290	приходит к	1	1
2291	и должно	1	1
2292	и сокращения	1	1
2293	уже как	1	1
2294	работ и	1	1
2295	почти совершенно	1	1
2296	привела к	1	1
2297	то как	3	1
2298	как оно	2	1
2299	представляет в	1	1
2300	выяснили выше	1	1
2301	так мы	1	1
2302	о своеобразном	1	1
2303	в настоящей	2	1
2304	убедиться в	1	1
2305	как первые	1	1
2306	слову и	1	1
2307	мы привыкли	1	1
2308	дистанция между	1	1
2309	мы приводили	2	1
2310	собеседникам и	1	1
2311	как правило	2	1
2312	что мысль	1	1
2313	на пороге	4	1
2314	языка как	1	1
2315	причем в	1	1
2316	исходит из	2	1
2317	все многообразие	1	1
2318	речь о	1	1
2319	и внутренняя	1	1
2320	как особую	1	1
2321	с ребенком	1	1
2322	речи все	1	1
2323	эта тенденция	1	1
2324	и другого	2	1
2325	и теоретически	3	1
2326	положительное значение	1	1
2327	этих людей	1	1
2328	которого был	1	1
2329	едва ли	5	1
2330	точках зрения	1	1
2331	определяют и	1	1
2332	речи если	3	1
2333	внутренней жизни	1	1
2334	ситуации и	3	1
2335	из-за которого	1	1
2336	к общему	4	1
2337	место на	1	1
2338	чтобы это	1	1
2339	превосходной степени	1	1
2340	для дальнейшего	1	1
2341	что наконец	1	1
2342	возникло в	1	1
2343	от счастья	1	1
2344	которые оказались	2	1
2345	эта особенность	1	1
2346	и функции	2	1
2347	и одну	1	1
2348	этот метод	1	1
2349	понимая под	1	1
2350	духовный акт	2	1
2351	своими собственными	1	1
2352	же самую	1	1
2353	из моментов	1	1
2354	он позволяет	1	1
2355	уже с	1	1
2356	внутренней стороны	2	1
2357	тем не	4	1
2358	чтобы иметь	1	1
2359	аналогии с	1	1
2360	возможности объединения	1	1
2361	представлена в	2	1
2362	нашем исследовании	1	1
2363	совершенно новое	1	1
2364	на которого	1	1
2365	новые понятия	1	1
2366	и бесконечно	2	1
2367	и развитие	1	1
2368	что впрочем	1	1
2369	понятиями но	2	1
2370	упоминали выше	1	1
2371	например при	1	1
2372	в зависимости	6	1
2373	внутреннее единство	2	1
2374	к чему	1	1
2375	негодование против	1	1
2376	не говорит	1	1
2377	мужского и	1	1
2378	самым элементарным	1	1
2379	мысли к	11	1
2380	это мы	6	1
2381	и ясным	1	1
2382	изменения и	2	1
2383	вещи не	1	1
2384	первую очередь	3	1
2385	учений о	2	1
2386	таковое и	1	1
2387	отношениях между	1	1
2388	он приобрел	2	1
2389	что совершается	1	1
2390	речи без	1	1
2391	земного шара	1	1
2392	себя как	1	1
2393	поэтому его	1	1
2394	от одной	4	1
2395	чем иным	2	1
2396	оно представляет	2	1
2397	иным как	2	1
2398	возможным это	1	1
2399	это одно	2	1
2400	процессом в	1	1
2401	здесь раскрывается	1	1
2402	и одностороннее	1	1
2403	мы стремились	2	1
2404	возможности для	1	1
2405	будем исходить	1	1
2406	для новой	1	1
2407	не мыслится	1	1
2408	его значение	2	1
2409	например как	1	1
2410	на высшем	1	1
2411	менее важным	1	1
2412	совершенно прав	1	1
2413	и крайне	1	1
2414	вопроса о	2	1
2415	чтобы понять	1	1
2416	два противоположных	1	1
2417	теоретически осмыслить	1	1
2418	и большая	1	1
2419	к частному	2	1
2420	образом является	1	1
2421	не годится	1	1
2422	настолько тесно	1	1
2423	пор в	1	1
2424	независимая от	2	1
2425	как следует	1	1
2426	представляют себе	1	1
2427	и старого	1	1
2428	действия в	1	1
2429	выводы и	1	1
2430	является таким	1	1
2431	этом совершенно	1	1
2432	себя все	1	1
2433	о прошлом	1	1
2434	которая именно	1	1
2435	на высшую	2	1
2436	в структуре	2	1
2437	нет но	1	1
2438	не играют	2	1
2439	оказываются у	1	1
2440	особенностей в	1	1
2441	за столом	1	1
2442	к новым	1	1
2443	отдельных явлений	1	1
2444	памяти и	5	1
2445	нами предварительно	1	1
2446	очень отчетливо	1	1
2447	огромное количество	1	1
2448	пальцами и	1	1
2449	самая структура	1	1
2450	к ее	1	1
2451	в соответствующей	2	1
2452	в учении	6	1
2453	содержание но	1	1
2454	его жизнь	1	1
2455	к кому	1	1
2456	в слова	1	1
2457	тому которым	1	1
2458	какой мере	2	1
2459	вовсе или	1	1
2460	оттенок в	1	1
2461	к высшим	4	1
2462	никаких определенных	1	1
2463	функций и	2	1
2464	его был	1	1
2465	сел и	1	1
2466	свете этих	1	1
2467	по значению	1	1
2468	должна создать	1	1
2469	силу своей	1	1
2470	совершается во	1	1
2471	но ее	1	1
2472	с которым	1	1
2473	столь же	2	1
2474	пути его	1	1
2475	ней в	1	1
2476	конфликт и	1	1
2477	и непонятной	1	1
2478	изолированно от	1	1
