N	2gram	Vygotskiy_	Istorich
1316	этой группе	2	2
1317	или один	1	2
1318	выступает как	1	2
1319	к той	1	2
1320	показать как	1	2
1321	в известных	1	2
1322	который он	1	2
1323	дальнейшее развитие	1	2
1324	богата и	1	2
1325	к нашему	1	2
1326	поскольку это	1	2
1327	другие виды	1	2
1328	в новой	5	2
1329	остается только	2	2
1330	со всей	1	2
1331	чтобы она	1	2
1332	на примере	5	2
1333	он касается	1	2
1334	в силе	2	2
1335	как например	1	2
1336	и потом	2	2
1337	в данной	2	2
1338	положения что	3	2
1339	начнем с	1	2
1340	сравнительно поздно	1	2
1341	только потому	1	2
1342	приводят нас	2	2
1343	оно имеет	4	2
1344	другой раз	4	2
1345	не из	1	2
1346	указанием на	1	2
1347	с каким	2	2
1348	обратиться к	2	2
1349	части в	1	2
1350	новый и	1	2
1351	объяснение этого	1	2
1352	на лбу	1	2
1353	в полном	1	2
1354	имеем только	1	2
1355	естественно что	4	2
1356	что с	7	2
1357	способность к	3	2
1358	слова а	1	2
1359	себя это	1	2
1360	знания и	2	2
1361	бы для	1	2
1362	же кругу	1	2
1363	в ряде	2	2
1364	здесь легко	1	2
1365	за которым	1	2
1366	чтобы ответить	1	2
1367	бы нам	2	2
1368	и со	1	2
1369	относящееся к	1	2
1370	к предметам	1	2
1371	и глубже	1	2
1372	те кто	1	2
1373	и таким	1	2
1374	встречаются в	1	2
1375	эти же	3	2
1376	высокой ступени	2	2
1377	очень редко	1	2
1378	стоит и	1	2
1379	к одному	4	2
1380	имеет своей	1	2
1381	уступает место	2	2
1382	же из	1	2
1383	в полной	1	2
1384	задач и	1	2
1385	такие же	1	2
1386	оказаться что	1	2
1387	этой цели	1	2
1388	позволяет нам	1	2
1389	то обстоятельство	5	2
1390	могли не	1	2
1391	самое время	1	2
1392	он его	1	2
1393	числе и	2	2
1394	в ходе	17	2
1395	что изучение	1	2
1396	имеет еще	1	2
1397	место в	2	2
1398	представляется как	1	2
1399	будем искать	1	2
1400	же это	1	2
1401	в мышлении	5	2
1402	к совершенно	2	2
1403	это сказывается	1	2
1404	всякий предмет	2	2
1405	они приобретают	1	2
1406	образов и	1	2
1407	себе а	1	2
1408	на большую	1	2
1409	то этим	1	2
1410	и попытка	2	2
1411	сказывается в	2	2
1412	это утверждение	1	2
1413	аналогия с	1	2
1414	их из	2	2
1415	известно и	1	2
1416	они друг	1	2
1417	в момент	4	2
1418	самого себя	1	2
1419	сама по	4	2
1420	отношения не	1	2
1421	учителя и	1	2
1422	которой они	1	2
1423	требует от	6	2
1424	и другими	3	2
1425	от этих	1	2
1426	что самые	2	2
1427	мыслится как	1	2
1428	всегда остается	1	2
1429	эту точку	1	2
1430	точно когда	1	2
1431	может дать	1	2
1432	бы гипотетически	1	2
1433	связанного с	2	2
1434	находит его	1	2
1435	рано в	1	2
1436	гораздо больше	1	2
1437	на материале	1	2
1438	связь которых	1	2
1439	которые мы	2	2
1440	и наиболее	2	2
1441	и история	2	2
1442	настолько что	1	2
1443	и другой	2	2
1444	с развитием	3	2
1445	это делали	1	2
1446	поэтому мы	1	2
1447	с помощью	32	2
1448	говорить о	3	2
1449	правда и	1	2
1450	рассматриваются как	1	2
1451	специального исследования	1	2
1452	ребенок не	7	2
1453	которое его	1	2
1454	позже чем	1	2
1455	предмета который	1	2
1456	быть в	3	2
1457	в нашем	5	2
1458	его функции	1	2
1459	как я	3	2
1460	надо иметь	2	2
1461	нам как	1	2
1462	нам остается	2	2
1463	вопрос и	1	2
1464	если верно	3	2
1465	наблюдать как	2	2
1466	более ранней	2	2
1467	он очень	1	2
1468	отношений которые	1	2
1469	она представляет	1	2
1470	это будет	2	2
1471	впадает в	1	2
1472	того или	1	2
1473	от друга	5	2
1474	в работах	1	2
1475	по мнению	2	2
1476	далеко за	4	2
1477	но чаще	1	2
1478	и вопрос	1	2
1479	в изложении	1	2
1480	между этими	3	2
1481	сопоставить их	1	2
1482	а другая	1	2
1483	остается в	1	2
1484	не имеющие	1	2
1485	для его	2	2
1486	не одного	1	2
1487	именно потому	3	2
1488	не более	1	2
1489	мысль что	6	2
1490	до лет	5	2
1491	зрения так	1	2
1492	он представляет	2	2
1493	вопрос можно	1	2
1494	это вопрос	1	2
1495	что дает	1	2
1496	этим дело	1	2
1497	на который	2	2
1498	общего с	3	2
1499	два года	1	2
1500	развития на	4	2
1501	в достаточной	1	2
1502	не значит	1	2
1503	центральное место	1	2
1504	и ничего	1	2
1505	к целому	3	2
1506	представляет себе	3	2
1507	этих целях	1	2
1508	взгляд на	3	2
1509	мы назвали	1	2
1510	черты общие	1	2
1511	итак мы	1	2
1512	которых мы	1	2
1513	и оставляет	1	2
1514	учение о	3	2
1515	особенности этого	1	2
1516	в сущности	17	2
1517	формы мышления	1	2
1518	не исчерпывается	1	2
1519	он действует	1	2
1520	из сознания	1	2
1521	представления об	1	2
1522	связывается с	1	2
1523	основной вопрос	1	2
1524	другие авторы	1	2
1525	между мотивом	1	2
1526	как с	5	2
1527	этому мы	2	2
1528	верно что	3	2
1529	в самой	1	2
1530	есть нечто	1	2
1531	отличаются от	2	2
1532	дает право	1	2
1533	они связаны	1	2
1534	в процессе	37	2
1535	развития это	4	2
1536	выражается в	1	2
1537	у одного	3	2
1538	влияния на	4	2
1539	друг от	5	2
1540	всей своей	1	2
1541	ничего общего	6	2
1542	только одно	1	2
1543	как вообще	2	2
1544	как целое	1	2
1545	их друг	1	2
1546	совпадает с	4	2
1547	с новым	1	2
1548	соответствие между	1	2
1549	не должны	2	2
1550	находящихся в	2	2
1551	совпадают с	1	2
1552	или иных	2	2
1553	мы хотим	1	2
1554	тогда она	1	2
1555	видим таким	1	2
1556	подняться на	1	2
1557	и находит	1	2
1558	говоря что	1	2
1559	только это	1	2
1560	а во	1	2
1561	как составные	1	2
1562	это вытекает	1	2
1563	в проблему	1	2
1564	если ему	1	2
1565	к миру	1	2
1566	в сознании	5	2
1567	не стоит	1	2
1568	это значение	1	2
1569	вопрос в	1	2
1570	материал и	1	2
1571	нее и	1	2
1572	мы возьмем	1	2
1573	этим предметам	1	2
1574	потом он	1	2
1575	в прямом	1	2
1576	положение что	2	2
1577	этот процесс	5	2
1578	тому чтобы	4	2
1579	возможность такого	1	2
1580	со словами	1	2
1581	на помощь	1	2
1582	переносятся на	1	2
1583	и нашли	1	2
1584	она никогда	1	2
1585	ступени к	1	2
1586	оно только	1	2
1587	что к	2	2
1588	слились в	1	2
1589	и начинается	1	2
1590	чем состоит	1	2
1591	этого развития	1	2
1592	случае не	2	2
1593	знает не	1	2
1594	вверх и	1	2
1595	обе эти	8	2
1596	которые имели	2	2
1597	он прежде	1	2
1598	и тех	1	2
1599	более чем	1	2
1600	есть синоним	1	2
1601	развития если	1	2
1602	первый план	2	2
1603	одно обстоятельство	1	2
1604	нас вопрос	1	2
1605	другого и	1	2
1606	и во-вторых	1	2
1607	нужно было	1	2
1608	же значение	1	2
1609	развивается в	1	2
1610	не приобретает	1	2
1611	лишь в	1	2
1612	по той	1	2
1613	этот способ	1	2
1614	чтобы овладеть	1	2
1615	с белым	1	2
1616	этом и	2	2
1617	в понятие	1	2
1618	к новому	1	2
1619	и прежде	1	2
1620	и конец	1	2
1621	чем к	1	2
1622	все более	4	2
1623	напомним что	1	2
1624	именно это	2	2
1625	этому вопросу	3	2
1626	совершается в	4	2
1627	указывал на	1	1
1628	нам сделать	1	1
1629	как покажет	1	1
1630	данной области	1	1
1631	же выводам	1	1
1632	тем меньше	1	1
1633	они попадают	1	1
1634	в настоящем	1	1
1635	говоря уже	1	1
1636	с момента	1	1
1637	более не	1	1
1638	что почти	1	1
1639	специальных исследований	1	1
1640	она называется	1	1
1641	языке и	1	1
1642	дать только	1	1
1643	распространено и	1	1
1644	жизнь но	1	1
1645	и относящиеся	1	1
1646	двух совершенно	1	1
1647	эта новая	1	1
1648	процесс образования	9	1
1649	под руководством	1	1
1650	имеют ничего	2	1
1651	в общей	1	1
1652	и второй	1	1
1653	не меняет	1	1
1654	он развился	1	1
1655	этому не	1	1
1656	другое есть	1	1
1657	предметов в	2	1
1658	не считает	1	1
1659	на каждой	2	1
1660	ни одна	1	1
1661	восхождения на	1	1
1662	таких предметов	1	1
1663	и внутри	1	1
1664	каким образом	2	1
1665	которые она	1	1
1666	которое по	1	1
1667	отвечает на	1	1
1668	были сопоставлены	1	1
1669	иначе как	4	1
1670	нас до	1	1
1671	должны привлечь	1	1
1672	развития но	8	1
1673	является его	2	1
1674	более высокую	1	1
1675	прошлого в	1	1
1676	эти исследования	1	1
1677	момент и	1	1
1678	мы выяснили	1	1
1679	собой не	2	1
1680	является для	2	1
1681	в природе	1	1
1682	это суждение	1	1
1683	играть в	1	1
1684	наблюдается в	1	1
1685	не повторяется	1	1
1686	является то	4	1
1687	широком смысле	1	1
1688	наоборот у	1	1
1689	а две	1	1
1690	тот не	1	1
1691	нам не	1	1
1692	состоит не	2	1
1693	той последовательности	1	1
1694	самым определить	1	1
1695	же следует	1	1
1696	или вернее	1	1
1697	не сделал	1	1
1698	они символизируют	1	1
1699	развитии этого	1	1
1700	языка в	1	1
1701	два момента	3	1
1702	всегда может	1	1
1703	и каждое	1	1
1704	для разрешения	3	1
1705	выводам что	1	1
1706	ничто не	3	1
1707	мы подробно	1	1
1708	может вызвать	1	1
1709	можем назвать	1	1
1710	в два	1	1
1711	что вся	1	1
1712	с проблемой	2	1
1713	не исключает	1	1
1714	предметов с	1	1
1715	обнаруживает в	3	1
1716	стороны как	1	1
1717	этих групп	1	1
1718	точке зрения	1	1
1719	процессе развития	4	1
1720	другом отношении	1	1
1721	отношения и	2	1
1722	приходят к	1	1
1723	известным образом	2	1
1724	эти более	1	1
1725	и важный	1	1
1726	словами для	1	1
1727	нигде прямо	1	1
1728	своем развитии	8	1
1729	она показывает	1	1
1730	каком отношении	1	1
1731	свете теории	1	1
1732	исследователь не	1	1
1733	не два	2	1
1734	что ход	1	1
1735	подымает его	1	1
1736	понятие о	3	1
1737	уже по	5	1
1738	строго говоря	1	1
1739	эту же	1	1
1740	и иной	1	1
1741	что обычно	1	1
1742	или иным	2	1
1743	иначе говоря	2	1
1744	нему в	1	1
1745	первый и	2	1
1746	о наличии	1	1
1747	вообще а	1	1
1748	быть источником	1	1
1749	первый раз	1	1
1750	начале этой	1	1
1751	также должно	1	1
1752	которого еще	1	1
1753	формы но	1	1
1754	и молнии	1	1
1755	не объясняют	1	1
1756	они действительно	1	1
1757	которые господствуют	1	1
1758	основе которых	2	1
1759	объяснения этого	3	1
1760	имели место	1	1
1761	быть освещен	1	1
1762	развития не	2	1
1763	иной вид	1	1
1764	самых общих	2	1
1765	это слово	3	1
1766	те действия	1	1
1767	уже один	1	1
1768	это вполне	1	1
1769	этого объяснения	1	1
1770	исследование говорит	1	1
1771	по каким	1	1
1772	от предпосылок	1	1
1773	в следующем	1	1
1774	он продолжает	1	1
1775	в самые	1	1
1776	эти функции	4	1
1777	задач не	1	1
1778	как объяснить	1	1
1779	мы вправе	3	1
1780	возрасте и	4	1
1781	к верному	1	1
1782	из важнейших	1	1
1783	на которое	2	1
1784	и приводит	1	1
1785	согласно этому	1	1
1786	ко всем	1	1
1787	по аналогии	2	1
1788	была в	1	1
1789	нем но	1	1
1790	и всю	1	1
1791	развитие в	1	1
1792	другие имеют	1	1
1793	и связи	1	1
1794	оно совершается	2	1
1795	представлений но	1	1
1796	брат это	2	1
1797	спрашивается что	2	1
1798	самым и	1	1
1799	отношений в	4	1
1800	рядом с	1	1
1801	ним происходит	1	1
1802	перехода от	3	1
1803	и научных	11	1
1804	которых в	1	1
1805	которые имеют	1	1
1806	в двух	1	1
1807	по необходимости	2	1
1808	что оказывается	1	1
1809	не требует	3	1
1810	двойственный характер	1	1
1811	свою силу	2	1
1812	действительности и	1	1
1813	собой являются	2	1
1814	что хотя	1	1
1815	не сумел	1	1
1816	этот в	1	1
1817	утверждая что	1	1
1818	собой настолько	1	1
1819	если оно	1	1
1820	мы говорили	5	1
1821	у различных	1	1
1822	которой и	1	1
1823	взятые в	1	1
1824	более позднем	1	1
1825	случай но	1	1
1826	они становятся	1	1
1827	нашего сознания	1	1
1828	и дети	1	1
1829	на весь	1	1
1830	на самый	1	1
1831	речи и	8	1
1832	явствует что	1	1
1833	это единственный	1	1
1834	новых и	1	1
1835	ничего нового	1	1
1836	и является	6	1
1837	собой проблемы	1	1
1838	и узнать	1	1
1839	факт возникновения	1	1
1840	миру и	1	1
1841	верно и	1	1
1842	скоро начинает	1	1
1843	этот период	4	1
1844	заставляет нас	1	1
1845	какому-нибудь предмету	2	1
1846	в систему	2	1
1847	сущности это	2	1
1848	этот путь	2	1
1849	но прежде	2	1
1850	он даже	1	1
1851	что только	3	1
1852	научается в	1	1
1853	чему же	1	1
1854	такое представление	1	1
1855	собой по	1	1
1856	же необходимо	1	1
1857	не разрешают	1	1
1858	решения задачи	1	1
1859	это по	1	1
1860	объяснить это	1	1
1861	высшей степени	3	1
1862	и сами	2	1
1863	мы просто	1	1
1864	основе представления	1	1
1865	от до	2	1
1866	то нам	1	1
1867	поля в	1	1
1868	в процесс	1	1
1869	остается совершенно	2	1
1870	объяснить происхождение	1	1
1871	в самый	1	1
1872	своего собственного	3	1
1873	которой не	1	1
1874	идет путем	1	1
1875	теперь в	1	1
1876	тесно связанные	2	1
1877	источников в	1	1
1878	должны выяснить	1	1
1879	еще мало	1	1
1880	в корне	2	1
1881	это возвращение	1	1
1882	никакому сомнению	1	1
1883	дает и	1	1
1884	более вероятным	1	1
1885	к выводу	3	1
1886	невозможно и	1	1
1887	они пытаются	1	1
1888	или корабль	1	1
1889	в отношении	18	1
1890	только еще	1	1
1891	со всеми	2	1
1892	что всегда	1	1
1893	если попытаться	1	1
1894	или нет?	1	1
1895	этого процесса	2	1
1896	на данном	1	1
1897	сказать по	1	1
1898	понятия но	1	1
1899	мы начинаем	1	1
1900	действия при	1	1
1901	сложный и	2	1
1902	быть даже	1	1
1903	и будет	1	1
1904	теснейшим образом	1	1
1905	мыслятся как	1	1
1906	смысле что	1	1
1907	относящиеся к	1	1
1908	вопроса не	1	1
1909	который на	1	1
1910	это относится	1	1
1911	чаще эта	1	1
1912	он попал	1	1
1913	себе совершенно	1	1
1914	ли не	2	1
1915	очевидно это	2	1
1916	себе можно	1	1
1917	нас интересует	3	1
1918	стороны этого	1	1
1919	он спрашивает	1	1
1920	группы предметов	1	1
1921	до конца	3	1
1922	мышление не	2	1
1923	трех основных	1	1
1924	языка так	1	1
1925	совершенно новой	1	1
1926	возникает вопрос	1	1
1927	имеет здесь	1	1
1928	представляется в	1	1
1929	что наличие	1	1
1930	чтобы изучить	1	1
1931	того на	1	1
1932	в рассмотрение	1	1
1933	против их	1	1
1934	ребенок этого	2	1
1935	как часть	1	1
1936	ни на	3	1
1937	наука в	1	1
1938	материала это	1	1
1939	уже из	2	1
1940	и состоит	1	1
1941	являются с	1	1
1942	него он	1	1
1943	своей собственной	2	1
1944	бы просто	2	1
1945	несомненно в	1	1
1946	более сложные	5	1
1947	оба эти	5	1
1948	своей целью	1	1
1949	частным случаем	1	1
1950	склоняется к	1	1
1951	он основывает	1	1
1952	на уже	2	1
1953	позднее мы	1	1
1954	самый важный	1	1
1955	оно слишком	1	1
1956	она начинает	1	1
1957	этого как	1	1
1958	всего этого	1	1
1959	которую он	1	1
1960	эти связи	2	1
1961	толстой и	2	1
1962	внимание и	3	1
1963	для выяснения	2	1
1964	в расчет	1	1
1965	на которые	3	1
1966	решает задачи	1	1
1967	может ли	2	1
1968	что источником	1	1
1969	но который	2	1
1970	им всем	1	1
1971	исходила из	1	1
1972	значение имеет	1	1
1973	и дать	1	1
1974	к объяснению	2	1
1975	и относится	1	1
1976	оказываются уже	1	1
1977	отношения то	1	1
1978	второй вывод	1	1
1979	до известной	1	1
1980	языка но	1	1
1981	при специальном	1	1
1982	имеет и	1	1
1983	приводящие к	1	1
1984	появляется в	1	1
1985	объяснение того	1	1
1986	и обладает	1	1
1987	во времени	1	1
1988	исключительно в	1	1
1989	этого было	1	1
1990	он оказался	1	1
1991	зависимость или	1	1
1992	заставляет его	1	1
1993	нам известно	3	1
1994	задач которые	1	1
1995	состоящее в	3	1
1996	менее важные	1	1
1997	мышления в	4	1
1998	других исследователей	1	1
1999	нас нет	1	1
2000	мы вынуждены	2	1
2001	есть такой	1	1
2002	может ничего	1	1
2003	последние два	1	1
2004	может не	3	1
2005	сделать в	1	1
2006	перехода к	1	1
2007	о значении	1	1
2008	что значит	3	1
2009	для всякого	1	1
2010	этом основано	1	1
2011	на что	1	1
2012	что одновременно	1	1
2013	только его	2	1
2014	наблюдения над	1	1
2015	с достаточной	1	1
2016	в специальных	1	1
2017	и всегда	1	1
2018	на чисто	1	1
2019	но ничего	1	1
2020	участвуют в	1	1
2021	не делались	1	1
2022	первом месте	1	1
2023	но дает	1	1
2024	в широком	1	1
2025	с определенным	1	1
2026	в движение	1	1
2027	показывает исследование	4	1
2028	поэтому оно	1	1
2029	раз в	4	1
2030	на каком	1	1
2031	являются продуктом	1	1
2032	предметов как	2	1
2033	он подымается	1	1
2034	их так	1	1
2035	приведенные в	1	1
2036	чему он	2	1
2037	и тому	2	1
2038	одного а	1	1
2039	сходство по	1	1
2040	старое учение	1	1
2041	сложные и	2	1
2042	уже широко	1	1
2043	второе предположение	1	1
2044	мы никогда	1	1
2045	знал что	1	1
2046	имеет никакого	1	1
2047	езде на	1	1
2048	а главным	1	1
2049	чем что	1	1
2050	она лежит	1	1
2051	зрения не	1	1
2052	именно эта	1	1
2053	в условиях	3	1
2054	объяснения кроме	2	1
2055	указано в	1	1
2056	почву на	1	1
2057	поставить в	1	1
2058	утверждалось что	1	1
2059	к самой	2	1
2060	мере в	5	1
2061	возникают и	3	1
2062	от первого	1	1
2063	понимает что	1	1
2064	которыми оно	1	1
2065	сам не	2	1
2066	тем мы	1	1
2067	он-то и	1	1
2068	лежит не	1	1
2069	а просто	2	1
2070	некоторых его	1	1
2071	последствий для	1	1
2072	но всегда	1	1
2073	бы назвать	1	1
2074	но должны	1	1
2075	одни и	1	1
2076	полового созревания	1	1
2077	все развитие	1	1
2078	к некоторому	1	1
2079	и приводят	1	1
2080	на четыре	2	1
2081	не через	1	1
2082	ним как	1	1
2083	кто не	2	1
2084	бы заключить	1	1
2085	моменты которые	1	1
2086	что отдельные	1	1
2087	тем или	2	1
2088	случай более	1	1
2089	идет о	1	1
2090	это знание	1	1
2091	в какой-то	1	1
2092	этой теории	9	1
2093	превосходства над	1	1
2094	где на	1	1
2095	в плане	2	1
2096	устанавливает что	2	1
2097	для такого	1	1
2098	нас интересуют	1	1
2099	бы допустить	1	1
2100	огромное значение	1	1
2101	совершенно иначе	2	1
2102	эту мысль	2	1
2103	или иной	1	1
2104	его до	1	1
2105	уже о	2	1
2106	что последним	1	1
2107	к образованию	1	1
2108	исследования для	2	1
2109	развития является	2	1
2110	не отличается	1	1
2111	которая и	1	1
2112	само собой	3	1
2113	два основных	1	1
2114	и подымает	2	1
2115	нужно говорит	1	1
2116	и обратно	3	1
2117	могут совпадать	1	1
2118	хотя они	1	1
2119	дальше в	1	1
2120	тот в	1	1
2121	в той	8	1
2122	ничего иного	1	1
2123	мы наблюдаем	1	1
2124	это на	3	1
2125	находим в	1	1
2126	что один	1	1
2127	распространенный и	1	1
2128	в генетическую	1	1
2129	встречаются на	1	1
2130	в постановке	1	1
2131	место при	1	1
2132	эта теория	5	1
2133	выводу что	3	1
2134	ясно почему	1	1
2135	следует ли	1	1
2136	часть его	1	1
2137	как показывает	6	1
2138	однако и	1	1
2139	к числу	1	1
2140	нечто такое	2	1
2141	которое выходит	1	1
2142	это объяснение	3	1
2143	подтверждает это	1	1
2144	что то	1	1
2145	с более	3	1
2146	которое может	1	1
2147	нам известны	1	1
2148	речь только	1	1
2149	случае он	1	1
2150	месяца и	1	1
2151	путем в	1	1
2152	его развитии	2	1
2153	иначе чем	2	1
2154	ее основе	1	1
2155	которых лежит	2	1
2156	быть названа	1	1
2157	можем заключить	2	1
2158	другого предмета	1	1
2159	в первом	4	1
2160	они относятся	1	1
2161	их основе	1	1
2162	чтобы эти	1	1
2163	бы предшествовать	1	1
2164	высшей ступени	2	1
2165	и задачи	1	1
2166	ход развития	6	1
2167	второй половине	1	1
2168	и быстрый	1	1
2169	способностей нужных	1	1
2170	можно объяснить	1	1
2171	друг к	3	1
2172	в наиболее	1	1
2173	этих явлений	1	1
2174	не разрешает	1	1
2175	согласно которому	9	1
2176	выход из	1	1
2177	конфликт между	1	1
2178	мы только	1	1
2179	этот закон	3	1
2180	сами собой	1	1
2181	он стремится	1	1
2182	являются именно	2	1
2183	исследования по	2	1
2184	становятся не	1	1
2185	целым рядом	1	1
2186	только частный	1	1
2187	обращение к	1	1
2188	могут оказаться	2	1
2189	об отношении	2	1
2190	факт который	3	1
2191	все делает	1	1
2192	что причина	1	1
2193	он доходит	1	1
2194	действительности в	1	1
2195	представления могут	1	1
2196	надо прежде	1	1
2197	точно как	2	1
2198	наша задача	1	1
2199	что связано	1	1
2200	и неизменно	1	1
2201	при наличии	2	1
2202	это с	1	1
2203	вытекающий из	1	1
2204	и материала	1	1
2205	слов на	1	1
2206	выше но	1	1
2207	повторять и	1	1
2208	его собственной	2	1
2209	это даст	1	1
2210	которыми он	2	1
2211	же у	1	1
2212	что обнаруживается	1	1
2213	в случае	2	1
2214	вращается вокруг	1	1
2215	к проблеме	2	1
2216	в изучении	1	1
2217	исследования и	3	1
2218	совершенно различных	1	1
2219	стороны из	1	1
2220	которых она	1	1
2221	образом из	1	1
2222	чем его	3	1
2223	отдельных элементов	1	1
2224	что речь	1	1
2225	здесь прежде	1	1
2226	к противоположному	1	1
2227	даже с	1	1
2228	природу этих	1	1
2229	что те	3	1
2230	он при	1	1
2231	означает не	1	1
2232	сила и	3	1
2233	он что	2	1
2234	двух лет	1	1
2235	ребенок при	1	1
2236	она вполне	1	1
2237	самом начале	2	1
2238	совершенно иным	2	1
2239	языка не	2	1
2240	отношений и	5	1
2241	он способен	2	1
2242	идет дальше	2	1
2243	как производное	1	1
2244	утверждал что	1	1
2245	подтверждают это	1	1
2246	учителя не	1	1
2247	делает никаких	2	1
2248	никаких новых	1	1
2249	это отношение	1	1
2250	для разных	1	1
2251	параллельно с	1	1
2252	повлиять на	2	1
2253	же слова	1	1
2254	и значении	1	1
2255	научных и	10	1
2256	происходит но	1	1
2257	каждое из	1	1
2258	различным предметам	1	1
2259	вопросе о	3	1
2260	с ребенком	1	1
2261	по поводу	3	1
2262	нам становится	1	1
2263	что отношение	1	1
2264	какой степени	2	1
2265	другой по	1	1
2266	есть также	1	1
2267	нашей науки	1	1
2268	на втором	1	1
2269	проходит через	1	1
2270	смысле как	1	1
2271	в заключение	1	1
2272	эта работа	2	1
2273	что сказано	1	1
2274	следующей главе	2	1
2275	вся эта	1	1
2276	не там	1	1
2277	гораздо более	1	1
2278	не пойду	1	1
2279	все известные	1	1
2280	в строгой	1	1
2281	место на	2	1
2282	возникнуть в	2	1
2283	сравнительное изучение	2	1
2284	на протяжении	2	1
2285	которое он	1	1
2286	пытался показать	1	1
2287	оно само	1	1
2288	первом случае	2	1
2289	имеют в	1	1
2290	чем на	1	1
2291	решить эту	1	1
2292	исходим из	1	1
2293	такие понятия	1	1
2294	том не	1	1
2295	основные этапы	1	1
2296	сама же	1	1
2297	с конкретными	1	1
2298	обычно к	1	1
2299	и основной	2	1
2300	его себе	1	1
2301	его значения	1	1
2302	происхождения из	1	1
2303	значительной степени	1	1
2304	обратил внимание	1	1
2305	подтверждается и	1	1
2306	аналогии с	2	1
2307	делать в	1	1
2308	в стадии	1	1
2309	и сама	1	1
2310	согласно которой	2	1
2311	место для	1	1
2312	нашем исследовании	1	1
2313	ребенка при	2	1
2314	силу только	1	1
2315	себе путь	1	1
2316	самый предмет	1	1
2317	и притом	2	1
2318	трудно а	1	1
2319	столько же	1	1
2320	как отсутствие	1	1
2321	оказывается более	1	1
2322	так было	1	1
2323	ли мы	2	1
2324	господствуют над	1	1
2325	целиком не	1	1
2326	он устанавливает	1	1
2327	но совершенно	1	1
2328	и происхождение	1	1
2329	нами с	1	1
2330	это даже	1	1
2331	приводимые примеры	1	1
2332	речь шла	1	1
2333	имеет никаких	1	1
2334	же функцию	1	1
2335	вопросы в	1	1
2336	и характер	1	1
2337	постановка вопроса	1	1
2338	корабль с	1	1
2339	падают на	1	1
2340	в психологическом	1	1
2341	объясняют как	1	1
2342	в другие	1	1
2343	к мысли	6	1
2344	его значение	1	1
2345	поэтому у	1	1
2346	должны в	1	1
2347	допускалось что	1	1
2348	совершенно прав	1	1
2349	быть правильно	1	1
2350	выше если	1	1
2351	вопроса о	5	1
2352	привести и	1	1
2353	последнем случае	1	1
2354	на которую	1	1
2355	проявляет себя	1	1
2356	будет видно	1	1
2357	находит свое	2	1
2358	того в	2	1
2359	как происходит	1	1
2360	что сущность	1	1
2361	действия в	2	1
2362	по данному	2	1
2363	в уме	5	1
2364	самый процесс	3	1
2365	же процесс	2	1
2366	будем иметь	2	1
2367	отношение между	4	1
2368	ею можно	1	1
2369	и одновременно	1	1
2370	еще у	1	1
2371	конфликта и	3	1
2372	они берутся	1	1
2373	не приходится	1	1
2374	той области	1	1
2375	которое как	1	1
2376	для человека	1	1
2377	но только	4	1
2378	такое что	1	1
2379	этом смысле	5	1
2380	было дать	1	1
2381	чтобы их	1	1
2382	какой мере	1	1
2383	легко показать	1	1
2384	и выше	1	1
2385	как известно	7	1
2386	и анализ	1	1
2387	об изменении	1	1
2388	что объяснение	1	1
2389	этого нужно	1	1
2390	частной собственности	1	1
2391	слова из	2	1
2392	и никогда	1	1
2393	сделать еще	1	1
2394	чрезвычайно важный	1	1
2395	речь есть	3	1
2396	над ней	1	1
2397	которое мы	1	1
2398	вопроса в	1	1
2399	бы сейчас	2	1
2400	стоит только	2	1
2401	ранней стадии	1	1
2402	в первой	2	1
2403	принадлежность к	1	1
2404	взять его	1	1
2405	действительно в	1	1
2406	их развитие	1	1
2407	еще остается	1	1
2408	из сопоставления	1	1
2409	делает и	2	1
2410	одному этому	3	1
2411	нее что	1	1
2412	функций но	1	1
2413	или иного	1	1
2414	и нельзя	1	1
2415	переход через	1	1
2416	исследование может	1	1
2417	начинает развиваться	1	1
2418	и ту	1	1
2419	другом что	1	1
2420	иметь случай	1	1
2421	один шаг	3	1
2422	можем сделать	1	1
2423	дать его	1	1
2424	во втором	2	1
2425	находят себе	1	1
2426	предметам не	1	1
2427	вероятным что	1	1
2428	о временной	1	1
2429	этой проблемы	1	1
2430	это явствует	1	1
2431	из более	1	1
2432	что сказать	2	1
2433	для себя	1	1
2434	в советской	1	1
2435	другу на	1	1
2436	вопроса почему	2	1
2437	подлежит никакому	1	1
2438	природе и	1	1
2439	времени когда	1	1
2440	переходит от	2	1
2441	задолго до	4	1
2442	иметь какую-то	1	1
2443	езда на	1	1
2444	это есть	5	1
2445	знания в	1	1
2446	приведенный выше	1	1
2447	бы при	1	1
2448	то становится	1	1
2449	если эти	1	1
2450	чтобы это	1	1
2451	только они	1	1
2452	их происхождения	1	1
2453	двух сторон	2	1
2454	связанная с	3	1
2455	объединяет в	1	1
2456	между которыми	1	1
2457	сложного и	1	1
2458	заключается в	15	1
2459	глубокие корни	2	1
2460	на процесс	1	1
2461	в предметах	1	1
2462	вызывает его	1	1
2463	же о	1	1
2464	корабль или	1	1
2465	с целым	1	1
2466	оно всегда	1	1
2467	тесно связанного	1	1
2468	непосредственно а	1	1
2469	может стать	2	1
2470	существует между	1	1
2471	нам возможность	2	1
2472	которого является	2	1
2473	так эта	1	1
2474	функции в	4	1
2475	к категории	1	1
2476	детей это	1	1
2477	в следующей	4	1
2478	наперед что	2	1
