N	2gram	Vygotskiy_	Analitik
1299	концепция личности	1	1
1300	тем и	3	1
1301	себя на	1	1
1302	в истинном	2	1
1303	такое что	1	1
1304	научного знания	2	1
1305	как автор	1	1
1306	в современной	3	1
1307	объяснения и	2	1
1308	остаются на	1	1
1309	присущи и	1	1
1310	о мире	3	1
1311	быть поставлены	1	1
1312	должны были	6	1
1313	на единицы	4	1
1314	жизнь личности	1	1
1315	того кто	2	1
1316	не само	1	1
1317	в связь	2	1
1318	не подтверждается	1	1
1319	он без	1	1
1320	непосредственного и	1	1
1321	ту сторону	2	1
1322	всегда только	1	1
1323	вновь то	1	1
1324	в поведении	4	1
1325	и никогда	1	1
1326	что для	8	1
1327	необходимо внутренне	1	1
1328	результате такой	1	1
1329	сущности это	2	1
1330	этот путь	2	1
1331	это приводит	1	1
1332	его личности	1	1
1333	двух и	1	1
1334	работы мы	2	1
1335	материала в	1	1
1336	и ты	1	1
1337	на отдельные	3	1
1338	с чем	2	1
1339	с которым	1	1
1340	он показывает	4	1
1341	которая на	1	1
1342	подходе к	1	1
1343	всем остальным	2	1
1344	же мы	1	1
1345	речи вообще	1	1
1346	говорит на	1	1
1347	те кто	2	1
1348	процесса и	1	1
1349	жизни ибо	1	1
1350	с с	2	1
1351	отношении он	1	1
1352	структуру и	2	1
1353	себе как	1	1
1354	можно с	1	1
1355	центральное место	1	1
1356	которых на	1	1
1357	каждого из	2	1
1358	действительной жизни	1	1
1359	сливаются в	1	1
1360	со всяким	1	1
1361	которые могут	1	1
1362	собой так	1	1
1363	действием и	2	1
1364	соединить все	1	1
1365	что до	1	1
1366	которая и	1	1
1367	ищет слов	1	1
1368	себя но	1	1
1369	как теперь	1	1
1370	узнать каким	1	1
1371	не ту	1	1
1372	на деле	5	1
1373	собственном смысле	8	1
1374	а потому	1	1
1375	от до	4	1
1376	рассматриваемых нами	1	1
1377	эгоцентризм и	1	1
1378	от сознания	1	1
1379	ни малейшего	1	1
1380	как одна	1	1
1381	только переходом	1	1
1382	с еще	1	1
1383	приближается к	1	1
1384	которого лежит	2	1
1385	существенным для	2	1
1386	этой проблемы	10	1
1387	представить себе	5	1
1388	он стремится	1	1
1389	две части	2	1
1390	и сейчас	1	1
1391	прямо говорит	4	1
1392	жизни а	1	1
1393	в основном	1	1
1394	которой не	2	1
1395	итак мы	1	1
1396	его с	2	1
1397	живет в	3	1
1398	всякого смысла	1	1
1399	на ее	2	1
1400	описания которое	1	1
1401	теперь в	2	1
1402	двумя крайними	3	1
1403	структурные моменты	1	1
1404	действительность но	2	1
1405	к общему	1	1
1406	же образом	1	1
1407	до некоторой	1	1
1408	к установлению	6	1
1409	различных форм	1	1
1410	фактов и	5	1
1411	целого ряда	1	1
1412	факторов в	1	1
1413	его природе	1	1
1414	и системы	1	1
1415	в область	1	1
1416	выше чем	1	1
1417	все те	2	1
1418	речи как	11	1
1419	это их	1	1
1420	к выводу	10	1
1421	остающейся в	1	1
1422	интеллектуальной операции	3	1
1423	формой мышления	2	1
1424	только имеет	1	1
1425	для них	1	1
1426	и делает	2	1
1427	однако он	1	1
1428	которого может	1	1
1429	не ставит	1	1
1430	то с	1	1
1431	будет иметь	1	1
1432	неразрывное единство	1	1
1433	речи от	4	1
1434	и вполне	1	1
1435	мы встречаемся	2	1
1436	вне всякого	1	1
1437	не на	1	1
1438	и рассуждения	1	1
1439	его никогда	1	1
1440	как с	1	1
1441	и строго	1	1
1442	мы подразумеваем	1	1
1443	эти понятия	2	1
1444	о природе	5	1
1445	должна уступить	1	1
1446	общения между	1	1
1447	функции и	7	1
1448	короче говоря	2	1
1449	вопросу об	1	1
1450	даже у	1	1
1451	ряда это	1	1
1452	наблюдений над	1	1
1453	с ней	3	1
1454	в наших	4	1
1455	корней и	1	1
1456	вместо этого	1	1
1457	пространство и	1	1
1458	себя с	1	1
1459	том виде	1	1
1460	достаточно ясно	1	1
1461	развития в	8	1
1462	части нашей	1	1
1463	уже говорили	3	1
1464	и будет	1	1
1465	здесь-то и	1	1
1466	то время	5	1
1467	лишь к	1	1
1468	к анализируемому	1	1
1469	ту или	2	1
1470	к которым	3	1
1471	относятся к	2	1
1472	сути дела	1	1
1473	из тех	3	1
1474	также не	2	1
1475	ни даже	1	1
1476	к действительному	1	1
1477	и позволило	1	1
1478	зрения или	1	1
1479	как не	1	1
1480	чем существенно	1	1
1481	не выступают	1	1
1482	и коммуникативной	1	1
1483	другой плоскости	2	1
1484	быть понято	1	1
1485	и так	1	1
1486	в которых	6	1
1487	не приводит	1	1
1488	скрыта как	1	1
1489	так называемая	1	1
1490	в настоящий	1	1
1491	том как	1	1
1492	внешняя речь	1	1
1493	эта внутренняя	1	1
1494	хотел бы	1	1
1495	которого не	1	1
1496	к человеку	1	1
1497	познания но	2	1
1498	на их	2	1
1499	нет в	1	1
1500	что вообще	1	1
1501	мы однако	1	1
1502	же есть	1	1
1503	стороны с	1	1
1504	не входит	2	1
1505	в любой	1	1
1506	выделения и	1	1
1507	ты здесь	1	1
1508	без которых	1	1
1509	показать как	1	1
1510	по оси	1	1
1511	этому же	2	1
1512	является для	6	1
1513	без наличия	1	1
1514	к индивидуальному	1	1
1515	всю систему	1	1
1516	что наиболее	2	1
1517	функцию в	1	1
1518	один ряд	1	1
1519	когда ее	2	1
1520	всему этому	1	1
1521	поэтому не	1	1
1522	которой лежит	1	1
1523	это наблюдали	1	1
1524	которой сам	1	1
1525	вытекает из	3	1
1526	я должен	2	1
1527	взятое в	1	1
1528	это понятие	2	1
1529	ни у	1	1
1530	движение от	2	1
1531	оба эти	3	1
1532	всеми остальными	2	1
1533	ассоциативную связь	1	1
1534	и между	1	1
1535	на том	2	1
1536	общее направление	2	1
1537	это все	1	1
1538	если для	1	1
1539	а может	1	1
1540	поскольку с	1	1
1541	тезис о	1	1
1542	в современном	1	1
1543	слова и	5	1
1544	и теперь	2	1
1545	только один	1	1
1546	занимает в	2	1
1547	и вся	2	1
1548	не могло	5	1
1549	значение для	3	1
1550	нами как	2	1
1551	и читателей	1	1
1552	в это	1	1
1553	отношении к	1	1
1554	который хочет	1	1
1555	да в	1	1
1556	направленной на	2	1
1557	специфически человеческий	1	1
1558	этим словом	1	1
1559	силы в	1	1
1560	играет в	1	1
1561	вопроса и	3	1
1562	своей практической	1	1
1563	и наиболее	2	1
1564	заменяет слово	1	1
1565	целый ряд	6	1
1566	если к	2	1
1567	к совершенно	1	1
1568	тот факт	1	1
1569	в совершенно	5	1
1570	является главным	1	1
1571	в истории	7	1
1572	звуков в	1	1
1573	цели и	1	1
1574	в каком	3	1
1575	еще один	2	1
1576	понимая под	1	1
1577	быть отнесен	1	1
1578	возвращаясь к	2	1
1579	он пошел	1	1
1580	обозначить границу	1	1
1581	вот этот	1	1
1582	потому и	2	1
1583	имеем в	1	1
1584	есть его	1	1
1585	что здесь	2	1
1586	и там	1	1
1587	переход от	5	1
1588	эту концепцию	3	1
1589	мышления но	6	1
1590	в данной	1	1
1591	отметить еще	1	1
1592	в сфере	4	1
1593	привел к	2	1
1594	если мы	8	1
1595	автор этой	1	1
1596	понимая что	1	1
1597	теоретического рассмотрения	1	1
1598	не за	1	1
1599	всех остальных	3	1
1600	растворялся в	1	1
1601	их с	1	1
1602	являются здесь	1	1
1603	судьбы и	1	1
1604	было никакой	1	1
1605	к объяснению	4	1
1606	бы сказать	3	1
1607	мире в	1	1
1608	последней в	1	1
1609	почти вовсе	1	1
1610	анализа но	1	1
1611	место центрального	1	1
1612	говоря не	1	1
1613	оказывается выше	1	1
1614	мышление в	5	1
1615	свою силу	1	1
1616	стороны не	1	1
1617	не видит	1	1
1618	ожидать от	1	1
1619	так называемое	1	1
1620	друг друга	5	1
1621	и после	1	1
1622	из него	1	1
1623	что одно	1	1
1624	не будучи	1	1
1625	точку зрения	8	1
1626	указанием на	1	1
1627	постановки вопроса	1	1
1628	или другой	2	1
1629	человека но	1	1
1630	из этой	2	1
1631	он должен	4	1
1632	прийти к	2	1
1633	кажется ни	1	1
1634	не выдерживает	2	1
1635	выступают с	1	1
1636	рассматривать в	2	1
1637	по мнению	2	1
1638	связан с	5	1
1639	именно к	1	1
1640	чего собственно	1	1
1641	нам известно	3	1
1642	и идет	1	1
1643	до всякого	2	1
1644	но на	4	1
1645	в более	3	1
1646	если с	1	1
1647	что оно	6	1
1648	и многие	1	1
1649	мышления в	17	1
1650	случаях и	1	1
1651	когда речь	1	1
1652	обратное движение	1	1
1653	ничем не	3	1
1654	от внешнего	1	1
1655	любой из	1	1
1656	самый первый	1	1
1657	жестов в	1	1
1658	того как	6	1
1659	ее судьбы	1	1
1660	слово а	1	1
1661	опыта к	1	1
1662	стола и	1	1
1663	материала и	1	1
1664	основе которого	2	1
1665	не станем	7	1
1666	которых он	3	1
1667	и другая	1	1
1668	естественно что	2	1
1669	этого определения	1	1
1670	деле не	1	1
1671	для данной	1	1
1672	это ни	2	1
1673	категорий и	2	1
1674	тут не	1	1
1675	этих слов	1	1
1676	может остаться	1	1
1677	то мы	1	1
1678	подтверждают мысль	1	1
1679	сознания и	4	1
1680	первом месте	2	1
1681	этим именем	1	1
1682	чем он	3	1
1683	возможно только	1	1
1684	по ту	2	1
1685	слова а	1	1
1686	анализ может	1	1
1687	фактов к	1	1
1688	согласно которому	1	1
1689	и постоянно	2	1
1690	содержат в	1	1
1691	и многообразии	1	1
1692	к внутренней	6	1
1693	значение этих	1	1
1694	что действительно	1	1
1695	что объективная	1	1
1696	материал для	1	1
1697	бы для	1	1
1698	не изменилось	1	1
1699	от друга	4	1
1700	внутренняя речь	7	1
1701	когда оно	1	1
1702	слова которые	1	1
1703	входить в	1	1
1704	речи ее	4	1
1705	указывает и	1	1
1706	о причине	2	1
1707	самом простом	2	1
1708	и социальные	1	1
1709	на нее	2	1
1710	можно быть	1	1
1711	и развитие	1	1
1712	возводит к	1	1
1713	и другое	1	1
1714	этого другого	1	1
1715	как другая	2	1
1716	не могли	2	1
1717	чтобы быть	2	1
1718	когда на	1	1
1719	его практической	3	1
1720	в уме	1	1
1721	как она	1	1
1722	истины и	1	1
1723	поведения и	1	1
1724	и вовсе	1	1
1725	этот раз	1	1
1726	очередь является	1	1
1727	говоря мы	1	1
1728	виде в	3	1
1729	но по	1	1
1730	и само	2	1
1731	является не	2	1
1732	значение здесь	1	1
1733	фазу в	2	1
1734	степени можно	1	1
1735	научных фактов	1	1
1736	общественных отношений	1	1
1737	понимание не	1	1
1738	жизнью в	1	1
1739	его мышлением	1	1
1740	он состоит	1	1
1741	следует сказать	1	1
1742	сразу же	1	1
1743	что роднит	2	1
1744	к личности	2	1
1745	мы находим	7	1
1746	только и	1	1
1747	нисколько не	2	1
1748	моменты своей	1	1
1749	что находится	1	1
1750	потребности и	1	1
1751	ибо и	1	1
1752	для которого	3	1
1753	к любому	1	1
1754	поставить в	1	1
1755	единство и	1	1
1756	анализе и	1	1
1757	говорит об	1	1
1758	что тот	2	1
1759	и вообще	2	1
1760	я внутри	1	1
1761	глазами и	1	1
1762	свойств присущих	4	1
1763	это явление	1	1
1764	за этой	2	1
1765	ему не	1	1
1766	на них	1	1
1767	чтобы увидеть	1	1
1768	читателя который	1	1
1769	и сознания	1	1
1770	же деле	1	1
1771	предположить что	2	1
1772	он указывает	1	1
1773	подумать что	1	1
1774	этого единого	1	1
1775	и других	4	1
1776	или изобретения	1	1
1777	каждая из	2	1
1778	всю объективную	1	1
1779	отмежевывается от	1	1
1780	в предисловии	5	1
1781	имя с	1	1
1782	у кого	1	1
1783	мышлением к	1	1
1784	и появление	1	1
1785	она должна	4	1
1786	выхода в	1	1
1787	те факты	2	1
1788	что помимо	1	1
1789	мы сделали	1	1
1790	в наши	2	1
1791	в самых	4	1
1792	автора он	1	1
1793	является единственной	1	1
1794	на мысль	1	1
1795	автора к	2	1
1796	позволяет ему	2	1
1797	который мы	3	1
1798	существует независимо	1	1
1799	выше в	1	1
1800	что является	3	1
1801	самого автора	1	1
1802	этом мы	1	1
1803	есть нечто	2	1
1804	и во-вторых	3	1
1805	с я	1	1
1806	связана с	4	1
1807	а по	1	1
1808	эта сторона	1	1
1809	есть и	1	1
1810	самое что	1	1
1811	отношений между	4	1
1812	к анализу	3	1
1813	оказывается что	1	1
1814	этот факт	1	1
1815	факт что	3	1
1816	стороны его	1	1
1817	что нам	3	1
1818	стороны и	3	1
1819	речи причем	1	1
1820	только то	2	1
1821	останавливаться на	3	1
1822	и противопоставить	1	1
1823	личность как	1	1
1824	к которой	1	1
1825	ведь если	1	1
1826	на всю	1	1
1827	или как	1	1
1828	своего изменения	1	1
1829	уходит в	1	1
1830	признать что	3	1
1831	рода что	1	1
1832	на несколько	1	1
1833	и процессов	1	1
1834	задается вопросом	3	1
1835	на речь	2	1
1836	поскольку оно	1	1
1837	числе и	3	1
1838	что можно	4	1
1839	как их	1	1
1840	частный случай	1	1
1841	в книге	3	1
1842	к ней	1	1
1843	что если	3	1
1844	по всей	2	1
1845	этом центральном	1	1
1846	понятия о	2	1
1847	к изучению	3	1
1848	в понимании	1	1
1849	в плане	1	1
1850	к моменту	1	1
1851	действительности не	1	1
1852	все больше	1	1
1853	не сама	1	1
1854	в другую	2	1
1855	остается на	1	1
1856	свести к	5	1
1857	связи между	3	1
1858	основания для	1	1
1859	наше описание	1	1
1860	эту мысль	1	1
1861	действительно не	4	1
1862	нашей проблемы	1	1
1863	друг от	4	1
1864	дифференцируется на	1	1
1865	итог как	1	1
1866	в виде	3	1
1867	момента и	1	1
1868	и отношений	2	1
1869	присущих целому	1	1
1870	ибо как	2	1
1871	это в	1	1
1872	само собой	1	1
1873	же самые	2	1
1874	ли может	1	1
1875	эти два	1	1
1876	конце концов	1	1
1877	он видел	1	1
1878	роль этого	1	1
1879	частности к	1	1
1880	он с	1	1
1881	само по	3	1
1882	включающий в	1	1
1883	вытекают из	1	1
1884	единство всех	1	1
1885	в воображении	1	1
1886	из двух	3	1
1887	сторону речи	1	1
1888	это чисто	1	1
1889	являются наиболее	1	1
