N	2gram	Vygotskiy_	formyVre
1306	в случаях	2	1
1307	почти не	1	1
1308	этого понятия	3	1
1309	теснейшим образом	1	1
1310	которые он	2	1
1311	выше но	1	1
1312	то специфическое	1	1
1313	стороны они	1	1
1314	протекают и	1	1
1315	анализ этих	1	1
1316	сцепления образов	1	1
1317	что это	7	1
1318	до некоторой	1	1
1319	этого второго	1	1
1320	ни единого	1	1
1321	отражает то	1	1
1322	и из	2	1
1323	из одних	2	1
1324	основные группы	1	1
1325	никак не	5	1
1326	котором в	1	1
1327	здесь он	1	1
1328	одном и	4	1
1329	в другой	4	1
1330	из которых	3	1
1331	первых двух	1	1
1332	о которой	2	1
1333	равным образом	1	1
1334	интерес к	2	1
1335	этот принцип	1	1
1336	более глубокое	1	1
1337	обе стороны	2	1
1338	к выводу	4	1
1339	через ряд	1	1
1340	и адекватно	1	1
1341	и делает	2	1
1342	время имеет	1	1
1343	достигается лишь	1	1
1344	чтобы это	1	1
1345	это есть	6	1
1346	существеннее чем	1	1
1347	подобно тому	2	1
1348	этот же	1	1
1349	функции в	2	1
1350	движение и	3	1
1351	укажем только	1	1
1352	во власть	2	1
1353	и первый	2	1
1354	такова логика	1	1
1355	такого же	1	1
1356	должен был	2	1
1357	и приобретает	2	1
1358	к восполнению	1	1
1359	этого процесса	3	1
1360	о природе	9	1
1361	особого рода	1	1
1362	этой точки	4	1
1363	с данным	1	1
1364	вместо того	2	1
1365	двух сторон	2	1
1366	высокий план	1	1
1367	всегда когда	1	1
1368	платона как	1	1
1369	и единственно	2	1
1370	функции и	4	1
1371	и единство	1	1
1372	с ней	3	1
1373	внутреннего единства	1	1
1374	в моем	1	1
1375	дома но	1	1
1376	когда дело	1	1
1377	тем менее	1	1
1378	сознании в	1	1
1379	он будет	1	1
1380	обозначить как	1	1
1381	имеет дело	1	1
1382	на месте	1	1
1383	мы встречаемся	2	1
1384	состоит из	1	1
1385	и неразрывно	1	1
1386	как не	1	1
1387	есть нечто	1	1
1388	определенной системы	1	1
1389	и вопрос	1	1
1390	необходимо предполагает	1	1
1391	и просто	1	1
1392	природе они	1	1
1393	человека на	1	1
1394	и функций	2	1
1395	это само	1	1
1396	в словах	1	1
1397	приводит к	10	1
1398	становится ясным	1	1
1399	может не	1	1
1400	связаны между	4	1
1401	стороны мы	1	1
1402	роли в	1	1
1403	и абстрактного	2	1
1404	в родном	6	1
1405	не до	2	1
1406	из своей	1	1
1407	но с	4	1
1408	словами и	2	1
1409	огромную роль	1	1
1410	в любой	2	1
1411	необходимых для	2	1
1412	колебаний и	1	1
1413	имеет свои	1	1
1414	такое положение	1	1
1415	только одно	2	1
1416	с возвращением	1	1
1417	который он	1	1
1418	своего выражения	2	1
1419	в диалоге	1	1
1420	образом все	2	1
1421	поэтому не	1	1
1422	в словесном	1	1
1423	вообще мог	1	1
1424	их самих	1	1
1425	тоне и	1	1
1426	к отдельным	1	1
1427	тотчас же	1	1
1428	относящихся к	6	1
1429	как совершенно	3	1
1430	классический пример	1	1
1431	а чисто	1	1
1432	на той	1	1
1433	связана с	4	1
1434	не статически	1	1
1435	не должно	1	1
1436	не находя	1	1
1437	ее до	1	1
1438	это все	1	1
1439	он часто	1	1
1440	в отдельности	1	1
1441	строение и	1	1
1442	специфическую систему	1	1
1443	быть не	1	1
1444	природе и	2	1
1445	по значению	1	1
1446	на два	1	1
1447	тот и	1	1
1448	тех пор	1	1
1449	хотя это	2	1
1450	развития и	4	1
1451	для нее	3	1
1452	что если	2	1
1453	каждой из	5	1
1454	и больше	2	1
1455	свойств и	1	1
1456	всего на	1	1
1457	из которого	3	1
1458	находящихся в	1	1
1459	основе ее	1	1
1460	здесь очень	1	1
1461	путь развития	6	1
1462	это своеобразное	1	1
1463	условиях развития	1	1
1464	слов и	6	1
1465	и наиболее	2	1
1466	речь на	1	1
1467	эти связи	2	1
1468	подобного рода	2	1
1469	и различные	1	1
1470	ее с	1	1
1471	и целый	1	1
1472	по горизонтали	3	1
1473	тот факт	2	1
1474	всю полноту	1	1
1475	при помощи	1	1
1476	это имеет	1	1
1477	цели и	1	1
1478	что можно	2	1
1479	при анализе	1	1
1480	еще один	2	1
1481	речи до	1	1
1482	мы пользуясь	1	1
1483	другого в	1	1
1484	им в	1	1
1485	в речевой	1	1
1486	связанной с	1	1
1487	являются только	1	1
1488	и наши	1	1
1489	всех трех	1	1
1490	которому мы	1	1
1491	их значение	1	1
1492	чтобы сохранить	1	1
1493	стороны ее	1	1
1494	между словом	8	1
1495	постановке проблемы	1	1
1496	связанными между	1	1
1497	важно было	2	1
1498	друга то	1	1
1499	впервые в	1	1
1500	видим в	3	1
1501	она может	2	1
1502	не абсолютно	1	1
1503	они оказываются	1	1
1504	конца и	2	1
1505	плода и	1	1
1506	перестраивается и	2	1
1507	слова он	2	1
1508	его только	1	1
1509	обратимся в	1	1
1510	на этот	2	1
1511	их действительной	1	1
1512	эти специфические	1	1
1513	слово и	10	1
1514	закономерности этого	1	1
1515	оставляет никаких	1	1
1516	на ряд	1	1
1517	проявления и	1	1
1518	иной ступени	1	1
1519	этого же	1	1
1520	от реального	1	1
1521	утверждая что	1	1
1522	в понимании	2	1
1523	к предмету	6	1
1524	и жеста	1	1
1525	только с	2	1
1526	когда нам	1	1
1527	дает в	1	1
1528	в особом	1	1
1529	в настоящее	1	1
1530	дальнейшего развития	1	1
1531	изменению и	1	1
1532	от всякого	1	1
1533	этого термина	2	1
1534	уже с	1	1
1535	жизнь его	2	1
1536	становится понятным	1	1
1537	как к	4	1
1538	в любви	2	1
1539	форме еще	1	1
1540	форм и	5	1
1541	которую играют	1	1
1542	значение может	1	1
1543	что оно	9	1
1544	что ему	3	1
1545	со времен	1	1
1546	живущих в	1	1
1547	ее отличиями	1	1
1548	благодаря этому	3	1
1549	вперед и	1	1
1550	но прежде	1	1
1551	сказали выше	1	1
1552	нас не	1	1
1553	общего и	3	1
1554	этого она	1	1
1555	внутреннее содержание	1	1
1556	быть самим	1	1
1557	делает возможным	1	1
1558	из основных	3	1
1559	видеть в	1	1
1560	лишь то	1	1
1561	которой этот	1	1
1562	и свойства	1	1
1563	на одно	2	1
1564	имеет более	1	1
1565	этой действительности	1	1
1566	а это	2	1
1567	сущности все	1	1
1568	он и	1	1
1569	мы нашли	9	1
1570	о нем	1	1
1571	нам еще	1	1
1572	отличиями от	1	1
1573	и новое	1	1
1574	на самом	3	1
1575	на которой	1	1
1576	смысле этого	4	1
1577	системы к	1	1
1578	с процессами	1	1
1579	предмету и	1	1
1580	в ином	3	1
1581	более широким	1	1
1582	в виде	2	1
1583	к самой	1	1
1584	к построению	1	1
1585	рядом друг	1	1
1586	всего сказанного	3	1
1587	остается тем	1	1
1588	к изменению	2	1
1589	что является	2	1
1590	детства и	1	1
1591	новой и	1	1
1592	как этот	1	1
1593	за этим	1	1
1594	к определенным	1	1
1595	движение в	3	1
1596	внутри каждой	1	1
1597	решения этих	1	1
1598	опыта и	2	1
1599	их нельзя	1	1
1600	способов в	1	1
1601	внимание в	1	1
1602	сама по	1	1
1603	не представляют	1	1
1604	в ряде	1	1
1605	могут совершаться	1	1
1606	и без	2	1
1607	этому типу	1	1
1608	не понятое	1	1
1609	виде в	1	1
1610	почти до	1	1
1611	которые являются	1	1
1612	не начинает	1	1
1613	мышлении и	9	1
1614	отражения и	1	1
1615	именно благодаря	1	1
1616	и я	1	1
1617	этой новой	1	1
1618	чем мы	3	1
1619	широты и	1	1
1620	действительности мы	1	1
1621	как между	1	1
1622	ее лежит	1	1
1623	и оно	1	1
1624	причем и	1	1
1625	для нашей	2	1
1626	иной тип	2	1
1627	что тот	1	1
1628	чем раньше	1	1
1629	заключенная в	1	1
1630	и другого	2	1
1631	определенном направлении	1	1
1632	общественной жизни	1	1
1633	в области	5	1
1634	этих двух	4	1
1635	ряда и	1	1
1636	что эти	3	1
1637	к одному	1	1
1638	сказать и	1	1
1639	без всякой	1	1
1640	еще до	1	1
1641	ко всему	2	1
1642	сказать только	2	1
1643	это развитие	1	1
1644	совершенно понятно	3	1
1645	в эти	1	1
1646	что от	1	1
1647	а к	1	1
1648	как ни	1	1
1649	действительности но	2	1
1650	приобретает новый	1	1
1651	и происходит	1	1
1652	выше и	1	1
1653	ему нужно	2	1
1654	которую мы	1	1
1655	эти последние	2	1
1656	это как	1	1
1657	связи и	3	1
1658	связь и	1	1
1659	от всяких	1	1
1660	значение не	2	1
1661	от отношения	1	1
1662	а из	4	1
1663	тому как	2	1
1664	силе и	1	1
1665	не по	7	1
1666	но всегда	2	1
1667	в акте	1	1
1668	обстоит дело	2	1
1669	с совершенно	1	1
1670	конце концов	1	1
1671	дело не	1	1
1672	более общего	1	1
1673	они следовательно	1	1
1674	есть как	1	1
1675	во второй	5	1
1676	когда он	2	1
1677	существуют в	1	1
1678	различия и	2	1
1679	его внешнюю	1	1
1680	именно к	1	1
1681	становится более	1	1
1682	мы снова	3	1
1683	вперед по	1	1
1684	от земли	1	1
1685	отношений между	11	1
1686	в нашей	4	1
1687	факт что	2	1
1688	и частных	1	1
1689	эта проблема	2	1
1690	приобретает известное	1	1
1691	останавливаться на	1	1
1692	после всего	2	1
1693	от того	6	1
1694	но вместе	2	1
1695	знаем не	1	1
1696	начало развития	2	1
1697	на всю	1	1
1698	новое что	2	1
1699	и часто	1	1
1700	его отношение	2	1
1701	и самой	1	1
1702	начала в	1	1
1703	рассматривать как	1	1
1704	всякого труда	1	1
1705	осуществляется путем	1	1
1706	также с	1	1
1707	мышления это	2	1
1708	этого нет	1	1
1709	находиться в	1	1
1710	этого метода	2	1
1711	новый характер	1	1
1712	к моменту	1	1
1713	все больше	3	1
1714	и понятным	1	1
1715	применительно к	3	1
1716	в высшей	3	1
1717	особое отношение	1	1
1718	мышление как	3	1
1719	то новое	3	1
1720	нет как	1	1
1721	становления человека	1	1
1722	такой же	4	1
1723	быть найдены	1	1
1724	роль во	1	1
1725	и дальше	1	1
1726	себя а	1	1
1727	на то	5	1
1728	и отношений	4	1
1729	их на	1	1
1730	нуждается в	5	1
1731	это в	2	1
1732	чисто внешней	1	1
1733	действие на	1	1
1734	все для	1	1
1735	может и	3	1
1736	значения не	1	1
1737	лучшем случае	3	1
1738	к совершенно	2	1
1739	раны и	1	1
1740	противоречии с	1	1
1741	таким же	3	1
1742	и обратно	6	1
1743	возникает не	3	1
1744	он с	2	1
1745	формах и	1	1
1746	и умение	1	1
1747	целом оно	1	1
1748	слова в	7	1
1749	ее название	1	1
1750	совершается в	5	1
1751	и никак	1	1
1752	из целого	1	1
1753	котором он	1	1
