N	2gram	Vygotskiy_	DiskursI
1295	общение с	1	1
1296	в середине	2	1
1297	развития и	4	1
1298	между ним	1	1
1299	то все	1	1
1300	сложившуюся систему	1	1
1301	природы в	1	1
1302	они служили	1	1
1303	слов и	6	1
1304	нашего понимания	1	1
1305	чтобы она	1	1
1306	о своем	2	1
1307	и различные	1	1
1308	сокращению и	3	1
1309	друга и	2	1
1310	в новых	1	1
1311	они позволяют	1	1
1312	цели и	1	1
1313	это различие	1	1
1314	еще один	2	1
1315	и наоборот	1	1
1316	действия и	4	1
1317	как например	1	1
1318	им в	1	1
1319	если их	1	1
1320	всех трех	1	1
1321	которому мы	1	1
1322	это сделал	1	1
1323	на более	1	1
1324	что здесь	2	1
1325	коммуникативной функции	1	1
1326	нет и	4	1
1327	той ситуации	1	1
1328	он в	1	1
1329	в рассматриваемом	1	1
1330	мог бы	6	1
1331	начиная с	1	1
1332	развитием не	1	1
1333	но именно	3	1
1334	из первых	1	1
1335	в глазах	1	1
1336	только при	1	1
1337	для выявления	1	1
1338	и природу	1	1
1339	двух противоположных	1	1
1340	в каждый	1	1
1341	в определенную	1	1
1342	природе она	1	1
1343	том же	7	1
1344	этом состоит	1	1
1345	мысли не	1	1
1346	в теоретическом	1	1
1347	языка а	1	1
1348	специфическое отношение	1	1
1349	но если	5	1
1350	как учит	1	1
1351	принципиально иное	1	1
1352	утверждая что	1	1
1353	в понимании	2	1
1354	что во	1	1
1355	связано с	4	1
1356	более высокий	1	1
1357	именно этот	1	1
1358	и пришел	1	1
1359	так называемое	1	1
1360	случае как	1	1
1361	только потому	3	1
1362	они по	1	1
1363	связанных между	2	1
1364	контакта с	1	1
1365	в классической	1	1
1366	движения и	1	1
1367	точку зрения	4	1
1368	это представлено	1	1
1369	часто и	1	1
1370	подойти к	1	1
1371	к окружающему	1	1
1372	на некоторое	1	1
1373	эти момента	3	1
1374	и том	3	1
1375	он должен	1	1
1376	этому же	2	1
1377	специальном исследовании	1	1
1378	вокруг которого	1	1
1379	стороны речи	20	1
1380	устраняется в	1	1
1381	возможность не	1	1
1382	об их	1	1
1383	предполагается в	1	1
1384	как нельзя	1	1
1385	представления как	2	1
1386	новый и	2	1
1387	и речью	2	1
1388	хорошо известны	1	1
1389	обе стороны	2	1
1390	поэтому что	2	1
1391	и всякий	1	1
1392	ничем не	1	1
1393	так как	25	1
1394	это движение	2	1
1395	сверху вниз	5	1
1396	только по	5	1
1397	только самим	1	1
1398	этот процесс	1	1
1399	по сходству	1	1
1400	без них	1	1
1401	нас не	1	1
1402	этого она	1	1
1403	в общих	1	1
1404	является следствием	1	1
1405	же речь	1	1
1406	понятно что	3	1
1407	несомненно и	1	1
1408	процесс развития	2	1
1409	что означает	1	1
1410	к сокращению	8	1
1411	же мере	5	1
1412	в определенном	2	1
1413	для всего	2	1
1414	эгоцентризма в	1	1
1415	может происходить	1	1
1416	он и	1	1
1417	или отсутствие	1	1
1418	ситуации в	4	1
1419	для нас	4	1
1420	в наличии	1	1
1421	на самом	3	1
1422	памяти в	1	1
1423	самой природой	1	1
1424	в ином	3	1
1425	в виде	2	1
1426	раз в	4	1
1427	же именно	1	1
1428	но с	4	1
1429	в учебниках	1	1
1430	это слово	1	1
1431	себе но	1	1
1432	от друга	3	1
1433	этого не	1	1
1434	что к	1	1
1435	без остатка	1	1
1436	начала в	1	1
1437	скрытом виде	1	1
1438	от высшей	2	1
1439	собой речь	2	1
1440	и друг	1	1
1441	же в	1	1
1442	же по	1	1
1443	с теми	2	1
1444	других к	1	1
1445	всей нашей	1	1
1446	себе в	5	1
1447	включающее в	1	1
1448	в нашей	4	1
1449	в ряде	1	1
1450	случае не	2	1
1451	что этот	6	1
1452	положения что	1	1
1453	лишний раз	1	1
1454	от слова	7	1
1455	им и	1	1
1456	но по	1	1
1457	говорят о	1	1
1458	и могут	2	1
1459	и я	1	1
1460	спор между	1	1
1461	остановимся на	1	1
1462	чем мы	3	1
1463	другого как	1	1
1464	в непосредственной	1	1
1465	бы мы	1	1
1466	по самой	6	1
1467	в условиях	1	1
1468	в различной	2	1
1469	для нашей	2	1
1470	должен быть	1	1
1471	иной тип	2	1
1472	каждой сфере	1	1
1473	и таким	1	1
1474	в школьном	5	1
1475	если не	1	1
1476	мысли в	12	1
1477	этой системы	1	1
1478	двоякого рода	1	1
1479	опыта или	1	1
1480	с устной	3	1
1481	чисто внешним	1	1
1482	как слово	2	1
1483	еще до	1	1
1484	возникают и	1	1
1485	от первого	1	1
1486	всю совокупность	1	1
1487	предположить что	1	1
1488	и внутреннее	1	1
1489	в будущем	1	1
1490	и других	5	1
1491	он это	1	1
1492	как пишет	1	1
1493	такие же	1	1
1494	он одновременно	1	1
1495	мышление является	1	1
1496	образцом для	1	1
1497	это как	1	1
1498	проистекает из	4	1
1499	внутреннее единство	2	1
1500	стилю но	1	1
1501	убеждению в	1	1
1502	на мысль	1	1
1503	и почти	1	1
1504	лексике и	1	1
1505	мысли оно	1	1
1506	легко показать	1	1
1507	но всегда	2	1
1508	но сохраняя	1	1
1509	другой в	1	1
1510	цветок к	1	1
1511	достигается лишь	1	1
1512	качестве своего	1	1
1513	с совершенно	1	1
1514	отклонения от	1	1
1515	говорить не	1	1
1516	независимо от	1	1
1517	существуют в	1	1
1518	является таким	1	1
1519	казалось бы	4	1
1520	как сущности	2	1
1521	развитие а	1	1
1522	всех этих	1	1
1523	его речи	1	1
1524	до чисто	1	1
1525	оказывается что	2	1
1526	за спиной	1	1
1527	устной речи	18	1
1528	даже при	2	1
1529	от того	6	1
1530	слова или	1	1
1531	думать что	1	1
1532	как то	1	1
1533	достигается не	1	1
1534	и часто	1	1
1535	первые два	1	1
1536	мыслью и	6	1
1537	развивается в	1	1
1538	чего она	1	1
1539	еще на	1	1
1540	первоначально не	1	1
1541	сказано выше	1	1
1542	иного типа	1	1
1543	и мыслей	1	1
1544	слова но	3	1
1545	видели не	1	1
1546	и особенно	2	1
1547	понятия о	2	1
1548	новое понимание	1	1
1549	к моменту	1	1
1550	значений к	3	1
1551	что другие	1	1
1552	которые в	5	1
1553	не можем	4	1
1554	также в	1	1
1555	может означать	1	1
1556	этом и	2	1
1557	всех основных	1	1
1558	ее из	1	1
1559	это означает	2	1
1560	речи этой	1	1
1561	сознании в	1	1
1562	в словесной	1	1
1563	нет как	1	1
1564	в сознании	11	1
1565	только после	1	1
1566	на двух	2	1
1567	в начальной	1	1
1568	содержащихся в	1	1
1569	же может	1	1
1570	на всем	5	1
1571	мышления как	5	1
1572	только имеет	1	1
1573	естественное и	1	1
1574	в разговоре	2	1
1575	в самых	2	1
1576	таким же	3	1
1577	и оно	1	1
1578	речь или	1	1
1579	становится в	1	1
1580	и сами	1	1
1581	и слишком	1	1
1582	как для	2	1
1583	в известной	1	1
1584	замещает ее	1	1
1585	иное как	1	1
1586	связи как	1	1
