N	2gram	Potebnia_M	Marksizm
1305	в наше	1	1
1306	тонкая и	1	1
1307	этот звук	3	1
1308	близко к	1	1
1309	его словесного	1	1
1310	за порогом	1	1
1311	оно принадлежит	1	1
1312	оказалось бы	1	1
1313	принадлежат не	1	1
1314	очень хорошо	1	1
1315	для наших	1	1
1316	сознание только	1	1
1317	как человек	1	1
1318	не связанных	1	1
1319	мало слово	1	1
1320	нашего языка	2	1
1321	ни была	1	1
1322	языком и	3	1
1323	имеет целью	1	1
1324	было только	1	1
1325	можно сделать	1	1
1326	актов в	1	1
1327	для человека	8	1
1328	это описание	1	1
1329	внутренняя форма	18	1
1330	в приведенном	3	1
1331	разговорной речи	1	1
1332	тем и	5	1
1333	сознания есть	1	1
1334	входящих в	2	1
1335	сами эти	1	1
1336	такое что	1	1
1337	ряд слов	1	1
1338	относится уже	1	1
1339	и хотя	3	1
1340	независимое от	1	1
1341	и каждому	1	1
1342	и затем	3	1
1343	и другая	2	1
1344	признаков которые	1	1
1345	или меньшей	1	1
1346	ясно также	1	1
1347	но без	2	1
1348	он в	1	1
1349	чего сам	1	1
1350	на который	2	1
1351	должны отказаться	1	1
1352	но столь	1	1
1353	такой который	1	1
1354	однако в	1	1
1355	что для	5	1
1356	мысли как	4	1
1357	существовало в	1	1
1358	образы и	1	1
1359	но есть	3	1
1360	и следует	2	1
1361	что есть	3	1
1362	сознание есть	2	1
1363	но нет	2	1
1364	выражений и	1	1
1365	мысль в	3	1
1366	эта черта	1	1
1367	лучше сказать	3	1
1368	между членами	1	1
1369	слова что	1	1
1370	одного члена	1	1
1371	нигде нет	1	1
1372	теми же	1	1
1373	которая на	1	1
1374	в силу	7	1
1375	бы быть	3	1
1376	бы оно	2	1
1377	если они	1	1
1378	и языка	1	1
1379	эти выражения	1	1
1380	бы эти	1	1
1381	значение как	1	1
1382	в страну	1	1
1383	бы ни	6	1
1384	на место	1	1
1385	слова нельзя	1	1
1386	слово так	2	1
1387	что наша	1	1
1388	нее нет	1	1
1389	значит что	2	1
1390	явления в	1	1
1391	не мысль	1	1
1392	для чего	1	1
1393	еще менее	1	1
1394	иначе как	2	1
1395	разве только	2	1
1396	и чем	3	1
1397	чтобы не	1	1
1398	внешним и	1	1
1399	в один	4	1
1400	нам кажется	7	1
1401	языка нам	1	1
1402	кажется что	3	1
1403	человечества но	1	1
1404	пришел к	1	1
1405	лишь по	1	1
1406	оно ничего	1	1
1407	нам дает	1	1
1408	для многих	1	1
1409	только их	1	1
1410	это внутреннее	1	1
1411	и психическое	1	1
1412	так нельзя	2	1
1413	той которая	1	1
1414	как теперь	2	1
1415	третье а	1	1
1416	образом и	3	1
1417	находящийся вне	1	1
1418	речи здесь	1	1
1419	на внутренней	1	1
1420	понимания не	1	1
1421	процесс понимания	1	1
1422	от сознания	3	1
1423	наша речь	1	1
1424	кто говорит	1	1
1425	за ним	4	1
1426	и конечно	1	1
1427	отношению ко	1	1
1428	них в	2	1
1429	если в	2	1
1430	также что	1	1
1431	с и	3	1
1432	своего собственного	1	1
1433	его с	3	1
1434	оно могло	1	1
1435	на ее	2	1
1436	отличное от	4	1
1437	оно было	1	1
1438	в противоречие	1	1
1439	говорит нам	2	1
1440	и резкие	1	1
1441	формы отдельных	1	1
1442	связей с	1	1
1443	мысль не	3	1
1444	говорит и	1	1
1445	не находим	1	1
1446	что называют	1	1
1447	делая его	1	1
1448	этого мало	1	1
1449	связанное с	3	1
1450	и различие	1	1
1451	и из	2	1
1452	можно поставить	1	1
1453	сознание слово	1	1
1454	сам по	9	1
1455	и предмет	1	1
1456	нашего времени	2	1
1457	широко как	1	1
1458	его во	1	1
1459	о которой	1	1
1460	мы в	3	1
1461	из того	2	1
1462	более глубокое	1	1
1463	и слов	1	1
1464	к определению	1	1
1465	эта для	1	1
1466	само есть	1	1
1467	первых порах	2	1
1468	но этого	1	1
1469	то с	1	1
1470	будет иметь	1	1
1471	подобно тому	3	1
1472	себе не	6	1
1473	оно способно	1	1
1474	и самая	1	1
1475	сказать с	1	1
1476	если не	6	1
1477	прибавить к	1	1
1478	тесную связь	1	1
1479	именно оно	1	1
1480	строгом смысле	2	1
1481	с таким	3	1
1482	их и	1	1
1483	его собственная	1	1
1484	одного только	1	1
1485	следовательно в	1	1
1486	что у	4	1
1487	и степень	2	1
1488	показать что	1	1
1489	вряд ли	4	1
1490	это содержание	7	1
1491	именно не	1	1
1492	мы говорим	2	1
1493	могло существовать	1	1
1494	и столь	1	1
1495	мышления мы	1	1
1496	всем остальным	2	1
1497	в степенях	1	1
1498	тем менее	1	1
1499	образ во	1	1
1500	сознании в	1	1
1501	то время	7	1
1502	только одной	1	1
1503	воспринимается только	1	1
1504	какое мы	1	1
1505	для сознания	5	1
1506	в выражении	3	1
1507	существует и	1	1
1508	в душевной	1	1
1509	таких которые	1	1
1510	и признаки	1	1
1511	только то	1	1
1512	мы принуждены	1	1
1513	никем не	2	1
1514	что иное	1	1
1515	влияния на	2	1
1516	правда не	1	1
1517	о единстве	3	1
1518	форме а	1	1
1519	как наука	1	1
1520	восприятия но	2	1
1521	связаны между	1	1
1522	собою новые	1	1
1523	он есть	1	1
1524	одно понятие	1	1
1525	она так	2	1
1526	известная доля	1	1
1527	гораздо труднее	1	1
1528	в известном	1	1
1529	а человек	1	1
1530	которая не	2	1
1531	на каждом	1	1
1532	во сне	1	1
1533	и было	1	1
1534	знакомый нам	1	1
1535	и определения	1	1
1536	не входит	1	1
1537	таких слов	1	1
1538	миром но	1	1
1539	к какой	1	1
1540	последние в	1	1
1541	что конечно	3	1
1542	принадлежит ему	2	1
1543	это был	1	1
1544	но оно	6	1
1545	эта особенность	1	1
1546	слова например	1	1
1547	других наук	1	1
1548	только одно	1	1
1549	язык имеет	1	1
1550	ли они	1	1
1551	можно в	1	1
1552	мыслей как	1	1
1553	этого явления	1	1
1554	всем этом	1	1
1555	могут считаться	1	1
1556	а если	1	1
1557	передать другому	1	1
1558	сливается с	2	1
1559	далее и	2	1
1560	взятое в	1	1
1561	данных а	1	1
1562	к сказанному	2	1
1563	и видит	2	1
1564	на последующие	1	1
1565	принадлежит природе	1	1
1566	в течение	2	1
1567	на отношения	2	1
1568	о котором	2	1
1569	сознание и	5	1
1570	можно лишь	1	1
1571	таком виде	1	1
1572	жизнь начинается	1	1
1573	истории но	1	1
1574	фактов не	1	1
1575	чем они	1	1
1576	меня то	2	1
1577	которое не	2	1
1578	на два	1	1
1579	каждый в	1	1
1580	а может	2	1
1581	а через	1	1
1582	он относится	1	1
1583	в современном	1	1
1584	нам для	1	1
1585	остается только	2	1
1586	сознании и	4	1
1587	без чего	1	1
1588	поэтому содержание	1	1
1589	только тогда	13	1
1590	всего на	1	1
1591	то все	1	1
1592	что уже	2	1
1593	в которую	1	1
1594	в это	2	1
1595	приводит в	1	1
1596	на основании	1	1
1597	весь процесс	1	1
1598	времени и	2	1
1599	идеи в	2	1
1600	не видим	1	1
1601	эти условия	1	1
1602	при помощи	2	1
1603	сознание или	1	1
1604	еще один	1	1
1605	только это	1	1
1606	еще слишком	1	1
1607	на первых	2	1
1608	в обществе	1	1
1609	никаких оснований	1	1
1610	значение она	1	1
1611	принадлежит уже	1	1
1612	об этой	1	1
1613	образом не	1	1
1614	слово будет	1	1
1615	вещь а	1	1
1616	у штейнталя	1	1
1617	и там	1	1
1618	сознания но	1	1
1619	бы прийти	1	1
1620	каждой из	3	1
1621	ее не	4	1
1622	к следующему	1	1
1623	словами и	1	1
1624	первобытного человека	1	1
1625	направлении и	1	1
1626	родным словом	1	1
1627	в развитом	1	1
1628	что я	5	1
1629	в образе	4	1
1630	именно то	2	1
1631	котором мы	2	1
1632	то она	1	1
1633	забывать что	1	1
1634	том же	2	1
1635	определить где	1	1
1636	к миру	1	1
1637	чувством и	1	1
1638	к субъекту	2	1
1639	природы и	2	1
1640	своего содержания	2	1
1641	еще дальше	1	1
1642	и проч	25	1
1643	языка но	1	1
1644	в свой	2	1
1645	со словом	6	1
1646	в высокой	1	1
1647	имеет и	1	1
1648	в изолированном	1	1
1649	нет то	1	1
1650	направление нашей	1	1
1651	определенное значение	1	1
1652	явлением не	1	1
1653	виду как	1	1
1654	не из	4	1
1655	решения и	1	1
1656	во времени	2	1
1657	направления то	1	1
1658	то или	2	1
1659	слов об	2	1
1660	если только	1	1
1661	себе этого	1	1
1662	жизни не	3	1
1663	слова от	3	1
1664	а об	1	1
1665	они были	1	1
1666	быть частью	1	1
1667	формы не	1	1
1668	всего того	1	1
1669	своим предметом	1	1
1670	в сочетании	1	1
1671	с предшествующим	1	1
1672	которые в	1	1
1673	не передается	1	1
1674	дает нам	3	1
1675	нам известно	1	1
1676	своим героям	1	1
1677	но на	2	1
1678	что ему	1	1
1679	мышления в	1	1
1680	в изменениях	1	1
1681	случаях и	1	1
1682	мы могли	2	1
1683	тоже не	1	1
1684	ничем не	1	1
1685	смысле что	2	1
1686	многих других	2	1
1687	слово но	1	1
1688	но нигде	1	1
1689	не внешнее	1	1
1690	словом не	2	1
1691	ее на	1	1
1692	мысли то	5	1
1693	общего и	1	1
1694	за собою	4	1
1695	о значении	2	1
1696	наук о	1	1
1697	мысль моя	1	1
1698	и говорящий	1	1
1699	же речь	1	1
1700	он как	2	1
1701	для позднейшего	1	1
1702	или с	2	1
1703	в соответствующих	1	1
1704	единства и	1	1
1705	и понимающего	1	1
1706	не отражается	1	1
1707	вещь сколько	1	1
1708	желание его	1	1
1709	это дает	1	1
1710	мир чтобы	1	1
1711	как у	2	1
1712	этих слов	2	1
1713	есть но	1	1
1714	теснее связаны	1	1
1715	со своим	2	1
1716	а можно	1	1
1717	на которой	4	1
1718	в цвете	1	1
1719	слова а	1	1
1720	без этого	1	1
1721	данная мысль	1	1
1722	если как	1	1
1723	от своих	4	1
1724	ко второму	2	1
1725	ее содержания	1	1
1726	ее нельзя	1	1
1727	отказаться от	2	1
1728	речи становится	1	1
1729	и слова	4	1
1730	нет для	1	1
1731	жизни это	1	1
1732	этого не	3	1
1733	когда оно	3	1
1734	самой природы	1	1
1735	ему самому	3	1
1736	из членов	1	1
1737	следовательно к	1	1
1738	и начинается	1	1
1739	свои впечатления	1	1
1740	даже из	1	1
1741	значение есть	1	1
1742	в силах	1	1
1743	есть фикция	1	1
1744	которое рано	1	1
1745	важной и	1	1
1746	на понимание	1	1
1747	теперь еще	1	1
1748	не те	1	1
1749	себе в	2	1
1750	быть признано	1	1
1751	для науки	1	1
1752	нее только	1	1
1753	в ряде	1	1
1754	и необходимо	1	1
1755	оно действительно	1	1
1756	и без	9	1
1757	не подлежит	2	1
1758	могла быть	2	1
1759	если и	2	1
1760	может только	1	1
1761	и силу	1	1
1762	быть доказано	1	1
1763	перестать быть	1	1
1764	все особенности	1	1
1765	пример этого	1	1
1766	однако это	1	1
1767	понимания языка	1	1
1768	по своему	2	1
1769	словом как	2	1
1770	за другим	4	1
1771	и со	1	1
1772	и я	3	1
1773	все равно	5	1
1774	половины xix	1	1
1775	нисколько не	1	1
1776	провести резкую	1	1
1777	и художественного	1	1
1778	предмета но	2	1
1779	другую в	1	1
1780	мы прибавим	1	1
1781	и другим	2	1
1782	в каждой	4	1
1783	звук как	2	1
1784	тонкие и	1	1
1785	с себя	2	1
1786	чего в	2	1
1787	целого и	1	1
1788	явлений как	1	1
1789	логическое понятие	1	1
1790	которые связывают	1	1
1791	особенно в	1	1
1792	слова тем	1	1
1793	принять и	2	1
1794	но конечно	1	1
1795	находится под	1	1
1796	ему не	2	1
1797	между явлениями	1	1
1798	стоит и	1	1
1799	уже сказали	1	1
1800	действительно для	1	1
1801	непосредственно в	2	1
1802	не говоря	3	1
1803	этого он	1	1
1804	всю совокупность	2	1
1805	может иметь	1	1
1806	и мысли	2	1
1807	и эти	1	1
1808	и сила	2	1
1809	только к	1	1
1810	первобытный человек	2	1
1811	не воспринимаем	2	1
1812	только шаг	1	1
1813	он говорит	3	1
1814	души мы	1	1
1815	которую мы	1	1
1816	заключать в	1	1
1817	мы же	1	1
1818	нет тайн	1	1
1819	как сам	1	1
1820	грамматических категорий	3	1
1821	явлениям в	1	1
1822	развиться только	1	1
1823	целое но	1	1
1824	однако если	1	1
1825	тому как	6	1
1826	здесь можно	1	1
1827	он объясняет	1	1
1828	такое их	1	1
1829	языку и	2	1
1830	само собою	1	1
1831	это для	1	1
1832	первое и	1	1
1833	бы ничего	1	1
1834	отделен от	1	1
1835	то эта	1	1
1836	отдельного слова	3	1
1837	исследования в	1	1
1838	и может	4	1
1839	невозможно но	3	1
1840	с этою	2	1
1841	как тем	1	1
1842	на меня	1	1
1843	к тем	4	1
1844	не существовало	1	1
1845	бы например	2	1
1846	то ее	1	1
1847	но она	1	1
1848	образа в	4	1
1849	другим и	1	1
1850	от необходимости	1	1
1851	словом однако	1	1
1852	и грамматических	1	1
1853	самого существа	1	1
1854	свою историю	1	1
1855	совершенно невозможно	1	1
1856	пор не	2	1
1857	языка при	1	1
1858	убеждение в	2	1
1859	или его	1	1
1860	и углубления	1	1
1861	этом слове	2	1
1862	принадлежит и	1	1
1863	в стройную	1	1
1864	слова речь	1	1
1865	можно найти	1	1
1866	этих случаях	1	1
1867	человека и	8	1
1868	с человеком	1	1
1869	большого числа	1	1
1870	входить в	1	1
1871	слова если	2	1
1872	скажем что	2	1
1873	к нескольким	1	1
1874	значение слова	8	1
1875	последнее слово	1	1
1876	этом на	1	1
1877	допустить что	1	1
1878	иным путем	1	1
1879	что можно	1	1
1880	времени с	1	1
1881	то значение	1	1
1882	отношение к	2	1
1883	к ней	7	1
1884	дело вовсе	1	1
1885	самой своей	1	1
1886	в образ	1	1
1887	другому в	1	1
1888	наших слов	1	1
1889	отдельному слову	1	1
1890	в звуке	4	1
1891	системе как	1	1
1892	сказать в	1	1
1893	произведения не	2	1
1894	дело в	1	1
1895	даже для	1	1
1896	быть объяснено	1	1
1897	эту мысль	1	1
1898	душе а	3	1
1899	предметом и	2	1
1900	между организмом	1	1
1901	нет как	1	1
1902	бытия и	1	1
1903	как увидим	1	1
1904	к новому	1	1
1905	как будто	1	1
1906	только после	1	1
1907	первое слово	3	1
1908	себе он	1	1
1909	слове или	2	1
1910	чем та	1	1
1911	однако на	1	1
1912	если на	1	1
1913	душевной жизни	10	1
1914	не сам	1	1
1915	ни был	3	1
1916	для этого	1	1
1917	и обратно	1	1
1918	других языках	1	1
1919	содержанию а	1	1
1920	он с	1	1
1921	как для	1	1
1922	не можем	8	1
1923	их отношении	1	1
1924	степени и	1	1
1925	нового значения	1	1
1926	непосредственному восприятию	1	1
1927	себе а	4	1
