N	2gram	Losev_Prob	Vladivir
1317	оценку этого	1	1
1318	трактуется здесь	1	1
1319	этой последней	1	1
1320	только некоторого	1	1
1321	высокой и	1	1
1322	человечества у	1	1
1323	ему но	1	1
1324	возражать против	2	1
1325	по пути	1	1
1326	писателя и	1	1
1327	и ярко	1	1
1328	имеет для	1	1
1329	с прямым	1	1
1330	больше за	1	1
1331	равно как	2	1
1332	идеи то	1	1
1333	говорит со	1	1
1334	у людей	5	1
1335	вообще является	1	1
1336	от всего	1	1
1337	но согласно	1	1
1338	полной противоположностью	1	1
1339	правда эта	1	1
1340	вся его	1	1
1341	в корне	2	1
1342	либо в	2	1
1343	читаем о	1	1
1344	и творчества	1	1
1345	в молодости	1	1
1346	уже нет	1	1
1347	но пока	1	1
1348	и отнюдь	1	1
1349	самого и	1	1
1350	равно не	1	1
1351	он стоит	1	1
1352	против тех	1	1
1353	весьма существенное	1	1
1354	заслуживает особого	2	1
1355	сомнения и	1	1
1356	не заинтересованного	1	1
1357	к небу	1	1
1358	учения в	1	1
1359	и специально	1	1
1360	и сделал	1	1
1361	категорий конечно	1	1
1362	сами собой	1	1
1363	время это	2	1
1364	нужно считать	2	1
1365	уж во	2	1
1366	он есть	1	1
1367	выводу что	1	1
1368	этой стороны	1	1
1369	действительность в	2	1
1370	около года	1	1
1371	тому не	1	1
1372	содержания но	1	1
1373	гораздо больше	2	1
1374	более то	1	1
1375	после его	3	1
1376	и нет	4	1
1377	его жизнью	1	1
1378	чем иным	3	1
1379	а вместе	2	1
1380	в брак	2	1
1381	iii это	1	1
1382	она получила	1	1
1383	бог так	1	1
1384	приводимый у	1	1
1385	он сын	1	1
1386	ни за	2	1
1387	его структуре	1	1
1388	во все	3	1
1389	начала до	2	1
1390	котором можно	1	1
1391	то менее	1	1
1392	или вернее	4	1
1393	среди всех	1	1
1394	и историк	1	1
1395	то этот	2	1
1396	об ее	1	1
1397	нельзя было	1	1
1398	чего другого	1	1
1399	силы и	2	1
1400	говорить не	1	1
1401	других примеров	1	1
1402	от меня	1	1
1403	его забыть	1	1
1404	и формулировать	1	1
1405	уже у	6	1
1406	из жизни	1	1
1407	представляет собой	1	1
1408	читаем что	2	1
1409	искусства и	1	1
1410	в языческой	1	1
1411	мы занимаемся	1	1
1412	и стиль	1	1
1413	вот почему	1	1
1414	и технического	1	1
1415	а после	2	1
1416	которое также	1	1
1417	значительной мере	3	1
1418	с трудом	2	1
1419	уже было	1	1
1420	из себя	1	1
1421	у неоплатоников	3	1
1422	когда она	1	1
1423	отправился на	1	1
1424	мы все	1	1
1425	трактуется как	3	1
1426	на которые	1	1
1427	что люди	2	1
1428	просто о	1	1
1429	борьбе с	3	1
1430	за собой	1	1
1431	она тоже	1	1
1432	принял на	1	1
1433	мне не	1	1
1434	в различных	1	1
1435	и когда	1	1
1436	человека которого	1	1
1437	есть ни	1	1
1438	не забывать	1	1
1439	на ногах	1	1
1440	периода творчества	1	1
1441	по отношению	2	1
1442	человеческого разума	1	1
1443	рода критике	1	1
1444	душу и	1	1
1445	но является	2	1
1446	что еще	1	1
1447	на камень	1	1
1448	и окончательное	1	1
1449	и ф	1	1
1450	перед ним	1	1
1451	означает не	1	1
1452	в прошлом	1	1
1453	свои лучшие	1	1
1454	на миг	2	1
1455	в средние	1	1
1456	к ним	3	1
1457	но скорее	1	1
1458	который заслуживает	1	1
1459	утверждал что	1	1
1460	слабый и	1	1
1461	только известного	1	1
1462	с такою	2	1
1463	я с	2	1
1464	из всех	2	1
1465	жизни как	1	1
1466	необходимо сделать	1	1
1467	что существует	1	1
1468	в контексте	1	1
1469	для ее	1	1
1470	смысле не	1	1
1471	за него	2	1
1472	имеем дело	1	1
1473	он служит	1	1
1474	следует что	1	1
1475	от матери	2	1
1476	только ради	2	1
1477	общего ни	2	1
1478	назвать также	1	1
1479	настолько силен	1	1
1480	богов и	4	1
1481	затем мы	1	1
1482	как божественный	1	1
1483	и науки	1	1
1484	выхода из	1	1
1485	которые делают	1	1
1486	иным как	3	1
1487	отрицательно это	1	1
1488	что именно	2	1
1489	если эта	1	1
1490	от них	2	1
1491	находил в	2	1
1492	настоящую минуту	1	1
1493	наблюдать и	2	1
1494	уже по	2	1
1495	время был	1	1
1496	основной образ	1	1
1497	в море	1	1
1498	раз на	1	1
1499	острым умом	1	1
1500	свои собственные	1	1
1501	человека то	2	1
1502	смысле как	2	1
1503	и мало	1	1
1504	свое собственное	2	1
1505	без ума	2	1
1506	тоже весьма	3	1
1507	говорит как	1	1
1508	мы привели	1	1
1509	не делал	1	1
1510	еще достаточно	1	1
1511	везде в	1	1
1512	всего в	1	1
1513	и которое	1	1
1514	в распоряжении	1	1
1515	самый настоящий	1	1
1516	бог а	2	1
1517	уже здесь	1	1
1518	глупостью в	1	1
1519	не зная	1	1
1520	все его	1	1
1521	всякого живого	1	1
1522	не выходит	1	1
1523	тема здесь	1	1
1524	о наличии	1	1
1525	а восстановление	1	1
1526	хотелось бы	5	1
1527	верить в	1	1
1528	как единство	1	1
1529	его самого	1	1
1530	зла и	3	1
1531	мы в	1	1
1532	свои высшие	1	1
1533	не видел	1	1
1534	будем приводить	2	1
1535	он тоже	2	1
1536	впадает в	1	1
1537	каком смысле	1	1
1538	бы указать	1	1
1539	еще больше	2	1
1540	его основная	1	1
1541	звучат слова	1	1
1542	исканий с	1	1
1543	перестала быть	1	1
1544	г и	1	1
1545	с тех	1	1
1546	это человек	1	1
1547	и хочет	3	1
1548	души и	1	1
1549	что тут	1	1
1550	vi в	1	1
1551	под разными	1	1
1552	свободу и	1	1
1553	в буквальном	2	1
1554	верит в	4	1
1555	довольно большой	1	1
1556	перешел к	1	1
1557	можно привести	1	1
1558	они в	1	1
1559	и будет	1	1
1560	одно из	2	1
1561	на стадии	2	1
1562	что выше	1	1
1563	это слово	1	1
1564	не обладает	1	1
1565	в подобном	1	1
1566	здесь уже	1	1
1567	и вдохновенным	1	1
1568	бы что	1	1
1569	и учиться	2	1
1570	другого как	2	1
1571	видит в	3	1
1572	весьма большой	1	1
1573	совершенно ясно	2	1
1574	на закате	6	1
1575	в самые	1	1
1576	является весьма	1	1
1577	и нетронутого	1	1
1578	всем известно	1	1
1579	является и	2	1
1580	или прямо	1	1
1581	стоя на	1	1
1582	как видно	1	1
1583	борьбы с	2	1
1584	поскольку во	1	1
1585	человечество и	3	1
1586	но никак	1	1
1587	чисто человеческой	1	1
1588	пока только	1	1
1589	прежде чем	2	1
1590	такой точки	1	1
1591	тут и	4	1
1592	в день	1	1
1593	как таковое	1	1
1594	этот мифологический	1	1
1595	как его	1	1
1596	всему миру	1	1
1597	в понятии	1	1
1598	и хорошо	1	1
1599	ли было	1	1
1600	и мутное	1	1
1601	смысле и	1	1
1602	простой и	2	1
1603	человек и	2	1
1604	мыслящего человека	1	1
1605	ясно однако	1	1
1606	мы находили	1	1
1607	он теперь	2	1
1608	он вместе	1	1
1609	есть именно	1	1
1610	нам сейчас	1	1
1611	силу чего	1	1
1612	виде так	1	1
1613	худо было	1	1
1614	античные неоплатоники	1	1
1615	если остановиться	1	1
1616	слишком много	1	1
1617	и являются	1	1
1618	под этим	1	1
1619	и следовательно	1	1
1620	здесь мыслится	2	1
1621	человеческое сознание	1	1
1622	что слово	1	1
1623	наоборот только	1	1
1624	истории вообще	1	1
1625	в других	5	1
1626	путать с	1	1
1627	действительности и	4	1
1628	человека а	2	1
1629	всех народов	1	1
1630	цепь но	1	1
1631	искусство не	1	1
1632	а для	1	1
1633	вопроса о	1	1
1634	тут нет	1	1
1635	действительно если	1	1
1636	а потом	4	1
1637	бы изучить	1	1
1638	вошли в	1	1
1639	дон жуана	1	1
1640	него даже	1	1
1641	в каждом	2	1
1642	здесь как	5	1
1643	в знак	1	1
1644	же говорится	1	1
1645	и ко	1	1
1646	и быть	1	1
1647	весьма глубокое	1	1
1648	а вовсе	1	1
1649	же оказывается	1	1
1650	в души	1	1
1651	как иначе	1	1
1652	перехода от	1	1
1653	в целях	3	1
1654	земле и	1	1
1655	был уже	2	1
1656	личность в	1	1
1657	каждый такой	1	1
1658	композиции его	1	1
1659	до нас	7	1
1660	средние века	1	1
1661	приводить здесь	1	1
1662	него есть	1	1
1663	разных источников	1	1
1664	дарования его	1	1
1665	совершенно правильно	1	1
1666	эти слова	1	1
1667	зрения в	1	1
1668	этой точки	2	1
1669	на другой	1	1
1670	которое к	1	1
1671	то уже	1	1
1672	уже к	1	1
1673	вероятно здесь	1	1
1674	л в	1	1
1675	эти обстоятельства	1	1
1676	о речи	1	1
1677	характерны для	1	1
1678	ему это	1	1
1679	процесса в	1	1
1680	но ясно	3	1
1681	принадлежал к	1	1
1682	отчетливой форме	1	1
1683	на чем	1	1
1684	если б	1	1
1685	многочисленных и	1	1
1686	надо сказать	1	1
1687	другие материалы	1	1
1688	за ними	2	1
1689	а она	1	1
1690	себе на	1	1
1691	полноты и	1	1
1692	проводимая в	1	1
1693	и критика	2	1
1694	для человека	2	1
1695	время когда	1	1
1696	которого есть	1	1
1697	в истинном	1	1
1698	доходит до	2	1
1699	самой настоящей	1	1
1700	и внешний	1	1
1701	времен и	1	1
1702	этот вопрос	1	1
1703	к кому	1	1
1704	в новое	3	1
1705	не дошли	1	1
1706	того кто	1	1
1707	значение и	2	1
1708	годы этой	1	1
1709	для целей	2	1
1710	его борьбе	1	1
1711	но без	1	1
1712	т п	1	1
1713	которая объединяет	2	1
1714	писатели и	1	1
1715	известном смысле	1	1
1716	мужчины и	1	1
1717	читаем и	1	1
1718	чистого духа	1	1
1719	приведем только	1	1
1720	друг другу	1	1
1721	и каждый	2	1
1722	к русской	1	1
1723	высших богов	1	1
1724	искусства но	2	1
1725	когда они	1	1
1726	здесь весьма	2	1
1727	весны и	1	1
1728	любви в	1	1
1729	который так	1	1
1730	значительно позже	1	1
1731	что может	1	1
1732	то ведь	1	1
1733	не значит	1	1
1734	в космосе	1	1
1735	говорил об	1	1
1736	и знания	1	1
1737	толстой в	1	1
1738	весь свой	1	1
1739	было по	1	1
1740	столь же	1	1
1741	здесь тоже	4	1
1742	однако по	1	1
1743	здесь также	1	1
1744	тоже против	1	1
1745	не сразу	1	1
1746	разлуки с	1	1
1747	человечество в	2	1
1748	путь и	1	1
1749	для построения	1	1
1750	в христианской	1	1
1751	своей вступительной	1	1
1752	зимой в	1	1
1753	на который	1	1
1754	что наша	1	1
1755	а как	2	1
1756	и ввиду	1	1
1757	ради этого	1	1
1758	речи о	2	1
1759	и насилия	2	1
1760	же необходимо	1	1
1761	в глубину	1	1
1762	положительные черты	1	1
1763	в него	1	1
1764	ему еще	1	1
1765	новое в	1	1
1766	случае это	1	1
1767	разве только	1	1
1768	нет не	1	1
1769	поэтому он	1	1
1770	о божестве	1	1
1771	именно что	1	1
1772	и имел	1	1
1773	по причине	1	1
1774	ради примера	1	1
1775	своего рода	1	1
1776	по мысли	4	1
1777	и этой	1	1
1778	очень странно	1	1
1779	мы прежде	1	1
1780	во втором	2	1
1781	не нашел	2	1
1782	человеческой личности	1	1
1783	земли как	1	1
1784	можно понять	2	1
1785	является здесь	1	1
1786	теперь о	1	1
1787	становится идеей	1	1
1788	ii но	1	1
1789	только те	1	1
1790	на точке	1	1
1791	небес и	3	1
1792	общих и	1	1
1793	его из	1	1
1794	красоты в	1	1
1795	своего собственного	1	1
1796	он только	1	1
1797	третьей и	1	1
1798	ним и	1	1
1799	уж и	1	1
1800	оно было	1	1
1801	земле у	1	1
1802	и далее	1	1
1803	другого человека	1	1
1804	положительном смысле	1	1
1805	свободного и	1	1
1806	с абсолютным	1	1
1807	на небе	2	1
1808	это уже	4	1
1809	дела в	1	1
1810	природе и	1	1
1811	литература если	1	1
1812	с некоторым	2	1
1813	уже потом	1	1
1814	философскую сущность	1	1
1815	здесь он	2	1
1816	не знаете	1	1
1817	философские или	1	1
1818	в человеке	1	1
1819	к выводу	1	1
1820	науки и	2	1
1821	был с	1	1
1822	до всякого	2	1
1823	поэтому что	1	1
1824	оттого что	1	1
1825	не признает	1	1
1826	и ничего	1	1
1827	и гёте	4	1
1828	него нет	1	1
1829	в плоскости	1	1
1830	она становится	1	1
1831	своей любовью	1	1
1832	и сделать	1	1
1833	дать в	1	1
1834	трудолюбие и	1	1
1835	как акт	2	1
1836	только удивляться	1	1
1837	все человечество	1	1
1838	конечно и	1	1
1839	он достаточно	1	1
1840	о творце	1	1
1841	их и	1	1
1842	философской позиции	1	1
1843	мы могли	1	1
1844	весьма красочно	1	1
1845	в моем	1	1
1846	ко всеобщему	1	1
1847	заключается не	2	1
1848	только идея	1	1
1849	однако тут	1	1
1850	достаточно ясно	1	1
1851	человеческого духа	4	1
1852	что такой	2	1
1853	его жизнь	1	1
1854	в составе	1	1
1855	по греческой	1	1
1856	ничем не	1	1
1857	выступает здесь	1	1
1858	к которым	1	1
1859	мысли о	1	1
1860	из тех	3	1
1861	получает для	1	1
1862	не считать	1	1
1863	представляли себе	1	1
1864	и такая	1	1
1865	независимость от	1	1
1866	с собою	2	1
1867	состоит из	1	1
1868	до полной	1	1
1869	никто не	1	1
1870	том смысле	2	1
1871	правда не	1	1
1872	о страданиях	1	1
1873	бы не	4	1
1874	есть на	1	1
1875	два значительных	1	1
1876	ничего в	1	1
1877	землю на	1	1
1878	истории все	1	1
1879	мы имели	1	1
1880	который не	1	1
1881	в припадке	1	1
1882	ему и	1	1
1883	работах по	1	1
1884	тоже будет	1	1
1885	которая не	1	1
1886	на каждом	1	1
1887	сознательно и	2	1
1888	если брать	1	1
1889	была довольно	1	1
1890	намеков на	1	1
1891	говорится что	4	1
1892	к какой	1	1
1893	который и	2	1
1894	как некий	1	1
1895	можем привести	2	1
1896	самой общей	1	1
1897	самое время	1	1
1898	и пишет	1	1
1899	очень ярко	1	1
1900	времени он	1	1
1901	есть попросту	1	1
1902	отличается и	1	1
1903	чего вся	1	1
1904	защитником христианства	1	1
1905	мифа у	1	1
1906	поэтому не	1	1
1907	с места	1	1
1908	можно установить	1	1
1909	это дело	1	1
1910	какой мере	3	1
1911	строгого и	1	1
1912	так называемая	2	1
1913	этом виде	2	1
1914	еще два	1	1
1915	да еще	1	1
1916	творчество и	1	1
1917	совсем другой	1	1
1918	мы его	3	1
1919	пришло время	1	1
1920	стал теперь	1	1
1921	так чтобы	1	1
1922	не хочу	1	1
1923	земли и	2	1
1924	стихотворении года	5	1
1925	в древней	1	1
1926	это только	1	1
1927	общей форме	1	1
1928	последнего периода	1	1
1929	не быть	1	1
1930	весьма часто	1	1
1931	оно является	1	1
1932	и тогда	4	1
1933	в новой	3	1
1934	дальнейшем и	1	1
1935	на плечи	2	1
1936	заслуживает специального	1	1
1937	каждой из	1	1
1938	и кроме	1	1
1939	в бесах	1	1
1940	результате чего	2	1
1941	он хочет	2	1
1942	которого не	2	1
1943	что также	1	1
1944	причем все	1	1
1945	в известном	2	1
1946	своей работе	1	1
1947	стоять на	1	1
1948	тоже с	2	1
1949	нельзя понимать	1	1
1950	материи и	2	1
1951	новое время	3	1
1952	вслед за	2	1
1953	нужно говорить	1	1
1954	человека что	1	1
1955	в мир	3	1
1956	большей частью	1	1
1957	мы считаем	1	1
1958	времени и	1	1
1959	которая конечно	1	1
1960	может сделать	1	1
1961	в конечное	1	1
1962	и находит	1	1
1963	к людям	5	1
1964	подлинным создателем	1	1
1965	определенного рода	1	1
1966	цели и	1	1
1967	искусство также	1	1
1968	было и	1	1
1969	в человека	3	1
1970	тот был	1	1
1971	состоит в	1	1
1972	невозможно можно	1	1
1973	контексте всех	1	1
1974	разными именами	1	1
1975	вы меня	1	1
1976	но который	1	1
1977	абсолютном смысле	1	1
1978	и под	2	1
1979	приводить других	1	1
1980	не худо	1	1
1981	возможно было	1	1
1982	и многих	1	1
1983	от которой	1	1
1984	переживаниях на	1	1
1985	человек был	1	1
1986	оно стало	1	1
1987	нам и	1	1
1988	специального анализа	2	1
1989	то она	1	1
1990	в сознании	3	1
1991	бросаются в	1	1
1992	и будущего	1	1
1993	совсем другое	2	1
1994	впечатлений в	1	1
1995	начало которое	1	1
1996	огромного числа	1	1
1997	смысл указать	1	1
1998	в и	1	1
1999	это одно	1	1
2000	лишь за	1	1
2001	в произведениях	1	1
2002	является уже	1	1
2003	из него	1	1
2004	в год	1	1
2005	если только	2	1
2006	он навсегда	1	1
2007	носит название	1	1
2008	человеческого я	4	1
2009	неоплатонизм и	1	1
2010	или другой	1	1
2011	чуть ли	1	1
2012	это новое	1	1
2013	окончательно и	1	1
2014	вместе со	2	1
2015	в любви	1	1
2016	основателем и	1	1
2017	своей первой	1	1
2018	в советском	1	1
2019	и прямо	1	1
2020	что ему	1	1
2021	со мной	1	1
2022	после которого	1	1
2023	к году	1	1
2024	всегда имел	1	1
2025	ему что	1	1
2026	его матери	1	1
2027	только некоторые	1	1
2028	надежду на	2	1
2029	и кончая	1	1
2030	без разбора	1	1
2031	в последней	1	1
2032	о тождестве	1	1
2033	о сыне	1	1
2034	к величайшему	1	1
2035	процесс но	1	1
2036	нас здесь	1	1
2037	же мере	1	1
2038	особенно с	1	1
2039	только были	1	1
2040	христианского учения	1	1
2041	в настоящую	1	1
2042	будет ли	1	1
2043	такое же	1	1
2044	мало того	1	1
2045	то самое	1	1
2046	считает их	1	1
2047	указание на	2	1
2048	конечном торжестве	1	1
2049	что хотел	1	1
2050	из своих	1	1
2051	делать это	1	1
2052	чем он	1	1
2053	а все	1	1
2054	то более	3	1
2055	весьма важная	1	1
2056	историческом процессе	1	1
2057	рисует и	1	1
2058	мифологии но	1	1
2059	степени но	1	1
2060	стал с	1	1
2061	не принимает	1	1
2062	раз в	2	1
2063	от своих	3	1
2064	а на	1	1
2065	и самостоятельно	1	1
2066	в таких	2	1
2067	а еще	2	1
2068	борьбу с	3	1
2069	что действительно	1	1
2070	вселяет в	2	1
2071	бы для	1	1
2072	поскольку однако	3	1
2073	тут абсолютизация	1	1
2074	себе что	1	1
2075	своего мужа	1	1
2076	или в	7	1
2077	новой и	2	1
2078	жизни это	2	1
2079	начала в	1	1
2080	откуда и	2	1
2081	за этим	1	1
2082	нашел то	1	1
2083	и где	1	1
2084	который как	2	1
2085	на нее	1	1
2086	и начинается	1	1
2087	которые как	3	1
2088	и другое	6	1
2089	духовной свободы	1	1
2090	он один	1	1
2091	в обычном	1	1
2092	между собою	2	1
2093	чтобы быть	1	1
2094	сама по	2	1
2095	представляет собою	3	1
2096	слова на	1	1
2097	случае не	2	1
2098	что перед	2	1
2099	является такой	1	1
2100	как она	1	1
2101	он призывает	1	1
2102	поведения и	1	1
2103	как всеобщую	1	1
2104	которого уже	1	1
2105	или даже	4	1
2106	говорят о	1	1
2107	с разными	1	1
2108	то из	1	1
2109	стремление к	1	1
2110	ли не	2	1
2111	тех времен	1	1
2112	с явным	1	1
2113	или что	1	1
2114	относится с	1	1
2115	поэт и	1	1
2116	что человечество	1	1
2117	и оно	1	1
2118	все такого	1	1
2119	и философ	1	1
2120	одного предмета	1	1
2121	для которого	1	1
2122	в каждой	2	1
2123	всего здесь	1	1
2124	людям в	1	1
2125	после всех	1	1
2126	него произошло	1	1
2127	и таким	1	1
2128	на лучшее	1	1
2129	время уже	2	1
2130	за его	2	1
2131	в одной	2	1
2132	которая еще	1	1
2133	в создании	1	1
2134	от огня	1	1
2135	получает у	1	1
2136	тоже есть	1	1
2137	мере в	4	1
2138	и человек	1	1
2139	на них	1	1
2140	на место	1	1
2141	на свете	1	1
2142	человека к	1	1
2143	не единственное	1	1
2144	я люблю	1	1
2145	нам хотелось	3	1
2146	мифологии а	2	1
2147	буквальном смысле	1	1
2148	сказали бы	1	1
2149	в катакомбах	1	1
2150	конечно здесь	1	1
2151	часто бывает	1	1
2152	восстановление его	1	1
2153	и человека	3	1
2154	что очень	1	1
2155	и знал	1	1
2156	возвращается к	1	1
2157	к божественному	1	1
2158	которая может	1	1
2159	которую мы	2	1
2160	ли в	2	1
2161	полноте бытия	1	1
2162	всю свою	4	1
2163	вполне можно	1	1
2164	петербурга который	1	1
2165	нашей настоящей	1	1
2166	земле в	1	1
2167	почти можно	1	1
2168	который мы	1	1
2169	мы попробуем	1	1
2170	духовное и	1	1
2171	вообще же	1	1
2172	у греков	1	1
2173	быть никакой	1	1
2174	доказать что	2	1
2175	степени не	1	1
2176	грубом и	1	1
2177	всего только	1	1
2178	построена на	1	1
2179	ведь и	1	1
2180	в значительной	3	1
2181	у того	2	1
2182	то перед	2	1
2183	останавливаются на	1	1
2184	от тех	1	1
2185	эти древние	2	1
2186	и могуч	1	1
2187	насколько можно	1	1
2188	всего его	1	1
2189	который якобы	1	1
2190	году написал	1	1
2191	каждый раз	2	1
2192	только у	1	1
2193	факт что	2	1
2194	поводу необходимо	1	1
2195	на людей	1	1
2196	против того	1	1
2197	весьма важным	1	1
2198	следующее рассуждение	1	1
2199	чтобы не	1	1
2200	внутреннюю форму	1	1
2201	и умер	1	1
2202	весьма интересная	1	1
2203	и всех	2	1
2204	и создавал	1	1
2205	и самой	2	1
2206	она действительно	1	1
2207	вдохновения у	1	1
2208	кому другому	1	1
2209	как из	1	1
2210	гордости и	1	1
2211	человеческого сознания	1	1
2212	на любые	1	1
2213	становится его	1	1
2214	великих и	1	1
2215	не можете	1	1
2216	особенно ярко	2	1
2217	с большой	1	1
2218	собою то	1	1
2219	образ жизни	1	1
2220	наконец что	1	1
2221	другом смысле	1	1
2222	которых вы	1	1
2223	и материи	1	1
2224	однако для	2	1
2225	в положительном	1	1
2226	полной уверенностью	1	1
2227	он знает	1	1
2228	рода конструкции	1	1
2229	постоянно и	1	1
2230	же можно	1	1
2231	или иной	4	1
2232	или другими	1	1
2233	самом себе	1	1
2234	убеждения и	1	1
2235	своей философской	1	1
2236	с небес	5	1
2237	сердце и	1	1
2238	при внимательном	1	1
2239	отношении не	2	1
2240	и довольно	2	1
2241	и дальше	2	1
2242	смысле а	1	1
2243	у н	2	1
2244	право на	1	1
2245	уже чисто	1	1
2246	из самых	1	1
2247	пошлых и	1	1
2248	однако из	1	1
2249	а жизнь	1	1
2250	больше не	1	1
2251	чем та	1	1
2252	слова и	1	1
2253	времена и	1	1
2254	все более	1	1
2255	нуждается в	2	1
2256	и последняя	1	1
2257	этой силы	1	1
2258	бы от	1	1
2259	таком виде	1	1
2260	своего брата	2	1
2261	для этого	2	1
2262	да будет	1	1
2263	таким же	1	1
2264	которые тоже	3	1
2265	который однако	1	1
2266	весьма значительным	1	1
2267	он с	2	1
2268	и поборник	1	1
2269	представители раннего	1	1
2270	в который	2	1
2271	дело здесь	2	1
2272	интересами и	1	1
2273	все подобного	1	1
2274	выхода на	1	1
2275	сейчас мы	1	1
2276	говорит не	2	1
2277	вообще к	1	1
2278	мира в	3	1
2279	человеческой природы	1	1
2280	можно заключить	1	1
2281	дается как	1	1
2282	себе а	3	1
2283	в лучах	2	1
