N	2gram	Vygotskiy_	Vladivir
1321	он получил	1	1
1322	основании анализа	1	1
1323	психологических теорий	1	1
1324	и всей	1	1
1325	трудно как	1	1
1326	мы в	3	1
1327	произведение которое	1	1
1328	впадает в	2	1
1329	с любовью	1	1
1330	он к	1	1
1331	есть у	1	1
1332	поэтому можно	1	1
1333	этот метод	2	1
1334	этой же	1	1
1335	сравнить с	1	1
1336	элементов и	1	1
1337	или искусство	1	1
1338	же самому	2	1
1339	от абсолютной	2	1
1340	что при	8	1
1341	основных понятий	2	1
1342	каждом шагу	1	1
1343	чрезвычайно легко	3	1
1344	чтобы иметь	1	1
1345	в буквальном	1	1
1346	чему можно	1	1
1347	что самая	1	1
1348	глаза на	1	1
1349	имеет только	1	1
1350	тайны и	2	1
1351	к изображению	1	1
1352	для объяснения	3	1
1353	можно привести	1	1
1354	то прежде	1	1
1355	они в	2	1
1356	раннего детства	2	1
1357	одно из	2	1
1358	это слово	1	1
1359	в немецкой	2	1
1360	коренным образом	1	1
1361	не обладает	2	1
1362	там и	1	1
1363	бы что	2	1
1364	содержание этого	1	1
1365	дала бы	1	1
1366	через всю	1	1
1367	что между	1	1
1368	другого как	2	1
1369	видит в	1	1
1370	есть еще	1	1
1371	совершенно ясно	22	1
1372	и объективной	1	1
1373	в самые	1	1
1374	является весьма	1	1
1375	всем известно	1	1
1376	не совпадают	1	1
1377	этому присоединяется	1	1
1378	как трудно	1	1
1379	свою природу	1	1
1380	в общей	1	1
1381	эта история	1	1
1382	в разные	2	1
1383	и всюду	1	1
1384	нужно не	1	1
1385	понимать только	1	1
1386	в несколько	1	1
1387	основным принципом	1	1
1388	с двумя	2	1
1389	характер с	1	1
1390	произведение как	4	1
1391	проблем и	1	1
1392	этим и	1	1
1393	помощи которого	2	1
1394	он оказывается	1	1
1395	все у	1	1
1396	как таковое	2	1
1397	с представлением	1	1
1398	в понятии	1	1
1399	возможны только	3	1
1400	очевидно что	7	1
1401	самые три	1	1
1402	в последних	1	1
1403	следовательно что	2	1
1404	смысле и	2	1
1405	простой и	1	1
1406	характер и	1	1
1407	мы никак	1	1
1408	я совершенно	1	1
1409	исследование по	1	1
1410	указывая на	2	1
1411	он теперь	1	1
1412	также в	1	1
1413	каждое из	2	1
1414	спор о	1	1
1415	некоторое хотя	1	1
1416	же при	1	1
1417	обходиться без	1	1
1418	по ее	1	1
1419	виде так	1	1
1420	человеке и	1	1
1421	эмпирической психологии	2	1
1422	а эта	1	1
1423	же самыми	2	1
1424	понимание и	1	1
1425	в прежней	2	1
1426	в свете	3	1
1427	важный для	1	1
1428	благодаря тому	2	1
1429	и следовательно	4	1
1430	человек имеет	1	1
1431	тогда только	1	1
1432	что отнюдь	1	1
1433	что как	1	1
1434	в других	3	1
1435	же поступает	1	1
1436	всех народов	1	1
1437	искусство не	2	1
1438	а для	1	1
1439	вопроса о	1	1
1440	деятельности и	1	1
1441	а потом	1	1
1442	творчество в	1	1
1443	и мир	1	1
1444	в каждом	5	1
1445	конечно хотел	1	1
1446	здесь как	1	1
1447	только от	1	1
1448	смысл и	2	1
1449	материалом для	1	1
1450	нашей деятельности	2	1
1451	но отсюда	1	1
1452	а вовсе	1	1
1453	и понимает	1	1
1454	к в	1	1
1455	стихотворение по	1	1
1456	не означает	2	1
1457	выводы и	1	1
1458	работы было	1	1
1459	говоря в	1	1
1460	ли это	3	1
1461	или это	1	1
1462	него есть	1	1
1463	а напротив	1	1
1464	все яснее	1	1
1465	совершенно правильно	7	1
1466	что настоящее	1	1
1467	является только	1	1
1468	нашего сознания	3	1
1469	зрения в	1	1
1470	на абсолютное	2	1
1471	этой точки	7	1
1472	не дает	3	1
1473	на другой	3	1
1474	и сказал	1	1
1475	ту же	6	1
1476	уже к	1	1
1477	мы опять	2	1
1478	самому себе	2	1
1479	л в	1	1
1480	что вопрос	1	1
1481	человека который	1	1
1482	точно в	1	1
1483	на чем	1	1
1484	объект как	1	1
1485	на нем	2	1
1486	надо сказать	3	1
1487	если же	3	1
1488	а она	1	1
1489	все те	1	1
1490	такого что	1	1
1491	и определяет	1	1
1492	для человека	1	1
1493	такое что	1	1
1494	с общим	2	1
1495	никакого серьезного	1	1
1496	времен и	1	1
1497	этот вопрос	2	1
1498	совершенно неверно	1	1
1499	совершенно другую	2	1
1500	то во	1	1
1501	он представляет	1	1
1502	то а	1	1
1503	из жизненных	1	1
1504	которого в	1	1
1505	переживаний но	1	1
1506	многих случаях	1	1
1507	того кто	1	1
1508	значение и	3	1
1509	сущности ничего	1	1
1510	соглашаясь с	1	1
1511	в направлении	1	1
1512	только наиболее	1	1
1513	ни одной	1	1
1514	т п	24	1
1515	и опять	1	1
1516	себе никакой	1	1
1517	человека того	1	1
1518	основанное на	1	1
1519	все человеческие	1	1
1520	которую в	1	1
1521	зрения она	1	1
1522	жизни не	1	1
1523	известном смысле	1	1
1524	случае когда	1	1
1525	выдвинуть на	1	1
1526	искусства но	7	1
1527	для нашего	1	1
1528	рассматривается как	1	1
1529	когда они	2	1
1530	приводят к	1	1
1531	обратимся к	1	1
1532	есть вместе	1	1
1533	в общих	1	1
1534	что может	1	1
1535	согласуется с	1	1
1536	и почему	1	1
1537	не значит	2	1
1538	участвует в	1	1
1539	общества даже	1	1
1540	весь свой	1	1
1541	столь же	6	1
1542	своего существования	1	1
1543	другой не	1	1
1544	деле это	1	1
1545	до наших	1	1
1546	которое имеет	1	1
1547	философии а	1	1
1548	для построения	2	1
1549	из анализа	3	1
1550	изучения в	1	1
1551	что наша	1	1
1552	а как	2	1
1553	приходится признать	1	1
1554	в него	4	1
1555	себе как	1	1
1556	можно с	2	1
1557	обратиться к	3	1
1558	и чем	1	1
1559	и объективная	1	1
1560	имеет дело	2	1
1561	конечно у	1	1
1562	которого она	1	1
1563	нечто весьма	1	1
1564	что до	1	1
1565	он начал	1	1
1566	от самого	1	1
1567	делает то	3	1
1568	этого желания	2	1
1569	своего рода	1	1
1570	все признаки	1	1
1571	не составляют	1	1
1572	действительности поэтому	1	1
1573	было на	1	1
1574	связи и	1	1
1575	собственном смысле	3	1
1576	во втором	1	1
1577	господствовать над	1	1
1578	даже чисто	1	1
1579	очень серьезно	2	1
1580	и считает	1	1
1581	я уже	1	1
1582	даны в	2	1
1583	можно понять	1	1
1584	о работе	1	1
1585	с еще	1	1
1586	строго различать	1	1
1587	этой проблемы	2	1
1588	и должны	1	1
1589	только те	1	1
1590	на самые	2	1
1591	на совершенно	1	1
1592	прямо говорит	3	1
1593	как содержание	1	1
1594	впадая в	1	1
1595	же отношении	1	1
1596	он только	1	1
1597	конечно ни	1	1
1598	будто в	1	1
1599	п с	1	1
1600	роман с	1	1
1601	оно было	2	1
1602	кризиса гораздо	1	1
1603	говорит нам	1	1
1604	иметь возможность	2	1
1605	и далее	2	1
1606	здесь он	1	1
1607	и та	1	1
1608	воображения и	1	1
1609	данное и	1	1
1610	от этой	2	1
1611	через эту	1	1
1612	к выводу	2	1
1613	трем основным	1	1
1614	науки и	1	1
1615	поэтому что	1	1
1616	переживания и	2	1
1617	формах в	1	1
1618	себе представление	1	1
1619	оттого что	1	1
1620	к области	3	1
1621	на отдельных	1	1
1622	да это	2	1
1623	психологии однако	1	1
1624	надо будет	1	1
1625	же самой	3	1
1626	и ничего	1	1
1627	к родителям	1	1
1628	на минуту	1	1
1629	следующими словами	1	1
1630	же самые	2	1
1631	нас от	2	1
1632	стремится не	1	1
1633	и сделать	1	1
1634	привести следующее	1	1
1635	чувства и	4	1
1636	пророк и	1	1
1637	всегда в	1	1
1638	их и	1	1
1639	мы могли	1	1
1640	при построении	1	1
1641	заключается не	2	1
1642	мы говорим	2	1
1643	содержание и	1	1
1644	только несколько	1	1
1645	его жизнь	1	1
1646	ничего такого	1	1
1647	в процессе	7	1
1648	ничем не	1	1
1649	к которым	4	1
1650	другого направления	2	1
1651	из тех	1	1
1652	в одних	1	1
1653	ему казалось	1	1
1654	просто сказать	1	1
1655	все другое	1	1
1656	мы наметили	1	1
1657	состоит из	2	1
1658	существует то	1	1
1659	такое определение	1	1
1660	никто не	1	1
1661	том смысле	1	1
1662	явлений и	3	1
1663	говоря и	1	1
1664	бы не	1	1
1665	который не	2	1
1666	представить следующее	1	1
1667	работах по	1	1
1668	зависимости от	7	1
1669	совершенно согласны	1	1
1670	при всех	1	1
1671	законченной и	1	1
1672	эта внутренняя	2	1
1673	со слов	1	1
1674	которая не	2	1
1675	на каждом	1	1
1676	сознательно и	1	1
1677	везде и	1	1
1678	может исполнить	1	1
1679	не трудно	1	1
1680	огромную роль	1	1
1681	редко и	1	1
1682	такая точка	1	1
1683	бы эту	1	1
1684	без специального	1	1
1685	показать как	2	1
1686	перестанет существовать	1	1
1687	теории как	1	1
1688	мало ли	1	1
1689	но почему	1	1
1690	в т	1	1
1691	новым и	1	1
1692	который он	3	1
1693	но их	1	1
1694	место как	1	1
1695	которых можно	1	1
1696	менее с	1	1
1697	должны были	2	1
1698	его учениками	1	1
1699	этих новых	1	1
1700	чем же	2	1
1701	можно установить	1	1
1702	помощи которых	1	1
1703	характер его	1	1
1704	и воображения	1	1
1705	о духе	1	1
1706	итак в	1	1
1707	это понятие	1	1
1708	какой мере	3	1
1709	видим что	5	1
1710	относящихся к	1	1
1711	туда и	1	1
1712	творчество и	1	1
1713	установить только	1	1
1714	мы его	2	1
1715	связана с	1	1
1716	автора и	1	1
1717	так чтобы	1	1
1718	на манер	2	1
1719	земли и	1	1
1720	если например	1	1
1721	символизма который	1	1
1722	и какие	1	1
1723	вся она	1	1
1724	только мы	2	1
1725	этой работы	1	1
1726	это только	4	1
1727	быть не	1	1
1728	не быть	2	1
1729	на два	2	1
1730	и тогда	3	1
1731	он относится	1	1
1732	идея с	1	1
1733	в новой	2	1
1734	сознании и	2	1
1735	каждой из	3	1
1736	теории в	1	1
1737	своей целью	1	1
1738	этим трем	1	1
1739	в первых	1	1
1740	в известном	2	1
1741	несогласии с	1	1
1742	стоять на	1	1
1743	его система	1	1
1744	вслед за	10	1
1745	на примере	5	1
1746	против такого	1	1
1747	основной принцип	1	1
1748	как мысль	1	1
1749	большей частью	3	1
1750	целый ряд	12	1
1751	мы считаем	2	1
1752	времени и	2	1
1753	идеи в	1	1
1754	может сделать	1	1
1755	к людям	1	1
1756	цели и	1	1
1757	свободно и	2	1
1758	решительно все	2	1
1759	и проще	2	1
1760	поводу того	1	1
1761	связанных с	1	1
1762	в творчестве	5	1
1763	вот этот	1	1
1764	как будет	1	1
1765	состоит в	5	1
1766	являются только	1	1
1767	удовольствия и	2	1
1768	резкой форме	1	1
1769	проблемы и	1	1
1770	к трем	2	1
1771	русский язык	1	1
1772	не касаясь	1	1
1773	на две	1	1
1774	в данной	1	1
1775	ко всей	1	1
1776	и многих	1	1
1777	оказываются только	2	1
1778	принадлежит к	1	1
1779	дальше не	1	1
1780	свой взгляд	1	1
1781	даже о	1	1
1782	этого кризиса	1	1
1783	целями и	1	1
1784	что прежняя	1	1
1785	именно то	1	1
1786	нужно рассматривать	2	1
1787	лучше всего	2	1
1788	нам и	2	1
1789	в сознании	6	1
1790	бросаются в	1	1
1791	выступить с	1	1
1792	при нашем	1	1
1793	системы которые	1	1
1794	самом процессе	1	1
1795	мысли но	2	1
1796	полемике с	1	1
1797	стихов с	2	1
1798	и представлений	1	1
1799	он заканчивает	1	1
1800	в и	1	1
1801	общественного развития	3	1
1802	это одно	1	1
1803	является уже	1	1
1804	входящих в	2	1
1805	мы еще	1	1
1806	и искусства	1	1
1807	точку зрения	3	1
1808	вы можете	1	1
1809	указанием на	2	1
1810	но гораздо	2	1
1811	человеческую жизнь	1	1
1812	высшей степени	1	1
1813	это новое	2	1
1814	ее конкретном	1	1
1815	и каким	1	1
1816	всегда была	1	1
1817	их к	1	1
1818	в любви	1	1
1819	тогда в	1	1
1820	психологии во	1	1
1821	мысли а	2	1
1822	из отдельных	2	1
1823	то они	1	1
1824	можно себе	1	1
1825	общей философской	1	1
1826	всех нас	1	1
1827	что ему	1	1
1828	и многие	3	1
1829	ничего другого	2	1
1830	с но	3	1
1831	выходит за	2	1
1832	основе своей	2	1
1833	стороны мы	1	1
1834	различие между	5	1
1835	считает что	2	1
1836	то я	2	1
1837	следующие два	1	1
1838	объяснения из	1	1
1839	теперь как	1	1
1840	чем все	1	1
1841	противоречия и	1	1
1842	одной плоскости	1	1
1843	себе ничего	1	1
1844	нам приходится	2	1
1845	оно будет	1	1
1846	и свойства	1	1
1847	же мере	1	1
1848	и правды	1	1
1849	легко заметить	4	1
1850	заключение было	1	1
1851	в соответствующих	2	1
1852	в постоянном	1	1
1853	теории а	1	1
1854	простого и	1	1
1855	этом он	2	1
1856	такое же	3	1
1857	другой метод	1	1
1858	что хотел	1	1
1859	на которой	1	1
1860	действительный то	1	1
1861	своей фантастической	1	1
1862	смысле этого	2	1
1863	быть или	1	1
1864	самых малых	1	1
1865	а на	4	1
1866	в таких	2	1
1867	всего и	1	1
1868	века и	1	1
1869	отказаться от	4	1
1870	и слова	1	1
1871	том можно	1	1
1872	или в	2	1
1873	все ее	1	1
1874	для других	1	1
1875	не любит	2	1
1876	как таковая	1	1
1877	за этим	1	1
1878	и права	1	1
1879	в руках	2	1
1880	который как	2	1
1881	на нее	1	1
1882	ему при	1	1
1883	том виде	2	1
1884	представлений с	1	1
1885	виду что	1	1
1886	этом что	1	1
1887	и физика	1	1
1888	совсем иное	1	1
1889	особенность его	1	1
1890	на тему	2	1
1891	в условиях	1	1
1892	между собою	1	1
1893	к чистому	1	1
1894	сама по	2	1
1895	представляет собою	1	1
1896	случае не	2	1
1897	из которого	6	1
1898	чем отличаются	1	1
1899	прийти к	1	1
1900	является такой	2	1
1901	как она	4	1
1902	этой цели	1	1
1903	эту точку	1	1
1904	говорят о	1	1
1905	в переводе	1	1
1906	стремление к	1	1
1907	образ или	1	1
1908	ли не	2	1
1909	этого вопроса	2	1
1910	или что	4	1
1911	и оно	1	1
1912	по самой	3	1
1913	поэтического творчества	5	1
1914	рассматривать ее	1	1
1915	в каждой	1	1
1916	степени что	1	1
1917	для нашей	2	1
1918	что тот	3	1
1919	и таким	4	1
1920	концов только	1	1
1921	в одной	3	1
1922	важно оно	1	1
1923	связаны с	1	1
1924	не впадая	1	1
1925	за те	1	1
1926	мере в	2	1
1927	оно может	1	1
1928	на место	3	1
1929	идет к	2	1
1930	как три	1	1
1931	нам хотелось	1	1
1932	буквальном смысле	1	1
1933	раньше в	1	1
1934	и чему	1	1
1935	в разной	1	1
1936	и искусство	2	1
1937	как ни	1	1
1938	однако легко	1	1
1939	и субъект	1	1
1940	же ее	1	1
1941	которая может	1	1
1942	которую мы	1	1
1943	себя ни	1	1
1944	что сущность	1	1
1945	заметить при	1	1
1946	и оценка	1	1
1947	такое заключение	1	1
1948	с новыми	2	1
1949	к цели	1	1
1950	или совсем	1	1
1951	оно станет	1	1
1952	который мы	1	1
1953	знакомства с	1	1
1954	так резко	1	1
1955	ничего подобного	1	1
1956	уже только	1	1
1957	степени не	1	1
1958	для чего	1	1
1959	с совершенно	3	1
1960	построена на	1	1
1961	ведь и	1	1
1962	будет совершенно	1	1
1963	него впечатление	1	1
1964	в значительной	1	1
1965	у того	2	1
1966	нуждаемся в	1	1
1967	оно вышло	1	1
1968	сама с	1	1
1969	от всех	3	1
1970	каком они	1	1
1971	не решился	1	1
1972	от тех	1	1
1973	фактами в	1	1
1974	чего мы	2	1
1975	этих работ	1	1
1976	по одним	1	1
1977	независимым от	1	1
1978	из крупнейших	1	1
1979	деятельности в	1	1
1980	к анализу	1	1
1981	прибегать к	1	1
1982	конечно в	1	1
1983	только у	1	1
1984	резко отличается	1	1
1985	имеет свое	1	1
1986	это если	1	1
1987	не следует	1	1
1988	истины в	2	1
1989	то совершенно	2	1
1990	даже при	1	1
1991	против того	2	1
1992	фантазии и	2	1
1993	в пустыне	1	1
1994	так ясно	1	1
1995	несколько раз	1	1
1996	внутреннюю форму	3	1
1997	и называется	1	1
1998	признать что	1	1
1999	и создавал	1	1
2000	всем этим	1	1
2001	как из	1	1
2002	всех времен	1	1
2003	и детская	1	1
2004	с так	3	1
2005	допустить что	2	1
2006	те которые	1	1
2007	ради того	1	1
2008	не стыдится	1	1
2009	чувства а	1	1
2010	с научной	1	1
2011	цель процесса	1	1
2012	наконец что	1	1
2013	рядом других	1	1
2014	в плане	1	1
2015	все больше	2	1
2016	над его	1	1
2017	здесь особенно	1	1
2018	формах чем	1	1
2019	и значения	1	1
2020	являются не	2	1
2021	а можно	1	1
2022	не важно	1	1
2023	же можно	1	1
2024	тем чтобы	2	1
2025	была в	1	1
2026	понятий но	1	1
2027	нужно отнести	1	1
2028	может вызвать	1	1
2029	и довольно	1	1
2030	и дальше	3	1
2031	из самых	2	1
2032	включает в	1	1
2033	слова и	1	1
2034	нуждается в	3	1
2035	теории искусства	8	1
2036	назвал его	1	1
2037	словам и	1	1
2038	ли может	1	1
2039	на своих	1	1
2040	его психологии	1	1
2041	эти два	1	1
2042	к работе	2	1
2043	важную роль	1	1
2044	соглашаться с	1	1
2045	для этого	1	1
2046	таким же	1	1
2047	что такие	3	1
2048	именно это	1	1
2049	и попытки	1	1
2050	он с	1	1
2051	чем отличается	1	1
2052	вот эту	1	1
2053	начинает с	3	1
2054	дело здесь	1	1
2055	в известной	1	1
2056	познавательного процесса	1	1
2057	к идее	2	1
2058	себе а	4	1
