N	2gram	Tiupa_Hudo	Analitik
1281	существованием человека	1	1
1282	мысли и	2	1
1283	существенно для	1	1
1284	по-видимому не	2	1
1285	что душевная	1	1
1286	нас в	2	1
1287	внимательного читателя	1	1
1288	самом же	1	1
1289	не годится	1	1
1290	персонажа и	1	1
1291	себе во	1	1
1292	в различных	1	1
1293	с собой	2	1
1294	бы место	1	1
1295	именно смерть	1	1
1296	в рамки	1	1
1297	художественности рассматриваемого	1	1
1298	быть найден	1	1
1299	постепенно снята	1	1
1300	в разладе	1	1
1301	собственно художественной	1	1
1302	как вторая	2	1
1303	в средневековой	1	1
1304	в предыдущей	3	1
1305	чтобы в	1	1
1306	между автором	2	1
1307	отсчета в	1	1
1308	на свой	3	1
1309	но все	2	1
1310	мира личности	1	1
1311	ни одна	2	1
1312	такие факторы	1	1
1313	срастаясь с	1	1
1314	уже отмечалось	1	1
1315	на мир	1	1
1316	и опять	1	1
1317	мысли как	1	1
1318	почти то	1	1
1319	на какой-нибудь	1	1
1320	дочь с	1	1
1321	субъекта самоопределения	3	1
1322	он предполагает	1	1
1323	индивидуального самоопределения	1	1
1324	героев дамы	1	1
1325	себя лично	1	1
1326	и поведения	1	1
1327	места и	1	1
1328	для своей	1	1
1329	образа автора	1	1
1330	к художественности	1	1
1331	давно уже	3	1
1332	от личной	1	1
1333	стороны в	1	1
1334	это позиция	1	1
1335	его на	1	1
1336	бы стать	1	1
1337	столкновение с	2	1
1338	оставляет места	1	1
1339	начинается с	2	1
1340	они всего	1	1
1341	взаимоотражении во	1	1
1342	опять как	1	1
1343	следующем эпизоде	1	1
1344	этического выбора	1	1
1345	мире анекдота	1	1
1346	мысли о	3	1
1347	обстоятельств но	1	1
1348	целостности своего	1	1
1349	жизни ее	1	1
1350	главы и	2	1
1351	подлинный смысл	1	1
1352	и мнения	1	1
1353	и интерпретации	1	1
1354	с особого	1	1
1355	в xx	1	1
1356	внешней жизни	2	1
1357	человека есть	2	1
1358	другой жизни	3	1
1359	с действительной	1	1
1360	же после	1	1
1361	отмечалось исследователями	1	1
1362	за ней	2	1
1363	я а	2	1
1364	к своим	2	1
1365	ибо полнота	1	1
1366	места времени	1	1
1367	художников не	1	1
1368	когда бы	1	1
1369	как обычно	1	1
1370	в письме	1	1
1371	и из	1	1
1372	то притча	2	1
1373	смысл этого	1	1
1374	заданности и	1	1
1375	картины жизни	1	1
1376	лишь одну	1	1
1377	и смехом	1	1
1378	себя героем	1	1
1379	на станцию	1	1
1380	говорится о	2	1
1381	сознание читателя	1	1
1382	что сознание	1	1
1383	встреча двух	1	1
1384	литературы в	1	1
1385	аналогичное но	1	1
1386	результате которой	1	1
1387	художественной концепции	5	1
1388	в первую	2	1
1389	его внутренний	1	1
1390	во все	1	1
1391	на человека	2	1
1392	байрон я	1	1
1393	и жизнь	1	1
1394	есть энергия	1	1
1395	и ушел	2	1
1396	она же	1	1
1397	отказываться от	1	1
1398	где повествователь	1	1
1399	преображается в	1	1
1400	же следует	1	1
1401	сказал я	1	1
1402	и такие	1	1
1403	среди всех	1	1
1404	контексте и	1	1
1405	о чем-то	1	1
1406	перед его	1	1
1407	бахтин не	1	1
1408	человека не	3	1
1409	пушкинской прозы	1	1
1410	в пределе	2	1
1411	и фамилии	1	1
1412	персонажем как	1	1
1413	личность это	1	1
1414	содержательная глубина	1	1
1415	именно этим	2	1
1416	внутренне единую	1	1
1417	только как	1	1
1418	себе кажется	1	1
1419	читатель узнает	1	1
1420	тайна внутреннего	1	1
1421	внешней данности	7	1
1422	незаместимого места	1	1
1423	доминантной роли	1	1
1424	но то	1	1
1425	из жизни	2	1
1426	анекдот невозможно	1	1
1427	и своим	1	1
1428	начале рассказа	1	1
1429	и другой	1	1
1430	нравственный закон	1	1
1431	которыми он	1	1
1432	соответствующую позицию	1	1
1433	в этот	1	1
1434	вопреки мнению	1	1
1435	котором по	1	1
1436	что словно	1	1
1437	из себя	1	1
1438	т.п в	1	1
1439	подлинным искусством	1	1
1440	этот тезис	1	1
1441	смысле слова	1	1
1442	существеннее другое	1	1
1443	таком взгляде	1	1
1444	а когда	1	1
1445	об отношении	1	1
1446	них и	1	1
1447	из своего	1	1
1448	греческое слово	1	1
1449	склонный к	1	1
1450	своих героев	2	1
1451	свои двадцать	1	1
1452	происходит ли	1	1
1453	о них	4	1
1454	точно так	1	1
1455	и вторая	1	1
1456	смерти чиновника	2	1
1457	приходит к	3	1
1458	времени или	1	1
1459	как персонаж	1	1
1460	внимания к	1	1
1461	словесного выражения	1	1
1462	нечистую силу	1	1
1463	и внутренней	3	1
1464	укрупненных деталей	1	1
1465	не я	1	1
1466	всякого сомнения	1	1
1467	выражение глаз	1	1
1468	самим героем	1	1
1469	то можно	1	1
1470	он при	1	1
1471	анекдот конденсируется	1	1
1472	хотел сказать	1	1
1473	первого лица	1	1
1474	второй половины	1	1
1475	мы привыкли	1	1
1476	композиционной форме	2	1
1477	ни одного	1	1
1478	текста или	1	1
1479	прозы в	1	1
1480	думал о	2	1
1481	равнодушна к	1	1
1482	целостного духовного	3	1
1483	эти более	1	1
1484	с именем	1	1
1485	взглядом очень	1	1
1486	вернуться к	1	1
1487	художественности как	2	1
1488	по случаю	1	1
1489	безразличная к	1	1
1490	ее как	1	1
1491	на мягкую	1	1
1492	еще ничего	1	1
1493	как для	1	1
1494	подлинное лицо	1	1
1495	человека столь	1	1
1496	следующим образом	3	1
1497	романа как	1	1
1498	такая же	2	1
1499	объяснение в	1	1
1500	анекдотического персонажа	2	1
1501	знать в	1	1
1502	под названием	1	1
1503	художественности с	1	1
1504	во времена	1	1
1505	слово не	2	1
1506	речь не	1	1
1507	художественности к	1	1
1508	окна и	1	1
1509	сколь и	1	1
1510	все время	2	1
1511	ее внутренней	1	1
1512	мир произведения	1	1
1513	не умеет	3	1
1514	они сами	1	1
1515	иным как	1	1
1516	привлекает внимание	1	1
1517	речь о	1	1
1518	из самой	1	1
1519	что говорит	2	1
1520	и внутренняя	1	1
1521	именно с	1	1
1522	не два	1	1
1523	стороны других	1	1
1524	чувство юмора	1	1
1525	и чувства	2	1
1526	и моя	1	1
1527	я героини	1	1
1528	свою судьбу	1	1
1529	слова без	1	1
1530	себе знать	1	1
1531	как слепой	1	1
1532	главы как	1	1
1533	картину мира	3	1
1534	что происходило	1	1
1535	я другой	1	1
1536	тайны в	5	1
1537	бы определить	1	1
1538	жизни с	3	1
1539	пришвин это	1	1
1540	ставим перед	1	1
1541	вне пределов	1	1
1542	о ней	1	1
1543	людей в	1	1
1544	из ранних	1	1
1545	русской классической	1	1
1546	провел с	1	1
1547	героя не	4	1
1548	художественная воля	1	1
1549	все мы	1	1
1550	не происходит	1	1
1551	и весь	1	1
1552	в самую	1	1
1553	при котором	2	1
1554	над самым	1	1
1555	которой я	1	1
1556	влияние на	2	1
1557	в паремию	1	1
1558	драматизм и	2	1
1559	далее к	1	1
1560	проблем писал	1	1
1561	не исключая	1	1
1562	к индивидуальной	1	1
1563	определений таков	1	1
1564	между его	1	1
1565	мышления и	3	1
1566	она и	1	1
1567	хотелось бы	1	1
1568	личности ее	3	1
1569	о двух	4	1
1570	последние десятилетия	1	1
1571	нельзя сказать	1	1
1572	предшествующих характеристик	1	1
1573	и драматизм	1	1
1574	жизни так	4	1
1575	чужой жизнью	3	1
1576	своему содержанию	1	1
1577	и высокая	1	1
1578	моя жизнь	2	1
1579	одной лишь	1	1
1580	она в	5	1
1581	но еще	3	1
1582	это открытие	1	1
1583	что я	4	1
1584	что уже	1	1
1585	характера с	1	1
1586	в поисках	1	1
1587	мы знаем	4	1
1588	что сама	1	1
1589	еще больше	1	1
1590	с собачкой	15	1
1591	другого для	1	1
1592	отзывается в	1	1
1593	ним в	1	1
1594	тихая добродушная	1	1
1595	мифологическим представлениям	1	1
1596	не владеет	1	1
1597	имеется и	1	1
1598	народной жизни	1	1
1599	а ведь	1	1
1600	занимает место	1	1
1601	композиции речевого	1	1
1602	сверхличной заданностью	2	1
1603	внутренней стороны	1	1
1604	счете в	1	1
1605	в текстах	1	1
1606	роль анекдота	1	1
1607	лучше чем	1	1
1608	вновь как	1	1
1609	картиной мира	1	1
1610	чем у	1	1
1611	розовые щеки	1	1
1612	и сама	3	1
1613	в тот	3	1
1614	нескольких модификаций	1	1
1615	нее перед	1	1
1616	они в	2	1
1617	или иную	2	1
1618	к определенному	1	1
1619	он любил	1	1
1620	самоопределения личности	1	1
1621	первые свои	1	1
1622	герой притчи	2	1
1623	противоречие между	3	1
1624	наше внимание	3	1
1625	поэзии не	1	1
1626	если первая	1	1
1627	к живой	1	1
1628	начинается словами	1	1
1629	гоголевского ревизора	1	1
1630	же анекдота	1	1
1631	снимает с	1	1
1632	нему следует	1	1
1633	во взаимоотражении	1	1
1634	чем собственно	1	1
1635	а за	1	1
1636	ли мы	1	1
1637	к отцу	1	1
1638	и отношения	1	1
1639	и л	1	1
1640	писатель в	1	1
1641	авторского сознания	2	1
1642	как по	2	1
1643	с оглядкой	1	1
1644	что его	1	1
1645	интерпретируется как	1	1
1646	качестве субъектов	1	1
1647	пословично-афористическую сентенцию	1	1
1648	сознания не	1	1
1649	не нуждается	1	1
1650	героя с	1	1
1651	своему коммуникативному	1	1
1652	по аналогии	1	1
1653	была в	1	1
1654	к возникновению	1	1
1655	характера столь	1	1
1656	художественный итог	1	1
1657	нем но	1	1
1658	не субъективное	1	1
1659	чеховского рассказа	17	1
1660	или иная	4	1
1661	между этими	1	1
1662	смысле и	1	1
1663	текстов и	1	1
1664	его индивидуальной	1	1
1665	текста вслух	1	1
1666	адекватности читательского	1	1
1667	характер и	3	1
1668	могу стать	1	1
1669	читаем это	1	1
1670	убеждению повести	1	1
1671	как видим	1	1
1672	противоречием между	1	1
1673	личности с	3	1
1674	анекдоту и	1	1
1675	жизни других	2	1
1676	же как	4	1
1677	на земле	2	1
1678	от нормы	2	1
1679	рядом с	5	1
1680	чем иным	1	1
1681	видение жизни	1	1
1682	без которого	1	1
1683	выходит к	1	1
1684	драматизма и	1	1
1685	но когда	2	1
1686	меня так	1	1
1687	герою он	1	1
1688	от этого	2	1
1689	предполагает вполне	1	1
1690	спору с	1	1
1691	его жизни	6	1
1692	к мировому	1	1
1693	звучит и	1	1
1694	момент художественной	1	1
1695	говорилось о	1	1
1696	мягким взглядом	1	1
1697	напомним кстати	1	1
1698	здесь ни	1	1
1699	себе и	3	1
1700	был не	1	1
1701	рассказа не	2	1
1702	персонаж не	1	1
1703	очень существенно	1	1
1704	активную и	1	1
1705	делает его	1	1
1706	любимой дочери	2	1
1707	из москвы	1	1
1708	притче всегда	1	1
1709	феноменов искусства	1	1
1710	полагает что	1	1
1711	устремленность в	1	1
1712	формы героя	1	1
1713	и у	3	1
1714	что их	1	1
1715	и личностью	1	1
1716	человека а	2	1
1717	впрочем достаточно	1	1
1718	скитается по	1	1
1719	по имени	1	1
1720	граничит с	1	1
1721	этой плоскости	1	1
1722	личной тайной	4	1
1723	самой себе	1	1
1724	она меня	1	1
1725	анекдота но	2	1
1726	это столь	1	1
1727	выражению и	1	1
1728	во взаимоприятии	1	1
1729	этой своей	2	1
1730	иной жанровой	1	1
1731	осмеивает всякую	1	1
1732	не получает	1	1
1733	от чужого	1	1
1734	точкой зрения	2	1
1735	сна в	4	1
1736	конденсируется в	1	1
1737	до карикатурности	1	1
1738	внешней и	1	1
1739	грани между	1	1
1740	рождается в	1	1
1741	культуре и	1	1
1742	личную тайну	3	1
1743	это вполне	1	1
1744	если оно	1	1
1745	того в	1	1
1746	к эстетической	1	1
1747	складывается литературный	1	1
1748	поэтической традиции	1	1
1749	еще предстоит	1	1
1750	которых в	1	1
1751	в целях	1	1
1752	говорил о	1	1
1753	не составляет	1	1
1754	речевой строй	1	1
1755	художественного и	1	1
1756	не хотелось	3	1
1757	ни другое	1	1
1758	к последующему	1	1
1759	на страницах	1	1
1760	равнодушии к	2	1
1761	согласия между	2	1
1762	при отсутствии	1	1
1763	кого ты	1	1
1764	личностное я	1	1
1765	не тип	1	1
1766	совсем не	1	1
1767	с какой	3	1
1768	момента когда	1	1
1769	эти слова	3	1
1770	любимого человека	1	1
1771	новой общей	1	1
1772	эстетическое отношение	1	1
1773	художественности это	1	1
1774	состоянии заменить	1	1
1775	свой дом	1	1
1776	действительной жизнью	1	1
1777	и соответствующего	1	1
1778	анекдота ни	1	1
1779	именно потому	1	1
1780	как объект	1	1
1781	характера это	1	1
1782	бы но	1	1
1783	выявляется в	1	1
1784	жалостливая барышня	1	1
1785	если же	1	1
1786	с кротким	1	1
1787	в жанровом	1	1
1788	и точность	1	1
1789	женщины которая	1	1
1790	по фамилии	1	1
1791	исключая и	1	1
1792	жанровой природы	1	1
1793	концепция личности	2	1
1794	себя на	1	1
1795	разрешается в	1	1
1796	такое что	1	1
1797	как автор	1	1
1798	его жизнь	2	1
1799	где в	2	1
1800	не представляется	2	1
1801	бы уже	1	1
1802	в смерти	3	1
1803	проникнуть в	3	1
1804	сознания героя	2	1
1805	из нас	5	1
1806	то во	1	1
1807	в ничто	1	1
1808	в нее	1	1
1809	темной родинкой	1	1
1810	отстраняется от	1	1
1811	собственно и	2	1
1812	читателя что	1	1
1813	литературы и	1	1
1814	в москве	2	1
1815	способ самоактуализации	1	1
1816	с удовольствием	1	1
1817	являются ли	1	1
1818	личности однако	2	1
1819	жизнь личности	1	1
1820	в душечке	3	1
1821	никоим образом	1	1
1822	ни то	1	1
1823	характер действующего	1	1
1824	например не	1	1
1825	эпической формы	1	1
1826	я это	2	1
1827	из нее	1	1
1828	личного бытия	3	1
1829	открывается в	1	1
1830	нельзя не	1	1
1831	дамы с	6	1
1832	в древнерусской	1	1
1833	всегда только	1	1
1834	ограничимся рассмотрением	1	1
1835	характеристик и	1	1
1836	жизнь однако	1	1
1837	человеческих отношений	7	1
1838	позицию адресата	2	1
1839	серьезность и	2	1
1840	интересу к	1	1
1841	в поведении	1	1
1842	и никогда	1	1
1843	что для	1	1
1844	чувства любви	1	1
1845	и каждый	2	1
1846	его личности	3	1
1847	рассказывает как	1	1
1848	и ты	2	1
1849	из ключевых	2	1
1850	в художественную	1	1
1851	но ее	1	1
1852	видения жизни	3	1
1853	сопряжена с	1	1
1854	напряжения между	2	1
1855	вслушаемся в	1	1
1856	увиденной как	1	1
1857	природы перед	1	1
1858	художественности не	1	1
1859	претендующего на	1	1
1860	с которым	1	1
1861	к медитации	1	1
1862	которая на	1	1
1863	мы помним	1	1
1864	относительно самостоятельных	1	1
1865	в человеческой	1	1
1866	чтобы осмыслить	1	1
1867	этой фразы	1	1
1868	именно второе	1	1
1869	к самоопределению	1	1
1870	как субъекты	1	1
1871	своей и	1	1
1872	же мы	1	1
1873	субъективности не	1	1
1874	время он	1	1
1875	автора как	1	1
1876	собой некую	1	1
1877	а живая	1	1
1878	литературного творчества	3	1
1879	его недуховность	1	1
1880	с с	4	1
1881	рассказ в	1	1
1882	за себя	1	1
1883	архитектонических форм	1	1
1884	повествователя на	1	1
1885	за голову	1	1
1886	особых доказательств	1	1
1887	себе как	1	1
1888	иначе не	1	1
1889	и последующее	1	1
1890	между собою	1	1
1891	что произведения	1	1
1892	после свадьбы	1	1
1893	каждого из	3	1
1894	целого произведения	1	1
1895	действующих лиц	3	1
1896	истоки своеобразия	1	1
1897	ее полные	1	1
1898	где мы	1	1
1899	лишь по	1	1
1900	которая и	1	1
1901	может или	1	1
1902	внутренней целостности	1	1
1903	читателем но	1	1
1904	по причине	2	1
1905	для многих	1	1
1906	анекдота так	1	1
1907	уже на	1	1
1908	собою без	1	1
1909	бы ошибочно	1	1
1910	она сама	1	1
1911	субъекты этического	1	1
1912	притчевого мышления	4	1
1913	как теперь	1	1
1914	от нее	2	1
1915	низкой данности	1	1
1916	всего произведения	1	1
1917	теперь я	1	1
1918	на деле	1	1
1919	жизни героя	2	1
1920	связи и	1	1
1921	личностного самоопределения	1	1
1922	в последующих	1	1
1923	быть только	2	1
1924	человеческой личности	1	1
1925	например и	1	1
1926	рассуждений о	1	1
1927	эгоцентризм и	1	1
1928	автор и	2	1
1929	он уже	4	1
1930	с маской	1	1
1931	к адекватному	1	1
1932	этого мотива	2	1
1933	персонаж сатирический	1	1
1934	в последнем	1	1
1935	они и	2	1
1936	не мешает	1	1
1937	по определению	1	1
1938	сатирический а	1	1
1939	представить себе	1	1
1940	своего незаместимого	1	1
1941	и притче	1	1
1942	впадая в	1	1
1943	в остроту	1	1
1944	и личной	2	1
1945	двух взаимоисключающих	1	1
1946	от такой	1	1
1947	его с	1	1
1948	живет в	2	1
1949	и прочих	1	1
1950	читательской культуры	1	1
1951	на ее	3	1
1952	внешнюю данность	2	1
1953	глядя на	3	1
1954	согласно мифологическим	1	1
1955	говорит нам	1	1
1956	теперь в	1	1
1957	другого человека	2	1
1958	что вопреки	1	1
1959	я никогда	1	1
1960	неотъемлемый атрибут	1	1
1961	это уже	2	1
1962	наибольший интерес	1	1
1963	целого ряда	1	1
1964	ситуацией и	1	1
1965	предстают перед	1	1
1966	и анекдота	1	1
1967	этот не	1	1
1968	как объекты	1	1
1969	и женские	1	1
1970	с внешней	3	1
1971	способ организации	1	1
1972	кротким мягким	1	1
1973	их как	2	1
1974	специальном значении	1	1
1975	что реплика	1	1
1976	художественному тексту	1	1
1977	для них	1	1
1978	однако мотив	1	1
1979	переживания и	1	1
1980	однако он	1	1
1981	нами своего	1	1
1982	то с	1	1
1983	в чуждом	1	1
1984	впечатления но	1	1
1985	и вновь	1	1
1986	и вполне	1	1
1987	мере и	1	1
1988	мы встречаемся	1	1
1989	вне всякого	1	1
1990	в темноте	1	1
1991	не на	1	1
1992	эстетической доминанты	3	1
1993	обращено к	1	1
1994	разговора о	2	1
1995	они были	2	1
1996	состоит что	1	1
1997	этого процесса	1	1
1998	раздумий но	1	1
1999	о природе	3	1
2000	в исконном	1	1
2001	ориентировано на	1	1
2002	ли с	1	1
2003	субъекта к	1	1
2004	приобретает в	1	1
2005	ключевой для	1	1
2006	только способ	1	1
2007	благодаря своей	1	1
2008	к сатире	1	1
2009	их и	1	1
2010	в соответствующей	1	1
2011	оговоримся что	1	1
2012	нашему брату	1	1
2013	себя с	3	1
2014	не противоречит	1	1
2015	нами не	1	1
2016	вот и	3	1
2017	речи повествователя	1	1
2018	обращается к	1	1
2019	внутреннего бытия	2	1
2020	быть личностью	3	1
2021	уже говорили	1	1
2022	судить по	1	1
2023	читательского восприятия	3	1
2024	и хотя	1	1
2025	отеческим гробам	1	1
2026	ту или	2	1
2027	к которым	1	1
2028	присутствует в	1	1
2029	сути дела	2	1
2030	представляется автору	1	1
2031	души это	1	1
2032	в в	1	1
2033	солнца и	1	1
2034	ее характера	1	1
2035	предстает субъектом	1	1
2036	собачкой и	3	1
2037	и так	3	1
2038	так она	1	1
2039	и герой	2	1
2040	в которых	1	1
2041	том смысле	1	1
2042	личностного бытия	1	1
2043	знаешь что	1	1
2044	счел нужным	1	1
2045	жизнью не	1	1
2046	состоит как	1	1
2047	внешней данностью	3	1
2048	говорили о	2	1
2049	собою в	1	1
2050	том как	5	1
2051	причастность к	1	1
2052	тип художественной	1	1
2053	которого не	1	1
2054	к человеку	1	1
2055	традиции особенно	1	1
2056	с гробовщиком	1	1
2057	полные розовые	1	1
2058	в анализ	1	1
2059	своей внешней	3	1
2060	поведения на	1	1
2061	скажем в	1	1
2062	выступает как	1	1
2063	не слишком	1	1
2064	сближает их	1	1
2065	и всей	1	1
2066	смысла произведения	1	1
2067	к той	3	1
2068	которому казалось	1	1
2069	личной жизни	2	1
2070	строя художественного	1	1
2071	постепенно углубляемая	1	1
2072	является для	1	1
2073	обмен репликами	1	1
2074	представляется вполне	1	1
2075	сюжетное движение	1	1
2076	другого строя	1	1
2077	щеки на	1	1
2078	ни на	2	1
2079	один ряд	1	1
2080	или иное	1	1
2081	а личность	1	1
2082	в прозе	1	1
2083	сна с	1	1
2084	поэтому не	1	1
2085	не умел	1	1
2086	малой эпической	1	1
2087	была тихая	1	1
2088	цели не	1	1
2089	где по	1	1
2090	на внутреннюю	1	1
2091	а если	1	1
2092	точка отсчета	1	1
2093	я должен	1	1
2094	пользуясь словами	1	1
2095	становится героем	1	1
2096	близости людей	1	1
2097	и описаний	1	1
2098	в последней	2	1
2099	душевная характеристика	1	1
2100	ни у	1	1
2101	писателя на	1	1
2102	к сказанному	1	1
2103	актуален для	1	1
2104	об одном	3	1
2105	отчетливо проступает	1	1
2106	и содержит	1	1
2107	отсылка к	1	1
2108	духовная ценность	1	1
2109	оно такое	1	1
2110	не любил	1	1
2111	родительского дома	1	1
2112	она обладает	1	1
2113	что можем	1	1
2114	на том	3	1
2115	первой из	2	1
2116	к чужой	5	1
2117	теории литературы	2	1
2118	общении с	1	1
2119	случайно при	1	1
2120	разговор о	2	1
2121	духовного самоопределения	5	1
2122	рассказа о	4	1
2123	если для	1	1
2124	уже отмечали	3	1
2125	с а	1	1
2126	не до	1	1
2127	ядра личности	1	1
2128	своей неповторимой	1	1
2129	отличаясь от	1	1
2130	слова и	1	1
2131	восприятие текста	1	1
2132	мягкую белую	1	1
2133	и уже	3	1
2134	обойтись без	1	1
2135	полноту его	1	1
2136	и теперь	1	1
2137	в ранг	1	1
2138	всего на	1	1
2139	только один	1	1
2140	то все	1	1
2141	не могло	2	1
2142	в это	4	1
2143	отношении к	1	1
2144	душа не	2	1
2145	мы читаем	2	1
2146	специфически человеческий	1	1
2147	и об	3	1
2148	национальной жизни	1	1
2149	силы в	1	1
2150	не наделен	2	1
2151	нимало не	1	1
2152	главным героем	1	1
2153	смысл в	1	1
2154	как субъекта	3	1
2155	в следующей	3	1
2156	частности и	1	1
2157	этой жизни	2	1
2158	случае с	1	1
2159	смог бы	1	1
2160	уже известно	1	1
2161	здесь по	1	1
2162	барышня с	1	1
2163	чтобы именно	1	1
2164	идет об	1	1
2165	вслушивается в	1	1
2166	себя от	1	1
2167	человеческую субъективность	1	1
2168	бросился в	1	1
2169	разговор с	2	1
2170	архитектонических формах	1	1
2171	жизни на	4	1
2172	новое качество	1	1
2173	бы крайне	1	1
2174	волей автора	1	1
2175	движении и	1	1
2176	к мотиву	1	1
2177	художественности при	1	1
2178	о способах	1	1
2179	претендовать на	1	1
2180	гибели героя	1	1
2181	автора героя	2	1
2182	есть его	1	1
2183	непосредственно в	1	1
2184	между людьми	1	1
2185	не байрон	1	1
2186	и там	1	1
2187	не совсем	1	1
2188	уклоняется от	1	1
2189	в данной	2	1
2190	ее не	1	1
2191	в сфере	2	1
2192	подлинно художественное	1	1
2193	в деревне	1	1
2194	не случаен	1	1
2195	в объекте	1	1
2196	анекдот о	2	1
2197	он все	2	1
2198	драматизма в	1	1
2199	она определяется	1	1
2200	рассказа что	2	1
2201	то для	1	1
2202	их с	1	1
2203	собственного дома	1	1
2204	его однако	1	1
2205	вслух что	1	1
2206	и притча	3	1
2207	в образе	1	1
2208	мира где	1	1
2209	комизма в	1	1
2210	героя я	1	1
2211	последнего в	1	1
2212	точке этого	1	1
2213	на улице	1	1
2214	начальный абзац	1	1
2215	судьбы и	1	1
2216	не смог	1	1
2217	в каждый	1	1
2218	абзац рассказа	1	1
2219	шею с	1	1
2220	эпизод где	1	1
2221	ее поведении	1	1
2222	анализа но	1	1
2223	литературы не	1	1
2224	бы постепенно	1	1
2225	обращение к	2	1
2226	даже его	1	1
2227	со словом	1	1
2228	мышление в	2	1
2229	притчи это	1	1
2230	чеховская концепция	1	1
2231	отдельной личности	1	1
2232	его самоопределения	1	1
2233	не видит	1	1
2234	самим по	1	1
2235	история знакомства	1	1
2236	даже для	1	1
2237	не свидетельствует	1	1
2238	узнаем из	1	1
2239	напомним в	1	1
2240	и н	5	1
2241	друг друга	5	1
2242	попутал и	1	1
2243	должен найти	1	1
2244	то или	1	1
2245	в классической	1	1
2246	не будучи	1	1
2247	их художественности	1	1
2248	точку зрения	1	1
2249	формы и	1	1
2250	внешнее и	1	1
2251	человека но	1	1
2252	из этой	1	1
2253	и быть	4	1
2254	людей не	1	1
2255	он должен	1	1
2256	а притча	1	1
2257	жанр это	1	1
2258	она приобретает	1	1
2259	героя при	3	1
2260	по мнению	6	1
2261	с темной	1	1
2262	личностью и	3	1
2263	именно к	1	1
2264	во внешних	1	1
2265	в любви	2	1
2266	фауста наизнанку	1	1
2267	проникает в	1	1
2268	и фиксации	1	1
2269	но на	1	1
2270	в гораздо	1	1
2271	что оно	1	1
2272	мышления в	1	1
2273	случаях и	1	1
2274	содержания а	1	1
2275	и ей	3	1
2276	жизни столь	1	1
2277	ничем не	3	1
2278	я верю	1	1
2279	некий нравственный	1	1
2280	они оба	1	1
2281	паремию пословично-афористическую	1	1
2282	своей любви	1	1
2283	не во	3	1
2284	можно подумать	1	1
2285	на тех	3	1
2286	сам он	3	1
2287	делает их	1	1
2288	того как	1	1
2289	мне не	1	1
2290	и уж	2	1
2291	второй половине	2	1
2292	взаимодействиях с	1	1
2293	из текста	3	1
2294	о сыне	1	1
2295	что одна	1	1
2296	их результатов	1	1
2297	одна и	1	1
2298	с чужого	1	1
2299	могу обойтись	1	1
2300	духовность предшествующих	1	1
2301	эстетическая природа	1	1
2302	которых он	1	1
2303	и другая	1	1
2304	бы на	2	1
2305	возвращается в	1	1
2306	героя художественно	1	1
2307	в начальном	1	1
2308	субъективности в	1	1
2309	построения текста	1	1
2310	или человек	2	1
2311	деле не	2	1
2312	видя в	1	1
2313	тут не	1	1
2314	личностью в	2	1
2315	несет в	4	1
2316	личность героя	2	1
2317	вопросы то	1	1
2318	у самой	1	1
2319	самоактуализации как	1	1
2320	о герое	2	1
2321	неоднократно отмечалось	1	1
2322	соответствующий тип	1	1
2323	самобытное я	1	1
2324	не превращает	1	1
2325	роль второго	1	1
2326	притчи притча	1	1
2327	в третьей	2	1
2328	читателю в	1	1
2329	согласно которому	2	1
2330	художественное мышление	1	1
2331	сказать не	1	1
2332	не исчерпывает	1	1
2333	и побуждает	1	1
2334	при виде	1	1
2335	и составляющей	1	1
2336	для искусства	1	1
2337	бы для	1	1
2338	от друга	2	1
2339	смыкаются в	1	1
2340	две реплики	1	1
2341	начале второй	1	1
2342	художественных текстов	1	1
2343	читательское ожидание	1	1
2344	и внутренних	1	1
2345	не обладает	1	1
2346	сюжета а	1	1
2347	когда оно	1	1
2348	и личности	1	1
2349	притчу о	3	1
2350	родинкой и	1	1
2351	здесь имеется	1	1
2352	на нее	1	1
2353	в будущее	1	1
2354	места в	1	1
2355	однако впоследствии	1	1
2356	рассказчика о	1	1
2357	виду что	1	1
2358	внешних и	1	1
2359	и другое	2	1
2360	сцену распятия	1	1
2361	сила так	1	1
2362	частности с	1	1
2363	не могли	1	1
2364	жанровых истоков	2	1
2365	сверхличную значимость	1	1
2366	той самой	1	1
2367	и притчи	8	1
2368	например или	1	1
2369	как притчу	1	1
2370	участие в	3	1
2371	притче и	2	1
2372	как она	3	1
2373	художника однако	1	1
2374	истины и	1	1
2375	поведения и	1	1
2376	целостности произведения	3	1
2377	эти две	1	1
2378	анекдот в	2	1
2379	а их	1	1
2380	данности их	1	1
2381	достаточно было	1	1
2382	является не	1	1
2383	как можно	1	1
2384	сюжетных ситуаций	1	1
2385	л с	1	1
2386	к концу	2	1
2387	по убеждению	1	1
2388	как ее	1	1
2389	сразу же	2	1
2390	вспомнить о	1	1
2391	к личности	2	1
2392	внутренний мир	1	1
2393	нисколько не	1	1
2394	но уже	1	1
2395	своим результатам	1	1
2396	художественного внимания	1	1
2397	она подхваченная	1	1
2398	человеческое я	2	1
2399	для которого	1	1
2400	в каждой	2	1
2401	от притчи	1	1
2402	комической художественности	1	1
2403	говорит об	1	1
2404	деталей а	1	1
2405	которым охотно	1	1
2406	за его	1	1
2407	а так	1	1
2408	действующие лица	2	1
2409	как все	2	1
2410	ссылка на	1	1
