N	2gram	Propp_Isto	Problemy
1324	к иному	3	1
1325	приближается к	1	1
1326	его мнению	1	1
1327	и должны	1	1
1328	что этим	1	1
1329	мире на	1	1
1330	них в	1	1
1331	если в	3	1
1332	прямо говорит	1	1
1333	между героем	2	1
1334	как объекта	1	1
1335	из нашего	1	1
1336	которые он	1	1
1337	когда к	1	1
1338	живет в	2	1
1339	на ее	1	1
1340	сложное и	1	1
1341	и оставляет	1	1
1342	переносится в	2	1
1343	и другим	1	1
1344	от нас	1	1
1345	еще мало	1	1
1346	дела в	1	1
1347	и из	2	1
1348	имеет с	1	1
1349	он на	3	1
1350	этот не	1	1
1351	она ему	2	1
1352	по двум	1	1
1353	например герой	1	1
1354	они на	1	1
1355	это есть	1	1
1356	или трактуются	1	1
1357	деле и	1	1
1358	и вновь	1	1
1359	за это	2	1
1360	связанная с	1	1
1361	она становится	1	1
1362	другое что	1	1
1363	за что	1	1
1364	должен был	2	1
1365	так или	2	1
1366	не ясно	2	1
1367	оказывается в	1	1
1368	однако что	1	1
1369	на множественность	2	1
1370	смысла и	1	1
1371	это положение	2	1
1372	убить отца	1	1
1373	оно есть	2	1
1374	с целью	2	1
1375	но вот	2	1
1376	ведь она	1	1
1377	вложена в	1	1
1378	если это	2	1
1379	превращаются в	2	1
1380	с женой	2	1
1381	на месте	1	1
1382	и начала	1	1
1383	мы как	1	1
1384	можно назвать	1	1
1385	тени в	1	1
1386	все на	1	1
1387	может получить	1	1
1388	или становится	1	1
1389	в союзе	1	1
1390	который на	1	1
1391	все указанные	1	1
1392	этому как	1	1
1393	и лишена	1	1
1394	влияния на	1	1
1395	он ведет	1	1
1396	ли он	5	1
1397	думают что	1	1
1398	о котором	1	1
1399	не до	1	1
1400	со стороны	3	1
1401	самая распространенная	1	1
1402	в известном	1	1
1403	на своем	4	1
1404	он невидим	1	1
1405	на тех	1	1
1406	этой власти	1	1
1407	пусть ты	1	1
1408	он мог	1	1
1409	этапами а	1	1
1410	ищет этого	1	1
1411	вид и	1	1
1412	такое положение	2	1
1413	к матери	1	1
1414	того здесь	1	1
1415	показалось что	1	1
1416	вообще по	1	1
1417	вот почему	1	1
1418	где нет	1	1
1419	что мы	3	1
1420	он прямо	1	1
1421	в очень	3	1
1422	и видит	1	1
1423	него герой	1	1
1424	герой является	1	1
1425	я ее	1	1
1426	нами явление	1	1
1427	единства в	1	1
1428	относится к	2	1
1429	только такие	1	1
1430	на основе	1	1
1431	и поэтому	1	1
1432	том как	3	1
1433	в отдельности	3	1
1434	характер не	1	1
1435	это когда	1	1
1436	бы ему	1	1
1437	не должны	1	1
1438	и тогда	1	1
1439	опять к	1	1
1440	должны перейти	1	1
1441	нем мы	1	1
1442	в середине	2	1
1443	для нее	2	1
1444	да в	1	1
1445	нет она	1	1
1446	своей работе	2	1
1447	и наиболее	1	1
1448	организации и	1	1
1449	он пришел	1	1
1450	у других	1	1
1451	один а	1	1
1452	еще больше	1	1
1453	бесконечности и	1	1
1454	необходимо указать	1	1
1455	что говорят	1	1
1456	в совершенно	1	1
1457	в форму	2	1
1458	тогда как	4	1
1459	меняет дела	1	1
1460	связанных с	1	1
1461	имеем в	8	1
1462	на которые	1	1
1463	на более	1	1
1464	потом в	1	1
1465	строя с	1	1
1466	как общение	1	1
1467	не совсем	3	1
1468	впервые в	1	1
1469	все уже	1	1
1470	новые и	3	1
1471	в самую	1	1
1472	же есть	1	1
1473	только при	1	1
1474	он продолжает	1	1
1475	в чужую	2	1
1476	того такое	1	1
1477	просто на	1	1
1478	же земля	1	1
1479	связывают и	1	1
1480	не стоит	2	1
1481	но если	2	1
1482	он заставляет	1	1
1483	было действительностью	1	1
1484	данное с	1	1
1485	не имел	2	1
1486	зрения автора	1	1
1487	одного порядка	1	1
1488	совсем и	1	1
1489	и после	2	1
1490	случаев и	1	1
1491	очень яркий	1	1
1492	объяснение может	1	1
1493	мы еще	2	1
1494	в классической	1	1
1495	уже при	1	1
1496	подойти к	1	1
1497	они были	1	1
1498	д и	1	1
1499	себе достаточно	1	1
1500	объяснение этого	1	1
1501	находятся в	1	1
1502	стоит на	3	1
1503	мы вспоминаем	1	1
1504	в более	3	1
1505	можно собрать	1	1
1506	и всякий	1	1
1507	даже когда	1	1
1508	ему в	1	1
1509	о его	1	1
1510	и иначе	1	1
1511	стороны мы	1	1
1512	ни с	2	1
1513	и было	1	1
1514	о человеке	1	1
1515	как у	2	1
1516	нас не	2	1
1517	зависит от	1	1
1518	в первый	1	1
1519	он делает	1	1
1520	земли то	1	1
1521	нет например	1	1
1522	можно гадать	1	1
1523	он становится	2	1
1524	мы имеем	27	1
1525	он-то и	1	1
1526	или с	2	1
1527	он начинает	1	1
1528	бы на	1	1
1529	же их	1	1
1530	этом он	1	1
1531	нам еще	1	1
1532	отцом и	1	1
1533	и одна	1	1
1534	в полном	1	1
1535	указание на	1	1
1536	лицом к	1	1
1537	для испытания	1	1
1538	иначе обстоит	1	1
1539	этого пути	1	1
1540	черта также	1	1
1541	правильнее будет	1	1
1542	мы находим	1	1
1543	в ином	18	1
1544	здесь можно	6	1
1545	качества героя	1	1
1546	в таких	3	1
1547	что ни	2	1
1548	силу и	3	1
1549	просто как	1	1
1550	а о	1	1
1551	не замечая	1	1
1552	и более	2	1
1553	в свои	3	1
1554	или иначе	2	1
1555	слились в	1	1
1556	в такую	1	1
1557	и которая	1	1
1558	на героя	2	1
1559	в ту	1	1
1560	и другое	4	1
1561	здесь даже	1	1
1562	полный и	1	1
1563	ним она	1	1
1564	чтобы быть	1	1
1565	очень много	2	1
1566	участие в	2	1
1567	нас к	5	1
1568	женщины и	2	1
1569	случаях когда	7	1
1570	могла быть	1	1
1571	эти две	1	1
1572	с сыном	1	1
1573	заставить его	1	1
1574	перед собой	1	1
1575	на все	1	1
1576	нет у	1	1
1577	гл iv	1	1
1578	этого вопроса	2	1
1579	другим он	1	1
1580	со своей	2	1
1581	сразу же	1	1
1582	по его	2	1
1583	иван не	1	1
1584	такую мысль	1	1
1585	и оно	2	1
1586	живых и	1	1
1587	жизнь уже	1	1
1588	он а	1	1
1589	тем более	2	1
1590	еще одной	1	1
1591	он прежде	1	1
1592	кто согласен	1	1
1593	герой например	4	1
1594	а на	2	1
1595	что эти	4	1
1596	они все	2	1
1597	своего индивидуального	1	1
1598	враждебности к	6	1
1599	может иметь	1	1
1600	тобой я	1	1
1601	это конечно	2	1
1602	же из	1	1
1603	в полной	1	1
1604	ним с	1	1
1605	как ни	1	1
1606	к их	1	1
1607	в прямой	2	1
1608	мышления и	1	1
1609	выше и	3	1
1610	оно в	1	1
1611	и социального	1	1
1612	в разных	1	1
1613	на один	1	1
1614	которую мы	2	1
1615	до бесконечности	1	1
1616	знакомые нам	1	1
1617	вполне можно	1	1
1618	две стороны	1	1
1619	другими словами	3	1
1620	видит и	1	1
1621	его не	4	1
1622	не простое	1	1
1623	была сделана	1	1
1624	как уже	1	1
1625	начиная от	2	1
1626	здесь только	1	1
1627	а от	1	1
1628	этим он	4	1
1629	этом мире	1	1
1630	с полным	1	1
1631	нельзя не	1	1
1632	здесь совершенно	2	1
1633	обстоит дело	1	1
1634	главное и	1	1
1635	важна не	3	1
1636	в чужие	1	1
1637	и встречает	1	1
1638	на другое	1	1
1639	место из	1	1
1640	позволяет нам	2	1
1641	в несколько	1	1
1642	здесь это	1	1
1643	и может	1	1
1644	не находит	2	1
1645	чтоб из	1	1
1646	тех же	2	1
1647	форма есть	1	1
1648	к области	1	1
1649	не видим	1	1
1650	оказывается что	3	1
1651	но дело	1	1
1652	в зеркало	1	1
1653	дать ему	2	1
1654	в это	3	1
1655	этого образа	1	1
1656	а этот	1	1
1657	при всем	1	1
1658	новое что	1	1
1659	всех разновидностей	1	1
1660	и часто	2	1
1661	уже очень	1	1
1662	которых они	1	1
1663	может лежать	1	1
1664	показывает как	3	1
1665	за этим	1	1
1666	те которые	1	1
1667	но человек	1	1
1668	говорит теперь	2	1
1669	шли в	1	1
1670	и нашел	1	1
1671	роли не	1	1
1672	это перенесение	3	1
1673	четыре дня	1	1
1674	героя это	1	1
1675	что за	3	1
1676	возможна и	1	1
1677	все больше	2	1
1678	все оно	1	1
1679	руку и	3	1
1680	уже знакомой	1	1
1681	и кончая	1	1
1682	дух в	1	1
1683	имеет еще	1	1
1684	и сердца	1	1
1685	он вообще	1	1
1686	по этому	3	1
1687	их можно	1	1
1688	человека это	1	1
1689	то новое	1	1
1690	его до	1	1
1691	этих форм	1	1
1692	отметим еще	1	1
1693	ясно с	1	1
1694	происходит в	3	1
1695	дело конечно	1	1
1696	об этой	2	1
1697	должны признать	1	1
1698	которое все	1	1
1699	там на	2	1
1700	о своих	1	1
1701	когда герой	4	1
1702	в области	3	1
1703	их на	2	1
1704	соответствующие им	1	1
1705	быть только	2	1
1706	своим собственным	1	1
1707	ним обращаться	1	1
1708	и новые	2	1
1709	ли в	1	1
1710	бы от	1	1
1711	на своих	1	1
1712	появиться в	1	1
1713	таковой и	1	1
1714	эпохи и	1	1
1715	гл ii	1	1
1716	есть не	1	1
1717	за своим	1	1
1718	на ту	2	1
1719	выдерживает его	1	1
1720	все было	1	1
1721	фигурирует в	1	1
1722	есть своего	2	1
